Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131),C2O2(813),C2HO3(230),C2HO2(812),S(1029),CH2O3(220),CH3OH(25),S(758),S(1428)
0.06201193871612789,0.642155191874515,3.76,0.0,0.0124699194754295,0.008405500555934328,1.1428475066443262,1.4416364078283588e-12,5.1124695126464067e-11,0.00011423214953828165,1.4122799233245588e-05,1.1460231210678763e-09,9.620364387074856e-06,0.0001235062155904469,0.24775513469336802,2.885141597083108e-05,9.024548336864318e-07,1.0575195355866944e-09,2.56780041293599e-07,0.0015765729715923901,0.00010771509329246767,9.223447975809455e-08,0.5320881487132829,4.8689974483999e-07,7.82564026276697e-14,1.1063198150628423e-06,0.0049480704400955535,2.1782339443878234e-09,5.335840110032711e-10,3.0158995039420365e-08,4.9214858907012314e-17,7.456742259870979e-13,3.2722088386035015e-17,1.4474462798205553e-11,0.15405989005521553,4.336656829945863e-07,4.0076630445206416e-05,1.0105871762371965e-12,1.964820539717518e-15,1.45603353976005e-10,2.1322563081157093e-10,8.183080222049884e-06,1.9615689625199887e-12,2.4592280992273375e-13,5.158720067668907e-08,6.600567544876134e-06,5.498841363167549e-13,1.0868578247887796e-12,2.6939338798649296e-08,3.895804727770011e-09,8.261310387669962e-07,7.051522816200657e-14,3.7292416509011925e-09,1.6613741057117653e-16,4.4995477735902244e-20,4.2340468259739723e-07,2.0862634338158232e-22,2.6002338346490036e-10,2.8264736761787687e-13,1.092583841142851e-18,7.137253670277227e-11,1.7557391579186824e-15,1.1949778727117875e-09,2.7999585643372765e-23,4.206973084844007e-18,4.1029753804883046e-14,2.786689679091394e-16,1.0239505614712211e-17,1.4922365659936446e-17,9.445760426035267e-18,9.758167217301e-24,3.460906756172765e-08,3.0009599314134777e-18,3.3033220374955915e-18,1.8965065081676603e-18,3.113973123113002e-23,2.4152781764158066e-05,1.0800892626292102e-17,1.3222725118288784e-22
0.062070834131295424,0.6421542666430001,3.76,0.0,0.012459367062168908,0.008362119605610369,1.1428225477560456,1.4256324279540458e-12,5.0535043845349016e-11,0.00011370180018704567,1.403862970647223e-05,1.1348168601785716e-09,9.572533033720428e-06,0.00012296650694362647,0.2478117127280148,2.868256536764254e-05,8.940325039308153e-07,1.0464579464258484e-09,2.549448952340425e-07,0.0015726465351975135,0.00010719514617108108,9.154874829915394e-08,0.5320145207364756,4.838201987196465e-07,7.762706520313755e-14,1.101217523548034e-06,0.004948643414398403,2.1630212927681798e-09,5.289971027391829e-10,2.994482846430669e-08,4.861323545787883e-17,7.401070143630848e-13,3.2322081965676765e-17,1.431908600620072e-11,0.15415287873079977,4.3026321532138617e-07,3.997531021405856e-05,1.0069903013871246e-12,1.944034099849156e-15,1.4490645535001964e-10,2.1242291174916635e-10,8.18147012468713e-06,1.9595586102244667e-12,2.448465446504777e-13,5.155150715955061e-08,6.600265664424053e-06,5.46414682754789e-13,1.0811023542270642e-12,2.672099021692311e-08,3.881785750315559e-09,8.251040111201212e-07,7.006418813371072e-14,3.7255863692295755e-09,1.6611279650303657e-16,4.433414477730953e-20,4.215296785670314e-07,2.0558582357298039e-22,2.588503371948563e-10,2.822959864928452e-13,1.0792278753053268e-18,7.086434700163647e-11,1.7468809572612285e-15,1.1896067891896587e-09,2.751152636529032e-23,4.18132759613985e-18,4.0672698371203496e-14,2.7655818432105664e-16,1.0150321803608835e-17,1.4846202718641505e-17,9.40727120650009e-18,9.67263904036536e-24,3.4228380586836194e-08,2.980449621263489e-18,3.271490477002054e-18,1.886371219970834e-18,3.086699146993724e-23,2.4030305380214004e-05,1.0799935979846302e-17,1.3107259311737215e-22
0.06212972954646296,0.6421533502098575,3.76,0.0,0.012448925422231923,0.008319160209604442,1.142797428534628,1.4092344137999686e-12,4.995431688548462e-11,0.00011317624145817763,1.3955305552242588e-05,1.123769982457529e-09,9.525151118134089e-06,0.00012243137462968396,0.2478681389759274,2.8515503838080663e-05,8.85723758975316e-07,1.0355586948624981e-09,2.5313128538743514e-07,0.001568751556534175,0.00010668003667140521,9.087182284178048e-08,0.5319412041701639,4.807743381246738e-07,7.700584858622586e-14,1.0961606051867349e-06,0.0049492143108258845,2.147989228318473e-09,5.244685962202145e-10,2.9732898140631123e-08,4.80212622917426e-17,7.346079359560197e-13,3.1928491724697773e-17,1.416612044072427e-11,0.15424536730784902,4.268995538666208e-07,3.98746517644006e-05,1.003428555633791e-12,1.9235541247647754e-15,1.4421594895944385e-10,2.116262773475954e-10,8.17988056441382e-06,1.9575696930454115e-12,2.4377952862392883e-13,5.151700492802181e-08,6.599972986362361e-06,5.429819058833058e-13,1.0754196345385137e-12,2.6505224989673653e-08,3.867942525707563e-09,8.240850612432276e-07,6.961826082981333e-14,3.7219375535769905e-09,1.6608927282986634e-16,4.3688375393367676e-20,4.1967117425975363e-07,2.0260611666895891e-22,2.5768775475270375e-10,2.819473690500282e-13,1.0660861375665004e-18,7.036219465516873e-11,1.738138065631795e-15,1.1842836038882699e-09,2.70341428897358e-23,4.1559431033061605e-18,4.032019556356993e-14,2.7447475073919465e-16,1.006227554878564e-17,1.477103549943141e-17,9.369105179135261e-18,9.588208080206563e-24,3.385321527259578e-08,2.960189570432877e-18,3.2401522344132804e-18,1.876325511821773e-18,3.0597789503180875e-23,2.3909003932373342e-05,1.0799185081222998e-17,1.2993283240610493e-22
0.062188624961630495,0.6421524424578534,3.76,0.0,0.01243859295845835,0.008276616450096261,1.1427721532330657,1.3936391333436584e-12,4.9382351774922355e-11,0.00011265541067780251,1.3872814761230556e-05,1.112879544399694e-09,9.478212628608119e-06,0.00012190076337612754,0.2479244136017032,2.8350204339267327e-05,8.775266248069591e-07,1.0248187300670656e-09,2.513388692188147e-07,0.001564887640751732,0.00010616969890520523,9.020354917148465e-08,0.5318681967737008,4.777616357762096e-07,7.639261554321137e-14,1.0911484765172001e-06,0.004949783095028723,2.133134839501809e-09,5.199975138788705e-10,2.9523173288813778e-08,4.7438749782321306e-17,7.291758596768482e-13,3.154119158855907e-17,1.4015519365947994e-11,0.1543373607399792,4.2357412521802624e-07,3.977464849974206e-05,9.99901406172298e-13,1.9033749220939223e-15,1.435317503089597e-10,2.108356622639883e-10,8.178311114697585e-06,1.9556018668874287e-12,2.42721648043036e-13,5.1483668293509085e-08,6.599689262573792e-06,5.395852783617678e-13,1.069808378008149e-12,2.6292003700556085e-08,3.854272129640181e-09,8.230740653757218e-07,6.917736278368928e-14,3.7182953007288855e-09,1.6606681264781361e-16,4.3057744550082117e-20,4.1782895409275434e-07,1.9968571664168414e-22,2.5653549778362263e-10,2.816014729466601e-13,1.053154418561434e-18,6.986598139040401e-11,1.729508189566981e-15,1.179007682429343e-09,2.656715954264185e-23,4.130815868250181e-18,3.9972170214253094e-14,2.7241818524929314e-16,9.975348064696645e-18,1.469684418616815e-17,9.331258291135808e-18,9.504856100449367e-24,3.348347278626866e-08,2.9401755791210547e-18,3.209297377222154e-18,1.866368338250841e-18,3.03320655836525e-23,2.3788861206361744e-05,1.0798635406784161e-17,1.2880771955819358e-22
0.06224752037679803,0.6421515432716818,3.76,0.0,0.012428368103164717,0.008234482516738513,1.1427467260080701,1.378669070816314e-12,4.881898566146574e-11,0.00011213924623133176,1.3791145543177042e-05,1.1021426687670689e-09,9.431711655428192e-06,0.00012137461874019174,0.24798053678517815,2.8186640354883303e-05,8.694391693388038e-07,1.0142350706244448e-09,2.4956731099401075e-07,0.0015610543997948234,0.00010566406815830833,8.954377643276907e-08,0.5317954963253451,4.7478157506821947e-07,7.578723167150529e-14,1.0861805636810113e-06,0.004950349734177528,2.1184552734886135e-09,5.155829097567404e-10,2.9315624992948367e-08,4.6865510695473504e-17,7.238096779251912e-13,3.1160057072837643e-17,1.386723663627997e-11,0.1544288639112572,4.2028636641411273e-07,3.9675293915237406e-05,9.964083309122078e-13,1.8834909261135312e-15,1.428537763417326e-10,2.1005100199113832e-10,8.176761359116599e-06,1.9536547946961117e-12,2.4167279086968826e-13,5.145147213058003e-08,6.599414251382232e-06,5.362242822989537e-13,1.0642673250848457e-12,2.608128767232929e-08,3.84077169723673e-09,8.220709022832578e-07,6.874141229629794e-14,3.7146597038010715e-09,1.6604538980609269e-16,4.2441840340983115e-20,4.160028062054422e-07,1.9682316122829922e-22,2.5539343034377235e-10,2.8125825670429074e-13,1.0404285620046513e-18,6.937561094818533e-11,1.7209890917952594e-15,1.173778401475809e-09,2.611030879726118e-23,4.105942221423923e-18,3.962854867875902e-14,2.703880164874513e-16,9.889520946534892e-18,1.462360944843387e-17,9.29372655622177e-18,9.42256523720052e-24,3.311905638814425e-08,2.920403535227795e-18,3.1789162133586657e-18,1.856498667856872e-18,3.006976119319699e-23,2.366986127588314e-05,1.079828252775e-17,1.276970101534152e-22
0.06230052625044881,0.642150741234255,3.76,0.0,0.012419256466073988,0.00819690766012241,1.1427237149712972,1.3648111886855784e-12,4.8319175991739106e-11,0.00011167863785515738,1.3718336119244122e-05,1.0926084502300072e-09,9.390230051439097e-06,0.00012090486318543382,0.2480309183274865,2.8040895129640308e-05,8.622526702122235e-07,1.0048410081921568e-09,2.4799046997195707e-07,0.0015576303945133254,0.0001052129724220136,8.89571272110789e-08,0.5317303265413379,4.7212701040121805e-07,7.524898835968742e-14,1.0817467799212734e-06,0.004950857849434325,2.1053908251381133e-09,5.11657280530646e-10,2.913066802944819e-08,4.635737452248365e-17,7.190355570904317e-13,3.0822208037883167e-17,1.3735727439551129e-11,0.1545108015742169,4.173591340619797e-07,3.958642410730478e-05,9.932932734993023e-13,1.865843229946556e-15,1.422488543619913e-10,2.093498464601485e-10,8.175383081315098e-06,1.9519199012967675e-12,2.4073644320426896e-13,5.1423450361820593e-08,6.599173995867008e-06,5.332294300992824e-13,1.0593393825614547e-12,2.5893753838154693e-08,3.828764305720078e-09,8.21174654302022e-07,6.83532208739765e-14,3.7113934314846727e-09,1.660269751463456e-16,4.1899787566358344e-20,4.1437284271066595e-07,1.9429514393058478e-22,2.5437417123245733e-10,2.809516197626319e-13,1.0291479788490507e-18,6.893919518078354e-11,1.7134148138884799e-15,1.169111419707977e-09,2.5707591711415622e-23,4.0837697781643314e-18,3.9322994864020575e-14,2.6858305247338868e-16,9.813202434660707e-18,1.455850045812442e-17,9.260214208485414e-18,9.349396236788551e-24,3.279555711712452e-08,2.902812231059265e-18,3.1519703503831204e-18,1.847689938446359e-18,2.9836563534894027e-23,2.3563725491650023e-05,1.0798129610733568e-17,1.2670948858798932e-22
0.06235353212409959,0.6421499459620262,3.76,0.0,0.012410229642434826,0.008159656051245839,1.1427005870679232,1.351182671367325e-12,4.782609015743562e-11,0.00011122171666138499,1.3646174495112207e-05,1.0831943309987396e-09,9.3490939594885e-06,0.00012043864360629254,0.24808117751021466,2.7896515988360697e-05,8.551521258387238e-07,9.955691131916626e-10,2.464300217650417e-07,0.0015542306532146204,0.00010476559229580434,8.837713876951736e-08,0.5316654020076932,4.694981132325223e-07,7.471690208463638e-14,1.077347948545959e-06,0.004951364179886885,2.0924637169851985e-09,5.077759707165158e-10,2.894742893636197e-08,4.5856473687242455e-17,7.143131564709435e-13,3.048916956510946e-17,1.360602801870151e-11,0.15459234949221348,4.1446156997613516e-07,3.949806991784647e-05,9.90205035603554e-13,1.8484263549662705e-15,1.416488496439275e-10,2.086534168854258e-10,8.174020136537787e-06,1.950201314973732e-12,2.3980723585478904e-13,5.1396314913156693e-08,6.598940439371225e-06,5.302626626394478e-13,1.0544664267525683e-12,2.570819127990484e-08,3.816890302880113e-09,8.202845696950164e-07,6.796891501523234e-14,3.7081326859758026e-09,1.6600936208749002e-16,4.136905729175059e-20,4.127555796666968e-07,1.9181182330504974e-22,2.5336296159945654e-10,2.806470915226642e-13,1.0180280145666437e-18,6.850736827567155e-11,1.7059269430436002e-15,1.1644812811812212e-09,2.5312687601936068e-23,4.061797241268039e-18,3.902089800180824e-14,2.6679876695675354e-16,9.73774769439703e-18,1.4494137579973206e-17,9.226951143924257e-18,9.277060030680545e-24,3.247622757279962e-08,2.885410764352105e-18,3.1253937752090478e-18,1.838950529953316e-18,2.960604826232653e-23,2.345849147985123e-05,1.0798129485630824e-17,1.2573326849463149e-22
0.062406537997750366,0.6421491573748853,3.76,0.0,0.012401286547906277,0.0081227236677647,1.1426773451380978,1.3380373519561855e-12,4.733961766799942e-11,0.00011076843983677549,1.3574652511251356e-05,1.073898344400537e-09,9.308299274614769e-06,0.00011997592198890952,0.24813131449372916,2.7753484641705473e-05,8.481362097990838e-07,9.864173491780786e-10,2.448857351003996e-07,0.0015508549065067542,0.00010432188293399471,8.780370777217439e-08,0.5316007211436585,4.6689452805737715e-07,7.419088046276595e-14,1.0729836704469765e-06,0.0049518687045600725,2.0796719845938967e-09,5.039383269283759e-10,2.876588726258847e-08,4.5362681044235e-17,7.096417150522642e-13,3.016085712070046e-17,1.3478107019662334e-11,0.15467351108641295,4.115932842162703e-07,3.941022678779282e-05,9.871432577776861e-13,1.831236492841603e-15,1.4105370449706972e-10,2.079616679528093e-10,8.172672241185099e-06,1.948498803962096e-12,2.388850906684756e-13,5.137004858326796e-08,6.598713418388226e-06,5.273236211751612e-13,1.0496475950439923e-12,2.5524573238449606e-08,3.805147717784142e-09,8.194005650698793e-07,6.758843864731223e-14,3.704877527974685e-09,1.659925330373426e-16,4.084937479397889e-20,4.1115087000268044e-07,1.8937221873938594e-22,2.5235970712796785e-10,2.803446434529862e-13,1.0070658467396687e-18,6.80800640472005e-11,1.6985239587950563e-15,1.159887553498139e-09,2.4925417325264364e-23,4.040022071905096e-18,3.8722207380106157e-14,2.6503483714912414e-16,9.663144052174808e-18,1.4430507677185554e-17,9.193934590140266e-18,9.20554432335574e-24,3.2161001369240657e-08,2.8681963114838734e-18,3.0991798946955777e-18,1.830279719037276e-18,2.937817514498614e-23,2.3354148202516625e-05,1.0798279112196873e-17,1.247681817228156e-22
0.062459543871401145,0.6421483753939505,3.76,0.0,0.012392426115870409,0.008086106552025615,1.1426539919646481,1.3249230233032653e-12,4.6859648964666707e-11,0.00011031876521009047,1.3503762140060605e-05,1.0647185630512253e-09,9.267841953566131e-06,0.00011951666083096181,0.24818132944699153,2.76117831152102e-05,8.412036203921348e-07,9.773837208140003e-10,2.433573827691353e-07,0.0015475028890924558,0.00010388180019787887,8.723673287570586e-08,0.5315362823806454,4.6431590573301203e-07,7.367083279441082e-14,1.0686535523607777e-06,0.004952371403358656,2.067013698312543e-09,5.001437057585047e-10,2.8586022640658315e-08,4.4875872352881834e-17,7.050204857829578e-13,2.9837188102198705e-17,1.3351933798654566e-11,0.15475428973541014,4.08753893128338e-07,3.932289021411744e-05,9.841075869515556e-13,1.8142699100687546e-15,1.4046336210259132e-10,2.0727455487536652e-10,8.171339117641525e-06,1.9468121406956046e-12,2.3796993056756005e-13,5.134463450780301e-08,6.5984927732035415e-06,5.244119526639852e-13,1.0448820415275548e-12,2.5342873389829225e-08,3.793534614911838e-09,8.185225585404173e-07,6.721173674562858e-14,3.701628016033809e-09,1.659764708393614e-16,4.034047287363035e-20,4.095585688912334e-07,1.8697537484223279e-22,2.513643149568172e-10,2.800442475375086e-13,9.962587174341647e-19,6.765721751243326e-11,1.6912043737181732e-15,1.1553298109346355e-09,2.4545606428892092e-23,4.018441772510638e-18,3.842687318795374e-14,2.632909465150668e-16,9.589379059549987e-18,1.4367597898515027e-17,9.161161815318749e-18,9.134837039120343e-24,3.184981336949646e-08,2.8511661012167767e-18,3.073322256934104e-18,1.8216767911333537e-18,2.915290468341608e-23,2.3250684795418416e-05,1.0798575507312606e-17,1.2381406314329173e-22
0.06251254974505192,0.6421475999414329,3.76,0.0,0.012383647297112324,0.008049800809911937,1.1426305302742255,1.3115605781342221e-12,4.638607720857856e-11,0.00010987265123863585,1.3433495483586457e-05,1.0556530980965705e-09,9.227718013974196e-06,0.00011906082313706795,0.24823122254729318,2.7471393743067747e-05,8.343530800918689e-07,9.684662730968405e-10,2.4184474156265846e-07,0.0015441743396973407,0.00010344530064306274,8.667611469604537e-08,0.5314720841621758,4.6176190335155694e-07,7.315667003846841e-14,1.0643572068044476e-06,0.004952872257044471,2.0544869625567674e-09,4.96391472220653e-10,2.8407814625089208e-08,4.439592641598609e-17,7.004487353556271e-13,2.9518081930459e-17,1.3227478455633611e-11,0.1548346887758443,4.0594301913656367e-07,3.923605574845912e-05,9.810976763043602e-13,1.7975229465001385e-15,1.3987776649537877e-10,2.0659203339109406e-10,8.170020494133525e-06,1.9451411017346944e-12,2.370616795353732e-13,5.132005615316255e-08,6.598278347807561e-06,5.215273096777494e-13,1.0401689366915295e-12,2.5163065836028354e-08,3.7820490936113205e-09,8.176504696947715e-07,6.683875531463275e-14,3.698384206608795e-09,1.659611587651387e-16,3.9842091725600773e-20,4.079785337107429e-07,1.8462036099956874e-22,2.5037669365318104e-10,2.797458762645635e-13,9.856039362708242e-19,6.723876486813805e-11,1.6839667328387641e-15,1.1508076343574806e-09,2.4173085067785497e-23,3.997053886078402e-18,3.813484649045311e-14,2.615667846685042e-16,9.516440487044908e-18,1.4305395673156795e-17,9.128630127799174e-18,9.064926316392981e-24,3.1542599661142085e-08,2.8343174138026734e-18,3.0478145486793557e-18,1.8131410403916482e-18,2.8930198098228833e-23,2.3148090564913295e-05,1.0799015743906577e-17,1.2287075060362045e-22
0.06256555561870271,0.642146830940796,3.76,0.0,0.012374949059445743,0.008013802609495345,1.1426069627386557,1.2986979346426741e-12,4.591879922205008e-11,0.00010943005699579928,1.336384477070515e-05,1.0467000981092973e-09,9.187923533071456e-06,0.0001186083724072638,0.24828099397993492,2.7332299161331787e-05,8.275833349913304e-07,9.59663090176664e-10,2.403475921677552e-07,0.0015408690009857506,0.0001030123415051586,8.612175574950512e-08,0.531408124943812,4.5923218409051283e-07,7.264830476700777e-14,1.0600942519367643e-06,0.004953371247209998,2.042089915034897e-09,4.926810065633795e-10,2.823124351362616e-08,4.392272392703834e-17,6.959257438094888e-13,2.9203459283300434e-17,1.310471155506876e-11,0.15491471150311759,4.0316029057187245e-07,3.914971899621183e-05,9.781131851040471e-13,1.780992013370624e-15,1.3929686254686284e-10,2.059140597514427e-10,8.16871610459132e-06,1.9434854676557667e-12,2.361602625990505e-13,5.1296297308799893e-08,6.598069989801675e-06,5.18669350275502e-13,1.0355074669577059e-12,2.4985125103566168e-08,3.770689287183303e-09,8.167842195571417e-07,6.646944135855003e-14,3.695146154118002e-09,1.6594658049635376e-16,3.935397859021897e-20,4.064106239952588e-07,1.8230627028746097e-22,2.4939675317957643e-10,2.794495026138084e-13,9.750988548340655e-19,6.682464345992601e-11,1.6768096125692726e-15,1.1463206110465384e-09,2.380768780198455e-23,3.975855995263343e-18,3.7846079213702896e-14,2.598620471852911e-16,9.444316320458306e-18,1.424388870153394e-17,9.09633687499485e-18,8.995800504167497e-24,3.1239297527491235e-08,2.8176475795732834e-18,3.0226505908823195e-18,1.804671769527614e-18,2.8710017310922156e-23,2.3046354984472596e-05,1.0799596949858792e-17,1.21938084849703e-22
0.0626185614923535,0.6421460683165601,3.76,0.0,0.012366330387422379,0.007978108179988444,1.1425832919759875,1.286481317212837e-12,4.5457712323570646e-11,0.00010899094216598889,1.3294802354961786e-05,1.0378577483362028e-09,9.1484546466852e-06,0.00011815927262726978,0.24833064393797297,2.7194482302547087e-05,8.208931546181129e-07,9.509722945729284e-10,2.3886571909546893e-07,0.0015375866194949211,0.00010258288068827326,8.557356041621087e-08,0.5313444031931014,4.56726417100784e-07,7.214565113885369e-14,1.0558643114458641e-06,0.004953868356257494,2.0298207264563893e-09,4.890117036095801e-10,2.8056290289347652e-08,4.345614748765739e-17,6.914508043016531e-13,2.889324210716113e-17,1.2983604130032593e-11,0.15499436117195275,4.0040534174652546e-07,3.90638756166417e-05,9.75153778628972e-13,1.7646735922361515e-15,1.3872059595752466e-10,2.0524059070945076e-10,8.167425688563509e-06,1.94184502298016e-12,2.3526560581077326e-13,5.127334208103549e-08,6.597867550322853e-06,5.158377379104621e-13,1.0308968344084928e-12,2.4809026137163882e-08,3.759453362323769e-09,8.159237305642781e-07,6.610374286275838e-14,3.6919139109888115e-09,1.659327201161993e-16,3.887588759734023e-20,4.048547013958201e-07,1.8003221895904245e-22,2.484244048775359e-10,2.7915510004818256e-13,9.647408670614512e-19,6.641479176219962e-11,1.6697316200410457e-15,1.1418683345681206e-09,2.344925350143438e-23,3.954845721708385e-18,3.756052414167618e-14,2.581764354907472e-16,9.37299475998951e-18,1.41830649495491e-17,9.064279442550586e-18,8.927448160803946e-24,3.093984542524095e-08,2.801153977884434e-18,2.9978243360368797e-18,1.7962682896917236e-18,2.849232493208357e-23,2.294546769212034e-05,1.0800316306951788e-17,1.2101590947726673e-22
