Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15)
1.0102420873073782e-09,0.7122255769295182,3.76,0.0,0.6109116510526628,0.9999999926716933,1.1333169512037526e-15,6.3539195081570145e-28,4.783088685017566e-19,8.772838692220787e-09,7.32740235569938e-09,3.063726164229787e-14,8.448850098540633e-13,1.441720182034553e-09,1.4927070866890487e-12,4.132617307331694e-14,8.125696392698e-13,6.504451669777595e-15,6.077717191571028e-20,5.315416206617574e-21,1.0232222023769964e-19,8.224765282691816e-21,1.0259215977982965e-18,2.0428332209094536e-14,2.5607885540143476e-30,5.478742375884131e-29,7.75890769843398e-32,1.8427836137652273e-44,1.781230153525113e-14,8.712805082919084e-16,1.0685613293286862e-23,2.992599248646912e-26,1.2543378946864226e-22,1.6785506243541515e-17,1.261070922898e-17
1.3905685277620787e-09,0.7122255770016035,3.76,0.0,0.6109116477491345,0.9999999899123407,2.8847711116531033e-15,1.623319175902818e-27,8.994011674152203e-19,1.207629000551916e-08,1.0085947650937934e-08,5.773230077396996e-14,1.6001027759206359e-12,1.983302997783777e-09,2.8171588627290073e-12,7.841345506765754e-14,1.536428656067033e-12,1.220805632276297e-14,1.277711201367236e-19,1.3544845412617598e-20,2.5965167263592354e-19,2.0929988649891735e-20,2.5629937021406395e-18,3.8700971126328997e-14,7.559964135058632e-30,1.8637629772295392e-28,3.413658111602984e-31,1.1920634195439975e-43,2.3990529529635538e-14,1.607939379863388e-15,3.010233343519926e-23,7.78840843244507e-26,3.0274479129008474e-22,3.6656025653126214e-17,3.6761211809647776e-17
1.7708949682167792e-09,0.7122255770736879,3.76,0.0,0.6109116444451819,0.9999999871527369,5.8811611307299875e-15,3.321183161551439e-27,1.4476762560295603e-18,1.5380144183698453e-08,1.2844489481087446e-08,9.312403583041937e-14,2.5940612108988706e-12,2.5242402563901026e-09,4.5579928363668e-12,1.2736019610346683e-13,2.488005924056043e-12,1.9613528128425107e-14,2.2778262088544843e-19,2.7644040106694354e-20,5.284348295762522e-19,4.265878951247295e-20,5.131127640955586e-18,6.276157024155147e-14,1.7056383486622282e-29,4.726775838135619e-28,1.0452286902343062e-30,4.705356474941728e-43,2.98993660022265e-14,2.539839371933966e-15,6.65873837259993e-23,1.6185472959444904e-25,5.861984537635936e-22,6.484583922260212e-17,8.209335786587749e-17
2.1512214086714795e-09,0.7122255771457706,3.76,0.0,0.610911641140804,0.9999999843928824,1.0480531369823436e-14,5.938123050691448e-27,2.1200063023891197e-18,1.8684401565885814e-08,1.560302780883765e-08,1.3666654337450596e-13,3.826481297685685e-12,3.0645328585157248e-09,6.714693638872843e-12,1.88220698997769e-13,3.666664045353271e-12,2.8668531957375723e-14,3.6691268762075857e-19,4.9318906864463256e-20,9.40707827703792e-19,7.600019915195906e-20,8.978877513959601e-18,9.26094064620277e-14,3.2754319685652834e-29,1.0059330014528174e-27,2.607266616772691e-30,1.4577395772820933e-42,3.555134180535382e-14,3.648940089156774e-15,1.2707751759592936e-22,2.9341320510649045e-25,9.921889136411707e-22,1.0100523570494473e-16,1.5604516018960679e-16
2.9118742895808805e-09,0.7122255772899323,3.76,0.0,0.6109116345307731,0.9999999788724222,2.5878355298795254e-14,1.4752831158058894e-26,3.8252826493502035e-18,2.5294127237026396e-08,2.1120093812337366e-08,2.4765691026239583e-13,7.0056187890595415e-12,4.143187567494054e-09,1.2273695664775993e-11,3.4588123446056467e-13,6.7027532868786114e-12,5.15364726542322e-14,7.861025287667622e-19,1.221067416003958e-19,2.3205239168938075e-18,1.8754542415303685e-19,2.130262152335594e-17,1.6966397741931914e-13,8.960110169052443e-29,3.3546002616087116e-27,1.2064560896738162e-29,1.1331549030162202e-41,4.6128777411966604e-14,6.337974710952175e-15,3.497528237581243e-22,7.4659191829585765e-25,2.196251608794841e-21,1.9430699141327712e-16,4.151425441560144e-16
3.6725271704902815e-09,0.7122255774340891,3.76,0.0,0.6109116279190405,0.9999999733509642,5.1843440481370424e-14,2.970614386303269e-26,5.9924987988930455e-18,3.19054695848638e-08,2.6637145373427057e-08,3.8962356718374936e-13,1.1135349769338404e-11,5.2192740254391936e-09,1.9490186737847713e-11,5.517844515106353e-13,1.0639786275849043e-11,8.043754743107053e-14,1.4321700084790375e-18,2.4530771864090343e-19,4.6475360443388496e-18,3.7549247623630897e-19,4.10463101304345e-17,2.6985908442121725e-13,1.9165066679172955e-28,8.381418357861365e-27,3.789380483657427e-29,4.964843042893817e-41,5.5808822265416904e-14,9.557361994893283e-15,7.550632137666628e-22,1.5312579945476255e-24,3.958849403331496e-21,3.119446257994356e-16,8.6155145274214845e-16
4.4331800513996825e-09,0.7122255775782409,3.76,0.0,0.6109116213056046,0.9999999678285115,9.111681179602484e-14,5.243160922762218e-26,8.600125072342517e-18,3.8518431114514e-08,3.215418220671245e-08,5.615297258039824e-13,1.621351985192161e-11,6.2927990340811665e-09,2.8360224768367085e-11,8.062954656251519e-13,1.5472904957927593e-11,1.1502148143466332e-13,2.35130272687168e-18,4.3238752823411935e-19,8.168761950501632e-18,6.595416369786992e-19,6.944317213066999e-17,3.9318916443108276e-13,3.525274640501866e-28,1.7529450146141083e-26,9.484538820862801e-29,1.6299810581321694e-40,6.466942280020766e-14,1.3204774807072249e-14,1.3973044741267649e-21,2.7420353976337908e-24,6.2815448510094596e-21,4.494503093485331e-16,1.534512014987893e-15
5.193832932309083e-09,0.7122255777223884,3.76,0.0,0.610911614690464,0.9999999623050676,1.4643108124562674e-13,8.456027928197177e-26,1.1627690530550673e-17,4.513301428456993e-08,3.767120402777179e-08,7.623754570500908e-13,2.2237973187886087e-11,7.363769337016233e-09,3.887988108476601e-11,1.1097578516257133e-12,2.1197275558191655e-11,1.54959420945788e-13,3.589288269249013e-18,6.969775098638106e-19,1.3131242406106855e-17,1.0592767707369563e-18,1.0747944075273214e-16,5.396486585680416e-13,5.86016748944807e-28,3.253575651889555e-26,2.0467850499987937e-28,4.488012513247472e-40,7.278136168448863e-14,1.7191529958299086e-14,2.3253043817330267e-21,4.473909908968345e-24,9.136851561058667e-21,6.028512045667933e-16,2.465579283935337e-15
6.715138694127885e-09,0.7122255780106697,3.76,0.0,0.6109116014550626,0.999999951255219,3.1608268083186387e-13,1.8349317851581688e-25,1.8867056038987398e-17,5.836705510604879e-08,4.870520149924312e-08,1.2471076574666803e-12,3.71170768631786e-11,9.498072511425907e-09,6.485238519435403e-11,1.8647847919577745e-12,3.530055183138846e-11,2.497076579871467e-13,7.202574863276385e-18,1.5146194232004452e-18,2.837060020136289e-17,2.2835357666049856e-18,2.151136926507851e-16,9.019336290293981e-13,1.3273359972168835e-27,8.887412719233643e-26,7.298330378266143e-28,2.647027195070197e-39,8.700216632291792e-14,2.59023344293675e-14,5.1814779577788555e-21,9.87857400959632e-24,1.6251041969708547e-20,9.449135147080633e-16,5.1868733952339335e-15
8.084313879764807e-09,0.7122255782701093,3.76,0.0,0.6109115895373561,0.9999999413069984,5.509412440660233e-13,3.207869042883583e-25,2.6632696225143297e-17,7.028326166385527e-08,5.8635745040775264e-08,1.772995378395751e-12,5.372284557646272e-11,1.1410275029468654e-08,9.383009133199934e-11,2.714783198206633e-12,5.099345958942479e-11,3.503775231934118e-13,1.1996623624183745e-17,2.656828943893864e-18,4.950051482255355e-17,3.97552478258137e-18,3.509919368410327e-16,1.30703686938565e-12,2.3855198817657553e-27,1.8248811813368744e-25,1.7983463286105786e-27,9.079863308644944e-39,9.78291397685815e-14,3.423401793817976e-14,9.052181749046196e-21,1.7468503128517002e-23,2.3987334683253002e-20,1.2775491491026808e-15,8.712779598858483e-15
9.453489065401729e-09,0.7122255785295375,3.76,0.0,0.6109115776141036,0.9999999313556173,8.800336013270251e-13,5.131581552508821e-25,3.5481985959761925e-17,8.220475871119688e-08,6.856623554777262e-08,2.3785752173832517e-12,7.336086953949833e-11,1.331430324354291e-08,1.2809185418161714e-10,3.727907563360977e-12,6.949968133878091e-11,4.640968090394774e-13,1.8518417046285746e-17,4.27227230650367e-18,7.915623124563411e-17,6.342495170199955e-18,5.255853492468928e-16,1.7869928529259718e-12,3.9032098847063836e-27,3.3356112540139724e-25,3.832224224738894e-27,2.57991494567147e-38,1.0707770398938089e-13,4.274174627601048e-14,1.42447253963242e-20,2.8199856889133865e-23,3.2666257995646804e-20,1.6208048966368339e-15,1.3315898995128417e-14
9.999999999999999e-09,0.7122255787889545,3.76,0.0,0.6109115728533464,0.9999999273826112,1.0412197856722398e-12,6.07263679147459e-25,3.929690329840767e-17,8.696474502123203e-08,7.253000945228885e-08,2.641490749541515e-12,8.204334175981567e-11,1.4072028467465853e-08,1.432380212298936e-10,4.178166246645075e-12,7.766594218806547e-11,5.12835274830051e-13,2.1660537916226968e-17,5.068820528304997e-18,9.369794449537977e-17,7.500468833254781e-18,6.062171770218029e-16,1.999463429093273e-12,4.657072813172618e-27,4.139859943783633e-25,5.029448398743605e-27,3.7891974799463584e-38,1.1038136309832076e-13,4.6140020861448284e-14,1.6690337660489927e-20,3.34790422549898e-23,3.632840123761786e-20,1.7586911849698207e-15,1.5458448232849752e-14
1.0822664251038651e-08,0.7122255787889545,3.76,0.0,0.6109115656852969,0.9999999214010941,1.3190962791378129e-12,7.692948829261205e-25,4.532579717408987e-17,9.41315591772599e-08,7.849667138505595e-08,3.059114679727788e-12,9.601845780468735e-11,1.5210195049842864e-08,1.6761508723216189e-10,4.9055712024495346e-12,9.07916955109836e-11,5.89536102698584e-13,2.7020839690824333e-17,6.4486897181959e-18,1.187877467022878e-16,9.495093257308533e-18,7.394828398849165e-16,2.3417691149670992e-12,5.9688922578281006e-27,5.603581782197545e-25,7.350149267359792e-27,6.420997827092305e-38,1.1498436997673533e-13,5.121606976898925e-14,2.077649410144653e-20,4.2603384069591667e-23,4.199540831476926e-20,1.965317375114705e-15,1.9015931182334897e-14
1.2191839436675573e-08,0.7122255790483618,3.76,0.0,0.6109115537509274,0.999999911443447,1.883798570064251e-12,1.0974823657036219e-24,5.608255168822013e-17,1.0606367560039645e-07,8.842705092509645e-08,3.810170889490046e-12,1.2168289227150537e-10,1.7097987981650773e-08,2.123773096872433e-10,6.249047166572688e-12,1.148421895312709e-10,7.255059825910555e-13,3.775211871221886e-17,9.276694750246752e-18,1.6984712039403138e-16,1.3542817774651075e-17,9.924342328575446e-16,2.971333192886661e-12,8.673912872716898e-27,8.83029452660174e-25,1.3022210759910407e-26,1.4442691339632105e-37,1.2174875592438808e-13,5.950455135905884e-14,2.860664898617077e-20,6.12004915040364e-23,5.1722594317572587e-20,2.3042000330161776e-15,2.580556788118015e-14
1.3561014622312495e-08,0.7122255793077602,3.76,0.0,0.6109115418109872,0.9999999014826944,2.5897424607092093e-12,1.5055619124898385e-24,6.767753453487282e-17,1.1800112014608667e-07,9.835737254794654e-08,4.627571227071041e-12,1.5034142903987676e-10,1.897771924147154e-08,2.6235614550906525e-10,7.75948403198815e-12,1.4162405770341108e-10,8.709413482663875e-13,5.095575270051884e-17,1.2849937463929362e-17,2.337884325664039e-16,1.859401469114293e-17,1.2835954914005725e-15,3.675652626818333e-12,1.2112650535451663e-26,1.3233892070127944e-24,2.1683592256102997e-26,2.9983552495597143e-37,1.2753971807097488e-13,6.74990583830085e-14,3.765139683244598e-20,8.450298088912579e-23,6.164133120087587e-20,2.632516037069237e-15,3.365814619500335e-14
1.629936499358634e-08,0.7122255798265333,3.76,0.0,0.6109115179143625,0.9999998815519416,4.4874498373924824e-12,2.5905047788218355e-24,9.311130664720537e-17,1.418920406370899e-07,1.1821783559709431e-07,6.445858003168269e-12,2.1658971987016004e-10,2.2713144188075913e-08,3.778746340243319e-10,1.1285344616943743e-11,2.032744441935496e-10,1.1864381651440969e-12,8.57317921239078e-17,2.262184472304171e-17,4.0614264307836604e-16,3.213482664883353e-17,1.975605331025084e-15,5.308427735291896e-12,2.1583944393681404e-26,2.6509182714166616e-24,5.21675911048934e-26,1.0775408387558521e-36,1.3676598938943068e-13,8.231571447846004e-14,5.894043535960233e-20,1.472257886329081e-22,8.14147835592503e-20,3.2439846246866974e-15,5.239299294446067e-14
1.8763880327732797e-08,0.712225580293407,3.76,0.0,0.6109114963882691,0.9999998636038163,6.833605917156228e-12,3.909157049433856e-24,1.1823677768017205e-16,1.634122063674948e-07,1.3609203816252813e-07,8.272197555699108e-12,2.863246792672561e-10,2.6047823144693155e-08,4.994596776372449e-10,1.5039091521079702e-11,2.678332434786644e-10,1.494128261560906e-12,1.278327987848344e-16,3.4970149730919794e-17,6.199456365365934e-16,4.8817250457235995e-17,2.7143167131580166e-15,7.033263064514716e-12,3.362983860167231e-26,4.4942361610450394e-24,1.01915384406571e-25,2.8835448604599308e-36,1.4297336469297543e-13,9.414550103502437e-14,8.098447861960229e-20,2.2470754456444137e-22,9.855673727814228e-20,3.7344834198345775e-15,7.241003285050166e-14
2.1228395661879254e-08,0.7122255807602635,3.76,0.0,0.6109114748440053,0.999999845645894,9.876976047210938e-12,5.5867024961350085e-24,1.4517284991188173e-16,1.849498089947852e-07,1.5396602821995073e-07,1.0259264193642617e-11,3.6556125597339733e-10,2.9356948124597755e-08,6.376032130525723e-10,1.9347218888817145e-11,3.4082934892514523e-10,1.8203579726106894e-12,1.8151444395884772e-16,5.133979029597505e-17,8.981921541382232e-16,7.038360483029553e-17,3.5517306690961016e-15,8.999801046985676e-12,4.967177373521078e-26,7.117090374956408e-24,1.8295809382222821e-25,6.834744009015417e-36,1.4768082005264622e-13,1.0453391365604135e-13,1.0487760395590016e-19,3.249504628663271e-22,1.147094984219479e-19,4.166686624589011e-15,9.504905999358747e-14
2.3692910996025712e-08,0.7122255812271072,3.76,0.0,0.6109114532815277,0.9999998276782693,1.370612732012683e-11,7.651634142644605e-24,1.7366496873431803e-16,2.065049078885828e-07,1.7183979658671093e-07,1.239049958408247e-11,4.542243131571481e-10,3.264072680745971e-08,7.921784009161003e-10,2.421338517298168e-11,4.2211190434631857e-10,2.16195817153678e-12,2.480255796452646e-16,7.240063619405591e-17,1.2494357362702603e-15,9.74244213394112e-17,4.478005897211531e-15,1.1207852467603984e-11,7.038474744424969e-26,1.0687631263742538e-23,3.0746946457580654e-25,1.4795632769461598e-35,1.512525733121065e-13,1.1352893932880488e-13,1.2988009766415252e-19,4.5058687995236425e-22,1.2967450253370042e-19,4.541910471901962e-15,1.1997623284613837e-13
2.615742633017217e-08,0.7122255816939412,3.76,0.0,0.610911431700794,0.9999998097010345,1.8408939299488882e-11,1.0127862206212825e-23,2.034915250264978e-16,2.280775597138168e-07,1.8971333415272702e-07,1.465096068267457e-11,5.522385251306326e-10,3.589936483448183e-08,9.630594026347144e-10,2.964076254356973e-11,5.115320227460003e-10,2.5162479302595652e-12,3.2856865843281548e-16,9.886027795174921e-17,1.6822507675099396e-15,1.305188807840326e-16,5.484524637424727e-15,1.36572281378582e-11,9.648197644595202e-26,1.5380735702663937e-23,4.90047596104771e-25,2.981681594589614e-35,1.5398259981157072e-13,1.2120143542005536e-13,1.553857562986283e-19,6.041523673568859e-22,1.4333051243448155e-19,4.862582305598387e-15,1.4689069291707112e-13
2.8621941664318627e-08,0.7122255821607691,3.76,0.0,0.610911410101763,0.9999997917142806,2.4072587428589806e-11,1.3035013536376439e-23,2.3446257582967957e-16,2.496678184693593e-07,2.075866318817112e-07,1.702726464431999e-11,6.59528384447457e-10,3.913306576064357e-08,1.1501213968555496e-09,3.5632051860259616e-11,6.089428132410936e-10,2.8810192400634123e-12,4.243002841600461e-16,1.3146434028110664e-16,2.205232950173975e-15,1.7023478578513894e-16,6.563290195017985e-15,1.6347738897960716e-11,1.2871521660644246e-25,2.1377881166830194e-23,7.477969367375377e-25,5.658958606006543e-35,1.560897428501999e-13,1.2766781457756172e-13,1.8086106522516526e-19,7.880869467368053e-22,1.556412071414487e-19,5.133217584268231e-15,1.7550607053233456e-13
3.1086456998465085e-08,0.7122255826275935,3.76,0.0,0.6109113884843946,0.9999997737180948,3.078352909823006e-11,1.6388890870535633e-23,2.664182550692853e-16,2.712757355337374e-07,2.2545968081209145e-07,1.950752746055557e-11,7.760182094294956e-10,4.234203105456901e-08,1.3532405919171285e-09,4.218950831815432e-11,7.141994009464581e-10,3.254511312516618e-12,5.363315678720349e-16,1.70996838137044e-16,2.8269997163104404e-15,2.1712853386555363e-16,7.70683048194465e-15,1.9279195618368387e-11,1.678751667896317e-25,2.886737024289402e-23,1.100413872610727e-24,1.019872558344575e-34,1.5772110212531864e-13,1.3309018085068234e-13,2.0582712100391894e-19,1.0047358103330578e-21,1.6666501903080927e-19,5.3604149168479956e-15,2.0554767697401078e-13
3.3550972332611546e-08,0.7122255830944176,3.76,0.0,0.61091136684865,0.9999997557125639,3.862750628220251e-11,2.0201988143468866e-23,2.9922294328466498e-16,2.929013598765817e-07,2.433324720557101e-07,2.2081158637621896e-11,9.016321634365895e-10,4.552646028230481e-08,1.5722942074878007e-09,4.9315053157680566e-11,8.271588856157574e-10,3.6352991656438364e-12,6.65729705936261e-16,2.1828024282755807e-16,3.5561901728959785e-15,2.717453964862178e-16,8.908890258310414e-15,2.245140920022521e-11,2.1479156467698413e-25,3.804352152678543e-23,1.570295698227723e-24,1.7581734542197529e-34,1.5898183004611212e-13,1.3762993197547655e-13,2.299116634489376e-19,1.2563522923847413e-21,1.7650720379905182e-19,5.550826693921787e-15,2.3677467853225613e-13
3.601548766675801e-08,0.7122255835612437,3.76,0.0,0.6109113451944912,0.999999737697772,4.768955539345923e-11,2.4483825620735684e-23,3.327595618918792e-16,3.1454473828568313e-07,2.6120499679583473e-07,2.4738653067978706e-11,1.036294274992056e-09,4.868655128264316e-08,1.8071604466794527e-09,5.701037936073247e-11,9.476802815572496e-10,4.022188062471231e-12,8.1352011574570995e-16,2.7417505064013785e-16,4.401464835026978e-15,3.34619919654767e-16,1.0164825808812143e-14,2.58641905754791e-11,2.703328188716878e-25,4.910551742252559e-23,2.1826173028594135e-24,2.9156174894853273e-34,1.5996008883799628e-13,1.4141457975639797e-13,2.5287833022150015e-19,1.5451020543777474e-21,1.8526601222934404e-19,5.709698209886962e-15,2.689930716863207e-13
3.848000300090447e-08,0.7122255840280741,3.76,0.0,0.6109113235218818,0.9999997196738016,5.805401039150367e-11,2.924121036069332e-23,3.669265271952904e-16,3.3620591551241853e-07,2.790772462860893e-07,2.7471460604245268e-11,1.1799284540920885e-09,5.182250021423274e-08,2.0577184808883718e-09,6.527699759451706e-11,1.075624481309757e-09,4.414167319799843e-12,9.806885378230082e-16,3.395789558324193e-16,5.371505554666683e-15,4.062762644782884e-16,1.1471209040261835e-14,2.9517350707721425e-11,3.3540517528168523e-25,6.225677701690311e-23,2.9653827831165072e-24,4.67290322021872e-34,1.607304344587047e-13,1.4454706825242072e-13,2.745861973776449e-19,1.873067461515217e-21,1.9302128987514544e-19,5.841257609458335e-15,3.020438252689167e-13
4.094451833505093e-08,0.7122255844949115,3.76,0.0,0.6109113018307859,0.9999997016407348,6.980449266650727e-11,3.447865814799091e-23,4.0163722267569403e-16,3.578849343172611e-07,2.969492118509129e-07,3.0271938343228795e-11,1.332458503802153e-09,5.4934501503335536e-08,2.3238484558865017e-09,7.411623153056312e-11,1.2108542602349575e-09,4.8104146529985065e-12,1.1681823847180843e-15,4.1542616145693185e-16,6.475015838296964e-15,4.872283529789918e-16,1.2825199346335885e-14,3.3410700593904404e-11,4.1095204045638276e-25,7.770538826033262e-23,3.949487615810686e-24,7.268497297411016e-34,1.6134430670065956e-13,1.4713311005946359e-13,2.9492757098070607e-19,2.2422505313825492e-21,1.998657606349072e-19,5.949896340105751e-15,3.3578345721547814e-13
