Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131),C2O2(813),C2HO3(230),C2HO2(812)
0.00019004535748146523,0.8877106670735415,3.76,0.0,1.9933559016206176e-08,0.015137796893896842,0.9712725627364173,1.1928341736614995e-08,2.179314919620815e-09,2.7065727431471636e-08,1.2944778114363019e-05,1.8436356619128528e-14,0.03308254069508643,0.1370250632220514,0.31225273124458475,1.455161153806905e-08,0.009431821438133396,1.1321726439952497e-12,1.5424184357812446e-12,1.2879459516985701e-09,1.669399151397462e-13,2.199073096233817e-06,0.4126841356542285,3.999965601851793e-06,1.8356545524346735e-14,6.77322265135393e-10,2.955582656475434e-07,9.86359884207583e-10,6.265348635755887e-10,2.4624821380943107e-09,3.816387186343899e-16,1.6336194992992918e-16,4.365478458279296e-16,1.4898795815784935e-08,0.27160721023675755,2.4024847389451133e-09,4.208359887936189e-09,4.637068433365397e-13,7.138911748905314e-15,1.2157720773967087e-13,2.8049322354052506e-07,1.2787321331870227e-15,9.463244475916422e-19,1.5454393603509196e-09,3.383603722112323e-08,7.992830372338447e-16,1.44480833567248e-14,1.0945809147471578e-12,2.0473706832994032e-10,3.352083597768349e-10,6.049798576811909e-15,9.480636299431846e-23,4.357077180810389e-07,2.1212894239018827e-11,2.4193964611334756e-16,1.7083427325635254e-16,1.3852289616384334e-18,8.57861598181193e-19,9.076482713271218e-20,3.5547114392038e-18,1.3621010197407355e-21,2.9042914366985483e-13,2.8523976439910118e-18,2.337905114768702e-18,7.309193204220166e-17,4.946621371194437e-10,7.860386947292052e-15,1.9540188313157537e-12,6.66792136199011e-15,1.0250618187693478e-14,1.2104213812346917e-16,4.217678633745457e-07,9.4989015870787e-16,7.177811178567276e-16
0.00019017965476421933,0.8876931329420552,3.76,0.0,1.9233050899908036e-08,0.015098113953079298,0.9712082893388526,1.1505273203543705e-08,2.100895294233674e-09,2.6116432462546017e-08,1.291181897970975e-05,1.7743522906177067e-14,0.033049145259778624,0.1369423255822049,0.31237510823747067,1.4377969467862242e-08,0.009412570032148453,1.099866321348809e-12,1.4880864158491147e-12,1.2428532509873506e-09,1.6110278369868083e-13,2.197639263304541e-06,0.4124878405187941,3.993854747449973e-06,1.769983236150645e-14,6.53472033101623e-10,2.852408330598213e-07,9.50952654619886e-10,6.036941834800532e-10,2.375089728462392e-09,3.811518858039629e-16,1.5748628982528183e-16,4.3597194974530685e-16,1.490083185046116e-08,0.27180355099064046,2.3154086576031067e-09,4.058094953703031e-09,4.466632688302581e-13,6.876119629246975e-15,1.171883101083054e-13,2.805337741608397e-07,1.189132829668354e-15,8.791634506075602e-19,1.544938831311916e-09,3.3844879385199185e-08,7.435251367419126e-16,1.3925887842981045e-14,1.0543236632768918e-12,1.975779871010351e-10,3.2333024060273063e-10,5.6235372554951116e-15,8.789714051098854e-23,4.3575325760735616e-07,2.120416870621035e-11,2.399854901440105e-16,1.5878766984457065e-16,1.3568886729125443e-18,7.974995765575464e-19,8.436948301317565e-20,3.517794128284489e-18,1.2683321911879643e-21,2.903391407227724e-13,2.651627177804949e-18,2.2799721477825022e-18,7.301648517849475e-17,4.940234702827321e-10,7.833424749009191e-15,1.9514983328498085e-12,6.665780924050482e-15,1.021588559424568e-14,1.2088375483809485e-16,4.1151995204690737e-07,9.499764409647193e-16,7.031732123722123e-16
0.00019031395204697343,0.8876756332844797,3.76,0.0,1.855846057656015e-08,0.01505862812396766,0.9711446568168768,1.1097935989321845e-08,2.0254388231658838e-09,2.5202192322172083e-08,1.28790189914459e-05,1.7078022711141412e-14,0.033015823233175985,0.13685946013931477,0.31249687094292705,1.4210831953804709e-08,0.009393379787036213,1.0687796061359955e-12,1.4357623628294545e-12,1.1994187832751035e-09,1.554801627210703e-13,2.1962135899991616e-06,0.4122927131556395,3.987764309148822e-06,1.7067726716904888e-14,6.305035975797146e-10,2.7530220169732096e-07,9.168795010235361e-10,5.817271552998629e-10,2.290959584034102e-09,3.806675315449901e-16,1.5183219847557742e-16,4.354016000086791e-16,1.4902778953712502e-08,0.27199872258360946,2.231647330011978e-09,3.91347335042003e-09,4.3027621241691807e-13,6.62346364933109e-15,1.1296554315696431e-13,2.805726147113121e-07,1.1059740260925682e-15,8.168884788598412e-19,1.5444316062197333e-09,3.385377883825635e-08,6.917575916186089e-16,1.3423498471197528e-14,1.015617968911459e-12,1.9068751204710895e-10,3.1189349630337407e-10,5.228081924183799e-15,8.150398091360447e-23,4.35795780946818e-07,2.119540313055626e-11,2.3808002460159483e-16,1.4761197003456873e-16,1.329295303013917e-18,7.414920660308628e-19,7.843634357285247e-20,3.482328132762288e-18,1.1811792259745274e-21,2.9024924364636243e-13,2.465344938655346e-18,2.2235448008844256e-18,7.294110488329124e-17,4.933843482880069e-10,7.806998245868423e-15,1.948976052122041e-12,6.6636431164694094e-15,1.0181948864951282e-14,1.207252791017297e-16,4.015272922764173e-07,9.50061238652186e-16,6.889336590547263e-16
0.00019044824932972754,0.8876581680099139,3.76,0.0,1.7908782966364694e-08,0.015019337836111842,0.971081660889236,1.0705719061827504e-08,1.952828361688967e-09,2.4321650619089587e-08,1.2846376907504232e-05,1.64387284503298e-14,0.03298257445349112,0.13677646935594118,0.31261802251220705,1.4049941835629137e-08,0.009374250475763086,1.038864079528998e-12,1.3853686676228457e-12,1.1575787125243477e-09,1.500637851440937e-13,2.194795925535986e-06,0.4120987458310943,3.981694186623194e-06,1.6459265781323667e-14,6.083828395034651e-10,2.657277949403494e-07,8.840878328090916e-10,5.605988427234953e-10,2.2099641098340667e-09,3.8018556427664367e-16,1.4639094321425685e-16,4.348365552898212e-16,1.490463780552797e-08,0.27219273279614964,2.1510686548142835e-09,3.774272923966103e-09,4.145192513413231e-13,6.380535393013145e-15,1.0890233423098332e-13,2.8060975936944586e-07,1.0287812719624119e-15,7.591354948593137e-19,1.5439177687867938e-09,3.38627307756507e-08,6.436877297493211e-16,1.2940129431060822e-14,9.78401357185215e-13,1.8405508484432247e-10,3.008809824097575e-10,4.861151226226457e-15,7.558741403235185e-23,4.3583532296641334e-07,2.1186598054971345e-11,2.3622191996069433e-16,1.3724268628091252e-16,1.3024285680076217e-18,6.895173119182525e-19,7.293117908647513e-20,3.4482525664037557e-18,1.1001642253461502e-21,2.90159415422491e-13,2.2924800509335883e-18,2.1685830592252474e-18,7.286579178125695e-17,4.927447938036567e-10,7.781094186231714e-15,1.9464520782497427e-12,6.661507088100856e-15,1.0148786498270552e-14,1.2056671627686057e-16,3.917833884161006e-07,9.501445292122974e-16,6.750529394949208e-16
0.00019058254661248164,0.8876407370276423,3.76,0.0,1.7283053720408996e-08,0.014980241539029333,0.9710192972937066,1.0328036108039142e-08,1.8829515965638687e-09,2.347350579165391e-08,1.281389150159273e-05,1.5824561056390878e-14,0.03294939875609171,0.1366933556636795,0.3127385660936369,1.38950525922299e-08,0.009355181871028267,1.010073328590235e-12,1.3368308493074919e-12,1.1172717677062392e-09,1.4484571767140499e-13,2.1933861239421566e-06,0.41190593086434196,3.97564427969775e-06,1.5873525973953844e-14,5.870770173789703e-10,2.5650362228612536e-07,8.525272222793189e-10,5.402757659229487e-10,2.131980924230047e-09,3.7970589651922044e-16,1.4115415009405397e-16,4.342765851119341e-16,1.490640908373761e-08,0.27238558935419294,2.0735460262336697e-09,3.6402806592022743e-09,3.9936707091806676e-13,6.146943588684538e-15,1.0499238170280592e-13,2.806452222076393e-07,9.5711590492748e-16,7.055682152383717e-19,1.543397401701862e-09,3.3871730610733566e-08,5.990448594264461e-16,1.2475027431736486e-14,9.426139746274523e-13,1.7767058061768504e-10,2.9027624863293173e-10,4.520636776964691e-15,7.011105847976903e-23,4.3587191806402163e-07,2.1177754021673784e-11,2.344098838856719e-16,1.2762021775225748e-16,1.2762687452150688e-18,6.412778901559449e-19,6.782235518508476e-20,3.415509193013319e-18,1.02484460191433e-21,2.9006962093331887e-13,2.132042642828482e-18,2.11504799047757e-18,7.279054649265956e-17,4.92104829147332e-10,7.755699665744759e-15,1.943926498972233e-12,6.659372031499058e-15,1.0116377577508119e-14,1.2040807164284563e-16,3.822819130030291e-07,9.50226291632541e-16,6.615217847910918e-16
0.00019071684389523574,0.8876233402471368,3.76,0.0,1.6680347500346014e-08,0.014941337701771298,0.9709575617873719,9.964324495405005e-09,1.815700838701671e-09,2.265650879857475e-08,1.2781561562844625e-05,1.523448780570434e-14,0.03291629597363722,0.13661012146369278,0.3128585048320392,1.3745927882914435e-08,0.009336173745315247,9.823628597950323e-13,1.2900774239857189e-12,1.0784391355094159e-09,1.3981834665120524e-13,2.1919840438660664e-06,0.4117142606271373,3.969614488366506e-06,1.5309621282230863e-14,5.66554709398626e-10,2.4761625479009683e-07,8.221493120660573e-10,5.207258384129746e-10,2.0568926370168303e-09,3.7922844470842536e-16,1.3611378856848835e-16,4.3372146935637116e-16,1.4908093463889763e-08,0.2725772999294678,1.9989580960442917e-09,3.5112922881584646e-09,3.847954162342761e-13,5.922313361348478e-15,1.0122964335356031e-13,2.806790171939718e-07,8.905722888150112e-16,6.558759471837015e-19,1.542870586646032e-09,3.388077396504383e-08,5.575785803270337e-16,1.202747030182658e-14,9.08198474482047e-13,1.7152428940658342e-10,2.800635096405768e-10,4.204589747239028e-15,6.504137449872693e-23,4.359056001764491e-07,2.116887157203131e-11,2.3264266017719274e-16,1.1868947166072774e-16,1.2507966574849173e-18,5.964988258504968e-19,6.308063154306954e-20,3.3840423065499385e-18,9.548104129797484e-22,2.899798268734464e-13,1.98311758041878e-18,2.0629017151931696e-18,7.271536963320291e-17,4.914644762918137e-10,7.73080211798829e-15,1.9413994006738847e-12,6.657237180897441e-15,1.0084701754820619e-14,1.2024935039728625e-16,3.730167023532482e-07,9.50306506377614e-16,6.483311689644301e-16
0.00019085114117798984,0.887605977578058,3.76,0.0,1.609977633362079e-08,0.014902624812502527,0.9708964501468784,9.614044278414047e-09,1.7509728250588505e-09,2.1869460910741938e-08,1.2749385895479848e-05,1.4667520246845363e-14,0.032883265936210236,0.1365267691272297,0.3129778418681823,1.3602341109214889e-08,0.009317225870941165,9.5569001642466e-13,1.2450397793367631e-12,1.0410243577093631e-09,1.3497436458198028e-13,2.1905895483977646e-06,0.4115237275435195,3.963604712811413e-06,1.4766701674474964e-14,5.467857580804088e-10,2.3905280157684326e-07,7.929077266936348e-10,5.019183067498024e-10,1.9845866373165674e-09,3.787531290183288e-16,1.3126215685170629e-16,4.3317099779250757e-16,1.4909691619135765e-08,0.27276787213984804,1.927188546247908e-09,3.3871119156827096e-09,3.707810460351472e-13,5.706285518523532e-15,9.760832527113174e-14,2.8071115819298084e-07,8.287752695732405e-16,6.097715972160206e-19,1.542337404308372e-09,3.388985665895751e-08,5.190572272082392e-16,1.1596765651879438e-14,8.750999075935344e-13,1.65606898453786e-10,2.702276171095612e-10,3.91120851083316e-15,6.03474370208545e-23,4.3593640278730436e-07,2.1159951246412815e-11,2.309190277487279e-16,1.1039951457597973e-16,1.2259936579067496e-18,5.549258605066615e-19,5.867897653049036e-20,3.3537986168751274e-18,8.896818995310038e-22,2.8989000166619443e-13,1.8448586970748433e-18,2.01210737797453e-18,7.264026181387272e-17,4.908237568707491e-10,7.706389305385463e-15,1.9388708684066297e-12,6.655101810282687e-15,1.0053739235661435e-14,1.2009055765736931e-16,3.639817522723861e-07,9.50385155324116e-16,6.354723025473173e-16
0.00019098543846074394,0.8875886489302589,3.76,0.0,1.5540488040800865e-08,0.014864101378094777,0.9708359581686762,9.276677248336707e-09,1.6886685293413328e-09,2.1111211599549674e-08,1.2717363318477412e-05,1.4122712225245147e-14,0.03285030847144315,0.13644330099612886,0.3130965803382566,1.3464074996304134e-08,0.009298338020104163,9.300138996502991e-13,1.2016520546187968e-12,1.004973232988539e-09,1.303067572164557e-13,2.1892025048969523e-06,0.4113343240895246,3.957614853420034e-06,1.424395158203257e-14,5.277412173183152e-10,2.3080088737229651e-07,7.647579880585231e-10,4.838236929371912e-10,1.9149548908449815e-09,3.782798731925822e-16,1.2659186792564914e-16,4.326249696296368e-16,1.4911204220121763e-08,0.2729573135497023,1.8581258719599822e-09,3.2675516617456066e-09,3.5730168869022467e-13,5.498515868392444e-15,9.412287124099845e-14,2.8074165896642726e-07,7.71377831572308e-16,5.669898382437257e-19,1.541797934401237e-09,3.3898974702773154e-08,4.832664356597442e-16,1.1182249596558066e-14,8.432656182180008e-13,1.5990947527996539e-10,2.6075403299684487e-10,3.638827268915047e-15,5.600072726724971e-23,4.359643589347159e-07,2.1150993584046337e-11,2.2923779963219065e-16,1.0270325129970036e-16,1.2018416149553148e-18,5.163238559384204e-19,5.45923965251862e-20,3.3247271408589324e-18,8.291072147251102e-22,2.8980011538382167e-13,1.7164834782208025e-18,1.9626291194388327e-18,7.25652236407903e-17,4.901826921842652e-10,7.682449310358115e-15,1.936340985911983e-12,6.652965231559389e-15,1.002347076365128e-14,1.1993169846118044e-16,3.551712138789519e-07,9.504622216980198e-16,6.229366263402275e-16
0.00019111973574349804,0.887571354213786,3.76,0.0,1.500166473173163e-08,0.014825765923732952,0.9707760816692432,8.951726024196868e-09,1.6286929811130306e-09,2.0380656517345657e-08,1.2685492665258436e-05,1.3599157999413979e-14,0.03281742340463965,0.13635971938331057,0.31321472337337214,1.3330921193106454e-08,0.00927950996492872,9.052952931373161e-13,1.1598510258750033e-12,9.702337230072667e-10,1.258087912357892e-13,2.1878227848282675e-06,0.41114604279289535,3.951644810802331e-06,1.3740588447773962e-14,5.093933017351962e-10,2.2284863101125688e-07,7.376574346143862e-10,4.66413739414045e-10,1.8478937461157216e-09,3.7780860438349196e-16,1.220958361649533e-16,4.3208319308981777e-16,1.491263193488736e-08,0.27314563167024164,1.791663174029813e-09,3.152431319631536e-09,3.443360001432933e-13,5.298674568689769e-15,9.076795260722947e-14,2.8077053317405476e-07,7.180589381536881e-16,5.272854221035341e-19,1.541252255675259e-09,3.390812428821154e-08,4.500078200934921e-16,1.0783285533712836e-14,8.126451445288651e-13,1.5442345150766954e-10,2.5162880397375857e-10,3.385905573555436e-15,5.1974941298713044e-23,4.3598950121889557e-07,2.1141999122882657e-11,2.2759782201186987e-16,9.55571290760059e-17,1.178322898053166e-18,4.804753238397687e-19,5.079777871510029e-20,3.2967790985826037e-18,7.7276032696443145e-22,2.897101396714881e-13,1.597268164689441e-18,1.9144320489528334e-18,7.249025571507346e-17,4.895413032044574e-10,7.658970526725134e-15,1.933809835642582e-12,6.650826792800894e-15,9.993877605863047e-15,1.1977277776898923e-16,3.465793895373908e-07,9.5053769001482e-16,6.107158053328883e-16
0.00019125403302625214,0.8875540933388805,3.76,0.0,1.448252136739152e-08,0.014787616992533684,0.9707168164852941,8.63871318312763e-09,1.5709550929218345e-09,1.9676735565837348e-08,1.2653772783379278e-05,1.3095990444324158e-14,0.03278461055889205,0.1362760265732545,0.3133322740990807,1.3202679890237407e-08,0.009260741477509143,8.814965910068776e-13,1.1195759961101002e-12,9.367558625347074e-10,1.2147400246741476e-13,2.186450263603519e-06,0.41095887623278976,3.945694485806621e-06,1.3255861337949716e-14,4.917153382343092e-10,2.1518462487622543e-07,7.115651441677185e-10,4.496613565038501e-10,1.7833037491742727e-09,3.773392529985686e-16,1.1776726455127902e-16,4.315454850006593e-16,1.4913975428770532e-08,0.2733328339598669,1.7276979609419372e-09,3.0415780292847765e-09,3.31863523753482e-13,5.10644550489585e-15,8.753845858201766e-14,2.8079779437433633e-07,6.68521541633968e-16,4.9043162581535715e-19,1.5407004459340227e-09,3.391730178030987e-08,4.1909775501074365e-16,1.0399262977733469e-14,7.831901235987718e-13,1.4914060740031006e-10,2.428385369712651e-10,3.151018677852476e-15,4.82458141191161e-23,4.360118618095485e-07,2.113296839946371e-11,2.2599797328587067e-16,8.892086509596778e-17,1.1554203635401012e-18,4.47179070912867e-19,4.7273746304729724e-20,3.269907814390918e-18,7.203390838701103e-22,2.896200476747797e-13,1.4865432409962346e-18,1.8674822181173785e-18,7.241535863270727e-17,4.88899610580761e-10,7.63594165133612e-15,1.9312774987832617e-12,6.648685876582087e-15,9.964941538509232e-15,1.196138004645073e-16,3.3820072889805053e-07,9.50611546022251e-16,5.988017227854967e-16
0.00019138833030900624,0.8875368662159813,3.76,0.0,1.3982304384469036e-08,0.01474965314517574,0.9706581584739729,8.337180428348335e-09,1.515367495074094e-09,1.8998431048482347e-08,1.2622202534234457e-05,1.2612379337769434e-14,0.03275186975519376,0.13619222482246673,0.3134492356349197,1.3079159454948737e-08,0.009242032329951204,8.585817290003493e-13,1.0807686902143755e-12,9.044916734580399e-10,1.1729618462126449e-13,2.1850848204305503e-06,0.4107728170394871,3.939763779534711e-06,1.2789049614542267e-14,4.746817196506451e-10,2.0779791522571885e-07,6.864418600975097e-10,4.3354057221180107e-10,1.7210894664708606e-09,3.768717525541999e-16,1.1359963245031234e-16,4.310116704070852e-16,1.4915235364318814e-08,0.27351892782451603,1.6661319595685862e-09,2.934825965113669e-09,3.198646519394674e-13,4.921525696370616e-15,8.442948698330078e-14,2.8082345602521515e-07,6.224907491561023e-16,4.562188206418036e-19,1.5401425820484333e-09,3.392650370969158e-08,3.903662513350603e-16,1.0029596444683012e-14,7.548542006489994e-13,1.4405305708341756e-10,2.343703757862283e-10,2.932848644639479e-15,4.4790958090512653e-23,4.360314724531375e-07,2.1123901948797702e-11,2.2443716315428757e-16,8.275719542277967e-17,1.13311734103799e-18,4.162489502878631e-19,4.400052510431951e-20,3.2440686225598187e-18,6.715634245503516e-22,2.895298139706262e-13,1.3836892776895762e-18,1.8217465949816438e-18,7.23405329844216e-17,4.882576346452071e-10,7.613351675933836e-15,1.928744055271688e-12,6.64654189839027e-15,9.936644833022003e-15,1.1945477135611981e-16,3.300298250412727e-07,9.506837766454268e-16,5.871864744658386e-16
0.00019152262759176034,0.8875196727557267,3.76,0.0,1.3500290379823379e-08,0.014711872959541997,0.9706001035130337,8.046687793081209e-09,1.4618463777084554e-09,1.8344765903075563e-08,1.2590780792768981e-05,1.2147529725726684e-14,0.032719200812547866,0.13610831635993328,0.3135656110939764,1.2960176082292932e-08,0.009223382294412066,8.365161186987083e-13,1.0433731544227156e-12,8.733950824964265e-10,1.1326937852034596e-13,2.183726338168441e-06,0.41058785789409363,3.933852593356282e-06,1.2339461665391146e-14,4.5826786040779383e-10,2.0067798337223388e-07,6.622499207632989e-10,4.1802648426110066e-10,1.6611593155021547e-09,3.764060395360913e-16,1.0958668392568252e-16,4.304815822011472e-16,1.4916412401206064e-08,0.2737039206180101,1.6068709343634955e-09,2.8320160375889832e-09,3.0832058954309444e-13,4.7436247291296856e-15,8.143633538082074e-14,2.80847531484835e-07,5.797121319045325e-16,4.2445315409190583e-19,1.539578739970791e-09,3.39357267651934e-08,3.636559202140615e-16,9.673724386831977e-15,7.275929423682982e-13,1.39153234416934e-10,2.2621197870105258e-10,2.7301761538120568e-15,4.158971441802984e-23,4.3604836447999937e-07,2.1114800304237728e-11,2.229143317333324e-16,7.703164361835914e-17,1.1113976201999086e-18,3.8751271071704116e-19,4.0959820600802296e-20,3.2192187773550148e-18,6.261737285762151e-22,2.894394145014429e-13,1.2881330993990794e-18,1.777193038966617e-18,7.226577935557436e-17,4.876153954175664e-10,7.591189879239118e-15,1.9262095838185332e-12,6.644394305110193e-15,9.908970242514047e-15,1.1929569517809126e-16,3.2206141072290206e-07,9.50754369934329e-16,5.758623630383057e-16
0.00019165692487451444,0.8875025128689562,3.76,0.0,1.3035784852123424e-08,0.014674275030372361,0.9705426475010057,7.7668128788032e-09,1.4103113398349723e-09,1.7714802010922563e-08,1.2559506447199732e-05,1.1700680362941268e-14,0.03268660354807134,0.13602430338756347,0.31368140358247343,1.2845553461760059e-08,0.009204791143138508,8.152665846566173e-13,1.0073356601059304e-12,8.434218424543462e-10,1.0938786180283083e-13,2.182374703188778e-06,0.4104039915282465,3.927960828922505e-06,1.190643368948886e-14,4.424501540904749e-10,1.9381472767170722e-07,6.389531920466459e-10,4.0309521426506437e-10,1.6034254028698507e-09,3.7594205326616363e-16,1.057224165654929e-16,4.2995506076903263e-16,1.491750719615487e-08,0.2738878196423981,1.5498245146064062e-09,2.732995608004248e-09,2.972133188326134e-13,4.5724642140255235e-15,7.855449263203496e-14,2.8087003401226405e-07,5.399501662774198e-16,3.9495533583207286e-19,1.5390089947485675e-09,3.394496778683288e-08,3.3882101730791884e-16,9.331108174327535e-15,7.013637541122155e-13,1.3443387948881555e-10,2.183514970712591e-10,2.541872953194885e-15,3.8623016603648696e-23,4.3606256881132066e-07,2.1105663997367003e-11,2.21428448694724e-16,7.17123074924897e-17,1.0902454378328608e-18,3.6081093571534703e-19,3.813470468578841e-20,3.1953173672696196e-18,5.839292909878949e-22,2.893488265123476e-13,1.199344252465149e-18,1.7337902764789669e-18,7.21910983260471e-17,4.869729126103838e-10,7.56944581925207e-15,1.9236741619272453e-12,6.642242573579855e-15,9.881900988611122e-15,1.191365765917463e-16,3.142903547185664e-07,9.508233150135307e-16,5.648218926008724e-16
