Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603)
9.999999999999999e-09,0.5430863500374816,3.76,0.0,0.8428201221694898,0.9999999998701887,1.4378814490104506e-17,8.2171747766916e-35,5.35867312333125e-25,1.3006886781845215e-10,1.2979130623521164e-10,1.8094228412537746e-14,1.4627749772742156e-15,2.9415861281193336e-13,8.524913107363814e-16,1.0974868913970054e-15,4.275535922912358e-16,4.828990115133401e-17,1.846473383712763e-23,1.620145909990385e-25,1.0422845325697834e-21,1.662254237167872e-23,1.044734750405886e-21,2.722114039092148e-16,2.5690972566644015e-38,1.182922040034567e-35,7.992870786879274e-39,1.3605429788328205e-54,1.1477721927954407e-19,6.07777688006226e-20,1.3656465923636899e-25,2.8535385973497586e-30,7.428999665936439e-26,2.5212525970227736e-21,2.761633057342853e-20,3.5586629083642094e-45,8.439500127741971e-40,1.1705139837238048e-48,4.901699127159535e-54
1.11149046e-08,0.5430863500374816,3.76,0.0,0.842820122154986,0.9999999998557139,1.912339304438956e-17,1.0552711334066001e-34,6.40819009331078e-25,1.4456831735427055e-10,1.442618252803803e-10,2.2101668137235224e-14,1.7878721011128635e-15,3.267616938803964e-13,1.0423803459543185e-15,1.342715076287601e-15,5.225349462715466e-16,5.881842398510811e-17,2.4760626698305167e-23,2.180435698145857e-25,1.4043128558324462e-21,2.2084021612505686e-23,1.3183587789501787e-21,3.329759405049102e-16,3.479283891199876e-38,1.703748623978368e-35,1.229335562921098e-38,2.173256053142136e-54,1.1989004903807139e-19,6.875129329975571e-20,1.7683471022656635e-25,4.000840530820932e-30,8.834693378884311e-26,2.8743148035131375e-21,3.5151235258291536e-20,5.139042309336675e-45,1.294731116991898e-39,1.8195416226656607e-48,7.568032076195324e-54
1.48897782e-08,0.5430863500374907,3.76,0.0,0.8428201221058788,0.999999999806701,4.400234208755217e-17,2.103955457443072e-34,1.0408814976112897e-24,1.9365788630053518e-10,1.9325653291721418e-10,3.872762894245411e-14,3.140322964535687e-15,4.368489355792565e-13,1.8338215071286063e-15,2.3672368125603253e-15,9.175502692631823e-16,1.0197214407353238e-16,5.817737076462073e-23,5.31022615298499e-25,3.3392250122251938e-21,5.0577912683890974e-23,2.4672025222903638e-21,5.866497680861477e-16,8.61843583011212e-38,5.010851444609873e-35,4.889232122862398e-38,9.873142509161851e-54,1.3250629156001681e-19,9.26673652721213e-20,3.5300679763401935e-25,1.0879607790280978e-29,1.3738856229973101e-25,3.940294621753175e-21,6.717446236699468e-20,1.4822369063108013e-44,4.782382826087276e-39,7.097337214411293e-48,2.869734896570214e-53
2.24395254e-08,0.5430863500375077,3.76,0.0,0.8428201220076632,0.9999999997086594,1.4809106741037471e-16,5.273379462345076e-34,1.9937059782022083e-24,2.9182326108888187e-10,2.912461297596549e-10,8.577926413682402e-14,6.991331562730847e-15,6.556465509121733e-13,4.096972715887828e-15,5.312354426832807e-15,2.041557596274802e-15,2.2086856774809317e-16,1.9986184882457174e-22,2.0503288705935934e-24,1.1611801890507853e-20,1.6841146364244889e-22,5.552787757424184e-21,1.3146920360663892e-15,3.3895705916642573e-37,2.2979745832072106e-34,3.676376740601546e-37,9.7608495549547e-53,1.4461048873078345e-19,1.2704155007879093e-19,8.43678323493968e-25,4.504021244819601e-29,2.3523720693639096e-25,5.487891017269836e-21,1.542512128646959e-19,6.007415063367401e-44,3.0003999590250996e-38,4.718591940725139e-47,1.8499246068599902e-52
2.923429788e-08,0.5430863500375214,3.76,0.0,0.8428201219192683,0.9999999996204049,3.19293007411358e-16,9.195215941279352e-34,2.9775645162540558e-24,3.801567220127585e-10,3.7943697111311517e-10,1.435584368673928e-13,1.1750246243737732e-14,8.510043581771954e-13,6.905959134867942e-15,8.987288525165312e-15,3.429576490770651e-15,3.62912680224629e-16,4.345279935747936e-22,4.86465149193785e-24,2.537611133470694e-20,3.6031956991965467e-22,9.001064012131979e-21,2.2217087046830517e-15,8.101948585359616e-37,5.7401106133502945e-34,1.151620012533065e-36,3.733177496795059e-52,1.471403331085869e-19,1.4458284315246991e-19,1.3976850759298856e-24,1.0667422433106088e-28,3.187109350441162e-25,6.2869754512380054e-21,2.5209837441640304e-19,1.3464122075047366e-43,8.765397264748878e-38,1.404433140991988e-46,5.4513352722558905e-52
3.602907036e-08,0.5430863500375337,3.76,0.0,0.8428201218308721,0.9999999995321341,5.869226084097844e-16,1.388420008487963e-33,4.029857702943607e-24,4.684760924874676e-10,4.676280015348471e-10,2.155029003308552e-13,1.7712616722757047e-14,1.0449000285621807e-12,1.0440613912673971e-14,1.3635508248182263e-14,5.167379553708166e-15,5.351418954405707e-16,8.031604898200228e-22,9.80748968394936e-24,4.7066804176819305e-20,6.573357555805966e-22,1.2820353637265201e-20,3.367252867785637e-15,1.641090640095824e-36,1.1749902643136819e-33,2.8417188591770872e-36,1.1003092837038791e-51,1.4720329408318122e-19,1.5353308998280336e-19,2.00255671778766e-24,2.0895646306623246e-28,3.959371208185159e-25,6.697809457484342e-21,3.603251683981749e-19,2.4363103599698788e-43,2.0438525927735897e-37,3.3162498729327374e-46,1.2785173129677929e-51
4.282384284e-08,0.5430863500375448,3.76,0.0,0.8428201217424748,0.9999999994438483,9.710540627444283e-16,1.9136843083795703e-33,5.1220751359058604e-24,5.567817844326554e-10,5.558192171689215e-10,3.01219465550292e-13,2.4859610397971846e-14,1.237347313874689e-12,1.469577947609625e-14,1.9259320596219558e-14,7.248992716442547e-15,7.350988081905556e-16,1.334397983792662e-21,1.7687987977211877e-23,7.840375460851023e-20,1.0796089688301003e-21,1.6857941123314092e-20,4.751317353507392e-15,2.969222106030021e-36,2.105657877501114e-33,5.9465958754477436e-36,2.810615673803801e-51,1.4675997129049268e-19,1.572881472723872e-19,2.6244055652110664e-24,3.619932203676899e-28,4.675599621934041e-25,6.871324750553619e-21,4.741221800870651e-19,3.9098988811124155e-43,4.076340904206274e-37,6.674158817388058e-46,2.5605711696633316e-51
4.9618615320000004e-08,0.5430863500375543,3.76,0.0,0.8428201216540766,0.9999999993555471,1.4923280429066926e-15,2.477555906847947e-33,6.236317957887879e-24,6.450742163229791e-10,6.44010614027272e-10,4.003088767785182e-13,3.3171858314235855e-14,1.4283602509767593e-12,1.9666127128001018e-14,2.586094473268778e-14,9.668267949044177e-15,9.604218997323925e-16,2.0579860100945764e-21,2.9495668717794016e-23,1.2118213189023563e-19,1.6472491098710171e-21,2.1023003966359534e-20,6.373897143381638e-15,4.963067355692329e-36,3.445167968425141e-33,1.1128458596489935e-35,6.395480011115962e-51,1.4640593392512643e-19,1.584586962493564e-19,3.2417176811727444e-24,5.762780055725567e-28,5.348912816907676e-25,6.925900591550891e-21,5.904613954698096e-19,5.781208069505633e-43,7.313192897198218e-37,1.2055291187748167e-45,4.608120043186191e-51
6.320816028e-08,0.5430863500375697,3.76,0.0,0.8428201214772764,0.9999999991789009,3.0187394897407857e-15,3.679326635316451e-33,8.501645481548878e-24,8.216207429809742e-10,8.203939372832654e-10,6.372304204272062e-13,5.3224049033427624e-14,1.8061319508586052e-12,3.1733489365651296e-14,4.2004631158337034e-14,1.549817955355796e-14,1.4796783984421026e-15,4.188170450031362e-21,6.924400103433735e-23,2.47507321895068e-19,3.2861016787962378e-21,2.963704234391165e-20,1.0334585438230111e-14,1.1689726623409047e-35,7.643607110132348e-33,3.08219064807879e-35,2.5785271160180944e-50,1.459230947835819e-19,1.5732959028951156e-19,4.433855350721701e-24,1.2260627773566507e-27,6.5989133548957315e-25,6.875080831865486e-21,8.265497830595573e-19,1.0734877150457064e-42,1.8903895689556046e-36,3.1448952414010684e-45,1.1961567232357086e-50
7.679770524000001e-08,0.5430863500375801,3.76,0.0,0.8428201213004716,0.9999999990021985,5.325728319255383e-15,4.919201566501692e-33,1.077501567876003e-23,9.981188256733863e-10,9.967779400195842e-10,9.23262174006154e-13,7.771913425569196e-14,2.1783224842487026e-12,4.660091686378546e-14,6.20812706694785e-14,2.2609421776829156e-14,2.077150668110942e-15,7.428772347392974e-21,1.3959618110370408e-22,4.403916434182616e-19,5.7194735105214944e-21,3.8534935932689914e-20,1.5249279680457014e-14,2.3619316497435427e-35,1.4442167456845817e-32,6.964193651027656e-35,7.791836319269689e-50,1.4596828849304638e-19,1.567981778445331e-19,5.534693290075414e-24,2.241312634520592e-27,7.758836973641242e-25,6.850352822445436e-21,1.061840167810288e-18,1.7321158446775408e-42,4.0463726403378024e-36,6.773201266337242e-45,2.567587214886581e-50
9.038725020000001e-08,0.543086350037586,3.76,0.0,0.842820121123662,0.9999999988254435,8.576672433112384e-15,6.163125123975065e-33,1.3042367941740623e-23,1.1745716186604401e-09,1.173162589772403e-09,1.2554005625750099e-12,1.0650316781507501e-13,2.5450409671438424e-12,6.4225059579247e-14,8.610387894787488e-14,3.0953005524456955e-14,2.738773648235883e-15,1.2025277553984596e-20,2.5416349191780647e-22,7.149760211918854e-19,9.087661169195782e-21,4.7814530839653674e-20,2.1117940176624885e-14,4.30758036097508e-35,2.4591260203322071e-32,1.381347223567641e-34,1.986272445500856e-49,1.4615876579272974e-19,1.577108071254547e-19,6.546248480096394e-24,3.7085593230298614e-27,8.844600581462836e-25,6.891575186472295e-21,1.2957867076471458e-18,2.5596574827906188e-42,7.66047212918461e-36,1.2880068969056133e-44,4.870740906717649e-50
9.999999999999998e-08,0.5430863500375874,3.76,0.0,0.8428201209985904,0.9999999987003829,1.1530338955558583e-14,7.045011047762957e-33,1.4645853494991146e-23,1.2993621311600105e-09,1.2979310489169549e-09,1.5166885072546561e-12,1.2937447022415943e-13,2.8011956804470435e-12,7.833371772648221e-14,1.0548489620517115e-13,3.757380646417263e-14,3.2395297426109545e-15,1.622505428443338e-20,3.708905094586124e-22,9.666427635874027e-19,1.2101238148862164e-20,5.471164582546728e-20,2.5845261370792585e-14,6.291962475380115e-35,3.424857428914731e-32,2.1190050612329844e-34,3.596708547109631e-49,1.4624807424014079e-19,1.5837793394148863e-19,7.218088637224944e-24,5.065099028133582e-27,9.566743010851401e-25,6.921840686190681e-21,1.461410361898664e-18,3.249466433690899e-42,1.1403854033439356e-35,1.9220881051779407e-44,7.258966818487486e-50
1.0397679516000001e-07,0.5430863500375874,3.76,0.0,0.8428201209468474,0.9999999986486381,1.2925797651913107e-14,7.410243717586463e-33,1.5309715646736126e-23,1.3509820098906884e-09,1.3495478553408727e-09,1.6308989912552625e-12,1.3943042298583496e-13,2.9063897353357917e-12,8.456426495735115e-14,1.140824963631681e-13,4.0482481944527026e-14,3.453555314558929e-15,1.8215494043093708e-20,4.294359112807848e-22,1.0861240643219954e-18,1.3512769954506494e-20,5.766404588999932e-20,2.794052813431923e-14,7.28773645995931e-35,3.8925720026419784e-32,2.4987592919870363e-34,4.507572010654312e-49,1.4625017868855903e-19,1.5850692500513753e-19,7.487269843188426e-24,5.711696068108349e-27,9.85417699526313e-25,6.9276990946137e-21,1.5301324324040341e-18,3.56058158835856e-42,1.3294924778213062e-35,2.2427631006048563e-44,8.466057849680412e-50
1.1756634012000002e-07,0.5430863500375848,3.76,0.0,0.8428201207700278,0.9999999984717851,1.8517001258292864e-14,8.666762973729517e-33,1.7581457857101852e-23,1.5273526115261943e-09,1.5259337070585417e-09,2.0472762955556285e-12,1.7636452234545383e-13,3.262464072361354e-12,1.0757893708904532e-13,1.4602471354987636e-13,5.115430865253817e-14,4.213051914162221e-15,2.6227260805958026e-20,6.844909490516902e-22,1.5682702134591404e-18,1.9099585458082637e-20,6.824339601291861e-20,3.5717005715687803e-14,1.1628634890632884e-34,5.838787801404238e-32,4.216664357165268e-34,9.335747814624576e-49,1.4627124708515125e-19,1.5862317006106678e-19,8.367060316346279e-24,8.331195857578405e-27,1.0789105483243871e-24,6.93277527080365e-21,1.7654298250774585e-18,4.742224774511438e-42,2.1610747390302786e-35,3.655078843429753e-44,1.3777821333004359e-49
1.3698449976191092e-07,0.5430863500375743,3.76,0.0,0.8428201205173602,0.9999999982190012,2.893422840304515e-14,1.0473207059352415e-32,2.0830193053480867e-23,1.7793050941974333e-09,1.777973174356507e-09,2.7086100874050905e-12,2.358339907029895e-13,3.762288639827097e-12,1.4503118160447798e-13,1.985575554486932e-13,6.83028526512933e-14,5.362042730807134e-15,4.1278602400303043e-20,1.2305785384972048e-21,2.478214155053673e-18,2.9283416835891264e-20,8.490000916427579e-20,4.8484092042393354e-14,2.0931594286705856e-34,9.723842183596602e-32,8.130381593788094e-34,2.3370652139118434e-48,1.4629092331148337e-19,1.5842238812271444e-19,9.52076068776406e-24,1.3300138172915074e-26,1.2009946208810938e-24,6.923202025243422e-21,2.102438168512488e-18,6.771369525641592e-42,3.9653791387536364e-35,6.72593314812247e-44,2.5314218201658356e-49
1.564026594038218e-07,0.5430863500375567,3.76,0.0,0.8428201202646817,0.9999999979661314,4.2557469239945946e-14,1.2288201673582454e-32,2.4077114210830006e-23,2.0311880117341584e-09,2.030013696478409e-09,3.4423368418062302e-12,3.0284664153315737e-13,4.251790994911484e-12,1.8775667334882638e-13,2.592108401306831e-13,8.757968290600829e-14,6.570870719155289e-15,6.115013796523134e-20,2.054742802087925e-21,3.685901708290714e-18,4.227735684188807e-20,1.0376544514688893e-19,6.319861057373688e-14,3.498375839319816e-34,1.5234547928290025e-31,1.4436272374871456e-33,5.183318624908074e-48,1.4639762185635985e-19,1.5869369291754155e-19,1.0557107109824304e-23,1.991677384327506e-26,1.311283730169204e-24,6.935086524371328e-21,2.4394457139828085e-18,9.242506011302699e-42,6.722910812713412e-35,1.1427672127237607e-43,4.296035487811598e-49
1.758208190457327e-07,0.5430863500375323,3.76,0.0,0.8428201200119918,0.9999999977131816,5.975857089166246e-14,1.410629623264985e-32,2.7321140324537913e-23,2.283007564831722e-09,2.2820551922352618e-09,4.2425871022214714e-12,3.7704661593751833e-13,4.7312223561074265e-12,2.35647087920696e-13,3.279962007494853e-13,1.0887064150035123e-13,7.825932588660497e-15,8.647801391793907e-20,3.2378703878306006e-21,5.233267794725069e-18,5.829737803593301e-20,1.2535763137340809e-19,7.986044892823014e-14,5.516983474465066e-34,2.2795616631525386e-31,2.4072898360088205e-33,1.0477899227785582e-47,1.4653557279039923e-19,1.5921798259283634e-19,1.1489736104340607e-23,2.8406109350891474e-26,1.4109266810655189e-24,6.958509426892227e-21,2.7767556384041273e-18,1.221757503731684e-41,1.072590667621274e-34,1.8262564428062463e-43,6.85933408655965e-49
1.9523897868764357e-07,0.5430863500375017,3.76,0.0,0.8428201197592903,0.9999999974601574,8.089462250662229e-14,1.5927534262096732e-32,3.056418767077578e-23,2.5347695146169347e-09,2.534097581875301e-09,5.1039149561935724e-12,4.580907987993867e-13,5.200826752609222e-12,2.8859603079078625e-13,4.0492246339647094e-13,1.3206546852883195e-13,9.116596295559869e-15,1.1789179982798404e-19,4.870636468980474e-21,7.162442183449016e-18,7.753276997678377e-20,1.502349205715079e-19,9.846949377550887e-14,8.304246519314108e-34,3.290607596805357e-31,3.8206989022207415e-33,1.9709879563937339e-47,1.466401529544087e-19,1.59536435570586e-19,1.2333062679738389e-23,3.89908849353037e-26,1.5008059170760473e-24,6.972563388434995e-21,3.1149170737952257e-18,1.5764807557985805e-41,1.6310700655002205e-34,2.780884879387117e-43,1.043743310190166e-48
2.1465713832955446e-07,0.5430863500374654,3.76,0.0,0.8428201195065768,0.999999997207064,1.0630440249254168e-13,1.7754847791741678e-32,3.380732500707062e-23,2.786479132698121e-09,2.7861407877677572e-09,6.021344665684157e-12,5.456521274036832e-13,5.660839524763321e-12,3.464999467192214e-13,4.899961609622252e-13,1.5705886920215598e-13,1.0434702136332426e-14,1.5600924980357307e-19,7.053813259700915e-21,9.515461672953638e-18,1.0014606654194271e-19,1.789629069097189e-19,1.190256312472408e-13,1.2032756180472017e-33,4.61485867811136e-31,5.8287218105673876e-33,3.5015311366749047e-47,1.4675241278973364e-19,1.5972219447364695e-19,1.3095879478665268e-23,5.188979081320661e-26,1.5819441332972652e-24,6.980502606432977e-21,3.4538745546566803e-18,1.9972740387652008e-41,2.3860536319828835e-34,4.072538438033846e-43,1.5276635747163286e-48
2.3407529797146534e-07,0.543086350037424,3.76,0.0,0.8428201192538511,0.9999999969539063,1.3631122398670198e-13,1.9589258241293852e-32,3.705015277253931e-23,3.038141280282634e-09,3.0381847339847206e-09,6.9902944047788165e-12,6.394170138822381e-13,6.111489101986838e-12,4.0925756042326894e-13,5.832220582989615e-13,1.8374972162862588e-13,1.1774010510316219e-14,2.014391421680822e-19,9.897791757889434e-21,1.2334407591987822e-17,1.2627802308292646e-19,2.121258854210884e-19,1.4152874688841418e-13,1.689160889825187e-33,6.319338325041576e-31,8.607789892044839e-33,5.937243637452834e-47,1.4691320075232154e-19,1.6001924879836965e-19,1.3784756527094582e-23,6.731843827159008e-26,1.6553809785166655e-24,6.993429166319115e-21,3.793404230095492e-18,2.494341902529272e-41,3.380645476061201e-34,5.775365365139419e-43,2.1654034361109432e-48
2.5349345761337623e-07,0.5430863500373778,3.76,0.0,0.8428201190011131,0.999999996700688,1.712213862641094e-13,2.1429383611787453e-32,4.029217313980369e-23,3.289760400929329e-09,3.2902293466584198e-09,8.006582150622655e-12,7.390868221216211e-13,6.552996424809609e-12,4.767703507391511e-13,6.846036157123169e-13,2.1204156995059674e-13,1.3129738692950139e-14,2.547783878414343e-19,1.3522590706747767e-20,1.566123748506504e-17,1.560492479649751e-19,2.503373296859613e-19,1.6597872581657498e-13,2.3086420316779646e-33,8.480508838988715e-31,1.2371604645127483e-32,9.682159468676523e-47,1.4709190374267155e-19,1.6043568380550954e-19,1.4407451853692426e-23,8.548835308054115e-26,1.7219652457099778e-24,7.011793784516279e-21,4.1335699378927846e-18,3.07952235424e-41,4.663001220576881e-34,7.972252275184825e-43,2.987931263058379e-48
2.92329776897198e-07,0.5430863500372723,3.76,0.0,0.8428201184955985,0.9999999961940866,2.569079445805564e-13,2.5124912259435307e-32,4.67744477297745e-23,3.792885694575721e-09,3.794320283872471e-09,1.016601159165546e-11,9.55006863200462e-13,7.409440055350775e-12,6.256780270552737e-13,9.118434738168963e-13,2.7306130387941103e-13,1.5876008428943903e-14,3.875291288458605e-19,2.3640571470397504e-20,2.4006552790694593e-17,2.269182104923638e-19,3.444490055060939e-19,2.2071881106228938e-13,4.0385048430785404e-33,1.4528545133341745e-30,2.392773870934996e-32,2.345718734528897e-46,1.474873327564418e-19,1.6136379541833025e-19,1.5483528786926043e-23,1.3088315693603573e-25,1.8372923764620344e-24,7.052802837604531e-21,4.816284301942972e-18,4.56835126370732e-41,8.310200271022593e-34,1.4225384576640198e-42,5.328355820365721e-48
3.264203103510459e-07,0.5430863500371673,3.76,0.0,0.842820118051814,0.9999999957492285,3.5095976146804277e-13,2.838306372660018e-32,5.246302065531002e-23,4.234423677342128e-09,4.236812988208178e-09,1.2183557661091345e-11,1.1613757972595945e-12,8.13310033897229e-12,7.71160991951324e-13,1.1382190256622251e-12,3.310500102550367e-13,1.8312641682053794e-14,5.356948972013472e-19,3.643048133906003e-20,3.3410160699957833e-17,3.0199833698023795e-19,4.499294983906242e-19,2.7518671994963023e-13,6.226030024091003e-33,2.2275680803998107e-30,4.0263198880651587e-32,4.686277742177162e-46,1.4785639517581244e-19,1.6205103524783697e-19,1.6274065348307186e-23,1.8174094560215186e-25,1.9219858903557337e-24,7.082894518134958e-21,5.418705571995249e-18,6.308913288860955e-41,1.3028882471605086e-33,2.2321609069208645e-42,8.357763319112976e-48
3.6051084380489383e-07,0.5430863500370521,3.76,0.0,0.842820117607988,0.999999995304234,4.640195438963989e-13,3.1655668994537157e-32,5.815055721087103e-23,4.675880481784254e-09,4.679306734872194e-09,1.4298776950014379e-11,1.3820873888983881e-12,8.831578496917865e-12,9.29950763265163e-13,1.3897519323029477e-12,3.92723048863405e-13,2.076501828583856e-14,7.165906980737835e-19,5.3775931637642e-20,4.4993998617477703e-17,3.8947207738228063e-19,5.806000795858381e-19,3.35653414417555e-13,9.193577954125974e-33,3.298959394215474e-30,6.482059643749429e-32,8.785218025218635e-46,1.4829152399926572e-19,1.6280162981473221e-19,1.6946429561679518e-23,2.440117863402525e-25,1.994209249407888e-24,7.115731779112292e-21,6.024143054923428e-18,8.560293871594403e-41,1.9574756620808373e-33,3.3559204078334624e-42,1.2561897574924843e-47
