Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002)
1.2593528478304962e-12,0.8656326564796905,3.76,0.0,0.5810925721536262,0.9999999997612679,1.638048699782767e-21,2.4311699693329757e-31,1.1919051195470546e-20,5.435204193439365e-10,2.387304277560196e-10,1.2408249604161324e-18,5.163263111056226e-16,3.047873885903837e-10,1.931709564906082e-14,9.818875734809503e-18,3.167431590078718e-15,2.6017097546841995e-18,1.647661000760665e-22,1.6628212842910872e-25,1.798244384526497e-24,9.927775571660416e-25,2.231397292617779e-24,4.32094788188823e-18,1.4739793840935625e-35,1.5544782810865173e-34,2.864942686438534e-39,3.717488164755715e-52,1.826517393550688e-14,1.1503238491139092e-18,1.6916124965386887e-29,7.632316468868918e-31,2.6407297171644124e-28,5.485998035718871e-23,2.4017026939153772e-24,5.25289654049111e-45,6.280710644340856e-42,7.464395355199575e-50,1.7111924837724513e-53,1.1626219932455719e-39,8.391710630298773e-28,1.775352173574461e-54,4.231840312163881e-56,1.2892507525751054e-46,1.260072948780746e-28,1.549339254312419e-57,3.7745162426107856e-55,4.786548822347661e-47,1.1362197527551553e-24,5.4237630700513045e-34,1.3879393949000603e-53,6.972258986387844e-61
1.8890295386375165e-12,0.8656326565043908,3.76,0.0,0.5810925718818561,0.9999999996419013,4.4740305064539665e-21,6.643012037613961e-31,2.467660520928086e-20,8.152813381167618e-10,3.5809567227347094e-10,2.5689157228006097e-18,1.068987263284856e-15,4.571802766710003e-10,2.957486722039781e-14,2.0328926874378924e-17,5.041510430063245e-15,5.386335586904467e-18,3.412905092535491e-22,4.541892511468538e-25,3.87520091136567e-24,2.711511858686585e-24,6.094505727440025e-24,8.945971201207983e-18,5.154317396348838e-35,6.032373450962369e-34,1.322122734988976e-38,2.106314330099955e-51,2.7396999298129358e-14,2.3815139751008063e-18,4.6200703222300846e-29,2.084939817401002e-30,7.2087109263153445e-28,1.4979337356544991e-22,6.601697359653224e-24,2.8912746365676296e-44,3.8127881231327403e-41,5.3153286153387856e-49,1.207319079221044e-52,4.4750035567198155e-39,2.2917081750574656e-27,1.4563573159984708e-53,3.073662580921784e-55,7.149699977798162e-46,4.259993987764433e-28,2.1925055112605106e-56,2.6940864047824224e-54,2.6354658497131225e-46,3.1032694795790708e-24,1.896780868860979e-33,1.0082409941734374e-52,5.802766149963354e-60
2.518706229444537e-12,0.8656326565290909,3.76,0.0,0.5810925716100857,0.9999999995225347,9.361185581602293e-21,1.3904594885028394e-30,4.196799192740418e-20,1.087042653006593e-09,4.77460903482257e-10,4.368963879731175e-18,1.8180659506632935e-15,6.095725839600864e-10,4.0232292954638245e-14,3.4574487998056373e-17,7.10924779025415e-15,9.160463879398905e-18,5.807232990573404e-22,9.503511902886167e-25,6.848688581423673e-24,5.673256649118887e-24,1.2751497358367735e-23,1.5214748674728455e-17,1.2878126967597261e-34,1.599810954477111e-33,3.988229155756813e-38,7.259276979716705e-51,3.6528314153176616e-14,4.0501929564823e-18,9.66627095121528e-29,4.363059566743066e-30,1.5075724088548628e-27,3.1333202015849e-22,1.3890697568378954e-23,9.27855496434938e-44,1.2739367950390166e-40,2.0258237591271935e-48,4.585322337731991e-52,1.1979001853099146e-38,4.7944106113533754e-27,5.683159740768023e-53,1.1300199430599496e-54,2.3047244162619388e-45,1.0431563399024442e-27,1.0265707131428846e-55,1.0277417074154163e-53,8.459739209612992e-46,6.492893617873408e-24,4.7396711446436703e-33,3.707342417611694e-52,2.409982876220757e-59
3.1483829202515572e-12,0.8656326565537911,3.76,0.0,0.5810925713383147,0.9999999994031679,1.7041699457073905e-20,2.5322506039888048e-30,6.411690191438446e-20,1.358804392307371e-09,5.968261204317339e-10,6.674650284548332e-18,2.777591669538697e-15,7.619642689749032e-10,5.131791807309413e-14,5.282248464380725e-17,9.384474932470767e-15,1.3994677106798968e-17,8.876489089647495e-22,1.7301275820830206e-24,1.0867532086136342e-23,1.0327699990513834e-23,2.321315160077221e-23,2.3244688973015846e-17,2.731892214294116e-34,3.543120523254883e-33,9.955487777017855e-38,2.046810991099102e-50,4.565908206518771e-14,6.187562745736769e-18,1.7596220374795255e-28,7.944086138209997e-30,2.7431251842030508e-27,5.702500962920915e-22,2.5431364822637797e-23,2.4243653582989594e-43,3.43113391730944e-40,6.13460714626363e-48,1.3848848925962967e-51,2.7183757510505934e-38,8.726912641409993e-27,1.783454983277797e-52,3.362031194647771e-54,6.051303611540419e-45,2.1800274488335747e-27,3.8486549032460926e-55,3.1144411409310946e-53,2.2109835649610395e-45,1.1819723324993331e-23,1.0055973205595243e-32,1.1031659283928998e-51,7.900978138136018e-59
4.407736301865598e-12,0.8656326566031916,3.76,0.0,0.5810925707947716,0.9999999991644336,4.499513064647342e-20,6.692203831747984e-30,1.232913652135042e-19,1.902329170799907e-09,8.355565106569029e-10,1.28344931704126e-17,5.341199588134376e-15,1.066745733110147e-09,7.480065326264503e-14,1.0157789484401927e-16,1.457042177013369e-14,2.6909294351526014e-17,1.7088197268317267e-21,4.568254240502927e-24,2.266850306004019e-23,2.726638992046154e-23,6.128618367626679e-23,4.4698668178005096e-17,1.0002130982812504e-33,1.3554760345587687e-32,5.378228419653738e-37,1.6200965929612879e-49,6.391894290327202e-14,1.1897494994654589e-17,4.645300616468843e-28,2.098409780874576e-29,7.23292484394464e-27,1.5044840482842194e-21,6.818241862747019e-23,1.356027054391919e-42,1.9233843617085622e-39,5.2514625731206505e-47,1.183490104315926e-50,1.177376824532797e-37,2.3033486280100297e-26,1.6967175621884222e-51,2.77943895152034e-53,3.4464086563887274e-44,7.779487923232913e-27,5.1337310097986383e-54,2.66843159002227e-52,1.2377627252502058e-44,3.1205087109541936e-23,3.684367956757294e-32,9.127142130067486e-51,9.584627175223556e-58
6.92644306509368e-12,0.8656326567019925,3.76,0.0,0.5810925697076802,0.9999999986869624,1.739886362272921e-19,2.592818895113717e-29,3.007769396491061e-19,2.9893838955426685e-09,1.3130171174795917e-09,3.1309002456917864e-17,1.3030851653523429e-14,1.676301084521463e-09,1.2697992048534229e-13,2.478304572823003e-16,2.7468681079667532e-14,6.564015582793075e-17,4.178793689214396e-21,1.7665807829607118e-23,6.442994963607908e-23,1.0541898599186919e-22,2.369537101756231e-22,1.0905096658394612e-16,6.331056988260737e-33,8.689303265240855e-32,5.918496294716613e-36,3.179875261983126e-48,1.004320067478948e-13,2.9021193191691696e-17,1.7957096245573027e-27,8.122207622054681e-29,2.788268254866468e-26,5.807484450604628e-21,2.7280748935963146e-22,1.4401768476258258e-41,2.0107873501241208e-38,9.959363784363347e-46,2.24797109094477e-49,9.714404096522021e-37,8.899479943490844e-26,3.593787401413452e-50,5.009648528306946e-52,3.799861677115795e-43,4.7966029491514705e-26,1.5117368820104984e-52,5.064416427376541e-51,1.3170299146230434e-43,1.2064321391743207e-22,2.336651045281894e-31,1.6482122962231761e-49,2.8702871344924336e-56
9.445149828321761e-12,0.8656326568007935,3.76,0.0,0.5810925686205818,0.9999999982094882,4.3179528233580577e-19,6.44510803958426e-29,5.571710531087875e-19,4.07644551654635e-09,1.7904774925983918e-09,5.799540387065616e-17,2.413999442110571e-14,2.28584632489244e-09,1.8611681481858145e-13,4.591333113734324e-16,4.373824585635254e-14,1.2158292468131256e-16,7.757873041527024e-21,4.384385016903322e-23,1.3476407866939802e-22,2.6159217251180306e-22,5.879998302931823e-22,2.0202017863726428e-16,2.059842248914444e-32,2.8590198563022675e-31,2.486873777600681e-35,1.6723314148447886e-47,1.3693618739242446e-13,5.3754061983778385e-17,4.455393161236054e-27,2.0172803640657537e-28,6.902768857212719e-26,1.4392650279655583e-20,6.952090595144517e-22,6.077333299598102e-41,8.651242932675914e-38,5.3041279425339745e-45,1.1959980091186742e-48,3.701350257684176e-36,2.2071975202048796e-25,2.016414562025455e-49,2.624316161401931e-51,1.6390402504733922e-42,1.5452506911148644e-25,1.0045020322725536e-51,2.699234012717487e-50,5.564370673535824e-43,2.9936281739563305e-22,7.6124572407132665e-31,8.641835477035981e-49,1.7489681454753393e-55
1e-11,0.8656326569983956,3.76,0.0,0.5810925683811021,0.9999999981043042,5.1640479373021635e-19,7.712469374550203e-29,6.242527244757079e-19,4.315917085762763e-09,1.8956580148225412e-09,6.497708901926121e-17,2.7046712142102296e-14,2.420122717981627e-09,2.0007904796956664e-13,5.144241747551282e-16,4.7775270323667054e-14,1.3621771190227288e-16,8.696905620605105e-21,5.243570427042911e-23,1.5555549240164464e-22,3.1283698965487005e-22,7.031912010557053e-22,2.2634572412713576e-16,2.680462908277544e-32,3.723514079364161e-31,3.6502278622813417e-35,2.9141291364078974e-47,1.4497656195634225e-13,6.022411566898731e-17,5.327922840514781e-27,2.4132421283772433e-28,8.247821788092263e-26,1.7203956039045056e-20,8.395101222787662e-22,8.909464675007266e-41,1.2629123577614509e-37,9.166347152233872e-45,2.0683644032527176e-48,5.205003605852521e-36,2.639058787476388e-25,3.8389875231555415e-49,4.560689501259453e-51,2.4514963389866667e-42,2.0057593219647982e-25,2.190588417828321e-51,4.667501073931251e-50,8.165334727701305e-43,3.580033705708221e-22,9.913697683068359e-31,1.5038065868463476e-48,3.536955949544614e-55
1.4482563354777924e-11,0.8656326569983956,3.76,0.0,0.581092566446364,0.9999999972545298,1.5682739192761936e-18,2.3495728857790733e-28,1.306552699884264e-18,6.2505894410499734e-09,2.7453975479239554e-09,1.3598450383061589e-16,5.6613447092858006e-14,3.5049064825884116e-09,3.252566020355566e-13,1.076871743332517e-15,8.638765732699656e-14,2.85050763865035e-16,1.827718946380605e-20,1.5925434219126328e-22,3.936687884460219e-22,9.498292003119265e-22,2.1350919328275364e-21,4.737825485555181e-16,1.1750358329119074e-31,1.6349514639179727e-30,2.2925140466679023e-34,2.54385282030213e-46,2.0991791866350867e-13,1.260218472531601e-16,1.617212727402833e-26,7.3400642979861e-28,2.492261390657603e-25,5.209861140003494e-20,2.6838887815460884e-21,5.576389674933363e-40,7.80673151958036e-37,7.894154609149721e-44,1.783415039168945e-47,2.929977175259956e-35,8.004007680677125e-25,3.786246495283715e-48,3.9650187766154784e-50,1.610038248307278e-41,8.715516818692078e-25,2.498862609168359e-50,4.023441609646701e-49,5.1228372190304954e-42,1.0869062041539278e-21,4.358681347514221e-30,1.310047491827877e-47,3.7392154514828256e-54
2.455739040769025e-11,0.8656326573936003,3.76,0.0,0.5810925620978444,0.9999999953445743,7.836796846570774e-18,1.1831315668846217e-27,3.7512816432286066e-18,1.0598960018323794e-08,4.65523487890997e-09,3.903492328588059e-16,1.6257895788159846e-13,5.942905513847759e-09,6.869949534159819e-13,3.093128260794725e-15,2.1212314948547792e-13,8.180684219662651e-16,5.298478111307211e-20,7.959534550553762e-22,1.5942553905884145e-21,4.743440193391103e-21,1.0663622349721432e-20,1.36059137312318e-15,1.047196326520706e-30,1.4437951270015308e-29,3.7768837862718214e-33,8.014055117241636e-45,3.557749373337506e-13,3.6164439038295893e-16,8.070328765075176e-26,3.682133674744191e-27,1.2295245349688525e-24,2.584474227821334e-19,1.512702848318895e-20,8.785606952293513e-39,1.2011922922125565e-35,2.29739523641475e-42,5.212224619973326e-46,4.086967976871012e-34,3.986087052956788e-24,1.5338654051113226e-46,1.1428644033998248e-48,2.887549681293138e-40,7.705388362852269e-24,1.2298057403467087e-48,1.175002920682363e-47,8.128494827994522e-41,5.4272755937515206e-21,3.9171349409588154e-29,3.80532883904483e-46,1.5422191276279694e-52
4.4707044513514906e-11,0.8656326581840107,3.76,0.0,0.5810925534004704,0.9999999915245075,4.857958050325771e-17,7.4462220205472e-27,1.2421367434743115e-17,1.9296032077394727e-08,8.47489842190468e-09,1.2919962490895474e-15,5.385703752283942e-13,1.0818418497079314e-08,1.7442699880186029e-12,1.0250816785759379e-14,6.253073876989866e-13,2.7064510035985774e-15,1.788887211785032e-19,4.935885650481613e-21,8.42306380195208e-21,2.9366526087534077e-20,6.603084946429836e-20,4.507272993521135e-15,1.2249202437780626e-29,1.680901813758383e-28,8.646815653217714e-32,3.680130995395925e-43,6.470638074769883e-13,1.1962652056316341e-15,4.987728903806287e-25,2.3004151039558612e-26,7.425064131891417e-24,1.5782619964607905e-18,1.1531708617923587e-19,1.9296411111940097e-37,2.57769069579152e-34,9.595168498201121e-41,2.1906189133447777e-44,8.245321448669394e-33,2.4536425229966628e-23,1.0314836796163988e-44,4.800749304782814e-47,7.893380205328309e-39,8.984735484806838e-23,9.384772944708948e-47,4.944373903052661e-46,1.8096793599739845e-39,3.359083135245654e-20,4.660851846798162e-28,1.6233365168660019e-44,8.467607562828436e-51
6.485669861933956e-11,0.865632658974423,3.76,0.0,0.5810925447026494,0.9999999877042334,1.428370877349542e-16,2.2155846999305018e-26,2.6128167869030107e-17,2.7993545338682176e-08,1.2294547138938553e-08,2.7167253083583303e-15,1.1332943545365784e-12,1.5693284771714567e-08,3.246568978172539e-12,2.157814561761292e-14,1.254069377148442e-12,5.688743304543248e-15,3.8246969061604073e-19,1.451663578138334e-20,2.3363621746251065e-20,8.626791998984427e-20,1.9400058829909704e-19,9.484642710972766e-15,4.7673050401799726e-29,6.719133376789144e-28,4.389888681585597e-31,2.3317267235915096e-42,9.377865691506543e-13,2.5141323668740543e-15,1.4632946000164077e-24,6.800309859921436e-26,2.1437086804291628e-23,4.592075338247699e-18,3.827948550644709e-19,1.00229215163353e-36,1.406460630641579e-33,6.315621136457279e-40,1.4390606642759022e-43,4.1718906410514985e-32,7.178872877195339e-23,7.661355201637713e-44,3.0652656653765227e-46,4.507968506661442e-38,3.495946275838434e-22,7.921027751057888e-46,3.267072904152102e-45,9.486239798728482e-39,9.865831617335218e-20,1.831698632712336e-27,1.0426463233092153e-43,5.735390093228996e-50
9.999999999999999e-11,0.8656326605552538,3.76,0.0,0.5810925295315851,0.9999999810407424,5.310578873827221e-16,8.455358451974084e-26,6.206259120809066e-17,4.316405903017008e-08,1.8956415891583867e-08,6.448513092505715e-15,2.693905029195277e-12,2.419406191355524e-08,6.9314592692810296e-12,5.132877417101445e-14,2.866344516538199e-12,1.3492651287784e-14,9.375995728183394e-19,5.4005169851467004e-20,8.21311166805255e-20,3.200560014924645e-19,7.199781886453177e-19,2.254623977989669e-14,2.7543074426982052e-28,4.0010926189064976e-27,4.2693995538939776e-30,3.9441556214165605e-41,1.4434902964450525e-12,5.961538209655936e-15,5.409532035265747e-24,2.559538121208385e-25,7.643891770221876e-23,1.6661135747152888e-17,1.793718149933699e-18,9.936969555125557e-36,1.3760740974746775e-32,1.0200968207922368e-38,2.3409186730810384e-42,3.980310097581092e-31,2.638223731029558e-22,2.1027112334331567e-42,5.103095841690836e-45,5.89094682522297e-37,2.023588554833321e-21,2.404399860647582e-44,5.348325140811864e-44,9.630177036419594e-38,3.658574970413609e-19,1.0876367630351499e-26,1.779552132612102e-42,1.091136678477961e-48
1.0515600683098886e-10,0.8656326605552538,3.76,0.0,0.5810925273056665,0.9999999800630633,6.119487834341612e-16,9.763705739698496e-26,6.862083897395558e-17,4.538989543840039e-08,1.993380009018322e-08,7.129348282269536e-15,2.9788291987629793e-12,2.5441077677651296e-08,7.585932590955944e-12,5.6762308289049683e-14,3.1580250322819835e-12,1.4915871517744277e-14,1.0404373021653226e-18,6.223439421370084e-20,9.425073335677507e-20,3.687428628676865e-19,8.295229558897553e-19,2.4930961559132964e-14,3.2659355127560047e-28,4.751555657943035e-27,5.17521428986902e-30,4.848799786658114e-41,1.5175396479323245e-12,6.59017125375821e-15,6.230588652435956e-24,2.95234099389609e-25,8.777656765320766e-23,1.9160305890271998e-17,2.101705770093956e-18,1.205225520453176e-35,1.668009640120039e-32,1.252829644085977e-38,2.875424102457272e-42,4.821645367430109e-31,3.037180236496178e-22,2.604253333106572e-42,6.271501595365727e-45,7.2014542893656225e-37,2.399744071577333e-21,2.981146961708649e-44,6.570317216508544e-44,1.1689031056079745e-37,4.2149591130975655e-19,1.291580594542737e-26,2.1880604103417625e-42,1.3442318545739742e-48
1.4545531504263816e-10,0.8656326621360928,3.76,0.0,0.5810925099068961,0.9999999724210642,1.579720374374812e-15,2.579327690084607e-25,1.3118680526304459e-16,6.278801028011679e-08,2.757299372576807e-08,1.3619911090217541e-14,5.6990331345191375e-12,3.518628488839789e-08,1.3704669231270678e-11,1.086737417911093e-13,5.923578348343134e-12,2.8473282143262e-14,2.0512161524090368e-18,1.6074035277254466e-19,2.371136072755248e-19,9.5016410152432e-19,2.138080970854208e-18,4.7698896237491294e-14,1.0834987699789318e-27,1.6265120649352484e-26,2.241304947957152e-29,2.6557345774407357e-40,2.0950422092401353e-12,1.2576881218102851e-14,1.600065993739922e-23,7.698948568282745e-25,2.187299029994763e-22,4.844523728585961e-17,6.336877075494465e-18,5.305544124243982e-35,7.574488116321059e-32,6.886268880978679e-38,1.5824078483397514e-41,2.0915707626872526e-30,7.7628942687536e-22,1.680428952729826e-41,3.3797977314342225e-44,3.6150883335107e-36,7.975567619815445e-21,2.091075219706581e-43,3.636651983934779e-43,5.23316175200657e-37,1.085674501590129e-18,4.3690823549439955e-26,1.1937123395202123e-41,7.56950445225988e-48
1.8575462325428746e-10,0.8656326637169397,3.76,0.0,0.5810924925063381,0.9999999647782365,3.2255089139840844e-15,5.384144966215029e-25,2.1377984920585338e-16,8.01878898238103e-08,3.5212128038173835e-08,2.2179392615625853e-14,9.29374260075146e-12,4.492890711873176e-08,2.1602325649567128e-11,1.7734295359050707e-13,9.550280953570276e-12,4.6332607872916074e-14,3.4412776308839427e-18,3.283675217798406e-19,4.768781687964836e-19,1.936723248555564e-18,4.359215620406764e-18,7.778773950583452e-14,2.661605635184474e-27,4.114471798391452e-26,6.763123431761826e-29,9.662943724066234e-40,2.670302982872016e-12,2.0460288177174496e-14,3.250125289981262e-23,1.5866911686579942e-24,4.321309844645786e-22,9.700359989205086e-17,1.4649190584337375e-17,1.6348621219263609e-34,2.387093147347756e-31,2.5072809614958674e-37,5.768683562176373e-41,6.380294357100748e-30,1.5702175607242899e-21,7.154780072257479e-41,1.2294948520320307e-43,1.2497553962766768e-35,1.9626948874025648e-20,9.66841201265716e-43,1.3325122905438623e-42,1.6380363724021444e-36,2.2121228846625324e-18,1.092609447790214e-25,4.387720379537641e-41,2.836715744008476e-47
2.2605393146593676e-10,0.8656326652977946,3.76,0.0,0.5810924751039928,0.9999999571345801,5.733583579682722e-15,9.779976252105485e-25,3.163525900954398e-16,9.758953402853148e-08,4.28512030196686e-08,3.27985622499219e-14,1.3762789614464495e-11,5.466894510269964e-08,3.127843645532802e-11,2.6280111049951593e-13,1.4037672402292317e-11,6.846488411637267e-14,5.237764396741132e-18,5.839862270234778e-19,8.391651363855976e-19,3.4368084346101388e-18,7.737674104242729e-18,1.1519676564561623e-13,5.4937555722829286e-27,8.72233957726822e-26,1.6614151940501529e-28,2.799399893188311e-39,3.243330905468642e-12,3.022610873131456e-14,5.746372884435651e-23,2.845747644468038e-24,7.439225885650226e-22,1.6916176794402357e-16,2.895440741417746e-17,4.103806111393725e-34,6.071285498269355e-31,7.21381147020599e-37,1.6625733652342856e-40,1.5889638945407408e-29,2.7654199293589517e-21,2.4034237069913188e-40,3.5737497090309517e-43,3.4881107907223263e-35,4.0583981079697965e-20,3.4714972732167144e-42,3.8575373963782316e-42,4.172996402666812e-36,3.924099402535222e-18,2.294710959411381e-25,1.287845762423279e-40,8.447717069373607e-47
3.0665254788923537e-10,0.8656326684595288,3.76,0.0,0.5810924402939397,0.9999999418447825,1.4017996564232252e-14,2.4936572398043997e-24,5.812625279998992e-16,1.3239811626961034e-07,5.812917496132788e-08,6.018204454355103e-14,2.5323274947412286e-11,7.414127104547907e-08,5.596430083997343e-11,4.841985030968272e-13,2.559281985481791e-11,1.2544219630203944e-13,1.015008004380354e-17,1.4291793395013308e-18,2.02611979896297e-18,8.374323177185035e-18,1.8863933181253194e-17,2.1197268395091993e-13,1.6931552956920732e-26,2.8219351886430334e-25,6.866220755614421e-28,1.5678664730536862e-38,4.382721062096057e-12,5.5352588131315276e-14,1.3891093012554332e-22,7.07597454099973e-24,1.7100264128550532e-21,3.984169169427061e-16,8.424293079213238e-17,1.7651489058744654e-33,2.6476252672882397e-30,3.8963681252619565e-36,9.022245141420189e-40,6.747865787294988e-29,6.638591536721015e-21,1.7749267370717472e-39,1.9960045695935507e-42,1.8280390618635294e-34,1.255194744690917e-19,2.804046141238099e-41,2.1110864890115898e-41,1.8475670628559288e-35,9.554869931468378e-18,7.319565341484349e-25,7.341821072582948e-40,4.928755083905794e-46
