Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167)
0.003309506044220349,0.7738815585542852,3.76,0.0,0.019795607928417593,0.0420257045778751,1.0923255377862902,4.5623735775073975e-08,2.728629758124574e-07,0.002500798006708912,5.811813917379729e-05,2.1128603017598297e-08,0.00047750978566304047,0.003993577827426842,0.4035813537523077,0.0001713272269664995,5.4845668212694095e-05,3.2312255798515056e-08,3.5089678221923965e-06,0.003452239916943235,0.000381180923180453,6.090132406786762e-06,0.5534494372135488,1.5663574258653028e-06,4.1457630756509164e-11,3.190417750993023e-05,0.03724422602614486,1.7430027118858828e-06,4.838641687857596e-07,8.205153163269779e-06,2.4579306245464256e-14,2.1033693478991144e-11,3.8599611871322967e-14,1.4264364435022026e-08,0.13450068590485814,3.0030959868493715e-05,0.00031046669297082625,3.004763090317832e-10,2.7550158558915936e-12,1.9106375721325465e-09,4.7985761178577435e-09,7.169696563886656e-05,4.2895418434024853e-10,9.468177091146335e-12,5.324632300439522e-07,5.715218154156799e-05,6.315471777869233e-11,6.294330571487495e-10,1.3836630315225715e-06,1.1806954439598246e-06,3.324803015596118e-05,4.038964489666595e-12,1.3442130998189453e-08,4.005926989375537e-14,9.890298086657492e-19,4.828454344948782e-06,7.40689575137743e-22,9.948639118818734e-09
0.003310475930929457,0.7738801446518486,3.76,0.0,0.01975323001582309,0.041830189531758113,1.0924887066409987,4.534229509484575e-08,2.709182152889394e-07,0.002491726102250955,5.78190735525888e-05,2.09540514384367e-08,0.0004756578669818612,0.003980563932251996,0.403579055212612,0.00017036967559161406,5.445493903561749e-05,3.203308212792684e-08,3.485910054467532e-06,0.0034405375415338087,0.00037965949536366905,6.039689366258205e-06,0.5534779349061492,1.5564190715637465e-06,4.1150213888536206e-11,3.176639008408696e-05,0.03721984756951649,1.7328328744336199e-06,4.80576793161027e-07,8.171808684972843e-06,2.436551410341068e-14,2.0879965790372134e-11,3.826394237348449e-14,1.4141093017693114e-08,0.1346026996977078,2.987479442066255e-05,0.0003098432419787978,2.9870681487977527e-10,2.732109671822546e-12,1.9029829742146314e-09,4.786538313836231e-09,7.159203364663436e-05,4.2719184699175377e-10,9.438705633593155e-12,5.291318958511686e-07,5.7080010351403385e-05,6.283777627091657e-11,6.248463131557418e-10,1.3754388552512853e-06,1.173408227893845e-06,3.315306733071804e-05,4.008699047669381e-12,1.3450892595738565e-08,4.008663998668648e-14,9.89758348594832e-19,4.806468784919692e-06,7.412351318609742e-22,9.904197076112239e-09
0.003311445817638565,0.7738787294890659,3.76,0.0,0.01971124256354103,0.04163626402407017,1.0926502931233408,4.506158950032724e-08,2.6898590019249293e-07,0.0024827103396445047,5.752254807992971e-05,2.0781475728156133e-08,0.0004738145690676468,0.003967589788127541,0.40357699648669004,0.00016942080996196747,5.406753348590971e-05,3.175714963776571e-08,3.463065466859513e-06,0.003428940689504551,0.00037815119588787826,5.989787717489886e-06,0.5535059122889838,1.5465867861049972e-06,4.084541978100463e-11,3.162945250753131e-05,0.03719564722932156,1.7227408966014336e-06,4.77316353556815e-07,8.138574511317445e-06,2.4153902987745643e-14,2.0727830243323572e-11,3.793169635806881e-14,1.4019075943113897e-08,0.1347041589943951,2.9719774922768123e-05,0.00030922466523694916,2.969539576892241e-10,2.709424693749232e-12,1.8953799808046884e-09,4.774505615885977e-09,7.148848259970846e-05,4.25447590234142e-10,9.409308103591981e-12,5.258249428737759e-07,5.700883867490202e-05,6.25230463372464e-11,6.203034966088835e-10,1.3672700673165963e-06,1.1661782076274183e-06,3.305913873225597e-05,3.978817215021855e-12,1.3459471830714204e-08,4.0113895299852913e-14,9.904831970661505e-19,4.784657183085107e-06,7.417779244285945e-22,9.860101106619757e-09
0.003312415704347673,0.7738773132604858,3.76,0.0,0.019669641245172134,0.041443912027514324,1.0928103143063819,4.478165021311016e-08,2.670660317666355e-07,0.0024737503123929048,5.722853585989347e-05,2.0610849306654197e-08,0.0004719798931606065,0.003954655773749112,0.40357517453229635,0.00016848053131062168,5.368342638581709e-05,3.148441374880194e-08,3.440431680440364e-06,0.003417448018348298,0.0003766558617216138,5.940421035284416e-06,0.5535333764259901,1.5368591086839886e-06,4.0543229941622646e-11,3.149335971229442e-05,0.03717162349580559,1.7127262369865823e-06,4.740826527445427e-07,8.10545166042475e-06,2.3944449193319387e-14,2.0577267047374845e-11,3.760283660440853e-14,1.389829959412159e-08,0.13480506787707558,2.956589213773878e-05,0.0003086109117629513,2.952175847653632e-10,2.686958912106858e-12,1.887828195688288e-09,4.762478911220054e-09,7.138629400763276e-05,4.237211968326934e-10,9.379985690853409e-12,5.225422237688404e-07,5.693865323772459e-05,6.221051350720469e-11,6.158042097928402e-10,1.3591564226893609e-06,1.1590050604797776e-06,3.296623090862113e-05,3.949312803171209e-12,1.3467870619082164e-08,4.0141036137176e-14,9.912043716341978e-19,4.763017848141151e-06,7.423179659869845e-22,9.816347864765856e-09
0.003313385591056781,0.7738758961605127,3.76,0.0,0.019628421785055035,0.04125311767575082,1.0929687870835103,4.450250573283663e-08,2.651586184139567e-07,0.002464845616329249,5.693701028335363e-05,2.0442146018088037e-08,0.00047015383921371643,0.0039417622543074776,0.4035735863329336,0.00016754874203403865,5.330259253455561e-05,3.1214830623052e-08,3.4180063451477016e-06,0.003406058204320571,0.00037517333212856843,5.891582961462466e-06,0.5535603342905027,1.5272346006115319e-06,4.024362560794008e-11,3.1358106631451384e-05,0.03714777486791229,1.7027883537471506e-06,4.708754942461192e-07,8.072441268908617e-06,2.3737130790453143e-14,2.0428256678645608e-11,3.727732872127896e-14,1.3778751387862872e-08,0.13490543040153224,2.9413136877662943e-05,0.000308001931100071,2.934975431255946e-10,2.6647103114031444e-12,1.880327223803365e-09,4.750459071953479e-09,7.128544962626444e-05,4.2201245202061915e-10,9.350739555389036e-12,5.192835908897082e-07,5.686944093854544e-05,6.190016323096475e-11,6.113480535992634e-10,1.3510976729983394e-06,1.1518884585912364e-06,3.287433058865796e-05,3.9201797689080424e-12,1.3476090865159113e-08,4.0168062808908154e-14,9.91921889922422e-19,4.7415491036027e-06,7.428552697311363e-22,9.772934036625622e-09
0.003314355477765889,0.7738744783599079,3.76,0.0,0.0195875799528086,0.04106386524598149,1.0931257281875737,4.4224181504421925e-08,2.632636696807552e-07,0.002455995849408113,5.664794500661829e-05,2.027534004127963e-08,0.00046833640611960276,0.003928909582802846,0.4035722288953867,0.00016662534561824827,5.2925006804588874e-05,3.094835699629896e-08,3.3957871378124977e-06,0.0033947699404177525,0.00037370344841444926,5.8432672187491455e-06,0.5535867927750866,1.5177118429571522e-06,3.994658814659199e-11,3.122368820881608e-05,0.03712409985234352,1.6929267062509568e-06,4.676946819631729e-07,8.03954437301684e-06,2.3531926538247825e-14,2.0280779862541738e-11,3.695513939373939e-14,1.3660419135882457e-08,0.13500525060003304,2.9261499995575944e-05,0.00030739767325234536,2.917936810567589e-10,2.6426768927820063e-12,1.8728766729227473e-09,4.7384469509360915e-09,7.11859314313595e-05,4.203211435396752e-10,9.321570820668258e-12,5.160488963202104e-07,5.6801188829437486e-05,6.15919810168814e-11,6.069346321904956e-10,1.343093567928957e-06,1.1448280738373667e-06,3.278342466415921e-05,3.891412151010925e-12,1.3484134462820921e-08,4.019497563639935e-14,9.926357697246791e-19,4.720249287442216e-06,7.433898489835812e-22,9.729856338784006e-09
0.003315325364474997,0.773873060044188,3.76,0.0,0.01954711157298088,0.04087613919025912,1.0932811541558847,4.394670283135692e-08,2.613811848867109e-07,0.0024472006121160766,5.636131400197638e-05,2.0110405951742058e-08,0.00046652759141960855,0.003916098098419587,0.4035710992550767,0.00016571024684729254,5.255064406348464e-05,3.068495027592284e-08,3.3737717644714093e-06,0.003383581939897455,0.0003722460543606185,5.795467600992092e-06,0.5536127586742224,1.50828944076664e-06,3.965209888113507e-11,3.1090099396121456e-05,0.03710059696552621,1.683140753347416e-06,4.645400167113776e-07,8.006761744136152e-06,2.3328814674731178e-14,2.0134817586709348e-11,3.6636234457194206e-14,1.3543290339449586e-08,0.13510453247614868,2.911097240595485e-05,0.0003067980887874898,2.9010584763571015e-10,2.6208566663435645e-12,1.865476152972532e-09,4.72644338186536e-09,7.108772166396969e-05,4.1864706187910044e-10,9.292480573124026e-12,5.12837991923696e-07,5.6733884148417064e-05,6.12859523718364e-11,6.025635515614659e-10,1.3351438527927944e-06,1.1378235743726628e-06,3.269350022314373e-05,3.8630041039038005e-12,1.3492003292893379e-08,4.022177494705675e-14,9.933460288698043e-19,4.699116754913381e-06,7.439217170940017e-22,9.687111521568285e-09
0.003316295251184105,0.773871641383824,3.76,0.0,0.019507012522241345,0.04068992412716066,1.0934350813396858,4.3670097161101406e-08,2.5951115759130527e-07,0.0024384595072846496,5.607709154692412e-05,1.9947318694419767e-08,0.0004647273913841912,0.0039033281270149534,0.4035701944751138,0.00016480335173925674,5.2179479173647595e-05,3.042456851655659e-08,3.351957957868406e-06,0.0033724929351842303,0.0003708009960881859,5.748177968147555e-06,0.553638238689369,1.4989660217918213e-06,3.936013903017785e-11,3.095733514907957e-05,0.037077264733291454,1.6734299534466359e-06,4.6141129825237113e-07,7.974094071462426e-06,2.312777348220895e-14,1.999035108947738e-11,3.632057982986723e-14,1.342735252911826e-08,0.13520328000583534,2.8961545085424073e-05,0.00030620312880570423,2.884338923563834e-10,2.5992476461451793e-12,1.8581252758304083e-09,4.714449181061674e-09,7.099080281729327e-05,4.169900000257508e-10,9.263469865319733e-12,5.096507293895501e-07,5.66675143099426e-05,6.098206277170344e-11,5.982344184242485e-10,1.327248268890695e-06,1.1308746248278192e-06,3.2604544540468166e-05,3.8349498974167076e-12,1.3499699223534346e-08,4.0248461076641186e-14,9.940526852799511e-19,4.678149877426444e-06,7.444508874818105e-22,9.644696365317184e-09
0.003317265137893213,0.7738702225444655,3.76,0.0,0.019467278719240498,0.040505204810218035,1.0935875259398167,4.3394391876178445e-08,2.5765358330072185e-07,0.0024297721397660834,5.579525216532519e-05,1.9786053552637775e-08,0.00046293580130910895,0.0038905999829933,0.40356951164122795,0.00016390456729066855,5.181148705403468e-05,3.016717035484189e-08,3.3303434770222826e-06,0.003361501674082812,0.000369368121597853,5.701392250333798e-06,0.5536632394469919,1.4897402320230142e-06,3.907068990574833e-11,3.0825390434951815e-05,0.03705410168920625,1.6637937658811391e-06,4.5830833081209523e-07,7.941542274665346e-06,2.292878138893606e-14,1.9847361856587455e-11,3.600814167847184e-14,1.3312593325702706e-08,0.13530149714222794,2.8813209049471788e-05,0.00030561274483806473,2.867776658353506e-10,2.5778478608290014e-12,1.850823655835668e-09,4.702465147036143e-09,7.089515758616153e-05,4.1534975343421696e-10,9.234539716852996e-12,5.064869602331186e-07,5.6602066869923564e-05,6.068029774837004e-11,5.939468423660092e-10,1.3194065559742948e-06,1.1239808896021436e-06,3.251654504077567e-05,3.8072438903979215e-12,1.3507224112491809e-08,4.027503436991806e-14,9.947557570150894e-19,4.657347040186679e-06,7.449773736698458e-22,9.602607681735878e-09
0.003318235024602321,0.7738688036980498,3.76,0.0,0.01942790614362606,0.040321966189624386,1.093738503937977,4.311960895774397e-08,2.558084563738364e-07,0.002421138117432264,5.551577073554669e-05,1.9626586232263017e-08,0.00046115281499514076,0.0038779139650394266,0.4035690478722364,0.0001630138019427717,5.144664260814371e-05,2.99127151569839e-08,3.3089261114944103e-06,0.003350606926711169,0.0003679472816173959,5.6551044521892576e-06,0.5536877674646132,1.4806107440073e-06,3.8783732630235665e-11,3.069426022158254e-05,0.03703110637832386,1.6542316493128509e-06,4.5523091872407407e-07,7.909107312677973e-06,2.2731817037662365e-14,1.970583163675602e-11,3.56988864834668e-14,1.3199000465692841e-08,0.13539918780510174,2.8665955386226492e-05,0.00030502688905487054,2.8513701898888985e-10,2.556655340704362e-12,1.843570909249105e-09,4.690492058725854e-09,7.080076895966207e-05,4.137261202919504e-10,9.205691110862964e-12,5.033465357902174e-07,5.653752959031754e-05,6.038064276765915e-11,5.897004332793363e-10,1.311618449859186e-06,1.1171420275124778e-06,3.242948936650432e-05,3.779880575494572e-12,1.3514579802034044e-08,4.030149517565459e-14,9.954552621050349e-19,4.636706647293514e-06,7.455011891563461e-22,9.560842314767123e-09
0.003319204911311429,0.7738673849986865,3.76,0.0,0.019388890830428038,0.04014019339477952,1.0938880311161112,4.284576836500449e-08,2.53975767724277e-07,0.0024125570509215435,5.5238622453596636e-05,1.9468892780913088e-08,0.00045937842497112717,0.0038652703581631494,0.40356880031754006,0.00016213096543764313,5.1084920795784395e-05,2.9661162865440166e-08,3.287703678145556e-06,0.0033398074833619817,0.0003665383293332636,5.609308651937629e-06,0.553711829160945,1.4715762535316624e-06,3.8499248389616513e-11,3.056393948141601e-05,0.037008277356475786,1.64474306287665e-06,4.521788646488637e-07,7.876789917899282e-06,2.2536859627298994e-14,1.956574242526506e-11,3.5392781601216454e-14,1.3086562005634391e-08,0.13549635588356498,2.8519775243425644e-05,0.00030444551421414325,2.8351180386419335e-10,2.53566812996405e-12,1.836366655192678e-09,4.678530674378529e-09,7.070762019625572e-05,4.121189014495613e-10,9.176924991218166e-12,5.002293073162943e-07,5.6473890421975396e-05,6.008308333125067e-11,5.854948038445374e-10,1.3038836832946164e-06,1.1103576957272315e-06,3.2343365355565746e-05,3.752854534633234e-12,1.3521768119910116e-08,4.032784384939262e-14,9.961512186118138e-19,4.616227118896824e-06,7.460223474653887e-22,9.519397140310086e-09
0.003320174798020537,0.7738659666009464,3.76,0.0,0.0193502288630361,0.03995987171158358,1.0940361230814275,4.257289614559348e-08,2.5215550290165206e-07,0.002404028553164767,5.4963782790995e-05,1.931294956287628e-08,0.00045761262270737024,0.0038526694357802547,0.4035687661536425,0.00016125596864185123,5.0726296663474516e-05,2.9412473965343053e-08,3.2666740195738943e-06,0.003329102151920737,0.0003651411200726529,5.563998996994926e-06,0.5537354308684478,1.4626354764950375e-06,3.821721850622062e-11,3.043442319699387e-05,0.03698561318901055,1.63532746679535e-06,4.4915196868872594e-07,7.84459049049186e-06,2.2343888846214315e-14,1.9427076458294497e-11,3.508979517934632e-14,1.2975266290541186e-08,0.13559300524003767,2.8374659814634383e-05,0.0003038685735786416,2.8190187389454834e-10,2.514884290713327e-12,1.8292105155753002e-09,4.666581733363605e-09,7.061569478972586e-05,4.1052790036460434e-10,9.148242265551468e-12,4.971351260513263e-07,5.641113748096811e-05,5.978760501359858e-11,5.813295703528055e-10,1.2962019865435448e-06,1.1036275518759507e-06,3.225816101538057e-05,3.726160428739752e-12,1.3528790881065377e-08,4.035408075361218e-14,9.968436446566974e-19,4.595906889293301e-06,7.465408621676169e-22,9.478269066203535e-09
0.003321144684729645,0.7738645486527244,3.76,0.0,0.019311916368609894,0.039780986569086046,1.094182795282132,4.2301015777598034e-08,2.503476427826701e-07,0.0023955522392390236,5.469122747449477e-05,1.915873332750096e-08,0.00045585539873913336,0.0038401114598346823,0.40356894258211656,0.00016038872341595818,5.037074530725033e-05,2.916660961152651e-08,3.2458350052516206e-06,0.0033184897560714923,0.0003637555110828161,5.5191696991806085e-06,0.5537585788415064,1.4537871467793014e-06,3.793762410061084e-11,3.0305706365928303e-05,0.03696311245018868,1.6259843227758426e-06,4.461500350489805e-07,7.812509809681637e-06,2.215288297417149e-14,1.9289816213876633e-11,3.47898931108886e-14,1.2865100841824638e-08,0.13568913971171292,2.8230600352886594e-05,0.00030329602086774914,2.803070825443297e-10,2.4943018841452728e-12,1.8221021135746154e-09,4.654645961921151e-09,7.052497644449352e-05,4.0895292271965203e-10,9.119643819336897e-12,4.940638432041767e-07,5.6349259031455694e-05,5.94941933373003e-11,5.772043486827459e-10,1.2885730878181624e-06,1.0969512502346834e-06,3.2173864507089794e-05,3.699793047739483e-12,1.3535649888412175e-08,4.038020625696202e-14,9.97532558439309e-19,4.5757444070014085e-06,7.47056746887939e-22,9.437455030047653e-09
0.0033220175827678423,0.7738632730046499,3.76,0.0,0.0192777307585903,0.03962120625999621,1.0943135989990533,4.205718542859359e-08,2.4873116196406056e-07,0.0023879678576995567,5.444786095914065e-05,1.902139632806953e-08,0.00045428122298337326,0.0038288462077579874,0.4035692791323238,0.00015961475830503599,5.005335576414843e-05,2.8947715010104813e-08,3.2272411526152275e-06,0.00330901710066824,0.0003625182648350791,5.479229307279278e-06,0.5537790291784447,1.445901661243762e-06,3.768805594678685e-11,3.0190540625132956e-05,0.0369430003459109,1.6176369951980092e-06,4.434694794212636e-07,7.783739554374305e-06,2.1982640337300678e-14,1.9167469590140708e-11,3.452259115046038e-14,1.2766908355286125e-08,0.13577522365990305,2.810184250982265e-05,0.0003027844372420061,2.788845937107864e-10,2.4759483531464174e-12,1.815745058198334e-09,4.643915613071815e-09,7.04443486771424e-05,4.075489842213914e-10,9.09397798169456e-12,4.913191438095245e-07,5.6294306540096116e-05,5.923187788584628e-11,5.735255443244531e-10,1.2817519951564417e-06,1.0909883265821355e-06,3.209876418979652e-05,3.676337512444978e-12,1.3541684465428569e-08,4.0403624272596926e-14,9.981495929575803e-19,4.557731777000156e-06,7.475188058064539e-22,9.400988393045223e-09
0.0033228904808060393,0.7738619979427362,3.76,0.0,0.019243822363646773,0.039462567459713556,1.0944432761085716,4.181418552272912e-08,2.471247073558165e-07,0.002380425158194614,5.420630801142e-05,1.88854231098361e-08,0.00045271397882089157,0.0038176161199849237,0.4035697820145584,0.00015884693872950792,4.9738416952047227e-05,2.873104970437901e-08,3.2087984983636604e-06,0.00329961794964065,0.00036129019959081144,5.4396692493994365e-06,0.5537991214334519,1.4380891522298094e-06,3.744043170267054e-11,3.0076014766344558e-05,0.03692301844585602,1.6093475264109813e-06,4.408088449435914e-07,7.75506662971916e-06,2.18139585816835e-14,1.9046235145464182e-11,3.4257739375823534e-14,1.2669613769331393e-08,0.13586089639753732,2.7973926672871245e-05,0.0003022763377067619,2.7747414440008755e-10,2.4577550338628398e-12,1.8094260965485782e-09,4.633197009237415e-09,7.036467403938654e-05,4.061577310579381e-10,9.068381697860811e-12,4.885927632013127e-07,5.62400446694421e-05,5.897121426174795e-11,5.698785655204186e-10,1.2749732461277919e-06,1.0850684799560335e-06,3.2024381357343054e-05,3.653138781349032e-12,1.3547589147845132e-08,4.042695263543956e-14,9.987638106760167e-19,4.539844569157237e-06,7.479787555051221e-22,9.364771481071402e-09
