Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290)
0.013733440653496127,0.7252619165185,3.76,0.0,0.43993826423929544,0.4890930249125809,0.6222417619317498,3.780046570424527e-14,7.154164593943168e-11,0.00221620531458441,0.0004755613932809402,4.817062124535393e-07,2.7440444499858048e-05,0.00012452713273042453,0.32823782576766114,0.0061065650127957736,9.127212812349209e-06,3.4776446417340086e-07,6.86961658008754e-06,0.05881618404415411,0.009211885284700502,9.027544769543466e-06,0.34706663817741656,6.56651410806025e-05,4.080799352066215e-12,6.265139316820227e-06,0.02304954635529483,5.2003990944764976e-08,9.491099908359227e-09,7.293400010816587e-08,3.8943455233008834e-15,4.655094878014778e-11,4.1621116334525395e-15,1.5831080752176971e-09,0.022416688431085813,2.942735536833971e-06,0.0004324553744261493,4.635353942266251e-11,5.453469173702567e-14,1.3061117147778102e-09,3.044268053688602e-11,0.0009447454127836751,8.477917612598588e-10,9.211805091480757e-14,3.9783448373965656e-07,0.0005201128381317717,3.7285272216467795e-12,4.3076752120522154e-11,4.8546566262403354e-08,1.0011880749868226e-07,0.0003232693834603478,7.930640351305854e-10,5.2704684939986166e-11,5.132640343577051e-16,1.2448009220337686e-20,6.305623541055022e-06,5.899096333313009e-24
0.013780791341955477,0.7256048165700834,3.76,0.0,0.43627695036848985,0.48487561288763037,0.6270877799495005,4.015322622400325e-14,7.415802295680051e-11,0.002220069511898173,0.0004735324272413841,4.781590885438182e-07,2.763629100602149e-05,0.00012654110259601286,0.3307028310796923,0.006037858826917313,9.203444795309693e-06,3.466700160659584e-07,6.924493667726695e-06,0.05876916625092561,0.00917062908959495,9.066820086055482e-06,0.3500485303600891,6.530764057478496e-05,4.087082312729358e-12,6.361101190373466e-06,0.023333743509876815,5.3126354927152387e-08,9.607586673963818e-09,7.440457049271675e-08,3.936705541244058e-15,4.6704486112663314e-11,4.2073985691852116e-15,1.5993314835952678e-09,0.022753743097602187,3.0205044381351622e-06,0.0004383557132606133,4.7012620573185204e-11,5.578044789548381e-14,1.3188895673428853e-09,3.128657541374084e-11,0.0009441955831617979,8.487530082247111e-10,9.412522879873286e-14,3.9879446482708964e-07,0.0005216786786762819,3.827907242679152e-12,4.372142669813153e-11,4.895057297777549e-08,1.0093073020748444e-07,0.0003231633175903628,7.85596116305701e-10,5.4391027783024604e-11,5.208864597684656e-16,1.2735390046122184e-20,6.416778618515006e-06,6.035285375514467e-24
0.013823406961568892,0.7259143965966626,3.76,0.0,0.4329791450991678,0.4810658826724169,0.631461564893476,4.2396504950228663e-14,7.659011303659377e-11,0.002223448192116,0.00047164975360436086,4.7492148669278545e-07,2.781207697115159e-05,0.00012837983961727767,0.33292624747895505,0.0059758491409196415,9.271791322315481e-06,3.456252104096656e-07,6.9736918553436316e-06,0.058721566062491605,0.009132778046276952,9.101178918005626e-06,0.35274143150111475,6.497446242639407e-05,4.0926267488723855e-12,6.4484306954369555e-06,0.02359104372980976,5.4149866836906644e-08,9.713336894953147e-09,7.575197569386519e-08,3.974770103690671e-15,4.6836865676852346e-11,4.248093552588622e-15,1.6138971305869084e-09,0.023060514976577594,3.0919174524739914e-06,0.0004436832570599108,4.7608623510826374e-11,5.69201515568813e-14,1.3303819503263404e-09,3.206603371753519e-11,0.0009435705356403816,8.495100993209542e-10,9.595941639389826e-14,3.996182987429244e-07,0.0005230227175667772,3.919187150659224e-12,4.430588569227497e-11,4.931735685384261e-08,1.0166529389662006e-07,0.0003229962158586788,7.786883318776205e-10,5.595282122306877e-11,5.278167415094468e-16,1.2998562152429066e-20,6.517571207746669e-06,6.160001952106455e-24
0.013861761019220965,0.7261937767442815,3.76,0.0,0.43000931417899396,0.477626040802209,0.6354076122757053,4.45230301154035e-14,7.884318214624415e-11,0.0022264057691365833,0.0004699093038113205,4.719711476108455e-07,2.79698295609213e-05,0.00013005592790137302,0.3349311014440873,0.0059199098933446865,9.333055735629008e-06,3.446359401474154e-07,7.017791353772644e-06,0.058674423492318675,0.009098127727939345,9.131267104153566e-06,0.35517224758500276,6.466537169275812e-05,4.097529317538372e-12,6.527801393016018e-06,0.023823828371793317,5.508170527975357e-08,9.809233739383136e-09,7.698415911641572e-08,4.00896188252861e-15,4.695115425393596e-11,4.284648379330979e-15,1.6269703882806289e-09,0.023339385790398657,3.1573456576073516e-06,0.0004484908091788624,4.814720341528341e-11,5.796086851296408e-14,1.3407150915935315e-09,3.2784021483000754e-11,0.000942903353731547,8.501039480382156e-10,9.763255169062288e-14,4.0032644443213827e-07,0.000524179412720449,4.002837030337009e-12,4.483527838702841e-11,4.96499985772961e-08,1.0232948753750606e-07,0.00032278791817409936,7.7232453214087e-10,5.7394984676791774e-11,5.341105169426148e-16,1.3239108081937866e-20,6.608873025417173e-06,6.273996029684035e-24
0.013896279671107832,0.7264458121853542,3.76,0.0,0.4273352414002675,0.47452143453466844,0.6389665792303204,4.6528320368910983e-14,8.092402668252398e-11,0.002228997957605472,0.0004683054806400364,4.6928636869596557e-07,2.8111386321467105e-05,0.00013158160625450618,0.33673838144107493,0.005869466647414791,9.387967051264115e-06,3.437055996065249e-07,7.0573178215971035e-06,0.05862849487118897,0.009066468670064545,9.157645597177767e-06,0.3573656326373744,6.437973768012135e-05,4.101872088248515e-12,6.599856207569736e-06,0.024034303904936688,5.5928880725439044e-08,9.896111615614434e-09,7.810904122291675e-08,4.0396671573082206e-15,4.7049971412645573e-11,4.3174759542531515e-15,1.6387019664292543e-09,0.023592620058574865,3.217171092384099e-06,0.0004528270406395107,4.863360185661233e-11,5.890962657119838e-14,1.3500039793819143e-09,3.344378012898555e-11,0.0009422187885056225,8.505675219213888e-10,9.915640625712767e-14,4.009362234457238e-07,0.0005251775000131659,4.0793409242159414e-12,4.531441918576483e-11,4.995139743008384e-08,1.029297436192609e-07,0.00032255367431132835,7.664815204181081e-10,5.87231556708911e-11,5.398204872768976e-16,1.3458604386059027e-20,6.69150458671759e-06,6.3780147351662124e-24
0.013930798322994698,0.7266983908213325,3.76,0.0,0.42466022280347226,0.4714087500370759,0.6425324157301799,4.862401432123512e-14,8.30561506985197e-11,0.00223152218835501,0.00046666611276267416,4.665737610772931e-07,2.8252496969284308e-05,0.00013312357807246554,0.33854828401519016,0.005818937628527054,9.442639496292569e-06,3.427370697993641e-07,7.096673340428812e-06,0.05857923734066049,0.009034360539151512,9.183337671561155e-06,0.35956420201318245,6.408706926259354e-05,4.106150198242915e-12,6.67249411801613e-06,0.02424568473599409,5.678400246034992e-08,9.983517309999266e-09,7.924909521683853e-08,4.070296156741208e-15,4.7144859391331876e-11,4.3502221857483075e-15,1.6503961031693353e-09,0.023847987339956512,3.277889610039946e-06,0.0004571713919818662,4.91215094339281e-11,5.986982963064478e-14,1.35927991569359e-09,3.411659502855118e-11,0.0009414551718376012,8.509639814367081e-10,1.0069725337560945e-13,4.015193911105761e-07,0.0005261348794055643,4.157004281537401e-12,4.579606046212881e-11,5.025468093701035e-08,1.0353233569439123e-07,0.00032227526007379915,7.605320024319726e-10,6.008050959889523e-11,5.455734201771889e-16,1.368095971589908e-20,6.774556636714436e-06,6.483388314740623e-24
0.013961865109692878,0.7269261605479103,3.76,0.0,0.42225207214073307,0.4686005998320355,0.645747329994284,5.05907339444313e-14,8.501967970867344e-11,0.0022337342756435716,0.0004651602262448872,4.641087053281933e-07,2.8379075981358867e-05,0.00013452527103782565,0.3401793277898521,0.005773393839178546,9.491620723128302e-06,3.418325160323379e-07,7.131933582930605e-06,0.0585320496614315,0.009005079179546285,9.205855638016881e-06,0.3615472084299899,6.38176768861302e-05,4.1099461351819815e-12,6.738361850245332e-06,0.02443669082566961,5.756029607467148e-08,1.0062622413043349e-08,8.028818273094133e-08,4.09778676552904e-15,4.722681937407467e-11,4.379613263659146e-15,1.660884791497629e-09,0.02407964180436211,3.3333010288957156e-06,0.0004610875821634105,4.956185120767156e-11,6.074376195200798e-14,1.3676150652544518e-09,3.473344796224106e-11,0.0009407008579126743,8.512634653791716e-10,1.0209845790604488e-13,4.0202108169870636e-07,0.000526961707954502,4.227895478867965e-12,4.6231636602432285e-11,5.052921948758729e-08,1.0407665185040429e-07,0.0003219870587299728,7.550888264228796e-10,6.1327520784604e-11,5.507876080767142e-16,1.3883532863237232e-20,6.84965039964923e-06,6.579387163288277e-24
0.013992931896391059,0.7271543410646584,3.76,0.0,0.4198434839677148,0.46578623268523817,0.6489674086237789,5.263684331055182e-14,8.702617518519044e-11,0.0022358882777688736,0.00046362543847354264,4.6162127310227715e-07,2.850521964011357e-05,0.00013594012923868746,0.3418122870287247,0.005727791195271026,9.54037120231805e-06,3.408966193657052e-07,7.167029720147107e-06,0.05848214801793497,0.00897543400788294,9.227783874534576e-06,0.36353415248006204,6.354263345258266e-05,4.11369138707062e-12,6.804692145145086e-06,0.024628410046536407,5.8342815293917335e-08,1.0142133273910555e-08,8.133967630222526e-08,4.125196212537018e-15,4.730544755000977e-11,4.4089177420552235e-15,1.6713355682213512e-09,0.02431302385694098,3.3894376487811485e-06,0.0004650090900796817,5.00032920106898e-11,6.162689247567072e-14,1.375935726626703e-09,3.536116618905204e-11,0.0009398835279863498,8.515087036085663e-10,1.0351325479546794e-13,4.0250045679469735e-07,0.0005277555629417325,4.299730559531297e-12,4.666916425860626e-11,5.080522969333142e-08,1.0462283200135091e-07,0.00032166335436042346,7.495639971114632e-10,6.259899417643863e-11,5.560362379140101e-16,1.4088437724003802e-20,6.925060665774372e-06,6.676490995408065e-24
0.014023998683089239,0.7273829179967064,3.76,0.0,0.4174346185477512,0.46296581013459,0.6521924547803937,5.476538820514116e-14,8.907631136492354e-11,0.002237982714716065,0.0004620617119698368,4.591115550781981e-07,2.8630891419438612e-05,0.00013736812573430737,0.34344705932841035,0.005682134834852396,9.588872523173648e-06,3.399292002904066e-07,7.2019491272227e-06,0.05842952480745831,0.008945425131307336,9.24910608258343e-06,0.36552490509526403,6.326196533250235e-05,4.11738674985163e-12,6.8714797940671625e-06,0.02482083247722523,5.9131448733775145e-08,1.0222038567287438e-08,8.240362392368178e-08,4.15251491358332e-15,4.738067260708676e-11,4.4381253775511385e-15,1.681744687153084e-09,0.024548132699628602,3.4462996897262185e-06,0.00046893529839270195,5.0445770859441754e-11,6.251917602664234e-14,1.3842399297049104e-09,3.5999885274114e-11,0.0009390037043202951,8.516997785277448e-10,1.049415458821345e-13,4.0295715454544756e-07,0.0005285164642520614,4.372510984806785e-12,4.710860617000045e-11,5.1082682237331835e-08,1.0517086128980664e-07,0.00032130430546608836,7.439597714453022e-10,6.38953232830171e-11,5.613191181576791e-16,1.4295680727711978e-20,7.000775321423207e-06,6.774702857624018e-24
0.01405506546978742,0.727611876618998,3.76,0.0,0.41502563911152174,0.46013949821718175,0.6554222668387076,5.697954214279115e-14,9.117075348394647e-11,0.002240016085273907,0.00046046901912500694,4.565796507225118e-07,2.8756053838266186e-05,0.00013880922464865793,0.3450835400304179,0.005636429961942245,9.637105821549729e-06,3.389300897985771e-07,7.236678847912822e-06,0.0583741729012016,0.008915052748171906,9.269805811549107e-06,0.36751933388773445,6.297570159883163e-05,4.1210329957911455e-12,6.938719119890549e-06,0.025013947956080848,5.992607790325269e-08,1.0302326233446542e-08,8.348006788043377e-08,4.179733038854423e-15,4.7452422860593595e-11,4.467225664165532e-15,1.692108308800022e-09,0.024784967050784767,3.5038868142582534e-06,0.00047286557639913246,5.088922506206216e-11,6.342055970621854e-14,1.3925256591152158e-09,3.664973873165353e-11,0.0009380619355160182,8.518367892914445e-10,1.063832220304204e-13,4.0339081230719047e-07,0.0005292444445555762,4.446237622206095e-12,4.7549923324330624e-11,5.1361545196831105e-08,1.0572072340941777e-07,0.0003209100888231584,7.382784492539052e-10,6.52169033004252e-11,5.666360434992912e-16,1.4505267594503976e-20,7.076781892749563e-06,6.874025460391696e-24
0.0140861322564856,0.7278412018507135,3.76,0.0,0.41261671186966975,0.4573074675221097,0.6586566383401686,5.928253989637273e-14,9.331015688635114e-11,0.0022419868648915564,0.00045884734267982095,4.5402566836309444e-07,2.8880668413122866e-05,0.0001402633810054915,0.34672162220409447,0.00559068184581365,9.685051747240447e-06,3.378991297238571e-07,7.271205593424821e-06,0.058316085659611286,0.00888431715221512,9.2898664415473e-06,0.36951730311833947,6.268387402403623e-05,4.124630871305884e-12,7.006403959144938e-06,0.0252077460793337,6.072657667071307e-08,1.0382983466261125e-08,8.456904363896743e-08,4.206840498623376e-15,4.752062626370718e-11,4.496207818021522e-15,1.702422495025441e-09,0.025023525131025143,3.5621982093826405e-06,0.00047679928003496383,5.133359023622605e-11,6.433098280607336e-14,1.400790851579094e-09,3.7310857997629025e-11,0.0009370587964805496,8.519198520707209e-10,1.0783816215607457e-13,4.0380106685875896e-07,0.0005299395496054669,4.5209107316698125e-12,4.799307507871767e-11,5.1641783993892354e-08,1.0627240046836607e-07,0.00032048089951227613,7.325223717651736e-10,6.656413085060754e-11,5.719867941655356e-16,1.4717203300679825e-20,7.153067409951213e-06,6.974461161547808e-24
0.01411719904318378,0.7280708782511768,3.76,0.0,0.4102080060274938,0.4544698932453954,0.6618953579455488,6.167774080965544e-14,9.54951704795287e-11,0.002243893503187943,0.0004571966758295744,4.5144972496880594e-07,2.90046956860299e-05,0.00014173054095861532,0.3483611966281923,0.00554489582077645,9.732690460916773e-06,3.368361726810064e-07,7.30551575301505e-06,0.05825525694799451,0.008853218735896156,9.309271174554417e-06,0.3715186736634547,6.238651716107795e-05,4.1281811091218656e-12,7.074527717883605e-06,0.025402216200179406,6.153281086639932e-08,1.0463996708788813e-08,8.567058130275687e-08,4.233826938501461e-15,4.758521047229829e-11,4.5250607722985885e-15,1.7126832073191688e-09,0.02526380464863078,3.621232527207646e-06,0.0004807357518664044,5.177880027353003e-11,6.525037624498165e-14,1.409033393796181e-09,3.7983372518803114e-11,0.0009359948882548375,8.519491004161837e-10,1.0930623331452411e-13,4.041875545847099e-07,0.0005306018383605171,4.5965299728940385e-12,4.843801906483822e-11,5.1923361548735796e-08,1.068258734706413e-07,0.00032001695085628835,7.26693919707351e-10,6.79374037058076e-11,5.773711355267216e-16,1.493149202571741e-20,7.229618444948105e-06,7.076011941361122e-24
0.01414826582988196,0.7283008900188774,3.76,0.0,0.4077996937958765,0.45162695524312807,0.6651382093895845,6.416862736037213e-14,9.772643061574768e-11,0.00224573442665688,0.0004555170226132332,4.4885194659393973e-07,2.912809522631757e-05,0.00014321064081148423,0.3500021517747361,0.005499077284874699,9.78000166279189e-06,3.3574108285644605e-07,7.339595386450609e-06,0.05819168115233616,0.008821757992729103,9.328003083498327e-06,0.3735233029841086,6.208366840709047e-05,4.131684408255194e-12,7.143083293923479e-06,0.025597347427597048,6.234463854958501e-08,1.0545351594098646e-08,8.678470424352083e-08,4.2606817501949316e-15,4.764610292589526e-11,4.5537731887091104e-15,1.72288631106919e-09,0.025505802784739524,3.6809878363445873e-06,0.00048467432100195596,5.222478729074432e-11,6.61786621902044e-14,1.417251124572677e-09,3.8667409043639656e-11,0.0009348708378643062,8.519246850329348e-10,1.1078729016396198e-13,4.0454991167654893e-07,0.0005312313830360529,4.673094333242178e-12,4.88847110217335e-11,5.2206237913560825e-08,1.0738112173718066e-07,0.0003195184744140198,7.207955115935041e-10,6.933712049266289e-11,5.827888182877781e-16,1.5148137163950287e-20,7.306421146392595e-06,7.178679408016203e-24
0.01417933261658014,0.7285312209891257,3.76,0.0,0.40539195039789677,0.4487788380804023,0.6683849714403707,6.67587471541853e-14,1.0000455974935718e-10,0.00224750804068471,0.0004538083983751841,4.4623246907814456e-07,2.925082561371727e-05,0.00014470360679910645,0.3516443737951145,0.005453231698206167,9.82696457295891e-06,3.3461373690597273e-07,7.3734302258922275e-06,0.05812535319546569,0.008789935520399896,9.346045104992612e-06,0.37553104509899615,6.177536802393352e-05,4.135141434118931e-12,7.212063071136387e-06,0.02579312862425899,6.316190949244266e-08,1.0627032955960372e-08,8.79114282155354e-08,4.2873940673528515e-15,4.770323088599102e-11,4.582333453057754e-15,1.7330275740646914e-09,0.02574951617854431,3.741461648959893e-06,0.000488614303145079,5.2671481645269126e-11,6.711575397336059e-14,1.4254418354383497e-09,3.936309153070306e-11,0.0009336872983136696,8.518467740658641e-10,1.1228117449358227e-13,4.048877743780774e-07,0.0005318282692009032,4.750602112866332e-12,4.933310487748116e-11,5.249037027395775e-08,1.0793812288643361e-07,0.0003189857200351476,7.148296020723584e-10,7.076368037444397e-11,5.882395780233557e-16,1.5367141277704948e-20,7.3834611951511374e-06,7.282464775376987e-24
0.01421039940327832,0.7287618546290507,3.76,0.0,0.4029849540734989,0.4459257310777359,0.6716354178622693,6.945177836489885e-14,1.0233016908607167e-10,0.0022492127283791005,0.00045207083001062257,4.4359143823243547e-07,2.9372844449130684e-05,0.0001462093551180548,0.35328774650750483,0.005407364581803963,9.873557926938919e-06,3.334540242710552e-07,7.407005683376804e-06,0.05805626855352905,0.00875775202454232,9.363380032014377e-06,0.37754175055897216,6.146165916283209e-05,4.138552825496552e-12,7.281458950318717e-06,0.025989548405325087,6.398446496674172e-08,1.0709024807528932e-08,8.905076257611443e-08,4.313952759636444e-15,4.7756521505007755e-11,4.610729668903078e-15,1.743102664294466e-09,0.025994940912468106,3.802650864868755e-06,0.0004925550006381764,5.311881190064193e-11,6.806155549989334e-14,1.4336032689865608e-09,4.007054113655972e-11,0.0009324449484544374,8.517155534129149e-10,1.137877150300443e-13,4.052007792368277e-07,0.0005323925958673138,4.829050921719424e-12,4.9783152639919167e-11,5.277571304660046e-08,1.0849685315625196e-07,0.00031841895584116365,7.087986801685213e-10,7.221748272153679e-11,5.937231348130833e-16,1.5588506068151216e-20,7.460723806066488e-06,7.387368849222069e-24
0.014241466189976501,0.7289927740363346,3.76,0.0,0.40057888608051706,0.44306782835428216,0.6748893173824557,7.225153674374537e-14,1.047038533053665e-10,0.0022508468509069806,0.000450304356266908,4.409290097920875e-07,2.9494108359394322e-05,0.00014772779109146347,0.35493215138705514,0.005361481516396803,9.9197600023645e-06,3.3226184754331643e-07,7.440306846073887e-06,0.05798442327264519,0.008725208322175756,9.379990559725087e-06,0.37955526642427,6.114258790663402e-05,4.141919177452482e-12,7.3512622853406425e-06,0.02618659513754448,6.481213790134693e-08,1.0791310291991534e-08,9.020270911511647e-08,4.3403464433899896e-15,4.780590189263269e-11,4.638949668957055e-15,1.753107154137834e-09,0.0262420724973427,3.864551740367744e-06,0.0004964957024219139,5.356670479126491e-11,6.901596096281938e-14,1.4417331195847714e-09,4.07898755740922e-11,0.0009311444927309581,8.515312265397252e-10,1.1530672705464398e-13,4.0548856336548777e-07,0.0005329244755863104,4.908437615921497e-12,5.023480426635977e-11,5.30622175207227e-08,1.0905728688336195e-07,0.0003178184681514983,7.02705267366091e-10,7.369892676678719e-11,5.992391934274263e-16,1.5812232368959436e-20,7.538193735251299e-06,7.493392024210857e-24
