Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209)
0.0065654961123837036,0.5558120757041366,3.76,0.0,0.9216517501243583,0.9994273117858127,0.00062042259306905,4.133609177672312e-26,8.77736180845643e-19,4.4103145158395755e-05,1.6963355188862687e-05,2.3664393492734587e-07,4.179074360110131e-08,1.9781125823239964e-08,5.931706962847311e-05,0.00046439743503290935,4.622501062550994e-09,1.3190879316820332e-09,1.6195622495248873e-09,4.998653570044285e-06,0.00015164850275070695,9.84955282238593e-10,2.0927830041959446e-05,2.333948655842214e-06,1.1480244929720613e-18,3.758900489424376e-13,3.477661757322493e-10,7.5342823323904e-20,3.345147269200234e-13,4.43790013471007e-13,2.0770511126458815e-19,2.1426635214407513e-14,6.574454925433937e-20,2.7322669284268356e-14,2.5567382699323424e-07,1.0215707034944481e-17,3.101994754930551e-12,6.559775507677357e-21,3.9866141344313017e-25,3.944692473568677e-15,5.366822914867636e-17,8.256781445922521e-13,2.008236529863072e-20,2.009530899503398e-21,2.9874328118221126e-10,7.286166302492397e-14,9.932435768038038e-23,5.182518673723911e-21,9.059185300073154e-12,1.6783043885287012e-14,5.7442881510581674e-15,1.6979791907224081e-19,3.7924846121702754e-19,4.852878533035648e-24,3.149981548255963e-32,1.4346794219278991e-15,3.724362743494547e-36,2.045529392509205e-17,3.663791647964085e-22,1.0403426845541417e-21
0.006589669376411656,0.5558120634083399,3.76,0.0,0.9216479484353405,0.9994247113534763,0.0006233391838041788,4.146600398650893e-26,8.782075070583779e-19,4.4120825126839736e-05,1.6984633192519212e-05,2.36738189655267e-07,4.18254159189609e-08,1.9811888022339875e-08,5.9625767414990725e-05,0.0004664420936810491,4.627400531837933e-09,1.320958841488626e-09,1.6253440035721715e-09,5.033751390900821e-06,0.00015238917316425567,9.897089736185926e-10,2.1114122019761094e-05,2.3378134112934558e-06,1.1560853069400622e-18,3.787955757570388e-13,3.516866263986825e-10,7.624767604966919e-20,3.348767540355188e-13,4.442567266157035e-13,2.079268843952068e-19,2.1528983114591548e-14,6.581456044482718e-20,2.7365136290033398e-14,2.570728403503639e-07,1.0342507314408865e-17,3.1432267307574806e-12,6.6469520836773324e-21,4.0360861773660093e-25,3.980913486660899e-15,5.3995311893237683e-17,8.385733330448493e-13,2.0396007673611883e-20,2.02220455146058e-21,3.0123751796356343e-10,7.39939184113437e-14,1.0055122392969891e-22,5.2513949867394696e-21,9.090313431386521e-12,1.6900956762337812e-14,5.851499727227654e-15,1.7296658633699733e-19,3.8271118050640634e-19,4.880547090233203e-24,3.1985893600146036e-32,1.451730131100385e-15,3.7802668816126916e-36,2.0694205876956646e-17,3.732172892274911e-22,1.041434322586533e-21
0.006613842640439608,0.5558120511575065,3.76,0.0,0.9216441441682054,0.999422108999153,0.0006262582415797863,4.1499378556195246e-26,8.787097714143618e-19,4.413850800691997e-05,1.7005916916672198e-05,2.368324590441951e-07,4.186010947715651e-08,1.9842674257894632e-08,5.9934980148124975e-05,0.0004684872125994162,4.632303195129993e-09,1.3228312770636335e-09,1.6311340079666037e-09,5.0689740926557896e-06,0.0001531303280861751,9.944673728092822e-10,2.1301307657421764e-05,2.341681518092443e-06,1.1641748021278355e-18,3.81714282720059e-13,3.556363591583236e-10,7.716008778620151e-20,3.352380030568923e-13,4.4472290782617914e-13,2.0814835928187764e-19,2.1631430221694596e-14,6.588446445239467e-20,2.740758089299072e-14,2.5847424222212925e-07,1.0470444829102958e-17,3.184838855390321e-12,6.73493230731812e-21,4.085993274587371e-25,4.01732820242996e-15,5.432391371414042e-17,8.516186904019103e-13,2.0713302561548818e-20,2.034913802190288e-21,3.037428832590214e-10,7.51392234031298e-14,1.0178873133155574e-22,5.3209062614780764e-21,9.121499803838664e-12,1.701928997187533e-14,5.960261319812391e-15,1.761810549707564e-19,3.861978862373741e-19,4.90833137721905e-24,3.242668454755627e-32,1.4689198071606094e-15,3.833939221178361e-36,2.093501421894276e-17,3.801542763468884e-22,1.0425242020843636e-21
0.00663801590446756,0.5558120389516916,3.76,0.0,0.921640337321695,0.9994195047217421,0.0006291797679655634,4.1640532199143754e-26,8.791797081634537e-19,4.415619373569498e-05,1.7027206355871296e-05,2.369267427569187e-07,4.1894824167135624e-08,1.987348441133863e-08,6.02447082650398e-05,0.00047053279155264994,4.6372090690915685e-09,1.324705232693543e-09,1.636932275773828e-09,5.104321851414792e-06,0.00015387196768030774,9.992306175901784e-10,2.1489387828632633e-05,2.345552975220371e-06,1.1722930188760514e-18,3.846462929205698e-13,3.596154975664211e-10,7.808022176130127e-20,3.3560071724282635e-13,4.451904855678199e-13,2.083705551005942e-19,2.1733977376574273e-14,6.595460918572264e-20,2.745012959088097e-14,2.5987803557864673e-07,1.0599504893906082e-17,3.2268331544744006e-12,6.82372049154155e-21,4.136344234718009e-25,4.053933622745809e-15,5.465413213427932e-17,8.6481541336175e-13,2.10342790774354e-20,2.0476638087390408e-21,3.0625938803405737e-10,7.629767977686677e-14,1.0303730502665014e-22,5.39105590042457e-21,9.152746571849817e-12,1.713804410329519e-14,6.070589124823254e-15,1.7944180192058003e-19,3.897087093792252e-19,4.936122752772437e-24,3.292686596591118e-32,1.4862491488037433e-15,3.891235503731783e-36,2.1177756565486618e-17,3.871911591352542e-22,1.0436178802371737e-21
0.006662189168495512,0.5558120267909497,3.76,0.0,0.9216365278945545,0.9994168985201466,0.0006321037645277158,4.1662269828939996e-26,8.796850178927333e-19,4.417388225316362e-05,1.7048501505234825e-05,2.3702104046875468e-07,4.192955999846245e-08,1.9904318566701272e-08,6.055495220258056e-05,0.00047257883030224783,4.6421181263731e-09,1.326580711241965e-09,1.6427388034926734e-09,5.1397948433833946e-06,0.00015461409210835514,1.0039985701341442e-09,2.167836340752124e-05,2.3494277818446843e-06,1.1804399977711995e-18,3.875915508059698e-13,3.636241654714153e-10,7.900799534745756e-20,3.3596256344536574e-13,4.4565746212497733e-13,2.0859241303069192e-19,2.1836623721279176e-14,6.60246328966367e-20,2.7492650869070768e-14,2.6128422339169873e-07,1.0729716682703637e-17,3.2692116576000415e-12,6.913320898257337e-21,4.187135310327846e-25,4.09073367159388e-15,5.498587176380921e-17,8.781647044699144e-13,2.1358966463588354e-20,2.0604493719402563e-21,3.087870432584109e-10,7.746938978692392e-14,1.0429663288862727e-22,5.4618472757231105e-21,9.184051570662744e-12,1.725721976291263e-14,6.182499449593585e-15,1.8274931031417493e-19,3.9324379522169254e-19,4.9640364196366656e-24,3.337330929880113e-32,1.5037188570468131e-15,3.9458679551768905e-36,2.1422413354109312e-17,3.943289777345799e-22,1.0447095784066075e-21
0.006686362432523464,0.5558120146753358,3.76,0.0,0.9216327158855342,0.9994142903932707,0.0006350302328293916,4.18165915246081e-26,8.801533015105622e-19,4.419157350224825e-05,1.7069802360231216e-05,2.3711535187396647e-07,4.1964316867337716e-08,1.9935176608153238e-08,6.0865712397560086e-05,0.0004746253286064401,4.647030384491194e-09,1.3284577070091766e-09,1.6485536044096988e-09,5.175393244860068e-06,0.00015535670152994567,1.0087713752513194e-09,2.1868235268373405e-05,2.353305937292131e-06,1.1886157791766704e-18,3.9055018427502266e-13,3.676624869953715e-10,7.994357753372594e-20,3.3632596542192735e-13,4.461259032585898e-13,2.088150313993794e-19,2.1939370164356546e-14,6.609491118879914e-20,2.7535281286731643e-14,2.6269280863220655e-07,1.0861063462424632e-17,3.3119763981130348e-12,7.003737857812499e-21,4.238375551425157e-25,4.1277249243352165e-15,5.531923740484329e-17,8.916677721263669e-13,2.1687394120135142e-20,2.073276079985217e-21,3.1132585989924207e-10,7.865445615900855e-14,1.0556717049054784e-22,5.5332838034501415e-21,9.215417088297003e-12,1.7376817540261756e-14,6.296008712714556e-15,1.86104063552633e-19,3.968032751215885e-19,4.9919506913680045e-24,3.3888362784489095e-32,1.5213296351534751e-15,4.004601651862999e-36,2.166902370311781e-17,4.0156877931984943e-22,1.045805296848107e-21
0.006710535696551416,0.5558120026049054,3.76,0.0,0.9216289012933868,0.9994116803400213,0.0006379591744306553,4.182463144754222e-26,8.806619281778928e-19,4.420926742857423e-05,1.7091108916843283e-05,2.3720967667808395e-07,4.1999094790216917e-08,1.996605862281716e-08,6.11769892865157e-05,0.00047667228622061484,4.6519458165359395e-09,1.3303362232763093e-09,1.6543766752364043e-09,5.2111172322479916e-06,0.00015609979610275846,1.013548888059475e-09,2.2059004285931412e-05,2.3571874410565303e-06,1.1968204037471517e-18,3.935221331680914e-13,3.7173058655521643e-10,8.088688042313184e-20,3.366884026588942e-13,4.4659366952225996e-13,2.0903726935083764e-19,2.204221578072206e-14,6.616505357953624e-20,2.757787889095086e-14,2.641037942732385e-07,1.0993576645985124e-17,3.355129413286296e-12,7.094975647321664e-21,4.290061006411682e-25,4.1649117538978135e-15,5.565412614038382e-17,9.053258306146993e-13,2.2019591574410523e-20,2.086138286658116e-21,3.138758489289322e-10,7.985298209951932e-14,1.068485751566437e-22,5.605368867905058e-21,9.246840824438829e-12,1.7496838042919394e-14,6.411133445072131e-15,1.8950655147915118e-19,4.00387295859857e-19,5.0199944416643795e-24,3.4339939604008354e-32,1.5390821887231809e-15,4.060181653842546e-36,2.1917566626585945e-17,4.0891161829399537e-22,1.0468987972031493e-21
0.006734708960579368,0.5558119905797139,3.76,0.0,0.9216250841168695,0.9994090683593073,0.0006408905908889009,4.199432601742986e-26,8.811282665572478e-19,4.4226963980455694e-05,1.7112421171332715e-05,2.3730401460431128e-07,4.203389366741132e-08,1.999696449699022e-08,6.148878330599348e-05,0.00047871970289717456,4.656864440779657e-09,1.332216254329385e-09,1.6602080294954692e-09,5.24696698204798e-06,0.00015684337598258327,1.0183312606281692e-09,2.2250671335091656e-05,2.3610722927719147e-06,1.2050539118684421e-18,3.9650753036866267e-13,3.7582858884186454e-10,8.183807903369273e-20,3.3705249375659673e-13,4.4706297344448304e-13,2.0926031045281166e-19,2.21451615517828e-14,6.623546555414533e-20,2.762059109558221e-14,2.6551718328713973e-07,1.1127237288807135e-17,3.3986727441889335e-12,7.187038614631827e-21,4.342200975781356e-25,4.202290267036415e-15,5.59906506044496e-17,9.191401001088772e-13,2.235558851346358e-20,2.099042045603487e-21,3.1643702131680837e-10,8.106507128870012e-14,1.0814133525318076e-22,5.678105898828094e-21,9.27832520834842e-12,1.761728186055479e-14,6.527890289731594e-15,1.9295726399543838e-19,4.0399598914410684e-19,5.048031663078551e-24,3.487071810516684e-32,1.5569772256109539e-15,4.1204012319967465e-36,2.2168082820906985e-17,4.1635855614695402e-22,1.0479965578154547e-21
0.00675888222460732,0.5558119785998165,3.76,0.0,0.9216212643547416,0.99940645445004,0.0006438244837588053,4.19863120036915e-26,8.816405126723275e-19,4.424466310868722e-05,1.713373912042839e-05,2.3739836538593637e-07,4.206871352187703e-08,2.0027894320968754e-08,6.180109489230259e-05,0.0004807675783859542,4.661786230733559e-09,1.3340978038557609e-09,1.6660476640657476e-09,5.282942670870003e-06,0.0001575874413234371,1.0231183407774895e-09,2.244323729122661e-05,2.3649604922220942e-06,1.2133163442681362e-18,3.995063109283957e-13,3.7995661884277855e-10,8.279707992504737e-20,3.374155159156777e-13,4.475315240371514e-13,2.094829254836336e-19,2.2248206479766504e-14,6.630572562044416e-20,2.7663264684128858e-14,2.66932978648864e-07,1.1262079215394312e-17,3.4426084357931483e-12,7.279931052049689e-21,4.3947912943966755e-25,4.239865329471999e-15,5.632869977855475e-17,9.331118067030608e-13,2.2695414751383154e-20,2.1119812278925486e-21,3.1900938803839307e-10,8.229082789041311e-14,1.0944507510856897e-22,5.751498292666402e-21,9.309867796109732e-12,1.7738149602073645e-14,6.646296003034196e-15,1.9645669772575203e-19,4.0762950329634913e-19,5.076206230128518e-24,3.5326823097634956e-32,1.5750154560214776e-15,4.1769131858203046e-36,2.2420549801138645e-17,4.2391066166413e-22,1.0490918441682337e-21
0.006783055488635272,0.5558119666652691,3.76,0.0,0.9216174420057663,0.9994038386111318,0.0006467608545927278,4.2173898175959576e-26,8.821045821366622e-19,4.4262364766532955e-05,1.715506276107379e-05,2.374927287727325e-07,4.210355425743862e-08,2.0058847982592916e-08,6.211392448179901e-05,0.00048281591243406075,4.666711205338547e-09,1.3359808661002751e-09,1.6718955927203993e-09,5.3190444754260354e-06,0.00015833199227761652,1.0279102880822945e-09,2.263670302985822e-05,2.3688520393137707e-06,1.221607741353748e-18,4.025186129020213e-13,3.8411480181975197e-10,8.376406443124281e-20,3.377802980696911e-13,4.480016907205212e-13,2.0970638981557988e-19,2.2351351624526563e-14,6.637627150670983e-20,2.7706058781721164e-14,2.6835118333275006e-07,1.1398081089020882e-17,3.4869385369145803e-12,7.373657325022994e-21,4.447841523375615e-25,4.277632533660387e-15,5.666839472380871e-17,9.472421824178798e-13,2.3039100263936575e-20,2.1249623896677934e-21,3.2159296006561887e-10,8.353035654487322e-14,1.107603184295207e-22,5.825549492900671e-21,9.341471166323548e-12,1.7859441857272616e-14,6.76636745442561e-15,2.0000534911863272e-19,4.112879703348271e-19,5.104366428058318e-24,3.5874273621264654e-32,1.5931975924237708e-15,4.238670603220866e-36,2.267500991974838e-17,4.315690107718162e-22,1.05019165051586e-21
0.006807228752663224,0.5558119547761275,3.76,0.0,0.9216136170687097,0.9994012208414975,0.0006496997049406417,4.214714075053113e-26,8.826207843603955e-19,4.428006890952942e-05,1.7176392090638843e-05,2.3758710452345072e-07,4.213841590319476e-08,2.008982557543052e-08,6.242727251063613e-05,0.00048486470478628516,4.6716393385077486e-09,1.337865445147252e-09,1.6777518124626963e-09,5.355272572541366e-06,0.0001590770289958074,1.0327069428052663e-09,2.283106942700365e-05,2.3727469340878754e-06,1.2299281439305771e-18,4.05544366359252e-13,3.8830326333283124e-10,8.473893327482663e-20,3.381438990237219e-13,4.484710204814127e-13,2.0992937903830069e-19,2.2454595909618765e-14,6.644664825492395e-20,2.774880801722979e-14,2.697718003161899e-07,1.1535279336220426e-17,3.5316651002408804e-12,7.468221741031189e-21,4.501347273610051e-25,4.315597285708686e-15,5.700961570185025e-17,9.615324652308914e-13,2.3386675153709205e-20,2.1379788807859132e-21,3.2418774837761556e-10,8.478376237886148e-14,1.120866539088568e-22,5.900262908113467e-21,9.37313272297003e-12,1.798115923645366e-14,6.888121627617783e-15,2.0360372164611023e-19,4.1497154017590865e-19,5.1326725772556685e-24,3.633420466322047e-32,1.6115243496503207e-15,4.296095568571008e-36,2.293143911333605e-17,4.39334686760246e-22,1.0512887068388084e-21
0.006831402016691176,0.5558119429324476,3.76,0.0,0.9216097895423399,0.9993986011400534,0.0006526410363505253,4.2355491120584756e-26,8.830822262145375e-19,4.429777549547832e-05,1.7197727106650007e-05,2.3768149241221947e-07,4.217329836592841e-08,2.0120826988303457e-08,6.274113941504906e-05,0.00048691395518492503,4.676570649772087e-09,1.3397515351744213e-09,1.6836163373298575e-09,5.391627139147324e-06,0.0001598225516271304,1.0375084722899096e-09,2.302633735882441e-05,2.3766451766925293e-06,1.238277592426766e-18,4.0858371472424634e-13,3.9252212921671526e-10,8.572187441315432e-20,3.3850937477180617e-13,4.489420504517885e-13,2.1015326740403146e-19,2.2557940479378812e-14,6.651732838626161e-20,2.779168415202829e-14,2.71194832576039e-07,1.167365002876251e-17,3.57679018235784e-12,7.563628683229915e-21,4.555318378065085e-25,4.3537546141831875e-15,5.735249284180725e-17,9.759838990823535e-13,2.373816968699163e-20,2.151037799876074e-21,3.267937639493198e-10,8.605115099801887e-14,1.1342464334158056e-22,5.9756419956073854e-21,9.404855202572833e-12,1.8103302329528713e-14,7.0115756203554925e-15,2.0725231834933851e-19,4.1868034510460687e-19,5.160955749322302e-24,3.689937924782546e-32,1.6299964448065606e-15,4.359446593621439e-36,2.3189881472396943e-17,4.472087801142527e-22,1.0523905641472441e-21
0.006855575280719128,0.5558119311342856,3.76,0.0,0.9216059594254278,0.999395979505717,0.0006555848503682719,4.230692529038915e-26,8.83602758906432e-19,4.4315484484259506e-05,1.7219067807025296e-05,2.3777589222111255e-07,4.220820168055418e-08,2.0151852318167323e-08,6.305552563110102e-05,0.0004889636633701921,4.681505113427053e-09,1.34163914065578e-09,1.689489164408944e-09,5.4281083522924275e-06,0.00016056856031924409,1.0423147089642433e-09,2.322250770199597e-05,2.380546767396127e-06,1.24665612773024e-18,4.116365828797697e-13,3.9677152560608096e-10,8.671278241731253e-20,3.388735483294817e-13,4.494121543925719e-13,2.1037662796055528e-19,2.266138417224387e-14,6.658782082478036e-20,2.7834508698330545e-14,2.726202830926361e-07,1.181323240523574e-17,3.6223158436841172e-12,7.65988247424513e-21,4.609750212120908e-25,4.3921105172278365e-15,5.769689701963508e-17,9.905977339063546e-13,2.4093614256614588e-20,2.164131934025252e-21,3.2941101776390307e-10,8.73326284975214e-14,1.147738369370525e-22,6.0516901760828174e-21,9.436635848025722e-12,1.8225871748263668e-14,7.136746645649511e-15,2.1095164961603395e-19,4.224145366886492e-19,5.18939428063437e-24,3.736232585948085e-32,1.6486145973751568e-15,4.4177619556990644e-36,2.3450311271561116e-17,4.551923887520812e-22,1.0534893744363082e-21
0.00687974854474708,0.5558119193816975,3.76,0.0,0.9216021267167468,0.9993933559374079,0.000658531148538072,4.253931102014312e-26,8.8406117563432e-19,4.433319583782791e-05,1.7240414189786822e-05,2.3787030374655069e-07,4.22431257562975e-08,2.0182901454283176e-08,6.337043159496899e-05,0.0004910138290800183,4.686442749522849e-09,1.343528255676908e-09,1.695370308014098e-09,5.464716389134955e-06,0.00016131505521838383,1.0471258282216882e-09,2.3419581333332452e-05,2.3844517065600333e-06,1.2550637902882713e-18,4.147031198294704e-13,4.010515789105551e-10,8.77118521963801e-20,3.3923972081357765e-13,4.498840487096407e-13,2.1060094146660086e-19,2.2764928223553372e-14,6.665863563805209e-20,2.7877467052529634e-14,2.7404815484583384e-07,1.1953999726066557e-17,3.668244148599738e-12,7.75698751505426e-21,4.664652892950371e-25,4.430659405703801e-15,5.804296812264757e-17,1.0053752256360473e-12,2.445303942120527e-20,2.177268967506285e-21,3.3203952079966787e-10,8.86283014539111e-14,1.1613483754232583e-22,6.12841092075085e-21,9.468477562864952e-12,1.8348868082669165e-14,7.263652031474855e-15,2.147022251252483e-19,4.2617424743196867e-19,5.217800392507729e-24,3.7946393758432753e-32,1.667379529120198e-15,4.4827665174422654e-36,2.3712774425474323e-17,4.6328661784006605e-22,1.0545932895806936e-21
0.006903921808775032,0.5558119076747395,3.76,0.0,0.9215982914150723,0.9993907304340464,0.0006614799324023044,4.246544900202069e-26,8.845864547758834e-19,4.435090952003572e-05,1.726176625331859e-05,2.3796472679193828e-07,4.227807063359254e-08,2.021397449712987e-08,6.36858577426851e-05,0.0004930644520504604,4.691383532717635e-09,1.3454188850960518e-09,1.701259765277752e-09,5.501451426953994e-06,0.00016206203646945938,1.0519416543603272e-09,2.3617559130180375e-05,2.388359994653396e-06,1.2635006210764853e-18,4.1778324505217476e-13,4.0536241584149e-10,8.871897183398606e-20,3.3960446066991766e-13,4.503549219715992e-13,2.1082467050330614e-19,2.286857137967997e-14,6.67292427687516e-20,2.792036657152671e-14,2.7547845081938544e-07,1.2095994273344448e-17,3.714577165269254e-12,7.854948143396184e-21,4.720021547715018e-25,4.469407925840167e-15,5.839056692425721e-17,1.0203176362354835e-12,2.481647586559495e-20,2.1904410797946405e-21,3.3467928404423214e-10,8.99382769362557e-14,1.1750715381143186e-22,6.205807662406491e-21,9.500377419407374e-12,1.8472291946043268e-14,7.392309222081974e-15,2.185045622495684e-19,4.2995963061467073e-19,5.2463721431896594e-24,3.8411424284421716e-32,1.6862919641967472e-15,4.541945622975611e-36,2.397724345900714e-17,4.714925800484727e-22,1.0556938377189681e-21
