Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171)
4.48782008691969e-11,0.8736983143530853,3.76,0.0,0.7422501042417123,0.9999999922584004,4.2771908607130626e-17,3.05192837767058e-27,6.4978947351778365e-18,1.6404936231996607e-08,7.741169949441231e-09,1.1655496426304155e-15,3.9544155310439775e-13,8.661367830901475e-09,1.4548369306473748e-12,7.759333650712389e-15,4.4285137251506054e-13,1.968290023921658e-15,1.3838943670402098e-19,3.292260166581929e-21,6.920453365853562e-21,1.4587025092620377e-21,4.3541028532880796e-20,4.442925354191368e-15,5.667524844900038e-30,7.314167413068946e-29,2.227587078108132e-32,5.253397890836397e-44,4.47658598124968e-13,8.209092779862149e-16,2.633181756339878e-25,1.526780000627872e-26,4.1580319051127226e-24,1.0663885754728421e-18,7.991841964281712e-20,7.711653680667281e-38,1.0291218679684775e-34,1.8724548366565345e-41
6.510499586864433e-11,0.8736983149730893,3.76,0.0,0.7422500968470703,0.9999999887689829,1.257607501615723e-16,9.082519169719546e-27,1.3667832218629765e-17,2.3799363981551414e-08,1.123013061555182e-08,2.4509840359143662e-15,8.321115786024809e-13,1.2564186391105814e-08,2.768103330384609e-12,1.633297641461947e-14,8.970005756650977e-13,4.137595102525667e-15,2.952726102248175e-19,9.681964027807602e-21,1.9103883216234984e-20,4.2885434675933124e-21,1.2791807458408978e-19,9.349261331130412e-15,2.205259800671742e-29,2.9244763907024214e-28,1.1356309039744524e-31,3.3509986054316747e-43,6.487677452386354e-13,1.7252539933880677e-15,7.767348493458771e-25,4.5069864049273255e-26,1.2178769291757237e-23,3.10071279053927e-18,2.6659217144430403e-19,4.005333124337307e-37,5.612195621267681e-34,1.2352525618399645e-40
9.999999999999999e-11,0.873698316213101,3.76,0.0,0.7422500840889654,0.9999999827487256,4.62513606057334e-16,3.429467190151843e-26,3.221663301359696e-17,3.6557089460886674e-08,1.7249214864939184e-08,5.774187071479124e-15,1.962910822059854e-12,1.9295968977784903e-08,5.994045808739717e-12,3.855333964329749e-14,2.052119639822501e-12,9.740980325698438e-15,7.153672036661724e-19,3.5623559134108005e-20,6.612979917405096e-20,1.5768344687510633e-20,4.695477124874253e-19,2.2055354682812333e-14,1.2566346996013662e-28,1.718435965870198e-27,1.0902273199739534e-30,5.637840702586903e-42,9.947695900808855e-13,4.0598382954478155e-15,2.877871156408998e-24,1.6725758890277448e-25,4.4388404635842937e-23,1.1113859789154849e-17,1.2430416371680419e-18,3.910929732688531e-36,5.409839886215554e-33,1.9791040912027338e-39
1.0555858586753919e-10,0.873698316213101,3.76,0.0,0.7422500820565554,0.9999999817896891,5.387872606304868e-16,4.004199756119858e-26,3.5893752798375204e-17,3.858943790284762e-08,1.8208019538556197e-08,6.432804679478377e-15,2.187168378752323e-12,2.036815255263002e-08,6.620186782082175e-12,4.296144060257941e-14,2.279569065970821e-12,1.0851122008244389e-14,7.997565637089435e-19,4.1499929541117796e-20,7.666115964605467e-20,1.8368333412166345e-20,5.46888356200074e-19,2.457525003365322e-14,1.509761949818774e-28,2.06806356378641e-27,1.3415708809667124e-30,7.045469047869322e-42,1.0497748684610893e-12,4.522258957440508e-15,3.354657307646308e-24,1.949952524807832e-25,5.1667055105842234e-23,1.2916801246891252e-17,1.475087965859931e-18,4.81527349403388e-36,6.656595915620072e-33,2.470478460566921e-39
1.4196681686654456e-10,0.8736983173291165,3.76,0.0,0.7422500687436879,0.9999999755078021,1.2752283979255436e-15,9.672610552991216e-26,6.487352224428174e-17,5.190189338705142e-08,2.4488082619160945e-08,1.1620959905850818e-14,3.955809018944615e-12,2.7389817547154614e-08,1.1483954163148937e-11,7.77465427261983e-14,4.06435350726283e-12,1.9590722157292006e-14,1.4805991330264487e-18,9.825660835152181e-20,1.7685796625839928e-19,4.3467544874146965e-20,1.292574799570863e-18,4.4449513574252106e-14,4.451975129900063e-28,6.278753831653677e-27,4.975725962079759e-30,3.20914577708931e-41,1.4093039365712582e-12,8.161153636225065e-15,7.982597405795827e-24,4.645293579567685e-25,1.2147593043706343e-22,2.999763913421457e-17,4.010604881623306e-18,1.8446424720563344e-35,2.591972612212657e-32,1.1214590284322364e-38
1.7837504786554993e-10,0.8736983184451362,3.76,0.0,0.7422500554294909,0.9999999692254201,2.4866747267230073e-15,1.92523185926568e-25,1.0233604268212116e-16,6.521566465095294e-08,3.076811068881935e-08,1.8323013436467687e-14,6.244534256391203e-12,3.440967876426416e-08,1.7670725887076987e-11,1.227986734218377e-13,6.360860674152918e-12,3.087028297709102e-14,2.3909278850153555e-18,1.916631124054649e-19,3.3936295668834466e-19,8.474613608230454e-20,2.516893683594024e-18,7.016938745602598e-14,1.0356990293285096e-27,1.5008533568331787e-26,1.4185636168502507e-29,1.0993547116238225e-40,1.767533427875001e-12,1.2854701969495578e-14,1.564875248373166e-23,9.116428514280956e-25,2.352842628686572e-22,5.739237859489301e-17,8.814197581496363e-18,5.286360175600926e-35,7.632630384815694e-32,3.851806269009041e-38
2.147832788645553e-10,0.8736983195611602,3.76,0.0,0.7422500421139637,0.9999999629425433,4.28725651517532e-15,3.3863076086718188e-25,1.4826262879106523e-16,7.853075163083946e-08,3.704810374260074e-08,2.6533546077064996e-14,9.053251153418805e-12,4.142773667434126e-08,2.5180178423337483e-11,1.7813273747220217e-13,9.168822620350722e-12,4.4676219273029566e-14,3.543606639684465e-18,3.305534115830551e-19,5.786918953271789e-19,1.4608514168352431e-19,4.3332860725762785e-18,1.0173444885612517e-13,2.059563343500262e-27,3.0603494923939373e-26,3.3413772593013245e-29,3.0442437380108453e-40,2.1244679750015297e-12,1.859596968298003e-14,2.7117432851769624e-23,1.581392301595519e-24,4.029874211946362e-22,9.713781707978415e-17,1.682492171195249e-17,1.2627208519910777e-34,1.8500158096717592e-31,1.056312293310765e-37
2.511915098635607e-10,0.8736983206771886,3.76,0.0,0.7422500287971068,0.9999999566591721,6.7959081276828386e-15,5.474018707591108e-25,2.0263384974142902e-16,9.184715426031883e-08,4.332806177536632e-08,3.624692999317505e-14,1.2381862835568202e-11,4.844399176752388e-08,3.401197469041131e-11,2.4376419348867485e-13,1.2487960197360677e-11,6.099444782772726e-14,4.952020215869802e-18,5.241450087524761e-19,9.099784942920352e-19,2.315262469388787e-19,6.859321678161721e-18,1.391442572818702e-13,3.6830647650248395e-27,5.600074941631557e-26,6.927995538211307e-29,7.300223498084004e-40,2.4801123891949454e-12,2.5377764910615938e-14,4.319833853006824e-23,2.5216393014936322e-24,6.346260358775287e-22,1.5119510806372773e-16,2.916321470793439e-17,2.6518482742091615e-34,3.9250307533982906e-31,2.4957546426132046e-37
3.240079718615714e-10,0.8736983229092584,3.76,0.0,0.7422500021594042,0.9999999440909461,1.4364081226410292e-14,1.2014404905703573e-24,3.366407102814682e-16,1.1848390622977355e-07,5.5887872759415736e-08,6.016216678796677e-14,2.05984228495931e-11,6.247109526136638e-08,5.564138942275644e-11,4.0597434278757573e-13,2.065876120106327e-11,1.0111765463210124e-13,8.583960893626423e-18,1.1085615705757873e-18,1.9027551295161788e-18,4.891995091039922e-19,1.4458642635352122e-17,2.3149653514504324e-13,9.4386884272541e-27,1.4966850970503022e-25,2.2813768930542058e-28,3.135145444236127e-39,3.18754799074886e-12,4.203732160374284e-14,9.216877501709144e-23,5.3899160605635894e-24,1.3243074552119613e-21,3.084863119521974e-16,7.153174713409878e-17,8.94840931252864e-34,1.3421567380064085e-30,1.0252667560788008e-36
3.9682443385958216e-10,0.8736983251413458,3.76,0.0,0.7422499755163833,0.9999999315207428,2.6141399816416703e-14,2.2665547569827415e-24,5.042021035914032e-16,1.451259200284206e-07,6.8447543599916e-08,9.002410236415158e-14,3.089343969689827e-11,7.649099316126453e-08,8.255627770343809e-11,6.09551334404026e-13,3.087103462648553e-11,1.511286785445505e-13,1.3393331807017203e-17,2.0187609800818112e-18,3.4387307737046197e-18,8.900092403184861e-19,2.624287294622479e-17,3.4722270178874314e-13,1.99867834282574e-26,3.2881876641006247e-25,5.913532088955762e-28,9.953979012789421e-39,3.889878384030552e-12,6.277651455447204e-14,1.6924464228568001e-22,9.913541057781581e-24,2.379932975644093e-21,5.424202040412127e-16,1.470434860568957e-16,2.351750453505915e-33,3.57129537295522e-30,3.135448065571023e-36
4.696408958575929e-10,0.8736983273734508,3.76,0.0,0.7422499488680449,0.9999999189485639,4.313065625326118e-14,3.8718942579461204e-24,7.051556275546468e-16,1.7177319509538468e-07,8.10070742535512e-08,1.25785963752386e-13,4.3266095245041766e-11,9.050368959899098e-08,1.1475379861975632e-10,8.546229434436948e-13,4.312242906928386e-11,2.1091133898678437e-13,1.9492275711359543e-17,3.332871706093819e-18,5.645756554470306e-18,1.4679382181553e-18,4.3180854885642884e-17,4.863190424641183e-13,3.739603174068027e-26,6.361356650717959e-25,1.3195016329919302e-27,2.654953704013579e-38,4.587143564363325e-12,8.753589893792217e-14,2.816683018414023e-22,1.6524255845224687e-23,3.877109014658572e-21,8.647731173367509e-16,2.6922539569323965e-16,5.2869075991906965e-33,8.112545962033355e-30,8.038454493855278e-36
5.424573578556037e-10,0.8736983296055734,3.76,0.0,0.7422499222143895,0.9999999063744102,6.63164943070362e-14,6.158146971197754e-24,9.393426608095799e-16,1.984257308791779e-07,9.356646467779923e-08,1.674022229304569e-13,5.771558532879827e-11,1.0450918863079113e-07,1.5223116325465596e-10,1.1413131310563334e-12,5.741063695573413e-11,2.8035305714923126e-13,2.6990481871387244e-17,5.127851873923293e-18,8.64951485175707e-18,2.2562975990220495e-18,6.621072827533453e-17,6.487819086815138e-13,6.401677450320058e-26,1.1237039846191456e-24,2.6510440989683584e-27,6.31025947734258e-38,5.279382467929174e-12,1.16257805799577e-13,4.367699315031248e-22,2.5660706916456147e-23,5.884982459130061e-21,1.2847472148697947e-15,4.533227112294097e-16,1.0658250672002712e-32,1.6493828408893819e-29,1.8268476980758617e-35
6.880902818516251e-10,0.8736983340698712,3.76,0.0,0.7422498688911299,0.9999998812201832,1.3505520490382627e-13,1.3406996749172868e-23,1.506814323069417e-15,2.5174658247638706e-07,1.1868482467507912e-07,2.6802590307450606e-13,9.284197849662694e-11,1.3249861002865498e-07,2.4301472853264337e-10,1.840014969703404e-12,9.208864918122547e-11,4.4779158774961504e-13,4.6602675121664896e-17,1.0457273758484001e-17,1.7530359199638805e-17,4.591719962706233e-18,1.3405892606019329e-16,1.0437932141511125e-12,1.5540228770269495e-25,2.9085326624361925e-24,8.790057932465459e-27,3.0543580213795726e-37,6.6489286045211604e-12,1.8537255088002122e-13,9.043052785775406e-22,5.32726260197889e-23,1.1666967472998796e-20,2.4411775637626366e-15,1.0748240691522258e-15,3.5089050697188546e-32,5.518512507851935e-29,7.753329245934482e-35
8.158475191125303e-10,0.873698337986258,3.76,0.0,0.7422498220955173,0.9999998591470136,2.2492331568061985e-13,2.3568347777676358e-23,2.11263153910833e-15,2.985398977432901e-07,1.407195738850098e-07,3.751645800480098e-13,1.3048968933887493e-10,1.5702880685834235e-07,3.4001918380808203e-10,2.5911589803698678e-12,1.2919725559502372e-10,6.254708059327938e-13,6.94288877442861e-17,1.7436448581065626e-17,2.9116809463166534e-17,7.64235451912983e-18,2.2213808779641216e-16,1.4672464542407343e-12,2.9147635846817496e-25,5.737938809268678e-24,2.05382172362205e-26,9.094153723472788e-37,7.834171379654854e-12,2.5853100962139146e-13,1.5261894128933078e-21,9.009560429235506e-23,1.8982461755021544e-20,3.833448171338946e-15,1.988101407642881e-15,8.134566035028558e-32,1.293608897471056e-28,2.1048391533871616e-34
9.436047563734355e-10,0.8736983419026993,3.76,0.0,0.7422497752835455,0.9999998370677812,3.478262702693212e-13,3.833697383791731e-23,2.8185336983426634e-15,3.4534939926157997e-07,1.627538908234117e-07,4.996939087106862e-13,1.7451910095937576e-10,1.815369053185042e-07,4.532370972551937e-10,3.4721211841155326e-12,1.7254312938021884e-10,8.313414043421831e-13,9.810207911609908e-17,2.699602064511032e-17,4.494322743566142e-17,1.1810938726345881e-17,3.417960112037001e-16,1.962577256792473e-12,4.9629320422673e-25,1.0243972071761583e-23,4.232524785033758e-26,2.312416695284535e-36,9.00448155561923e-12,3.4309506694112645e-13,2.3891931907458117e-21,1.4130714752006471e-22,2.8684785682176235e-20,5.600290772173896e-15,3.3501508886800894e-15,1.6628295494334214e-31,2.6714091038667666e-28,4.9050121496771575e-34
9.999999999999999e-10,0.8736983458191954,3.76,0.0,0.7422497546143652,0.9999998273195276,4.13923524279594e-13,4.660908193917653e-23,3.161768403859399e-15,3.660174341127357e-07,1.724802524886994e-07,5.601379328765915e-13,1.9598396722762085e-10,1.92348368773458e-07,5.083687001629579e-10,3.902458379464405e-12,1.9365829116222895e-10,9.310440931599793e-13,1.1276511070705396e-16,3.2142845186343955e-17,5.344976809975918e-17,1.405149270722962e-17,4.058457972754876e-16,2.204090889046192e-12,6.128845556732956e-25,1.2909210418655255e-23,5.650087551034926e-26,3.371860917249073e-36,9.516385611804962e-12,3.839788960260138e-13,2.857745669616717e-21,1.6915151571559342e-22,3.379096540088931e-20,6.502736951335264e-15,4.121276809017514e-15,2.211944043663094e-31,3.5693946900059746e-28,6.874840198619179e-34
1.0713619936343407e-09,0.8736983458191954,3.76,0.0,0.7422497284552175,0.9999998149824916,5.089207344709004e-13,5.882179608381771e-23,3.623712540819031e-15,3.9217508412170335e-07,1.8478777526786997e-07,6.413859628746327e-13,2.249259787817357e-10,2.0602292660670144e-07,5.826538779431336e-10,4.4835117926576815e-12,2.221142198030518e-10,1.0648527196876026e-12,1.331854118955121e-16,3.954564163895319e-17,6.567185412070243e-17,1.7270398299497043e-17,4.976030818521333e-16,2.529766484313425e-12,7.865006118271887e-25,1.697802818141903e-23,7.942147058016374e-26,5.232551700931782e-36,1.0160054202774004e-11,4.387810409556946e-13,3.535382412603816e-21,2.0945924782206625e-22,4.102107072844198e-20,7.754648591452832e-15,5.265684701835928e-15,3.096460053073262e-31,5.02297804171422e-28,1.0202801496797556e-33
1.3268764681561512e-09,0.8736983536523525,3.76,0.0,0.7422496347495058,0.9999997707937652,9.662926794639927e-13,1.2205432250259428e-22,5.528712500431117e-15,4.858749921986529e-07,2.2885424578659758e-07,9.753669445706142e-13,3.448551652087014e-10,2.5492882226704824e-07,8.900257571425862e-10,6.899945467507095e-12,3.398839558441805e-10,1.6126681404339704e-12,2.2481175027748447e-16,7.526492606250105e-17,1.2449016949005408e-16,3.2750098744003206e-17,9.352996744448933e-16,3.879643673712444e-12,1.6935286620706994e-24,3.986140308247706e-23,2.3215209437547004e-25,2.202726010622768e-35,1.2427750015636534e-11,6.624189471072583e-13,6.848633526306846e-21,4.070649566144375e-22,7.440301390108656e-20,1.3243819203304552e-14,1.1190390960323122e-14,8.894375367293808e-31,1.4721920184561878e-27,3.5762045486042596e-33
1.5823909426779617e-09,0.873698361485731,3.76,0.0,0.7422495409784063,0.9999997265808818,1.6382399532103117e-12,2.2410198720653994e-22,7.8212976973233e-15,5.796395986073678e-07,2.7291898366565265e-07,1.3753435986531663e-12,4.902432844012031e-10,3.037466628526424e-07,1.2620183258360728e-09,9.845128029485787e-12,4.824103738040809e-10,2.2647245399027677e-12,3.4874472006284407e-16,1.2790478833092493e-16,2.1088593190493114e-16,5.545446395524387e-17,1.569912442075712e-15,5.51672494632247e-12,3.1553037887005038e-24,8.033604978465333e-23,5.577489282593336e-25,7.060928348867669e-35,1.4638769302845764e-11,9.27276939993854e-13,1.1808963511211516e-20,7.040132281325779e-22,1.2060049506839792e-19,2.0320361299521136e-14,2.0627308190718154e-14,2.102393018722138e-30,3.5449798863492924e-27,9.841032518554122e-33
1.8379054171997721e-09,0.8736983693193321,3.76,0.0,0.7422494471419436,0.9999996823438875,2.5659151654931257e-12,3.772880469562418e-22,1.0495238510948121e-14,6.7346887991397e-07,3.1698198713275116e-07,1.8395982001355584e-12,6.610563086255693e-10,3.5247661688585945e-07,1.6985152898816052e-09,1.3323563764988099e-11,6.495976483455437e-10,3.0169923737762846e-12,5.093669244761753e-16,2.0080139095555505e-16,3.3018532270233676e-16,8.674809148319542e-17,2.434684607872287e-15,7.440857269177389e-12,5.319412238488588e-24,1.455432601750288e-22,1.1702949884429354e-24,1.8923402039210913e-34,1.6794583649765477e-11,1.23126563124063e-12,1.8759785406888153e-20,1.1217384399478125e-21,1.8074024726616137e-19,2.896214175413235e-14,3.443950695914098e-14,4.344376576855016e-30,7.455669333152393e-27,2.3005340384976714e-32
2.0934198917215826e-09,0.8736983771531566,3.76,0.0,0.7422493532401419,0.9999996380828298,3.790416323897441e-12,5.95416532769197e-22,1.3544412479077466e-14,7.673628126180367e-07,3.610432544191698e-07,2.366460043509469e-12,8.572601482291064e-10,4.011188523532771e-07,2.1994005763877293e-09,1.733959249845595e-11,8.413502386642986e-10,3.865605751928165e-12,7.110048646157302e-16,2.973170900012725e-16,4.87726419075022e-16,1.279867299264551e-16,3.561409723407863e-15,9.651887670613046e-12,8.336730362882058e-24,2.4384271269982697e-22,2.226419873661054e-24,4.479498147716047e-34,1.8896625052196002e-11,1.5723748806409886e-12,2.8040679853131966e-20,1.6818545851869588e-21,2.55640409245707e-19,3.9121469695252634e-14,5.347179706338198e-14,8.143423580290445e-30,1.42180009240081e-26,4.7894941566036325e-32
2.348934366243393e-09,0.8736983849872065,3.76,0.0,0.7422492592730258,0.9999995937977553,5.352785224452705e-12,8.936961113017573e-22,1.6962802166024037e-14,8.61321373154676e-07,4.051027837597914e-07,2.9543039940180555e-12,1.0788206538927138e-09,4.4967353669911875e-07,2.7645583369756183e-09,2.1897396901513527e-11,1.0575728903956698e-09,4.806855142285035e-12,9.579298161541218e-16,4.20840014347813e-16,6.888588972651597e-16,1.805173098423573e-16,4.9804937844433126e-15,1.2149663246584249e-11,1.2360255318840671e-23,3.8478338360600196e-22,3.931813855224144e-24,9.658075381017383e-34,2.0946287135861603e-11,1.9486708217236698e-12,3.998344586858046e-20,2.406013667104456e-21,3.4586185335901316e-19,5.073810724917674e-14,7.853956467946459e-14,1.4172249216349357e-29,2.516704426135398e-26,9.137671244364409e-32
2.8599633152870136e-09,0.8736984006559866,3.76,0.0,0.7422490711429482,0.9999995051557414,9.655026989777814e-12,1.7976294664644966e-21,2.488363817768233e-14,1.049432283170115e-06,4.932166215600921e-07,4.306642191294705e-12,1.597874791497365e-09,5.465209192831283e-07,4.0872289406912715e-09,3.265437346525065e-11,1.563048702704363e-09,6.953110228492161e-12,1.6044724356035081e-15,7.625796640836767e-16,1.2433507892135227e-15,3.2480097496591657e-16,8.811256300789147e-15,1.8004838630785036e-11,2.4044450753451122e-23,8.381921974842441e-22,1.039239886701316e-23,3.678914968150417e-33,2.4893875651033223e-11,2.7994259947791527e-12,7.312360755682516e-20,4.432598728155106e-21,5.736067680501532e-19,7.80893782818222e-14,1.4987108779659877e-13,3.637239247904787e-29,6.680584368808989e-26,2.7436655154001983e-31
3.3709922643306345e-09,0.8736984163256813,3.76,0.0,0.7422488827519068,0.9999994164182183,1.579985527487522e-11,3.236082112809434e-21,3.4211615646502814e-14,1.2378014201957985e-06,5.813234864837839e-07,5.8844666434675155e-12,2.2179443695875447e-09,6.430200936481202e-07,5.66560473999774e-09,4.562508055286996e-11,2.165268691630353e-09,9.42894092253408e-12,2.4821019682984462e-15,1.2536287580631223e-15,2.036686694682425e-15,5.302020724744269e-16,1.4144775032589676e-14,2.5005161544775934e-11,4.1624382462842665e-23,1.6048367369978915e-21,2.3409376379994448e-23,1.13198266990154e-32,2.864777835495507e-11,3.769473607517515e-12,1.205825750911884e-19,7.372628064261866e-21,8.64789310099072e-19,1.1047496827363941e-13,2.542452662484686e-13,7.956171370513007e-29,1.5101467863431707e-25,6.8318752381762514e-31
