Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26)
2.0906077626657335e-06,0.8834468329442358,3.76,0.0,0.981522433635779,0.9996762321026393,0.00013134958251160713,1.187493097591799e-11,7.224920850627812e-09,0.0009114430951913965,0.00023908466399051722,3.371125796139689e-08,1.220439929837129e-05,2.1110471691494508e-05,0.00020970675228591972,2.1484587913992828e-05,4.215974464155888e-06,4.4500035817327624e-08
2.133783992908988e-06,0.883447904891343,3.76,0.0,0.9815005536586711,0.9996695905354465,0.00013536216975411458,1.2712141555774938e-11,7.543996397993602e-09,0.0009323350582985048,0.00024314975318203458,3.448765376164453e-08,1.2327598633278416e-05,2.1217868627677185e-05,0.00021497942256404513,2.247017064706452e-05,4.244673405123031e-06,4.583499515395122e-08
2.1769602231522426e-06,0.8834489821065591,3.76,0.0,0.9814785982328853,0.9996629503659559,0.00013941509658448194,1.3590318572099535e-11,7.87027551222496e-09,0.000953278060158786,0.0002471810065156642,3.5265937896703366e-08,1.2450989740546208e-05,2.1324872904262755e-05,0.00022027869668198366,2.348014028279869e-05,4.2733127293454405e-06,4.718384331331552e-08
2.220136453395497e-06,0.8834500645688712,3.76,0.0,0.98145656746745,0.999656311398274,0.00014350842432611367,1.451063740559662e-11,8.203773641878693e-09,0.0009742718645538016,0.00025117852690317594,3.604610151380706e-08,1.257457016436231e-05,2.1431484473496204e-05,0.00022560447227095278,2.4514624132142164e-05,4.301892367275117e-06,4.85464520923128e-08
2.2633126836387517e-06,0.8834511522572474,3.76,0.0,0.9814344614719142,0.999649673436978,0.00014764221344100222,1.5474285322477255e-11,8.544506108076376e-09,0.0009953162357107903,0.000255142417791142,3.682813577706713e-08,1.2698337276951896e-05,2.1537703276031453e-05,0.00023095664690431849,2.5573748539914776e-05,4.330412239145081e-06,4.992269290424944e-08
2.349665144125261e-06,0.8834533432279884,3.76,0.0,0.9813900242316156,0.9996363997542174,0.00015603141307707344,1.7536376446305035e-11,9.247734695744658e-09,0.001037555737185485,0.00026296972752602575,3.839778097227943e-08,1.2946420422735023e-05,2.1748962304271705e-05,0.0002417397832980827,2.7766419566424055e-05,4.3872723300921755e-06,5.271555444620568e-08
2.43601760461177e-06,0.8834555548502123,3.76,0.0,0.9813452874005282,0.9996231277637957,0.000164583160362111,1.9786324915981357e-11,9.980081284912165e-09,0.001079994685666507,0.00027066377397125225,3.997480306618355e-08,1.3195216131994056e-05,2.1958649398933664e-05,0.0002526272852287598,3.0059144716545725e-05,4.443892257007384e-06,5.556139210271811e-08
2.522370065098279e-06,0.8834577869550957,3.76,0.0,0.9813002518777888,0.9996098559195212,0.00017329790425863766,2.2234049001372117e-11,1.0741663827765755e-08,0.00112263120723825,0.0002782254038965859,4.155913182641045e-08,1.3444700487352577e-05,2.2166763937779834e-05,0.00026361833106425676,3.245289975246793e-05,4.50027123693712e-06,5.845916481556574e-08
2.608722525584788e-06,0.8834600393735726,3.76,0.0,0.981254918573499,0.9995965826829667,0.00018217607743354773,2.4889649764003354e-11,1.1532598208936418e-08,0.0011654634326788084,0.00028565547255807546,4.31506971916994e-08,1.369484904138794e-05,2.2373305295361536e-05,0.000274712098181536,3.494864478448453e-05,4.556408469271084e-06,6.140782679720191e-08
2.6950749860712972e-06,0.8834623119363397,3.76,0.0,0.9812092884089214,0.999583306523544,0.000191218096022341,2.7763408503615422e-11,1.2352998235317483e-08,0.0012084894973165023,0.0002929548436562456,4.474942926580048e-08,1.3945637024223947e-05,2.2578272864318546e-05,0.00028590776298351335,3.754732421718335e-05,4.612303148652222e-06,6.440632802195538e-08
2.7814274465578063e-06,0.8834646044738697,3.76,0.0,0.9811633623166135,0.9995700259185818,0.00020042435945100362,3.0865784158846054e-11,1.3202975625888296e-08,0.00125170754094441,0.0003001243892856441,4.635525831369768e-08,1.4197039505020215e-05,2.2781666074249786e-05,0.0002972045009219323,4.024986670166235e-05,4.667954475795107e-06,6.745361472295115e-08
2.8677799070443154e-06,0.8834669168164184,3.76,0.0,0.9811171412404731,0.9995567393534023,0.0002097952503329117,3.4207410663042416e-11,1.408264000152356e-08,0.0012951157078151204,0.000307164989875893,4.796811476104798e-08,1.4449031493309498e-05,2.2983484405457298e-05,0.00030860148652817553,4.305718509370898e-05,4.72336166396244e-06,7.054862988742072e-08
2.9541323675308245e-06,0.8834692487940379,3.76,0.0,0.9810706261356957,0.9995434453213995,0.00021933113444440636,3.779909425459014e-11,1.4992098874793083e-08,0.0013387121467192814,0.00031407753412414423,4.958792919697928e-08,1.4701587976806089e-05,2.318372739756309e-05,0.00032009789345203364,4.597017641808031e-05,4.778523940983677e-06,7.369031375288834e-08
3.0404848280173336e-06,0.883471600236588,3.76,0.0,0.9810238179686915,0.9995301423241166,0.00022903236073577857,4.165181074231663e-11,1.593145763981877e-08,0.0013824950110974,0.0003208629189189949,5.121463237821751e-08,1.4954683934070463e-05,2.338239465683464e-05,0.00033169289450547823,4.898972183908531e-05,4.833440550133318e-06,7.687760430192761e-08
3.213189748990352e-06,0.8834763608350379,3.76,0.0,0.9809293263692193,0.9995035034811129,0.00024893215159585164,5.018507667506758e-11,1.79002857696017e-08,0.001470612653895967,0.00033405583812481373,5.448842886372228e-08,1.5462394281999853e-05,2.377500078766505e-05,0.00035517536635286845,5.5351920210216714e-05,4.942533829059603e-06,8.338474903910475e-08
3.38589466996337e-06,0.8834811972473006,3.76,0.0,0.980833674394319,0.9994768110027655,0.0002694970785541461,5.989829970184623e-11,1.998992479660299e-08,0.0015594539607376443,0.0003467510830168706,5.778895376992854e-08,1.5971963000590305e-05,2.4161301297660972e-05,0.00037904226968779554,6.215051159930333e-05,5.050635831780788e-06,9.006154139541877e-08
3.5585995909363883e-06,0.8834861081066924,3.76,0.0,0.9807368701694029,0.9994500532029862,0.00029072932957864615,7.088510229456593e-11,2.2201140600532304e-08,0.0016490043376513573,0.0003589561139866657,6.111565959161823e-08,1.6483191665930863e-05,2.4541296264822046e-05,0.00040328696210704257,6.939197278103514e-05,5.157741255032716e-06,9.689945356612607e-08
3.7313045119094065e-06,0.883491092044955,3.76,0.0,0.9806389219886902,0.9994232185338406,0.0003126308267636417,8.324154355412606e-11,2.4534664230655783e-08,0.001739249276344418,0.0003706785124789636,6.446800192078389e-08,1.6995883359878585e-05,2.491498756274792e-05,0.00042790279323605906,7.708252606403449e-05,5.263845201060619e-06,1.0388996771713598e-07
3.904009432882424e-06,0.8834961476925577,3.76,0.0,0.9805398383102023,0.9993962955881747,0.0003352032287085476,9.706602231306178e-11,2.6991191610334005e-08,0.0018301743586505589,0.000381925976714653,6.78454396119399e-08,1.7509842998e-05,2.5282379060163422e-05,0.0004528831069980837,8.522813983310166e-05,5.368943211418602e-06,1.110245907845871e-07
4.0767143538554424e-06,0.8835012736795085,3.76,0.0,0.9804396277502996,0.9993692731022428,0.0003584479333107574,1.1245917827202637e-10,2.9571383251206222e-08,0.0019217652610709214,0.000392706317000655,7.124743495088767e-08,1.8024877702155014e-05,2.5643476813209624e-05,0.0004782212440690338,9.383452945720465e-05,5.473031303713001e-06,1.1829486885376438e-07
4.249419274828461e-06,0.8835064686358393,3.76,0.0,0.9803382990777486,0.9993421399583241,0.0003823660809894325,1.2952379135938499e-10,3.227586397768881e-08,0.0020140077594265194,0.00040302745064975555,7.46734538277131e-08,1.854079718945798e-05,2.5998289246348363e-05,0.0005039105445080297,0.00010290715855592502,5.576106008170291e-06,1.2569240119056408e-07
4.422124195801479e-06,0.8835117311922996,3.76,0.0,0.9802358612072485,0.999314885187312,0.0004069585584096556,1.4836467943884644e-10,3.5105222662550085e-08,0.0021068877336919978,0.0004128973965210914,7.812296591685597e-08,1.9057414113080453e-05,2.6346827315103172e-05,0.0005299443505612569,0.00011245124062631538,5.678164398324471e-06,1.3320885384905752e-07
4.594829116774497e-06,0.8835170599810238,3.76,0.0,0.9801323231924506,0.9992874979712719,0.0004322260026856593,1.6908859455194025e-10,3.8060011974329596e-08,0.0022003911729803565,0.000422324269202662,8.159544486309602e-08,1.9574544360487252e-05,2.6689104651877562e-05,0.0005563160096257055,0.00012247174102470481,5.779204116741881e-06,1.4083597282497622e-07
4.767534037747515e-06,0.8835224536362234,3.76,0.0,0.9800276942185704,0.9992599676459495,0.00045816880598971215,1.9180411795340617e-10,4.114074813724684e-08,0.002294504180596931,0.00043131627286862527,8.509036847024526e-08,2.0092007350617714e-05,2.7025137699366245e-05,0.0005830188773516714,0.00013297337928917292,5.879223399514728e-06,1.4856559674641205e-07
4.9402389587205335e-06,0.8835279107949054,3.76,0.0,0.9799219835946353,0.999232283703224,0.00048478712053359095,2.1662155419798336e-10,4.4347910704113904e-08,0.002389212979130821,0.00043988169484395135,8.860721889132626e-08,2.0609626336006628e-05,2.7354945831770085e-05,0.000610046320866564,0.0001439606317874648,5.978221099786329e-06,1.563896690674289e-07
5.112943879693552e-06,0.8835334300976113,3.76,0.0,0.9798152007453721,0.9992044357934884,0.0005120808639291842,2.436528245033758e-10,4.768194234272501e-08,0.0024845039155956096,0.00044802889890337903,9.214548282076351e-08,2.1127228685134627e-05,2.7678551461152752e-05,0.0006373917221076079,0.00015543773467837662,6.076196708106888e-06,1.643002497411541e-07
5.28564880066657e-06,0.8835390101891665,3.76,0.0,0.9797073552027478,0.9991764137279557,0.0005400497249196761,2.730113596063956e-10,5.114324863620683e-08,0.002580363466611926,0.0004557663183294281,9.570465168834551e-08,2.1644646134795514e-05,2.7995980128426434e-05,0.0006650484812505825,0.00016740868717592559,6.173150368997103e-06,1.7228952635498827e-07
5.458353721639588e-06,0.8835446497194442,3.76,0.0,0.9795984565972188,0.9991482074808749,0.00056869316944525,3.048119923474113e-10,5.473219789778488e-08,0.002676778243594458,0.00046310244875614977,9.92842218535068e-08,2.21617150246438e-05,2.830726058068882e-05,0.0006930100202192846,0.00017987725510393543,6.2690828949537115e-06,1.8034982470746303e-07
5.631058642612606e-06,0.8835503473441371,3.76,0.0,0.9794885146487301,0.9991198071916497,0.0005980104470092999,3.391708502280994e-10,5.8449121000345886e-08,0.002773734997911481,0.0004700458408272175,1.0288369479869718e-07,2.2678276522616788e-05,2.861242483576693e-05,0.000721269786260307,0.00019284697472666244,6.3639957785914375e-06,1.8847361880940403e-07
5.8037635635856245e-06,0.8835561017255354,3.76,0.0,0.9793775391574938,0.9990912031668528,0.0006280005973273733,3.762052481797914e-10,6.229431122110507e-08,0.0028712206260052475,0.00047660509269668253,1.065025773214169e-07,2.3194176835455016e-05,2.8911508233316328e-05,0.0007498212555691633,0.00020632115684050413,6.4578912023698846e-06,1.9665354029511979e-07
5.976468484558643e-06,0.8835619115333099,3.76,0.0,0.9792655399945712,0.999062385882126,0.0006586624572429738,4.1603358177144314e-10,6.62680241016488e-08,0.002969222174463628,0.00048278884239943195,1.1014038172458142e-07,2.370926739731392e-05,2.9204549472126887e-05,0.0007786579369543337,0.00022030289111213636,6.550772045409868e-06,2.0488238723056946e-07
6.149173405531661e-06,0.8835677754452943,3.76,0.0,0.9791525270922918,0.9990333459839604,0.0006899946678846744,4.587752210858562e-10,7.037047732359434e-08,0.0030677268450224567,0.0004886057601176742,1.1379662600443409e-07,2.4223405038138264e-05,2.9491590634330553e-05,0.0008077733755255183,0.00023479505064845227,6.642641887688333e-06,2.1315313230797076e-07
6.321878326504679e-06,0.8835736921482661,3.76,0.0,0.9790385104345497,0.9990040742913472,0.0007219956820355355,5.045504054919502e-10,7.460185060006495e-08,0.003166721999475273,0.0004940645403697539,1.1747083403511162e-07,2.4736452136374407e-05,2.9772677197257515e-05,0.0008371611563924987,0.00024980029678315247,6.7335050120565665e-06,2.2145893041903398e-07
6.494583247477697e-06,0.8835796603387231,3.76,0.0,0.978923500047008,0.9989745617972962,0.0007546637716907949,5.534801395338598e-10,7.896228558312648e-08,0.0032661951644742805,0.000499173894147495,1.211625357492512e-07,2.5248276756027685e-05,3.0047858033082646e-05,0.0008668149083616413,0.0002653210840642701,6.823366404087234e-06,2.2979312560088316e-07
6.6672881684507155e-06,0.8835856787236522,3.76,0.0,0.9788075059872399,0.9989447996702139,0.0007879970357830212,6.056860901491097e-10,8.345188578728554e-08,0.0033661340362106523,0.0005039425410276977,1.248712673142011e-07,2.575875276527392e-05,3.0317185396300083e-05,0.0008967283076175563,0.00028135966542669396,6.912231749563613e-06,2.381492573506057e-07
6.839993089423734e-06,0.8835917460212884,3.76,0.0,0.9786905383348352,0.9989147792551373,0.0008219934080516704,6.612904854220253e-10,8.807071652911288e-08,0.0034665264849600666,0.0005083792012825758,1.2859657130330307e-07,2.626775993605734e-05,3.058071489946729e-05,0.0009268950813776604,0.0002979180975337783,7.000107429657978e-06,2.4652106630677756e-07
7.012698010396752e-06,0.8835978609618651,3.76,0.0,0.9785726071815073,0.9988844920748181,0.000856650665031715,7.204160150719317e-10,9.281880488301936e-08,0.0035673605594772288,0.0005124925880131786,1.323379968616258e-07,2.6775184026439266e-05,3.083850547784236e-05,0.0009573090115077324,0.00031499824627212854,7.087000514028486e-06,2.549024992987999e-07
7.18540293136977e-06,0.8836040222883453,3.76,0.0,0.9784537226212258,0.9988539298306542,0.0008919664341372276,7.831857328657303e-10,9.769613965317481e-08,0.003668624491225299,0.0005162913993291469,1.3609509986561478e-07,2.7280916846726862e-05,3.1090619343353115e-05,0.0009879639380871422,0.0003326017923835729,7.172918751969436e-06,2.63287713766998e-07
7.358107852342788e-06,0.8836102287571418,3.76,0.0,0.9783338947404073,0.9988230844034653,0.0009279382018178931,8.497229611331865e-10,1.027026713615217e-07,0.003770306698429098,0.0005197843105974117,1.398674430762372e-07,2.7784856308870556e-05,3.133712192822043e-05,0.001018853762912967,0.00035073023721828104,7.2578705616189e-06,2.7167108155829106e-07
7.5308127733158065e-06,0.8836164791388155,3.76,0.0,0.9782131336081872,0.9987919478541081,0.0009645633217666723,9.20151197553216e-10,1.078383122518017e-07,0.0038723957899415434,0.0005229799667815587,1.4365459628522563e-07,2.8286906458774252e-05,3.1578081818686756e-05,0.0010499724529326464,0.00036938490859308955,7.34186501726072e-06,2.800471921042225e-07
7.703517694288824e-06,0.8836227722187564,3.76,0.0,0.9780914492668003,0.998760512423932,0.0010018390231562248,9.945940243694349e-10,1.1310293630948359e-07,0.003974880568912292,0.0005258869748926104,1.4745613645399855e-07,2.8786977492217708e-05,3.1813570679429834e-05,0.0010813140435952937,0.0003885669667392664,7.424911834853545e-06,2.884108549902524e-07
7.876222615261842e-06,0.8836291067978405,3.76,0.0,0.9779688517220969,0.9987287705350714,0.0010397624188820832,1.073175020181272e-09,1.1849637929745055e-07,0.004077750036248383,0.0005285138965709903,1.5127164784486854e-07,2.9284985755314005e-05,3.204366316921139e-05,0.0011128726421123745,0.0004082774103241516,7.507021355927443e-06,2.9675710192716135e-07
8.04892753623486e-06,0.8836354816930659,3.76,0.0,0.9778453509342171,0.9986967147905738,0.0010783305137918686,1.1560176744437274e-09,1.2401843880727787e-07,0.004180993393858389,0.0005308692408184342,1.5510072214421385e-07,2.978085372988842e-05,3.226843684824636e-05,0.0011446424306190655,0.0004285170825313241,7.588204529934213e-06,3.050811881371207e-07
8.221632457207878e-06,0.8836418957381617,3.76,0.0,0.9777209568084453,0.9986643379743652,0.0011175402128807506,1.2432453047960802e-09,1.2966887432590584e-07,0.004284600047672802,0.0005329614568975669,1.589429585773367e-07,3.0274510003955824e-05,3.248797207780635e-05,0.0011766176692281733,0.0004492866771842163,7.668472895122885e-06,3.1337859316858825e-07
8.394337378180897e-06,0.8836483477841715,3.76,0.0,0.9775956791862679,0.9986316330510505,0.0011573883294337278,1.3349809773275588e-09,1.354474073174897e-07,0.0043885596104338166,0.0005347989274157645,1.6279796401474507e-07,3.0765889227807715e-05,3.270235191263598e-05,0.0012087926989690265,0.00047058674489843373,7.747838558045825e-06,3.216450211558019e-07
8.567042299153915e-06,0.8836548367000111,3.76,0.0,0.9774695278366545,0.9985985931655514,0.0011978715930958327,1.431347429874861e-09,1.4135372132018677e-07,0.004492861904248372,0.0005363899616088132,1.6666535306962216e-07,3.125493205647993e-05,3.291166198677101e-05,0.0012411619446043817,0.0004924176992484152,7.826314171821567e-06,3.298764005401722e-07
8.912452141099951e-06,0.8836679207092273,3.76,0.0,0.9772146426184758,0.9985314819855571,0.0012807301096327518,1.6384615549745255e-09,1.5354823760213453e-07,0.004702455033249901,0.0005388655528721845,1.7443577969492746e-07,3.222580072217053e-05,3.331542755878888e-05,0.0013064612169323517,0.0005376732739255311,7.98064845769408e-06,3.4621884366672094e-07
9.257861983045988e-06,0.8836811390939994,3.76,0.0,0.9769563775402509,0.9984629531759832,0.0013660882270438018,1.865560306331885e-09,1.6624913756798153e-07,0.004913302280095742,0.0005404529961810455,1.8225131332912705e-07,3.318675836751029e-05,3.370000076870733e-05,0.0013724726575479746,0.000585054202822058,8.131587017612518e-06,3.623777937000397e-07
9.603271824992024e-06,0.8836944835000459,3.76,0.0,0.9766948073131869,0.9983929583138692,0.001453917570101244,2.113606675976507e-09,1.7945253736651004e-07,0.0051253299628263695,0.0005412154910934333,1.9010915745479892e-07,3.413753769821113e-05,3.4066146639637176e-05,0.001439154935548691,0.0006345594870497081,8.279248300852769e-06,3.783286091077914e-07
9.94868166693806e-06,0.8837079458981246,3.76,0.0,0.976430004743586,0.9983214517723108,0.001544189159680156,2.3835521383228038e-09,1.9315396047806833e-07,0.0053384679098060165,0.000541214499015829,1.9800664563878277e-07,3.5077957867726566e-05,3.441465875058793e-05,0.0015064682831743045,0.0006861865193780666,8.423757083703992e-06,3.940500452895409e-07
9.999999999999997e-06,0.883721518603241,3.76,0.0,0.9763903909738705,0.9983106962446491,0.001557807605836829,2.4255845735403923e-09,1.9523180340760603e-07,0.0053702249165836595,0.0005411528746045987,1.9918321948853895e-07,3.52167873059844e-05,3.4464983111612837e-05,0.0015165206737877883,0.0006940376708077278,8.444965998302482e-06,3.9636510430732856e-07
1.0294091508884097e-05,0.883721518603241,3.76,0.0,0.9761620405243867,0.9982483906716229,0.0016368736370140809,2.676334982637009e-09,2.0734834413001608e-07,0.005552649480873696,0.0005405095889198092,2.0594124239065888e-07,3.6007920037328145e-05,3.4746354601359075e-05,0.0015743745511742325,0.0007399312716550052,8.565243586205484e-06,4.0952413670495614e-07
1.0639501350830133e-05,0.8837351942744417,3.76,0.0,0.9758909830482716,0.9981737348220971,0.0017319414752766358,2.9928788498761385e-09,2.2203004646231634e-07,0.005767811572933258,0.0005391583010350313,2.1391054343848863e-07,3.692740249579723e-05,3.5062070891115085e-05,0.0016428372543477077,0.0007957884762390977,8.703842575603231e-06,4.247360609518103e-07
1.098491119277617e-05,0.8837489659257252,3.76,0.0,0.9756168982429313,0.998097446658911,0.0018293631775084477,3.3340914686395656e-09,2.3719285440569514e-07,0.005983894610426109,0.0005372160289497644,2.2191227543800495e-07,3.7836455364907384e-05,3.5362658738908884e-05,0.00171182160718429,0.0008537518004134393,8.83969245886142e-06,4.396739815376338e-07
1.1330321034722206e-05,0.8837628269283159,3.76,0.0,0.9753398494294029,0.9980194911695683,0.001929109459828688,3.700863587298975e-09,2.5282999225869857e-07,0.0062008425206921,0.000534735920683781,2.2994429511510984e-07,3.8735194974183826e-05,3.564897891961607e-05,0.00178129454938108,0.0009138140128509817,8.972934374406633e-06,4.543288768130951e-07
1.1675730876668243e-05,0.8837767710126184,3.76,0.0,0.9750598972039193,0.9979398358145204,0.002031151419107721,4.094068094351349e-09,2.6893413093197263e-07,0.0064186026945944425,0.0005317687988296428,2.380045878551595e-07,3.96237980406611e-05,3.592189720888388e-05,0.0018512247612709712,0.0009759671413158717,9.103711302163226e-06,4.686943573580951e-07
1.2021140718614279e-05,0.883790792268445,3.76,0.0,0.9747770993429357,0.9978584504418607,0.002135460684714942,4.514559312950157e-09,2.854973978090797e-07,0.0066371259334025295,0.0005283630993340033,2.460912657756561e-07,4.050249574657433e-05,3.618227988043425e-05,0.0019215826695298895,0.001040202620938892,9.232167204218758e-06,4.827664739047599e-07
1.2366550560560315e-05,0.8838048851430663,3.76,0.0,0.9744915107306376,0.9977753071970068,0.002242009554256899,4.96317245294151e-09,3.025113871770474e-07,0.006856366383105336,0.0005245648282640516,2.5420256532603174e-07,4.1371567765350665e-05,3.6430989379851296e-05,0.001992340443645641,0.0011065114325863605,9.35844619890656e-06,4.965435196094274e-07
1.2711960402506352e-05,0.8838190444374706,3.76,0.0,0.9742031833082356,0.9976903804281716,0.002350771113332374,5.440723204491053e-09,3.1996717119356887e-07,0.007076281457160849,0.0005204175358610801,2.623368444519554e-07,4.223133630052693e-05,3.666888022151915e-05,0.0020634719836058303,0.0011748842310092455,9.482691773566153e-06,5.100258293439603e-07
1.3057370244452388e-05,0.8838332653010369,3.76,0.0,0.9739121660442761,0.997603646588385,0.002461719339440951,5.948007457927046e-09,3.378553113645566e-07,0.007296831748627972,0.0005159623070951991,2.7049257935927206e-07,4.30821602217536e-05,3.689679515636397e-05,0.0021349528992903374,0.0012453114625931298,9.605046046467624e-06,5.232155783762562e-07
1.3402780086398425e-05,0.8838475432247318,3.76,0.0,0.9736185049249314,0.9975150841348477,0.002574829190378531,6.485801132960601e-09,3.5616587050539644e-07,0.007517980932780652,0.0005112377677625956,2.7866836091853764e-07,4.392442936457122e-05,3.711556163441539e-05,0.0022067604821571006,0.0013177834726462042,9.72564908489951e-06,5.361165828165262e-07
1.3748189928344461e-05,0.8838618740329343,3.76,0.0,0.9733222429629766,0.9974246734264282,0.002690076677650112,7.054860098966718e-09,3.748884251592966e-07,0.007739695661438814,0.0005062801050067988,2.8686289075630594e-07,4.475855903491253e-05,3.7325988575801094e-05,0.002278873669894116,0.00139229060227828,9.844638280712412e-06,5.487341039600303e-07
1.4093599770290497e-05,0.8838762538740194,3.76,0.0,0.9730234202240633,0.9973323966200678,0.0028074389255522024,7.655920168299575e-09,3.9401207844970206e-07,0.007961945450238886,0.0005011231010600123,2.9507497707890637e-07,4.5584984756913854e-05,3.7528863468614295e-05,0.002351273004737643,0.0014688232750374305,9.962147784963732e-06,5.61074658382371e-07
1.4439009612236534e-05,0.8838906792098703,3.76,0.0,0.9727220738688618,0.9972382375668143,0.002926894216656757,8.289697145743972e-09,4.135254733487976e-07,0.008184702560005143,0.0004957981789670194,3.0330353027212677e-07,4.6404157308041266e-05,3.772494980874583e-05,0.0024239405861618043,0.0015473720735707647,1.0078308005388378e-05,5.731458353548036e-07
1.478441945418257e-05,0.8839051468044844,3.76,0.0,0.9724182382095767,0.9971421817081428,0.0030484220245132203,8.956886917825232e-09,4.33416806348125e-07,0.008407941873366766,0.000490334459030536,3.115475583196519e-07,4.7216538075673065e-05,3.791498488410517e-05,0.002496860018654768,0.0016279278066558059,1.0193245168472543e-05,5.849561228776445e-07
1.5129829296128607e-05,0.8839196537118181,3.76,0.0,0.9721119447792833,0.997044215973183,0.0031720030344653464,9.658165566161609e-09,4.536738415197938e-07,0.008631640767764149,0.0004847588246945033,3.1980616208314756e-07,4.80225947527981e-05,3.809967789902293e-05,0.0025700163553033636,0.0017104815670136422,1.0307080944795217e-05,5.965147434026987e-07
1.547523913807464e-05,0.8839341972630108,3.76,0.0,0.9718032224125093,0.9969443286774332,0.0032976191535281584,1.0394189490153678e-08,4.742839249586727e-07,0.008855778985948509,0.0004790959965761796,3.280785304854286e-07,4.882279738463929e-05,3.827970843494288e-05,0.0026433960379008622,0.001795024780370939,1.0419932136030212e-05,6.078315000902505e-07
1.5820648980020678e-05,0.8839487750531247,3.76,0.0,0.9714920973355111,0.996842509423479,0.003425253510293568,1.1165595525818873e-08,4.95233999598265e-07,0.009080338505012312,0.00047336861337807446,3.3636393563564297e-07,4.961761477847593e-05,3.845572524061622e-05,0.0027169868342744883,0.0018815492462851099,1.0531910422763674e-05,6.189166342096273e-07
1.6166058821966714e-05,0.8839633849275391,3.76,0.0,0.9711785932647239,0.9967387490041818,0.003554890445847804,1.1973001048934201e-08,5.165106203955353e-07,0.009305303404924631,0.00046759731845109453,3.446617279330534e-07,5.0407511283145453e-05,3.862834533819258e-05,0.002790777773503569,0.0019700471712815804,1.0643122171312358e-05,6.297806940686926e-07
1.651146866391275e-05,0.8839780249681328,3.76,0.0,0.970862731511896,0.996633039308733,0.003686515496688467,1.2817004051971372e-08,5.380999698819262e-07,0.009530659737483512,0.00046180085083137243,3.5297133118371613e-07,5.119294393466831e-05,3.8798153427738854e-05,0.0028647590796663353,0.0020605111948735844,1.0753668296137673e-05,6.40434415663471e-07
1.6856878505858787e-05,0.8839926934793649,3.76,0.0,0.9705445310944938,0.996525373231925,0.0038201153706151634,1.3698183185901693e-08,5.5998787407891e-07,0.00975639539652294,0.0004559961396316512,3.6129223776158764e-07,5.197435995939947e-05,3.8965701572478454e-05,0.0029389221047151476,0.0021529344090466967,1.0863644174159367e-05,6.508886150701601e-07
1.7202288347804823e-05,0.8840073889743725,3.76,0.0,0.9702240088500359,0.9964157445869314,0.0039556779165394965,1.4617097759627534e-08,5.821598187771386e-07,0.009982499990130188,0.0004501984007346142,3.696240038425131e-07,5.2752194625490406e-05,3.9131509145785843e-05,0.003013259261039174,0.002247310371794688,1.0973139607630738e-05,6.611540924487945e-07
1.754769818975086e-05,0.8840221101611732,3.76,0.0,0.9699011795530869,0.9963041480218315,0.004093192089126512,1.557428769128935e-08,6.046009661789192e-07,0.010208964715550673,0.00044442123481021654,3.779662447366065e-07,5.35268694306476e-05,3.9296063018070286e-05,0.0030877639542302455,0.0023436331152901714,1.1082238831912279e-05,6.712415473904069e-07
1.7893108031696896e-05,0.8840368559290751,3.76,0.0,0.9695760560337497,0.9961905789400692,0.004232647909140476,1.6570273407110352e-08,6.272961719041263e-07,0.0104357822373801,0.000438676725759542,3.863186303416514e-07,5.4298790609048716e-05,3.945981796022821e-05,0.0031624305165203685,0.002441897149262749,1.1191020563822255e-05,6.811615052224487e-07
1.8238517873642933e-05,0.8840516253353636,3.76,0.0,0.9692486492965784,0.9960750334249797,0.00437403642031904,1.7605555684938313e-08,6.502300023594646e-07,0.010662946569562341,0.00043297553877099065,3.946808807371139e-07,5.5068347937447736e-05,3.962319724080106e-05,0.0032372541413100485,0.0025420974601403613,1.1299558086156669e-05,6.90924253792e-07
1.858392771558897e-05,0.8840664175923434,3.76,0.0,0.9689189686389353,0.9959575081684755,0.00451734964354398,1.86806154410946e-08,6.733867524704147e-07,0.01089045296163017,0.00042732701725880893,4.0305276193529427e-07,5.583591382037469e-05,3.978659339420746e-05,0.0033122308191579977,0.0026442295064879437,1.1407919364269792e-05,7.005397901705114e-07
1.8929337557535005e-05,0.8840812320547887,3.76,0.0,0.9685870217679358,0.9958380004039438,0.004662580529019194,1.9795913460378913e-08,6.967504637743819e-07,0.011118297789550187,0.00042173927803811073,4.1143408180330747e-07,5.660184263366074e-05,3.9950369136976176e-05,0.003387357275555312,0.0027482892112519657,1.1516167190660933e-05,7.100177766650839e-07
1.9274747399481042e-05,0.8840960682078557,3.76,0.0,0.9682528149151961,0.995716507843359,0.0048097229071086675,2.0951890070176136e-08,7.203049428725348e-07,0.011346478451462383,0.0004162193041737599,4.19824686166919e-07,5.736647030373639e-05,4.011485840916891e-05,0.0034626309107600767,0.0028542729512906085,1.1624359353393534e-05,7.193675054784388e-07
1.9620157241427078e-05,0.8841109256554973,3.76,0.0,0.967916352948729,0.9955930286185932,0.004958771438426406,2.214896476068017e-08,7.440337802364312e-07,0.011574993268535165,0.000410773035021699,4.282244551046586e-07,5.8130114099414786e-05,4.0280367519425795e-05,0.003538049741922096,0.0029621775446380914,1.1732548824293128e-05,7.285978713316952e-07
