Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749)
0.002092437470110942,0.8320582743701532,3.76,0.0,0.013785009348298193,0.0028565254332017648,1.0866666903686457,2.347828206513092e-10,2.149223366114209e-09,0.0003979779659995232,1.8544234141449887e-06,1.2286797603630103e-10,6.539643889345077e-05,0.0005923474434643194,0.49424889780061565,1.089838254172306e-05,5.240262502822608e-07,1.7931664536575009e-10,3.7201674022765506e-08,0.0005185614065843342,2.3769472200630084e-05,1.0300905157826196e-07,0.5406293140352706,3.734820134037126e-08,1.254468418551891e-12,2.2228952613289008e-06,0.043494864767729215,1.9339025057026508e-07,1.4264685644626028e-08,4.992078914776254e-07,7.370276818174155e-17,2.6208587478321394e-13,1.5148037969260857e-16,8.684685926966728e-11,0.18335852276844547,1.0296145029531632e-06,0.00019200512503902436,1.9580535581525058e-10,3.3804056788201696e-14,2.1954583860987142e-10,8.92119723114584e-10,9.810095997578625e-05,6.513968080774208e-10,1.6867131951729104e-12,4.594053858896282e-08,8.571046402678498e-05,5.1310581937014125e-12,1.9623030355179006e-10,3.078541759548763e-08,4.4595674083247693e-07,4.220851119119971e-05,2.2565442568420348e-13,1.112682157027275e-08,4.0343625363694705e-13,6.837366967279877e-18,3.404015490569649e-07,7.222369864880904e-21,1.0781765848424615e-09,2.186647520962514e-10,1.9739972198456948e-17,1.474623857234945e-11,2.5554192583416615e-15
0.0021064668210550174,0.8320573392216285,3.76,0.0,0.013809678528652542,0.0028276547891978613,1.0865796471042577,2.252995284370762e-10,2.0820953040581657e-09,0.00039391417538922754,1.8260548791866787e-06,1.2038431143608863e-10,6.457113912615759e-05,0.0005850647479729976,0.4943333331170346,1.0776551995267547e-05,5.12418596283019e-07,1.753958575111485e-10,3.6428411592505855e-08,0.0005154796171304259,2.3453072717983247e-05,1.0126719001375518e-07,0.5405735265459023,3.678468379522274e-08,1.2403355264506967e-12,2.1933130689950645e-06,0.04346556134179303,1.9070549181741302e-07,1.3959930319727389e-08,4.894242518570605e-07,7.152818623308809e-17,2.572345131700783e-13,1.4701084525321675e-16,8.48348007433351e-11,0.18345955430580932,1.0114596569717443e-06,0.00019155150408079784,1.953114075404292e-10,3.330007095011971e-14,2.1726465695902109e-10,8.816396421178902e-10,9.823860266150596e-05,6.517435761402035e-10,1.6662034848523299e-12,4.592552587922208e-08,8.587110437823746e-05,5.058900327148516e-12,1.957014634627292e-10,3.012517970761073e-08,4.452660429673028e-07,4.2146953397419266e-05,2.2304823443335075e-13,1.106494106446154e-08,4.036585015907315e-13,6.840435352241246e-18,3.3678993933160697e-07,7.22559199041193e-21,1.066651814286876e-09,2.1834584669927437e-10,1.915753374670292e-17,1.4508936869355639e-11,2.5231899561161537e-15
0.002120496171999093,0.8320564243220094,3.76,0.0,0.013834090911175052,0.0027994357782096324,1.086493383508716,2.163444296134666e-10,2.0181341303595236e-09,0.0003899557500716106,1.7984501298096448e-06,1.179853379313399e-10,6.376932781530902e-05,0.0005779872132672409,0.49441669811915895,1.0658002159464328e-05,5.012334450554193e-07,1.7162000484488479e-10,3.568315415990578e-08,0.0005124674330516831,2.314482759427911e-05,9.958486498060792e-08,0.5405183770879602,3.62362366215512e-08,1.2266818444921783e-12,2.164590577107031e-06,0.04343662312136684,1.8810050252943876e-07,1.3666580813330801e-08,4.799916479964e-07,6.944973873274501e-17,2.52550113990674e-13,1.4273889730595854e-16,8.290568734671394e-11,0.18355920732166167,9.938809091171822e-07,0.0001911045442567982,1.9482560825974643e-10,3.281634823451097e-14,2.1504317680845318e-10,8.714501343041689e-10,9.837373369375964e-05,6.52089044721002e-10,1.6462701275304082e-12,4.5911441820454144e-08,8.602927648570258e-05,4.988868814367049e-12,1.9518246593020039e-10,2.94894450422667e-08,4.4459284580940593e-07,4.208555172501322e-05,2.2050082873576274e-13,1.1004082151833629e-08,4.038777187257392e-13,6.843459522560297e-18,3.332731685515413e-07,7.228768125272862e-21,1.0554298945218606e-09,2.1802775008770968e-10,1.860084312967616e-17,1.4279221239843247e-11,2.491915430107899e-15
0.0021345255229431683,0.8320555290231592,3.76,0.0,0.013858251734697674,0.002771844410851705,1.086407884023255,2.0788119123983883e-10,1.957148682067632e-09,0.00038609874161344424,1.7715795494007376e-06,1.1566707179478677e-10,6.299004396833217e-05,0.0005711065267284718,0.49449902419244884,1.0542603358285582e-05,4.904498533118106e-07,1.6798190937369987e-10,3.496454621221574e-08,0.0005095225806680799,2.284444922065342e-05,9.795922526902822e-08,0.5404638496265772,3.570227738828534e-08,1.213484101046444e-12,2.1366920510452547e-06,0.04340803989712866,1.855718905117664e-07,1.3384065169121358e-08,4.7089312754516165e-07,6.746192489664977e-17,2.4802483121466125e-13,1.3865323025406385e-16,8.105494782552562e-11,0.18365752229551094,9.768528911260396e-07,0.0001906640606795629,1.94347694740622e-10,3.235178037399603e-14,2.128791364252862e-10,8.615396005309509e-10,9.850642795122191e-05,6.524331104287237e-10,1.6268898189109376e-12,4.589822008770603e-08,8.618504730990193e-05,4.920874249674349e-12,1.946729472425701e-10,2.88769915207958e-08,4.439363722321664e-07,4.202432157640186e-05,2.1801015286564627e-13,1.094421442235676e-08,4.0409399396652486e-13,6.846440815589454e-18,3.2984762097340984e-07,7.231899645062529e-21,1.0444992827530545e-09,2.177105420559341e-10,1.8068427109087774e-17,1.4056758175098137e-11,2.4615536698896163e-15
0.002148554873887244,0.8320546527068164,3.76,0.0,0.01388216610815676,0.0027448578976728994,1.08632313346468,1.9987641033663965e-10,1.898961665202318e-09,0.00038233939692782686,1.7454150249144584e-06,1.1342576575663166e-10,6.22323778325637e-05,0.0005644148152787957,0.49458034140310286,1.043023267764541e-05,4.800481777823015e-07,1.644748347311803e-10,3.4271313651327004e-08,0.0005066428855579594,2.2551663031715653e-05,9.638759334013825e-08,0.5404099286937287,3.5182253207517846e-08,1.2007204771366778e-12,2.109583682233091e-06,0.04337980187913744,1.8311645052064768e-07,1.3111847035605509e-08,4.6211275739371626e-07,6.555962542252433e-17,2.4365128238909557e-13,1.3474332252637555e-16,7.927832103456615e-11,0.1837545379999519,9.60351653465775e-07,0.00019022987595372339,1.9387741641180707e-10,3.1905333724634975e-14,2.1077038722827461e-10,8.518970475706791e-10,9.863675729191082e-05,6.527756805454244e-10,1.6080404854000039e-12,4.5885799571239764e-08,8.633848119552581e-05,4.854832090863764e-12,1.9417256343576764e-10,2.8286672866654514e-08,4.4329589147691944e-07,4.196327742868891e-05,2.1557424954678382e-13,1.0885308736748745e-08,4.0430741249242784e-13,6.849380510800871e-18,3.2650986280549705e-07,7.234987866637336e-21,1.0338490165047722e-09,2.1739429760459766e-10,1.7558914612524527e-17,1.3841232745141957e-11,2.432065141724273e-15
0.0021625842248313193,0.832053794782778,3.76,0.0,0.01390583901323088,0.002718454573991486,1.0862391170186125,1.9229937129765945e-10,1.8434085311376447e-09,0.00037867414626002483,1.719929852397989e-06,1.1125789261102141e-10,6.149546753799124e-05,0.0005579046167498659,0.49466067857005636,1.0320773529303071e-05,4.7000998072394693e-07,1.6109245483533273e-10,3.360225812753157e-08,0.0005038262670962403,2.2266206775276422e-05,9.486745284091066e-08,0.5403565993628408,3.467563887655394e-08,1.18837050078648e-12,2.0832334613934497e-06,0.04335189967406348,1.8073115172589207e-07,1.2849423094084347e-08,4.536355515283633e-07,6.373807255128453e-17,2.3942251658324324e-13,1.3099937505264332e-16,7.757183189251784e-11,0.18385029159419902,9.443545695345847e-07,0.00018980181978107142,1.934145345749434e-10,3.1476043524509307e-14,2.087148867666488e-10,8.425120489083371e-10,9.876479070482086e-05,6.531166720744379e-10,1.589701203905161e-12,4.587412391667463e-08,8.648964000639513e-05,4.790662337699727e-12,1.9368098894494125e-10,2.771741314091054e-08,4.4267071584113954e-07,4.190243288003458e-05,2.131912539104924e-13,1.0827337158972169e-08,4.0451805594251006e-13,6.8522798330285806e-18,3.2325663071847987e-07,7.238034051354557e-21,1.0234686769910243e-09,2.1707908718086758e-10,1.7071028716233905e-17,1.3632347379998784e-11,2.4034126073890002e-15
0.002176613575775395,0.8320529546872482,3.76,0.0,0.013929275307067135,0.0026926138303860624,1.086155820232355,1.8512178543857376e-10,1.7903364093094353e-09,0.0003750995920644587,1.6950986492876458e-06,1.0916013015618526e-10,6.0778496001634865e-05,0.0005515688534666471,0.494740063332136,1.0214115246140387e-05,4.603179436571777e-07,1.578288250673094e-10,3.295625182741445e-08,0.0005010707333562333,2.1987829830447973e-05,9.339643714948512e-08,0.5403038472247536,3.418193515454403e-08,1.1764149484475331e-12,2.057611061840137e-06,0.04332432426396373,1.7841312616209403e-07,1.2596320712751622e-08,4.454474060587566e-07,6.199282180208356e-17,2.353319846904135e-13,1.2741225318113901e-16,7.593176870897435e-11,0.18394481871130172,9.288402474621358e-07,0.0001893797285904023,1.9295882167415234e-10,3.106300863611359e-14,2.0671069221698828e-10,8.333747085008074e-10,9.889059445345407e-05,6.534560109120846e-10,1.5718521278349039e-12,4.5863141110235674e-08,8.66385832511606e-05,4.728289236478236e-12,1.9319791536281101e-10,2.716820174982164e-08,4.420601975974937e-07,4.1841800693622036e-05,2.1085938800301108e-13,1.077027289307359e-08,4.047260026066202e-13,6.855139955486581e-18,3.200848211974236e-07,7.241039408096468e-21,1.0133483551429627e-09,2.1676497690621225e-10,1.6603579076550014e-17,1.3429820741419466e-11,2.3755609612358095e-15
0.0021906429267194703,0.8320521318813016,3.76,0.0,0.01395247972508045,0.002667316048342473,1.086073229007475,1.783175520101913e-10,1.7396030939033547e-09,0.00037161249867998257,1.670897273277593e-06,1.0712934573484447e-10,6.008068805794119e-05,0.0005454008078898202,0.49481852221073985,1.0110152710212443e-05,4.5095578137420476e-07,1.5467835258416954e-10,3.2332232179580774e-08,0.0004983743763470735,2.1716292571565506e-05,9.19723180263117e-08,0.5402516583649617,3.3700667166191426e-08,1.1648357456621329e-12,2.0326877298599785e-06,0.04329706698647244,1.7615965784366717e-07,1.2352095566789108e-08,4.375350343254617e-07,6.031972522864042e-17,2.3137350991033925e-13,1.2397343170221816e-16,7.435466177369169e-11,0.1840381535395544,9.137884488405204e-07,0.00018896344519307815,1.9251006058786798e-10,3.066538622319212e-14,2.0475595431019266e-10,8.24475627885122e-10,9.901423221473482e-05,6.537936310915311e-10,1.5544744192037783e-12,4.585280310509014e-08,8.678536819882358e-05,4.667640998090908e-12,1.9272305020675105e-10,2.6638088402534152e-08,4.414637259492257e-07,4.1781392839291945e-05,2.085769555874351e-13,1.0714090224037642e-08,4.0493132760375154e-13,6.857962002588804e-18,3.1699148107527445e-07,7.244005096087312e-21,1.0034786216468142e-09,2.1645202879208276e-10,1.6155454766014e-17,1.323338658624685e-11,2.3484770694204614e-15
0.0022046722776635458,0.8320513258494655,3.76,0.0,0.013975456883793445,0.0026425425405873157,1.0859913295921564,1.7186259667007719e-10,1.6910762446155987e-09,0.0003682097827326675,1.647302747460682e-06,1.051625836859552e-10,5.940130781688318e-05,0.0005393941000536171,0.49489608066847524,1.000878600993023e-05,4.419081695486003e-07,1.5163577248404983e-10,3.172919750448347e-08,0.0004957353675589831,2.1451365774084674e-05,9.059299608211458e-08,0.5402000193420412,3.3231382927911224e-08,1.1536158883897912e-12,2.0084361851231717e-06,0.04327011951628914,1.7396817296854983e-07,1.211632966330387e-08,4.2988590981880454e-07,5.87149097903301e-17,2.2754126320349013e-13,1.2067495040235988e-16,7.283726589358357e-11,0.18413032889858436,8.991800133281427e-07,0.00018855281846007245,1.9206804401169775e-10,3.028238747085324e-14,2.028489117448036e-10,8.158058752030558e-10,9.913576520864002e-05,6.541294740825854e-10,1.5375501853597259e-12,4.5843065484215046e-08,8.693004998810881e-05,4.6086495461086596e-12,1.9225611588774818e-10,2.612617892626498e-08,4.408807245316142e-07,4.172122053305557e-05,2.0634233730308989e-13,1.0658764462341159e-08,4.05134103048851e-13,6.860747052575602e-18,3.139737984325995e-07,7.246932227528471e-21,9.938504977640638e-10,2.1614030094461442e-10,1.572561848163085e-17,1.3042792818771504e-11,2.3221296323995794e-15
0.0022187016286076213,0.8320505360983824,3.76,0.0,0.013998211283692458,0.0026182754957124383,1.0859101085734042,1.657346837286406e-10,1.64463256349621e-09,0.0003648885042272577,1.6242931905430033e-06,1.0325705418246563e-10,5.873965622275357e-05,0.0005335426666526036,0.4949727631640321,9.90992011881827e-06,4.3316068124280944e-07,1.4869612662520054e-10,3.114620314833343e-08,0.0004931519537929312,2.1192830058511596e-05,8.925649226154367e-08,0.5401489171671968,3.27736519784104e-08,1.1427393698962353e-12,1.9848305292778164e-06,0.043243473847864915,1.7183623092100348e-07,1.1888629626566589e-08,4.2248821872093935e-07,5.717475523911505e-17,2.2382974084380825e-13,1.175093686276684e-16,7.137654263578156e-11,0.18422137631052896,8.849967887856349e-07,0.0001881477030168527,1.916325738914496e-10,2.991327377783119e-14,2.009878860016914e-10,8.073569562676713e-10,9.925525231637005e-05,6.544634881728323e-10,1.52106242032518e-12,4.5833887153575245e-08,8.707268173231194e-05,4.551250287242388e-12,1.9179684877885043e-10,2.5631631597271187e-08,4.4031064910657297e-07,4.166129427489873e-05,2.0415398631769337e-13,1.06042718919358e-08,4.0533439820877317e-13,6.863496139964072e-18,3.1102909397148887e-07,7.24982187006777e-21,9.844554277276474e-10,2.1582984776049002e-10,1.5313100624160155e-17,1.2857800632490884e-11,2.296489064678863e-15
0.0022327309795516967,0.8320497621555835,3.76,0.0,0.014020747312091464,0.002594497926730118,1.0858295528691857,1.5991322937970875e-10,1.6001570144032223e-09,0.00036164585826647835,1.6018477519487626e-06,1.0141012056147267e-10,5.8095068775428154e-05,0.0005278407417026878,0.4950485932035413,9.813464598707058e-06,4.24699718209936e-07,1.4585473936783558e-10,3.058235714723516e-08,0.0004906224532535275,2.0940475369384572e-05,8.796093875870807e-08,0.540098339284866,3.232706410489561e-08,1.1321911004142083e-12,1.961846158495261e-06,0.043217122279191424,1.6976151563191858e-07,1.1668624788637872e-08,4.1533080886149875e-07,5.569587347365118e-17,2.2023374046144137e-13,1.14469722834555e-16,6.996964377553519e-11,0.18431132606667902,8.712215680625247e-07,0.00018774795895864499,1.9120346084712632e-10,2.9557352498895704e-14,1.9917127646926877e-10,7.991207885825019e-10,9.937275019193872e-05,6.547956278700559e-10,1.5049949510390272e-12,4.582523006401774e-08,8.721331461727474e-05,4.4953818851332085e-12,1.9134499821806398e-10,2.5153653077119842e-08,4.3975298512160596e-07,4.16016238847256e-05,2.0201042415741136e-13,1.0550589721410617e-08,4.0553227964834735e-13,6.8662102578499415e-18,3.08154813513465e-07,7.252675049103758e-21,9.75285255283841e-10,2.15520720113138e-10,1.4916993766588077e-17,1.2678183574667251e-11,2.2715273675246256e-15
0.0022467603304957722,0.8320490035683458,3.76,0.0,0.014043069245992365,0.0025711936232327673,1.0857496497204993,1.5437918917983336e-10,1.557542305882019e-09,0.0003584791673194435,1.5799465519504058e-06,9.961928953812377e-11,5.7466913428132647e-05,0.000522282838582951,0.4951235933887515,9.719333328018668e-06,4.1651245362330525e-07,1.4310719908152206e-10,3.003681680988392e-08,0.0004881452518866481,2.069410048723872e-05,8.67045715671225e-08,0.5400482735543171,3.1891228162610954e-08,1.1219568483276397e-12,1.9394596841958286e-06,0.04319105739660837,1.6774182782728514e-07,1.145596561118883e-08,4.084031413629141e-07,5.427509437030921e-17,2.1674834202513106e-13,1.1154949747732281e-16,6.861389970504316e-11,0.18440020728992831,8.578380296849132e-07,0.00018735345158465698,1.9078052368255874e-10,2.9213973686897566e-14,1.9739755596087453e-10,7.910896766652273e-10,9.948831337054633e-05,6.55125853359729e-10,1.4893323868992349e-12,4.581705896153352e-08,8.735199799205947e-05,4.4409860601432814e-12,1.9090032570484526e-10,2.4691495112058553e-08,4.3920724580379354e-07,4.15422185360773e-05,1.9991023676809103e-13,1.0497696038111463e-08,4.057278113673973e-13,6.868890360055826e-18,3.053485207769715e-07,7.25549274994397e-21,9.663322003368567e-10,2.1521296552741142e-10,1.453644886047458e-17,1.2503726798805087e-11,2.2472180219907428e-15
0.0022607896814398477,0.8320482599026081,3.76,0.0,0.014065181254924897,0.00254834710688674,1.085670386683439,1.4911492372216726e-10,1.516688214289305e-09,0.000355385874020555,1.558570625579679e-06,9.788220325252762e-11,5.685458864767059e-05,0.000516863733331489,0.4951977854622181,9.627444245010527e-06,4.08586786921158e-07,1.4044934321597257e-10,2.9508785972596728e-08,0.00048571879994435604,2.0453512571376204e-05,8.548572429409036e-08,0.539998708232185,3.146577097359957e-08,1.1120231868517519e-12,1.9176488612961322e-06,0.04316527206056137,1.6577507797933534e-07,1.125032248091315e-08,4.016952572508937e-07,5.290944722456577e-17,2.133688911822038e-13,1.0874258687914361e-16,6.730680456201922e-11,0.18448804799331886,8.448306808197932e-07,0.00018696405114504327,1.9036358895045545e-10,2.8882527458919016e-14,1.9566526654617467e-10,7.832562886225254e-10,9.960199437065386e-05,6.554541300710925e-10,1.4740600727965582e-12,4.580934115886327e-08,8.748877945445283e-05,4.388007411602721e-12,1.9046260422150484e-10,2.4244451944637897e-08,4.386729704550005e-07,4.148308678828024e-05,1.9785207105781441e-13,1.0445569765019394e-08,4.0592105492898297e-13,6.871537363134354e-18,3.026078902750383e-07,7.258275919837486e-21,9.57588835994452e-10,2.1490662834615725e-10,1.4170670267499892e-17,1.2334226429002328e-11,2.2235359019027986e-15
0.002274819032383923,0.8320475307419688,3.76,0.0,0.014087087403760032,0.0025259435899906355,1.0855917516213152,1.4410406701384217e-10,1.4775009171330944e-09,0.0003523635344806189,1.5377018702029744e-06,9.619662855575787e-11,5.62575215909483e-05,0.0005115784491707946,0.49527119034966266,9.537719107830098e-06,4.009112882384151e-07,1.3787723785672833e-10,2.8997511345214368e-08,0.0004833416087579744,2.021852673059056e-05,8.430282075292534e-08,0.5399496319558902,3.105033630111054e-08,1.1023774266221084e-12,1.8963925177360314e-06,0.04313975939223604,1.6385927938870945e-07,1.105138418114599e-08,3.9519773993901294e-07,5.159614299270985e-17,2.1009097927095592e-13,1.0604325871054563e-16,6.604600204950364e-11,0.18457487513497517,8.321848076532549e-07,0.00018657963260270314,1.8995249047309518e-10,2.856244047626284e-14,1.939730156020634e-10,7.756136355369456e-10,9.971384378714264e-05,6.557804282212405e-10,1.4591640463278481e-12,4.580204632555752e-08,8.762370493281467e-05,4.33639323382769e-12,1.9003161740255198e-10,2.3811856976019845e-08,4.381497224401555e-07,4.1424236617361855e-05,1.958346315317857e-13,1.0394190620185816e-08,4.061120695798381e-13,6.87415214826143e-18,2.9993070130514485e-07,7.261025469873843e-21,9.490480702550024e-10,2.146017498903639e-10,1.3818911000274996e-17,1.216948876870921e-11,2.2004571709161475e-15
