Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128)
0.00013720571431058293,1.0550478040224465,3.76,0.0,0.0011055907514115498,8.071295417970196e-05,0.9542811633257606,4.879043837305928e-06,4.186298557772984e-06,0.0008844809837306988,5.2455270752917266e-08,1.2537929735787441e-12,0.004365011090518741,0.028398219350406623,0.7290827136992865,2.0478339699003843e-05,0.00010066029583341458,3.3697216429485875e-09,1.6863030984092397e-08,1.8444517849245007e-05,4.2914829868307164e-07,3.811680271445533e-06,0.6348325376555934,4.2942733266520386e-08,9.14239021739156e-12,1.9507559794256668e-06,0.007714186636958097,4.917910059632605e-06,2.0037838230184074e-06,3.42500482024825e-05,1.1006186447919729e-16,1.4257422137132047e-13,2.9809072792442905e-16,3.0335637537300332e-09,0.20308982367069214,4.344414636101643e-06,5.055672785532452e-05,1.1475785657734097e-09,2.625392546477825e-12,3.373137542179653e-10,3.657667752950494e-08,1.385124695582736e-06,1.233317659073032e-10,1.118451612332623e-10,4.3307738089560846e-08,1.3970993152096905e-06,2.3564924844912292e-11,1.3691316131024624e-09
0.0001379676020646379,1.0550457762631145,3.76,0.0,0.001106845943410276,7.973612208917609e-05,0.9542440898176221,4.7878442884911096e-06,4.129598257080721e-06,0.0008812787318185366,5.181199732683932e-08,1.2341357482533272e-12,0.004339929804272574,0.02824214021545846,0.7292520590897864,2.0324164761909157e-05,9.952664499235778e-05,3.340724600683574e-09,1.673356765435102e-08,1.834927367984759e-05,4.2777857966231324e-07,3.7723821308366287e-06,0.6349273127832246,4.2481006977204015e-08,9.01979859822401e-12,1.9304287522193717e-06,0.007675837775110477,4.865907623518731e-06,1.9853901778136407e-06,3.3977622316955804e-05,1.08069690425679e-16,1.4102241430875695e-13,2.923969634441796e-16,3.0152786104196777e-09,0.20307531032816187,4.298210311102735e-06,5.029282206740789e-05,1.1400080772992493e-09,2.5869656425947574e-12,3.357411733593015e-10,3.6373275415790503e-08,1.3807985426192626e-06,1.2294470917507636e-10,1.1119474531748116e-10,4.328467575801642e-08,1.392716141134041e-06,2.3313201216733364e-11,1.3590793978754605e-09
0.00013872948981869288,1.0550437586585732,3.76,0.0,0.0011081042627810195,7.877863470274149e-05,0.9542075880240038,4.698927106291526e-06,4.074035052152987e-06,0.0008781136752238116,5.118144378011534e-08,1.214938156769106e-12,0.0043151606106123196,0.028087917484018152,0.7294191819499206,2.0172291426294446e-05,9.841319423831693e-05,3.312198243819284e-09,1.6606066978301075e-08,1.8255330817017576e-05,4.264242396201132e-07,3.733784864418325e-06,0.6350209507711352,4.202718954986498e-08,8.899880954018633e-12,1.9104562837698853e-06,0.007637978051161035,4.814822592054176e-06,1.9672991757606003e-06,3.3709159714202196e-05,1.0612865514228184e-16,1.3949912103783257e-13,2.8685399003587063e-16,2.9972416654600404e-09,0.20306089047676612,4.252833200645075e-06,5.003249887520676e-05,1.1325614593182604e-09,2.549404406387355e-12,3.3419225189165417e-10,3.617230470496314e-08,1.3765313842466249e-06,1.225629491612857e-10,1.1055246485369131e-10,4.326217430940244e-08,1.3883928363907632e-06,2.3065989454255238e-11,1.3492040446998556e-09
0.00013949137757274786,1.055041751167525,3.76,0.0,0.0011093655962546775,7.783994145960268e-05,0.9541716453888719,4.612219957105043e-06,4.019578241842787e-06,0.0008749850731353959,5.05632503806881e-08,1.1961856192390595e-12,0.004290697299442863,0.027935515705678173,0.7295841272439653,2.0022667849621785e-05,9.73194407059436e-05,3.284131302714136e-09,1.6480483731129274e-08,1.816266112945769e-05,4.250849567614654e-07,3.695870813714801e-06,0.6351134735519743,4.158109037455966e-08,8.782559369106409e-12,1.8908298148255307e-06,0.007600597568705309,4.764632119048324e-06,1.949503495289353e-06,3.344457398151116e-05,1.0423704828319062e-16,1.3800360009561747e-13,2.81456640955071e-16,2.9794473477158587e-09,0.20304656341920047,4.2082623726377645e-06,4.977568204712177e-05,1.1252356297089353e-09,2.5126830273909525e-12,3.326664067303447e-10,3.59737189563777e-08,1.3723219718034647e-06,1.221863733655656e-10,1.0991815784625515e-10,4.324021657467746e-08,1.3841281322020462e-06,2.2823175389763045e-11,1.3395009231791613e-09
0.00014025326532680283,1.055039753747612,3.76,0.0,0.0011106298339168467,7.69195125169875e-05,0.9541362497129954,4.527653310833511e-06,3.966198165916259e-06,0.0008718922051848109,4.995707082702927e-08,1.1778641471782359e-12,0.004266533831882787,0.02778490037285918,0.7297469387007586,1.9875243753411985e-05,9.624489782761643e-05,3.2565128649575208e-09,1.635677406855619e-08,1.8071237305347824e-05,4.2376041843988137e-07,3.658622890169784e-06,0.6352049024689442,4.114252482068698e-08,8.667758824416216e-12,1.871540865321898e-06,0.0075636867053211565,4.715314082089309e-06,1.9319960483327924e-06,3.318378120942778e-05,1.0239323156159631e-16,1.365351350819896e-13,2.761999714249363e-16,2.9618902649366105e-09,0.20303232845747726,4.1644775755837135e-06,4.952229755508907e-05,1.1180276080912768e-09,2.4767766522629557e-12,3.3116307438049396e-10,3.577747296180076e-08,1.3681690921543773e-06,1.2181487250093948e-10,1.0929166675972417e-10,4.3218786032727225e-08,1.3799207959802315e-06,2.2584648617828404e-11,1.3299655614138888e-09
0.0001410151530808578,1.0550377663554813,3.76,0.0,0.0011118968690822413,7.601683777846173e-05,0.9541013891415026,4.445160292730507e-06,3.913866188710383e-06,0.0008688343707100173,4.936257163324964e-08,1.159960319151766e-12,0.004242664334355792,0.027636037888851484,0.729907658856448,1.9729970363890904e-05,9.518909455880088e-05,3.229332363097274e-09,1.6234895505397325e-08,1.7981032822822293e-05,4.224503208342657e-07,3.6220245583419114e-06,0.6352952582961495,4.071131400904455e-08,8.555406951386383e-12,1.8525812261569697e-06,0.0075272361029052656,4.666847090918012e-06,1.9147699718898038e-06,3.292669988612411e-05,1.0059563538485437e-16,1.3509303362923381e-13,2.710792493273501e-16,2.9445651973187e-09,0.20301818489337253,4.121459229781067e-06,4.92722734912869e-05,1.1109345120770518e-09,2.4416613500569905e-12,3.2968170958588817e-10,3.558352270379008e-08,1.3640715664704093e-06,1.214483403807755e-10,1.0867283836512327e-10,4.3197866781635927e-08,1.3757696299849173e-06,2.2350302342164836e-11,1.3205936403222859e-09
0.00014177704083491278,1.0550357889468736,3.76,0.0,0.0011131665981732976,7.513142597989842e-05,0.9540670521520364,4.36467654873716e-06,3.862554621872076e-06,0.0008658108880670186,4.877943153763037e-08,1.1424612348036205e-12,0.004219083092801688,0.027488895537349862,0.7300663290952648,1.9586800344612837e-05,9.415157469334624e-05,3.2025795539270186e-09,1.6114806824657103e-08,1.7892021920835194e-05,4.211543686421623e-07,3.5860598173330183e-06,0.6353845612580953,4.028728459122328e-08,8.445433945362657e-12,1.8339429465722456e-06,0.007491236658488914,4.619210432126446e-06,1.8978186178865046e-06,3.2673250877778855e-05,9.884275111536861e-17,1.336766258095116e-13,2.660899295681299e-16,2.9274670847360477e-09,0.20300413202884557,4.079188390275721e-06,4.9025539999987365e-05,1.1039535525906432e-09,2.4073140579711156e-12,3.2822178465679027e-10,3.539182531560391e-08,1.3600282489975838e-06,1.210866738077516e-10,1.0806152358803959e-10,4.3177443510493386e-08,1.3716734700825993e-06,2.2120033148936377e-11,1.3113809858344104e-09
0.00014253892858896776,1.0550338214766994,3.76,0.0,0.0011144389206044474,7.426280382388692e-05,0.9540332275432291,4.286140172329533e-06,3.812236686842418e-06,0.000862821093995339,4.820734093484163e-08,1.1253545020882766e-12,0.004195784547006163,0.02734344145259425,0.730222989689201,1.9445687738685724e-05,9.313189653434167e-05,3.1762445111019024e-09,1.5996468026150485e-08,1.7804179571136346e-05,4.1987227477130434e-07,3.5507131689847263e-06,0.6354728310483838,3.987026853711972e-08,8.337772583082498e-12,1.815618323066834e-06,0.007455679515454276,4.572384011856647e-06,1.8811355459238404e-06,3.242335731329824e-05,9.713313214452831e-17,1.322852638460047e-13,2.6122765714784957e-16,2.9105910246162596e-09,0.20299016916642454,4.0376466993387e-06,4.878202920471096e-05,1.0970820308103471e-09,2.373712553911134e-12,3.267827894004744e-10,3.520233904266763e-08,1.356038025791013e-06,1.2072977246188212e-10,1.0745757736293498e-10,4.315750147315912e-08,1.3676311845978213e-06,2.189374095895415e-11,1.3023235640540887e-09
0.00014330081634302274,1.05503186389908,3.76,0.0,0.001115713738673676,7.341051515916568e-05,0.9539999044236412,4.209491574312015e-06,3.7628865278331115e-06,0.0008598643429855437,4.764600135287447e-08,1.1086282217091133e-12,0.004172763285496467,0.027199644591039084,0.7303776798357716,1.930658794037875e-05,9.212963223833066e-05,3.1503176164466204e-09,1.5879840335622637e-08,1.7717481453431213e-05,4.186037600492548e-07,3.5159696019977985e-06,0.6355600868475964,3.94601029334161e-08,8.23235794034768e-12,1.7975998929624069e-06,0.00742055605502263,4.526348395540801e-06,1.8647145147809437e-06,3.217694444584117e-05,9.546539239414747e-17,1.309183213151889e-13,2.564882645153987e-16,2.893932268475528e-09,0.20297629560956393,3.996816381899958e-06,4.854167512534653e-05,1.0903173339046824e-09,2.3408354126758976e-12,3.2536422965500367e-10,3.501502320573252e-08,1.3520998136174853e-06,1.2037753879692355e-10,1.0686085850034711e-10,4.313802646399684e-08,1.3636416731505553e-06,2.1671328910107012e-11,1.2934174744011095e-09
0.0001440627040970777,1.0550299161674275,3.76,0.0,0.0011169909574581182,7.257412020894794e-05,0.9539670722013841,4.134673351798883e-06,3.714479122541489e-06,0.0008569400066487426,4.7095124962835784e-08,1.0922709418888e-12,0.004150014040573999,0.027057474704802974,0.7305304376936601,1.916945765042603e-05,9.114436699000343e-05,3.124789539150238e-09,1.5764886114612186e-08,1.7631903930416214e-05,4.1734855295821603e-07,3.481814584288661e-06,0.6356463473404333,3.905662979025743e-08,8.129127313711634e-12,1.7798804237866877e-06,0.007385857888149138,4.481084775414395e-06,1.8485494735576013e-06,3.193393965661837e-05,9.383819697296558e-17,1.2957519150139553e-13,2.518677407306641e-16,2.877486207633909e-09,0.20296251066298657,3.956680251239218e-06,4.830441361362594e-05,1.0836569310630073e-09,2.3086619628711827e-12,3.2396562663312245e-10,3.482983816573693e-08,1.3482125590142916e-06,1.2002987795513633e-10,1.0627122955578948e-10,4.311900479336682e-08,1.3597038654969248e-06,2.1452703119853198e-11,1.284658943194139e-09
0.00014482459185113269,1.0550279782345369,3.76,0.0,0.0011182704847122371,7.175319483975046e-05,0.9539347205739844,4.061630255361545e-06,3.6669902302832268e-06,0.0008540474731456583,4.65544341000972e-08,1.0762716485364493e-12,0.004127531683092967,0.026916902315152282,0.730681300417876,1.9034254791073766e-05,9.017569889183653e-05,3.0996512299647526e-09,1.5651568788993123e-08,1.7547424021532367e-05,4.161063893681706e-07,3.4482340338781267e-06,0.6357316307322316,3.8659695860211756e-08,8.028020327598878e-12,1.7624529026237291e-06,0.007351576847836805,4.4365748595983496e-06,1.832634557279089e-06,3.169427238123564e-05,9.225026400946429e-17,1.2825528732669777e-13,2.4736223600802287e-16,2.8612483717810326e-09,0.20294881363300055,3.917221652816406e-06,4.8070182305339463e-05,1.0770983726799797e-09,2.277172288520345e-12,3.2258651730770823e-10,3.4646745289660724e-08,1.3443752371982197e-06,1.1968669767406925e-10,1.0568855669622097e-10,4.310042326498706e-08,1.3558167205165324e-06,2.12377726628716e-11,1.2760443229719965e-09
0.00014558647960518766,1.0550260500525959,3.76,0.0,0.0011195522307720245,7.094732986291884e-05,0.9539028395184407,3.9903090665125636e-06,3.6203964542713383e-06,0.0008511861466650971,4.602366081014894e-08,1.0606197584585161e-12,0.004105311217948062,0.026777898686982226,0.7308303041935084,1.890093847098967e-05,8.922323859921732e-05,3.0748939162960986e-09,1.553985289547811e-08,1.7464019381446955e-05,4.148770122719966e-07,3.4152142956294355e-06,0.6358159547648058,3.8269152464956706e-08,7.928978606276262e-12,1.745310530989861e-06,0.007317704981620268,4.392800933377964e-06,1.8169640788947851e-06,3.1457873955025476e-05,9.070036611893293e-17,1.2695804079458816e-13,2.4296806945662544e-16,2.8452144298138046e-09,0.20293520382778024,3.878424408106445e-06,4.783892054873281e-05,1.0706392858559811e-09,2.2463471769636323e-12,3.2122645280493895e-10,3.4465706917457296e-08,1.3405868508891801e-06,1.193479081741488e-10,1.0511270958274764e-10,4.3082269156171995e-08,1.351979225299376e-06,2.1026449497831908e-11,1.2675700848505622e-09
0.00014634836735924264,1.0550241315732272,3.76,0.0,0.0011208361084654804,7.015613038046505e-05,0.9538714192821149,3.920658445670777e-06,3.57467514490331e-06,0.0008483554468770144,4.550254643183163e-08,1.0453050742372574e-12,0.0040833477800447365,0.02664043580588024,0.7309774842666728,1.8769468992057158e-05,8.828660815362375e-05,3.050509080501916e-09,1.542970400262742e-08,1.7381668280013516e-05,4.1366017155258333e-07,3.3827421381918635e-06,0.6358993367315444,3.7884855319319624e-08,7.831945677552041e-12,1.728446716181084e-06,0.007284234544346589,4.3497459013228445e-06,1.8015325191742702e-06,3.122467762541844e-05,8.918731889660969e-17,1.2568290118966688e-13,2.386816917852198e-16,2.8293801736344266e-09,0.20292168055764298,3.84027285827688e-06,4.7610569323861065e-05,1.0642773684021609e-09,2.2161680479051384e-12,3.1988499762245454e-10,3.428668633143723e-08,1.3368464294915235e-06,1.1901342208207204e-10,1.0454356126289032e-10,4.3064530196720965e-08,1.3481903941169917e-06,2.081864821631457e-11,1.2592328080923812e-09
0.0001471102551132976,1.0550222227476014,3.76,0.0,0.001122122033024942,6.937921516934752e-05,0.9538404503739495,3.852628966618199e-06,3.5298043018810217e-06,0.0008455548083743372,4.4990841200269374e-08,1.0303177756931335e-12,0.004061636629420375,0.026504486354833018,0.7311228749754922,1.8639807773465777e-05,8.736544094198906e-05,3.0264884552139724e-09,1.5321088597758123e-08,1.73003495776545e-05,4.124556237630069e-07,3.3508047384940453e-06,0.6359817934919253,3.750666437202379e-08,7.736867196346653e-12,1.7118550610098258e-06,0.007251157991465751,4.3073930931602e-06,1.7863345242908938e-06,3.099461848854305e-05,8.770998234361819e-17,1.2442933524332856e-13,2.3449968707474646e-16,2.813741515722876e-09,0.20290824313531167,3.8027518837203904e-06,4.738507120773737e-05,1.0580103902179166e-09,2.186616987312747e-12,3.185617305773356e-10,3.4109647726324806e-08,1.3331530284557739e-06,1.1868315438332519e-10,1.0398098804676079e-10,4.304719454828198e-08,1.3444492673670032e-06,2.0614286031230132e-11,1.2510291837362065e-09
0.0001478721428673526,1.0550203235264692,3.76,0.0,0.0011234099220008007,6.861621608233223e-05,0.9538099235553656,3.786173013868195e-06,3.485762703267236e-06,0.0008427836802113699,4.4488303859652456e-08,1.015648422057222e-12,0.00404017314693874,0.026370023690557666,0.7312665097809748,1.8511917270104016e-05,8.645938204064912e-05,3.002824023255405e-09,1.5213974174421324e-08,1.7220042705438183e-05,4.112631318878169e-07,3.3193896575278646e-06,0.6360633414856156,3.713444366622984e-08,7.643690569096573e-12,1.6955293595637307e-06,0.007218467972435266,4.265726288162707e-06,1.771364901668222e-06,3.0767633327251135e-05,8.6267266740271e-17,1.2319682690352897e-13,2.3041879529498036e-16,2.7982944957776463e-09,0.20289489087613,3.765846771610238e-06,4.716237034475128e-05,1.0518361925037454e-09,2.1576767424907574e-12,3.172562430741522e-10,3.393455617880058e-08,1.3295057281744873e-06,1.183570223157951e-10,1.0342486939574146e-10,4.303025078816521e-08,1.3407549108085182e-06,2.0413282749109793e-11,1.2429560139657872e-09
0.00014863403062140756,1.055018433860146,3.76,0.0,0.0011246996951819145,6.786677748604907e-05,0.9537798298321444,3.7212445497868485e-06,3.4425298210441903e-06,0.0008400415255057584,4.399470129900817e-08,1.0012879063528057e-12,0.004018952831409631,0.02623702182370855,0.7314084212937774,1.8385760993191535e-05,8.55680865596661e-05,2.9795079939973844e-09,1.510832918709941e-08,1.7140727649658513e-05,4.100824651173153e-07,3.2884848245633857e-06,0.6361439967459473,3.6768061179900565e-08,7.55236480350647e-12,1.6794635903856512e-06,0.007186157324179803,4.224729924757647e-06,1.7566186091844204e-06,3.054366069908367e-05,8.485811879101328e-17,1.2198487521287225e-13,2.2643586838231044e-16,2.783035262580184e-09,0.20288162309828037,3.7295431754537014e-06,4.694241235259511e-05,1.0457526787468486e-09,2.1293306063217308e-12,3.1596813802079924e-10,3.376137762076738e-08,1.3259036327775448e-06,1.18034945251806e-10,1.0287508784269883e-10,4.3013687892256705e-08,1.3371064149091034e-06,2.021556051345725e-11,1.235010195462181e-09
0.00014939591837546254,1.055016553698592,3.76,0.0,0.0011259912745228199,6.713055574737443e-05,0.9537501604471456,3.6577992374507355e-06,3.4000856371969747e-06,0.0008373278209197043,4.350980821360564e-08,9.872274463823664e-13,0.003997971295195516,0.0261054553992959,0.7315486413006883,1.8261303488550134e-05,8.469121907341884e-05,2.9565327982977814e-09,1.5004122867374595e-08,1.7062384929193826e-05,4.0891339866447757e-07,3.2580785289056597e-06,0.6362237749126508,3.640738867117256e-08,7.462840876727687e-12,1.6636519066230606e-06,0.007154219065193866,4.184388838418025e-06,1.7420907486832772e-06,3.0322640841878934e-05,8.348152084748795e-17,1.2079299467274733e-13,2.225478633529222e-16,2.7679600683825663e-09,0.20286843912301525,3.693827292529531e-06,4.6725144248893094e-05,1.039757811999424e-09,2.101562395413536e-12,3.1469703145323563e-10,3.359007881415232e-08,1.3223458697482332e-06,1.177168446803309e-10,1.0233152888165806e-10,4.2997495216142215e-08,1.3335028938172242e-06,2.0021043799160774e-11,1.2271887150101774e-09
0.00015015780612951751,1.055014682991503,3.76,0.0,0.0011272845840687154,6.640721871876417e-05,0.9537209068718409,3.595794417452746e-06,3.3584108568223816e-06,0.0008346420561187533,4.30334067796649e-08,9.734585966888966e-13,0.003977224259372241,0.02597529967383233,0.7316872007939572,1.8138510249253997e-05,8.382845537830631e-05,2.9338910952828264e-09,1.4901325347260308e-08,1.6984995577039915e-05,4.0775571358198433e-07,3.2281594198335746e-06,0.6363026912442427,3.6052301575513245e-08,7.375071320488888e-12,1.6480886323500264e-06,0.007122646389898524,4.144688087558251e-06,1.7277765656325697e-06,3.010451538202112e-05,8.213650306086043e-17,1.1962071555448167e-13,2.187518859500736e-16,2.7530652836388655e-09,0.20285533827480948,3.6586858129856457e-06,4.651051447593821e-05,1.0338496207998601e-09,2.074356536863298e-12,3.1344255072487217e-10,3.3420627321838925e-08,1.3188315896746631e-06,1.1740264418227657e-10,1.0179408084465661e-10,4.2981662480580235e-08,1.3299434842946084e-06,1.982965941435315e-11,1.2194886621413271e-09
0.0001509196938835725,1.0550128216882964,3.76,0.0,0.0011285795498787148,6.569644524004363e-05,0.9536920607985572,3.5351887095968402e-06,3.3174868615028166e-06,0.0008319837335071943,4.256528634392556e-08,9.599732021730602e-13,0.00395670755214073,0.025846530497469506,0.7318241299950947,1.801734769543216e-05,8.297948072289691e-05,2.911575746729555e-09,1.4799907690195667e-08,1.6908541128868265e-05,4.066091965429489e-07,3.198716477802578e-06,0.6363807606302321,3.5702678874332345e-08,7.289009972289026e-12,1.632768257397669e-06,0.007091432662617851,4.105613434799333e-06,1.713671447870451e-06,2.98892276341947e-05,8.082212717442748e-17,1.1846758127731187e-13,2.150451397712633e-16,2.7383473767174633e-09,0.20284231988151266,3.6241056066458905e-06,4.629847286514314e-05,1.0280261966462357e-09,2.0476980440847163e-12,3.122043328899294e-10,3.3252991483271485e-08,1.3153599648066468e-06,1.1709226927677667e-10,1.0126263485226186e-10,4.2966179757617406e-08,1.3264273453411128e-06,1.9641336235120892e-11,1.2119072249375546e-09
