Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718)
0.00023460202141542793,0.9480066750307719,3.76,0.0,0.011099156439806086,0.020973280188047925,1.0524880863019894,2.7891271227565775e-05,2.273327898568932e-05,0.006954722245883671,1.8557156640441004e-05,6.3864855675174406e-09,0.0039049749567281137,0.03051905245276147,0.654653033433015,0.00018213529130031188,0.00018608307136456836,3.617156311711279e-08,2.7806575673825944e-06,0.0015121790299334114,9.113530638440957e-05,2.834623658009945e-05,0.5305146858551859,4.319842258432512e-07,5.514656325609932e-10,9.303071487437562e-05,0.0944217507096684,3.740179023185367e-05,1.1647295594322435e-05,0.0001527993229404808,1.0846421429635378e-13,2.226096373359633e-11,3.089194052238816e-13,1.1748649922958714e-07,0.18506798544420047,6.840312639384953e-05,0.0005042547509307055,4.661462424844715e-09,4.5534325579598165e-11,4.68993419605001e-09,4.0161937699105574e-08,9.342212779995188e-05,2.137320338819016e-09,9.334750332584275e-11,1.0734609103854144e-06,9.138160737691866e-05
0.00023490756963540465,0.9480046667398286,3.76,0.0,0.011048473070228602,0.020594624676451657,1.0527319686121377,2.7384495341479274e-05,2.2311719014273932e-05,0.006897443140983324,1.820610965618759e-05,6.219491011466518e-09,0.0038643696521359445,0.03023992981734665,0.654936721531318,0.00017971633530230208,0.0001817344509747728,3.5401423273915427e-08,2.738930242411963e-06,0.0014999732423206702,9.039151237021334e-05,2.778438272110329e-05,0.5308244128597203,4.237121001750606e-07,5.402005766282853e-10,9.192724861284536e-05,0.09427790569922215,3.689922945825247e-05,1.144689669724234e-05,0.0001512799027579334,1.0544437627251303e-13,2.1848151487811503e-11,3.0032485432123984e-13,1.1425968662804749e-07,0.1851957493750674,6.732401887473558e-05,0.0005022207277127202,4.591967280718742e-09,4.4413646128619066e-11,4.624116485444902e-09,3.9821783728450516e-08,9.330905617420755e-05,2.134457816483257e-09,9.24407560446379e-11,1.0478250223620626e-06,9.12419803123569e-05
0.00023521311785538136,0.9480025555476933,3.76,0.0,0.010999740927724292,0.020226379331691368,1.0529667709074058,2.688231442571676e-05,2.1897758457449258e-05,0.006841348394946016,1.7864900359959816e-05,6.058565883641743e-09,0.003824278929564495,0.029963354165912604,0.6552185050237492,0.00017735041742442494,0.00017750631487174501,3.465487796077006e-08,2.698325507903429e-06,0.001488101868980446,8.967249422836378e-05,2.7236616986870887e-05,0.5311270296636594,4.156671407667011e-07,5.292036538512408e-10,9.084251676622552e-05,0.09413685227900524,3.640656804138311e-05,1.1251192776520471e-05,0.00014977601425510676,1.0252703310641774e-13,2.1446998242174757e-11,2.920218509804291e-13,1.1114181948348672e-07,0.18532080006153892,6.627027747173628e-05,0.0005002335908948502,4.5244518153054864e-09,4.332616301728905e-11,4.559917842939485e-09,3.948393637953511e-08,9.320946545248648e-05,2.131910185113051e-09,9.154365337549846e-11,1.0229560873996844e-06,9.11161445491492e-05
0.00023551866607535808,0.9480003487864732,3.76,0.0,0.010952891215927981,0.019868194394081044,1.0531928352546376,2.6385005530225223e-05,2.149132295857682e-05,0.006786400646085394,1.753319045789493e-05,5.9034393280185225e-09,0.0037846996545828665,0.029689351304729623,0.6554983316724091,0.00017503585993437732,0.0001733951792943123,3.39310062412749e-08,2.6587996341962165e-06,0.0014765518747987321,8.89771913248731e-05,2.6702512310109533e-05,0.5314227428528591,4.078415077268342e-07,5.184685041011432e-10,8.977613077003276e-05,0.09399851905210883,3.592357876168646e-05,1.106005216574905e-05,0.00014828761134693476,9.970822660807249e-14,2.1057065247842684e-11,2.8399914396173684e-13,1.0812870232270413e-07,0.1854432187244947,6.524117990961999e-05,0.0004982919649896612,4.458853936973618e-09,4.227081885091214e-11,4.497289960541449e-09,3.914846725637502e-08,9.312285648517246e-05,2.129665792594082e-09,9.0656225994346e-11,9.988279837581974e-07,9.100358681995868e-05
0.00023579365947333712,0.9479982867268322,3.76,0.0,0.010912281369690979,0.01955415109973532,1.0533890939609836,2.5941802931168765e-05,2.113190008525452e-05,0.006737898593376328,1.7242504523489645e-05,5.768570660519269e-09,0.0037495127701815192,0.02944496676550801,0.6557484629287886,0.000172995339119372,0.00016979238203224887,3.329818139163385e-08,2.6241142330440045e-06,0.001466421374474875,8.837085995383295e-05,2.6233157634144095e-05,0.5316831474156081,4.009797447439454e-07,5.09025506415602e-10,8.883175542692191e-05,0.0938762874428445,3.549697331813569e-05,1.0891821378248287e-05,0.0001469612437461793,9.72524045058735e-14,2.0715374278438302e-11,2.770094157166609e-13,1.0550312281734874e-07,0.18555120992261553,6.433548303971688e-05,0.0004965823127312667,4.4014053216104915e-09,4.134763503696701e-11,4.442229146363615e-09,3.8848632607849605e-08,9.305561196791618e-05,2.1278958675052713e-09,8.986583016828228e-11,9.77725277365407e-07,9.091323078281816e-05
0.00023604115353151827,0.9479963734433884,3.76,0.0,0.010876952226993832,0.019278050428604726,1.0535600935106673,2.554661017133866e-05,2.0813526792835162e-05,0.006694995241542787,1.6987051816850752e-05,5.650879442257548e-09,0.0037181941962302636,0.02922682907676688,0.6559721662007851,0.00017119239005378652,0.00016662653867713105,3.2743227851649357e-08,2.5935916213148625e-06,0.0014575107151615482,8.784030517060391e-05,2.581967414073865e-05,0.5319129856001388,3.949464910991917e-07,5.007000476436373e-10,8.799403682537642e-05,0.09376807389899933,3.511944031022247e-05,1.0743410200927308e-05,0.00014577816248921758,9.510556516021253e-14,2.041509431334706e-11,2.708990104323192e-13,1.0320751177808368e-07,0.18564667907100704,6.35365271561116e-05,0.0004950734446266176,4.350952163580575e-09,4.053770829669258e-11,4.3937024353619395e-09,3.858050991283462e-08,9.300347364963257e-05,2.1264987310127184e-09,8.916119426420431e-11,9.592138082383652e-07,9.08404806142285e-05
0.00023628864758969942,0.9479944091900863,3.76,0.0,0.010842744850727885,0.019007970618199053,1.0537259246194264,2.5155030341897708e-05,2.049994473392032e-05,0.006652782455545269,1.6737272284574542e-05,5.536555526658568e-09,0.0036872047056414393,0.029010413360173595,0.656194506764488,0.00016942037125918026,0.00016353154383422325,3.22016497151975e-08,2.5637056768173325e-06,0.0014487896671973263,8.732358723054852e-05,2.5414443256772704e-05,0.5321386398380078,3.890442368627138e-07,4.925353767184763e-10,8.716769405337226e-05,0.09366152431803389,3.4747863642565914e-05,1.0597771037569365e-05,0.0001446051332511675,9.301685322411068e-14,2.0121462397516007e-11,2.6495395982594845e-13,1.0097371092880615e-07,0.1857405564172608,6.275252587806473e-05,0.0004935921346747058,4.301652406250111e-09,3.9747084016039706e-11,4.3461253092882175e-09,3.831405501971479e-08,9.2959031298526e-05,2.1252813749277503e-09,8.846292576247869e-11,9.411450075654254e-07,9.077559851371364e-05
0.00023653614164788057,0.9479923971280029,3.76,0.0,0.010809627787631358,0.01874374975936194,1.053886744238833,2.4767167570545576e-05,2.0191106999760045e-05,0.0066112429130103945,1.6493010072364634e-05,5.425479831945322e-09,0.0036565421390403045,0.028795726654894726,0.6564154648051237,0.00016767851339771612,0.00016050570813579384,3.1673034218188156e-08,2.5344368741076896e-06,0.0014402523911208438,8.68202342185508e-05,2.5017265802276424e-05,0.5323602074599655,3.8326940263592197e-07,4.845283229488027e-10,8.635253781137987e-05,0.0935566043299926,3.438213117094666e-05,1.0454840974130508e-05,0.0001434421174213437,9.098446032715632e-14,1.983428227810977e-11,2.5916912025326373e-13,9.879980217366846e-08,0.18583287980792537,6.198313550585174e-05,0.0004921377343602868,4.253476405541775e-09,3.897525726082255e-11,4.29947491337679e-09,3.804929478635653e-08,9.292205703420513e-05,2.1242384793991872e-09,8.777102144594105e-11,9.235067362381639e-07,9.071835065606963e-05
0.0002367588863002436,0.9479905478891691,3.76,0.0,0.010780729480400915,0.01851083052813485,1.0540273227067682,2.4421348287379228e-05,1.991716959774687e-05,0.006574419048909925,1.62777665049624e-05,5.328194495952229e-09,0.0036292234929110635,0.028603991699271233,0.6566131298894156,0.00016613601297799595,0.0001578402201148817,3.120803450378113e-08,2.5086070756747934e-06,0.0014327213150145516,8.637826806497913e-05,2.4666531763827163e-05,0.5325562026242522,3.78178132323916e-07,4.774541581539673e-10,8.562830815503872e-05,0.09346354185249489,3.405787767093908e-05,1.032846941309262e-05,0.0001424039305729492,8.920201494419907e-14,1.958117976864423e-11,2.540956377555504e-13,9.689296020846467e-08,0.18591467263043834,6.130289919861074e-05,0.0004908512596410421,4.211054952018107e-09,3.829627865001129e-11,4.2582635025935376e-09,3.781247991901085e-08,9.289498310019758e-05,2.123444781287566e-09,8.715374327898323e-11,9.079906518415875e-07,9.067316788055877e-05
0.0002369816309526066,0.9479886644697649,3.76,0.0,0.01075266817459576,0.0182824186572582,1.0541640722765169,2.4078681160562903e-05,1.9647000068341315e-05,0.006538114992610105,1.6066762814203342e-05,5.233367666582073e-09,0.0036021661400718083,0.02841366524647754,0.656809648120953,0.00016461681309200057,0.0001552282315083585,3.075293246693169e-08,2.4832487598338313e-06,0.0014253305795840113,8.594644086001941e-05,2.4322027018542238e-05,0.532749031735387,3.73184821462417e-07,4.70502897409774e-10,8.491285626960417e-05,0.0933717481375026,3.3738189972013e-05,1.0204198757405024e-05,0.0001413737894036649,8.746254140671808e-14,1.933301622790893e-11,2.49144400790938e-13,9.503182423176331e-08,0.1859952626025153,6.063398739616813e-05,0.0004895856213828569,4.169499851677567e-09,3.763177866511135e-11,4.217768882699916e-09,3.757707419929184e-08,9.287362402556363e-05,2.1227845925564095e-09,8.654160702726873e-11,8.928054059197531e-07,9.063382606392454e-05
0.00023720437560496963,0.9479867488813424,3.76,0.0,0.01072542300392938,0.018058406019280226,1.0542970971444876,2.3739224776153058e-05,1.9380561814954202e-05,0.006502319162499152,1.5859895202391994e-05,5.140922233639703e-09,0.0035753683362655638,0.028224749860895813,0.6570050082365473,0.0001631204024638783,0.00015266858534127497,3.030745745915288e-08,2.458349176488184e-06,0.0014180763589634758,8.552444471586932e-05,2.3983617842881353e-05,0.532938760513709,3.6828709657455195e-07,4.636723332787555e-10,8.420605154021762e-05,0.09328119969126893,3.3422990524402415e-05,1.0081986249753578e-05,0.00014035166070532534,8.576484449860667e-14,1.908966277621289e-11,2.4431200954862775e-13,9.321512630031839e-08,0.18607467511776657,5.997616686017758e-05,0.0004883403815426127,4.12879103298683e-09,3.698141554069354e-11,4.177975595912867e-09,3.7343092793267334e-08,9.285782869721315e-05,2.1222543856687455e-09,8.593460305741118e-11,8.779428770098325e-07,9.06001703613216e-05
0.00023742712025733264,0.947984803055567,3.76,0.0,0.010698973708574578,0.017838687428576177,1.0544264984777936,2.340303268085982e-05,1.911781763842322e-05,0.00646702028781491,1.5657062778931856e-05,5.050783942439711e-09,0.0035488282920250855,0.02803724737402673,0.6571991999001074,0.00016164628442003062,0.00015016014762932872,2.98713477826872e-08,2.433896006247338e-06,0.0014109549528347378,8.511198223875007e-05,2.3651173914845854e-05,0.5331254531124038,3.6348265336433143e-07,4.5696029293455763e-10,8.350776559149097e-05,0.09319187349609641,3.311220299640813e-05,9.96179006761487e-06,0.00013933750994475917,8.410776645461179e-14,1.885099441986593e-11,2.395951726726762e-13,9.144163871305637e-08,0.18615293491725013,5.932920955267173e-05,0.0004871151125105048,4.088908930896638e-09,3.634485622654209e-11,4.138868549514936e-09,3.7110549585695436e-08,9.284745040612745e-05,2.12185073601789e-09,8.533271969486407e-11,8.633951608419754e-07,9.057205050038262e-05
0.00023764986490969566,0.9479828288405895,3.76,0.0,0.0106733006146076,0.01762316055580171,1.0545523745057839,2.307015359910638e-05,1.885872977214783e-05,0.006432207399592998,1.5458167471505474e-05,4.962881197124077e-09,0.0035225441761195025,0.02785115891976963,0.6573922136670787,0.00016019397640460757,0.00014770180732114134,2.9444350038549678e-08,2.409877354504173e-06,0.0014039627816316113,8.470876611446236e-05,2.3324568231591963e-05,0.5333091721570395,3.5876925431371366e-07,4.5036463719065437e-10,8.281787224776641e-05,0.09310374700201485,3.280575246253294e-05,9.84356933550274e-06,0.00013833130127890693,8.249018550308569e-14,1.8616890030687742e-11,2.349907005978781e-13,8.971017176159399e-08,0.1862300661083778,5.8692892490688903e-05,0.0004859093968503431,4.049834452026685e-09,3.572177576831145e-11,4.100433006715146e-09,3.6879457235674734e-08,9.28423466926333e-05,2.121570318305987e-09,8.47359433219823e-11,8.491545644750915e-07,9.054932061958965e-05
0.00023787260956205868,0.947980828008795,3.76,0.0,0.010648384614486452,0.017411725845459494,1.0546748206079408,2.274063160392225e-05,1.8603260011948456e-05,0.00639786982196581,1.526311394119276e-05,4.8771449643115476e-09,0.003496514119105272,0.02766648496807651,0.6575840409500061,0.00015876300950235655,0.0001452924760814646,2.902621907171942e-08,2.386281714241371e-06,0.0013970963820334663,8.431451871919041e-05,2.3003676998482275e-05,0.5334899787839841,3.5414472641674467e-07,4.438832572155864e-10,8.213624748246646e-05,0.09301679811864212,3.2503565264285795e-05,9.727284071029214e-06,0.00013733299759950666,8.09110117638504e-14,1.8387232774507715e-11,2.3049549236287087e-13,8.801956888271746e-08,0.1863060921830672,5.8066997706366596e-05,0.00048472282703197533,4.011548886470739e-09,3.511185570199454e-11,4.062654569542433e-09,3.664982724611789e-08,9.284237919897816e-05,2.121409902951285e-09,8.414425853401663e-11,8.352136005912644e-07,9.053183911562283e-05
0.0002380953542144217,0.947978802258235,3.76,0.0,0.010624207148341305,0.01720428643602973,1.0547939293989446,2.2414506284149467e-05,1.8351369752545426e-05,0.006363997163727485,1.5071809500345938e-05,4.793508748003463e-09,0.003470736216737148,0.027483225357105505,0.6577746739851437,0.00015735292799130916,0.00014293108801172923,2.8616717819940466e-08,2.363097954008332e-06,0.001390352402644627,8.39289717494343e-05,2.2688379528266084e-05,0.5336679326779112,3.496069590129404e-07,4.3751407884948436e-10,8.146276937621684e-05,0.09293100520694017,3.220556888099881e-05,9.612895165296388e-06,0.0001363425607041781,7.936918936323603e-14,1.8161909252621006e-11,2.261065463615715e-13,8.636871029914961e-08,0.18638103603527412,5.745131219405555e-05,0.00048355500518182224,3.9740340103282745e-09,3.451478594418705e-11,4.02551918006511e-09,3.6421669994494055e-08,9.284741352953745e-05,2.1213663530186142e-09,8.35576482227516e-11,8.215649819214827e-07,9.051946849683801e-05
0.00023831809886678472,0.9479767532162543,3.76,0.0,0.01060075018592136,0.017000748082291874,1.0549097908115168,2.2091812943046565e-05,1.810301999411331e-05,0.006330579310131158,1.4884164032403215e-05,4.711908413671196e-09,0.003445208533169299,0.027301379324121276,0.657964105800013,0.00015596328891570097,0.00014061659926303629,2.8215616600505754e-08,2.34031532541727e-06,0.0013837275998478027,8.355186586658882e-05,2.2378558161983597e-05,0.5338430921084565,3.451539016912123e-07,4.312550622742188e-10,8.079731808352322e-05,0.09284634707067307,3.191169214617439e-05,9.500364412125308e-06,0.00013535995140659277,7.78636960334267e-14,1.794080934881063e-11,2.218209564674108e-13,8.475651186154553e-08,0.18645491997804164,5.684562776355064e-05,0.00048240554285581053,3.937272071115652e-09,3.3930264540391475e-11,3.989013114441719e-09,3.6194994776892034e-08,9.285731911717327e-05,2.121436621077641e-09,8.297609364988902e-11,8.082016158009257e-07,9.051207524177123e-05
0.00023854084351914774,0.9479746824421103,3.76,0.0,0.01057799620911363,0.01680101907962465,1.0550224921771794,2.1772582786970877e-05,1.7858171463960598e-05,0.0062976064149676495,1.470008991403298e-05,4.632282068777276e-09,0.0034199291038713208,0.02712094553561556,0.6581523301816334,0.00015459366166839712,0.0001383479877528415,2.782269302536135e-08,2.317923430403152e-06,0.001377218833839643,8.318295035482354e-05,2.2074098184737087e-05,0.534015513966046,3.407835622632731e-07,4.2510419688635073e-10,8.013977579200408e-05,0.09276280294822499,3.1621865204483864e-05,9.38965445216173e-06,0.0001343851295201564,7.639353777672565e-14,1.772382697774399e-11,2.1763589361165245e-13,8.318191836081175e-08,0.1865277657601258,5.6249740882500894e-05,0.0004812740608128059,3.901245650167271e-09,3.335799515201282e-11,3.953122962479858e-09,3.596980988078744e-08,9.28719690938424e-05,2.121617745967046e-09,8.23995745973683e-11,7.951165988579696e-07,9.050952966268324e-05
0.00023876358817151075,0.9479725914298408,3.76,0.0,0.010555928195074133,0.016605010190413078,1.0551321183046096,2.1456843088441104e-05,1.761678466495189e-05,0.006265068892844935,1.451950194005858e-05,4.554570072000499e-09,0.0033948959382579724,0.026941922116187733,0.6583393416458048,0.000153243627589461,0.00013612425310793628,2.7437732050826524e-08,2.295912195682232e-06,0.0013708230647984736,8.282198279326323e-05,2.1774887736303723e-05,0.5341852537968718,3.3649400481704474e-07,4.190595063840767e-10,7.949002667884042e-05,0.09268035250465845,3.133601925524438e-05,9.28072873238531e-06,0.00013341805392316986,7.495775125721716e-14,1.751085912939611e-11,2.135486193087516e-13,8.164390802444116e-08,0.1865995945821172,5.566345259851313e-05,0.00048016018877807286,3.865937783952958e-09,3.2797689290396284e-11,3.91783563010747e-09,3.574612260952829e-08,9.289124016538877e-05,2.121906850151015e-09,8.182806943846988e-11,7.823032118246167e-07,9.051170577460543e-05
