Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207)
0.008779891255676018,0.5124365352803885,3.76,0.0,0.7142357264162355,0.9997496462132992,0.0002623262121176091,2.3246757541564672e-27,1.5100769883750128e-19,2.0479879761511167e-05,9.500638357887948e-06,2.1275742954341862e-07,1.9078121748413456e-08,6.250967773839537e-09,1.4981986298823373e-05,0.00021093140972764854,1.883032303586552e-09,5.283905814128173e-10,3.7249388792042346e-10,9.610060395482497e-07,5.0047222501388804e-05,1.849425789344115e-10,5.129528500254776e-06,1.4359784955244598e-06,5.20909965994734e-20,2.459405047586107e-14,1.2821582358783566e-11,7.630081349187408e-22,8.114555906820285e-14,1.7728267404709492e-12,1.2954361874232252e-15
0.008863307060660542,0.5124365179951582,3.76,0.0,0.714231579476746,0.9997465894948229,0.0002656688424195564,2.3692466819296132e-27,1.5154114413213551e-19,2.0497338619567204e-05,9.526898701174676e-06,2.1293815893574825e-07,1.9109083108122574e-08,6.271260259278886e-09,1.5190799034031137e-05,0.00021351392698422853,1.8870617318584883e-09,5.300208786585854e-10,3.7547839531611805e-10,9.784827530091016e-07,5.074061341642665e-05,1.873654224368138e-10,5.254565072834433e-06,1.441144311574258e-06,5.3038316360200144e-20,2.5078553035902e-14,1.3215873313245265e-11,7.875937697840834e-22,8.132722321725331e-14,1.776715389149158e-12,1.3138354845556014e-15
0.008946722865645065,0.5124365007687518,3.76,0.0,0.7142274268044377,0.9997435283110062,0.00026901699477213935,2.3644125150894135e-27,1.5205654071948727e-19,2.051481153574268e-05,9.553193329052584e-06,2.1311903225243027e-07,1.9140102905036934e-08,6.291597846755112e-09,1.540033871426075e-05,0.00021609813639621026,1.8910989458567717e-09,5.316552104125278e-10,3.784726074319454e-10,9.96099009151527e-07,5.1435068521000205e-05,1.8979376070901222e-10,5.381220597988143e-06,1.4463244224083604e-06,5.399320000348826e-20,2.556801743326066e-14,1.3617897323215914e-11,8.127099270997394e-22,8.150930461813003e-14,1.7806118878982258e-12,1.3322750793511954e-15
0.009030138670629588,0.5124364836014331,3.76,0.0,0.7142232683892835,0.9997404626554435,0.0002723706798100826,2.4055304537585906e-27,1.5259313825777445e-19,2.0532299563074358e-05,9.579521057861572e-06,2.1330006043701587e-07,1.9171181373055566e-08,6.311980518353253e-09,1.5610607048856462e-05,0.00021868403925266955,1.895143935434672e-09,5.33293330586051e-10,3.8147658536611484e-10,1.0138552595397831e-06,5.213058938578791e-05,1.922276517335343e-10,5.509498705103438e-06,1.451518629623693e-06,5.495567201279525e-20,2.606248371690387e-14,1.4027733486287784e-11,8.38362986800972e-22,8.169184792959702e-14,1.7845190480630074e-12,1.3507550677731241e-15
0.009113554475614112,0.5124364664934049,3.76,0.0,0.7142191042212824,0.999737392521582,0.0002757299081882331,2.3932341820611334e-27,1.5311005180376722e-19,2.054980345501645e-05,9.605880786498241e-06,2.1348125132119523e-07,1.9202318419377934e-08,6.332407716095448e-09,1.582160573647493e-05,0.00022127163693632588,1.8991966896599516e-09,5.349354505934482e-10,3.844903679953675e-10,1.031751958812427e-06,5.2827177663699034e-05,1.94667063205036e-10,5.639403035758224e-06,1.456726739650535e-06,5.592575702556354e-20,2.6561972445743514e-14,1.4445461528041508e-11,8.645603966013361e-22,8.187481807802272e-14,1.7884342099524916e-12,1.369275547637578e-15
0.009196970280598635,0.5124364494449045,3.76,0.0,0.7142149342904701,0.9997343179028135,0.00027909469054915114,2.4368830522879476e-27,1.5365234234131885e-19,2.0567323829119734e-05,9.632271456574059e-06,2.1366261132103964e-07,1.9233513993287654e-08,6.352879418670405e-09,1.6033336469118186e-05,0.00022386093085858047,1.903257172525561e-09,5.365812867384275e-10,3.875140087095978e-10,1.049789563023056e-06,5.3524835039282944e-05,1.9711205860001623e-10,5.770937237342879e-06,1.461948562255499e-06,5.690347976950037e-20,2.7066525278331508e-14,1.4871161511465613e-11,8.9130861719312e-22,8.205826247131131e-14,1.7923604977035838e-12,1.3878366172775885e-15
0.009280386085583158,0.5124364324561246,3.76,0.0,0.7142107585869704,0.9997312387924455,0.00028246503749394277,2.4257424209205404e-27,1.5417439216993627e-19,2.0584861073590453e-05,9.658692088146407e-06,2.138441444721788e-07,1.9264767751952522e-08,6.373394992786219e-09,1.624580092601609e-05,0.0002264519224638279,1.9073253513832445e-09,5.382310718906499e-10,3.9054753492278806e-10,1.06796853071906e-06,5.4223563244675244e-05,1.9956259825255227e-10,5.904104968071652e-06,1.4671839140737918e-06,5.788886509319646e-20,2.7576161488848707e-14,1.530491413380091e-11,9.186152300145712e-22,8.224213872068307e-14,1.7962948935710103e-12,1.4064383760563129e-15
0.009363801890567682,0.5124364155272798,3.76,0.0,0.7142065771009846,0.9997281551837531,0.0002858409595750281,2.4195150489112575e-27,1.5470073727109988e-19,2.0602415452199424e-05,9.68514175040201e-06,2.1402585351358875e-07,1.9296079389201728e-08,6.393954257772736e-09,1.6459000777295647e-05,0.00022904461319727824,1.9114011752812714e-09,5.398846380125085e-10,3.9359098840389715e-10,1.0862893218413682e-06,5.492336403079639e-05,2.0201872207230483e-10,6.038909892521179e-06,1.4724326169125546e-06,5.888193793186581e-20,2.8090917961256557e-14,1.574680051152423e-11,9.46487079334337e-22,8.242647190896511e-14,1.8002390726886519e-12,1.4250809235398255e-15
0.009447217695552205,0.5124363986585704,3.76,0.0,0.714202389822791,0.999725067069992,0.0002892224672949463,2.437265239491337e-27,1.5523942717430998e-19,2.0619987128706287e-05,9.711619555052829e-06,2.1420774014542443e-07,1.9327448512100227e-08,6.414556924672794e-09,1.6672937684993036e-05,0.00023163900449670347,1.9154845916275007e-09,5.415419091424206e-10,3.966444021307744e-10,1.1047523975203315e-06,5.562423916081727e-05,2.0448044893921315e-10,6.175355680896939e-06,1.4776944973105556e-06,5.988272328250003e-20,2.861082709407954e-14,1.619690213335673e-11,9.749312523580712e-22,8.261127033028596e-14,1.8041935828284695e-12,1.4437643594793956e-15
0.009530633500536729,0.5124363818501846,3.76,0.0,0.7141981967427898,0.9997219744443965,0.00029260957107239574,2.4522018989687516e-27,1.5577909123542512e-19,2.063757613064491e-05,9.738124676054978e-06,2.1438980465281873e-07,1.9358874616266392e-08,6.43520255313449e-09,1.6887613298802913e-05,0.00023423509777916788,1.9195755421397757e-09,5.432029203753566e-10,3.997078036118133e-10,1.1233582205398054e-06,5.632619041019982e-05,2.0694777812566726e-10,6.313446011454278e-06,1.4829693891865864e-06,6.089124622885595e-20,2.9135917167865946e-14,1.665530104720109e-11,1.003955081588809e-21,8.279652238334544e-14,1.808157667399107e-12,1.4624887837513496e-15
0.009614049305521252,0.5124363651023056,3.76,0.0,0.7141939978515396,0.9997188773001999,0.00029600228121075473,2.4743602768389458e-27,1.563242858201762e-19,2.06551823544228e-05,9.764656356513553e-06,2.1457204595703942e-07,1.939035715348622e-08,6.455890828055022e-09,1.7103029253661626e-05,0.00023683289441884896,1.9236739629520294e-09,5.44867613891513e-10,4.027812154550552e-10,1.142107255369641e-06,5.70292195566557e-05,2.0942072131612414e-10,6.453184571068186e-06,1.4882571356192512e-06,6.190753194831072e-20,2.966621936458387e-14,1.7122079956021886e-11,1.0335658368097871e-21,8.298223099557613e-14,1.812131582344849e-12,1.4812542960412956e-15
0.009697465110505775,0.5124363484151295,3.76,0.0,0.7141897931397206,0.9997157756306515,0.0002994006079210587,2.4831616442860478e-27,1.568660568262281e-19,2.0672805629347187e-05,9.791213883867922e-06,2.1475446228206115e-07,1.9421895527238427e-08,6.476621330100309e-09,1.7319187174413916e-05,0.00023943239574460447,1.927779788238624e-09,5.465360111546839e-10,4.0586466315168977e-10,1.1609999674774203e-06,5.7733328370030166e-05,2.118992813036955e-10,6.594575052249694e-06,1.4935575862444049e-06,6.293160567053246e-20,3.020176307475754e-14,1.759732201533108e-11,1.0637709646334292e-21,8.316838584346732e-14,1.8161147198980174e-12,1.5000609957216438e-15
0.009780880915490299,0.5124363317888415,3.76,0.0,0.7141855825981159,0.9997126694290284,0.000302804561332555,2.5229499629936182e-27,1.5742379907082354e-19,2.0690445756493776e-05,9.81779657548601e-06,2.1493705155754878e-07,1.9453489175621468e-08,6.497393867946432e-09,1.7536088678303358e-05,0.00024203360303639147,1.9318929511675416e-09,5.482079694179123e-10,4.089581654064578e-10,1.1800368229494548e-06,5.8438518605316174e-05,2.1438348084028686e-10,6.7376211513461475e-06,1.4988705958266435e-06,6.39634926626062e-20,3.074258215092108e-14,1.808111072726343e-11,1.0945776988184584e-21,8.335500342882705e-14,1.8201082684708464e-12,1.518908981679361e-15
0.009864296720474822,0.5124363152236228,3.76,0.0,0.7141813662176304,0.9997095586886373,0.00030621415147756196,2.4954655074359425e-27,1.5795428855471803e-19,2.0708102493698386e-05,9.844403787520514e-06,2.151198112655646e-07,1.9485137435057542e-08,6.518207758091794e-09,1.7753735373316505e-05,0.00024463651751817833,1.9360133852067913e-09,5.498837098291892e-10,4.120617522847509e-10,1.1992182887053143e-06,5.914479200227968e-05,2.168732997082902e-10,6.882326569949252e-06,1.5041960254481914e-06,6.500321822832841e-20,3.1288701216926044e-14,1.8573530037572326e-11,1.1259938990609991e-21,8.354204035376215e-14,1.824109461557609e-12,1.5377983523979557e-15
0.009947712525459345,0.5124362987196486,3.76,0.0,0.7141771439893259,0.9997064434028138,0.0003096293882666874,2.5309636240119877e-27,1.585148025635439e-19,2.0725775528795766e-05,9.871034929025923e-06,2.1530273815773125e-07,1.9516839752262762e-08,6.539063119162848e-09,1.7972128854652094e-05,0.00024724114035036646,1.940141019376515e-09,5.515628711319064e-10,4.1517542981834113e-10,1.218544832844356e-06,5.985215028532926e-05,2.19368783644337e-10,7.028695016116141e-06,1.5095337445633001e-06,6.605080774897732e-20,3.1840159443829e-14,1.907466448539116e-11,1.1580265741513694e-21,8.372954810222467e-14,1.8281218253849144e-12,1.5567292056955837e-15
0.009999999999999998,0.5124362822771016,3.76,0.0,0.7141744943871444,0.9997044883296862,0.00031177304235691073,2.566981130068581e-27,1.5887346292130035e-19,2.0736861658017977e-05,9.887740065146813e-06,2.1541748570493956e-07,1.9536738962370456e-08,6.55215681261468e-09,1.8109405771192223e-05,0.00024887466590986073,1.9427319825950655e-09,5.5261719577593e-10,4.1713232815625663e-10,1.2307334586633907e-06,6.029609713084661e-05,2.2093591256875471e-10,7.121292642872092e-06,1.512885794380097e-06,6.671148856253297e-20,3.2188564572388227e-14,1.939327182753763e-11,1.1784233820912055e-21,8.384731466560638e-14,1.8306420668318333e-12,1.5686168143783263e-15
0.010031128330443869,0.5124362822771016,3.76,0.0,0.7141729159044093,0.99970332356493,0.0003130502814958831,2.5707188026037933e-27,1.5907969732216393e-19,2.074346450441801e-05,9.897689453388107e-06,2.1548582851775676e-07,1.954859545484702e-08,6.559959435556487e-09,1.8191270706554045e-05,0.0002498474726262783,1.9442757864795953e-09,5.532455716336934e-10,4.182992194699023e-10,1.2380169243742505e-06,6.0560595159076735e-05,2.218699227510684e-10,7.176730203610111e-06,1.5148836301415701e-06,6.710628664385178e-20,3.2396984023742605e-14,1.9584599140916554e-11,1.1906835596937052e-21,8.391749949963362e-14,1.8321437085927175e-12,1.5757016388816436e-15
0.010114544135428392,0.5124362658961595,3.76,0.0,0.7141686819542282,0.9997001991684058,0.00031647684084597867,2.574078195536843e-27,1.596307727041817e-19,2.076116904092559e-05,9.924366851507737e-06,2.1566907839770107e-07,1.9580403879796208e-08,6.580896240796961e-09,1.8411162503368428e-05,0.00025245551536541414,1.9484176172679543e-09,5.549318906371139e-10,4.2143314302204625e-10,1.2576350330574546e-06,6.127012830233488e-05,2.243767143395465e-10,7.326435851281653e-06,1.5202455661905854e-06,6.816968037430137e-20,3.295920379227158e-14,2.010341957989744e-11,1.2239726870141946e-21,8.41058740069787e-14,1.8361738939332773e-12,1.5947157485273099e-15
0.010197959940412915,0.5124362495769994,3.76,0.0,0.714164442130227,0.9996970702066963,0.000319909075918663,2.6128708427989592e-27,1.6019994068694832e-19,2.077888874896238e-05,9.951066638328456e-06,2.1585248374721543e-07,1.961226443994618e-08,6.601873489911407e-09,1.8631805812791515e-05,0.00025506526953529855,1.9525664439460695e-09,5.566216156352354e-10,4.245772088675957e-10,1.2773996291499306e-06,6.198075137467868e-05,2.268891846734013e-10,7.477815681224446e-06,1.525619441470552e-06,6.924101443501443e-20,3.352685413170995e-14,2.0631211729120725e-11,1.2579013895858257e-21,8.429469861580816e-14,1.8402142958906075e-12,1.6137716306099631e-15
0.010281375745397439,0.5124362333197985,3.76,0.0,0.7141601964239945,0.9996939366733091,0.0003233469961966139,2.5741554027668182e-27,1.6073682989976009e-19,2.07966232243791e-05,9.977788365612871e-06,2.160360403641885e-07,1.964417645334882e-08,6.622890486413108e-09,1.8853202192794273e-05,0.0002576767360239773,1.9567222018480246e-09,5.5831501267467e-10,4.2773144345954243e-10,1.2973111836527622e-06,6.26924660067119e-05,2.2940731254526302e-10,7.630873420900056e-06,1.5310051519373527e-06,7.032031435024205e-20,3.409995998299717e-14,2.1168062058927858e-11,1.2924778918615887e-21,8.448392252081182e-14,1.844261741437109e-12,1.6328693804131455e-15
0.010364791550381962,0.5124362171247331,3.76,0.0,0.7141559448273053,0.9996907985618214,0.00032679061100987164,2.6108079394008267e-27,1.6130969170909637e-19,2.081437204799218e-05,1.0004531630491238e-05,2.1621974388714584e-07,1.967613940562178e-08,6.643947512865089e-09,1.907535318862765e-05,0.0002602899156182459,1.9608848264808686e-09,5.600116618907457e-10,4.3089584584504206e-10,1.3173701685429742e-06,6.340527379076673e-05,2.3193114290993594e-10,7.785612804051223e-06,1.5364026027665152e-06,7.14076057126923e-20,3.4678561224762303e-14,2.171405775301805e-11,1.32770944784658e-21,8.467360676883429e-14,1.8483203565795272e-12,1.6520090920318122e-15
0.010448207355366486,0.5124362009919811,3.76,0.0,0.714151687332017,0.9996876558658444,0.0003302399296195989,2.6550637655712804e-27,1.6188845788632533e-19,2.0832134800269027e-05,1.0031296049339273e-05,2.1640358995333905e-07,1.9708152668944514e-08,6.665044067110989e-09,1.9298260340295936e-05,0.0002629048090559399,1.9650542570133725e-09,5.617117126345591e-10,4.3407043615039725e-10,1.3375770562153256e-06,6.41191763001415e-05,2.3446066476330206e-10,7.942037567532753e-06,1.5418117032032242e-06,7.25029141247965e-20,3.5262685399674644e-14,2.226928634164601e-11,1.3636042471750098e-21,8.486371976412744e-14,1.8523882263303134e-12,1.6711908591824061e-15
0.010531623160351009,0.5124361849217193,3.76,0.0,0.7141474239300727,0.9996845085790246,0.0003336949612156877,2.6647164371960302e-27,1.6245383901787192e-19,2.0849911061578287e-05,1.005808125806025e-05,2.1658757419875323e-07,1.974021564034133e-08,6.686179726077273e-09,1.9521925182311057e-05,0.00026552141702490436,1.9692304318813184e-09,5.634152545886084e-10,4.3725523365939347e-10,1.3579323195109053e-06,6.483417508835734e-05,2.3699587670517197e-10,8.10015145128019e-06,1.5472323666602786e-06,7.360626521474052e-20,3.585236218547985e-14,2.2833835712023944e-11,1.4001704419791377e-21,8.50542399906879e-14,1.856464102790501e-12,1.6904147750483401e-15
0.010615038965335532,0.5124361689141254,3.76,0.0,0.7141431546135514,0.9996813566950651,0.0003371557148752771,2.6955333447992808e-27,1.6303154771918134e-19,2.086770041340501e-05,1.0084886922944705e-05,2.16771692269697e-07,1.977232779679099e-08,6.707354478056698e-09,1.9746349240509705e-05,0.00026813974013371113,1.9734132945347444e-09,5.651221160053406e-10,4.404502450750662e-10,1.378436431987409e-06,6.555027167726095e-05,2.3953679471262585e-10,8.259958200076618e-06,1.5526645131652556e-06,7.471768465516329e-20,3.644762547359068e-14,2.340779432310973e-11,1.437415818643257e-21,8.524518845248405e-14,1.860549468567407e-12,1.7096809319298356e-15
0.010698454770320056,0.5124361529693777,3.76,0.0,0.7141388793746882,0.9996782002077365,0.000340622199544523,2.7005166653121875e-27,1.6359954372732437e-19,2.08855024428261e-05,1.0111712744755506e-05,2.1695593987172702e-07,1.98044885829487e-08,6.728567901292146e-09,1.9971534031101877e-05,0.0002707597788964406,1.977602788771786e-09,5.668324057974556e-10,4.436554903500588e-10,1.3990898680419738e-06,6.626746755064586e-05,2.420834196085318e-10,8.421461564721813e-06,1.5581080704700211e-06,7.583719815838069e-20,3.7048505630799435e-14,2.3991251326812053e-11,1.4753487246316373e-21,8.543654128272883e-14,1.864642942500311e-12,1.728989421205465e-15
0.010781870575304579,0.5124361370876541,3.76,0.0,0.7141345982058213,0.9996750391108552,0.0003440944240839705,2.7428684607933724e-27,1.6418725214507764e-19,2.0903316744337803e-05,1.0138558445522344e-05,2.1714031278617494e-07,1.9836697523608114e-08,6.749820043705116e-09,2.0197481063985806e-05,0.0002733815337647778,1.9817988626496198e-09,5.685459332049139e-10,4.468709752932543e-10,1.4198931026509543e-06,6.698576416635721e-05,2.4463576649533477e-10,8.58466529979426e-06,1.5635629713153703e-06,7.696483147433621e-20,3.765503670902299e-14,2.4584296355026025e-11,1.5139770555880982e-21,8.562832301516885e-14,1.8687462079355814e-12,1.748340333534832e-15
0.010865286380289102,0.5124361212691343,3.76,0.0,0.7141303110993503,0.9996718733982674,0.00034757239730172856,2.7373494773874393e-27,1.6475489827089908e-19,2.092114292221941e-05,1.0165423759446793e-05,2.1732480689767136e-07,1.986895408112883e-08,6.771110352665115e-09,2.0424191845734245e-05,0.00027600500514922475,1.9860014644227352e-09,5.702629110142906e-10,4.5009672356417526e-10,1.4408466111819268e-06,6.770516296478924e-05,2.4719383054070636e-10,8.749573162708295e-06,1.5690291514081357e-06,7.810061036577616e-20,3.82672479132638e-14,2.518701938225435e-11,1.5533094506540362e-21,8.582049343961199e-14,1.872856849577013e-12,1.7677337592348177e-15
0.010948702185273626,0.5124361055139979,3.76,0.0,0.7141260180477751,0.9996687030638652,0.0003510561279225358,2.7390552766388962e-27,1.6532813979042369e-19,2.093898059079486e-05,1.0192308440796026e-05,2.1750941819365272e-07,1.9901257814125158e-08,6.792438861596563e-09,2.06516678770265e-05,0.0002786301933982346,1.990210545839922e-09,5.719831733691882e-10,4.5333274296937344e-10,1.4619508696253724e-06,6.842566536014247e-05,2.497576256189393e-10,8.916188914901713e-06,1.5745065512893857e-06,7.924456063715983e-20,3.888517322736486e-14,2.5799510892614766e-11,1.5933539639613616e-21,8.601307365675168e-14,1.8769763142040476e-12,1.7871697878933575e-15
