Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93)
2.3772163393664274e-12,0.7974310144002987,3.76,0.0,0.7370531054994836,0.9999999999035081,8.586249737887195e-22,4.926410792784695e-33,3.6568129381305703e-22,1.4539279597473344e-10,9.649170963343151e-11,1.0720494742855531e-18,1.188180159868289e-16,4.890042335375506e-11,1.5702078008282698e-15,3.218433362085438e-18,2.862603448412186e-16,6.683018693385694e-19,1.7047364273078122e-23,1.6270746571876718e-26,3.9931514244956647e-25,3.2806798530185116e-25,7.62584920842999e-25,2.010842507640592e-18,4.236683228616307e-37,3.287231804282724e-36,1.4491969493163353e-40,1.5953126849552618e-54,1.2958632401585292e-15,1.8227765707905293e-19,5.232456374736087e-30,8.312151526700379e-32,1.0608130772664863e-28,2.0691706813242222e-23,9.137601223813757e-25,2.0465337251525922e-46,2.5705275288402907e-43,1.9093237183818812e-51,2.705513450041469e-55,1.021011213336321e-40,4.316357134175404e-28,1.690887735082687e-56,3.2455080838996805e-58,7.729903332007988e-48,8.164811736492646e-29,9.031157565451932e-58,3.502408953428084e-57,9.123230357257478e-49,5.05023898833272e-25,1.8824608326698165e-35,1.3266957324736127e-55,1.9822773785565525e-62,7.030732947629756e-49,1.451767633898899e-36,1.1407380050384497e-68,3.565339951286946e-59,4.515319893888243e-70,2.0697146094117602e-58,8.543637714372555e-64,1.8913548251995277e-29,4.583032428243121e-44
3.5658265242443176e-12,0.7974310144038458,3.76,0.0,0.7370531054267861,0.999999999855262,2.4551304631166767e-21,1.4088727150286354e-32,7.770494568448618e-22,2.1808948673360738e-10,1.44737642486737e-10,2.2780314508377984e-18,2.524879952497238e-16,7.335043539925829e-11,2.5266378660123984e-15,6.8392576481531966e-18,5.020543416919835e-16,1.4200655805728286e-18,3.624618943599052e-23,4.652472575578472e-26,8.995412286833848e-25,9.379991234271657e-25,2.1803647991755506e-24,4.2730417768830495e-18,1.558199503469911e-36,1.244029507485892e-35,6.6625481524019126e-40,8.780477776232151e-54,1.943656623851974e-15,3.873030433836253e-19,1.496629010610082e-29,2.3768115537791785e-31,3.02884011337733e-28,5.911825726796799e-23,2.6552523117482556e-24,9.573603863178601e-46,1.1504085517277182e-42,1.0329975634289377e-50,1.4735595095365577e-54,4.228205431097561e-40,1.2338415999503908e-27,1.0093905133544075e-55,1.8091122168650707e-57,3.656811886133909e-47,2.9336113237060823e-28,5.456710294419668e-57,1.8929842878295453e-56,4.2670465411882654e-48,1.4439716503912475e-24,6.928728368292277e-35,7.398714492825824e-55,1.2739622086310067e-61,3.4886003202258215e-48,5.336597981635847e-36,6.1483704881991905e-68,2.330614332225096e-58,2.3356180409795e-69,1.352647326026972e-57,5.581250342859718e-63,5.40091336715197e-29,2.1434528757308333e-43
4.754436709122208e-12,0.7974310144073928,3.76,0.0,0.7370531053540889,0.9999999998070159,5.178579153545742e-21,2.972275823593329e-32,1.325517978593432e-21,2.9078627920483103e-10,1.9298357308366102e-10,3.885936770787886e-18,4.307142342309299e-16,9.780030279505627e-11,3.585862050276124e-15,1.1667101723849628e-17,7.614456734232747e-16,2.4223449201619953e-18,6.186613259365598e-23,9.813527664669981e-26,1.619397422606949e-24,1.978376844914796e-24,4.598730083054316e-24,7.289306678801647e-18,3.9493718290651896e-36,3.3074035883738535e-35,2.010175403621693e-39,3.0761797844612574e-53,2.5913664232127043e-15,6.60635155917088e-19,3.157724648306427e-29,5.013613968541264e-31,6.38025610861102e-28,1.2460749199258366e-22,5.6818521362769194e-24,3.088193133658887e-45,3.8815349875820684e-42,3.8683471581324663e-50,5.490780574233582e-54,1.2245202678978254e-39,2.6018270807980128e-27,4.093413881161388e-55,6.818658203769e-57,1.1970704187948804e-46,7.332477914141451e-28,2.2557020381882117e-56,7.097849378696327e-56,1.3764847724296707e-47,3.0455985863574932e-24,1.7572829854061472e-34,2.7896162969455705e-54,5.272540858668518e-61,1.4754727759727059e-47,1.3519040678193224e-35,4.162522203226225e-67,1.0133799836828208e-57,1.2922288561728148e-68,5.880267831917665e-57,2.340212117750835e-62,1.1378377613699628e-28,6.913535701985493e-43
7.131657078877988e-12,0.7974310144144867,3.76,0.0,0.7370531052086937,0.9999999997105234,1.414429484709078e-20,8.121779883353437e-32,2.744188090291389e-21,4.361801028600029e-10,2.8947542898186353e-10,8.044932430177353e-18,8.91736864474584e-16,1.4669969810551605e-10,5.945560037086095e-15,2.415570452991548e-17,1.3825468236611298e-15,5.014741962124379e-18,1.2821924763813108e-22,2.680448553197214e-25,3.678201038132707e-24,5.4029454334003984e-24,1.2559234602282567e-23,1.509157997459376e-17,1.3797175066055819e-35,1.3019665727213537e-34,9.104494008338493e-39,1.7562131329432045e-52,3.886589888888328e-15,1.3675594645952744e-18,8.628792809646406e-29,1.36957063095989e-30,1.73881458831863e-27,3.3993265501166447e-22,1.5887474523419435e-23,1.699450459625642e-44,2.33215124292069e-41,2.7248250779368233e-49,3.8119298270380884e-53,5.710678347629697e-39,7.103201972526631e-27,3.570130386769819e-54,4.94979677931205e-56,6.812338486478441e-46,2.5225808414067127e-27,2.0446183676308946e-55,5.016657732662383e-55,7.57707252041902e-47,8.317763941079149e-24,6.145373588011231e-34,2.0261606128971023e-53,4.342882348727328e-60,1.3282844058091096e-46,4.71841590313249e-35,8.356751914300496e-66,9.716843210973394e-57,1.8523635286817195e-67,5.636424245353294e-56,1.966474920190406e-61,3.1015649041353164e-28,3.804500980753659e-42
9.508877448633769e-12,0.7974310144215808,3.76,0.0,0.7370531050632981,0.999999999614031,2.959456823089586e-20,1.7000284620664782e-31,4.666936535454962e-21,5.815743005479408e-10,3.859672765823953e-10,1.3681663845609606e-17,1.5166069816857107e-15,1.9559856149509437e-10,8.68326361220712e-15,4.108325247128942e-17,2.1639661328209542e-15,8.52808913024357e-18,2.182943079680607e-22,5.60852068641217e-25,6.80744017019515e-24,1.1303625794515677e-23,2.6275660361877176e-23,2.5666815150382425e-17,3.4445228152432766e-35,3.478677245581837e-34,2.7134517086751903e-38,6.0475619725589755e-52,5.181506076907518e-15,2.325533740408371e-18,1.8061821398787946e-28,2.8660819440797243e-30,3.631089065252809e-27,7.104945762211507e-22,3.3924944066564355e-23,5.453157029373119e-44,7.761379283205194e-41,1.0340124531887966e-48,1.438415318881514e-52,1.7050943313839158e-38,1.4856345839714247e-26,1.4336663034808078e-53,1.8188854540157386e-55,2.228987203559059e-45,6.24147475540325e-27,8.350545887062461e-55,1.9065637437106515e-54,2.43164853975127e-46,1.7402224122701893e-23,1.5355774334870652e-33,7.4497016146820575e-53,1.7875232338114039e-59,5.238041636461319e-46,1.1770983231076196e-34,4.326011976934269e-65,4.066400964963286e-56,8.623768812453936e-67,2.358130526056707e-55,8.235955367092512e-61,6.4779879972039305e-28,1.2207736221734262e-41
1e-11,0.7974310144357689,3.76,0.0,0.7370531050332602,0.9999999995940959,3.415567544029458e-20,1.9623040455326098e-31,5.132916889351019e-21,6.116121092141407e-10,4.0590203748696006e-10,1.5047725367675054e-17,1.6680544158206036e-15,2.057007641979255e-10,9.300427926092569e-15,4.518604136724118e-17,2.3472737873940667e-15,9.379509904447907e-18,2.4015829956959406e-22,6.472944354335948e-25,7.645653423506735e-24,1.3045246598057522e-23,3.03242021141679e-23,2.8229903578795684e-17,4.2169134732100763e-35,4.318600278848668e-34,3.6331592335426604e-38,9.15241951834865e-52,5.448987772245421e-15,2.5576671214456812e-18,2.084872579739809e-28,3.308029634247333e-30,4.187647676722853e-27,8.196673516398554e-22,3.944961067808488e-23,7.420590619516875e-44,1.0595392704252178e-40,1.6218494175657638e-48,2.2528844160011144e-52,2.2592057762963114e-38,1.714343254050801e-26,2.477071713342418e-53,2.8041309792925318e-55,3.089240807044707e-45,7.621118459907057e-27,1.4773655078457458e-54,2.9936027720616306e-54,3.309058903835772e-46,2.0083685676320833e-23,1.880974440602554e-33,1.1496294273557528e-52,3.1883623498782935e-59,8.106288868623218e-46,1.440496524248708e-34,9.925236126323253e-65,7.663941046206317e-56,1.6271977579718976e-66,4.441484711244249e-55,1.5394990463605305e-60,7.471393028645293e-28,1.6612255747531355e-41
1.426331818814533e-11,0.7974310144357689,3.76,0.0,0.737053104772506,0.9999999994210452,9.345011289254187e-20,5.373615136579331e-31,1.0167209164612425e-20,8.723639241175791e-10,5.789509445360568e-10,2.9806100867798503e-17,3.3043562612102193e-15,2.9339454167025314e-10,1.5399883822262483e-14,8.951580118848258e-17,4.2532096755773125e-15,1.857744044462506e-17,4.767888105274769e-22,1.771067609922371e-24,1.7680717867575244e-23,3.5682997997573423e-23,8.294810701496563e-23,5.592269091964088e-17,1.5897686102648865e-34,1.7224661276287328e-33,1.949072950231522e-37,6.802353228622357e-51,7.770329917365688e-15,5.065154224250371e-18,5.710026497803414e-28,9.054959800505566e-30,1.1402134749828959e-26,2.236683286036699e-21,1.1328211505313509e-22,4.165000077445676e-43,5.9835695986519714e-40,1.2919246247029217e-47,1.789960201293514e-51,1.1671258524671273e-37,4.685811121024737e-26,2.3347500734225697e-52,2.1597833637894376e-54,1.8334002706519032e-44,2.839392733412203e-26,1.4420688676058882e-53,2.389487955676866e-53,1.8574505650359675e-45,5.493887753675775e-23,7.111203253914097e-33,8.872724240531563e-52,3.148246407361387e-58,6.265323806470647e-45,5.420496874879755e-34,1.2872157659734925e-63,8.145824382778781e-55,1.7258407614048368e-65,4.716924822124249e-54,1.6191409637068545e-59,2.0351876131968132e-27,9.324279270271313e-41
1.9017758927656892e-11,0.7974310144499569,3.76,0.0,0.737053104481712,0.9999999992280589,2.1255480362552514e-19,1.2233152280861024e-30,1.784836534777379e-20,1.1631551666967733e-09,7.719345765713512e-10,5.232369586975462e-17,5.801301712340557e-15,3.911882195055888e-10,2.3752649277138214e-14,1.5716591810643603e-16,7.036337575476556e-15,3.260982870016672e-17,8.39013795917834e-22,4.028459306586883e-24,3.575376294183193e-23,8.11419129493214e-23,1.8862462310616131e-22,9.818130648450472e-17,4.597832369703233e-34,5.1408491368563606e-33,7.185356711408761e-37,3.119830317345171e-50,1.035782476558631e-14,8.889844900974791e-18,1.3000535406272092e-27,2.0604990462882267e-29,2.5810202876502456e-26,5.074025260489243e-21,2.697171024466499e-22,1.568522115010633e-42,2.294659289285603e-39,6.108181216682458e-47,8.442458662381144e-51,4.21454072242247e-37,1.064751703568415e-25,1.2226774143795269e-51,9.959429145127691e-54,7.227589721355218e-44,8.15837216447191e-26,7.742768440325759e-53,1.1316655064289184e-52,6.996223489743458e-45,1.2493694199543727e-22,2.0620739792472447e-32,4.098308925763476e-51,1.683816688285113e-57,2.99104852249174e-44,1.5650604372350874e-33,8.796085636788977e-63,4.576976398884892e-54,1.0336017725269048e-64,2.6485435406345976e-53,9.103989083085342e-59,4.608873703680809e-27,3.511764565482286e-40
2.8526640406680013e-11,0.797431014478333,3.76,0.0,0.7370531039001191,0.9999999988420839,7.096685521572494e-19,4.092383798325097e-30,3.977997553577671e-20,1.7447425312667428e-09,1.1579017323844682e-09,1.1661568496351328e-16,1.293251273121099e-14,5.867686366399484e-10,4.5389029195510486e-14,3.503963955816175e-16,1.4693647280377254e-14,7.266751645379043e-17,1.879640838100927e-21,1.345077459289457e-23,1.0228883137092053e-22,2.707514228938186e-22,6.294237752402113e-22,2.188723883741518e-16,2.3194518302284937e-33,2.6521631439647677e-32,5.7306172329232784e-36,3.9936136440254125e-49,1.5528812733079456e-14,1.9803987605393428e-17,4.3506093892276854e-27,6.886498422640837e-29,8.518578074662609e-26,1.683378597855714e-20,9.97036794650549e-22,1.2531361817261407e-41,1.8214357214123293e-38,7.78870715073768e-46,1.0769540254313933e-49,3.1889667377850814e-36,3.546494773762864e-25,2.1682010693159134e-50,1.2538458888018881e-52,6.550086631850883e-43,4.085219066418115e-25,1.445541671437396e-51,1.4493165937958417e-51,5.589852227907189e-44,4.16948227337711e-22,1.047822246459702e-31,5.190113552362752e-50,2.924177192439241e-56,3.698010518510563e-43,7.860948424420972e-33,2.820453208305207e-61,9.55309491225768e-53,2.289621795608784e-63,5.5135033296131975e-52,1.8847938072201828e-57,1.5226897800641522e-26,2.8063061137519312e-39
4.754440336472625e-11,0.7974310145350852,3.76,0.0,0.7370531027369136,0.9999999980701259,3.3369510447474936e-18,1.932041518559566e-29,1.0990451847055533e-19,2.9079367830712603e-09,1.929835610832008e-09,3.221752456010269e-16,3.574594099785116e-14,9.779017116515416e-10,1.0838892139290706e-13,9.68714408318651e-16,3.8373390965333937e-14,2.0069417846428839e-16,5.2488375692275914e-21,6.325366126903371e-23,4.1303277037214317e-22,1.271426608189164e-21,2.956011763653737e-21,6.049851727609316e-16,1.88789035166651e-32,2.1706864961758394e-31,8.606405999992038e-35,1.1297770383826439e-47,2.5854801004433637e-14,5.465952576649289e-17,2.0553183313989945e-26,3.244899570332645e-28,3.9060518780912747e-25,7.805833375433085e-20,5.6739428202919306e-21,1.7954026009990486e-40,2.5644320606642314e-37,2.0378934404495668e-44,2.827108053499034e-48,4.3723648029011265e-35,1.6588517976645147e-24,9.017011064581653e-49,3.2066920405517676e-51,1.1738883355290276e-41,3.311390711368739e-24,6.280053609383009e-50,3.8282563166094153e-50,8.005366086605145e-43,1.958611330988886e-21,8.671300259117119e-31,1.3457769344948553e-48,1.0527409714528726e-54,9.00169427675187e-42,6.337290217431362e-32,2.0775062174327988e-59,4.59588045020265e-51,1.1787495293681487e-61,2.6363823201710473e-50,9.352755380930202e-56,6.997263116795153e-26,4.022247191015964e-38
8.557992928081874e-11,0.7974310146485898,3.76,0.0,0.7370531004104229,0.9999999965261762,1.995393765106551e-17,1.164507330765742e-28,3.5504499345239717e-19,5.234403398702511e-09,3.4737016342353204e-09,1.040704479267879e-15,1.155823603075117e-13,1.7600568106349902e-09,3.1330803195550734e-13,3.133649295349957e-15,1.191924899004053e-13,6.478590180963721e-16,1.7325490286468587e-20,3.783118051957504e-22,2.198852273016948e-21,7.581813394866645e-21,1.763097880883073e-20,1.9562755593651136e-15,2.075473425300229e-31,2.4128835839606725e-30,1.882521293219987e-33,4.974288039406855e-46,4.644299781057669e-14,1.7621075998649785e-16,1.23895691079458e-25,1.948320013296642e-27,2.2198076186442895e-24,4.535774924127783e-19,4.574063607927495e-20,3.730819550165423e-39,5.230648942493382e-36,7.960182818429237e-43,1.1088237354150217e-46,8.798211507987378e-34,9.81138671640783e-24,6.398526684982817e-47,1.2516157303795904e-49,3.418955514944118e-40,3.6465841866330275e-23,4.590019464267108e-48,1.5246514216703632e-48,1.661288150616419e-41,1.1687826700647328e-20,9.86084420335381e-30,5.39911681152699e-47,5.348598643938296e-53,3.376885437984215e-40,6.8371470536164675e-31,2.642818090574817e-57,3.5815418850021496e-49,1.120438591233592e-59,2.029577837441459e-48,7.384922727705721e-54,3.993535124252302e-25,8.365020504532153e-37
9.999999999999999e-11,0.7974310148755995,3.76,0.0,0.7370530995283735,0.9999999959408207,3.35706335795987e-17,1.9703815849820388e-28,4.8441970751890655e-19,6.116443227662937e-09,4.059013226770516e-09,1.4198726425947706e-15,1.5777223775455271e-13,2.0565496191009207e-09,4.184996041656205e-13,4.278437173162102e-15,1.614891813864993e-13,8.836018231218715e-16,2.3893330733580652e-20,6.365652756153373e-22,3.597032669556455e-21,1.2729764038642292e-20,2.960663014479473e-20,2.670419092681095e-15,4.563559657114707e-31,5.429209235887137e-30,6.422407293889562e-33,2.966735894749823e-45,5.422631550559515e-14,2.4016872986085573e-16,2.0925563259063435e-25,3.2872153773366295e-27,3.607861354810291e-24,7.478077105820407e-19,9.054612250111001e-20,1.239614205638241e-38,1.729379787146106e-35,4.1882492680329554e-42,5.848436091562981e-46,2.8715818087223317e-33,1.6375219982743296e-23,5.9834773414073595e-46,6.60321120531575e-49,1.5534126566922402e-39,8.053235536570226e-23,4.368771153127572e-47,8.267099091998074e-48,5.511602501105008e-41,1.963382699511818e-20,2.241650138473809e-29,2.969371733409525e-46,3.310392833826732e-52,1.7760021242687274e-39,1.4782215561468634e-30,4.096259511540345e-56,3.504390986116012e-48,1.4783619430694206e-58,1.9440965839563205e-47,7.200830462813925e-53,6.507921133594503e-25,2.78258790733463e-36
1.616509811130037e-10,0.7974310148755995,3.76,0.0,0.7370530957571235,0.9999999934381426,1.3715222957347658e-16,8.129159410056383e-28,1.263455567358785e-18,9.887649090061029e-09,6.561426744391626e-09,3.7028687721151116e-15,4.1206823846741557e-13,3.323922917909677e-09,1.0387496465216035e-12,1.1181751082703795e-14,4.1459422681546936e-13,2.302016705292087e-15,6.430727312518484e-20,2.6013197825609276e-21,1.4045902416871848e-20,5.1823845202439584e-20,1.2056240060726783e-19,6.975076789479656e-15,2.6192624064448302e-30,3.186519410544094e-29,4.975714789381043e-32,2.769121613811956e-44,8.736575708511463e-14,6.244412447209406e-16,8.605254602571415e-25,1.3495817809929107e-26,1.384867369259672e-23,2.9473164648119824e-18,4.657244783926696e-19,9.482193315781731e-38,1.3196872701207594e-34,3.790028346107735e-41,5.2958209312659635e-45,2.1770903601424885e-32,6.597120431672705e-23,6.047767319796619e-45,5.979707773879563e-48,1.346857126020201e-38,4.642175095811003e-22,4.4261315659706246e-46,7.54036243345965e-47,4.212865062057561e-40,8.00025349517949e-20,1.3280244709753725e-28,2.7181652268330708e-45,3.1152940163121396e-51,1.6070417738532655e-38,8.342889085662428e-30,4.36217306849026e-55,3.5631660225478685e-47,1.5530601239742974e-57,1.971248731274485e-46,7.318301523300644e-52,2.5104906059342828e-24,2.1297040100057477e-35
2.377220329451887e-10,0.7974310151026097,3.76,0.0,0.7370530911034,0.9999999903499301,4.1658012121046134e-16,2.4996955526627748e-27,2.7274943000890133e-18,1.4541311403329664e-08,9.649142602338033e-09,7.99258051193599e-15,8.909354211627855e-13,4.887197062642732e-09,2.1848920375273086e-12,2.4193949568606133e-14,8.882465049085073e-13,4.963267711773001e-15,1.436507214467707e-19,7.90325813936453e-21,4.165190677494087e-20,1.5680664809627762e-19,3.6489768847227786e-19,1.508206792917033e-14,1.0258369130987165e-29,1.325011652902209e-28,2.600945235472359e-31,1.850602370241374e-43,1.279522701661278e-13,1.3432794042653598e-15,2.6254057953599146e-24,4.120051578765764e-26,3.9418282852695996e-23,8.616912549139383e-18,1.7102897086645418e-18,5.097540247610727e-37,7.512260739639053e-34,2.5558297029448667e-40,3.549409942358793e-44,1.1608963290900204e-31,1.973758453729669e-22,4.773756545711993e-44,3.8929215059293776e-47,8.588693230779874e-38,1.827470781365169e-21,3.544471704713289e-45,5.162426832628145e-46,2.2770028286259904e-39,2.4230412707400676e-19,5.390458011393603e-28,1.8038993369938203e-44,2.1269196701798332e-50,1.1647098646484123e-37,3.20929160512039e-29,4.327369148900189e-54,2.8349038401653563e-46,1.5051417450646814e-56,1.55629967740046e-45,5.746995402641788e-51,7.181212593236417e-24,1.147367292799666e-34
3.1379308477737364e-10,0.7974310153296206,3.76,0.0,0.7370530864492522,0.9999999872615389,9.284657067565328e-16,5.6391591462115324e-27,4.744540710012427e-18,1.9195390346317166e-08,1.2736849203493328e-08,1.3901572635341097e-14,1.5521317534457394e-12,6.449879471711313e-09,3.751586302820283e-12,4.217916669010624e-14,1.5400068005641188e-12,8.623252828982843e-15,2.5804008426949055e-19,1.7619141033837892e-20,9.161945809357281e-20,3.4822174428329684e-19,8.105526109609352e-19,2.627707432956902e-14,2.741102508952732e-29,3.736750251388768e-28,8.717431484521397e-31,7.656650622104741e-43,1.6820522585313105e-13,2.3287068922171453e-15,5.86463770217879e-24,9.22541867069833e-26,8.275729093529603e-23,1.8532215908770815e-17,4.401848381518153e-18,1.773491489429866e-36,2.699716516986859e-33,1.050610745458986e-39,1.4539874384083084e-43,4.015822862214973e-31,4.336642619285478e-22,2.3499936847212024e-43,1.6041798859979855e-46,3.4905122135677524e-37,4.9061791509012335e-21,1.7712564813686556e-44,2.1520927136209714e-45,7.965753120221902e-39,5.385837092534102e-19,1.4884973072888412e-27,7.556870956370747e-44,9.070802403638056e-50,5.180446726539312e-37,8.440141289622681e-29,2.934290959733874e-53,1.403994394654879e-45,9.918680442657018e-56,7.65763318786907e-45,2.7333221694295234e-50,1.5142966502241779e-23,4.003425699044337e-34
