Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24)
1.2062263451589822e-08,0.6554408766870354,3.76,0.0,0.5580160425909002,0.9999999795064329,1.1305330645829668e-13,6.563543879204524e-27,1.1294795952380936e-18,2.218288167208261e-08,2.0482696252210728e-08,1.1678873861275901e-12,9.234432186065434e-12,1.6662498520942801e-09,1.3423939799462388e-11,8.875822144230564e-13,8.399616902573482e-12,8.997980925628463e-14,1.461472796320026e-18,1.854691211896385e-19,1.1296249962773506e-17,6.590678228584132e-19,7.147824938133145e-19,3.405843754384078e-13,2.9256391854790694e-29,3.814038997106705e-27,2.866237467611455e-29,1.306093924382698e-41,1.0475901694660616e-14
1.487972646695219e-08,0.6554408767355392,3.76,0.0,0.558016037404939,0.9999999747164556,2.1167069905292245e-13,1.1656988113596636e-26,1.6462682095190768e-18,2.736776598990808e-08,2.526707349563278e-08,1.7325372409215474e-12,1.4020115350101075e-11,2.049051901753304e-09,2.038158426312325e-11,1.3569481240144683e-12,1.2720705140168033e-11,1.3075035153055792e-13,2.6505046639055596e-18,3.5514557788924847e-19,2.1187316439947292e-17,1.2317898186892192e-18,1.3560487408004519e-18,5.182075262827394e-13,5.684821767583607e-29,8.505205011139793e-27,7.900211088842082e-29,5.822192155368224e-41,1.2599079721510231e-14
1.729250457701969e-08,0.6554408767770606,3.76,0.0,0.5580160329626295,0.9999999706135584,3.3160267262780706e-13,1.7463817069210238e-26,2.1447410969230464e-18,3.18089943215242e-08,2.936427642312137e-08,2.2901679132633335e-12,1.8898496673342223e-11,2.3749729685697844e-09,2.747573971468099e-11,1.8395187021338932e-12,1.7110515873820687e-11,1.6991954544666874e-13,4.0673958477771e-18,5.674256394503244e-19,3.3243548622039687e-17,1.926607789036344e-18,2.1483088287159742e-18,6.998175509522483e-13,9.162936892139886e-29,1.504706648609203e-26,1.6308260347664684e-28,1.6821996395215077e-40,1.4330043788592225e-14
1.970528268708719e-08,0.6554408768185687,3.76,0.0,0.5580160285191801,0.9999999665098166,4.897973021873707e-13,2.468633762156141e-26,2.6884626147200634e-18,3.625122104974587e-08,3.346150373218757e-08,2.9113004460997976e-12,2.4492038406907095e-11,2.699154387772089e-09,3.561198087592369e-11,2.397011445830777e-12,2.212807549977371e-11,2.1249629813583218e-13,5.907885944648918e-18,8.549670500551548e-19,4.9180177508259753e-17,2.8409284292249496e-18,3.2085089291573087e-18,9.086360838844878e-13,1.3898237447667771e-28,2.4627362510776762e-26,3.054092515950101e-28,4.2299036017771305e-40,1.5984291350764003e-14
2.211806079715469e-08,0.6554408768600639,3.76,0.0,0.5580160240745863,0.9999999624052384,6.91470784673176e-13,3.3380192200701455e-26,3.2721347057508933e-18,4.0694454402982e-08,3.7558754626672085e-08,3.591649094447384e-12,3.079640154121655e-11,3.021606425372712e-09,4.478474365489746e-11,3.0298743474531452e-12,2.776558931025676e-11,2.5805214954900504e-13,8.22374214466521e-18,1.231419809911721e-18,6.954063454289811e-17,4.003676914991458e-18,4.5793960212884555e-18,1.1446548922347745e-12,2.0122072419596086e-28,3.796922086755928e-26,5.306055555415766e-28,9.564296320547272e-40,1.7565252766311705e-14
2.453083890722219e-08,0.6554408769015468,3.76,0.0,0.5580160196288444,0.999999958299832,9.418164458286912e-13,4.3583207068071125e-26,3.891062983569367e-18,4.513870228339287e-08,4.1656028313712014e-08,4.327208712591533e-12,3.780723844826896e-11,3.342339253738664e-09,5.498848722144833e-11,3.73850296604207e-12,3.4015323324294114e-11,3.062112182390386e-13,1.1065671724375645e-17,1.711316508577509e-18,9.486964095808603e-17,5.443368637685865e-18,6.305036647096066e-18,1.4078657267962757e-12,2.808080687116344e-28,5.583644085808088e-26,8.687493312225217e-28,1.989582234269687e-39,1.9076213151463136e-14
2.9356395127357192e-08,0.6554408769844785,3.76,0.0,0.5580160107339015,0.9999999500865667,1.6090913582255698e-12,6.859794681050793e-26,5.218591482102223e-18,5.403027156802827e-08,4.985064092416872e-08,5.9493072135143236e-12,5.393097576539903e-11,3.978687368144492e-09,7.846696510842991e-11,5.384409920736095e-12,4.8320954376439204e-11,4.0906553091193374e-13,1.852447665614551e-17,3.0439228808282976e-18,1.6260947654127362e-16,9.265038425281716e-18,1.1002711745351379e-17,2.0158305356838775e-12,5.026257136184555e-28,1.0835321340192191e-25,2.0333054937469797e-27,7.185908956175495e-39,2.190051965849356e-14
3.418195134749219e-08,0.6554408770673681,3.76,0.0,0.5580160018343203,0.9999999418700805,2.532461322728456e-12,9.977683786150088e-26,6.643588247891283e-18,6.292598581551812e-08,5.80453353230846e-08,7.750757786769124e-12,7.282850928910848e-11,4.60827797511965e-09,1.060038071885585e-10,7.337034554641796e-12,6.498466464215729e-11,5.189163066872778e-13,2.8667041023728224e-17,4.986638134020204e-18,2.56758254342028e-16,1.452433968749066e-17,1.7678102822320333e-17,2.7324645722613076e-12,8.271427980871497e-28,1.88877455390674e-25,4.157166411242543e-27,2.1223357537522122e-38,2.4480629600685442e-14
3.900750756762719e-08,0.6554408771502191,3.76,0.0,0.5580159929300721,0.99999993365043,3.752228054212145e-12,1.3704076743980947e-25,8.14481312209511e-18,7.182589750849104e-08,6.624010534634219e-08,9.708299440335674e-12,9.446511866741615e-11,5.231188851349042e-09,1.3755594165606371e-10,9.598159316987983e-12,8.394733753948063e-11,6.341419056660761e-13,4.185893378945539e-17,7.687562794340773e-18,3.8167793390345124e-16,2.1432071278100573e-17,2.6726526587210552e-17,3.5577019030943974e-12,1.2794986445237477e-27,3.0445507758870334e-25,7.698112759537698e-27,5.407802499341505e-38,2.6837897344386665e-14
4.383306378776219e-08,0.6554408772330357,3.76,0.0,0.5580159840211282,0.9999999254276678,5.308179243908694e-12,1.802430083050485e-25,9.705706589300262e-18,8.07300552541879e-08,7.443494490138581e-08,1.1801720627118957e-11,1.1880609657558202e-10,5.847496504993436e-09,1.730807980652363e-10,1.2169185435867685e-11,1.0515098539119804e-10,7.535033775836193e-13,5.84496335659234e-17,1.130908355238046e-17,5.417362437820167e-16,3.019163343633713e-17,3.8561563465540536e-17,4.4914765658325994e-12,1.887273147479318e-27,4.623862856077911e-25,1.3218376097487686e-26,1.232744114644053e-37,2.899182221692173e-14
4.865862000789719e-08,0.6554408773158206,3.76,0.0,0.5580159751074604,0.9999999172018436,7.239600647539772e-12,2.2920266894738524e-25,1.131329097870257e-17,8.963850422714262e-08,8.262984796433602e-08,1.4013433629971888e-11,1.4581674964858963e-10,6.457276308520556e-09,2.125362866922602e-10,1.505122929458754e-11,1.2853871060219257e-10,8.760480371305641e-13,7.877340815105572e-17,1.6027740712992444e-17,7.413079604329219e-16,4.0999224639609085e-17,5.3614540506538656e-17,5.533722551998898e-12,2.680465882893632e-27,6.701767031697811e-25,2.138812996687844e-26,2.5748796184504334e-37,3.096022352415397e-14
5.348417622803219e-08,0.6554408773985763,3.76,0.0,0.558015966189042,0.9999999089730044,9.585275705712084e-12,2.8372243414147066e-25,1.2957413682068609e-17,9.855128651172947e-08,9.082480857914754e-08,1.632813935882196e-11,1.754624090448547e-10,7.060602574078545e-09,2.558807923339297e-10,1.8245186820296962e-11,1.5405468764652227e-10,1.001044996235693e-12,1.0314999152068677e-16,2.2033963854282002e-17,9.84774930776943e-16,5.4044004919376103e-17,7.233396389552644e-17,6.684373808660371e-12,3.6914520836642775e-27,9.355192180192063e-25,3.298819627822834e-26,5.010115476648893e-37,3.275938329214491e-14
5.830973244816719e-08,0.6554408774813052,3.76,0.0,0.5580159572658469,0.9999999007411949,1.238348230748521e-11,3.4359904640380832e-25,1.4630213837790236e-17,1.0746844136875773e-07,9.901982085735312e-08,1.8732565427688557e-11,2.077084424170206e-10,7.657548601552236e-09,3.0307317230054043e-10,2.1751777956924723e-11,1.8164415173834287e-10,1.1279406141343119e-12,1.318851399874889e-16,2.9531768375756447e-17,1.2765257737462253e-15,6.950824616318254e-17,9.518498881363045e-17,7.94336424468956e-12,4.9549314979404425e-27,1.2662909375720362e-24,4.891235589364593e-26,9.187105636001726e-37,3.440416251519821e-14
6.31352886683022e-08,0.6554408775640097,3.76,0.0,0.5580159483378497,0.999999892506458,1.5671990795971926e-11,4.0863554577889453e-25,1.6325539111674428e-17,1.1639000554967866e-07,1.0721487897745845e-07,2.1215159894883907e-11,2.4252026762960055e-10,8.248186734680874e-09,3.540727519523454e-10,2.557159485075718e-11,2.1125338143652717e-10,1.2563102240784243e-12,1.652713469975603e-16,3.873833020161718e-17,1.6209556809479026e-15,8.756754854019393e-17,1.2264875467284702e-16,9.310627735923897e-12,6.507856662236078e-27,1.6705656654852354e-24,7.017048574844986e-26,1.6032582946435757e-36,3.590814263772628e-14
6.79608448884372e-08,0.6554408776466917,3.76,0.0,0.5580159394050255,0.9999998842688345,1.9488065123110337e-11,4.786453885081215e-25,1.8038570261487365e-17,1.2531601352698385e-07,1.1540997718406764e-07,2.376586991581552e-11,2.798633619547884e-10,8.832588402606363e-09,4.0883931844431297e-10,2.9705132312047554e-11,2.428296804207087e-10,1.3858276129605587e-12,2.035884411865718e-16,4.988359724583087e-17,2.0224665051560297e-15,1.0839104774956897e-16,1.5522185464143752e-16,1.0786098125542057e-11,8.389366520417238e-27,2.156622031635065e-24,9.789140943477421e-26,2.682400709819882e-36,3.7283734506776877e-14
7.27864011085722e-08,0.6554408777293532,3.76,0.0,0.5580159304673509,0.999999876028363,2.3868464962786078e-11,5.534543432474669e-25,1.976555749487337e-17,1.3424649768500685e-07,1.2360510978694067e-07,2.6375960587093457e-11,3.1970327010155217e-10,9.410824152459799e-09,4.673331140437791e-10,3.4152808561778096e-11,2.763213589543582e-10,1.516244225737245e-12,2.4710414588862125e-16,6.320988689704593e-17,2.4854669250444305e-15,1.3214162825359038e-16,1.934158378191203e-16,1.2369709223147851e-11,1.0640718012742109e-26,2.732962902422523e-24,1.3332595203315512e-25,4.327140968778668e-36,3.854227375007057e-14
7.761195732870721e-08,0.6554408778119958,3.76,0.0,0.5580159215248024,0.9999998677850815,2.8849447339511726e-11,6.329007171447314e-25,2.150360725036651e-17,1.4318148849021917e-07,1.3180027116015615e-07,2.9037853929959796e-11,3.6200561254922177e-10,9.98296367629852e-09,5.295148302043451e-10,3.8914981663504056e-11,3.116777164722235e-10,1.6473726858161131e-12,2.9607461356818793e-16,7.897147433942491e-17,3.0143725518258545e-15,1.58976134625576e-16,2.3775671587566326e-16,1.4061394804699068e-11,1.3305216050506724e-26,3.408334097941954e-24,1.778502257790307e-25,6.761091735491299e-36,3.969410903697658e-14
8.726306976897721e-08,0.6554408779772297,3.76,0.0,0.5580159036249959,0.999999851290232,4.0755678662114805e-11,8.051257955941084e-25,2.5004488443886765e-17,1.6106510327112923e-07,1.4819065803134608e-07,3.4491623278604966e-11,4.5386051869252344e-10,1.1109228676139417e-08,6.647870064057626e-10,4.93840347948467e-11,3.8778651313391295e-10,1.9112363175270215e-12,4.113497904092483e-16,1.1887480012780914e-16,4.287596476369753e-15,2.2249539547818555e-16,3.470523814826776e-16,1.7768724365659808e-11,2.0056660391248366e-26,5.092512877436235e-24,3.0032278049375823e-25,1.5222633841256538e-35,4.1714639622490346e-14
9.691418220924721e-08,0.6554408781424047,3.76,0.0,0.5580158857054363,0.9999998347845622,5.5486801052496186e-11,9.942854414739557e-25,2.852865414422418e-17,1.7896706901666072e-07,1.645810940489952e-07,4.008426823514392e-11,5.551549061203889e-10,1.2211924679653999e-08,8.143501670753356e-10,6.111444906457031e-11,4.707696181246157e-10,2.1766451970638122e-12,5.512515955749706e-16,1.7185054664765926e-16,5.877602615953422e-15,3.000908856864816e-16,4.875868690300579e-16,2.1907556390112623e-11,2.9028295487996535e-26,7.284869256867143e-24,4.78974789823235e-25,3.1344748863643866e-35,4.341150751255078e-14
9.999999999999998e-08,0.65544087830753,3.76,0.0,0.5580158799716961,0.9999998295048489,6.083750146412735e-11,1.0581952798355835e-24,2.965902345407602e-17,1.8469489310338504e-07,1.6982172634437727e-07,4.189621608120248e-11,5.894897222158769e-10,1.2559611320374125e-08,8.651372810771596e-10,6.51315321915314e-11,4.98691722599778e-10,2.261751795602523e-12,6.014579989719417e-16,1.9193759564131444e-16,6.458623495580085e-15,3.2804583000226205e-16,5.3986972727724085e-16,2.3321847829100822e-11,3.2431875890507095e-26,8.106128766081899e-24,5.504844384105025e-25,3.886457481518312e-35,4.3895049123730166e-14
1.0656529464951721e-07,0.65544087830753,3.76,0.0,0.5580158677659652,0.9999998182683326,7.331489092420627e-11,1.1995205201175752e-24,3.2068315778324464e-17,1.968875748589056e-07,1.8097153644740333e-07,4.5783309439456787e-11,6.656173758713755e-10,1.329158052712812e-08,9.779054938767209e-10,7.410808606400473e-11,5.60255356610444e-10,2.4431351613487206e-12,7.174645279981532e-16,2.403196966978218e-16,7.819967809634132e-15,3.928214483756468e-16,6.640378877003655e-16,2.6477359993655163e-11,4.0632813505036456e-26,1.0066483178932244e-23,7.297495387454087e-25,6.004818886393751e-35,4.483996435683254e-14
1.1621640708978721e-07,0.655440878472614,3.76,0.0,0.5580158498064359,0.9999998017417907,9.450411505265757e-11,1.4201027693122007e-24,3.561868597129849e-17,2.1482679073418405e-07,1.9736194342141493e-07,5.156417785394792e-11,7.849785517058643e-10,1.4348713018605103e-08,1.155160873261131e-09,8.836663040536593e-11,6.558863307123758e-10,2.7104312128528952e-12,9.115337496925736e-16,3.2685440118355437e-16,1.015038251641811e-14,5.016689596810843e-16,8.81268412188121e-16,3.147760385190817e-11,5.530880476011579e-26,1.35245033172777e-23,1.0710346176155466e-24,1.0840827323338604e-34,4.60461376012249e-14
1.258675195300572e-07,0.6554408786376636,3.76,0.0,0.5580158318267124,0.9999997852051731,1.1931079560769697e-10,1.6553994701074488e-24,3.9176986223324567e-17,2.327848695262369e-07,2.1375227410450034e-07,5.7408369220337335e-11,9.129713061381709e-10,1.5383827248173614e-08,1.3458307432356111e-09,1.0389165227157451e-10,7.573189359358642e-10,2.978383908782808e-12,1.1348775320206517e-15,4.341660887384526e-16,1.2904652003610436e-14,6.275441275007844e-16,1.1443132001317282e-15,3.690775622266578e-11,7.351872076287709e-26,1.7752774592513792e-23,1.5238482121050403e-24,1.8624674538476766e-34,4.706850887636616e-14
1.3551863197032722e-07,0.6554408788026862,3.76,0.0,0.5580158138266695,0.9999997686587064,1.47983479875241e-10,1.9048535847039123e-24,4.274164904743967e-17,2.5076194883150353e-07,2.3014248854750343e-07,6.330197319446111e-11,1.0493309717785991e-09,1.639741691994083e-08,1.5496359448319924e-09,1.2068466001292298e-10,8.642228935384471e-10,3.246915772493781e-12,1.3887986726904035e-15,5.650944942722212e-16,1.6118697296482245e-14,7.712918746667115e-16,1.4583660290040272e-15,4.276728496961638e-11,9.57469948480353e-26,2.2852395194405682e-23,2.1120423018479813e-24,3.068066255892805e-34,4.793917346269513e-14
1.4516974441059723e-07,0.6554408789676877,3.76,0.0,0.5580157958061921,0.999999752102609,1.8076301413820906e-10,2.167966600281524e-24,4.6311716406468305e-17,2.687581524252481e-07,2.465325476980456e-07,6.923449864184037e-11,1.1937955393563912e-09,1.7389964642818145e-08,1.766303578218325e-09,1.3874713980057608e-10,9.762807979071504e-10,3.5159807032884607e-12,1.6744949902152462e-15,7.225974926073124e-16,1.9828555879114094e-14,9.3369635862487e-16,1.8287675872437705e-15,4.905565758801142e-11,1.2249830046897587e-25,2.8932207546065456e-23,2.862520673131891e-24,4.875146970902152e-34,4.8684916744192287e-14
1.5482085685086724e-07,0.6554408791326737,3.76,0.0,0.558015777765176,0.9999997355370932,2.1788262324439203e-10,2.4442816220756916e-24,4.9886550031520214e-17,2.8677359141913765e-07,2.6292241338043944e-07,7.519800498324314e-11,1.3461058402507769e-09,1.83619421951607e-08,1.995566862483738e-09,1.5808057166688124e-10,1.093187678395149e-09,3.7855470651178805e-12,1.9930688766167776e-15,9.097417090055493e-16,2.4070382303298612e-14,1.1154856416070912e-15,2.2609940723130788e-15,5.57723412297118e-11,1.542959424299831e-25,3.610924580102926e-23,3.805470504736716e-24,7.508374208300376e-34,4.932810784966359e-14
1.6447196929113725e-07,0.6554408792976499,3.76,0.0,0.5580157597035258,0.9999997189623631,2.595679962663601e-10,2.7333718949675446e-24,5.3465754655030426e-17,3.0480836515947474e-07,2.793120482760135e-07,8.118648999239429e-11,1.5060057126338653e-09,1.931381076897958e-08,2.2371649983677105e-09,1.7868643036632624e-10,1.2146505751975588e-09,4.0555960178411265e-12,2.345535939756394e-15,1.1296939373966897e-15,2.8880448783156955e-14,1.3173360037222123e-15,2.7606465140164662e-15,6.291680272637497e-11,1.9168038607575067e-25,4.4509145475653375e-23,4.974606569100192e-24,1.1252349859228623e-33,4.9887428775787844e-14
1.7412308173140727e-07,0.6554408794626214,3.76,0.0,0.5580157416211562,0.9999997023786174,3.060373771616183e-10,3.0348344297335396e-24,5.70491270915648e-17,3.2286256196352353e-07,2.957014159038533e-07,8.71954358485983e-11,1.6732421527105054e-09,2.02460212090801e-08,2.490843033885301e-09,2.0056618632073752e-10,1.3403881287938694e-09,4.326119810256496e-12,2.732832845801804e-15,1.3857133517309557e-15,3.429514573660373e-14,1.539875910168253e-15,3.3334407655200505e-15,7.048850861157545e-11,2.3520792221261174e-25,5.426649782028592e-23,6.407426714683004e-24,1.646216882680812e-33,5.0378477621305314e-14
1.8377419417167728e-07,0.6554408796275928,3.76,0.0,0.5580157235179913,0.99999968578605,3.575016593108066e-10,3.348285497452954e-24,6.063656858044322e-17,3.409362597606203e-07,3.120904806019925e-07,9.322144641974935e-11,1.847565452918385e-09,2.1159014250838357e-08,2.7563517330715528e-09,2.2372131074660443e-10,1.4701301824795714e-09,4.597115923326095e-12,3.1558244714420394e-15,1.6811444261095689e-15,4.0350982223036934e-14,1.7836896683378043e-15,3.9851980889872246e-15,7.848692514282918e-11,2.8544945380414547e-25,6.55251503983176e-23,8.145476927767018e-24,2.3575022686391432e-33,5.081427800763155e-14
1.934253066119473e-07,0.655440879792569,3.76,0.0,0.5580157053939641,0.9999996691848487,4.141644835862185e-10,3.6733575699092404e-24,6.422801372614894e-17,3.5902952665279033e-07,3.284792075090536e-07,9.926196113938927e-11,2.0287293278838056e-09,2.2053220751272603e-08,3.0334474478710515e-09,2.4815327966064026e-10,1.6036173975691681e-09,4.868582364798576e-12,3.61531042726021e-15,2.0194104705017957e-15,4.7084586278625957e-14,2.049320810670333e-15,4.721836295391717e-15,8.691151832354633e-11,3.4298938825543133e-25,7.843847955420492e-23,1.023462459329529e-23,3.312288791930934e-33,5.120570894337635e-14
2.030764190522173e-07,0.6554408799575544,3.76,0.0,0.558015687249016,0.9999996525751972,4.762223399662239e-10,4.009697968115623e-24,6.782341301064203e-17,3.771424213954727e-07,3.448675625463086e-07,1.0531504492866262e-10,2.216491028247447e-09,2.292906191065209e-08,3.321891992968784e-09,2.7386357364517445e-10,1.7406008808882009e-09,5.140517234960003e-12,4.112030987878066e-15,2.4040077281055066e-15,5.4532705178557026e-14,2.337275223149453e-15,5.54936142176185e-15,9.57617539244484e-11,4.0842462574351595e-25,9.316964786275047e-23,1.2725339293270448e-23,4.574633430792014e-33,5.156186196762111e-14
