Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131),C2O2(813),C2HO3(230),C2HO2(812),S(1029)
8.43984425572475e-05,0.9711679537309458,3.76,0.0,0.000670522600969036,0.023570691149422104,0.9882760273138537,0.0002470475215175669,6.749960153942275e-05,0.0012136739880373364,1.7759714016424613e-05,7.864756667417456e-10,0.026943890876850334,0.1241053721990899,0.4531853767401528,0.00014111342827554947,0.005306213377851309,3.06761945397912e-08,6.006544276181774e-08,3.9828160524945996e-05,3.831315301781673e-07,5.381676350011867e-05,0.5436129826744953,1.8888460850760015e-06,3.5735730628017644e-10,1.808043369811241e-05,0.01290083672150326,4.447137128742622e-05,1.963275152182884e-05,0.0001020180400827758,7.356063032493162e-14,2.757048752409996e-12,2.339285953995467e-13,9.845829522780294e-08,0.19404712538956856,7.421949142641473e-05,0.0001480100947794778,1.2898003424709983e-08,1.8583110298620285e-10,2.4803509780728183e-09,1.6818258147640678e-07,2.632928535228934e-06,1.956436317305454e-09,7.679631599629102e-10,1.077862728016986e-06,1.7934987992601923e-06,3.61304000261189e-10,2.7735889592262588e-08,6.85950347549326e-06,8.654212556794293e-06,1.7038610370259122e-05,2.929362584695871e-13,1.2272218546163294e-07,4.57116544610617e-11,4.408946845261035e-15,1.3826236960308228e-07,9.443078625215248e-17,9.98533701492101e-10,4.405901915594852e-10,8.129367322339042e-14,1.3193388518335634e-12,6.502592248927575e-12,3.0144581275965466e-09,3.9031249071834233e-16,1.0116961243292778e-16,1.813246886517466e-10,3.533466878207672e-13,1.0654080938854122e-12,1.7327715976094882e-13,1.4927543122835927e-13,1.2186164034020487e-16,7.940011579167337e-05,2.14545724638334e-14,6.761947867777506e-14,3.63974187895673e-14
8.442628292575088e-05,0.9711674429297006,3.76,0.0,0.0006666908293890871,0.023442144729975335,0.9883507244177794,0.000246539891957197,6.721408351856568e-05,0.001207444443508454,1.7659748015526335e-05,7.781692967360437e-10,0.02693634558744662,0.12410404440916664,0.45319241184371384,0.00014036976932489158,0.0052998708476964295,3.050057735755837e-08,5.9562824509578044e-08,3.956510781613081e-05,3.79199204691712e-07,5.3548288314067705e-05,0.5436739192260542,1.8872123249786792e-06,3.556967692678835e-10,1.7996819278595234e-05,0.012844414086530054,4.4244589382148865e-05,1.9529386416641153e-05,0.00010156337488886151,7.285174222820413e-14,2.7379082012418442e-12,2.316351965972266e-13,9.759854300157738e-08,0.19411620903539611,7.38127178600507e-05,0.00014727282592993541,1.2828059635270341e-08,1.8480989761093145e-10,2.467793026044783e-09,1.682316981244413e-07,2.602314479146393e-06,1.932896007571606e-09,7.681211422983287e-10,1.0704318319549294e-06,1.7729725693239587e-06,3.595388770856451e-10,2.7584392323300826e-08,6.823359235134793e-06,8.614835096248383e-06,1.6833275145973564e-05,2.878244478443163e-13,1.2288904307138426e-07,4.571393042439052e-11,4.394144889548374e-15,1.366611864711184e-07,9.412595552601154e-17,9.870903664881496e-10,4.3527998318936224e-10,8.04900825634966e-14,1.3038953967999505e-12,6.4577319284750024e-12,2.9797886796779393e-09,3.89183471960664e-16,1.0106470309689112e-16,1.8117607720862035e-10,3.5179170127208264e-13,1.0645359904834453e-12,1.720811994199107e-13,1.4887240195611766e-13,1.2174132085688834e-16,7.919593741006593e-05,2.1355149724290664e-14,6.743336088405106e-14,3.6446586381589004e-14
8.445412329425427e-05,0.971166920954272,3.76,0.0,0.0006628921812364621,0.02331449261757947,0.9884245056746366,0.0002460304882626551,6.692981091344255e-05,0.001201259640137908,1.7560521161741358e-05,7.699652365864981e-10,0.02692874066988431,0.12410240613672936,0.45320008458104327,0.00013963125282181966,0.0052935310949067515,3.032628632829844e-08,5.906582732319231e-08,3.930455731513049e-05,3.753165383302896e-07,5.328160946925452e-05,0.543734239409298,1.8855795271460604e-06,3.5404474630645495e-10,1.791367411797397e-05,0.01278829248377764,4.401916659013182e-05,1.9426660284701416e-05,0.00010111115815474798,7.215064638397105e-14,2.7189478868620865e-12,2.2936733885260235e-13,9.674834910017329e-08,0.19418518478609348,7.340857650943657e-05,0.00014654003914920077,1.2758537430854077e-08,1.8379486082423332e-10,2.455310337977693e-09,1.6828032908718878e-07,2.5721184467008407e-06,1.909680791251919e-09,7.682763257238764e-10,1.0630626892874062e-06,1.7527229062813605e-06,3.5778335167395797e-10,2.74338099786574e-08,6.78746245279635e-06,8.575662876637654e-06,1.6630817834508027e-05,2.8281834313791866e-13,1.230550549755567e-07,4.5716215896703086e-11,4.379375025390965e-15,1.3508144830838649e-07,9.382166040628118e-17,9.757991356430164e-10,4.300442069854544e-10,7.969546724363864e-14,1.2886714693035577e-12,6.4132284887954966e-12,2.945581045954637e-09,3.880550884348968e-16,1.0096029207229994e-16,1.810272567375214e-10,3.5024563893418063e-13,1.0636627051756056e-12,1.7089475719862767e-13,1.4846952488427696e-13,1.2162113066860388e-16,7.899191878871917e-05,2.12563559618813e-14,6.72473738687753e-14,3.64954115305379e-14
8.448196366275766e-05,0.9711663879385343,3.76,0.0,0.0006591262713322817,0.023187728238685062,0.9884973783895327,0.0002455193473591806,6.664678046342842e-05,0.0011951191554207708,1.7462027349566144e-05,7.618620720875484e-10,0.026921076873490227,0.12410046030709235,0.45320838924790063,0.00013889783479607035,0.005287194317514938,3.0153308853871644e-08,5.857437277506019e-08,3.904647734995305e-05,3.7148278050535316e-07,5.301671243766587e-05,0.5437939476213981,1.8839476974976566e-06,3.5240118797074715e-10,1.783099518388058e-05,0.012732470159379701,4.379509471965121e-05,1.9324569042944665e-05,0.00010066137605862846,7.145725040710137e-14,2.7001659039635626e-12,2.2712452097599269e-13,9.590760389629668e-08,0.1942540529464738,7.300704978588336e-05,0.00014581170472380793,1.268943449334057e-08,1.827859600114635e-10,2.442902406607657e-09,1.6832847814653462e-07,2.542334082579906e-06,1.8867857795910767e-09,7.684287316088294e-10,1.0557547699959185e-06,1.7327456561152134e-06,3.5603737808947754e-10,2.7284137608974465e-08,6.751811036418241e-06,8.53669480274851e-06,1.6431193927676288e-05,2.77907081654776e-13,1.232202231206921e-07,4.5718511058119414e-11,4.36463759965667e-15,1.335228401250658e-07,9.351790769673584e-17,9.646576077664818e-10,4.2488171177850775e-10,7.890966566129702e-14,1.27366339861646e-12,6.3690792266912545e-12,2.9118284504036982e-09,3.869273770480479e-16,1.0085637826703013e-16,1.8087823523206965e-10,3.487084327636418e-13,1.0627882841241612e-12,1.697177656592759e-13,1.4806681385815367e-13,1.215010715741623e-16,7.878806453471173e-05,2.1158186171723407e-14,6.706152273516161e-14,3.6543895237429835e-14
8.450980403126104e-05,0.9711658440148592,3.76,0.0,0.0006553927198191121,0.02306184506605929,0.9885693498176304,0.00024500650587804744,6.636498886141694e-05,0.001189022571646354,1.736426052827853e-05,7.538584104669384e-10,0.02691335494184783,0.12409820982596546,0.45321732017301036,0.00013816947170995462,0.005280860710605868,2.998163247888118e-08,5.808838372553291e-08,3.879083673930641e-05,3.6769719373496697e-07,5.275358282229778e-05,0.5438530482311208,1.8823168422997117e-06,3.5076605005596916e-10,1.774877946606846e-05,0.01267694536796102,4.357236560918961e-05,1.922310862820966e-05,0.0001002140148267296,7.077146014013711e-14,2.6815602910559964e-12,2.249064042183329e-13,9.507619711610472e-08,0.1943228138181344,7.260812018942972e-05,0.00014508779311350983,1.262074852642552e-08,1.8178316254809682e-10,2.4305687286296435e-09,1.6837614906076787e-07,2.51295513343191e-06,1.8642061566527516e-09,7.685783812141182e-10,1.0485075479426284e-06,1.7130367305936064e-06,3.5430091040124156e-10,2.7135370290273635e-08,6.716402914327963e-06,8.497929784262806e-06,1.623435963842578e-05,2.730816708144757e-13,1.2338454947382964e-07,4.572081608058396e-11,4.349932951175728e-15,1.31985051714532e-07,9.321470440142004e-17,9.536635256727699e-10,4.197913650514748e-10,7.81325568929211e-14,1.2588676189591954e-12,6.325281448466021e-12,2.8785242116601433e-09,3.8580037577400735e-16,1.0075296009963785e-16,1.8072902058733704e-10,3.471800161470842e-13,1.0619127729499876e-12,1.685501544218973e-13,1.4766428306383934e-13,1.2138114538435845e-16,7.858437919389874e-05,2.1060635516903516e-14,6.687581252087738e-14,3.6592038563696455e-14
8.453764439976443e-05,0.9711652893140241,3.76,0.0,0.0006516911520729541,0.02293683661851918,0.9886404271643876,0.00024449200015677744,6.608443275522712e-05,0.0011829694758324527,1.7267214701367635e-05,7.459528800488813e-10,0.026905575612816923,0.12409565757951385,0.45322687171808945,0.00013744612045334546,0.0052745304663457775,2.981124488891794e-08,5.7607784297568596e-08,3.8537604783028406e-05,3.639590533605186e-07,5.249220635582129e-05,0.5439115455789516,1.8806869681508545e-06,3.4913930300702345e-10,1.7667023976170156e-05,0.012621716372655701,4.3350971127667475e-05,1.9122274997302522e-05,9.976906073406036e-05,7.009318811553322e-14,2.6631284833241428e-12,2.2271295366012298e-13,9.425401277363864e-08,0.1943914676995248,7.221177030935736e-05,0.0001443682749510204,1.255247730506252e-08,1.807864357205207e-10,2.4183088021149177e-09,1.6842334555692687e-07,2.4839754459873724e-06,1.8419371784558447e-09,7.687252956927185e-10,1.0413205008707583e-06,1.6935921059481784e-06,3.5257390136215823e-10,2.6987503183039185e-08,6.68123603500179e-06,8.459366735742802e-06,1.6040271888063925e-05,2.6835453234465475e-13,1.2354803602207078e-07,4.572313112243436e-11,4.335261410623037e-15,1.304677775758746e-07,9.291205814168965e-17,9.42814984454388e-10,4.1477205260069533e-10,7.736411128466824e-14,1.2442805002418442e-12,6.281832430295131e-12,2.8456618113794567e-09,3.846741249628008e-16,1.0065003133432795e-16,1.8057962060062e-10,3.456603257059553e-13,1.0610362168012836e-12,1.6739184421670216e-13,1.472619475429349e-13,1.2126135405328926e-16,7.8380867251428e-05,2.0963699477098714e-14,6.66902481984567e-14,3.663984269276186e-14
8.456548476826782e-05,0.9711647239653044,3.76,0.0,0.0006480211986406651,0.02281269646073744,0.988710617585734,0.0002439758662392284,6.580510874881147e-05,0.0011769594596784253,1.717088392610905e-05,7.381441299601195e-10,0.02689773961854804,0.12409280643438406,0.4532370382778637,0.0001367277383401002,0.005268203774004507,2.9642133909107804e-08,5.7132499858437434e-08,3.8286751255347284e-05,3.6026764734872523e-07,5.223256889963132e-05,0.5439694439771854,1.8790580819718899e-06,3.475209017117535e-10,1.7585725747551677e-05,0.012566781445118936,4.313090317468464e-05,1.9022064127148214e-05,9.932650010493005e-05,6.942234906683214e-14,2.644868432741845e-12,2.2054373884181807e-13,9.344094311035106e-08,0.1944600148859773,7.181798282438216e-05,0.0001436531210421451,1.2484618539013672e-08,1.7979574691651e-10,2.406122130262001e-09,1.6847007134223288e-07,2.455388965992465e-06,1.8199741800677776e-09,7.688694960884598e-10,1.0341931103909989e-06,1.6744078225094488e-06,3.508563044851777e-10,2.6840531373654954e-08,6.646308366907803e-06,8.421004576626419e-06,1.5848888297224655e-05,2.6372161626418825e-13,1.2371068477226398e-07,4.572545634871758e-11,4.320623301728356e-15,1.2897071685946125e-07,9.260997546148376e-17,9.321097699251162e-10,4.098226783130452e-10,7.660419224098315e-14,1.2298985110849523e-12,6.238729490410333e-12,2.813234807266811e-09,3.835486604695658e-16,1.0054758953077301e-16,1.8043004297219388e-10,3.441492960702132e-13,1.06015866016511e-12,1.6624276616076097e-13,1.4685982077889856e-13,1.2114169937681056e-16,7.817753313211226e-05,2.0867373231416288e-14,6.650483467564324e-14,3.668730867673733e-14
8.45933251367712e-05,0.9711641480963956,3.76,0.0,0.000644382495131317,0.022689418202900356,0.9887799281883833,0.00024345813987599707,6.552701340394307e-05,0.001170992119483492,1.7075262312840782e-05,7.304308296556963e-10,0.026889847685509383,0.12408965923778306,0.4532478142800894,0.0001360142831018581,0.005261880819992664,2.9474287501295405e-08,5.666245698683921e-08,3.803824639316987e-05,3.5662227594857464e-07,5.1974656442238255e-05,0.5440267477100887,1.877430190988354e-06,3.459108006759296e-10,1.75048818350205e-05,0.012512138865545011,4.291215368140831e-05,1.8922472014761206e-05,9.888631931393142e-05,6.875885155455323e-14,2.6267783439168064e-12,2.1839839972249084e-13,9.26368826782406e-08,0.19452845566978996,7.142674050319114e-05,0.00014294230236537974,1.2417169931605707e-08,1.7881106357119166e-10,2.394008221434882e-09,1.6851633010464833e-07,2.427189735896724e-06,1.798312566136212e-09,7.690110033360376e-10,1.0271248619689472e-06,1.6554799831166409e-06,3.491480740224335e-10,2.6694449941092417e-08,6.611617898209793e-06,8.382842231209415e-06,1.5660167170096975e-05,2.5917179288311747e-13,1.2387249775045667e-07,4.572779191988482e-11,4.306018940626742e-15,1.2749357327144735e-07,9.230846285278792e-17,9.215456864185594e-10,4.0494216376005417e-10,7.585267266264518e-14,1.2157182921080598e-12,6.195969979368842e-12,2.781236812361025e-09,3.8242401836703675e-16,1.0044563366655523e-16,1.8028029530630945e-10,3.4264686220419485e-13,1.059280146963954e-12,1.6510285198583397e-13,1.464579162717504e-13,1.2102218308689234e-16,7.79743812010869e-05,2.0771652033276982e-14,6.631957679592596e-14,3.673443758921938e-14
8.46211655052746e-05,0.9711635618335284,3.76,0.0,0.0006407746821491292,0.022566995500488525,0.988848366030035,0.00024293885652479163,6.525014324117539e-05,0.001165067056095862,1.6980344024531664e-05,7.228116686720801e-10,0.026881900534504705,0.1240862188175353,0.4532591941855559,0.00013530571288417363,0.00525556178788454,2.9307693762767014e-08,5.619758345443349e-08,3.779206088893421e-05,3.530222514852007e-07,5.1718455098225816e-05,0.5440834610340055,1.875803302720189e-06,3.443089630535718e-10,1.742448931463335e-05,0.012457786922676349,4.269471461068093e-05,1.882349467727172e-05,9.844850478633025e-05,6.810260898715948e-14,2.6088560604381005e-12,2.1627674347208178e-13,9.184172309111826e-08,0.1945967903402799,7.103802620475487e-05,0.00014223579007161414,1.2350129230621359e-08,1.778323530821956e-10,2.381966586258315e-09,1.6856212550408892e-07,2.3993718934063144e-06,1.77694781127367e-09,7.69149838261558e-10,1.020115244919504e-06,1.6368047520637437e-06,3.4744916344998753e-10,2.6549254018305755e-08,6.5771626365768784e-06,8.344878628623813e-06,1.5474067484675764e-05,2.5470776115577935e-13,1.240334770015538e-07,4.5730137987008375e-11,4.2914486357796724e-15,1.2603605501343507e-07,9.200752709716101e-17,9.111207575643183e-10,4.001294479362256e-10,7.510947774040822e-14,1.2017364804416164e-12,6.1535512345653406e-12,2.7496615711905366e-09,3.813002357766618e-16,1.003441597561073e-16,1.8013038511182188e-10,3.4115296123500796e-13,1.0584007206229492e-12,1.6397202837144875e-13,1.4605624790967248e-13,1.209028069955219e-16,7.77714157642319e-05,2.067653133072733e-14,6.613447933888881e-14,3.6781230575570065e-14
8.464900587377798e-05,0.9711629653014993,3.76,0.0,0.000637197405244559,0.02244542205411563,0.9889159381195229,0.00024241805135044562,6.497449474099964e-05,0.0011591838748756331,1.6886123276442535e-05,7.152853563951154e-10,0.026873898880685507,0.12408248798211279,0.45327117248808935,0.0001346019862436333,0.0052492468584374565,2.9142340925343476e-08,5.573780821253187e-08,3.754816588539482e-05,3.4946689820983694e-07,5.146395110748203e-05,0.5441395881774329,1.8741774249739416e-06,3.4271535153082195e-10,1.734454528360736e-05,0.012403723913810123,4.247857795699877e-05,1.8725128152100346e-05,9.801304299852024e-05,6.745354021067365e-14,2.591099349966195e-12,2.1417851860021943e-13,9.105535703966526e-08,0.19466501918381393,7.065182287826197e-05,0.00014153355548401686,1.2283494188867592e-08,1.7685958286486345e-10,2.3699967383217922e-09,1.6860746117458217e-07,2.3719296705410334e-06,1.7558754622775589e-09,7.692860215820185e-10,1.0131637524030307e-06,1.6183783545758974e-06,3.457595258894426e-10,2.6404938746960558e-08,6.5429406090761685e-06,8.307112702839618e-06,1.5290548885689806e-05,2.5033519513372425e-13,1.2419362458906953e-07,4.5732494698101106e-11,4.27691268841099e-15,1.2459787473949326e-07,9.170717473203917e-17,9.008330269290704e-10,3.953834870776851e-10,7.437452284711709e-14,1.1879497186005786e-12,6.111470597114659e-12,2.718502947336701e-09,3.801773486366427e-16,1.0024316329929206e-16,1.7998031980273584e-10,3.396675309170279e-13,1.0575204240158533e-12,1.62850222779986e-13,1.456548291942733e-13,1.207835729128931e-16,7.75686410684773e-05,2.0582006571291705e-14,6.594954702052153e-14,3.682768877282325e-14
8.467684624228137e-05,0.9711623586235493,3.76,0.0,0.0006336503148266591,0.022324691609238122,0.988982651417083,0.00024189575922534286,6.470006434526161e-05,0.0011533421856284197,1.679259433552001e-05,7.078506216032553e-10,0.02686584343357531,0.12407846952069813,0.45328374371455316,0.00013390306214267867,0.005242936209622552,2.897821735286046e-08,5.528306136400031e-08,3.730653296628635e-05,3.4595555202430404e-07,5.1211130833867565e-05,0.5441951333411632,1.8725525658290105e-06,3.41129920394158e-10,1.7265046860098157e-05,0.012349948144808229,4.226373574726675e-05,1.862736849699715e-05,9.757992047876748e-05,6.681155910953684e-14,2.573506465370668e-12,2.1210334365317527e-13,9.027768298336393e-08,0.1947331424838656,7.026811356356727e-05,0.00014083557009783872,1.2217262518886645e-08,1.7589272043749217e-10,2.3580981967069185e-09,1.6865234073240084e-07,2.3448573919049606e-06,1.7350911353363102e-09,7.694195739046187e-10,1.0062698814075056e-06,1.6001970758337924e-06,3.440791154971692e-10,2.6261499223211902e-08,6.508949861937067e-06,8.269543392651407e-06,1.5109571671877258e-05,2.4604297880069325e-13,1.2435294259467507e-07,4.5734862202119064e-11,4.2624113927488185e-15,1.2317874948001578e-07,9.14074117740773e-17,8.906803803768075e-10,3.907032543416567e-10,7.364767788161837e-14,1.1743548019629251e-12,6.069725453872069e-12,2.6877548532376352e-09,3.790553911314602e-16,1.0014264340051594e-16,1.7983010669913966e-10,3.38190507983808e-13,1.0566392994139878e-12,1.6173736842806084e-13,1.4525367295979662e-13,1.2066448251562998e-16,7.736606130235964e-05,2.0488073103386333e-14,6.576478449370545e-14,3.6873813268121124e-14
8.470468661078476e-05,0.9711617419215356,3.76,0.0,0.0006301330660917293,0.022204797955914835,0.9890485128345747,0.0002413720147297249,6.442684845843957e-05,0.0011475416025511025,1.6699751519902075e-05,7.005062121809149e-10,0.026857734897089276,0.12407416620324502,0.45329690242484605,0.00013320889994543195,0.005236630016651785,2.881531153958528e-08,5.4833274143089845e-08,3.706713414873192e-05,3.424875602608958e-07,5.095998076412264e-05,0.5442501006983999,1.870928733626428e-06,3.3955262904071876e-10,1.718599118302722e-05,0.012296457930104608,4.20501800411904e-05,1.853021179003543e-05,9.714912380794382e-05,6.61765786341764e-14,2.5560755784199395e-12,2.1005097742038576e-13,8.9508598611826e-08,0.19480116052107238,6.988688139136297e-05,0.00014014180557997405,1.215143195708908e-08,1.7493173332877345e-10,2.346270484071105e-09,1.6869676777032945e-07,2.3181494731247333e-06,1.7145905128908734e-09,7.695505157271656e-10,9.994331327409607e-07,1.5822572598323824e-06,3.424078864121427e-10,2.611893057288542e-08,6.475188460363314e-06,8.232169641676429e-06,1.4931096785604015e-05,2.4182582067270303e-13,1.245114331178329e-07,4.573724064054479e-11,4.247945035652585e-15,1.2177840057856166e-07,9.110824441831801e-17,8.806608424853374e-10,3.8608773953274736e-10,7.292884994319215e-14,1.1609486071904616e-12,6.028313200659567e-12,2.6574112898017025e-09,3.7793439830176485e-16,1.0004259785600078e-16,1.7967975302788516e-10,3.3672183055473036e-13,1.0557573885782613e-12,1.6063339570402735e-13,1.448527923230221e-13,1.2054553749623087e-16,7.716368059647834e-05,2.0394726428601613e-14,6.558019634860629e-14,3.6919605202697845e-14
