Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346)
2.4261528081378765e-12,0.8900801468645071,3.76,0.0,0.7369224653663378,0.9999999994409356,1.1545980565579258e-20,1.3759133646556183e-30,4.680828551537572e-20,1.2884954281382672e-09,5.590598266357124e-10,4.757108173466577e-18,1.985187866613785e-15,7.294234252296124e-10,4.855450341278354e-14,3.735538610396441e-17,7.059704918317068e-15,9.880205376301395e-18,7.975758038231293e-22,1.2001650084811923e-24,9.33395288923051e-24,5.517026354214824e-24,1.2420824947164493e-23,2.0545839409234772e-17,1.4375562137822598e-34,1.841742764089583e-33,2.5937626709008306e-38,3.991284983782881e-51,4.3430361673972486e-14,4.4106059169542656e-18,9.381642024512661e-29,5.316969303621501e-30,1.4669017027255136e-27,3.0467730360367637e-22,1.346859830112215e-23,9.195696621968361e-44,1.3243933420326019e-40,1.8418358309042265e-48,3.993618257840234e-52,1.2397605721921552e-38,4.673100524222322e-27,6.14593119667689e-53,7.177263817080366e-60,2.213592901230269e-45,1.1073487652924784e-27,8.715738225767017e-67,1.1177618327913997e-53
3.3966140959270725e-12,0.8900801469117549,3.76,0.0,0.7369224648509194,0.9999999992173088,3.0484812947522143e-20,3.6361546158180095e-30,9.000879128241101e-20,1.8038963475408349e-09,7.826837229209544e-10,9.147411592794151e-18,3.817439307959945e-15,1.0211892101180476e-09,7.065323021416445e-14,7.183423377016915e-17,1.0907316643875471e-14,1.899824466000317e-17,1.5349857672279646e-21,3.168910984070435e-24,1.9148159260469617e-23,1.456584750968058e-23,3.279327178894326e-23,3.950889119961106e-17,5.264199044473262e-34,7.045321924554315e-33,1.4323805515149987e-37,3.248536582521374e-50,6.079971164879655e-14,8.480910703157888e-18,2.4767824005917294e-28,1.4042885742051085e-29,3.869038027336925e-27,8.039665971547735e-22,3.598800505105632e-23,5.1436005988809856e-43,7.4241171342314e-40,1.5777124143990551e-47,3.4215032554695874e-51,5.22993856974979e-38,1.2335017119911433e-26,5.6858383435165995e-52,1.0198276762667913e-58,1.2557378155122387e-44,3.946769666467592e-27,2.3447997375085186e-65,9.577946516029029e-53
5.337536671505464e-12,0.8900801470062502,3.76,0.0,0.736922463820078,0.9999999987700534,1.1787973068812966e-19,1.4087146759790874e-29,2.195842802800527e-19,2.8347028801641e-09,1.2299313879771074e-09,2.2315132170420372e-17,9.313360202171443e-15,1.6047143681066658e-09,1.1957294799427177e-13,1.7525979929030868e-16,2.040843394535436e-14,4.6344495504457403e-17,3.751466323233264e-21,1.2254254412448309e-23,5.2896808890703576e-23,5.631735391858954e-23,1.2679410355621886e-22,9.638956303176219e-17,3.3335505941705924e-33,4.516351996593258e-32,1.5899450470483137e-36,6.4471632680167144e-49,9.553347732209434e-14,2.0688077577892124e-17,9.57511386416801e-28,5.434011307030415e-29,1.4925496152575865e-26,3.1046422443405294e-21,1.4293518079052632e-22,5.463108466939564e-42,7.761075079559403e-39,2.9923295353698225e-46,6.491972770366457e-50,4.169044653004696e-37,4.766791965141287e-26,1.13843779187367e-50,3.61807082997514e-57,1.3734918333111007e-43,2.4308164939472243e-26,1.432265294811134e-63,1.8180112389248934e-51
9.219381822662248e-12,0.8900801471952413,3.76,0.0,0.7369224617583762,0.9999999978755358,6.203815211683256e-19,7.442052893269283e-29,6.515425799832614e-19,4.89633473569851e-09,2.1244262076165677e-09,6.620784193936613e-17,2.763666020299951e-14,2.7717390168561404e-09,2.363162500441613e-13,5.201112207350303e-16,4.663974226806145e-14,1.3749073097810098e-16,1.1172495297323759e-20,6.449678377500729e-23,1.9487879649482048e-22,2.9631768102864714e-22,6.671611580461943e-22,2.860296659984398e-16,3.214302198051721e-32,4.30233043024154e-31,2.880525435991623e-35,2.2668427247826997e-47,1.6498126111581825e-13,6.137346564790368e-17,5.036722716655679e-27,2.8640244001792968e-28,7.815283767837193e-26,1.629237325122692e-20,7.9474743967879895e-22,9.425171324615237e-41,1.3018303607519204e-37,9.717509901172921e-45,2.1100428608698818e-48,5.633901407455774e-36,2.505354687526244e-25,4.233789389286559e-49,2.4654670047005066e-55,2.5135656750603725e-42,2.297707069593222e-25,1.820372251901705e-61,5.91356292372307e-50
1e-11,0.8900801475732235,3.76,0.0,0.7369224613437759,0.9999999976956521,8.157308017000025e-19,9.800527585824555e-29,7.662151949600678e-19,5.310920835936503e-09,2.3043042216962726e-09,7.785900368218813e-17,3.250152158235915e-14,3.0064172640649933e-09,2.6283561894805545e-13,6.116792681830832e-16,5.307831427607539e-14,1.6168265844941985e-16,1.3151935793751388e-20,8.480816385339596e-23,2.4118444485763624e-22,3.8958484066651635e-22,8.771664740363698e-22,3.363796621396771e-16,5.021500738496579e-32,6.6941018950658935e-31,5.853529223925283e-35,6.77090390640014e-47,1.7894365972596857e-13,7.217165656179668e-17,6.62130509728054e-27,3.7681130254563604e-28,1.0254642192807798e-25,2.1397048672807278e-20,1.068182550326598e-21,1.886867247036144e-40,2.5773544294022263e-37,2.7795902651624274e-44,6.041942513462363e-48,1.0406265788160259e-35,3.2924309291397936e-25,1.4254994292702138e-48,1.287328563472257e-54,5.303224328083394e-42,3.5766541577314345e-25,1.7262775470337225e-60,1.6949536813269226e-49
1.6983072124975816e-11,0.8900801475732235,3.76,0.0,0.7369224576348966,0.9999999960864729,3.967887700647845e-18,4.795700774872004e-28,2.2062479628418313e-18,9.019673584887313e-09,3.91341380556915e-09,2.2415922967892505e-16,9.359952908813724e-14,5.105685680382469e-09,5.45392785619881e-13,1.7617938028642641e-15,1.2800757197337003e-13,4.654252547226693e-16,3.811501521140173e-20,4.1256747409963395e-22,9.19870344057902e-22,1.8942838480232735e-21,4.265318438475665e-21,9.687307185320852e-16,3.947767277446351e-31,5.218240215339143e-30,6.858148649928608e-34,1.07556308501264e-45,3.0379790521374785e-13,2.0774333552610047e-16,3.218069558487177e-26,1.837142741547595e-27,4.947262314605494e-25,1.0359582991509611e-19,5.634752795115201e-21,2.1741749191202646e-39,2.9320371778092127e-36,4.30595604455867e-43,9.365732412856227e-47,1.0855821540869046e-34,1.5980535954550106e-24,2.408320571105959e-47,2.537319798504392e-53,6.469437284325838e-41,2.791384712616082e-24,3.8001916715084174e-59,2.628918643727735e-48
3.251045272960295e-11,0.8900801483291894,3.76,0.0,0.736922449387634,0.999999992508236,2.829047774065416e-17,3.470154220522503e-27,8.077010704954075e-18,1.7266651838505853e-08,7.491380835608697e-09,8.203961152389226e-16,3.42786796879271e-13,9.773168495598737e-09,1.4658894494206141e-12,6.454278389219226e-15,4.0634737695427007e-13,1.7028439150478911e-15,1.4161659673271223e-19,2.942293163718732e-21,5.279684766463353e-21,1.3492661029017243e-20,3.038580352407314e-20,3.5478178807121167e-15,5.476316731796749e-30,7.233963331673705e-29,1.8865792505725547e-32,5.989832261412727e-44,5.811158363745875e-13,7.599610980966653e-16,2.2893699119402964e-25,1.317377999072293e-26,3.455761015696958e-24,7.300296947461401e-19,4.795772353617034e-20,5.8742901699354e-38,7.808606972722676e-35,2.2582088581300952e-41,4.928157743753977e-45,2.606891960250554e-33,1.13319764273699e-23,1.8419851962761106e-45,3.455833665188253e-51,2.1074118688656357e-39,3.855163967733781e-23,1.1108417099864346e-56,1.3876172262505143e-46
6.356521393885722e-11,0.8900801498411248,3.76,0.0,0.7369224328918945,0.9999999853513176,2.134942164140947e-16,2.69529394260602e-26,3.084875252641185e-17,3.3761810503098396e-08,1.464728223007172e-08,3.1314947955997503e-15,1.3101456479570163e-12,1.910649238813903e-08,4.516041915235706e-12,2.46846697104073e-14,1.425276997283886e-12,6.495594401226397e-15,5.567776335958916e-19,2.2215223394323914e-20,3.480537452624838e-20,1.0162161962250688e-19,2.2892480628704727e-19,1.3560399785807367e-14,8.002376060244479e-29,1.0756691845943044e-27,5.590371709479387e-31,3.664114920734644e-42,1.134493049874008e-12,2.89810055738469e-15,1.7193249272827865e-24,1.0052390224835253e-25,2.505525142304858e-23,5.383186061923011e-18,4.756748349392412e-19,1.721263849004415e-36,2.275291255315701e-33,1.2853979993470703e-39,2.8233193992781538e-43,7.099051838808232e-32,8.459214844950675e-23,1.7304256343754673e-43,5.7632594091299735e-49,8.228401503255451e-38,5.635664150959509e-22,4.076820398840943e-54,7.998705870301476e-45
9.46199751481115e-11,0.8900801513530665,3.76,0.0,0.736922416394536,0.9999999781938064,6.669963931571367e-16,8.608961866186033e-26,6.830787664352047e-17,5.025857198643661e-08,2.1803140066880995e-08,6.930585521742898e-15,2.902746099931503e-12,2.843762766621047e-08,9.17815108932263e-12,5.4720781989757263e-14,3.060332292897556e-12,1.4368166564589377e-14,1.2621249239399786e-18,6.942818031255348e-20,1.0404329489984084e-19,3.170625745927805e-19,7.144051192642411e-19,3.004519312530612e-14,3.2918163819164083e-28,4.612839065095336e-27,3.0371425480248275e-30,2.4848915323638076e-41,1.6861956590047652e-12,6.409056522116967e-15,5.352832082587464e-24,3.1634941888756815e-25,7.621021183031971e-23,1.655873216906413e-17,1.7197381973077028e-18,9.598067312854515e-36,1.359736329145913e-32,9.15684291693996e-39,2.0157253483032812e-42,3.876871962384672e-31,2.623505004295952e-22,1.373842185404873e-42,5.18842277663803e-48,5.134184001391181e-37,2.320675834072205e-21,4.420099521554945e-53,5.723442797462696e-44
9.999999999999999e-11,0.8900801528650134,3.76,0.0,0.7369224135363169,0.9999999769537563,7.850703900153707e-16,1.0180409447465783e-25,7.628728618396464e-17,5.311668589846123e-08,2.3042839037820744e-08,7.7394765869655e-15,3.242185175335582e-12,3.005396062231183e-08,1.0149613136371647e-11,6.112579760983312e-14,3.406180523793278e-12,1.6043513368183923e-14,1.4156056373978587e-18,8.172431810964702e-20,1.2177426722601752e-19,3.730877989488903e-19,8.406784012996273e-19,3.355878100366722e-14,4.061800332125922e-28,5.742154276610672e-27,3.9687911897434854e-30,3.4310854929428893e-41,1.7816046830978089e-12,7.156049700501096e-15,6.2956921933803915e-24,3.728984285392171e-25,8.921729894955388e-23,1.9428360574588246e-17,2.0796046726737187e-18,1.2666864210844364e-35,1.8130925091748114e-32,1.276087809686034e-38,2.810985040428677e-42,5.095905312441301e-31,3.083281775967791e-22,2.012132856119893e-42,7.861462938157134e-48,6.997194481401391e-37,2.8643613776716325e-21,7.308062035899313e-53,7.987354446974252e-44
1.2567473635736577e-10,0.8900801528650134,3.76,0.0,0.7369223998955586,0.9999999710357027,1.5092475444108795e-15,1.990445516480176e-25,1.2042703634255767e-16,6.67569362038556e-08,2.8958954341257345e-08,1.2212774791368997e-14,5.120487631522001e-12,3.776657485132559e-08,1.5451856067254845e-11,9.657905616762152e-14,5.3112216463844434e-12,2.530561278521493e-14,2.2753014449139714e-18,1.571497478440735e-19,2.297220254032975e-19,7.16522907359552e-19,1.6148012837332539e-18,5.300171791233599e-14,9.112540670602749e-28,1.32325044540854e-26,1.0458108016507448e-29,1.0302399412081033e-40,2.236228679100043e-12,1.1285225301723626e-14,1.2069931620373376e-23,7.206926979850957e-25,1.6814953507855824e-22,3.692013185441296e-17,4.384086962544796e-18,3.42437896728095e-35,5.022826661157841e-32,3.9072974201298347e-38,8.61943304428389e-42,1.3640218506900739e-30,5.894991113730681e-22,6.808313809861619e-42,2.824054345935214e-47,2.042771538420647e-36,6.432234347793718e-21,3.0009591188008008e-52,2.4530335021995675e-43
1.5672949756662004e-10,0.8900801543769661,3.76,0.0,0.7369223833949626,0.9999999638770066,2.8647555348783743e-15,3.8594429671986295e-25,1.8717802037737942e-16,8.325690306876587e-08,3.6114725048235057e-08,1.8973020455664988e-14,7.963266671927635e-12,4.7093334481271856e-08,2.333678477817662e-11,1.5027642409994217e-13,8.177644042653292e-12,3.929255362827068e-14,3.614518871273392e-18,2.9838799747113334e-19,4.2914111531808275e-19,1.3583335302948556e-18,3.0618576651270485e-18,8.242948181530761e-14,2.0367209565278505e-27,3.046027561243057e-26,2.8116681443901973e-29,3.2741335674098266e-40,2.784597279420424e-12,1.7518777930151153e-14,2.28271195552684e-23,1.3770564553216227e-24,3.1133141698924097e-22,6.906231593148204e-17,9.233851657847925e-18,9.518306785485824e-35,1.4186050321965785e-31,1.2546589419079193e-37,2.7736632983923176e-41,3.752786361789136e-30,1.111179910902438e-21,2.5640757595307887e-41,1.156092994938971e-46,6.300218106084313e-36,1.4396160219807833e-20,1.5541667008084504e-51,7.912973839087581e-43
2.1883901998512858e-10,0.8900801574008885,3.76,0.0,0.7369223503889147,0.9999999495578379,7.577107534046829e-15,1.0642931136470811e-24,3.644711681015989e-16,1.1626164442131282e-07,5.042613574155016e-08,3.690907855917666e-14,1.5523553671152908e-11,6.574029306739134e-08,4.393893567803948e-11,2.9325081806226456e-13,1.575597294180893e-11,7.635831008260086e-14,7.338442163073587e-18,7.89730189760478e-19,1.1133761942403879e-18,3.58359564653349e-18,8.081235264907534e-18,1.6069690733938987e-13,6.947186991235281e-27,1.0912238592955837e-25,1.3085457346961433e-28,2.088160855274751e-39,3.876360301594787e-12,3.402918593138872e-14,5.990966635757095e-23,3.6891618628325555e-24,7.843027821110989e-22,1.7745240399843056e-16,2.908237846740075e-17,4.68061660073549e-34,7.0652879704229495e-31,7.868775784182725e-37,1.7477119042869999e-40,1.817873656580394e-29,2.8983762018032264e-21,2.2368237291578157e-40,1.1950473933899435e-45,3.7836524003949076e-35,4.92483566669569e-20,2.711934975529429e-50,5.014647828080632e-42
2.809485424036371e-10,0.8900801604248342,3.76,0.0,0.7369223173763929,0.9999999352363014,1.580234524522194e-14,2.3079172495584942e-24,5.999620305100715e-16,1.492727953522905e-07,6.473737210693798e-08,6.069861528563548e-14,2.5582777177388993e-11,8.437850773240274e-08,7.098162411117323e-11,4.837784671024077e-13,2.579290769371623e-11,1.2544340645493194e-13,1.2579444719603316e-17,1.6480488629025798e-18,2.295594784240873e-18,7.455298098615325e-18,1.6818970030627604e-17,2.648435336857572e-13,1.7513898280422045e-26,2.856036501525811e-25,4.141022756971624e-28,8.184356330439944e-39,4.961525912372384e-12,5.5878060713012895e-14,1.2394945771693637e-22,7.786457898495883e-24,1.5611384125696487e-21,3.598831271444261e-16,6.973412441161969e-17,1.51914082750602e-33,2.3239541448476486e-30,3.015871916379769e-36,6.722352649014789e-40,5.845383944153229e-29,5.9635025638485045e-21,1.0222517957999984e-39,6.12414507166319e-45,1.4016258943284392e-34,1.2448727183383939e-19,1.7289118382328567e-49,1.937048171599496e-41
3.4305806482214564e-10,0.8900801634488026,3.76,0.0,0.7369222843573979,0.9999999209123983,2.859116202986526e-14,4.334849163513574e-24,8.93414302537403e-16,1.82290355133448e-07,7.904843410241458e-08,9.029963606339052e-14,3.8140063219040025e-11,1.0300798300962172e-07,1.0446171481727564e-10,7.219997689690937e-13,3.82859115354214e-11,1.8642057531228432e-13,1.9490277719633097e-17,2.983701001137992e-18,4.122054363836166e-18,1.3455361750062967e-17,3.036734251489093e-17,3.94865218955881e-13,3.6950809293386396e-26,6.217603829239774e-25,1.0580337501850764e-27,2.5207099180990095e-38,6.040137224723212e-12,8.300042037325816e-14,2.223658446012598e-22,1.4251976215792116e-23,2.6972940316701523e-21,6.332219868815218e-16,1.4205144723607667e-16,3.935637545622666e-33,6.0884032691052364e-30,9.007310272944538e-36,2.0147788024647664e-39,1.5031619732517796e-28,1.064403332777599e-20,3.5484167581210595e-39,2.3421759080013084e-44,4.070302832731384e-34,2.633256368285846e-19,7.988562791725327e-49,5.830367822980096e-41
4.051675872406542e-10,0.8900801664727942,3.76,0.0,0.7369222513319306,0.9999999065861299,4.69849887957482e-14,7.388633470460042e-24,1.244594812578196e-15,2.1531432304262434e-07,9.335932168636706e-08,1.2567084968706677e-13,5.31945448411224e-11,1.21628723391524e-07,1.4437610111035604e-10,1.008052375918395e-12,5.323247145165971e-11,2.591651801239722e-13,2.822177478053477e-17,4.906425449392771e-18,6.737882536246191e-18,2.205524260279402e-17,4.9797247829535444e-17,5.507578581585302e-13,6.918001860518588e-26,1.1975787815095782e-24,2.3551921106005427e-27,6.705603581192697e-38,7.11223666599814e-12,1.1533250831965043e-13,3.6208212355385526e-22,2.368943362392013e-23,4.232201217237932e-21,1.0115163517171037e-15,2.5909688299775464e-16,8.82680982852932e-33,1.3770183357202743e-29,2.3023603342459262e-35,5.16924144779182e-39,3.34830169542658e-28,1.7249432506397958e-20,1.0492743723098764e-38,7.588335829781947e-44,1.0159696424586274e-33,4.942856902263516e-19,3.128431680220141e-48,1.5028004848680934e-40
5.293866320776713e-10,0.8900801725208461,3.76,0.0,0.7369221852615814,0.9999998779265015,1.0458065408871623e-13,1.7704516530251708e-23,2.119253818574655e-15,2.813814804716584e-07,1.2198057346021664e-07,2.1356784018686628e-13,9.079176513132452e-11,1.5884401668729264e-07,2.4349585333219665e-10,1.724168915196812e-12,9.047663311561047e-11,4.394891801515395e-13,5.1721123655675914e-17,1.0936322061653562e-17,1.4895217437956617e-17,4.881926159017134e-17,1.1032672348853576e-16,9.40140253094707e-13,1.9085747230785856e-25,3.507521122726366e-24,9.224977089442233e-27,4.051596551865126e-37,9.237060495289788e-12,1.9538591809270797e-13,7.887645571718804e-22,5.394461702080394e-23,8.580171747089029e-21,2.1221509680614183e-15,6.895580959132769e-16,3.4303370019890414e-32,5.432590034532427e-29,1.2028730728744275e-34,2.73503659342184e-38,1.278280319512596e-27,3.726239973673961e-20,7.861049710504165e-38,7.872404744266881e-43,4.95667220647567e-33,1.3710502979611252e-18,5.504348968997199e-47,8.076301958878737e-40
6.384835615897842e-10,0.8900801778326994,3.76,0.0,0.736922127213124,0.999999852748032,1.8335124763860176e-13,3.2926535392011254e-23,3.0757404272650513e-15,3.394269227243423e-07,1.4711696993678053e-07,3.0942322142157653e-13,1.3204269393953166e-10,1.915000369108407e-07,3.517482316307022e-10,2.512167302580967e-12,1.3125822304177622e-10,6.35551094698748e-13,7.976020653594882e-17,1.9197045781712708e-17,2.6017722348373836e-17,8.517932104437396e-17,1.9264946055366428e-16,1.3674358206414071e-12,3.857092831941722e-25,7.41923601048921e-24,2.3531533338467137e-26,1.3319820778492025e-36,1.1082118955610427e-11,2.823001016485041e-13,1.3558318136115805e-21,9.631588091731337e-23,1.3918268754509073e-20,3.5383402515057148e-15,1.3663282771939194e-15,8.682239149245771e-32,1.388039412198092e-28,3.592488428477025e-34,8.233140303647105e-38,3.1963631832047298e-27,6.366378962228531e-20,2.8494064403938893e-37,3.2586454093358136e-42,1.4365017732682325e-32,2.78165591408871e-18,2.7874041356388466e-46,2.4556722854505014e-39
7.47580491101897e-10,0.8900801831446241,3.76,0.0,0.7369220691447074,0.999999827562282,2.942028850250749e-13,5.580977907864543e-23,4.207068708108096e-15,3.9749212620762273e-07,1.7225282769702909e-07,4.225078135557729e-13,1.80986079081042e-10,2.2412917040934002e-07,4.798087665095474e-10,3.449642866205533e-12,1.7957433009213682e-10,8.662053408041758e-13,1.1553729670606585e-16,3.084060503188314e-17,4.1642538617251605e-17,1.3602704569415789e-16,3.078941159593143e-16,1.8744947867573485e-12,6.933931740464296e-25,1.391815660526397e-23,5.1567152078609494e-26,3.624355887569757e-36,1.2907676977327146e-11,3.84406975137221e-13,2.1315813812553492e-21,1.5715904433209145e-22,2.074482876219805e-20,5.407858790886984e-15,2.4228298588127166e-15,1.8886150799980196e-31,3.0452672194364404e-28,8.927197875597562e-34,2.0611434045125865e-37,6.875831587871838e-27,9.958702938387022e-20,8.338030395982319e-37,1.0700461620715022e-41,3.497008111642642e-32,5.016995272400396e-18,1.0664555716491375e-45,6.207666376779774e-39
8.566774206140099e-10,0.8900801884566204,3.76,0.0,0.7369220110563351,0.9999998023692575,4.4260116007631296e-13,8.837535384498512e-23,5.512043090663534e-15,4.555770871125633e-07,1.973881465228601e-07,5.526137528276848e-13,2.3761734799079534e-10,2.567314407240481e-07,6.276611689987623e-10,4.537278479768456e-12,2.3541179945495733e-10,1.1308373006243072e-12,1.5982871300798906e-16,4.6452558056428257e-17,6.253576645071953e-17,2.0367281895485806e-16,4.613714530180685e-16,2.461295578110237e-12,1.1455177222410378e-24,2.3939053449228339e-23,1.0126584313914671e-25,8.617443251972877e-36,1.471394910088808e-11,5.013891929546999e-13,3.1402564195525888e-21,2.4011905772824096e-22,2.9089975098275826e-20,7.759747747812652e-15,3.962459635956492e-15,3.6851697983185663e-31,5.990490700217365e-28,1.944129876584408e-33,4.519210062681948e-37,1.3278894436827034e-26,1.4609993009936846e-19,2.1055911500683173e-36,2.9565197479656866e-41,7.516101330928236e-32,8.31081851098394e-18,3.4178453064166015e-45,1.3737852041462027e-38
