Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22)
0.0003814611667629398,0.7955430625084303,3.76,0.0,0.420918660797003,0.8166411599564422,0.24654959778240945,5.959602902182094e-13,3.473336213439902e-10,0.015299545467450361,0.0009235714762037302,1.007995602085067e-06,0.00038175362926582557,0.0007210616034325969,0.16839966108176194,0.009264033632717512,0.00012457412012442084,2.0846486920072298e-06,2.2353249095895824e-05,0.04988317580191297,0.008038797284933168,8.090902468609097e-05,0.10837574074530128,4.491378015340514e-05,2.1841688208443291e-10,3.393115186336958e-05,0.02476522022715567
0.00038255838085211234,0.7957229028578839,3.76,0.0,0.41897693398648816,0.815187803789975,0.2485320242505705,6.091520705589536e-13,3.4988935218270063e-10,0.015342753992462477,0.0009257251171442022,1.0088142502498646e-06,0.00038564354570038323,0.0007304268077916712,0.16961850783903712,0.009239754280231846,0.00012600017439881548,2.0937762989523255e-06,2.2520669421605497e-05,0.05002269790861587,0.008039434781596886,8.156874768890737e-05,0.1093136227951762,4.510849359733816e-05,2.1917394237304521e-10,3.439494120087602e-05,0.0251165523715121
0.0003836555949412849,0.7959042400053711,3.76,0.0,0.4170228765545706,0.8137216895033629,0.2505319693958307,6.227362395512138e-13,3.5248394022550937e-10,0.01538630894967414,0.0009278793158842277,1.0096273842282877e-06,0.0003896044436113884,0.0007399779580975548,0.1708449462781082,0.009215220996853866,0.0001274527354138092,2.1029609726029374e-06,2.2690210499421687e-05,0.050159848174715846,0.008039808463542918,8.223741805474592e-05,0.11025964698090475,4.5304087547404736e-05,2.1992604906600043e-10,3.486630779344884e-05,0.025472553965830428
0.0003846430876215402,0.7960687402026642,3.76,0.0,0.41525355425376015,0.8123911130104334,0.25234712711522195,6.353097433588965e-13,3.54853016857575e-10,0.015425808261368834,0.0009298183573288063,1.0103542885900451e-06,0.0003932315256713564,0.0007487372799111179,0.1719552944682551,0.009192921964089341,0.00012878329231980136,2.111276131664042e-06,2.2844641861484136e-05,0.050281212805962774,0.008039913616696391,8.284702612618847e-05,0.11111813260996356,4.5480873186934574e-05,2.205986650966276e-10,3.529715833229091e-05,0.02579700776900903
0.0003856305803017955,0.7962344847279521,3.76,0.0,0.4134740038442569,0.8110498909600407,0.2541769054233842,6.482243847900122e-13,3.572549346782473e-10,0.015465595008719581,0.0009317574413605678,1.0110763429855024e-06,0.00039691910191874723,0.0007576553622960409,0.17307190926604982,0.009170413538399504,0.00013013643370823812,2.1196376989466476e-06,2.3000849514541835e-05,0.05040057582724601,0.008039794495220158,8.346417326586995e-05,0.1119834059995292,4.5658368302999815e-05,2.212672232132988e-10,3.573441439732301e-05,0.02612535663736557
0.00038661807298205077,0.7964014891612371,3.76,0.0,0.41168410847433545,0.809697870837992,0.256021515143269,6.61491921944853e-13,3.596903678261803e-10,0.015505672459787904,0.0009336963590314669,1.0117933538455618e-06,0.00040066866375400154,0.0007667362599707348,0.1741948470772984,0.009147693896367685,0.00013151271334080035,2.128045721110989e-06,2.3158861872215318e-05,0.05051789777811265,0.008039445854153275,8.408900274603735e-05,0.11285556141321276,4.583657041667832e-05,2.2193170696309804e-10,3.6178208145326514e-05,0.026457655615915496
0.00038760556566230607,0.7965697693326345,3.76,0.0,0.4098837493098225,0.8083348968309323,0.2578811716911311,6.751246203646211e-13,3.6216000865914717e-10,0.015546043901314225,0.0009356348911535089,1.01250511992125e-06,0.0004044817506336202,0.0007759841618996036,0.17532416482152877,0.009124761171642083,0.00013291270267242326,2.136500226374716e-06,2.331870783168886e-05,0.05063313828709459,0.008038862294791015,8.472166132414279e-05,0.11373469511483628,4.6015476560996705e-05,2.2259210196505993e-10,3.662867533318747e-05,0.026793960811866007
0.00038859305834256137,0.7967393413702453,3.76,0.0,0.4080728054901481,0.8069608097302858,0.25975609521029275,6.891352451554453e-13,3.646645673288271e-10,0.015586712640756636,0.000937572808115921,1.0132114315703017e-06,0.00040835995212698805,0.0007854033947304167,0.1764599199258587,0.009101613454298916,0.00013433699167445242,2.1450012085758917e-06,2.34804167562823e-05,0.050746256043221354,0.00803803826002167,8.536229943448334e-05,0.11462090542477274,4.619508326185418e-05,2.2324840073402225e-10,3.708595524353547e-05,0.027134329420875323
0.00038958055102281667,0.7969102216956485,3.76,0.0,0.40625115408468027,0.8055754468346789,0.26164651070782446,7.035370859116494e-13,3.672047725087042e-10,0.015627682006823435,0.0009395098696539433,1.013912070755235e-06,0.0004123049093836003,0.0007949984278794452,0.17760217031662215,0.009078248790441484,0.00013578618928713335,2.1535486422922732e-06,2.364401847893738e-05,0.050857208767206445,0.008036968029922894,8.601107114418149e-05,0.115514292777437,4.6375386516098515e-05,2.239005962385419e-10,3.755019081362963e-05,0.027478819753172543
0.00039056804370307197,0.7970824270309598,3.76,0.0,0.4044186700519152,0.804178641850958,0.26355264819344343,7.183440267106854e-13,3.6978137329787474e-10,0.015668955346871245,0.0009414458242740472,1.0146068107801145e-06,0.0004163183170984038,0.0008047738805507737,0.1787509744077216,0.00905466518187627,0.0001372609240324686,2.1621424760726224e-06,2.3809543313368628e-05,0.050965953181806974,0.00803564571729555,8.666813417991982e-05,0.11641495977928012,4.655638176342838e-05,2.2454868494727995e-10,3.8021528859806047e-05,0.027827491260289865
0.00039155553638332727,0.7972559744115508,3.76,0.0,0.4025752262046205,0.8027702248007788,0.2654747428092324,7.335705639338968e-13,3.7239513932020254e-10,0.015710536022016067,0.0009433804085739177,1.0152954155817067e-06,0.00042040192613072814,0.0008147345293143417,0.17990639108831202,0.009030860585987451,0.00013876184515848621,2.170782628747744e-06,2.397702206801926e-05,0.05107244498324099,0.00803406526311468,8.733365019133035e-05,0.117323011263422,4.673806385577577e-05,2.2519266698633277e-10,3.850012024963988e-05,0.028180404560497724
0.00039254302906358257,0.7974308811668336,3.76,0.0,0.4007206931528182,0.8013500218929954,0.2674130350076387,7.492317717292124e-13,3.750468595594413e-10,0.01575242741057062,0.0009453133470905868,1.0159776396495739e-06,0.00042455754621445013,0.0008248853120418463,0.18106847971134882,0.009006832914712624,0.00014028962365005175,2.179468991684853e-06,2.4146486043879202e-05,0.051176638803658345,0.008032220430376729,8.800778505190915e-05,0.11823855436423383,4.692042702729906e-05,2.2583254539848115e-10,3.898611982861455e-05,0.028537621472421507
0.00039353052174383787,0.797607164975742,3.76,0.0,0.3988549392575696,0.7999178554152153,0.2693677707034198,7.6534336320676e-13,3.777373442371803e-10,0.015794632907968304,0.0009472443519321085,1.0166532275088783e-06,0.00042878704780754994,0.000835231334170096,0.18223730008072633,0.00898258003414506,0.00014184495270475172,2.1882014278610614e-06,2.4317967019142334e-05,0.05127848817920549,0.00803010479935884,8.869070872685912e-05,0.11916169858127679,4.710346487020037e-05,2.2646832678230343e-10,3.947968657151923e-05,0.02889920504302328
0.00039451801442409317,0.7977848438218371,3.76,0.0,0.3969778305903797,0.7984735436242458,0.2713392014278444,7.819218579674632e-13,3.8046742916023503e-10,0.01583715592157524,0.000949173122243992,1.0173219137073584e-06,0.0004330923639085844,0.0008457778788010406,0.1834129124326571,0.008958099764314385,0.000143428548256766,2.1969797649451255e-06,2.4491497276439305e-05,0.05137794551689678,0.008027711762546843,8.938259517812207e-05,0.12009255584333056,4.728717029723066e-05,2.2710002257400484e-10,3.9980984002994226e-05,0.02926521957639282
0.00039550550710434846,0.7979639360389738,3.76,0.0,0.39508923089120207,0.7970169006313932,0.2733275844878739,7.989844916593169e-13,3.8323797234755566e-10,0.01587999986614046,0.0009510993431712066,1.0179834219224182e-06,0.0004374754938803145,0.0008565304141172848,0.18459537741821777,0.008933389878727549,0.00014504115079574207,2.205803796630858e-06,2.4667109611577382e-05,0.05147496205990251,0.008025034519128513,9.008362295933692e-05,0.12103124057498224,4.747153550539502e-05,2.277276479975266e-10,4.049018017057601e-05,0.029635730663894473
0.00039649299978460376,0.7981444602974783,3.76,0.0,0.3931890015164959,0.7955477362738232,0.27533318314331945,8.165490110518466e-13,3.86049848225529e-10,0.015923168164475417,0.0009530226857202756,1.0186374640748578e-06,0.00044193850698711945,0.0008674945985285262,0.1857847560880585,0.00890844810380237,0.0001466835269230599,2.2146732828488198e-06,2.484483731558015e-05,0.051569487849458175,0.008022066068661408,9.079397562733486e-05,0.12197786977215691,4.765655194241846e-05,2.2835122198582875e-10,4.1007447564176186e-05,0.030010805216632727
0.00039748049246485906,0.7983264356209678,3.76,0.0,0.39127700138335264,0.7940658559822766,0.2773562667941549,8.346341180836986e-13,3.889039606697153e-10,0.015966664249824333,0.0009549428067538478,1.019283741016492e-06,0.0004464835437964268,0.0008786762887939964,0.18698110987199665,0.008883272118055075,0.00014835646876558057,2.2235879448087742e-06,2.5024714174090803e-05,0.05166147168598308,0.00801879920500481,9.151384108743454e-05,0.12293256308009531,4.7842210278166014e-05,2.2897076968626872e-10,4.153296355686469e-05,0.030390511498459682
0.00039846798514511436,0.7985098813873246,3.76,0.0,0.38935308691891857,0.7925710606478874,0.2793971111694341,8.532598789179962e-13,3.918012539619297e-10,0.016010491562810602,0.0009568593483524798,1.01992194208446e-06,0.0004511128185649745,0.000890081550141119,0.1881845005525878,0.008857859551104347,0.00015006079471797205,2.2325474646439166e-06,2.5206774470391554e-05,0.05175086108974737,0.008015226510619077,9.224341163654692e-05,0.12389544286999994,4.802850035640617e-05,2.2958632153695984e-10,4.206691060137372e-05,0.03077491915977872
0.00039945547782536966,0.7986948173422845,3.76,0.0,0.38741711201675194,0.7910631464844443,0.2814559985167356,8.724466681075024e-13,3.947426809293919e-10,0.0160546535409292,0.0009587719358264363,1.0205517431445633e-06,0.00045582862388152676,0.0009017166666993475,0.18939499023964837,0.008832207983926832,0.0001517973532226575,2.2415514824392105e-06,2.5391052993891086e-05,0.05183760225911978,0.008011340350209645,9.298288520697062e-05,0.12486663431921677,4.8215411149007396e-05,2.3019791179248303e-10,4.2609476081356695e-05,0.0311640992720301
0.00040044297050562496,0.7988812636086948,3.76,0.0,0.38546892798547694,0.7895419048822907,0.28353321780272905,8.922148610718667e-13,3.977291931639687e-10,0.01609915361474727,0.0009606801775342956,1.0211728067906569e-06,0.00046063333507673503,0.0009135881510791496,0.19061264134606112,0.008806314948829877,0.0001535670236777226,2.250599588270509e-06,2.557758506122956e-05,0.05192164002644551,0.008007132863188195,9.373246530094604e-05,0.1258462654981148,4.840293070894531e-05,2.3080558220121515e-10,4.316085274771427e-05,0.031558124363077505
0.00040143046318588026,0.7990692406904418,3.76,0.0,0.38350838348178096,0.7880071222563345,0.2856290649293256,9.125876025078465e-13,4.007618231539704e-10,0.016143995218000896,0.0009625836660573603,1.0217847826349003e-06,0.0004655294134783108,0.0009257027503021229,0.19183751655972808,0.008780177926977408,0.00015537071440334895,2.259691331715795e-06,2.5766406477067568e-05,0.05200291781435887,0.008002595956590842,9.449236003032523e-05,0.12683446745783142,4.8591046135779024e-05,2.314093820034748e-10,4.372123905848479e-05,0.03195706845396931
0.00040241795586613556,0.7992587694802287,3.76,0.0,0.3815353244519817,0.7864585798914094,0.2877438429537798,9.335905443810376e-13,4.038416794045722e-10,0.01618918178597184,0.0009644819767966431,1.0223873057325469e-06,0.00047051940760217383,0.0009380674555456478,0.19306967880975484,0.008753794347171561,0.00015720936563076856,2.2688262191839977e-06,2.5957553493719288e-05,0.052081377591111463,0.007997721299057077,9.526278295907333e-05,0.12783137431854702,4.877974353267229e-05,2.320093643120613e-10,4.429083875319939e-05,0.03236100709617837
0.00040340544854639086,0.7994498712739521,3.76,0.0,0.37954959409387345,0.7848960537839105,0.2898778623065562,9.552456387288565e-13,4.0696975632599367e-10,0.016234716732772575,0.0009663746647926646,1.0229799965424823e-06,0.00047560595591614543,0.0009506895209701673,0.19430919122864757,0.008727161588238037,0.00015908395413774895,2.2780036890666397e-06,2.6151062877422077e-05,0.052156959821550185,0.007992500313658862,9.604395402884657e-05,0.12883712336416467,4.8969007934507386e-05,2.326055908013424e-10,4.4869861223366236e-05,0.03277001740880935
0.00040439294122664616,0.7996425677774359,3.76,0.0,0.37755103280287444,0.7833193144713761,0.2920314410238151,9.775744112568913e-13,4.10147018780484e-10,0.01628060344597848,0.0009682612654412487,1.023562460040122e-06,0.00048079179756692564,0.0009635764757165631,0.19555611711389276,0.008700276977926902,0.00016099549164158878,2.2872231246202648e-06,2.634697193307774e-05,0.05222960341556127,0.007986924168802803,9.683609883850668e-05,0.12985185514206513,4.915882323265524e-05,2.331981341916368e-10,4.545852264428736e-05,0.03318417811873294
0.00040538043390690146,0.7998368811116794,3.76,0.0,0.37553947809089167,0.7817281268499391,0.29420490500556107,1.0006117168860544e-12,4.133748334638355e-10,0.01632684530503965,0.0009701412959117642,1.0241342832509598e-06,0.00048607977894568545,0.000976736126259482,0.1968105198904724,0.00867313778804998,0.0001629450248031286,2.2964838726779668e-06,2.654531841410332e-05,0.052299245676545814,0.007980983769649638,9.763944895892058e-05,0.13087571356522082,4.9349172159150886e-05,2.337870714947755e-10,4.605704550936547e-05,0.033603569603816635
0.00040636792658715675,0.8000328338277467,3.76,0.0,0.373514764520496,0.7801222499935828,0.29639858827652554,1.0243931292876578e-12,4.1665461973448997e-10,0.016373445678539357,0.0009720142525982854,1.024695037797369e-06,0.0004914728450370694,0.000990176570261731,0.19807246306999696,0.008645741235527284,0.00016493364079827864,2.305785203568417e-06,2.6746140491007707e-05,0.052365822249109364,0.007974669751138645,9.845424282085761e-05,0.1319088460191591,4.954003624466402e-05,2.3437248778462086e-10,4.666565759725149e-05,0.03402827393312866
0.00040735541926741205,0.800230448914513,3.76,0.0,0.3714767236630386,0.7785014369748694,0.29861283323433174,1.0489264695795693e-12,4.1998692051098084e-10,0.016420407899167183,0.0009738796088391596,1.0252442803654139e-06,0.0004969740441423055,0.0010039062179067822,0.1993420101989862,0.008618084485471696,0.0001669624673546351,2.3151263083197344e-06,2.694947677849245e-05,0.0524292670650542,0.007967972470773266,9.928072462320013e-05,0.13295140347041015,4.9731395689533435e-05,2.349544835437438e-10,4.7284593423663985e-05,0.03445837490491706
0.00040834291194766735,0.8004297498032084,3.76,0.0,0.36942518405352837,0.776865434664988,0.30084799091463704,1.0742465890026728e-12,4.2337300205657716e-10,0.016467735245188825,0.0009757368147862424,1.0257815442351992e-06,0.0005025865568007057,0.0010179338100382192,0.20061922479331049,0.008590164646954338,0.0001690326723677402,2.3245063394446006e-06,2.715536639892155e-05,0.05248951228263415,0.007960881998642502,0.00010011914491334419,0.13400354057677516,4.992322928694976e-05,2.355331659721761e-10,4.791409638255247e-05,0.034893958093632105
0.00040923165535989713,0.8006105817035354,3.76,0.0,0.3675671127412699,0.7753798313642868,0.3028778105424555,1.097755749265579e-12,4.2646822270135434e-10,0.016510644718908844,0.0009774008585740305,1.0262544395927503e-06,0.0005077357173659606,0.0010308208828395497,0.20177532604388831,0.008564809414866814,0.00017093223874866092,2.3329808696266404e-06,2.7342882877628417e-05,0.05254093977191945,0.007954155946948515,0.00010088414483014967,0.134958785473776,5.009626624260964e-05,2.360512440689746e-10,4.8489889853393997e-05,0.035290742457155126
0.0004101203987721269,0.8007928161919435,3.76,0.0,0.3656978365652625,0.7738815207951688,0.30492512977879244,1.1219550516544246e-12,4.2960914419229964e-10,0.016553854921491744,0.0009790574035014549,1.0267168743528617e-06,0.000512980200304968,0.001043963497984448,0.20293773548877883,0.00853923650142198,0.00017286722339494214,2.341485431302263e-06,2.7532528695197312e-05,0.05258966706471242,0.007947095458483756,0.00010165921866607969,0.13592203645804743,5.026965142516968e-05,2.3656682795214646e-10,4.907463041513857e-05,0.03569210319523229
