Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295)
1.7842602823951398e-15,0.827298688001845,3.76,0.0,0.6171611369362059,0.9999999999998394,1.576979155410922e-30,5.325969906419352e-41,2.7090740258977194e-27,2.9563237143391475e-13,1.6051482950984688e-13,1.3033697330072527e-24,3.041147957950324e-22,1.3511754038362177e-13,5.56425018925072e-18,6.5827172493511374e-24,8.045336939512375e-19,1.5679767606109034e-24,6.369580469573441e-29,7.231762217505603e-35,8.723892864148148e-31,8.011892459298871e-34,1.8191855191920915e-33,3.319278661901681e-24,4.516123095513113e-48,3.879837473036097e-47,1.3277882117011747e-54,7.18075603793766e-71,5.5636267505575635e-18,5.6975728595100885e-25,1.3350478303907383e-38,3.5812044594274863e-40,2.372587856403628e-37,4.777534150752191e-32,2.0016405121349757e-33,2.231323653632984e-60,2.2942255672555162e-57,2.9387055599054676e-68,5.479424342171812e-72,4.0599175428298244e-52,8.429035595876164e-37,3.878848266351432e-73,1.0460571649831642e-74,6.463173048649414e-62,1.8029818147211394e-38,1.7609764665356559e-74,8.895301935400117e-74,1.4315403918148066e-62,1.0380333220260969e-33,1.790970769126475e-46,3.788496287038775e-72,4.623311535450936e-82,1.4951784149567155e-66,5.789492872400861e-48,3.9145082161866554e-92,1.990260248153653e-78,2.323625630363364e-89,1.606158297679903e-77,3.998855692353519e-83,6.082366862670075e-38,9.000765671412492e-58,5.228756786078805e-54,4.051523731275472e-79,3.089231326399053e-92
3.570070747485671e-15,0.8272986880018658,3.76,0.0,0.61716113693591,0.9999999999996787,1.2625421988107557e-29,4.264017497487689e-40,1.0843355477164767e-26,5.915215923833553e-13,3.2116911582856537e-13,5.216875124146166e-24,1.2172517238626018e-21,2.7035247038899105e-13,1.1134581264890792e-17,2.6348025030730092e-23,1.6103650701828962e-18,6.275992390657406e-24,2.549495655868172e-28,5.789807681735704e-34,3.492359887222421e-30,6.414384341406932e-33,1.456454313347167e-32,1.3285764916172154e-23,7.231667391937883e-47,6.214373254727516e-46,4.253025601901525e-53,4.600266225219803e-69,1.1132085885404643e-17,2.280513516473641e-24,1.0688501650379991e-37,2.8671413703484326e-39,1.8995058976995685e-36,3.8249244071087566e-31,1.602600506009623e-32,7.149049132821226e-59,7.352598672719966e-56,1.8836332008258644e-66,3.512019411527364e-70,6.5042243764103e-51,6.748347858904817e-36,2.486922509316105e-71,6.703249127219497e-73,2.070867067355738e-60,1.454903412071141e-37,1.1292513057368158e-72,5.701717577951662e-72,4.5865847710923246e-61,8.310576761744003e-33,2.8678870105441546e-45,2.4277150861688827e-70,5.924673241124636e-80,9.585975519348093e-65,9.270716001008756e-47,1.0042711962688752e-89,1.583910395961266e-76,2.9804399418566945e-87,1.1932629339626475e-75,5.125080742102506e-81,4.869576216924475e-37,1.9191081303931899e-56,8.436946295013687e-53,2.7766968031636613e-77,3.962252404544958e-90
7.141691677666732e-15,0.8272986880019074,3.76,0.0,0.6171611369353183,0.9999999999993574,1.0104174665917202e-28,3.4125149692956805e-39,4.338754061474323e-26,1.1833000379874146e-12,6.424776883551845e-13,2.087429189036129e-23,4.870592396444583e-21,5.40822324961003e-13,2.2278984875245832e-17,1.0542642783399019e-22,3.223824689290401e-18,2.511213708166357e-23,1.0201331564176612e-27,4.633606093076702e-33,1.3978223772625198e-29,5.133455015317376e-32,1.1656057035317444e-31,5.316036500462557e-23,1.1575324490975122e-45,9.948306636821652e-45,1.3616250760842488e-51,2.9456446882687662e-67,2.2269000107035798e-17,9.125020909759588e-24,8.55405192660702e-37,2.2945849227280766e-38,1.5201707767660468e-35,3.0610894195317453e-30,1.2826811313898243e-31,2.289106024719162e-57,2.3546055743119442e-54,1.2064383418791005e-64,2.249348390498201e-68,1.0420812006776968e-49,5.400719912608798e-35,1.5937004723607848e-69,4.292782153749787e-71,6.631492697180022e-59,1.1826464106211878e-36,7.239189695902577e-71,3.6518902227929205e-70,1.4686126567920313e-59,6.650984760094333e-32,4.590487090789895e-44,1.554723006983238e-68,7.586543855291451e-78,6.140409192314886e-63,1.4839132704211945e-45,2.5736913191130906e-87,1.409270991024644e-74,3.819241648352755e-85,9.740318275220217e-74,6.564289596480622e-79,3.897115947643767e-36,4.6006364045623365e-55,1.3709883593203885e-51,2.008711214988911e-75,5.076844831326629e-88
1.4284933538028856e-14,0.8272986880019907,3.76,0.0,0.6171611369341347,0.9999999999987148,8.084874790704246e-28,2.7305385362448104e-38,1.73578371373726e-25,2.3668569440162463e-12,1.2850948329651516e-12,8.351072887292798e-23,1.948554078261864e-20,1.0817620123501224e-12,4.458275793165391e-17,4.2177442346639844e-22,6.4579313934719485e-18,1.0046484164181045e-22,4.081219355200738e-27,3.707589055654802e-32,5.595588439385789e-29,4.107540890721861e-31,9.326610289334251e-31,2.126760746070069e-22,1.8524110934276266e-44,1.5921537836307682e-43,4.358251276676317e-50,1.8856935050464415e-65,4.454281235805819e-17,3.650599619066647e-23,6.844544644755038e-36,1.836017275834696e-37,1.2163496014343564e-34,2.4493164925044778e-29,1.026521683298942e-30,7.32739092188868e-56,7.537579037607522e-53,7.724084968517885e-63,1.440106037421932e-66,1.6708113037072314e-48,4.321381549179016e-34,1.0214524764915979e-67,2.748227809040298e-69,2.123135108836552e-57,9.755524299131017e-36,4.643126584971509e-69,2.3380991749667718e-68,4.7010097641929035e-58,5.321794479296805e-31,7.346273755611494e-43,9.953379035372917e-67,9.709051862465159e-76,3.931576597302686e-61,2.3747282151451856e-44,6.592141425866266e-85,1.4078072781776111e-72,4.8921531814450105e-83,8.92211470703475e-72,8.404955201170708e-77,3.1182448761630553e-35,1.2255057552895611e-53,2.2597279979608117e-50,1.5809213483718722e-73,6.501698291667095e-86
2.8571417258753106e-14,0.8272986880021571,3.76,0.0,0.6171611369317676,0.9999999999974296,6.468513760990847e-27,2.184651173861611e-37,6.943696471763874e-25,4.7339708153567615e-12,2.570329120412002e-12,3.3406985275392364e-22,7.794850392078885e-20,2.1636413001087502e-12,8.925016738244945e-17,1.6872355033451598e-21,1.2954894660819471e-17,4.018916031111382e-22,1.6326385748598688e-26,2.966353029745315e-31,2.2411287397122027e-28,3.286339809203857e-30,7.461986605611513e-30,8.507735243602638e-22,2.9641020810645355e-43,2.5477853564683097e-42,1.394808407954753e-48,1.2070092479973509e-63,8.909037209124037e-17,1.4603563485312658e-22,5.4761611440531e-35,1.4689544227371392e-36,9.731432956196138e-34,1.9596070371900775e-28,8.215863736130671e-30,2.3451217947067317e-54,2.4124810292579504e-51,4.944280298793165e-61,9.218262408902587e-65,2.68362572495476e-47,3.4574095919164366e-33,6.552561606439206e-66,1.7591139586393372e-67,6.797659200042287e-56,8.273283613582387e-35,2.9827648517238545e-67,1.4966629594944584e-66,1.5045549734183418e-56,4.257833679157068e-30,1.175523284967881e-41,6.371168077722923e-65,1.2417228927096947e-73,2.5167459670659226e-59,3.799900040153659e-43,1.688014920990459e-82,1.5483697193116693e-70,6.266218957759028e-81,9.149821740901852e-70,1.0760008000166306e-74,2.494768778443563e-34,3.526722595526909e-52,3.826187859011398e-49,1.3894680032709215e-71,8.32439147704912e-84
5.71443847002016e-14,0.82729868800249,3.76,0.0,0.6171611369270332,0.9999999999948591,5.175056336699307e-26,1.7478245988260506e-36,2.7775888347189154e-24,9.468198795169197e-12,5.1407976882133624e-12,1.3363317891053904e-21,3.1180668127466927e-19,4.327399527547622e-12,1.7882443959745705e-16,6.7492206456313686e-21,2.6063820592398555e-17,1.6076280685481396e-21,6.53096379364168e-26,2.3731952761473002e-30,8.986570221066083e-28,2.629188791756075e-29,5.969856543778291e-29,3.4032324888335276e-21,4.7426210722009264e-42,4.076726345078451e-41,4.463654499975971e-47,7.725535610630064e-62,1.7818523248293052e-16,5.841644335723374e-22,4.3811457017571774e-34,1.1752211453110043e-35,7.785055477015019e-33,1.5677085178666145e-27,6.57765983620149e-29,7.504937286452873e-53,7.720675284043895e-50,3.164545168019092e-59,5.900079097810719e-63,4.326198731961344e-46,2.7660207338842695e-32,4.2119851320592516e-64,1.1258829067138446e-65,2.1770694272691496e-54,7.367937927914435e-34,1.922717070997151e-65,9.579470951486215e-65,4.8149464229885916e-55,3.4064188047564085e-29,1.8809325814424027e-40,4.0778651693803213e-63,1.5863815299504549e-71,1.610874030349972e-57,6.079984047709178e-42,4.321760211410146e-80,1.8195470195121756e-68,8.028626163850733e-79,1.0258065760616376e-67,1.3773773034800352e-72,1.995807393103967e-33,1.0653496957223416e-50,6.795018116383236e-48,1.3725668757977817e-69,1.0656854783714621e-81
1.142903195830986e-13,0.8272986880031556,3.76,0.0,0.6171611369175646,0.9999999999897181,4.140142792609672e-25,1.3983259714302277e-35,1.111055918399269e-23,1.8936655703319686e-11,1.0281734795446718e-11,5.345419927630368e-21,1.2472519252065729e-18,8.654914590112312e-12,3.589307969731309e-16,2.6997463884737984e-20,5.2741669730663636e-17,6.430613034397129e-21,2.6125536724050555e-25,1.898601574654938e-29,3.612053962237751e-27,2.10338837108885e-28,4.77597277310132e-28,1.361320621982927e-20,7.587799213421395e-41,6.522972576490266e-40,1.428411472735804e-45,4.944747528386923e-60,3.5637391697382405e-16,2.33669026860562e-21,3.505013825584773e-33,9.40202140795404e-35,6.227455550847413e-32,1.2541141316192909e-26,5.2697031430012115e-28,2.4016526762500326e-51,2.470738166101507e-48,2.0252834440009187e-57,3.776027710129532e-61,7.025065945719283e-45,2.212807913994397e-31,2.7187706951692255e-62,7.20543366086532e-64,6.977455206951775e-53,7.092799244359003e-33,1.2479625033920782e-63,6.131041338693704e-63,1.5408418301283935e-53,2.7251839734104317e-28,3.0095675363729444e-39,2.6099299820601657e-61,2.0226308789563363e-69,1.0309900012099587e-55,9.727693085347204e-41,1.106373813414967e-77,2.225089290211406e-66,1.0294823980476826e-76,1.219935934670751e-65,1.763078169572697e-70,1.5965200266395364e-32,3.3079572679318363e-49,1.3025053017610859e-46,1.4970268444708743e-67,1.3642397833736488e-79
2.285821893488926e-13,0.8272986880044875,3.76,0.0,0.6171611368986273,0.9999999999794362,3.312152667053827e-24,1.1187270178018298e-34,4.4442511223654687e-23,3.787357331372316e-11,2.0563608896435918e-11,2.1381769360576525e-20,4.989057049278337e-18,1.7309939145993378e-11,7.229747610430537e-16,1.0799121037382311e-19,1.0793735460818982e-16,2.5722473228470556e-20,1.045124103882248e-24,1.518899740016327e-28,1.458718620638886e-26,1.682710526189467e-27,3.820782244913682e-27,5.445337322747582e-20,1.2138753272763977e-39,1.0436907437317868e-38,4.572720933272942e-44,3.1839497386293282e-58,7.127471408353428e-16,9.346736106538226e-21,2.8040667808725e-32,7.521752916974046e-34,4.9808452789769746e-31,1.0031713106009006e-25,4.227730997237875e-27,7.685281472533197e-50,8.941125419315066e-47,1.4572170521043622e-55,2.6695771620526772e-59,1.1569737128812282e-43,1.7701694296608072e-30,1.7694876897423309e-60,4.610904216985564e-62,2.2399678084199128e-51,7.591257945440432e-32,8.222237318809278e-62,4.429206914601929e-61,4.9309480435237184e-52,2.1801478445111957e-27,4.815365653091962e-38,1.6703712921735508e-59,2.5687199229188403e-67,8.718306111644878e-54,1.556281515427498e-39,6.121083460690348e-75,2.7828436204309726e-64,2.3185664217507517e-74,1.5023596718512213e-63,2.2566845078206548e-68,1.2769691916464004e-31,1.0423416953222192e-47,2.7727393714930614e-45,1.7504760029802597e-65,3.0577494127987534e-77
4.571659288804806e-13,0.8272986880071509,3.76,0.0,0.6171611368607527,0.9999999999588725,2.6497364559595515e-23,8.950716662790376e-34,1.7776952823575883e-22,7.574742371094006e-11,4.11273566445038e-11,8.55264896052354e-20,1.9956318476737114e-17,3.461996598079336e-11,1.4663876667447542e-15,4.3196908889543517e-19,2.256886507718155e-16,1.0288849168788483e-19,4.1812537114556346e-24,1.2151277258946488e-27,5.94596351769556e-26,1.3461441838282326e-26,3.0565778250448825e-26,2.178145561250635e-19,1.9416115689431272e-38,1.6699117829225703e-37,1.463294833802686e-42,2.0383685243502234e-56,1.4254770084747301e-15,3.7386174215279375e-20,2.243302419286222e-31,6.017512455553306e-33,3.9828158281309106e-30,8.023308402641944e-25,3.401267195301179e-26,2.4592232294613664e-48,2.8715569883668375e-45,9.372375143675756e-54,1.7157906437533325e-57,1.9565902947177733e-42,1.4159873079520124e-29,1.1701431054207012e-58,2.9501711344005103e-60,7.212467032038928e-50,9.13901200237212e-31,5.55516293043391e-60,2.8496682319152418e-59,1.5779735040488258e-50,1.7440882927233502e-26,7.704622358245047e-37,1.0690314070772088e-57,3.2372419984112805e-65,5.6003655847031206e-52,2.489525203337549e-38,1.5698506255911162e-72,3.5195055798064946e-62,3.002814755387476e-72,1.8845347185311908e-61,2.888340590928586e-66,1.0211624680608371e-30,3.3094493868144823e-46,6.639104867722148e-44,2.134090234490796e-63,3.9287964348369276e-75
9.143334079436565e-13,0.8272986880124776,3.76,0.0,0.6171611367850035,0.9999999999177448,2.1197932121528755e-22,7.161950368804337e-33,7.110685547527961e-22,1.514951852110141e-10,8.225485032499398e-11,3.4209864588014705e-19,7.982538712466051e-17,6.92399305427937e-11,3.014513230696444e-15,1.7278971514412751e-18,4.906307887707404e-16,4.1153961773724884e-19,1.6730945570569645e-23,9.721062211063021e-27,2.467239307668886e-25,1.0768669843164464e-25,2.4451637458707266e-25,8.71260083046945e-19,3.104665952177404e-37,2.671846503331784e-36,4.68253523507554e-41,1.30509118350617e-54,2.850870426598129e-15,1.4953739459984296e-19,1.7947036357675135e-30,4.8141432365637915e-32,3.183251578996476e-29,6.415292585103044e-24,2.751498285727868e-25,7.868973718348909e-47,9.190202871576364e-44,5.9965891989849816e-52,1.0978411504955036e-55,3.467796034131893e-41,1.1325426457579246e-28,7.970970401528121e-57,1.8870488899012485e-58,2.3364500651267064e-48,1.2213054537939355e-29,3.9301523387961394e-58,1.8238747623260948e-57,5.049876611066087e-49,1.395210245344689e-25,1.2327397594600596e-35,6.841620227703145e-56,4.019584281386469e-63,3.583678288006702e-50,3.9815234852163045e-37,4.0165416132173464e-70,4.4776855452165666e-60,3.907868671159632e-70,2.386786390483532e-59,3.696469223703887e-64,8.162628335964992e-30,1.0547827058859039e-44,1.766373456029329e-42,2.6632396394366646e-61,5.0344235778388256e-73
1e-12,0.827298688023131,3.76,0.0,0.6171611367708092,0.9999999999100381,3.510057571168677e-22,1.1861152293021382e-32,9.109263618845328e-22,1.6568924599109423e-10,8.996154879699526e-11,4.382492045947457e-19,1.0226254725668211e-16,7.572717919882648e-11,3.3275828943213956e-15,2.2135847756205895e-18,5.513100969243774e-16,5.272031587446301e-19,2.1438073714189125e-23,1.6096644345766027e-26,3.2273235961692927e-25,1.7830535958348288e-25,4.0486673952330947e-25,1.1161525911770738e-18,7.4621922501553105e-37,6.426775586592691e-36,1.8282709417415388e-40,9.014926637190879e-54,3.1179437439747077e-15,1.915634346253364e-19,2.9718435199659203e-30,7.971680276313381e-32,5.266487851321865e-29,1.0617716650655727e-23,4.601687112398687e-25,3.0720810927318713e-46,3.58839262727697e-43,4.135803906059693e-51,7.572697952128063e-55,9.351894307362388e-41,1.8749460284424676e-28,6.080148868046694e-56,1.3012849420845856e-57,9.292989470647658e-48,2.7560049574441893e-29,3.162460081721834e-57,1.2586349028897785e-56,1.9719177900587705e-48,2.310163044728347e-25,2.9652138806470844e-35,4.722280799753706e-55,4.912361458116119e-62,2.472749849205667e-49,9.57195938586224e-37,9.986696899189205e-69,5.75933419852098e-59,5.193980919545505e-69,3.0616244055099664e-58,4.766581991461402e-63,1.350607845864681e-29,4.1115728931636606e-44,6.355384289831057e-42,3.393805112633523e-60,6.511566554377361e-72
1.828668366070008e-12,0.827298688023131,3.76,0.0,0.6171611366335049,0.9999999998354894,1.695833498172876e-21,5.731737842388932e-32,2.8441869072936923e-21,3.029909510337242e-10,1.6450983042336365e-10,1.3683308674014166e-18,3.1930123619652825e-16,1.384795032383873e-10,6.355962107206929e-15,6.9117285944430515e-18,1.1382719677650104e-15,1.6460374118618639e-18,6.697097159216026e-23,7.776879802306705e-26,1.0579755743964473e-24,8.614123811894862e-25,1.9559646847181702e-24,3.485041906179916e-18,4.96133285423227e-36,4.274888054540848e-35,1.4983964249273458e-39,8.359355285208098e-53,5.701392019654737e-15,5.98088885029775e-19,1.4358529520419472e-29,3.851510445984915e-31,2.541800732334947e-28,5.1268521128139866e-23,2.2498896691015986e-24,2.5177074587979185e-45,2.940971179524732e-42,3.834157090962596e-50,7.020515335337931e-54,6.626983611910514e-40,9.05634759148609e-28,5.718406021781312e-55,1.206347207465419e-56,7.658484740849122e-47,1.7601429522271798e-28,2.995179863125824e-56,1.1669369999582654e-55,1.6161796994056354e-47,1.1160666176658325e-24,1.97237479229303e-34,4.3783730643802366e-54,4.854230189873009e-61,2.2925547749050054e-48,6.364925220451982e-36,1.0270454073585985e-67,5.713906482433584e-58,5.165614162655859e-68,3.036848697171808e-57,4.7298926420701e-62,6.519423338638144e-29,3.3680454636985936e-43,5.074571216727171e-41,3.3646493251494376e-59,6.462923344910141e-71
2.74300332419636e-12,0.8272986880337843,3.76,0.0,0.6171611364820061,0.9999999997532338,4.849025002401982e-21,1.6393423284370448e-31,6.0437658956788404e-21,4.54486959678998e-10,2.467648032590937e-10,2.907608047363336e-18,6.785143260536546e-16,2.0771871950756503e-10,9.942607470831903e-15,1.468762144041383e-17,1.9036687700756343e-15,3.497650015529878e-18,1.4239403267166467e-22,2.223749184329289e-25,2.3681521725090577e-24,2.462966504314197e-24,5.59256191419545e-24,7.405712644935072e-18,1.8251186430241731e-35,1.61444669281666e-34,6.905474619464652e-39,4.618620269920604e-52,8.551648394973552e-15,1.270849108573056e-18,4.105785129797974e-29,1.1013807616294016e-30,7.260088645057903e-28,1.4650755102891422e-22,6.5131599649376835e-24,1.1777926058489262e-44,1.3117996615681193e-41,2.0686759775703636e-49,3.808722988691238e-53,2.654310226130966e-39,2.5888924487228107e-27,3.351310719317103e-54,6.7251233670951055e-56,3.612924112787085e-46,6.317698776317124e-28,1.7744231345592e-55,6.289911630565519e-55,7.560455994314821e-47,3.1910847832121068e-24,7.25973436646514e-34,2.441743052907123e-53,3.118032142118637e-60,1.1375688349737112e-47,2.341740073185158e-35,5.5367151569889305e-67,3.740492177386469e-57,2.671668562707961e-67,1.9870331344200882e-56,3.0899057400364048e-61,1.8623956039753365e-28,1.574973717463461e-42,2.265112193943933e-40,2.199612974637153e-58,3.335169034055044e-70
3.657338282322712e-12,0.8272986880444377,3.76,0.0,0.6171611363305068,0.9999999996709782,1.0227998693210326e-20,3.458856042608269e-31,1.0309745859695124e-20,6.059832111468366e-10,3.2901976883215516e-10,4.959887238899338e-18,1.1574641857033045e-15,2.7695757935231806e-10,1.3774448060085741e-14,2.505566176369621e-17,2.7868199160332206e-15,5.966296706986965e-18,2.4304252005303777e-22,4.690626074116718e-25,4.239456038208545e-24,5.194851639592406e-24,1.1795806862733546e-23,1.2633270445647492e-17,4.6268228537794655e-35,4.277622835147131e-34,2.091723198093446e-38,1.61641030601254e-51,1.1401639578004488e-14,2.1677777541903877e-18,8.660558242999751e-29,2.32335853544993e-30,1.5298588246322504e-27,3.088578667380256e-22,1.389083507677734e-23,3.7993621396208277e-44,4.440998707328514e-41,7.763882361563405e-49,1.423715182004202e-52,7.428201042233228e-39,5.459466682144594e-27,1.3376380600669276e-53,2.5349893890746147e-55,1.1773956398143624e-45,1.5781777455185102e-27,7.215891050299212e-55,2.363194437811117e-54,2.439322467363451e-46,6.730599623735859e-24,1.841248318422675e-33,9.20656999862113e-53,1.2899371149421757e-59,4.81140966863798e-47,5.936925632359938e-35,3.751185220979049e-66,1.6303394389562137e-56,1.4817409139628269e-66,8.65696917957227e-56,1.2956248119531083e-60,3.92498362185795e-28,5.0794011828945827e-42,6.6549817585652275e-40,9.57738635848164e-58,1.8230755964403883e-69
5.486008198575415e-12,0.8272986880657445,3.76,0.0,0.617161136027508,0.9999999995064667,2.793584340526063e-20,9.453507806469115e-31,2.1344298543773976e-20,9.089762839722105e-10,4.935296829331488e-10,1.0268296726192866e-17,2.3963773131662133e-15,4.1543446254169736e-10,2.2013583508321527e-14,5.187562080039633e-17,4.829480473491799e-15,1.2351481188928815e-17,5.037110122643394e-22,1.2812084014193947e-24,9.542747444275058e-24,1.4187575602408512e-23,3.221562077408247e-23,2.6155564288218604e-17,1.6169338172719076e-34,1.670616415830527e-33,9.576057807854837e-38,9.176814974397497e-51,1.7100999633016837e-14,4.487619598700388e-18,2.3655861902099983e-28,6.347268462809486e-30,4.17169039090631e-27,8.428186429610324e-22,3.8633923999809045e-23,2.0909639945759174e-43,2.6847304430987813e-40,5.503302535083644e-48,9.974850349796806e-52,3.251490355310658e-38,1.4905777666184835e-26,1.1378120643607804e-52,1.8405259235977385e-54,6.630544654230374e-45,5.426318478575396e-27,6.387477788058748e-54,1.6799928768663505e-53,1.3432026415315539e-45,1.8381888942721756e-23,6.43909935804013e-33,6.687344408142462e-52,1.0618777021724408e-58,4.3317946267022794e-46,2.0748547257133337e-34,7.543990158410018e-65,1.5781784036017325e-55,2.1345788312579372e-65,8.37434955541071e-55,1.08877977061294e-59,1.0705143166488098e-27,2.79479412718118e-41,2.863706246342074e-39,9.257792357715525e-57,2.5442611039203034e-68
7.314678114828118e-12,0.8272986880870511,3.76,0.0,0.6171611357245083,0.9999999993419545,5.845112449690463e-20,1.9791877470693684e-30,3.6299892423454117e-20,1.2119702497427693e-09,6.580395703264774e-10,1.746284086505656e-17,4.075601338150454e-15,5.539100350478854e-10,3.115437877316009e-14,8.82285454902943e-17,7.305155120262535e-15,2.1005050137723573e-17,8.575693235839544e-22,2.680809782566616e-24,1.7527580757114028e-23,2.9682970745562844e-23,6.740142155284373e-23,4.44837327098085e-17,4.037868639643599e-34,4.445377348701152e-33,2.8738881840013954e-37,3.1600594676051557e-50,2.2799384692936238e-14,7.63147392690574e-18,4.949813953729886e-28,1.3283839126041967e-29,8.715922066326339e-27,1.762034537248638e-21,8.212119362932472e-23,6.709729771614338e-43,8.955963349188068e-40,2.0935491953259606e-47,3.7777592007921647e-51,9.397774550392744e-38,3.1177260382534377e-26,4.5188052110041864e-52,6.764352133212044e-54,2.1566207906739487e-44,1.3422266314836752e-26,2.5830315911775513e-53,6.398893813129555e-53,4.311836666332087e-45,3.8458337899118914e-23,1.6089907778336494e-32,2.458853176152945e-51,4.3683726523006604e-58,1.7082937970430303e-45,5.181783709478879e-34,3.9078940612129694e-64,6.637821004279677e-55,9.953633368744777e-65,3.520570212790901e-54,4.560175545508911e-59,2.2370566891852076e-27,8.967302018167217e-41,8.260749278208765e-39,3.89141931011261e-56,1.172129610386181e-67
9.143348031080821e-12,0.827298688108358,3.76,0.0,0.6171611354215075,0.9999999991774422,1.0640797914991971e-19,3.605279436428254e-30,5.545620317108012e-20,1.514965172240321e-09,8.225494291042574e-10,2.6677956577563343e-17,6.226583891097467e-15,6.923842032639638e-10,4.126122969546137e-14,1.347959370460291e-16,1.024476488087818e-14,3.208849174778871e-17,1.3115651235075943e-21,4.880453436090724e-24,2.881203748987099e-23,5.403266989275018e-23,1.2269349352006013e-22,6.796104009082636e-17,8.561304833583544e-34,9.867691236809736e-33,7.145379495075265e-37,8.907813846903452e-50,2.84967252853278e-14,1.165792945480359e-17,9.011338484023595e-28,2.4189143513702334e-29,1.5843629274350866e-26,3.2050827039903543e-21,1.5187692046809722e-22,1.7530204296227913e-42,2.4093425388903377e-39,6.330346687607589e-47,1.1384894621472406e-50,2.276296341774716e-37,5.673736653436284e-26,1.4466052796606902e-51,2.01188976501561e-53,5.717248009226249e-44,2.826025915078172e-26,8.438973202694676e-53,1.9368185892031816e-52,1.126968170086272e-44,7.000689190594321e-23,3.413716762217269e-32,7.316243913100166e-51,1.4184508769098595e-57,5.384719049979453e-45,1.0987888581721514e-33,1.6537223659760885e-63,2.2640758238511473e-54,3.7435992573544884e-64,1.200318958373063e-53,1.5080763759123632e-58,4.067268833744135e-27,2.342707716646479e-40,1.9900738623457992e-38,1.3264838524051598e-55,4.3397768981315404e-67
1e-11,0.8272986881509714,3.76,0.0,0.6171611352795646,0.999999999100375,1.3788822648311587e-19,4.6738455455996846e-30,6.590489318023071e-20,1.6569053928252728e-09,8.996151011538691e-10,3.1704147706009326e-17,7.39988342566468e-15,7.572528086092361e-10,4.6335077074554794e-14,1.601980389802969e-16,1.178475037572899e-14,3.8133444345240425e-17,1.5596268738571338e-21,6.324414149592171e-24,3.5580889414679497e-23,7.001413444945602e-23,1.589839578527999e-22,8.07672720355504e-17,1.2249359375088983e-33,1.4370629395560608e-32,1.1746195848389065e-36,1.731563656663457e-49,3.116531382170757e-14,1.3853869105577991e-17,1.1677658977153935e-27,3.1351527160703607e-29,2.050862415063135e-26,4.1507767424834e-21,1.9908064976651033e-22,2.934689509297562e-42,4.043552443008383e-39,1.2817040320040126e-46,2.3024793409478623e-50,3.6229324824741218e-37,7.350407692879235e-26,3.2424936299559815e-51,4.004547386784191e-53,9.773890952150838e-44,4.0274664551781016e-26,1.9554996973764304e-52,3.925377745719147e-52,1.8875181435683757e-44,9.071330403207381e-23,4.887915611233004e-32,1.4578124788713557e-50,3.364462935939728e-57,1.072886284728624e-44,1.5724129021402276e-33,5.283505067140957e-63,5.828239959849323e-54,9.610651111300679e-64,3.0858738973222426e-53,3.7943652461081094e-58,5.265586778407632e-27,3.921624095667226e-40,3.2004708225159906e-38,3.410232495865746e-55,1.0800691745071498e-66
1.2800687863586228e-11,0.8272986881509714,3.76,0.0,0.6171611348155032,0.9999999988484157,2.8094755797581705e-19,9.533518511310746e-30,1.066321383916526e-19,2.120957947512492e-09,1.1515690590144006e-09,5.129487894415104e-17,1.197343637417832e-14,9.693282387066487e-10,6.443372337299467e-14,2.59219630057493e-16,1.7544873487122594e-14,6.169397007611783e-17,2.5281843608181702e-21,1.288653678979171e-23,6.431213687708723e-23,1.4263301440284137e-22,3.238875705376885e-22,1.3068642675792112e-16,3.129334848666606e-33,3.7832242274310813e-32,3.836416178257157e-36,7.025231933757646e-49,3.98882086122622e-14,2.241225959721009e-17,2.3795226692139776e-27,6.39125491589931e-29,4.166433559180861e-26,8.443433906576428e-21,4.180875231486811e-22,9.802589659666179e-42,1.3505528122242455e-38,5.407031013636777e-46,9.704136832069197e-50,1.1233917059135207e-36,1.4966188844094508e-25,1.5035605607695476e-50,1.6606395350616975e-52,3.367250276812994e-43,1.0210020283058346e-25,9.317901210375324e-52,1.6575937861741746e-51,6.309208850711133e-44,1.8480244764082005e-22,1.2507308197292008e-31,6.052295899570305e-50,1.634419423568268e-56,4.432814075074342e-44,4.018676713760438e-33,3.06786730852148e-62,3.001298606868082e-53,4.918400979378915e-63,1.5876910573429435e-52,1.925480521329557e-57,1.0701436919341821e-26,1.3097977871120306e-39,1.0119266060652228e-37,1.754592699624003e-54,5.408506058850443e-66
