Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631)
1.0272672969484181e-15,0.8581712124823433,3.76,0.0,0.6716950963372125,0.9999999999998497,7.494347296488313e-31,4.892694613024409e-41,3.2716291484422104e-27,3.099426633377762e-13,1.5040694176536083e-13,6.96701168210853e-25,2.218882922178866e-22,1.5953572033993802e-13,7.96953655282923e-18,4.4304208358015334e-24,1.040303473837225e-18,1.1161846307056594e-24,6.472600059108779e-29,5.247315893487452e-35,7.480635610029991e-31,3.701168426597178e-34,8.351552040553451e-34,2.331753809814058e-24,3.097639667401339e-48,2.82933839540117e-47,5.8505537820130095e-55,4.138716345496302e-71,7.96902779385887e-18,4.5434291884265685e-25,6.254830437575055e-39,2.46592575601106e-40,1.0420249778399686e-37,2.1309791903593096e-32,9.00317230258688e-34,9.636553659674683e-61,9.994602518019753e-58,1.0473619481282104e-68,2.1805686042796824e-72,2.280467825962327e-52,3.493204945353526e-37,2.1937094201661935e-73,5.743616612813201e-75,4.8818378370761205e-59,7.708867033315524e-39,1.0099300696110993e-74,4.566937937861773e-74,7.317296432926469e-63,4.525937780863152e-34,1.1928026628472564e-46,1.9754379032307764e-72,1.3408541373756864e-82,2.2391197749332814e-67,2.2196604806179632e-48,3.957092866293649e-93,9.329774963133426e-79,5.97890906216138e-90,8.312689592575552e-78,1.679614084525471e-83,3.1430882337533044e-38,6.105563984975743e-58,2.6267892478868e-54,2.2245510513611807e-79,6.507299397500711e-93,1.9303785367451905e-61,3.6686028892637283e-67,1.756384208394881e-81,7.848834575205441e-67,3.4236562933457707e-51,2.614998013747852e-83
2.0554270937204227e-15,0.8581712124823687,3.76,0.0,0.6716950963369023,0.9999999999996991,6.000034759616092e-30,3.9171332943994174e-40,1.3095042227480868e-26,6.201546088870243e-13,3.0094455851615896e-13,2.788620161802591e-24,8.881314239308814e-22,3.192100454377441e-13,1.594701443016365e-17,1.7733229795539357e-23,2.0819482804070896e-18,4.467646973398478e-24,2.59072916501144e-28,4.201043875424585e-34,2.994482968036668e-30,2.9631849027182427e-33,6.686319131646879e-33,9.333091954027317e-24,4.960255399734799e-47,4.531736973276274e-46,1.8740055571437859e-53,2.6514361968274225e-69,1.5944978068426e-17,1.8185555221312203e-24,5.007667174975321e-38,1.974240245144444e-39,8.342518306227356e-37,1.706077077733908e-31,7.208193214284638e-33,3.0875038460733005e-59,3.2031259044207744e-56,6.713384510494699e-67,1.397649190096311e-70,3.652588801128428e-51,2.796686520553353e-36,1.4063009047443964e-71,3.680576010183668e-73,1.5641157671713087e-57,6.207407770015708e-38,6.474880157791888e-73,2.9273457280033625e-72,2.3444263229231453e-61,3.623501781219721e-33,1.9100386266021903e-45,1.2658850154605429e-70,1.7183495754146834e-80,1.435558049937596e-65,3.5543481870477505e-47,1.0151978881100643e-90,6.7631923651947515e-77,7.668748059508376e-88,5.731286081867669e-76,2.152655841441281e-81,2.5163771552032418e-37,1.178461816158137e-56,4.229785000604463e-53,1.4737479866704324e-77,8.360640755718497e-91,6.180429752108374e-60,1.175616934769968e-65,2.252734411478048e-79,2.5151369010513584e-65,5.484217562079943e-50,3.353986931685639e-81
4.111746687264433e-15,0.8581712124824191,3.76,0.0,0.6716950963362819,0.999999999999398,4.8018513369341624e-29,3.13490135180807e-39,5.239722216776455e-26,1.2405785030156807e-12,6.02019791930332e-13,1.1158111659264661e-23,3.553682520318512e-21,6.385586913464381e-13,3.190502345096542e-17,7.095602132411208e-23,4.166550984354692e-18,1.787640398802129e-23,1.036630991201962e-27,3.362112134419282e-33,1.198406680712185e-29,2.3714480025117014e-32,5.351086437857948e-32,3.734452464306342e-23,7.939619529416764e-46,7.254617767935902e-45,5.999744820153057e-52,1.697772827099662e-67,3.189687535159428e-17,7.276589225791405e-24,4.007655064385036e-37,1.5799926112336528e-38,6.676522137013766e-36,1.3653769708253192e-30,5.769035090403416e-32,9.886105364414857e-58,1.0257774795635511e-54,4.299847746771763e-65,8.951621853523408e-69,5.849302885226343e-50,2.2381968594756615e-35,9.009656857204706e-70,2.357056980962189e-71,5.008252147345784e-56,5.024837151789696e-37,4.149006843989353e-71,1.874943169091631e-70,7.506797048405801e-60,2.899902029051316e-32,3.0573058947993917e-44,8.106802758513614e-69,2.20053633912343e-78,9.195641457538338e-64,5.689269977012937e-46,2.6017016407795044e-88,5.334817895428623e-75,9.826477122550987e-86,4.1871471486105484e-74,2.7571591772837277e-79,2.0138591974072806e-36,2.5283991761461874e-55,6.845640066623334e-52,1.0052390867552452e-75,1.0749334623701332e-88,1.9761409384335318e-58,3.7656700272677966e-64,2.8864182675054903e-77,8.056023151484818e-64,8.779827694505023e-49,4.2974388350437355e-79
8.224385874352451e-15,0.85817121248252,3.76,0.0,0.671695096335041,0.9999999999987959,3.842210606436497e-28,2.508404135069335e-38,2.0962297709172188e-25,2.481426303393631e-12,1.204170258408984e-12,4.463970168996741e-23,1.421704393908281e-20,1.2772559660161534e-12,6.383325455677297e-17,2.8387031741119123e-22,8.341008755183418e-18,7.151723008108256e-23,4.1472139175713814e-27,2.6902006686425846e-32,4.796194921651513e-29,1.897517920450214e-31,4.281680599838438e-31,1.4940241515991054e-22,1.2705908544419656e-44,1.161045963236933e-43,1.9203867424603593e-50,1.0868512490806465e-65,6.380065685407252e-17,2.911108200341435e-23,3.206731981562786e-36,1.2642347903522993e-37,5.342187347431356e-35,1.0925038993955488e-29,4.616568358400147e-31,3.1645276173151e-56,3.2837323291423076e-53,2.752944321881813e-63,5.731157695822941e-67,9.369693371367195e-49,1.7908938238896661e-34,5.771572097937619e-68,1.508987205919441e-69,1.6031308465380693e-54,4.111888881275407e-36,2.658854945014485e-69,1.200423877928835e-68,2.402918542323658e-58,2.3203611762109417e-31,4.892684886080784e-43,5.1899980748528855e-67,2.816671838777949e-76,5.8877858287943045e-62,9.1046782115189e-45,6.663926825318607e-86,4.7000212723003323e-73,1.258560215444765e-83,3.3419525970335483e-72,3.530286386864135e-77,1.611381643215786e-35,6.10085263562391e-54,1.1196033631178971e-50,7.221223274517968e-74,1.3860525718258793e-86,6.307644264687885e-57,1.2062662733626172e-62,3.696470188183363e-75,2.580399396802049e-62,1.4051732550948884e-47,5.5034595803596044e-77
1.6449664248528488e-14,0.8581712124827218,3.76,0.0,0.6716950963325592,0.9999999999975916,3.0740602819666895e-27,2.0069246543882883e-37,8.385599064297973e-25,4.963121952632086e-12,2.408471189967512e-12,1.785732538518492e-22,5.687280283370731e-20,2.5546504467648963e-12,1.277385690225821e-16,1.1355739104532684e-21,1.6710933746191114e-17,2.860919924975839e-22,1.6590325321709635e-26,2.152365002469541e-31,1.920064500139267e-28,1.518157214045674e-30,3.425667210945247e-30,5.976582930393969e-22,2.033130117891287e-43,1.857919072024291e-42,6.145986687515602e-49,6.9567766584645e-64,1.2760816760363973e-16,1.1645370009571596e-22,2.5656276153728514e-35,1.0114848975176506e-36,4.274084056689319e-34,8.740779054920159e-29,3.6943474556769435e-30,1.0128038282177726e-54,1.050993733803795e-51,1.7622065239373347e-61,3.6686006453696514e-65,1.5021531283333445e-47,1.4328451384877634e-33,3.6986097335630083e-66,9.658951635729968e-68,5.130783313550105e-53,3.435844461904977e-35,1.705169331097826e-67,7.684168595271482e-67,7.690541702291578e-57,1.8564635285022757e-30,7.829092064236389e-42,3.3221241541911355e-65,3.60357569997372e-74,3.7689965206452465e-60,1.4568947871174587e-43,1.7064176179845677e-83,4.652982243401546e-71,1.6117068648508634e-81,2.985690012602466e-70,4.519474935615749e-75,1.2892090110718044e-34,1.6337280830160088e-52,1.8686037790048453e-49,5.627770151588144e-72,1.7987690285007812e-84,2.0073596628201724e-55,3.866282939843974e-61,4.732633414266444e-73,8.26928587973829e-61,2.2485797534823943e-46,7.046082208632452e-75
3.290022099688056e-14,0.8581712124831256,3.76,0.0,0.6716950963275957,0.999999999995183,2.4593648719501624e-26,1.6056332333343348e-36,3.354374157600764e-24,9.926513445039207e-12,4.817073047489467e-12,7.143213982371804e-22,2.275004580764575e-19,5.109439133899665e-12,2.557446069500016e-16,4.542482289991674e-21,3.353482150653684e-17,1.1444128540559245e-21,6.636495788330756e-26,1.7219738914086175e-30,7.692014120254524e-28,1.2145814132524064e-29,2.740659854557197e-29,2.3907304065070803e-21,3.253102693384427e-42,2.9728663039312495e-41,1.9668353235132569e-47,4.452689651995451e-62,2.55222980081571e-16,4.65832914876631e-22,2.052597040170994e-34,8.092279852200917e-36,3.4193149785913655e-33,6.992823976696829e-28,2.9568056385177416e-29,3.24121474069678e-53,3.363500568310174e-50,1.1279008424456867e-59,2.3480915730052133e-63,2.4126865730918817e-46,1.1463209940371004e-32,2.3725873481181497e-64,6.182094203796536e-66,1.6419603394717012e-51,2.9824444062485618e-34,1.0954820342608035e-65,4.918311611311537e-65,2.4611737855423585e-55,1.4852386576134444e-29,1.2527183647550237e-40,2.126326453382001e-63,4.606965241154895e-72,2.4124044465164224e-58,2.3311440608685558e-42,4.368983405471549e-81,5.083219268196778e-69,2.064120338015895e-79,2.9945283534638123e-68,5.78535501962275e-73,1.0313862420063752e-33,4.7181351021671054e-51,3.236500570949802e-48,4.889024928379786e-70,2.364601189326797e-82,6.352307339972857e-54,1.2409148603742476e-59,6.058416064261113e-71,2.653247112905552e-59,3.5979115298738076e-45,9.019790902755743e-73
6.580133449358472e-14,0.8581712124839326,3.76,0.0,0.6716950963176687,0.9999999999903657,1.967538431620738e-25,1.2845647388748108e-35,1.3417753946217226e-23,1.9853297205574275e-11,9.634276740152963e-12,2.857338260543699e-21,9.100202641768923e-19,1.021901541071859e-11,5.125383186202445e-16,1.8170313342699864e-20,6.751874798798467e-17,4.577731090550837e-21,2.6547288239353953e-25,1.3776120266437453e-29,3.0860233108903236e-27,9.716849686139749e-29,2.1925734976520236e-28,9.563115826881641e-21,5.204869350413262e-41,4.756740639357845e-40,6.294062561550872e-46,2.849905116512332e-60,5.104517689554518e-16,1.8633628464296254e-21,1.6421126190515554e-33,6.474003978691543e-35,2.735333577683628e-32,5.5941820009861745e-27,2.3674003852302803e-28,1.0372239860502647e-51,1.0763724858616612e-48,7.218664390394807e-58,1.5028078171516975e-61,3.889578564739369e-45,9.170633071023626e-32,1.5252517117150088e-62,3.956537329125875e-64,5.254367499946387e-50,2.7598220178688937e-33,7.063519008563769e-64,3.1478330262178376e-63,7.876128317289291e-54,1.188214854436926e-28,2.0044000712919476e-39,1.360900905196405e-61,5.881900488834042e-70,1.5440002400637064e-56,3.729905620890099e-41,1.1185180085487848e-78,5.947975888286884e-67,2.6444789970598273e-77,3.30345568383668e-66,7.405460473356604e-71,8.250806938165256e-33,1.4282195092283084e-49,5.967553854882557e-47,4.776423633887558e-68,3.1853009882366513e-80,1.988395263118054e-52,3.9942021106335654e-58,7.754950514269067e-69,8.534710336992692e-58,5.756619583086972e-44,1.1545200366995334e-70
1.3160356148699304e-13,0.8581712124855474,3.76,0.0,0.6716950962978145,0.9999999999807313,1.5740491579906247e-24,1.0277082477993552e-34,5.367143639926026e-23,3.9706867829527555e-11,1.9268684035958273e-11,1.1429425585813372e-20,3.64011742524477e-18,2.0438163574556e-11,1.029252283879939e-15,7.268210878041674e-20,1.368312035733863e-16,1.8311002949609257e-20,1.0619635318235123e-24,1.102103037889643e-28,1.2417460091905475e-26,7.773520391957342e-28,1.7540693293402284e-27,3.8252849542222525e-20,8.327169263599941e-40,7.610902144983883e-39,2.014799026247513e-44,1.8319055737738032e-58,1.0209060023979271e-15,7.45347341868685e-21,1.3136992937247965e-32,5.179306937894203e-34,2.1879995476236034e-31,4.4750627954660354e-26,1.8969820526755203e-27,3.319143696025185e-50,3.90947434776221e-47,5.214559500026417e-56,1.0687876623457914e-59,6.316783652689888e-44,7.336349441307885e-31,9.847987456797394e-61,2.5320229062592856e-62,1.6813608757985532e-48,2.805921515366665e-32,4.591610426641216e-62,2.2823292116687398e-61,2.520513433669221e-52,9.505763249602882e-28,3.207079960150102e-38,8.709890328260521e-60,7.490221708188042e-68,1.3056758124762054e-54,5.967861717581233e-40,6.188982322904509e-76,7.258874790756224e-65,5.940667562279735e-75,3.890443994398948e-64,9.47892410685684e-69,6.599957841958835e-32,4.439713229138019e-48,1.2072706692465182e-45,5.167021108940387e-66,8.180973890673902e-78,6.09641242936608e-51,1.301136946667961e-56,1.737547961073487e-66,2.7766916049990448e-56,9.209965083224109e-43,2.5865749580999493e-68
2.6320801547380963e-13,0.8581712124887767,3.76,0.0,0.6716950962581064,0.9999999999614624,1.2592463696323937e-23,8.222422930942265e-34,2.1468583465988146e-22,7.941402148896533e-11,3.8537498269482015e-11,4.57175850942296e-20,1.4560538474104013e-17,4.087644234304529e-11,2.0751863713369247e-15,2.9073084223541233e-19,2.808345154700719e-16,7.324352288429602e-20,4.248365333154231e-24,8.816881985683323e-28,5.0256026554712114e-26,6.218770635706772e-27,1.4032473327621784e-26,1.5301215327795466e-19,1.3321227650586307e-38,1.2177515915059691e-37,6.4474630593360464e-43,1.172673974192022e-56,2.0418010922428708e-15,2.9813615014726954e-20,1.0509554168428845e-31,4.143537787229687e-33,1.749940940000358e-30,3.579534114071986e-25,1.522456440429996e-26,1.062114658312234e-48,1.2556998558547153e-45,3.3547387349302804e-54,6.871689038358247e-58,1.0405704217546347e-42,5.868723869860695e-30,6.413006955396765e-59,1.620244720991174e-60,5.37996405909195e-47,3.2014080158530044e-31,3.026740790095211e-60,1.4686656288505448e-59,8.066211301221553e-51,7.60454628604441e-27,5.1313575490154395e-37,5.574338048307519e-58,9.489886450536253e-66,8.387618010001368e-53,9.548437237097535e-39,1.5876198906083516e-73,9.062655162610132e-63,7.661687293634138e-73,4.762197960721562e-62,1.2132523331462786e-66,5.278772314825099e-31,1.3997819174405808e-46,2.739233619980129e-44,6.0067604681050626e-64,1.2751996871504082e-75,1.799914651924085e-49,4.28604349455342e-55,2.231166034341558e-64,9.123408758191896e-55,1.4733539219094854e-41,3.320901976396807e-66
5.264169234474429e-13,0.8581712124952354,3.76,0.0,0.67169509617869,0.9999999999229247,1.0073993979910561e-22,6.579090889465855e-33,8.587374994991975e-22,1.5882837845395526e-10,7.707512530418045e-11,1.8286800723488444e-19,5.824225972871706e-17,8.175292964341138e-11,4.21707908808751e-15,1.1629337532771006e-18,5.903546640540557e-16,2.9296794518790925e-19,1.6997421319430117e-23,7.053535087197373e-27,2.0571210356513456e-25,4.9748991443176774e-26,1.1225748653909334e-25,6.120499844231399e-19,2.130658647162298e-37,1.948401568306147e-36,2.0631903405454914e-41,7.507142238581456e-55,4.083537765221779e-15,1.192513210191209e-19,8.407503360011412e-31,3.3149482689252747e-32,1.3992069233177948e-29,2.8627763421980696e-24,1.2257442557566512e-25,3.3986455237739787e-47,4.018757945441661e-44,2.1468730976871467e-52,4.3977192514078655e-56,1.7605119214612958e-41,4.6943683005452093e-29,4.245429617701597e-57,1.0366215147967722e-58,1.721313564466068e-45,4.091123592849418e-30,2.0498428491984038e-58,9.40046188868488e-58,2.5815086251764282e-49,6.083479981457575e-26,8.210188527211142e-36,3.567534027079323e-56,1.1904492912731896e-63,5.36771398512814e-51,1.5276900395641249e-37,4.063823692980621e-71,1.1453709722621488e-60,9.889399836908031e-71,5.954885939621442e-60,1.552811959983248e-64,4.22107115862956e-30,4.4456189460435215e-45,6.965437186073496e-43,7.299700482230404e-62,2.2073074181624464e-73,4.986747069318909e-48,1.4503068023167668e-53,2.855034245908507e-62,3.0716049337208605e-53,2.356564996296736e-40,4.248224046064931e-64
1e-12,0.8581712125081525,3.76,0.0,0.6716950960357986,0.9999999998535847,7.351431649874619e-22,4.8026860860405676e-32,3.1763306291413872e-21,3.017161811752435e-10,1.464145969731273e-10,6.763912353808102e-19,2.1543227728162295e-16,1.553003875843547e-10,8.250930148531921e-15,4.30163484101932e-18,1.2246806070908751e-15,1.0836109818628068e-18,6.290003422410328e-23,5.147290652931445e-26,7.946457944973777e-25,3.6302150349063564e-25,8.191549154870057e-25,2.2639133714814167e-18,3.086147193055714e-36,2.8240907674622684e-35,5.9602503529144614e-40,4.332185663215987e-53,7.756974449194567e-15,4.41074526044748e-19,6.13508937535079e-30,2.4192208602015484e-31,1.0199855948188083e-28,2.087859131432607e-23,9.056624855653952e-25,9.817454170225308e-46,1.1609902894928241e-42,1.2375855341841492e-50,2.53541486149473e-54,2.8268741773629097e-40,3.424790399487422e-28,2.6110987707737807e-55,5.975013408996568e-57,4.971021888085397e-44,5.185847602959098e-29,1.3121039471903133e-56,5.4208850485016535e-56,7.459418979288046e-48,4.439133936753444e-25,1.1900250205009014e-34,2.0575793067492528e-54,1.3193710391164787e-61,3.0951265894640837e-49,2.21412724558055e-36,9.360848646745546e-69,1.3116349822073742e-58,1.1586634774815059e-68,6.778859387567924e-58,1.7893082138074895e-62,3.077486841371107e-29,1.2793147994429305e-43,1.7521643839150767e-41,8.188270902430367e-60,3.8661008044554756e-71,1.1362003055581846e-46,4.65133929528653e-52,3.288350277857807e-60,9.753468072843075e-52,3.4133961069165574e-39,4.890107787106218e-62
1.0528347393947093e-12,0.8581712125081525,3.76,0.0,0.6716950960198571,0.9999999998458489,8.059196152736242e-22,5.265093260901562e-32,3.434890183082763e-21,3.1765729096830863e-10,1.5415037364416944e-10,7.314505743549551e-19,2.329689968648361e-16,1.6350562329873067e-10,8.7009620016275e-15,4.6518003393642484e-18,1.295448435484621e-15,1.1718181431090426e-18,6.802110528941505e-23,5.642850150391781e-26,8.603494896287136e-25,3.9797138314858528e-25,8.980190964225508e-25,2.4482015690373954e-18,3.406679135091391e-36,3.1174200220195457e-35,6.6021809386525295e-40,4.807125610658991e-53,8.166797095927443e-15,4.769783537162845e-19,6.7257460885246e-30,2.6521355616735527e-31,1.1181690014384327e-28,2.2888504540036638e-23,9.930267847161361e-25,1.0874810318156463e-45,1.2860313267039403e-42,1.3732601761893366e-50,2.8133691771704216e-54,3.122610128539558e-40,3.7545009474167727e-28,2.897666572986871e-55,6.63004381220245e-57,5.506404470732932e-44,5.718758456941101e-29,1.456200399027146e-56,6.015172203638713e-56,8.26281999401744e-48,4.866511068167455e-25,1.3136291630840793e-34,2.283150646687459e-54,1.465237007847541e-61,3.434442323088364e-49,2.444100255359882e-36,1.0400646968279998e-68,1.456688177937416e-58,1.2868251074484797e-68,7.528491370307663e-58,1.987197905523667e-62,3.373731159923415e-29,1.417080349096176e-43,1.9398716361737307e-41,9.093641897986254e-60,4.294955240795359e-71,1.2573957516535605e-46,5.1540803202440256e-52,3.6520260268297364e-60,1.0807334276924438e-51,3.767916891817569e-39,5.430927434431031e-62
1.5792525553419756e-12,0.8581712125210696,3.76,0.0,0.6716950958610239,0.9999999997687731,2.3044286281057987e-21,1.5058386794731969e-31,7.299050105788721e-21,4.764864020669513e-10,2.3122561625473863e-10,1.5543001754495313e-18,4.950588068713725e-16,2.45258036009674e-10,1.3384941707955194e-14,9.885166673826516e-18,2.086595056280595e-15,2.4900335596514088e-18,1.4459849766237237e-22,1.6135395429994008e-25,1.8915277996190766e-24,1.1379151433033167e-24,2.5677059110829295e-24,5.202428114892959e-18,1.2535370652148594e-35,1.1762382363061112e-34,3.045291064759851e-39,2.6594109427149694e-52,1.2249842422989873e-14,1.0135389417859212e-18,1.9230996307544712e-29,7.583995817433472e-31,3.195299823493294e-28,6.54242873254613e-23,2.8598404314345955e-24,5.0873690498795764e-45,5.728379655581897e-42,7.401412419345943e-50,1.5237024626437958e-53,1.2103375010312152e-39,1.0733889269892081e-27,1.6742887425551432e-54,3.69667524234019e-56,2.575691501310981e-43,2.036689447504571e-28,8.481163749985676e-56,3.238752941737176e-55,3.865602857485878e-47,1.3914725836582915e-24,4.835098549946134e-34,1.2732747504596914e-53,9.46324508188381e-61,1.7042409900307316e-48,8.995547038350802e-36,5.607530939046861e-68,9.53719016316335e-58,6.647619469250481e-68,4.9247524766626637e-57,1.2982221686214081e-61,9.641628722619078e-29,6.624552977212819e-43,8.599585921046964e-41,5.936895477208935e-59,2.283555300915232e-70,5.3952875806053886e-46,2.4483772402059944e-51,1.8838891596142274e-59,5.115637376976958e-51,1.436061834557201e-38,2.801076724619347e-61
2.105670371289242e-12,0.8581712125339866,3.76,0.0,0.6716950957021905,0.9999999996916972,4.860710917495727e-21,3.1770782229785865e-31,1.2451175154271752e-20,6.353157117497994e-10,3.083008531358761e-10,2.6514021224592238e-18,8.445114679911568e-16,3.270101677772783e-10,1.8269017519822e-14,1.6863071738009478e-17,2.963793901548265e-15,4.247578063152048e-18,2.467577341571938e-22,3.4034943793879364e-25,3.332062894856634e-24,2.4001267020199935e-24,5.415906093254506e-24,8.874728660908077e-18,3.1785676133653915e-35,3.111838790219834e-34,9.236842569162816e-39,9.303318452747439e-52,1.633267375801735e-14,1.728915021302064e-18,4.056290008371997e-29,1.5998138731951805e-30,6.736056212662192e-28,1.3795566502048056e-22,6.071250192876235e-24,1.6411551180325645e-44,1.9419645419083148e-41,2.780585483735576e-49,5.703997186700371e-53,3.267153943251514e-39,2.2637746891384725e-27,6.597214139543248e-54,1.3936275979507268e-55,8.30832516856753e-43,5.063718895164644e-28,3.3875518374491576e-55,1.2178717807387373e-54,1.2472264515823007e-46,2.93493151228648e-24,1.2263036263066239e-33,4.800965416562832e-53,3.931904326947834e-60,7.20873755401423e-48,2.281381454998779e-35,3.800432998639091e-67,4.1592133885608814e-57,3.6577951775899456e-67,2.1461596177547096e-56,5.443780575753675e-61,2.0327169668639987e-28,2.135989226048746e-42,2.515530976170632e-40,2.583612135001425e-58,1.4556397777463782e-69,1.6342693197872302e-45,8.393523953459402e-51,1.0276476384562568e-58,1.747131725204987e-50,3.8627970673499256e-38,1.52777447056323e-60
3.158506003183775e-12,0.8581712125598211,3.76,0.0,0.6716950953845233,0.9999999995375453,1.3276128166472353e-20,8.682709497168352e-31,2.5778069925047984e-20,9.529747971802047e-10,4.624513134514877e-10,5.489213921533973e-18,1.7484513659446777e-15,4.90513771958887e-10,2.8506780320786926e-14,3.491332836616591e-17,4.9201489559802885e-15,8.79363359587946e-18,5.112272375783864e-22,9.296392506655727e-25,7.302461103902628e-24,6.555189893008239e-24,1.4791933806153338e-23,1.8373990278246282e-17,1.1112559970150466e-34,1.211017323511689e-33,4.2439579563615477e-38,5.2699768141634656e-51,2.4497834237932795e-14,3.579280173872787e-18,1.107859902219196e-28,4.370364937019415e-30,1.8381188130483045e-27,3.7660369918852623e-22,1.6759834529426308e-23,9.032774401467274e-44,1.1769071154968542e-40,1.976397159691268e-48,4.012863955576038e-52,1.3279926571009562e-38,6.181644502505721e-27,5.486398467518191e-53,1.0120822242434704e-54,4.5720888225526167e-42,1.732062416812099e-27,2.902844744392835e-54,8.678565838178682e-54,6.867634253931847e-46,8.015811853379454e-24,4.288568586145775e-33,3.4874526376834635e-52,3.258054790498209e-59,6.491359892306159e-47,7.977603748257281e-35,7.649171285430516e-66,4.037498338712059e-56,5.179033449434116e-66,2.08112955903993e-55,4.5750924904038274e-60,5.54751824120837e-28,1.1749233475114847e-41,1.0769450987006582e-39,2.5006888516511896e-57,2.6921725255077405e-68,8.199502093095764e-45,5.352106144018054e-50,1.426789506625787e-57,1.1048057949493535e-49,1.561713462695203e-37,2.120375158837006e-59
4.211341635078308e-12,0.8581712125856555,3.76,0.0,0.6716950950668553,0.9999999993833931,2.777812652342407e-20,1.8176868070312697e-30,4.384092202686071e-20,1.270634612874858e-09,6.166017526978341e-10,9.335427407033174e-18,2.973653785437244e-15,6.540163430202508e-10,3.948036215883505e-14,5.937919988275529e-17,7.192943539912623e-15,1.4954959018000377e-17,8.70053368565605e-22,1.9451832779775026e-24,1.3104280934590612e-23,1.3715091380473048e-23,3.0948583962528186e-23,3.124932952139694e-17,2.7759808281824207e-34,3.216450278833734e-33,1.2766256568140825e-37,1.814433648724793e-50,3.266220788935173e-14,6.0870636508136435e-18,2.317940988984371e-28,9.145944012809523e-30,3.842794402313936e-27,7.876172936519703e-22,3.5396151339155667e-23,2.8986839948512428e-43,3.929777314403386e-40,7.527036387147512e-48,1.522322155119469e-51,3.679496040880199e-38,1.293142071392425e-26,2.1553651733622388e-52,3.7204339904609006e-54,1.4670546043905988e-41,4.2713731325632035e-27,1.1566656473046906e-53,3.3086336819527725e-53,2.2045775353074732e-45,1.6771023304539224e-23,1.0716225333673567e-32,1.2823288030608172e-51,1.347974100380004e-58,2.5601682248740995e-46,1.9932830630637107e-34,3.963667129408701e-65,1.7007901298495666e-55,2.3989554594905413e-65,8.761598495004988e-55,1.9163158979683755e-59,1.1598989120719381e-27,3.7694144810257835e-41,3.097578528984721e-39,1.0521366476980544e-56,1.363802329573529e-67,2.4096234161500204e-44,1.8581085816511043e-49,6.55713058365215e-57,3.816838793204149e-49,4.228659251298556e-37,9.742368997316676e-59
5.2641772669728406e-12,0.8581712126114898,3.76,0.0,0.6716950947491865,0.9999999992292404,5.05690342833935e-20,3.310852717352275e-30,6.697773266827876e-20,1.5882952109949287e-09,7.707521693698882e-10,1.4261973111542078e-17,4.5430645673295576e-15,8.175178071739971e-10,5.1242316943029914e-14,9.07192049838041e-17,9.804776300069155e-15,2.284668933501762e-17,1.3301691723446698e-21,3.5412285511615276e-24,2.1093366385798168e-23,2.4966764581131936e-23,5.633869006025185e-23,4.7741888376008803e-17,5.887730892307276e-34,7.130754088449178e-33,3.1798315248100835e-37,5.112589376389358e-50,4.082573858782824e-14,9.299103195526405e-18,4.219587518401585e-28,1.6653147406949315e-29,6.98980670309838e-27,1.4331542806228838e-21,6.504603843989773e-23,7.573666586877918e-43,1.0579251790455805e-39,2.2780166547723665e-47,4.593750219973862e-51,8.607910402105811e-38,2.353625566504552e-26,6.815243352322286e-52,1.1067764934792225e-53,3.8326643230740686e-41,8.973617593192236e-27,3.7175847789438195e-53,1.0021645642296398e-52,5.761989948299764e-45,3.052964271785283e-23,2.273612645171202e-32,3.815655334181079e-51,4.40215728869269e-58,8.070767796941742e-46,4.2287454467778255e-34,1.6780377127881088e-64,5.810076650500389e-55,8.945777320895877e-65,2.99142481428093e-54,6.337761556062176e-59,2.110020979211107e-27,9.846841177034208e-41,7.445992664499949e-39,3.5897788473635328e-56,5.641482113597621e-67,5.826035946397881e-44,5.267718768045821e-49,2.4203864546351914e-56,1.0762817612215774e-48,9.49577516043485e-37,3.59528987917998e-58
