Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21)
2.591152120728885e-05,0.8836504383137177,3.76,0.0,0.5464260612165263,0.9658545077043006,0.04446073649852073,4.402824974399359e-11,2.423399636197794e-08,0.036162510296023784,0.0007948491317654311,8.711181245853216e-07,0.0008062122231943816,0.0009405895891179495,0.03933387183374044,0.008812017387355046,0.0002040937579758918,3.2435830812594992e-06,2.84259435615447e-05,0.013344818130188795,0.002693618366944871,0.00012968414064080445,0.012251359495966545,1.6098502443058707e-05,9.569368355576873e-10,1.328215558654181e-05,0.0013419246465056064,1.1559982303674022e-06
2.6063792134151158e-05,0.8837436653203861,3.76,0.0,0.5451847752352008,0.9653134736845714,0.04517320475947598,4.51616758362558e-11,2.444346613252732e-08,0.03639910977687662,0.000801036547565869,8.762358902989856e-07,0.0008167790733957531,0.0009562647268432968,0.04003095863998057,0.008870175887772874,0.00020674316438856793,3.2790960142893077e-06,2.884967293828977e-05,0.013595012794142323,0.0027239430427787865,0.00013213290249930676,0.012534261790551083,1.6325194924512543e-05,9.749396199464764e-10,1.3705623083460795e-05,0.0013910720132138824,1.210128013127807e-06
2.6216063061013467e-05,0.883838258011469,3.76,0.0,0.5439309647020717,0.9647653796973374,0.0458950170870803,4.6322957333741595e-11,2.4654743652457243e-08,0.03663538184377592,0.0008072593093132478,8.81330509475511e-07,0.0008274622107821606,0.0009721669484301402,0.040737898207435584,0.008927741822841598,0.0002094198198986166,3.314836789997598e-06,2.9276595109234402e-05,0.013847829699302204,0.00275424185624371,0.0001346118656974627,0.012822281620709959,1.6555030940921053e-05,9.9313445278578e-10,1.4140212978509012e-05,0.0014417547605152313,1.2664768114067182e-06
2.6368333987875776e-05,0.8839342323441222,3.76,0.0,0.5426645624175189,0.9642101477738603,0.04662627411768132,4.751284479411132e-11,2.4867887491553732e-08,0.03687130968222711,0.0008135163494969285,8.864013622859386e-07,0.0008382627913955535,0.0009882992217175254,0.04145477669518727,0.00898470408709464,0.00021212393481539728,3.3508019925752372e-06,2.9706678847307255e-05,0.014103250099443368,0.002784508360670497,0.00013712111221995368,0.013115486071843086,1.6788016760463327e-05,1.0115201888855973e-09,1.4586141595865532e-05,0.0014940117978013534,1.3251211180239005e-06
2.6520604914738086e-05,0.8840316043560643,3.76,0.0,0.5413855019156362,0.963647699221775,0.04736707731080945,4.8732116189490596e-11,2.508295887206463e-08,0.03710687655709173,0.0008198065908196405,8.914478296178766e-07,0.0008491819979666401,0.001004664571222833,0.04218167986709532,0.009041051697018502,0.0002148557232557507,3.3869880683512974e-06,3.013989197862248e-05,0.014361253870436866,0.0028147360709322384,0.0001396607203195946,0.013413942726159858,1.702415777760783e-05,1.0300955602918563e-09,1.5043627297386871e-05,0.001547882733719525,1.3861394585263456e-06
2.6672875841600395e-05,0.8841303901645136,3.76,0.0,0.5400937174690925,0.9630779546143294,0.04811752896282594,4.99815784573094e-11,2.5300021754555546e-08,0.037342065825535106,0.0008261289464608989,8.964692934014979e-07,0.0008602210412872893,0.0010212660803194408,0.04291869306816783,0.009096773795120857,0.0002176154032991276,3.4233913767383148e-06,3.0576201405408024e-05,0.01462181949113974,0.0028449184663033363,0.0001422307646033397,0.013717719664336173,1.7263458492636226e-05,1.0488591946999492e-09,1.551289044804629e-05,0.0016034078805390384,1.4496124505832899e-06
2.6825146768462704e-05,0.884230605965688,3.76,0.0,0.5387891440929833,0.9625008337791284,0.048877732221412416,5.1262068414366354e-11,2.55191429897056e-08,0.03757686095021538,0.0008324823203306913,9.014651369407936e-07,0.0008713811616222794,0.0010381068935241182,0.04366590120095233,0.009151859653872068,0.00022040319732284842,3.4600081450743946e-06,3.1015573129521395e-05,0.014884924024743632,0.002875048993368304,0.00014483131610108825,0.014026885467350878,1.7505922491496893e-05,1.0678096717897192e-09,1.5994153386925177e-05,0.0016606282584910811,1.5156227920650843e-06
2.6977417695325013e-05,0.8843322680340135,3.76,0.0,0.5374717175476984,0.9619162557861449,0.04964779110094381,5.257445504179179e-11,2.574039236079404e-08,0.037811245512169904,0.0008388656073540385,9.064347452256745e-07,0.0008826636301946496,0.00105519021903328,0.04442338870235079,0.00920629867972062,0.00022321933203014037,3.4968344572855556e-06,3.145797228921684e-05,0.01515054310060802,0.002905121068956215,0.00014746244244458038,0.014341509218871278,1.7751552425642472e-05,1.0869454422700944e-09,1.6487640401254947e-05,0.0017195855997081335,1.5842553808492875e-06
2.7129688622187322e-05,0.8844353927214592,3.76,0.0,0.5361413743406885,0.961324138935382,0.05042781049876838,5.3919639945055257e-11,2.5963842839078328e-08,0.03804520322434356,0.0008452776937028118,9.113775052668889e-07,0.0008940697506815233,0.0010725193309554758,0.04519123952018887,0.009260080416536377,0.0002260640390714097,3.5338663154485125e-06,3.190336317911884e-05,0.015418650896587041,0.0029351280831338947,0.00015012420787648685,0.014661660507584747,1.8000349993710765e-05,1.1062648347183367e-09,1.6993577701262256e-05,0.0017803223524640891,1.655597189374548e-06
2.72667324563634e-05,0.8845294690562115,3.76,0.0,0.534932969834715,0.9607847198903515,0.051138431622664515,5.515912307976098e-11,2.616689301856069e-08,0.03825538686384366,0.000851072267442929,9.15802529297151e-07,0.000904442086466929,0.0010883284404977053,0.045891234862640004,0.009307913469485236,0.00022864889999409617,3.5673673281227757e-06,3.2306742751137564e-05,0.015662053243399095,0.0029620732860766966,0.0001525460437259912,0.014954580636185029,1.822697675229866e-05,1.1238078826422836e-09,1.745975474513506e-05,0.001836542490141283,1.7221949725528332e-06
2.7403776290539478e-05,0.8846247554481531,3.76,0.0,0.5337140067767938,0.960239066887367,0.05185728421237422,5.6426640156741755e-11,2.63718454887349e-08,0.038465200018552755,0.0008568884359217312,9.202048682430164e-07,0.0009149166633183495,0.00110434183024948,0.04659975253714437,0.009355198342527278,0.00023125727170931278,3.601028398816835e-06,3.2712488908921406e-05,0.015907428443946162,0.0029889555658190875,0.00015499278919940397,0.015252086296683148,1.8456169738443923e-05,1.141496936417286e-09,1.7936368822377674e-05,0.0018942708779872933,1.7911261974818655e-06
2.7540820124715556e-05,0.8847212639765782,3.76,0.0,0.5324844404330621,0.9596871187129112,0.052584446643761266,5.77229246889955e-11,2.657876041253882e-08,0.03867463114106922,0.0008627253701445255,9.245840806979903e-07,0.0009254945055073079,0.0011205620348925397,0.047316852635324834,0.009401927713464367,0.0002338893339210424,3.6348463684605674e-06,3.312057400646833e-05,0.0161547545912917,0.0030157700601575583,0.00015746448474491484,0.015554229281689057,1.8687928136292186e-05,1.1593305745505735e-09,1.8423588714973523e-05,0.001953539962926901,1.8624589168836188e-06
2.7677863958891634e-05,0.8848190067701341,3.76,0.0,0.5312442265579358,0.9591288136131748,0.053319997918331294,5.904873681597066e-11,2.678770019489583e-08,0.03888366880302771,0.0008685822360786798,9.289397273685179e-07,0.0009361766627977506,0.001136991639371154,0.04804259487166865,0.009448094359166595,0.0002365452700267286,3.6688180187531612e-06,3.353096993958277e-05,0.01640400878523838,0.003042511896907439,0.0001599611689145503,0.01586106172386672,1.8922250458856284e-05,1.1773073794243576e-09,1.892158439389993e-05,0.002014382670587303,1.936262748868411e-06
2.7814907793067712e-05,0.8849179960066779,3.76,0.0,0.529993321391797,0.9585640892845457,0.05406401767589212,6.040486381740627e-11,2.6998729699682353e-08,0.039092301702795214,0.0008744581948099816,9.332713712609505e-07,0.0009469642115146022,0.0011536332807036288,0.04877703857073476,0.009493691157552334,0.0002392252671943888,3.702940038275693e-06,3.3943648155732824e-05,0.016655167123529987,0.0030691761957226194,0.0001624828785633996,0.016172636098717275,1.9159134537744353e-05,1.1954257957262169e-09,1.9430527003018463e-05,0.0020768324071006572,2.0126089036455545e-06
2.795195162724379e-05,0.8850182439133739,3.76,0.0,0.5287316816583951,0.9579928828639042,0.05481658620752602,6.179212317223493e-11,2.721191644318041e-08,0.03930051867325001,0.0008803524026989649,9.375785778617754e-07,0.0009578582555787788,0.0011704896497127697,0.04952024265435823,0.009538711089351178,0.0002419295166604957,3.7372090412388722e-06,3.435857967198012e-05,0.016908204693202294,0.0030957580699217265,0.00016502964895874207,0.016489005227495038,1.9398577514223627e-05,1.2136841416183585e-09,1.9950588849390842e-05,0.0021409230609639716,2.09157014368982e-06
2.8088995461419868e-05,0.885119762765849,3.76,0.0,0.5274592645613561,0.9574151309183222,0.055577784469437085,6.321136233851284e-11,2.7427330456886932e-08,0.039508308689426196,0.000886264011586512,9.41860915317936e-07,0.0009688599275950342,0.0011875634928730544,0.05027226562905634,0.009583147239771828,0.0002446582140277808,3.7716216096839846e-06,3.477573511594e-05,0.017163095562390512,0.003122252628318666,0.00016760151378972888,0.016810222280463073,1.9640575829868026e-05,1.2320808481910429e-09,2.0481943387236574e-05,0.002206689004831075,2.173220764963574e-06
2.8226039295595946e-05,0.8852225648887678,3.76,0.0,0.5261760277803273,0.9568307694346256,0.05634769409715365,6.466345634499235e-11,2.7645044336884824e-08,0.03971566087611729,0.0008921921689329199,9.461179546193899e-07,0.0009799703900918904,0.0012048576143595942,0.05103316557350436,0.009626992800199333,0.0002474115594526664,3.80617423921981e-06,3.519508474334844e-05,0.017419812772334033,0.0031486549770458868,0.00017019850522909945,0.017136340780174796,1.9885125217440163e-05,1.2506142349454185e-09,2.1024765205026358e-05,0.0022741650972499085,2.2576366589501427e-06
2.8363083129772024e-05,0.8853266626552999,3.76,0.0,0.5248819294662124,0.9562397338083686,0.057126397420579914,6.614931655719301e-11,2.786513374832573e-08,0.039922564515367305,0.0008981360179579639,9.50349269768269e-07,0.000991190836761086,0.0012223748782067287,0.05180300012632104,0.009670241069827095,0.00025018975777165147,3.840863319452412e-06,3.561659844488148e-05,0.01767832832982582,0.0031749602213722856,0.000172820654081994,0.017467414605086485,2.013222069078294e-05,1.2692822727661395e-09,2.1579230016638072e-05,0.002343386684309777,2.344895350661352e-06
2.85001269639481e-05,0.8854320684872835,3.76,0.0,0.5235769282358741,0.9556419588323201,0.057913977479621334,6.766989632189933e-11,2.8087677354254245e-08,0.04012900905397722,0.0009040946977722727,9.545544379455545e-07,0.0010025224937132552,0.0012401182102296901,0.05258182647412885,0.009712885457125632,0.0002529930185815801,3.8756852363774966e-06,3.604024579119918e-05,0.017938613199852474,0.0032011634675113724,0.00017546798999892657,0.017803497993591155,2.0381856536632366e-05,1.2880831716677682e-09,2.214551464527997e-05,0.002414389601090255,2.435076058009978e-06
2.863717079812418e-05,0.8855387948549412,3.76,0.0,0.5222609831660214,0.9550373786844614,0.05871051804061609,6.922617332425661e-11,2.8312756370821222e-08,0.040334984110994766,0.0009100673435417236,9.587330396917211e-07,0.0010139666206516892,0.001258090600215273,0.053369701339669166,0.009754919481339917,0.00025582155661607906,3.9106363290604666e-06,3.646599606819486e-05,0.018200637298672523,0.0032272598244377014,0.00017814054149000951,0.018144645548260712,2.063402630632176e-05,1.3070153061965926e-09,2.2723797006909294e-05,0.002487210173279135,2.5282596172959414e-06
2.8774214632300257e-05,0.8856468542775462,3.76,0.0,0.5209340537867977,0.9544259269154858,0.059516103613285506,7.08191592077425e-11,2.85404551982917e-08,0.040540479484794216,0.0009160530866784552,9.628846590667412e-07,0.0010255245121718025,0.0012762951044608024,0.0541666809702967,0.009796336773989472,0.0002586755918170466,3.945712764158997e-06,3.689381827352261e-05,0.018464369487159352,0.003253244405657889,0.00018083833613219126,0.018490912240581074,2.0888722806967258e-05,1.3260761561800858e-09,2.331425611737534e-05,0.002561885218454722,2.624528590892274e-06
2.8911258466476335e-05,0.8857562593226377,3.76,0.0,0.5195961000743335,0.9538075364356936,0.06033081946862172,7.244992334236586e-11,2.8770861911514785e-08,0.04074548516029162,0.0009220510550099764,9.67008883796521e-07,0.0010371974991360794,0.001294734847836653,0.054972821126637664,0.009837131079866536,0.0002615553496954461,3.9809107506639854e-06,3.73236811591128e-05,0.018729777564575424,0.0032791123309878875,0.00018356140062685737,0.018842353415941985,2.1145938093906793e-05,1.3452638931547106e-09,2.3917072075846303e-05,0.0026384520475173806,2.7239672431775283e-06
2.9034597917234804e-05,0.8858558847971525,3.76,0.0,0.5183824832014159,0.953244996429947,0.06107194123467839,7.395082370817129e-11,2.8980618485587972e-08,0.04092956345489393,0.0009274589553673589,9.706969259787445e-07,0.0010478027243590775,0.0013115343861811464,0.05570622520181884,0.009873308223759548,0.00026416931582226013,4.012689682435322e-06,3.771227654170841e-05,0.01897005024519082,0.003302289696009515,0.00018603378579780318,0.01916312070494805,2.137957823690299e-05,1.3626396697665191e-09,2.4470321256664697e-05,0.002709010905078452,2.8162431128314157e-06
2.9157937367993273e-05,0.8859566196762902,3.76,0.0,0.5171598759874811,0.9526767313579411,0.06182059150455822,7.548404223128477e-11,2.919271078885157e-08,0.041113230115415435,0.0009328754081244975,9.743621526275388e-07,0.001058503309770299,0.0013285294366050656,0.056447134006412276,0.009908971376415441,0.00026680447745449216,4.0445610469789504e-06,3.8102476332368774e-05,0.01921162846671722,0.0033253650781943558,0.0001885266789832483,0.019488165345974435,2.1615244681115937e-05,1.3801146590570894e-09,2.5033859029173836e-05,0.002781160627661594,2.911219944619977e-06
2.928127681875174e-05,0.886058473224022,3.76,0.0,0.5159282501477781,0.952102690926293,0.06257683409824417,7.705044786961211e-11,2.9407210152829116e-08,0.041296478257085156,0.0009382997703684236,9.78004271455814e-07,0.001069300306703006,0.0013457224295099813,0.057195587134412876,0.009944116217737097,0.00026946101145318164,4.076521958756584e-06,3.849425735061739e-05,0.019454486526281258,0.0033483349399606164,0.0001910400983406612,0.01981752848361324,2.1852930042969576e-05,1.397687521026768e-09,2.560781891240556e-05,0.0028549294453032643,3.0089628078380233e-06
2.940461626951021e-05,0.886161454736564,3.76,0.0,0.5146875776676793,0.9515228243861347,0.06334073338415847,7.86509388048871e-11,2.9624190215060655e-08,0.04147930113506978,0.0009437313971234058,9.816229929700236e-07,0.0010801947938923254,0.0013631158466757697,0.05795162383331039,0.009978738504609484,0.00027213909890692054,4.108569487756285e-06,3.888759633382666e-05,0.019698598010804296,0.003371195752172306,0.0001935740617963555,0.02015125152179555,2.209262642647097e-05,1.4153564660006307e-09,2.619233511597788e-05,0.002930345914951153,3.1095379558649843e-06
2.9515621775192834e-05,0.8862551102176086,3.76,0.0,0.5135632146165807,0.9509959208588039,0.06403484286595118,8.01212809253652e-11,2.982165583296431e-08,0.041643472665958796,0.0009486255377038246,9.848596006753958e-07,0.0010900841009134324,0.0013789433787966602,0.0586385729695896,0.010009448334309366,0.0002745679589717172,4.1374838442916885e-06,3.924291419587608e-05,0.019919347620382093,0.0033916743365387733,0.0001958722088201642,0.02045536440366891,2.2310065652897308e-05,1.4313390041150025e-09,2.672753683496476e-05,0.0029996533463220103,3.202532933368815e-06
2.9626627280875457e-05,0.8863496937300616,3.76,0.0,0.512431481252946,0.9504642190434708,0.06473525458543858,8.162066985518454e-11,3.00212492698675e-08,0.04180728967443059,0.0009535245655774724,9.88076817444719e-07,0.0011000540986825665,0.0013949371927528046,0.05933172441441449,0.010039728537057221,0.0002770145658038713,4.166463740159967e-06,3.959945805664703e-05,0.020141070271146217,0.003412059180950438,0.00019818702389510058,0.02076307311263907,2.2529120506841746e-05,1.4473966263284745e-09,2.727149726376755e-05,0.0030703400521057667,3.297926708894735e-06
2.973763278655808e-05,0.8864452121194599,3.76,0.0,0.5112923576891155,0.9499276809601946,0.06544201665870597,8.314984327385784e-11,3.0223029796860716e-08,0.04197074754959664,0.0009584280065535613,9.912744383470865e-07,0.0011101056342791222,0.0014110992110028173,0.0600311060356624,0.010069576181453516,0.00027947906081155573,4.195506998203563e-06,3.995721083672979e-05,0.020363745222018868,0.003432347734075581,0.00020051851994545784,0.021074408387129838,2.2749784152275273e-05,1.4635281395906833e-09,2.782431568866341e-05,0.003142427532147563,3.3957701019941495e-06
2.9848638292240703e-05,0.8865416722532078,3.76,0.0,0.5101458241975404,0.9493862683061417,0.06615517759511909,8.47095506254288e-11,3.042705817754651e-08,0.042133841782000886,0.0009633353852302692,9.944522604837164e-07,0.001120239575149778,0.0014274313939260383,0.060736745459169246,0.010098988387681137,0.00028196158860108227,4.224611374092977e-06,4.031615544736691e-05,0.020587351259747876,0.0034525374525100467,0.00020286670994137468,0.02138940114605511,2.2972049407366046e-05,1.479731831625193e-09,2.838609184883619e-05,0.0032159375024893933,3.496114740122928e-06
2.9959643797923327e-05,0.8866390810211275,3.76,0.0,0.5089918612064122,0.9488399424495718,0.06687478630569534,8.630052796633195e-11,3.0633396204728486e-08,0.04229656796575002,0.0009682462250250926,9.976100830255396e-07,0.0011304568096904423,0.0014439357409423935,0.06144867006537859,0.010127962327710537,0.0002844622970329067,4.253774550147867e-06,4.067627479312547e-05,0.020811866697607664,0.003472625801318692,0.00020523160698634603,0.02170808249149207,2.319590874191747e-05,1.4960063860723607e-09,2.8956925944052767e-05,0.003290891895735869,3.5990130798321026e-06
3.007064930360595e-05,0.8867374453350236,3.76,0.0,0.5078304492947291,0.9482886644233579,0.06760089211210026,8.792358503205881e-11,3.0842108483762275e-08,0.04245892180060935,0.0009731600482130788,1.0007477072438703e-06,0.0011407582478620314,0.00146061429141814,0.062166906986189804,0.010156495225280728,0.00028698133734665046,4.282994310749447e-06,4.1037551781909335e-05,0.021037269374335872,0.0034926102545579764,0.0002076132243507678,0.022030483711643185,2.3421354275242723e-05,1.5123506259692345e-09,2.953691863367685e-05,0.003367312861426774,3.7045184076445347e-06
3.0181654809288573e-05,0.8868367721295157,3.76,0.0,0.5066615691871518,0.9477323949183843,0.06833354475591936,8.957957581481488e-11,3.105326196473141e-08,0.042620899094120056,0.0009780763759426572,1.0038649365615067e-06,0.0011511448218248985,0.0014774691259086309,0.06289148310181375,0.010184584356156679,0.000289518864287918,4.31226838542206e-06,4.139996934217543e-05,0.02126353665314887,0.003512488295788434,0.00021001157550715616,0.022356636283844444,2.3648377774178118e-05,1.52876275362531e-09,3.012617103644217e-05,0.0034452227664288244,3.8126848466943817e-06
3.0292660314971196e-05,0.8869370683621307,3.76,0.0,0.5054852017489617,0.9471710942769396,0.0690727944079313,9.12693260998714e-11,3.1266924516536454e-08,0.04278249576359254,0.000982994728247394,1.0069615765898007e-06,0.0011616174865610297,0.0014945023673917038,0.0636224250376085,0.0102122270482861,0.00029207503618498425,4.3415943962312e-06,4.1763510432320244e-05,0.02149064542074378,0.0035322574185781322,0.00021242667421357043,0.022686571877599804,2.3876970650735552e-05,1.5452413371510267e-09,3.0724784738541895e-05,0.003524644195305885,3.923567375870707e-06
3.0392565270085558e-05,0.8870281696099628,3.76,0.0,0.5044200536812814,0.9466615890145544,0.06974380135623841,9.281968155110084e-11,3.14614238579733e-08,0.04292760404820118,0.000987422578774035,1.0097307898926432e-06,0.001171117300620883,0.001509986612329218,0.0642857373541474,0.010236721599594349,0.0002943916661564487,4.368030316974096e-06,4.2091643975310584e-05,0.021695743296615652,0.0035499544407086273,0.00021461459385667669,0.02298677472763784,2.4084038671635618e-05,1.5601278560179216e-09,3.127162531925938e-05,0.003597434676072209,4.025730046259799e-06
3.049247022519992e-05,0.8871200668615546,3.76,0.0,0.503348811724312,0.9461479467052181,0.07042023007373173,9.439876513166588e-11,3.1658065268857875e-08,0.04307239799314122,0.0009918513281667234,1.012483031642336e-06,0.0011806883704058237,0.0015256187314408585,0.0649542463873217,0.010260850538909606,0.0002967236504809368,4.394504742769451e-06,4.242066144025187e-05,0.02190148614722132,0.0035675594051026703,0.00021681610098927664,0.023290091000153536,2.4292363877482735e-05,1.5750658210622161e-09,3.1826205932394425e-05,0.003671484732909896,4.130179281641162e-06
3.059237518031428e-05,0.8872127652376288,3.76,0.0,0.502271462199375,0.9456301376863157,0.07110211806549821,9.600726003128267e-11,3.1856902958510795e-08,0.04321687485783261,0.000996280624324015,1.0152181647994603e-06,0.0011903314421315369,0.0015414003651134972,0.06562797100557742,0.010284612026742156,0.0002990711125007406,4.4210159346536495e-06,4.275055050591426e-05,0.02210785612961411,0.0035850705072763573,0.00021903120644667544,0.023596544194615345,2.4501939261633624e-05,1.5900541501592335e-09,3.2388601612643596e-05,0.003746811283783957,4.236956968199307e-06
3.069228013542864e-05,0.8873062698742875,3.76,0.0,0.5011879915059848,0.9451081320486246,0.07178950314326836,9.764586023275065e-11,3.2057992290942826e-08,0.04336103197842161,0.0010007101144527393,1.0179360538364737e-06,0.00120004727867068,0.0015573331845509819,0.06630692990279952,0.010308004257833034,0.00030143417820362677,4.447562163465214e-06,4.308129889631765e-05,0.02231483508635265,0.0036024859504778,0.0002212599213883141,0.023906157945053005,2.4712757579350076e-05,1.6050916783947374e-09,3.2958887710360534e-05,0.003823431390450499,4.34610557855919e-06
3.0792185090542996e-05,0.8874005859237944,3.76,0.0,0.5000983861182708,0.944581899631803,0.0724824234317386,9.931529416456925e-11,3.226139032546545e-08,0.043504866768804815,0.001005139445074932,1.0206365647551024e-06,0.0012098366599632426,0.0015734188925789498,0.06699114159664674,0.010331025461162779,0.0003038129762898709,4.474141687938091e-06,4.341289438771286e-05,0.02252240454517011,0.003619803945942443,0.0002235022573371708,0.024218956022244206,2.492481134642246e-05,1.6201772075429767e-09,3.353713989352752e-05,0.0039013622586895674,4.457668176394237e-06
3.0892090045657354e-05,0.8874957185545479,3.76,0.0,0.4990026325812814,0.9440514100197507,0.0731809173750648,1.0101631545481092e-10,3.2467155767533845e-08,0.043648376721622806,0.0010095682620346442,1.0233195651018669e-06,0.001219700383440189,0.0015896592244414392,0.06768062442692627,0.010353673899922628,0.0003062076382530362,4.5007527498669405e-06,4.374532481595988e-05,0.022730545718692232,0.003637022713139227,0.00022575822621190416,0.02453496233598257,2.513809283787717e-05,1.6353095269481204e-09,3.412343415119006e-05,0.0039806212385426615,4.571688421039275e-06
3.099199500077171e-05,0.8875916729512305,3.76,0.0,0.4979007175071615,0.9435166325358505,0.07388502374354293,1.027496939117058e-10,3.267534873872734e-08,0.04379155940922729,0.0010139962104984816,1.025984923981046e-06,0.0012296392644648025,0.0016060559485957895,0.06837539655400333,0.010375947871452603,0.00030861829846093173,4.527393584134727e-06,4.407857808255724e-05,0.022939239504208946,0.0036541404800071527,0.00022802784035786777,0.02485420093741872,2.5352594086769586e-05,1.6504874039455355e-09,3.471784679790466e-05,0.0040612258245546345,4.688210575182268e-06
3.109189995588607e-05,0.8876884543151794,3.76,0.0,0.49679262757121995,0.9429775362380909,0.074594781640464,1.0451622461896497e-10,3.288603092719666e-08,0.04393441248461559,0.001018422934951059,1.0286325120674075e-06,0.0012396541367829677,0.0016226108675432367,0.06907547595723582,0.010397845707179281,0.0003110450942304362,4.554062416468223e-06,4.441264216089399e-05,0.023148466483488467,0.0036711554831823884,0.00023031111258325448,0.025176696021471188,2.55683068829455e-05,1.6657095863719474e-09,3.532045447797755e-05,0.004143193656021513,4.807279512753448e-06
3.119180491100043e-05,0.8877860678645846,3.76,0.0,0.4956783495079061,0.9424340899140742,0.07531023050913267,1.0631673191040276e-10,3.309926575868852e-08,0.044076933682326465,0.0010228480791898643,1.0312622016179056e-06,0.0012497458529767823,0.0016393258186835234,0.0697808804334336,0.010419365772541558,0.0003134881659033458,4.580757461516306e-06,4.474750510303714e-05,0.023358206922627182,0.003688065968215921,0.0002326080561976493,0.025502471929313344,2.5785222771726902e-05,1.6809748025993629e-09,3.5931334169671086e-05,0.004226542517244634,4.928940725403118e-06
3.139161482122915e-05,0.887983812478341,3.76,0.0,0.49343117620757954,0.9413340209545971,0.07675836067874794,1.1002309554679107e-10,3.353365540376725e-08,0.04436097179559769,0.0010316921987500258,1.0364673821057694e-06,0.0012701633243055763,0.0016732433469082118,0.07120773487026451,0.010461266223388206,0.00031842371395902924,4.634219003873136e-06,4.5419580218877806e-05,0.023779147665972274,0.0037215664118462302,0.00023724301355073502,0.026163964328032283,2.6222628777742808e-05,1.7116291519019107e-09,3.717821920105717e-05,0.004397455192779958,5.180225072042047e-06
3.15706006694529e-05,0.8881638270037922,3.76,0.0,0.4913970535005365,0.9403335096891589,0.07807529624384608,1.134673132747795e-10,3.39321090292106e-08,0.04461425958075322,0.0010396056632102977,1.0410680522479499e-06,0.0012887227775045648,0.0017041885736338172,0.0725041429380168,0.010497501191492158,0.00032290162310878186,4.6821798953679954e-06,4.6024208260293266e-05,0.024157759324802807,0.0037512031998695344,0.00024144149608779043,0.026767904755946894,2.6618445638866742e-05,1.7392218311107782e-09,3.8324022924480207e-05,0.004555425960859027,5.414590717805569e-06
3.1749586517676654e-05,0.8883465936290614,3.76,0.0,0.4893428670239141,0.9393185434026945,0.07941112080184758,1.1703447134784967e-10,3.433980962810708e-08,0.044866451064281374,0.0010475085457389685,1.0456093812928754e-06,0.001307542887468586,0.0017356773802609119,0.073817908160964,0.01053250001841821,0.00032743407656953184,4.730197063465851e-06,4.663122087324738e-05,0.024537701282473182,0.0037804779572808748,0.0002456840905952423,0.027382756846700655,2.7017982854490878e-05,1.7669321989011308e-09,3.949757675266284e-05,0.004718109492885761,5.6580050288510825e-06
3.1928572365900406e-05,0.8885321429975162,3.76,0.0,0.4872685420441368,0.9382889323008672,0.08076607423520724,1.2073032058949294e-10,3.4757185953213174e-08,0.045117536222046485,0.001055398772437018,1.0500906919555655e-06,0.0013266292894266295,0.0017677216917333166,0.07514912619203884,0.01056625450009726,0.0003320220000624194,4.778259935342814e-06,4.72405529772557e-05,0.024918848824654123,0.003809380937021143,0.00024997089606822317,0.02800866612534734,2.7421182932533552e-05,1.7947522531785785e-09,4.069933593289016e-05,0.0048856132498312785,5.910752537283727e-06
3.210755821412416e-05,0.8887205059473755,3.76,0.0,0.4851740040891863,0.9372444833700545,0.0821404005387289,1.2456096359838595e-10,3.5184687659325863e-08,0.04536750592641248,0.0010632742613305866,1.0545113236822847e-06,0.0013459878516608986,0.0018003338662561151,0.07649789069141012,0.010598756772264626,0.0003366663573813008,4.826357855026763e-06,4.785214079551622e-05,0.02530107398573379,0.0038379024972705184,0.00025430201950088087,0.028645779845686198,2.7827985753219553e-05,1.8226737958390082e-09,4.192975962618068e-05,0.005058046209242772,6.173124744549597e-06
3.228654406234791e-05,0.8889117135221479,3.76,0.0,0.48305917885842675,0.9361850002633014,0.08353434797980754,1.2853286681428573e-10,3.5622785910596095e-08,0.04561635195595762,0.0010711329219410613,1.0588706326313776e-06,0.0013656246856491641,0.001833526714713374,0.07786429330145862,0.010629999306887449,0.0003413681522055986,4.874480090066672e-06,4.846592196587287e-05,0.025684245551717878,0.003866033103633579,0.0002586775765638008,0.029294247049967175,2.8238328540454268e-05,1.8506884344923947e-09,4.3189311051055345e-05,0.005235518871562857,6.445420284257272e-06
3.246552991057166e-05,0.8891057969747159,3.76,0.0,0.48092399212939163,0.9351102831813531,0.08494816926551706,1.3265287676045475e-10,3.6071974332042545e-08,0.04586406700362652,0.001078972654779542,1.0631679916025416e-06,0.0013855461566104777,0.0018673135209553026,0.07924842362209368,0.010659974908202101,0.0003461284299892992,4.922615835749012e-06,4.908183564999896e-05,0.026068229064029707,0.0038937633309056056,0.0002630976922758733,0.02995421863165899,2.865214583166515e-05,1.8787875840271415e-09,4.4478457639091245e-05,0.005418143266916412,6.72794509280782e-06
