Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59)
7.912787530110724e-06,0.7887628697777768,3.76,0.0,0.5017874661118046,0.9994858461047258,0.00040859967490760327,3.73368037591435e-15,1.146659109327828e-10,0.0013277343089936236,0.00023550210824695053,6.735651516726763e-08,2.169024890126986e-05,1.5208322104694424e-05,0.00025272119185789895,0.00011063590990979648,6.241303724930295e-06,7.081397875529307e-08,4.260721202951912e-08,4.403817677081714e-06,6.681446394311829e-06,6.354338445403715e-08,4.842774291622508e-06,2.5121882517786923e-06,6.46636191906933e-14,1.4908501277294806e-10,3.3825682903115454e-09,5.883266730220592e-14,7.706402858383724e-09,1.0888168295282806e-07,6.374069746862678e-11,2.0769165361488117e-13,4.3866699004461186e-11
8.082865177126506e-06,0.7887646674452524,3.76,0.0,0.501745971739284,0.9994728634610781,0.0004236851302817424,3.885141294814358e-15,1.1796441367359264e-10,0.0013618935443923004,0.0002378263396347842,6.909096994563767e-08,2.206231945878646e-05,1.537585889222278e-05,0.00026044642275183674,0.00011598904057979411,6.322775124812106e-06,7.295938290723279e-08,4.486215754899971e-08,4.734125130183204e-06,7.161083617843284e-06,6.737477295011569e-08,5.186684209569752e-06,2.547851655229499e-06,6.951393488615365e-14,1.6274206214450567e-10,3.767314918266967e-09,6.642812706168605e-14,8.04568356829584e-09,1.1372125045975303e-07,6.79106559825599e-11,2.1957396885958604e-13,4.6736364480929025e-11
8.252942824142289e-06,0.788766480354137,3.76,0.0,0.5017040898191201,0.9994597589381705,0.00043902904781780843,4.040201823497025e-15,1.2129794244258818e-10,0.0013962030760545196,0.00024006628244226664,7.08330131229298e-08,2.243449918263263e-05,1.5543283088237764e-05,0.0002682627781478736,0.00012148080259250405,6.404209203046499e-06,7.511704719537763e-08,4.718746728117443e-08,5.081758684680535e-06,7.6639008989886e-06,7.135794817313357e-08,5.547694314402619e-06,2.5824602094872085e-06,7.461868406018274e-14,1.77348580416142e-10,4.18695290411e-09,7.48306945079371e-14,8.393056473133444e-09,1.1867586493556869e-07,7.226382595600258e-11,2.318900755826193e-13,4.9732106436772624e-11
8.42302047115807e-06,0.7887683083101683,3.76,0.0,0.5016618208985228,0.9994465302001706,0.00045463156772308853,4.1989140174260915e-15,1.2466666595962707e-10,0.0014306592200094778,0.0002422237325906152,7.25824560552871e-08,2.2806789463835767e-05,1.571063346199062e-05,0.0002761704149418008,0.00012711158254279906,6.485616505918377e-06,7.728625139952305e-08,4.9583849218396544e-08,5.4472553375882724e-06,8.190477023120492e-06,7.54959718066559e-08,5.9263143717031255e-06,2.61602858383897e-06,7.998575298553523e-14,1.9295076100710172e-10,4.6438848463207575e-09,8.410881593269157e-14,8.748552756143202e-09,1.23745857146732e-07,7.68044998985701e-11,2.44647361134146e-13,5.28568786236665e-11
8.593098118173853e-06,0.7887701511234491,3.76,0.0,0.5016191654916403,0.9994331749361326,0.00047049283178169656,4.361331408518489e-15,1.2807076117360897e-10,0.0014652583423779982,0.0002443004723746974,7.433911263538808e-08,2.3179192407238724e-05,1.5877948554028124e-05,0.0002841695097655629,0.00013288173575528594,6.56700751372176e-06,7.946629046243989e-08,5.2051999104921076e-08,5.8311574745938445e-06,8.74138952953141e-06,7.979190587441056e-08,6.323059893052745e-06,2.6485718270755243e-06,8.562310708644028e-14,2.0959613471960695e-10,5.140629181546446e-09,9.433537666223373e-14,9.11220256152869e-09,1.289315400585475e-07,8.153698145131359e-11,2.5785318238342906e-13,5.6113642452011466e-11
8.763175765189635e-06,0.7887720086084795,3.76,0.0,0.5015761240794699,0.9994196908599053,0.0004866129838575536,4.527509051663586e-15,1.3151041353046257e-10,0.0014999968596691334,0.0002462982700967879,7.610279930767654e-08,2.3551710828016886e-05,1.6045266682122182e-05,0.0002922602588507191,0.00013879158680518003,6.648392643040664e-06,8.165647483198605e-08,5.459260059047603e-08,6.234012775165517e-06,9.317214459792977e-06,8.424881225830633e-08,6.738452092984779e-06,2.680105335137364e-06,9.153878954539763e-14,2.2733358406322915e-10,5.679823510039069e-09,1.0558790888633462e-13,9.484035045359346e-09,1.3423320962063467e-07,8.64655847251676e-11,2.715148643151105e-13,5.950536653575362e-11
8.933253412205417e-06,0.7887738805841901,3.76,0.0,0.5015326971097703,0.9994060757100311,0.0005029921703949418,4.6975035721504684e-15,1.3498581724511848e-10,0.0015348712390539077,0.00024821887970609847,7.787333508242959e-08,2.3924348248194245e-05,1.621262594668596e-05,0.000300442877895339,0.0001448414300479834,6.72978224883221e-06,8.385613077314106e-08,5.720632539335318e-08,6.6563741187015125e-06,9.918526111210741e-06,8.886975224842841e-08,7.173017846376121e-06,2.710644820714158e-06,9.774091992527272e-14,2.4621335762670177e-10,6.2642279564961775e-09,1.1794880614073323e-13,9.864078426821715e-09,1.3965114555735759e-07,9.159463366905068e-11,2.8563969870173287e-13,6.303502625760808e-11
9.273408706236981e-06,0.7887776673057044,3.76,0.0,0.501444688122113,0.9993784432662582,0.0005365282485131138,5.049177889156529e-15,1.42044701106164e-10,0.0016050137075237175,0.0002518354765176051,8.143424288297756e-08,2.4669997686786156e-05,1.654761922852856e-05,0.0003170846852192566,0.00015736212268899346,6.892616012339555e-06,8.82812431781476e-08,6.265577320898493e-08,7.561851899675138e-06,1.1199896616474721e-05,9.861597281214963e-08,8.101805564120278e-06,2.7688059914985834e-06,1.1103737649335036e-13,2.8760778900565764e-10,7.580340831711506e-09,1.4635091715798603e-13,1.0648906383681741e-08,1.5083685908740497e-07,1.0247141004793925e-10,3.153078184484758e-13,7.05200855790817e-11
9.579548470865388e-06,0.7887811231884696,3.76,0.0,0.5013641652348289,0.9993531036093771,0.0005675981561928646,5.379340440199592e-15,1.4852210393623732e-10,0.0016685721818110197,0.0002548437196931074,8.466072110982497e-08,2.534153882811287e-05,1.684963180701431e-05,0.00033237906499252915,0.0001691118727798616,7.039284391508341e-06,9.228981147504628e-08,6.781685863115157e-08,8.449142269318395e-06,1.244601188406475e-05,1.0797925084946364e-07,9.008688088176473e-06,2.8179146176336566e-06,1.2406681085017395e-13,3.293021019227484e-10,8.94978011675104e-09,1.7663749640534732e-13,1.1383598549963493e-08,1.613041343286882e-07,1.1298959165117141e-10,3.4366553595022607e-13,7.775835229499767e-11
9.885688235493795e-06,0.7887846234106923,3.76,0.0,0.5012823985765549,0.9993273052191779,0.0005995097833402518,5.722827295021422e-15,1.5511879187246938e-10,0.001732518246387413,0.00025762845814642556,8.79066941919982e-08,2.6013552179834286e-05,1.715236074435796e-05,0.00034797533427012784,0.00018131845175914122,7.186125680142031e-06,9.631933955607217e-08,7.322478391932228e-08,9.40845859212569e-06,1.3783530946801399e-05,1.1792153899120131e-07,9.98614120551711e-06,2.8640585583025386e-06,1.3815396091764293e-13,3.7554298515224977e-10,1.051458869410342e-08,2.120428958843762e-13,1.2145295522428657e-08,1.7215180528023037e-07,1.242248524991262e-10,3.7363562678841443e-13,8.549007142235288e-11
9.999999999999997e-06,0.7887881670801569,3.76,0.0,0.5012515485042104,0.9993175520394795,0.0006116415289095225,5.854580069967145e-15,1.576128614832223e-10,0.0017564910978314957,0.0002586129290251644,8.912353462423716e-08,2.6264610245873597e-05,1.7265626252425214e-05,0.0003538767355968988,0.0001859936416989615,7.241012016422683e-06,9.782864822810862e-08,7.530809692225304e-08,9.785821284912593e-06,1.4307055492693728e-05,1.2178603606501738e-07,1.0369876625487699e-05,2.880548561795837e-06,1.4369538342871527e-13,3.940443665997064e-10,1.1153186469935056e-08,2.2671290919762268e-13,1.243666354774301e-08,1.763000709380624e-07,1.286091068620982e-10,3.852481757035074e-13,8.850715954325545e-11
1.0191828000122203e-05,0.7887881670801569,3.76,0.0,0.5011993895458247,0.999301035782292,0.0006322641422929905,6.0800320683678586e-15,1.618362517297692e-10,0.0017968331574914108,0.0002601993570465535,9.11712008092362e-08,2.6686083254223023e-05,1.7456020926462044e-05,0.0003638754384013777,0.0001939825559668652,7.333198249619621e-06,1.0036650065969773e-07,7.88830597667354e-08,1.0443201354176776e-05,1.5215709510319977e-05,1.2846062159629855e-07,1.1037436915100051e-05,2.907337422198782e-06,1.5334876666246356e-13,4.2667481036431305e-10,1.2295749964942967e-08,2.5325428751324994e-13,1.2934134798524566e-08,1.83381021246122e-07,1.3620269321929592e-10,4.0525926895742403e-13,9.373279034897109e-11
1.049796776475061e-05,0.7887917533534736,3.76,0.0,0.501115139185954,0.9992742832327091,0.0006658623113585141,6.451368967432953e-15,1.6867608512802888e-10,0.0018614987171805927,0.00026256590479605576,9.445330729963096e-08,2.735918456313502e-05,1.776082523531234e-05,0.00038008151741894514,0.00020710460896288067,7.480559930748969e-06,1.0442814923043988e-07,8.479508745987363e-08,1.1556818580864584e-05,1.6745767205146963e-05,1.396142517624768e-07,1.2165903454271826e-05,2.9478521804488978e-06,1.6970186639715123e-13,4.830574721188444e-10,1.4315814222383164e-08,3.010294841514149e-13,1.3750248145638567e-08,1.9499282429050308e-07,1.4894867768440753e-10,4.385772123094202e-13,1.0250409997671674e-10
1.0804107529379017e-05,0.7887953814359729,3.76,0.0,0.5010296481838549,0.9992470357480889,0.0007003054436476939,6.837273849189742e-15,1.7564001406516585e-10,0.0019264972746767062,0.0002647374076684747,9.775210773077396e-08,2.8032915467655423e-05,1.8066984583071688e-05,0.00039659590392710246,0.00022068477237898436,7.628268026591658e-06,1.0850132226633065e-07,9.096416321840517e-08,1.2752804296154023e-05,1.837688388325851e-05,1.5140014801275518e-07,1.3374924615457672e-05,2.98570478484223e-06,1.8726457416187494e-13,5.450666820992464e-10,1.659896835723066e-08,3.5620227872095706e-13,1.4593762552650589e-08,2.0698816381175051e-07,1.6248842609771713e-10,4.73629766264592e-13,1.1182162996417554e-10
1.1110247294007424e-05,0.7887990505823288,3.76,0.0,0.500942916869016,0.999219281745749,0.0007355947757096073,7.238205316995507e-15,1.827298865409194e-10,0.0019918117269283903,0.0002667229848170274,1.0106672393104963e-07,2.8707342006438847e-05,1.8374707935321303e-05,0.00041342112104208556,0.00023472295681814276,7.776379321375833e-06,1.1258323969452188e-07,9.739348276395822e-08,1.403469703886171e-05,2.0112196122408512e-05,1.6383599201118095e-07,1.4667939096044502e-05,3.0209978125809105e-06,2.060888579442594e-13,6.130942706922822e-10,1.917110689941135e-08,4.196881004119498e-13,1.5464801165528614e-08,2.193679108616286e-07,1.7684760907017658e-10,5.104567904975271e-13,1.2170304465184156e-10
1.1416387058635831e-05,0.7888027600966127,3.76,0.0,0.5008549452126794,0.999191009878346,0.0007717316359423081,7.654645846377427e-15,1.8994768217327164e-10,0.002057425518407886,0.0002685315636681094,1.0439630548191295e-07,2.9382536703179025e-05,1.8684202324580598e-05,0.0004305598803734694,0.0002492188327578953,7.924950085218414e-06,1.16671304231722e-07,1.0408614598665377e-07,1.54060784375242e-05,2.195479393665257e-05,1.7693942716309925e-07,1.6048439883285717e-05,3.053834136395202e-06,2.2622731876002343e-13,6.87548496712168e-10,2.2059904402305944e-08,4.924899440007215e-13,1.6363484203431325e-08,2.3213287213207776e-07,1.9205194264625276e-10,5.490976873820667e-13,1.3216603964006534e-10
1.1722526823264238e-05,0.7888065093325626,3.76,0.0,0.5007657328272357,0.999162209029258,0.0008087174527543735,8.087102945879019e-15,1.9729551782046522e-10,0.002123322640127638,0.0002701718757184917,1.0774002967039796e-07,3.0058578355829973e-05,1.899567285644387e-05,0.0004480150800412617,0.0002641718414293641,8.074036075323417e-06,1.2076310053997048e-07,1.1104516173744269e-07,1.6870571846733346e-05,2.390771769834314e-05,1.907280580469673e-07,1.7519973676612403e-05,3.084316618794277e-06,2.477331706368539e-13,7.68854366284078e-10,2.5294889234281736e-08,5.757046204731579e-13,1.7289929849429132e-08,2.452838035511532e-07,2.0812718427781831e-10,5.895913967964758e-13,1.4322833901936397e-10
1.2028666587892645e-05,0.7888102976936715,3.76,0.0,0.5006752789658552,0.9991328683076891,0.000846553762455974,8.536110364423093e-15,2.047756532212266e-10,0.0021894876278959257,0.0002716524527457057,1.1109710140279937e-07,3.0735551809400944e-05,1.9309322709489804e-05,0.0004657898027201889,0.0002795812056330071,8.223692534588262e-06,1.2485639347573673e-07,1.1827345278548663e-07,1.8431841046130408e-05,2.597395526956094e-05,2.0521945070988351e-07,1.908614034885066e-05,3.1125478281009787e-06,2.7066022151918436e-13,8.574539617700928e-10,2.890751880037999e-08,6.705293760039561e-13,1.8244255114513223e-08,2.588214234542794e-07,2.2509912970237895e-10,6.319763938793526e-13,1.549076932229945e-10
1.2334806352521053e-05,0.7888141246332684,3.76,0.0,0.5005835825223772,0.9991029770435139,0.0008852422168602182,9.002229331578645e-15,2.1239049659090746e-10,0.002255905559824612,0.00027298162344101387,1.1446675308020218e-07,3.141354771375012e-05,1.9625353129058766e-05,0.00048388731370547583,0.0002954459404576141,8.373974187998368e-06,1.2894912596932661e-07,1.2577386082084543e-07,2.009358900367378e-05,2.8156439342724967e-05,2.2043113376859068e-07,2.0750592447935914e-05,3.138629775045428e-06,2.9506285511738066e-13,9.53806781181903e-10,3.2931256238027436e-08,7.78268848341724e-13,1.922657667378006e-08,2.727464252965376e-07,2.4299361069422545e-10,6.762906882773318e-13,1.672218774801713e-10
1.264094611714946e-05,0.788817989654522,3.76,0.0,0.5004906420314646,0.9990725247818735,0.0009247845905771731,9.486049830901372e-15,2.2014261017458711e-10,0.002322562053105247,0.0002741675104708765,1.1784824443666598e-07,3.2092662267722166e-05,1.994396341591038e-05,0.0005023110589947097,0.0003117648638720423,8.524935236754827e-06,1.3303941643006463e-07,1.3354915148568453e-07,2.1859556704217845e-05,3.045804498895131e-05,2.3638060021666418e-07,2.2517034740413953e-05,3.1626636695034917e-06,3.20996013716693e-13,1.0583900888504438e-09,3.740164863125366e-08,9.003423751839433e-13,2.0237011669591894e-08,2.870594898678231e-07,2.618364936529788e-10,7.225718252545573e-13,1.8018869084548114e-10
1.2947085881777867e-05,0.7888218923103921,3.76,0.0,0.5003964556690402,0.9990415012775481,0.0009651827879845153,9.988191929234031e-15,2.280347157950694e-10,0.0023894432600666746,0.0002752180279709357,1.2124086234070052e-07,3.2772996951506345e-05,2.0265350911321986e-05,0.0005210646633816834,0.0003285366071638326,8.67662935035713e-06,1.3712555529845492e-07,1.416020195077501e-07,2.373352204424097e-05,3.288158741301521e-05,2.530853099012164e-07,2.43892237977884e-05,3.1847496971639038e-06,3.4851518195854523e-13,1.171699278163821e-09,4.235640679778701e-08,1.0382917129246559e-12,2.1275678480511006e-08,3.01761296977038e-07,2.8165367899811937e-10,7.708568896927543e-13,1.9382595578287795e-10
1.3253225646406274e-05,0.7888258322035274,3.76,0.0,0.5003010212530132,0.9990098964891135,0.001006438849861191,1.0509307147832467e-14,2.3606970033888545e-10,0.0024565358635316205,0.00027614087947346657,1.2464392056093133e-07,3.345465824951886e-05,2.058971097915447e-05,0.0005401519285586543,0.00034575962519934895,8.829109657219485e-06,1.4120600134854257e-07,1.4993509383841157e-07,2.5719298793327583e-05,3.542981991262193e-05,2.705626926459684e-07,2.6370967626493074e-05,3.204986815530875e-06,3.77676371602753e-13,1.2942482467826074e-09,4.7835486703436227e-08,1.1937891635921846e-12,2.2342697456556092e-08,3.168525365812858e-07,3.024711013335439e-10,8.211825112866964e-13,2.0815151827951147e-10
1.3559365411034681e-05,0.7888298089861057,3.76,0.0,0.5002043362443037,0.9989777005729068,0.0010485549596734572,1.1050079861633515e-14,2.4425062115533033e-10,0.002523827071494252,0.00027694355626677297,1.2805675949706423e-07,3.413775736601599e-05,2.091723698563321e-05,0.000559576831224145,0.00036343220648223394,8.982428734277765e-06,1.452793777794596e-07,1.5855094273405456e-07,2.7820735622670418e-05,3.810543203887694e-05,2.88830151948926e-07,2.8466125342088134e-05,3.223472568426336e-06,4.0853610727465223e-13,1.426569784725249e-09,5.388117255913538e-08,1.3686461037853495e-12,2.3438191616428392e-08,3.3233391934528005e-07,3.243147303436457e-10,8.73584870978948e-13,2.2318324846289855e-10
1.3865505175663088e-05,0.7888338223596227,3.76,0.0,0.5001063977481666,0.9989449038768146,0.0010915334495054296,1.1611228763069513e-14,2.525807114325478e-10,0.0025913046111446596,0.00027763333618259175,1.314787458774336e-07,3.4822409935180764e-05,2.1248120278030544e-05,0.0005793435211938838,0.00038155248298929164,9.136638595743795e-06,1.4934446751257973e-07,1.6745207886979537e-07,3.0041715200395644e-05,4.0911047954049e-05,3.079050691890924e-07,3.067860688806048e-05,3.2403029182171868e-06,4.4115141319466107e-13,1.5692159759751192e-09,6.053816165663472e-08,1.5648219651445517e-12,2.4562287306134384e-08,3.4820618661694307e-07,3.472105723803155e-10,9.280997101763363e-13,2.389390416934969e-10
1.4171644940291495e-05,0.7888378720746274,3.76,0.0,0.5000072025158162,0.9989114969339046,0.0011353768056283095,1.2193508384940323e-14,2.6106338551518257e-10,0.0026589567222674872,0.000278217282805553,1.3490927242453457e-07,3.550873572715559e-05,2.158255016245856e-05,0.0005994563195130726,0.0004001184397640974,9.291790681142375e-06,1.5340020831001826e-07,1.7664096442969182e-07,3.238615335341395e-05,4.38492249822804e-05,3.2780480830273485e-07,3.3012372799384274e-05,3.2555720951634404e-06,4.755798008855284e-13,1.722758614008152e-09,6.785365100162457e-08,1.7844336912905085e-12,2.5715114821344756e-08,3.644701198051062e-07,3.7118467270023394e-10,9.847623408799146e-13,2.554368201047149e-10
1.4477784704919902e-05,0.7888419579304082,3.76,0.0,0.4999067469463539,0.9988774704559182,0.001180087673704157,1.2797710645140257e-14,2.697022441049293e-10,0.0027267721500426226,0.000278702245096835,1.3834775748996622e-07,3.619685835163245e-05,2.1920713881384908e-05,0.0006199197165687439,0.0004191279242513999,9.447935842924396e-06,1.5744568796878834e-07,1.8612001607359002e-07,3.485799829530316e-05,4.6922452348470424e-05,3.485467208760715e-07,3.5471434010806006e-05,3.269372463328936e-06,5.118792578499879e-13,1.887789631393017e-09,7.587742580543542e-08,2.0297656634148396e-12,2.6896808989437844e-08,3.8112654915345934e-07,3.962631183117671e-10,1.0436076563297326e-12,2.7269453456236997e-10
