Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131),C2O2(813),C2HO3(230),C2HO2(812),S(1029),CH2O3(220)
6.569026758119455e-05,0.9607013114040844,3.76,0.0,0.2691281271631856,0.595699041731038,0.43556925236621813,2.5351295025326344e-07,5.99603819447924e-06,0.05645739089966755,0.001291669274592533,9.217485067639463e-07,0.0040130108514812015,0.014337311652599482,0.4987904653539436,0.007306824189817431,0.0009200633994242976,5.908415586189727e-06,9.957797028141637e-05,0.04511278303419258,0.004395454456932456,0.000752403267126377,0.2213959272884616,6.945699686261565e-05,2.7979144514816853e-09,0.00034127509320011385,0.06610093111375762,8.157724790525924e-05,4.9935074905168604e-05,0.00010503679523966562,1.8184521013662643e-12,8.191449585690915e-10,6.049355699740894e-12,2.3387771965822668e-06,0.06702494925111056,0.0003061706972916082,0.0014662322256391003,2.0375627817947686e-08,9.91160861350085e-11,5.919613444704088e-08,1.0964045808382049e-08,0.0014746267946306427,1.2737858254463817e-07,3.609425986297672e-11,9.423629596467254e-06,0.0009314675218963429,3.710831520337851e-10,2.871731100945862e-08,4.142407052044129e-05,3.917063506784855e-05,0.004673811293358393,2.036314857804352e-09,1.666940753602362e-09,1.6471685112469563e-11,1.7256614488643124e-16,8.572364938644522e-06,3.8316424533616355e-18,6.810993308899729e-08,1.228650628375483e-07,2.1639679459435254e-12,6.96255113010608e-08,6.539701077668562e-12,1.8571250582204941e-07,1.0234092428634778e-17,5.473700267927412e-16,1.07998514690602e-11,4.3449923751089716e-12,6.465718885708078e-14,2.1086738286878407e-13,3.809248385681687e-15,7.173488173183941e-16,1.3519807099600478e-05,1.0594026466425658e-13,3.065339954055921e-14,5.760331189631909e-17,4.352613194423479e-19
6.577313147841616e-05,0.9609817877094744,3.76,0.0,0.2672044049735593,0.5936302419719119,0.43772425742758486,2.6138431911788525e-07,6.107267418501192e-06,0.05642433755677731,0.001286242800120179,9.177454762063091e-07,0.00404127781112514,0.014472135447165576,0.5005350646421689,0.007267209934746807,0.0009251240710571883,5.880665099452331e-06,9.948125914906567e-05,0.04491130570279604,0.004368929443038462,0.000753289722236202,0.22255170363455568,6.912107736098976e-05,2.7990622118750346e-09,0.00034259220718558067,0.06648563886356214,8.231263236341298e-05,5.0320066093948646e-05,0.00010606380625108818,1.8293559507589167e-12,8.183117889108555e-10,6.0855431833807364e-12,2.3524177810794192e-06,0.06744254352005985,0.0003083731201236335,0.0014718742651014258,2.0523552900824448e-08,1.0062296118897389e-10,5.930426698392245e-08,1.107688955573889e-08,0.0014759466446417715,1.2829519584826818e-07,3.656324216779092e-11,9.445730729963575e-06,0.0009333891866797561,3.7586597559242347e-10,2.8987025567396115e-08,4.1727332112771815e-05,3.939799978619843e-05,0.004699296297735826,2.039712375404044e-09,1.689730270472647e-09,1.6574679530446283e-11,1.754277214969777e-16,8.660899978135585e-06,3.904733560947042e-18,6.878656911263518e-08,1.2353515783348634e-07,2.1769005049974505e-12,6.925393889004902e-08,6.614399057338212e-12,1.87723638434527e-07,1.0443050971312362e-17,5.478109368420005e-16,1.0922208497004042e-11,4.359438891203089e-12,6.538933589092431e-14,2.125800487172979e-13,3.8864952323989596e-15,7.155935265071608e-16,1.3704929290998864e-05,1.0669475413507797e-13,3.086145497344254e-14,5.892222311415667e-17,4.399851466694088e-19
6.585599537563777e-05,0.9612626989705294,3.76,0.0,0.2652800794019424,0.5915516144584094,0.43988900957150306,2.6952316927365507e-07,6.2208185348236814e-06,0.056389789863767865,0.001280769009123544,9.137087499255095e-07,0.004069810583397397,0.014608506391217716,0.5022779438229232,0.00722754081107736,0.0009302237560755907,5.852623990178718e-06,9.937873767617428e-05,0.04470744813182728,0.004342229970143441,0.0007541543032282397,0.2237122930992036,6.878081082596427e-05,2.8002116417234594e-09,0.00034389762315579445,0.0668708585140485,8.305349431871349e-05,5.070805815789126e-05,0.00010710276555200199,1.8403045329862094e-12,8.174345804773573e-10,6.121877938721994e-12,2.366111985904004e-06,0.06786265753014212,0.00031057653228285903,0.0014774406240492981,2.0672030611703227e-08,1.0215065092130562e-10,5.94101097764745e-08,1.119133110360358e-08,0.0014771783376629685,1.292174429286154e-07,3.7038891699758766e-11,9.46773781966059e-06,0.0009352538337994029,3.806959167520514e-10,2.9258934403167976e-08,4.20325643369802e-05,3.962737190893153e-05,0.00472461701086777,2.042924927933525e-09,1.712888480367733e-09,1.667827728223601e-11,1.7833635684144829e-16,8.749977175824815e-06,3.979128705575496e-18,6.946703988750711e-08,1.242009368397665e-07,2.189885520125348e-12,6.887742384253052e-08,6.6899812508310245e-12,1.8974804011393742e-07,1.0656122416380344e-17,5.48220011570415e-16,1.1046073315979609e-11,4.37371586670618e-12,6.613050434776753e-14,2.1431680257996342e-13,3.9652654114492865e-15,7.138019239133145e-16,1.3892163570609203e-05,1.0745118213053251e-13,3.1070162705349335e-14,6.027448434947585e-17,4.447666224039209e-19
6.593057288313722e-05,0.9615158819523871,3.76,0.0,0.2635477356635602,0.5896724259138488,0.4418456356550649,2.7708486577302663e-07,6.325042483122234e-06,0.056357401424969256,0.0012758022414621766,9.100468369131711e-07,0.004095719505078157,0.01473257858205599,0.5038449594036198,0.007191792952888072,0.0009348471173655806,5.82713922346021e-06,9.928143757220057e-05,0.04452194800127907,0.004318052256180686,0.000754913418436628,0.22476094539551478,6.847086860571253e-05,2.8012480170808787e-09,0.00034506216040739346,0.0672179666565739,8.372496398061365e-05,5.105981916632092e-05,0.00010804815466215309,1.8501958475475544e-12,8.166070244288205e-10,6.154702954552917e-12,2.3784817815127404e-06,0.06824292350633142,0.00031256018473932895,0.0014823844285989953,2.080613199571236e-08,1.0354354023683212e-10,5.9503370530625714e-08,1.1295716455282227e-08,0.0014782107293030285,1.3005226655331227e-07,3.747275807621022e-11,9.487461020196622e-06,0.0009368826128592346,3.8508323455242644e-10,2.9505540955834646e-08,4.230895018163798e-05,3.98355293657643e-05,0.0047472594730576636,2.0456558631529804e-09,1.734051915504059e-09,1.6772032774804765e-11,1.8099496301694272e-16,8.830604682571256e-06,4.047216220117844e-18,7.008269542069066e-08,1.2479629767561849e-07,2.2016161015254626e-12,6.853435389320637e-08,6.758768364382253e-12,1.9158123079190994e-07,1.0851465394489726e-17,5.485606741502008e-16,1.1158856999373812e-11,4.386416478456736e-12,6.680536600238931e-14,2.159006912131204e-13,4.037484247033191e-15,7.121583172737791e-16,1.4062492391030452e-05,1.081335575781384e-13,3.12585480390021e-14,6.152079351355523e-17,4.491198255145242e-19
6.600515039063667e-05,0.9617694002457607,3.76,0.0,0.26181502548873914,0.5877852382911222,0.4438101848553838,2.848784865537982e-07,6.431227707388812e-06,0.05632376919565344,0.0012707973394155674,9.063575423850557e-07,0.004121847760935738,0.014857933005464254,0.5054103848318706,0.0071560030126132995,0.0009395026173444071,5.8014204359421435e-06,9.917931393711488e-05,0.04433453291615051,0.004293735086105532,0.0007556542440694895,0.22581350826316376,6.81574329649563e-05,2.802286589022074e-09,0.00034621659379789827,0.06756543820751269,8.440088949303593e-05,5.14140147171411e-05,0.0001090034279164185,1.8601220648396868e-12,8.15743024555241e-10,6.187642536902902e-12,2.390893234058444e-06,0.0686252470764033,0.00031454414220199404,0.00148726468056335,2.094067903939874e-08,1.049536087922805e-10,5.9594701659592457e-08,1.1401436982299747e-08,0.0014791703051957933,1.3089162179832824e-07,3.7912177235827426e-11,9.50710283599825e-06,0.0009384639917896313,3.8950886831676455e-10,2.975394805592186e-08,4.258691652807904e-05,4.004532378439045e-05,0.004769758159719461,2.0482328607507268e-09,1.7555249236789269e-09,1.686628002512871e-11,1.8369280857458822e-16,8.91166079728905e-06,4.1163916974888696e-18,7.070136753798219e-08,1.2538788132881075e-07,2.2133874843821542e-12,6.818731798782049e-08,6.8282849297838125e-12,1.934249473437943e-07,1.1050256368613955e-17,5.488750197356534e-16,1.1272892285542196e-11,4.3989728205102605e-12,6.748771603944873e-14,2.1750449012887684e-13,4.1109805398186025e-15,7.104850819861101e-16,1.4234554484529768e-05,1.0881737618824367e-13,3.144744410247039e-14,6.279555051210877e-17,4.535208187091344e-19
6.607972789813612e-05,0.9620232455530219,3.76,0.0,0.2600820081834122,0.585890034188452,0.4457826694152088,2.9291167364906676e-07,6.53941341555414e-06,0.056288877176527224,0.0012657544027022114,9.026408308321095e-07,0.004148197271622597,0.014984583602435476,0.5069741248961167,0.007120172115460075,0.0009441905121290351,5.7754683613270664e-06,9.907231134508527e-05,0.044145209630990306,0.00426927939946918,0.0007563765050856285,0.22686998696228028,6.784051832894662e-05,2.803327739943574e-09,0.0003473606197806537,0.06791324810826342,8.508127881786861e-05,5.177064566917137e-05,0.00010996868273191851,1.8700824523064694e-12,8.148422164971268e-10,6.220694472345448e-12,2.4033454558973477e-06,0.06900963590991946,0.0003165281637178849,0.0014920803209010811,2.1075670823460997e-08,1.063810068770344e-10,5.968406710085941e-08,1.1508512521776372e-08,0.0014800564020272181,1.317354901582052e-07,3.835722263673587e-11,9.526660739114004e-06,0.0009399973956348762,3.9397287829082616e-10,3.000416662546103e-08,4.286645487531622e-05,4.0256759459499767e-05,0.004792107908494175,2.0506539872687186e-09,1.7773128368197108e-09,1.696102041630518e-11,1.8643043377840488e-16,8.993140137591568e-06,4.1866703786109675e-18,7.132301082836976e-08,1.2597555210993842e-07,2.2251988680679716e-12,6.783633563862002e-08,6.898537353552191e-12,1.9527907546143779e-07,1.1252551701673617e-17,5.491627989204024e-16,1.13881937439175e-11,4.411381551315369e-12,6.817764152228202e-14,2.191283928129006e-13,4.185775361269369e-15,7.087821204375619e-16,1.4408360334999306e-05,1.0950257496595448e-13,3.163684220003526e-14,6.409946309958943e-17,4.579701265983137e-19
6.614684765488563e-05,0.9622519789406445,3.76,0.0,0.2585220797413225,0.58417748249704,0.4475646998286924,3.003528722740498e-07,6.638523922070602e-06,0.05625638391797377,0.0012611833270776624,8.992723228322337e-07,0.004172102598262792,0.015099688984837868,0.5083799702608406,0.007087890223309253,0.0009484375273329243,5.751912681584833e-06,9.897179176895178e-05,0.04397319305032605,0.004247151658270611,0.0007570104377041011,0.22782416996174432,6.755233323055575e-05,2.8042672878550334e-09,0.0003483810909671108,0.06822654518362237,8.569745177474794e-05,5.209369595867925e-05,0.00011084602668672304,1.8790754626768166e-12,8.139997179910223e-10,6.250535429799522e-12,2.414586610707107e-06,0.0693573578926391,0.00031831363569568405,0.0014963582832711005,2.1197542932770474e-08,1.0768060557508781e-10,5.976278523539652e-08,1.1606055681914145e-08,0.0014807905185723245,1.3249881329446456e-07,3.876263532338769e-11,9.544188986380733e-06,0.0009413359658487565,3.9802334360067655e-10,3.0230921141344486e-08,4.3119375853760135e-05,4.0448457899930595e-05,0.0048120910256893275,2.0526981429642945e-09,1.7971956904456597e-09,1.7046709508647943e-11,1.8892875905226e-16,9.066828747255238e-06,4.250877142860149e-18,7.188499108716492e-08,1.2650099689482484e-07,2.235862652704086e-12,6.751709434429263e-08,6.9623988563892905e-12,1.969565936020636e-07,1.1437660909430036e-17,5.493988807669496e-16,1.1493059788700035e-11,4.42242041158751e-12,6.880512409294131e-14,2.206072491345659e-13,4.254218590709289e-15,7.072239609574676e-16,1.4566285086340115e-05,1.1012038040129201e-13,3.180772235818089e-14,6.529851227166487e-17,4.6201624942502805e-19
6.621396741163513e-05,0.9624809640868276,3.76,0.0,0.2569619957616577,0.5824584119947129,0.44935317522087603,3.0800042511099854e-07,6.73931690242046e-06,0.05622284533970144,0.0012565816096865052,8.958815615771658e-07,0.0041961901155214915,0.015215865980316571,0.5097843011542695,0.007055576897200436,0.0009527111782350522,5.7281692833222165e-06,9.88672351668891e-05,0.04379964206500283,0.004224913252884622,0.0007576289035701481,0.22878153228778375,6.726135426250576e-05,2.805209485284829e-09,0.00034939265683146093,0.06854007661501132,8.631725106501338e-05,5.2418718759154955e-05,0.00011173160641793662,1.888095023275138e-12,8.131268467932607e-10,6.280463507947167e-12,2.4258593146804427e-06,0.06970676424398194,0.00032009878046325993,0.0015005822925252075,2.131977387733625e-08,1.0899447066159022e-10,5.983985486262418e-08,1.170472757809062e-08,0.0014814641024918443,1.3326575827786327e-07,3.917272017808085e-11,9.561645285895444e-06,0.0009426347932874531,4.021049710548328e-10,3.0459159628228266e-08,4.3373555491617995e-05,4.064149099816125e-05,0.0048319454261138445,2.0546130954063914e-09,1.8173420478664697e-09,1.7132800070872247e-11,1.9146014964244979e-16,9.140851315288841e-06,4.31600127778524e-18,7.244930366871542e-08,1.270230599509665e-07,2.2465574472142522e-12,6.719468895233602e-08,7.026866024597483e-12,1.9864235620219005e-07,1.1625697051130334e-17,5.496130628458145e-16,1.159897416727412e-11,4.4333344893956676e-12,6.943887861530505e-14,2.2210267938808774e-13,4.323746696030944e-15,7.056415799879257e-16,1.4725638160353231e-05,1.1073920278597566e-13,3.197899527827615e-14,6.652230830580144e-17,4.661023231428695e-19
6.628108716838464e-05,0.9627101946104535,3.76,0.0,0.25540180132596635,0.5807328112565737,0.4511481030825003,3.1586046805598467e-07,6.841822661425173e-06,0.05618824953135097,0.00125194933539465,8.924685299546124e-07,0.004220461240286369,0.015333124990765779,0.511187045544195,0.007023232966253187,0.000957011653075831,5.704238810223838e-06,9.875860137913488e-05,0.04362456239568334,0.004202564951727117,0.0007582316964820915,0.22974207721028114,6.696759375281781e-05,2.806154584083861e-09,0.0003503950885003209,0.06885382305826665,8.694068094690945e-05,5.27457133119164e-05,0.00011262549402074724,1.8971405732824136e-12,8.122233401042847e-10,6.310476890562975e-12,2.4371628644564945e-06,0.07005786026779931,0.0003218834146393626,0.0015047515886189877,2.1442362998125113e-08,1.1032270992572051e-10,5.991524895273908e-08,1.1804543274715553e-08,0.0014820766763483917,1.3403630658572746e-07,3.9587532494256914e-11,9.579027709928665e-06,0.0009438934607890482,4.0621778966057646e-10,3.06888899250306e-08,4.362898608941929e-05,4.0835860568996765e-05,0.004851667223157416,2.0563974620603244e-09,1.83775600920566e-09,1.721929301382716e-11,1.9402501099428337e-16,9.215203374962427e-06,4.382054191818571e-18,7.301591128112168e-08,1.2754163911999006e-07,2.2572825990131454e-12,6.686913604335704e-08,7.091943423946231e-12,2.0033626743331184e-07,1.1816702770103052e-17,5.498051661724537e-16,1.1705947792308834e-11,4.444121279279368e-12,7.007897028831837e-14,2.236148210373745e-13,4.394375634566951e-15,7.040349131328071e-16,1.4886426953193943e-05,1.1135899235702977e-13,3.215065414795847e-14,6.777140686921173e-17,4.702287383224139e-19
6.634820692513414e-05,0.9629396640251136,3.76,0.0,0.2538415421050255,0.5790006692796617,0.45294949042661214,3.2393932208312475e-07,6.946071935078356e-06,0.0561525845076158,0.001247286593054385,8.890332137809547e-07,0.00424491739429019,0.0154514764939756,0.5125881305655683,0.006990859262459204,0.0009613391405229116,5.680121941558422e-06,9.864585035620551e-05,0.04344796002238587,0.004180107550375455,0.0007588186084721758,0.2307058078111403,6.667106461870883e-05,2.8071028263954004e-09,0.0003513881547350501,0.06916776482277912,8.756774516106294e-05,5.307467837932943e-05,0.00011352776120527818,1.906211526395892e-12,8.112889362495067e-10,6.3405735977933e-12,2.448496503943853e-06,0.0704106511704987,0.00032366735241877095,0.0015088654158784407,2.156530963765875e-08,1.116654304730693e-10,5.998894024854671e-08,1.1905518029906132e-08,0.0014826277648953162,1.3481043798279928e-07,4.000712811795085e-11,9.59633430384816e-06,0.0009451115520101146,4.103618235026402e-10,3.092011982011154e-08,4.3885659447405466e-05,4.103156797859171e-05,0.0048712524918545635,2.05804987029718e-09,1.858441744308809e-09,1.730618921602476e-11,1.9662375218824076e-16,9.28988028034972e-06,4.449047386214017e-18,7.358477524260348e-08,1.2805663123496734e-07,2.268037398514834e-12,6.654045296368636e-08,7.1576355894107356e-12,2.0203822737157747e-07,1.2010721205198526e-17,5.499750127971482e-16,1.1813991667883568e-11,4.454778254696976e-12,7.07254648535723e-14,2.2514381076687438e-13,4.466121553216216e-15,7.02403898281325e-16,1.5048658775780023e-05,1.1197969809977943e-13,3.232269200323774e-14,6.904637685853482e-17,4.743958881439538e-19
6.641532668188365e-05,0.9631693657361367,3.76,0.0,0.252281264361441,0.5772619754953747,0.45475734377645655,3.3224349153591237e-07,7.0520960062067335e-06,0.056115838209878977,0.0012425934755719427,8.855756018775612e-07,0.0042695600039197555,0.015570931041832336,0.5139874825188491,0.006958456620681742,0.0009656938296224343,5.655819392768042e-06,9.852894218450276e-05,0.04326984118804804,0.004157541871944666,0.0007593894298017362,0.23167272697953933,6.637178037461687e-05,2.8080544442708038e-09,0.0003523716219689854,0.06948188186843571,8.819844691433665e-05,5.340561223860997e-05,0.00011443847985450469,1.915307265119487e-12,8.103233748263859e-10,6.3707515669167884e-12,2.459859441967365e-06,0.07076514205694455,0.0003254504055793313,0.0015129230232776218,2.1688613139303173e-08,1.13022738673398e-10,6.006090126862577e-08,1.2007667294651686e-08,0.0014831168952003978,1.3558813047520616e-07,4.0431563447406827e-11,9.613563086826257e-06,0.0009462886515208064,4.1453709151217664e-10,3.1152857046264806e-08,4.4143566852615215e-05,4.122861412799829e-05,0.004890697269187372,2.0595689578725387e-09,1.879403493916297e-09,1.7393489522485453e-11,1.9925678593596026e-16,9.364877203595598e-06,4.516992453984074e-18,7.415585546123331e-08,1.2856793212835155e-07,2.2788211058373498e-12,6.620865783451414e-08,7.223947039180272e-12,2.0374813186021514e-07,1.2207795990727339e-17,5.501224258682635e-16,1.1923116889174982e-11,4.465302868060422e-12,7.137842859295482e-14,2.2668978474869221e-13,4.539000788535261e-15,7.007484756691152e-16,1.5212340850190631e-05,1.1260126772481944e-13,3.249510172564878e-14,7.034780070947338e-17,4.78604168102047e-19
6.648244643863315e-05,0.9633992930406566,3.76,0.0,0.2507210149521015,0.5755167197818737,0.4565716691531739,3.407796885185326e-07,7.1599267649965545e-06,0.05607799850792046,0.0012378700799734615,8.820956861530578e-07,0.004294390500002994,0.01569149925904885,0.5153850268685973,0.006926025878666253,0.0009700759097416727,5.631331916048534e-06,9.840783710203997e-05,0.04309021240214646,0.004134868767460971,0.000759943948976287,0.23264283740709563,6.60697551401654e-05,2.8090096592798575e-09,0.00035334525434351725,0.0697961538026157,8.883278885925738e-05,5.3738512684214214e-05,0.00011535772227880068,1.9244271602603258e-12,8.093263968226785e-10,6.401008691004731e-12,2.4712508722829916e-06,0.07112133792651763,0.00032723238349093465,0.0015169236647198548,2.1812272847306606e-08,1.1439474011581103e-10,6.013110431055315e-08,1.2111006716039956e-08,0.001483543596773127,1.363693602679154e-07,4.086089543341714e-11,9.630712050523608e-06,0.0009474243449026788,4.1874360742148566e-10,3.1387109277252016e-08,4.4402699067236837e-05,4.142699943667427e-05,0.004909997554417005,2.060953373564517e-09,1.9006455708564657e-09,1.748119474347121e-11,2.019245285566698e-16,9.440189131276615e-06,4.585901078784533e-18,7.472911041582726e-08,1.2907543664068175e-07,2.2896329656062113e-12,6.587376956236219e-08,7.29088227088742e-12,2.054658724304837e-07,1.2407971256837208e-17,5.502472296972302e-16,1.2033334642031664e-11,4.475692550947289e-12,7.20379283255207e-14,2.2825287849449165e-13,4.613029867362985e-15,6.99068587957447e-16,1.537748030599038e-05,1.1322364765152154e-13,3.266787604071024e-14,7.16762747138197e-17,4.828539761035909e-19
