Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125)
0.0061334748244495,0.7146486272346483,3.76,0.0,0.42981733408199296,0.6512005701007246,0.433186667785659,8.943407060418144e-14,1.7353357756984455e-10,0.0033776377130783036,0.0006784670231697101,7.180013102420886e-07,5.53638174315527e-05,0.00016265990891479223,0.2246145734501821,0.00796344616178694,1.825979661647507e-05,6.637962034308695e-07,8.532567994968771e-06,0.05327967056688227,0.009740473232034424,1.5214554331180688e-05,0.22524840609814148,6.472133879707772e-05,8.348818833670147e-12,7.952828728630668e-06,0.017155465124213534,1.1112673374062766e-07,2.7538026187002346e-08,1.2361096902959022e-07,5.418557426681155e-13,7.249875798963574e-11,1.9371874922795838e-13,3.6629738535975952e-09,0.014632185844620529,3.7449830225820135e-06,0.00035489962116099313,6.746936622667766e-11,8.201389891347709e-14,1.2553928185757585e-09,2.2770830600480677e-11
0.006141061765313937,0.7147612654186098,3.76,0.0,0.4285270037688074,0.6498371995576727,0.43480016704824637,9.218305494591229e-14,1.7693835118646344e-10,0.0033855888408818318,0.0006791387599722918,7.180714478137287e-07,5.570739293679012e-05,0.00016410240614020085,0.2254168915595339,0.007941618088012812,1.838239826814049e-05,6.658190291130103e-07,8.585765035665783e-06,0.05332196494180486,0.009737975693279319,1.5297036181793485e-05,0.22618223451580527,6.481682308189325e-05,8.363378312376613e-12,8.022294414601589e-06,0.017249014026670683,1.1248658817366917e-07,2.7786949464496582e-08,1.2494994760092542e-07,5.464943012823833e-13,7.289159510491385e-11,1.953771548360914e-13,3.693285077190102e-09,0.014730505573203862,3.7956759766411214e-06,0.00035736561603116304,6.796312408843028e-11,8.311551318124223e-14,1.2635185590043552e-09,2.3123131245877994e-11
0.006148648706178374,0.7148744910041734,3.76,0.0,0.42723121933180697,0.6484662928002547,0.4364220238297399,9.502969912698487e-14,1.804251277031865e-10,0.003393590414873748,0.000679804500149297,7.181362263497573e-07,5.6054701246086774e-05,0.00016556447445988768,0.22622294327870635,0.007919633836248078,1.850632968573856e-05,6.678472478578006e-07,8.639499247947115e-06,0.053363614457118666,0.009735354919112474,1.5380211987902172e-05,0.22712119944021988,6.491171060143788e-05,8.378023143946116e-12,8.092620571303597e-06,0.017343093705136994,1.1386645924489328e-07,2.8039442509134715e-08,1.263094323355312e-07,5.51189507483241e-13,7.32877486150695e-11,1.9705581413402008e-13,3.7239607403390523e-09,0.014829688501372522,3.847192062008484e-06,0.0003598464044244452,6.846045696180689e-11,8.423599954580272e-14,1.2717164591492964e-09,2.348215612045201e-11
0.006156235647042811,0.7149883089084644,3.76,0.0,0.4259299396032013,0.6470877791883507,0.4380523138317482,9.797827420850829e-14,1.83996284864578e-10,0.003401642835621718,0.000680464073677167,7.181955230071065e-07,5.640579861781366e-05,0.00016704646976530704,0.227032756265482,0.00789749231122676,1.86316103210077e-05,6.698807452132144e-07,8.693777590475534e-06,0.053404609797257724,0.00973260882986115,1.546408888887788e-05,0.2280653463635774,6.50059815440934e-05,8.392756703272948e-12,8.163821512411006e-06,0.017437708286496226,1.1526670515474478e-07,2.8295574027721467e-08,1.276898359264816e-07,5.559422702424383e-13,7.36872545158748e-11,1.9875505210043955e-13,3.75500663520433e-09,0.014929745329591996,3.899547422213374e-06,0.0003623420481402591,6.896139773416139e-11,8.537577365163338e-14,1.2799873695639246e-09,2.3848061377489284e-11
0.006163822587907248,0.7151027240987268,3.76,0.0,0.42462312307252387,0.645701587202857,0.4396911136674804,1.0103311422332642e-13,1.8765424328097484e-10,0.0034097465054294613,0.0006811173068197146,7.182492115907682e-07,5.6760742317737104e-05,0.0001685487553051386,0.2278463583723809,0.007875192411600463,1.8758259997216074e-05,6.719194024265183e-07,8.748607101106525e-06,0.053444941473129406,0.009729735307404529,1.5548674145840986e-05,0.22901472128847583,6.50996156131693e-05,8.40758244576463e-12,8.23591179174594e-06,0.01753286194052938,1.166876919014197e-07,2.8555414180544993e-08,1.2909157727832608e-07,5.607535172747632e-13,7.409014912912202e-11,2.004752004783552e-13,3.786428675031723e-09,0.015030686932960923,3.952758495427335e-06,0.00036485260836481435,6.946597970283871e-11,8.653526104555778e-14,1.2883321544967851e-09,2.4221006688917887e-11
0.006171409528771685,0.7152177415915872,3.76,0.0,0.4233107278853251,0.644307644433513,0.4413385008736287,1.0419803891266557e-13,1.9140148519363937e-10,0.0034179018291545303,0.0006817640220648262,7.182971633511558e-07,5.711959047898766e-05,0.00017007170140391015,0.2286637776458788,0.007852733029987333,1.888629889176762e-05,6.739630953543287e-07,8.803994880634418e-06,0.05348459981824976,0.009726732194604775,1.5633975123526096e-05,0.22996937073381601,6.519259201833257e-05,8.422503914459726e-12,8.308906127273123e-06,0.017628558880043776,1.1812979673034426e-07,2.8819034646372955e-08,1.3051508433168393e-07,5.656241968008111e-13,7.44964689904581e-11,2.022165983109468e-13,3.8182328990059155e-09,0.01513252436465591,4.0068420083385e-06,0.00036737814562699095,6.9974236735828e-11,8.771490044310665e-14,1.2967516904247442e-09,2.4601155954237415e-11
0.0061789964696361225,0.7153333664531388,3.76,0.0,0.42199271184641873,0.6429058775694347,0.44299455391958864,1.0747750451607094e-13,1.95240632906545e-10,0.003426109211034208,0.0006824040376558405,7.183392468114357e-07,5.7482402303736104e-05,0.00017161568740828764,0.229485042322515,0.007830113053431433,1.9015747441495297e-05,6.760116928847582e-07,8.859948143733076e-06,0.05352357498494527,0.009723597294843409,1.5719999117264345e-05,0.23092934173843174,6.528488945993861e-05,8.437524835859457e-12,8.382819622033414e-06,0.017724803361123153,1.1959340251918343e-07,2.908650900536152e-08,1.3196080122200815e-07,5.705552709761918e-13,7.490625092635508e-11,2.0397958955978239e-13,3.850425432524829e-09,0.01523526885920362,4.061815159919355e-06,0.00036991871972708127,7.048620335000473e-11,8.891514303965588e-14,1.3052468610707467e-09,2.4988678464113188e-11
0.00618658341050056,0.7154496037988038,3.76,0.0,0.4206690324214911,0.6414962123875726,0.444659352218528,1.1087705780064434e-13,1.9917440055453292e-10,0.003434369053978551,0.0006830371675321074,7.183753266400486e-07,5.7849238229726095e-05,0.0001731811020009132,0.23031018082619106,0.007807331363464465,1.9146626432287207e-05,6.780650581293382e-07,8.916474224374261e-06,0.05356185694016979,0.009720328371001124,1.580675345119021e-05,0.23189468186569961,6.53764861109338e-05,8.452649092341149e-12,8.45766779872889e-06,0.017821599683734764,1.2107889689807408e-07,2.9357912666717972e-08,1.3342918249855745e-07,5.755477187447156e-13,7.531953220653245e-11,2.057645242599514e-13,3.883012512173326e-09,0.015338931836097124,4.117695589684999e-06,0.00037247438968413714,7.100191455212657e-11,9.013645049639339e-14,1.3138185611390692e-09,2.538374801620411e-11
0.006194170351364997,0.7155664587950427,3.76,0.0,0.41933964673445323,0.6400785737389648,0.44633297614045386,1.144014898131653e-13,2.032055132989889e-10,0.0034426817628347437,0.0006836632215075301,7.184052639799375e-07,5.822015979624332e-05,0.0001747683415320707,0.2311392217685549,0.007784386835848988,1.927895715352501e-05,6.801230490529059e-07,8.973580526236602e-06,0.05359943546126616,0.009716923144377937,1.589424569622377e-05,0.23286543921030117,6.546735960995273e-05,8.467880619291516e-12,8.533466334578378e-06,0.01791895219197205,1.2258668077499988e-07,2.9633322551826783e-08,1.349206862113761e-07,5.806025455878896e-13,7.573635049858476e-11,2.0757176198471346e-13,3.916000542184541e-09,0.015443524903544118,4.174501236009867e-06,0.0003750452137185054,7.152140583730553e-11,9.137929770445536e-14,1.32246770143691e-09,2.5786542219821493e-11
0.006201757292229434,0.7156839366594345,3.76,0.0,0.4180045115678957,0.6386528855390023,0.44801550702166576,1.1805477658291228e-13,2.0733682649378792e-10,0.003451047744117298,0.0006842820052232793,7.184289175595143e-07,5.859522947894262e-05,0.00017637781056317205,0.23197219394688198,0.007761278340816833,1.941276119911308e-05,6.821855165041739e-07,9.03127452828625e-06,0.05363630013247448,0.009713379294279558,1.5982483419193707e-05,0.23384166240259835,6.555748705588077e-05,8.483223490909433e-12,8.61023112504141e-06,0.018016865274039392,1.24117165364401e-07,2.99128174259316e-08,1.3643578679386213e-07,5.857207742897165e-13,7.615674356800618e-11,2.09401668360695e-13,3.949396028868234e-09,0.015549059861498219,4.2322504399629465e-06,0.0003776312492065311,7.204471341545114e-11,9.264417458668958e-14,1.3311952022163544e-09,2.6197244255842326e-11
0.006209344233093871,0.7158020426581789,3.76,0.0,0.4166635833677988,0.6372190707530276,0.44970702717867284,1.2184302599966028e-13,2.1157137912634088e-10,0.0034594674023262655,0.0006848933197530943,7.184461426935978e-07,5.8974510872356234e-05,0.00017800992388124348,0.23280912633788697,0.007738004743554685,1.9548060338903602e-05,6.842523042683225e-07,9.089563830234015e-06,0.05367244033906438,0.009709694457329872,1.6071473993577694e-05,0.23482340061391033,6.564684497987843e-05,8.498682026694025e-12,8.687978597819849e-06,0.018115343362632357,1.25670762926628e-07,3.019647820988429e-08,1.3797497827423276e-07,5.909034372120967e-13,7.658074937323509e-11,2.1125461244916623e-13,3.983205542403873e-09,0.015655548706716194,4.290962041230646e-06,0.0003802325525785829,7.257187412009873e-11,9.393158247175976e-14,1.3400019902927987e-09,2.6616043132902512e-11
0.006216931173958308,0.7159207821097096,3.76,0.0,0.4153168182453158,0.6357770513862256,0.45140761991755585,1.257738271361259e-13,2.1591216277646397e-10,0.0034679411398516203,0.0006854969611373896,7.184567894928411e-07,5.935806907405642e-05,0.00017966510634901615,0.2336500480956918,0.007714564904141982,1.968487695444305e-05,6.863232506591733e-07,9.14845614893332e-06,0.05370784526347306,0.009705866226396275,1.616122510344803e-05,0.23581070356053335,6.57354093253161e-05,8.514260640372928e-12,8.766725558013727e-06,0.018214390935438498,1.2724789709618917e-07,3.048438753283952e-08,1.395387493455303e-07,5.961515992124024e-13,7.700840664903421e-11,2.1313097520778584e-13,4.0174358697627995e-09,0.015763003636107872,4.350655272235135e-06,0.0003828491792721084,7.310292516612821e-11,9.524203487424035e-14,1.3488890108492864e-09,2.7043131465432147e-11
0.006223759420736301,0.7160281936555049,3.76,0.0,0.41409970252026057,0.634472153792084,0.452945980100332,1.2943613217370042e-13,2.1991232341184105e-10,0.0034756140762531983,0.0006860335059907575,7.184606218920105e-07,5.9706982687830774e-05,0.00018117485220199407,0.23441031282503075,0.007693325965164739,1.980932817151567e-05,6.881905170890112e-07,9.201981239859946e-06,0.05373907192147846,0.009702296190833248,1.6242657767372384e-05,0.23670407559590398,6.581441837394229e-05,8.528387787500692e-12,8.838466282391368e-06,0.01830402439733153,1.2868780529077675e-07,3.074720835629822e-08,1.409675838942105e-07,6.009318421059907e-13,7.739645218005254e-11,2.1484004463541738e-13,4.04860864896771e-09,0.015860549319561986,4.405234718997369e-06,0.00038521728972069723,7.358422889717621e-11,9.644158609674963e-14,1.356956715939346e-09,2.7434763212862467e-11
0.006230587667514295,0.7161361265964429,3.76,0.0,0.41287779059707974,0.6331604882859492,0.45449181951342904,1.3322135352877212e-13,2.2400354011199447e-10,0.0034833314398523786,0.0006865635122702008,7.184588898031065e-07,6.0059462849262784e-05,0.00018270395697051692,0.23517385419898354,0.007671950604157709,1.9935043686731853e-05,6.900608855160949e-07,9.256006802339924e-06,0.053769685889839096,0.009698606201371545,1.6324718237189868e-05,0.23760203280591505,6.589274629694254e-05,8.5426193136158e-12,8.911042856376391e-06,0.01839412613306498,1.3014745502708212e-07,3.101360221282534e-08,1.4241713105797225e-07,6.057668140339119e-13,7.778751497643757e-11,2.1656868183610555e-13,4.0801329351649386e-09,0.015958896757251262,4.460639860867815e-06,0.00038759789504340495,7.406874289272243e-11,9.766063152269988e-14,1.365090883461977e-09,2.7833419957471258e-11
0.006237415914292288,0.7162445849160682,3.76,0.0,0.411651049788407,0.6318419959652712,0.45604520098993406,1.371358050266755e-13,2.2818825582945763e-10,0.003491093523127181,0.0006870868216929733,7.184514767493382e-07,6.041555934224681e-05,0.000184252750267693,0.23594069382783028,0.007650437979926553,2.0062040513782056e-05,6.919342228124018e-07,9.310538644745625e-06,0.05379967884268814,0.009694794408958705,1.6407412096502864e-05,0.23850461258642694,6.597037431081381e-05,8.55695879165015e-12,8.984468219478137e-06,0.018484699501032875,1.3162717310331844e-07,3.128363356676207e-08,1.438877776522714e-07,6.106573300558398e-13,7.81816236303334e-11,2.1831717833194175e-13,4.112013917711927e-09,0.016058055272367578,4.51688563753467e-06,0.00038999103336895166,7.45564956738169e-11,9.88995762374342e-14,1.373292224523897e-09,2.8239254066221514e-11
0.006244244161070282,0.7163535726313227,3.76,0.0,0.4104194471914549,0.6305166172696904,0.45760618803830405,1.4118375671225993e-13,2.324689427619449e-10,0.003498900617552813,0.0006876032723368333,7.184382638857128e-07,6.077532294594781e-05,0.00018582156877520022,0.23671085343084924,0.007628787248301981,2.019033612076161e-05,6.938103893248274e-07,9.36558265310945e-06,0.05382904231018833,0.009690858933640594,1.6490745150265957e-05,0.23941185270220375,6.604728321155673e-05,8.57140985616323e-12,9.058755433046301e-06,0.018575747889575597,1.3312729973844922e-07,3.155736829464734e-08,1.4537991539624715e-07,6.1560422812512e-13,7.857880712566872e-11,2.2008583372348593e-13,4.144256923952545e-09,0.016158034328722915,4.57398732239987e-06,0.00039239674203324625,7.504751635501976e-11,1.0015883964992633e-13,1.3815614591079846e-09,2.8652422124697275e-11
0.006251072407848275,0.7164630937941278,3.76,0.0,0.4091829496881615,0.6291842919714502,0.45917484485141574,1.4536812180872384e-13,2.3684829877152046e-10,0.0035067530151809876,0.0006881126994102308,7.184191303571421e-07,6.113880506923812e-05,0.0001874107553230053,0.23748435483373112,0.007606997562154177,2.0319948086211325e-05,6.956892405472004e-07,9.421144754980548e-06,0.053857767674989517,0.009686797864005245,1.6574723054004543e-05,0.24032379129061707,6.61234533711643e-05,8.585976276990564e-12,9.133917745298292e-06,0.0186672747170461,1.3464817763952338e-07,3.183487389859269e-08,1.4689396341638347e-07,6.206083498326198e-13,7.897909428315001e-11,2.2187494879134205e-13,4.176867300652e-09,0.016258843533740942,4.631960530257518e-06,0.0003948150575413833,7.55418345787132e-11,1.0143885109291641e-13,1.3898993119469496e-09,2.9073085168832684e-11
0.006257217829948469,0.7165621223129424,3.76,0.0,0.4080658892473185,0.6279792095353732,0.46059324724507156,1.4925732829697557e-13,2.408763140986125e-10,0.0035138591478668458,0.0006885650398291792,7.183967455712022e-07,6.146916142025155e-05,0.00018885872682207637,0.23818338145668863,0.007587267335999636,2.043773899047477e-05,6.973823798667609e-07,9.471598559987141e-06,0.0538830676815412,0.00968303391270806,1.66508591205144e-05,0.24114858503722206,6.619135831753336e-05,8.599187937922174e-12,9.202323316832077e-06,0.01875006077663806,1.3603499394985323e-07,3.208790980778492e-08,1.4827568400210105e-07,6.251616915907254e-13,7.934203028435714e-11,2.235028979104365e-13,4.206535235696569e-09,0.016350289654101176,4.684894673043724e-06,0.0003970023498097392,7.598956502613194e-11,1.0260896037173426e-13,1.3974626544346814e-09,2.945822567031903e-11
0.006263363252048663,0.7166615892335145,3.76,0.0,0.4069448124960967,0.6267684061576979,0.4620179624804399,1.5326819753170705e-13,2.4498840400603794e-10,0.0035210024219965827,0.0006890114299350871,7.183693722491858e-07,6.18026107676722e-05,0.0001903237401460252,0.23888514875171513,0.007567423246778912,2.0556623746093832e-05,6.990774608709051e-07,9.522481283888278e-06,0.05390783722532326,0.009679165217252294,1.6727526245025442e-05,0.24197724407392784,6.62586337060402e-05,8.612499152491141e-12,9.27145884679807e-06,0.01883323969971471,1.3743915781213961e-07,3.234410690254906e-08,1.4967579202328844e-07,6.2976271733711e-13,7.970752506315964e-11,2.251478960517416e-13,4.2365092197070545e-09,0.016442423308131966,4.7385593986235e-06,0.00039919990778856105,7.644001284343995e-11,1.0379655623188206e-13,1.405082712978513e-09,2.9849692921736606e-11
0.006269508674148857,0.716761497579472,3.76,0.0,0.40581969485675906,0.6255518365165695,0.46344903880327964,1.574026643077637e-13,2.491866912511412e-10,0.003528183046838676,0.0006894517422070737,7.183369164086682e-07,6.213919244746918e-05,0.0001918060606033117,0.23958967283622076,0.007547464671445458,2.067661579028313e-05,7.007743662299864e-07,9.573797388112314e-06,0.05393206970439572,0.009675190316853738,1.680472865127703e-05,0.24280979698653168,6.632526430811974e-05,8.625912917998909e-12,9.341334502513996e-06,0.01891681404122241,1.3886093472233274e-07,3.2603517537317296e-08,1.5109461075620296e-07,6.344120743515074e-13,8.007560003395288e-11,2.268101745593372e-13,4.266793362954358e-09,0.016535251809468562,4.792966781420882e-06,0.0004014077561303764,7.689320066577964e-11,1.0500197594130059e-13,1.412760032306182e-09,3.024761310508219e-11
0.0062756540962490516,0.7168618503965549,3.76,0.0,0.40469051161592967,0.6243294548348244,0.4648865249244638,1.6166589369849388e-13,2.5347335258936616e-10,0.0035354012314498034,0.0006898858469637991,7.182992820997357e-07,6.247894630979313e-05,0.00019330595804430663,0.24029696989001242,0.007527390985227374,2.0797728656244677e-05,7.02472976089439e-07,9.625551364126609e-06,0.053955758412325944,0.009671107728719132,1.6882470481001064e-05,0.2436462726114348,6.639123458874934e-05,8.639432350435369e-12,9.411960694009001e-06,0.01900078637594924,1.403005904550323e-07,3.286619498992511e-08,1.525324682734289e-07,6.391104169270637e-13,8.04462766372727e-11,2.284899674045194e-13,4.2973918259526556e-09,0.01662878257249603,4.848129088092912e-06,0.00040362591883414696,7.734915129459226e-11,1.0622556112096068e-13,1.420495162595899e-09,3.065211472671049e-11
