Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637)
0.010318469709941852,0.7483469122055372,3.76,0.0,4.470718566066153e-12,1.5096600519856933e-06,0.9975342061725376,1.9572623591974637e-17,2.935616308515694e-17,4.392863818466065e-13,1.8453910077666377e-09,1.0246896183747946e-22,0.00022325257440623157,0.001332092822931354,0.27116814340010664,6.5448073557340316e-09,7.43297818774857e-07,4.172897101284712e-15,5.507884832865142e-23,4.529925830127727e-19,1.2108467294480698e-22,7.624300786724628e-08,0.2672412234565667,3.6711552210915812e-09,4.985985756818695e-27,1.1243048390269364e-20,6.61923553470928e-17,8.718804898281238e-22,4.7783637765291705e-17,1.745757254128442e-15,2.5754030642396388e-20,2.0199537554438535e-27,2.6046936993304317e-20,1.3768894107492948e-10,0.36749872604847184,2.3680820994226694e-16,2.761032366798495e-15,1.4525940058859958e-21,-5.226871474884809e-24,1.4131676633824742e-19,4.492666675239889e-09,6.766960773651887e-29,2.8642002920275084e-34
0.010333098812950418,0.7483467438482387,3.76,0.0,4.473258611564183e-12,1.5047676816362155e-06,0.9975350048201692,2.085497046446671e-17,2.8682294000100866e-17,4.390631121199794e-13,1.83893049555797e-09,1.0161168508594327e-22,0.00022288860907101392,0.001329922359099047,0.2711686120466707,6.544289798155662e-09,7.408752821975499e-07,4.165784098953632e-15,5.495231727426004e-23,4.526550937509751e-19,1.2096496593939471e-22,7.612199064377197e-08,0.2672416460170226,3.6595691857125e-09,4.967595054050246e-27,1.120319656062785e-20,6.615636799246609e-17,8.715873322561176e-22,4.87421617181557e-17,1.7838058952323914e-15,2.5673925520924e-20,2.0168109671562337e-27,2.5963728869113757e-20,1.374644780308509e-10,0.36749830361709646,6.362908303481787e-17,2.9596408911018126e-15,2.0336720205137393e-21,1.9782988129950864e-24,1.4124645219423967e-19,4.485343024196188e-09,6.765551969458153e-29,2.863603746709634e-34
0.010347727915958983,0.7483465760400907,3.76,0.0,4.475871344096469e-12,1.4998991210178081e-06,0.9975358009287979,2.12848703733661e-17,2.8561188954677595e-17,4.390285373971289e-13,1.8325023486227608e-09,1.0127031078743919e-22,0.0002225258281865529,0.0013277589542852806,0.2711690791102261,6.543773853383218e-09,7.38464567347498e-07,4.158695201987502e-15,5.482408880625702e-23,4.523034863263404e-19,1.2084541463114205e-22,7.60013568689309e-08,0.2672420672821569,3.6480379033249616e-09,4.9519283539037126e-27,1.1183513974068867e-20,6.615399543612556e-17,8.693774436535104e-22,4.8510532094477554e-17,1.7784454968314088e-15,2.5594211020287006e-20,2.0141597936929907e-27,2.5880926507265217e-20,1.372407453623183e-10,0.36749788248063336,-2.950085864526829e-18,2.8375997460963753e-15,1.834387277660624e-21,6.056148417297093e-26,1.4123531904531017e-19,4.478043202198189e-09,6.766162512733915e-29,2.8638606597037484e-34
0.010362357018967549,0.7483464087784464,3.76,0.0,4.478640025150584e-12,1.4950542159797767e-06,0.997536594510481,2.091543011136174e-17,2.843297855640817e-17,4.3884144993699963e-13,1.8261065792755191e-09,1.0090439134934056e-22,0.00022216422599859826,0.0013256025742183358,0.27116954459873,6.54325954900196e-09,7.360655974285134e-07,4.151630280320686e-15,5.469721117920412e-23,4.519594828365159e-19,1.2073128293785383e-22,7.588110473059846e-08,0.26724248725788874,3.6365610343456065e-09,4.9368778924710246e-27,1.1165707870591295e-20,6.615325788860767e-17,8.682451027287863e-22,4.8418314711904677e-17,1.772522071267755e-15,2.5514884579168306e-20,2.0111947988040136e-27,2.5798527230439818e-20,1.370177395217336e-10,0.36749746263316474,2.6642614469397066e-17,2.6101953843475096e-15,1.7348154993648044e-21,8.103982462611979e-25,1.4117484849572196e-19,4.470767093509326e-09,6.771385346937873e-29,2.8660703653098125e-34
0.010376986121976114,0.748346242060624,3.76,0.0,4.48148980920214e-12,1.4902328136559631e-06,0.9975373855772057,2.0684821500052537e-17,2.8358394131567705e-17,4.38487006248072e-13,1.819742878223937e-09,1.004966329788317e-22,0.00022180379678747177,0.0013234531848329485,0.2711700085200895,6.542746885263316e-09,7.336782962818637e-07,4.1445892038932825e-15,5.457305172937135e-23,4.5163488046288275e-19,1.2062049174123e-22,7.576123242609916e-08,0.26724290595010386,3.6251382371568154e-09,4.92125317721169e-27,1.1145237202639821e-20,6.614120087918568e-17,8.668011350354715e-22,4.837888941920715e-17,1.7720850091195374e-15,2.5435943686694832e-20,2.007909605961083e-27,2.5716528430738674e-20,1.367954569829066e-10,0.36749704406880723,3.174734413453775e-17,2.4791864400559024e-15,1.6661792995146411e-21,1.0629301561603481e-24,1.410607629885954e-19,4.463514583090946e-09,6.778261315529487e-29,2.8689795874512088e-34
0.01039161522498468,0.7483460758839879,3.76,0.0,4.4843114055073365e-12,1.4854347623155e-06,0.997538174140889,2.068241028594473e-17,2.825297454041126e-17,4.3809101470790114e-13,1.8134109154714945e-09,1.0008108344288396e-22,0.00022144453486743992,0.001321310752265581,0.27117047088216345,6.5422358387662444e-09,7.313025884713395e-07,4.1375718642208795e-15,5.445110730663737e-23,4.513252255205537e-19,1.2050890268293744e-22,7.564173816259651e-08,0.2672433233646553,3.613769170512851e-09,4.90466169089231e-27,1.1123265510227565e-20,6.611801342605717e-17,8.649522282673322e-22,4.823054144889374e-17,1.7671627692397734e-15,2.5357385851120508e-20,2.004574502135585e-27,2.5634927519771118e-20,1.365738942405394e-10,0.3674966267817095,2.002164739051062e-17,2.4361620078891255e-15,1.617632042091805e-21,7.322237064446355e-25,1.4093354140161933e-19,4.456285556585945e-09,6.783325097253093e-29,2.8711214586207482e-34
0.010406244327993246,0.7483459102459175,3.76,0.0,4.487068473807185e-12,1.480659911363739e-06,0.9975389602133746,2.062248488317772e-17,2.8135214625098506e-17,4.3772828422626063e-13,1.8071104932789072e-09,9.967648829838046e-23,0.00022108643458849,0.001319175242865177,0.27117093169276,6.541726390306524e-09,7.2893839913879e-07,4.13057817061809e-15,5.433023665509711e-23,4.510213495194751e-19,1.2039582184353024e-22,7.552262015834115e-08,0.26724373950736136,3.6024534977889284e-09,4.8879971143619114e-27,1.1100578406014381e-20,6.608966023315714e-17,8.631589618286853e-22,4.8098868282545016e-17,1.7622116950242425e-15,2.5279208600603778e-20,2.0013349876195848e-27,2.5553721929891808e-20,1.3635304781133807e-10,0.3674962107660549,2.0159483334603903e-17,2.4149389724313623e-15,1.599678045874371e-21,6.644183679944976e-25,1.4081707566545522e-19,4.449079900355047e-09,6.786216124104966e-29,2.872343832957275e-34
0.010420873431001811,0.7483457451438054,3.76,0.0,4.48979542281444e-12,1.4759081115771496e-06,0.9975397438064216,2.049078923790428e-17,2.803661999920348e-17,4.3739268505261814e-13,1.8008414523601252e-09,9.928100139880114e-23,0.00022072949034218316,0.0013170466232282313,0.27117139095962783,6.541218535971357e-09,7.265856540496279e-07,4.1236080065598805e-15,5.420989709967639e-23,4.507189976164482e-19,1.2028340906465257e-22,7.540387664461973e-08,0.26724415438400073,3.5911908867170735e-09,4.871414542416857e-27,1.10779065582956e-20,6.606104708378664e-17,8.61428852338798e-22,4.800428970083774e-17,1.7589162101771865e-15,2.5201409484802876e-20,1.998166963327609e-27,2.547290911613565e-20,1.3613291423763928e-10,0.36749579601606713,2.2317141345693914e-17,2.3939580044754835e-15,1.5915256801424382e-21,7.5004206555548775e-25,1.4070932701119682e-19,4.441897501595105e-09,6.788674174292122e-29,2.873383112362161e-34
0.010435502534010377,0.7483455805750462,3.76,0.0,4.492515552888045e-12,1.4711792146908278e-06,0.9975405249317308,2.0368883716453643e-17,2.793480557928025e-17,4.370659269766576e-13,1.7946035829021276e-09,9.888866509972843e-23,0.0002203736965482307,0.0013149248601187482,0.2711718486904754,6.540712271324449e-09,7.242442795309496e-07,4.116661245279834e-15,5.409007648141318e-23,4.504176909568013e-19,1.2017262273917703e-22,7.528550586107605e-08,0.2672445680003243,3.579981006321599e-09,4.854918325242098e-27,1.1055373335356908e-20,6.603287147942406e-17,8.596705393754096e-22,4.789671706853172e-17,1.7551399431468937e-15,2.5123986071951008e-20,1.9950290906794513e-27,2.539248655252931e-20,1.3591349007913563e-10,0.36749538252599684,2.2575479844503983e-17,2.372725859351571e-15,1.5770741615352163e-21,7.380422536498401e-25,1.4060442770086521e-19,4.434738248069145e-09,6.791423858091786e-29,2.874545767974285e-34
0.01046476074002751,0.7483452530274055,3.76,0.0,4.4979382549970735e-12,1.4617895450520671e-06,0.9975420798254139,2.0148952933332237e-17,2.7737926444874333e-17,4.3641379692215967e-13,1.7822205189571704e-09,9.811075925690671e-23,0.0002196655382528435,0.0013107017720660483,0.271172759574577,6.539704480582053e-09,7.195953508654066e-07,4.10283746173047e-15,5.385211528229983e-23,4.498200808520449e-19,1.19954343640254e-22,7.50498755244268e-08,0.2672453914747809,3.5577181281180753e-09,4.822057915194167e-27,1.101024142416376e-20,6.597467712906044e-17,8.561563142132773e-22,4.768875422485418e-17,1.7479038909445207e-15,2.497025673337332e-20,1.988790850265148e-27,2.5232802181646622e-20,1.3547675640460428e-10,0.36749455930286,2.2211930100621435e-17,2.344992288441828e-15,1.559383292903779e-21,7.412343549845127e-25,1.4039510025967013e-19,4.42048873292985e-09,6.796955060658421e-29,2.8768845888492746e-34
0.010494018946044643,0.7483449275824516,3.76,0.0,4.503354576083809e-12,1.4524897399961847e-06,0.9975436249865649,1.9954337940132583e-17,2.7537532081779792e-17,4.3575170093914525e-13,1.7699596849963626e-09,9.733844191694413e-23,0.00021896191577524404,0.0013065057170760185,0.27117366440571383,6.538702958984937e-09,7.149910354083948e-07,4.089105886173089e-15,5.361622005119069e-23,4.492274693106e-19,1.1973954675556353e-22,7.481571528554948e-08,0.26724620997604787,3.5356622652732883e-09,4.789429787119358e-27,1.0965151932963753e-20,6.591491943093595e-17,8.526362373147951e-22,4.7475003664720645e-17,1.7403770437180028e-15,2.481800151389589e-20,1.982572921096316e-27,2.5074649008016966e-20,1.3504281970608244e-10,0.36749374105134236,2.1711177075677793e-17,2.330347797812444e-15,1.5488298865370552e-21,7.236421661130422e-25,1.4018259597972725e-19,4.406330471421299e-09,6.80263383083802e-29,2.879285839368554e-34
0.010523277152061776,0.7483446042200882,3.76,0.0,4.5087576050443535e-12,1.4432786553099562e-06,0.9975451605061939,1.9755734155106752e-17,2.7340720797287842e-17,4.3509078137038625e-13,1.7578195068890435e-09,9.657420827969244e-23,0.00021826278573998652,0.001302336436800545,0.271174563243749,6.537707646268895e-09,7.104307645971996e-07,4.075465605891679e-15,5.338219458203614e-23,4.486384103313759e-19,1.1952654882596791e-22,7.458301145110868e-08,0.2672470235489078,3.5138108607346232e-09,4.757066297386874e-27,1.0920211273314317e-20,6.585432639924139e-17,8.491322158024118e-22,4.726466879412145e-17,1.7329773724508868e-15,2.466720164117494e-20,1.9763963835942146e-27,2.4918007532712704e-20,1.3461165324186405e-10,0.3674929277266759,2.1603146592288922e-17,2.3237150084695293e-15,1.5442472914794747e-21,7.18811814075269e-25,1.3997048532254084e-19,4.392262591117811e-09,6.808072412207922e-29,2.8815854576149878e-34
0.010552535358078909,0.7483442829205924,3.76,0.0,4.514145107613659e-12,1.4341551654250725e-06,0.9975466864741499,1.9555018012253286e-17,2.7146069943982402e-17,4.344380736493636e-13,1.745798433637154e-09,9.581939746887899e-23,0.0002175681053369091,0.001298193676256338,0.2711754561477399,6.53671848423578e-09,7.059139789583785e-07,4.06191571910532e-15,5.314990829198896e-23,4.480520014272958e-19,1.19314720710317e-22,7.435175050198645e-08,0.2672478322375948,3.492161397212893e-09,4.7250175007885996e-27,1.0875544073105671e-20,6.579363149198646e-17,8.456499445203798e-22,4.7056853660645744e-17,1.7256731596696914e-15,2.4517838643553203e-20,1.9702743487672846e-27,2.476285856906798e-20,1.3418323061866403e-10,0.36749211928464115,2.1548447758737233e-17,2.3207945778528e-15,1.542128418607764e-21,7.150758721339421e-25,1.3976102062382386e-19,4.378284230960119e-09,6.813291178552259e-29,2.8837920662354575e-34
0.010581793564096042,0.7483439636642427,3.76,0.0,4.519520964466584e-12,1.4251181629244754e-06,0.9975482029791491,1.935770767016862e-17,2.6953789799553138e-17,4.33792243315068e-13,1.7338949367205531e-09,9.507376011920077e-23,0.00021687783230819074,0.0012940771837478212,0.2711763431759578,6.5357354163378e-09,7.014401279428004e-07,4.048455334198745e-15,5.291932039269499e-23,4.474680136268444e-19,1.1910407673830953e-22,7.412191908920642e-08,0.2672486360858073,3.4707113961891263e-09,4.693300460180554e-27,1.0831206922946026e-20,6.573323858921918e-17,8.421933740014705e-22,4.685088366842337e-17,1.718429967593241e-15,2.436989434408511e-20,1.964203070767744e-27,2.4609183236552557e-20,1.3375752578363612e-10,0.36749131568155374,2.1467311617592922e-17,2.319096965618901e-15,1.540783950414826e-21,7.111099853496479e-25,1.3955376679577741e-19,4.364394540994951e-09,6.818472582977619e-29,2.8859828827004577e-34
0.010640309976130307,0.7483433312037714,3.76,0.0,4.5302480908527804e-12,1.4072992727723953e-06,0.9975512079499679,1.8971502331885406e-17,2.6575225297643458e-17,4.325143642713556e-13,1.7104346752162443e-09,9.360794593051702e-23,0.00021551034186064158,0.0012859220110424435,0.271178099834579,6.533787339261637e-09,6.926190698245946e-07,4.021799558093008e-15,5.246322368993864e-23,4.463077132789326e-19,1.1868617033978057e-22,7.366649224836959e-08,0.26725022943315296,3.4284000512522537e-09,4.630884345423235e-27,1.0743603762440024e-20,6.561392077000768e-17,8.353640867619422e-22,4.6443935292420294e-17,1.7041137350850064e-15,2.4078190526622875e-20,1.9521970438079625e-27,2.4306179391526994e-20,1.329141668187318e-10,0.36748972281993364,2.1298012456150895e-17,2.315653551277204e-15,1.5380089158492939e-21,7.023031751514844e-25,1.3914367868357761e-19,4.336877822459557e-09,6.828910071736959e-29,2.8903961786573567e-34
0.010698826388164573,0.7483427066857608,3.76,0.0,4.540954670520329e-12,1.389813470688108e-06,0.9975541761066706,1.8596523542471576e-17,2.6204026733637976e-17,4.312416336502998e-13,1.6874269781153093e-09,9.217230582813164e-23,0.00021415998690337077,0.001277868968026505,0.2711798336707488,6.531862975246277e-09,6.839633571479146e-07,3.995491373307691e-15,5.2014080384626757e-23,4.45160048888562e-19,1.1827323163023074e-22,7.321662739124817e-08,0.26725180393025183,3.3868577466291163e-09,4.569787595220142e-27,1.0657384032978219e-20,6.549641557810898e-17,8.286437547528541e-22,4.604242293901077e-17,1.6899791987449782e-15,2.379195042044658e-20,1.9403467358266767e-27,2.4008850819091372e-20,1.3208137443834415e-10,0.36748814880261926,2.1170484168844594e-17,2.312740991306515e-15,1.5356542352145266e-21,6.94735308634842e-25,1.3873522970200545e-19,4.3097058483878075e-09,6.839551816212754e-29,2.8948959861263782e-34
0.010757342800198839,0.7483420899631319,3.76,0.0,4.551635533491096e-12,1.372652508296757e-06,0.9975571081204284,1.8230040887299543e-17,2.584024362248588e-17,4.299781058531205e-13,1.6648604725216843e-09,9.07670673007531e-23,0.00021282644814004333,0.0012699161528387326,0.2711815451239532,6.529961893506683e-09,6.754688880074377e-07,3.969524059138365e-15,5.1571975649110357e-23,4.440268646677499e-19,1.178649789023796e-22,7.277222350862491e-08,0.2672533599084222,3.346065976608353e-09,4.509966382854698e-27,1.0572491272510066e-20,6.538050584662442e-17,8.220272978363088e-22,4.564657765029457e-17,1.676035122550774e-15,2.3511038588986216e-20,1.9286624612959838e-27,2.3717056840118443e-20,1.3125895178642404e-10,0.3674865932984007,2.1040903008612947e-17,2.311450720127915e-15,1.5343715142646944e-21,6.875713438269772e-25,1.383297270485182e-19,4.282872196490379e-09,6.850132185872141e-29,2.899369885528612e-34
0.010815859212233105,0.7483414808897199,3.76,0.0,4.562286663399315e-12,1.3558083896301887e-06,0.9975600046462845,1.787293739754409e-17,2.5483766389543143e-17,4.2872881722595855e-13,1.642724135452312e-09,8.939197036318494e-23,0.00021150941411490355,0.0012620617102880888,0.27118323462254906,6.52808367378661e-09,6.671316869007927e-07,3.9438910662009114e-15,5.113684786761451e-23,4.429086065722569e-19,1.174613815461714e-22,7.233318200703833e-08,0.26725489769132443,3.3060067882749858e-09,4.4513914008407785e-27,1.0488915443041918e-20,6.526630967151005e-17,8.155137847890993e-22,4.5256672105565753e-17,1.6622926962398591e-15,2.3235323766179232e-20,1.9171537721635658e-27,2.3430661107374247e-20,1.3044670683958718e-10,0.36748505598372266,2.0910037845233484e-17,2.310762772847233e-15,1.5334788554478888e-21,6.804310995603318e-25,1.3792878996224126e-19,4.256370602132175e-09,6.860644936153224e-29,2.903815235094747e-34
0.01087437562426737,0.748340879325268,3.76,0.0,4.572911417823093e-12,1.3392733614627414e-06,0.9975628663236625,1.752532497464262e-17,2.5134499543656614e-17,4.274914215523347e-13,1.6210072807167332e-09,8.804651096766847e-23,0.000210208580959732,0.0012543038303488646,0.2711849025841336,6.526227906555686e-09,6.589478994467598e-07,3.9185860088634324e-15,5.0708573603015515e-23,4.41805352475902e-19,1.1706274312080348e-22,7.189940663396406e-08,0.26725641759519436,3.2666627599865284e-09,4.394042241656462e-27,1.0406657369572644e-20,6.515397048453658e-17,8.091033439977679e-22,4.4872536329257054e-17,1.6487457267466925e-15,2.2964678679939063e-20,1.9058129540164617e-27,2.3149531422158184e-20,1.296444522511861e-10,0.3674835365424525,2.0782975515588465e-17,2.309525520756255e-15,1.5322296569469387e-21,6.732562961768424e-25,1.3753166030782663e-19,4.230194953245931e-09,6.8712487542722e-29,2.908299193099188e-34
0.010932892036301637,0.7483402851318689,3.76,0.0,4.583512318257766e-12,1.3230399055901792e-06,0.9975656937767697,1.7186420282129098e-17,2.4792054256425068e-17,4.2626324407799483e-13,1.5996995494332357e-09,8.67291034863692e-23,0.00020892365219411015,0.0012466407469728712,0.27118654941583686,6.524394191780225e-09,6.509137885182489e-07,3.893602661728849e-15,5.028706242656181e-23,4.407173942663099e-19,1.1666912914736567e-22,7.147080341763438e-08,0.26725791992902453,3.2280169842313853e-09,4.337887061256487e-27,1.0325689848317033e-20,6.504344457461555e-17,8.02793848177435e-22,4.4493754368521306e-17,1.635379568724663e-15,2.2698979928402337e-20,1.8946319596944274e-27,2.2873539605765285e-20,1.2885200522827707e-10,0.367482034665698,2.0652420100409013e-17,2.307772528565428e-15,1.530653653673187e-21,6.661755066433971e-25,1.3713747789983466e-19,4.204339286318734e-09,6.881938331721508e-29,2.9128195096532785e-34
0.010991408448335903,0.7483396981751173,3.76,0.0,4.594088367450078e-12,1.3071007317790555e-06,0.9975684876149642,1.6855916320941525e-17,2.445622165882162e-17,4.2504468111908347e-13,1.5787908992664121e-09,8.543873545492213e-23,0.0002076543385424195,0.0012390707370012958,0.2711881755145886,6.522582138543765e-09,6.430257301689946e-07,3.868934956530117e-15,4.987223388594777e-23,4.396450386444782e-19,1.1628038554076545e-22,7.104728061363287e-08,0.2672594049947324,3.1900530508440016e-09,4.282887983996065e-27,1.0245968719323814e-20,6.49346018115881e-17,7.965817283858179e-22,4.4120180048527877e-17,1.622189304231578e-15,2.243810784268782e-20,1.883609737125938e-27,2.2602561356933478e-20,1.2806918741884834e-10,0.36748055005164,2.052219393156696e-17,2.3060619909388584e-15,1.5291115711298336e-21,6.591986362731473e-25,1.3674637241218817e-19,4.178797782713482e-09,6.892621185634259e-29,2.9173370420514394e-34
