Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28)
0.00013556804213576937,0.691745215021332,3.76,0.0,0.6085826985047024,0.9986151465918911,0.0015613642965720555,6.748974146871169e-18,1.022848070164103e-12,0.0012432156491403166,0.0001156818456033516,2.604293308572297e-07,5.841290989981378e-06,3.241814488120008e-06,0.0004609342332291278,0.0008948528946444689,1.237437904389355e-06,5.3479951655858915e-08,1.0597774821097452e-07,6.665881102267203e-05,0.0002989232542201007,1.5302554180555487e-07,6.903576942976362e-05,2.64203565811769e-06,3.3673976331051557e-14,1.7781930052624413e-09
0.00013644971655116453,0.6917455152915652,3.76,0.0,0.6085524059043942,0.9985996825125614,0.0015799744787544532,6.813437953167761e-18,1.0272040281220763e-12,0.001248472401445753,0.00011569777400426112,2.615267975819168e-07,5.866134203495109e-06,3.258932348811211e-06,0.0004664469775867684,0.0009055604998097877,1.2432826785977178e-06,5.371010393700223e-08,1.0722830612944659e-07,6.800062688834683e-05,0.00030397281761131314,1.553751721487195e-07,7.05749887891464e-05,2.6439518815328717e-06,3.435184156250906e-14,1.8214897498450643e-09
0.0001373313909665597,0.6917458152230294,3.76,0.0,0.6085220124885445,0.9985841474548991,0.0015986646984223912,6.8779680706235076e-18,1.031520353804234e-12,0.001253680523955027,0.00011571827057349526,2.626140186762403e-07,5.890871201323662e-06,3.276063209911261e-06,0.0004719918365498063,0.0009162986669492031,1.2491140343298354e-06,5.3939475949493156e-08,1.0848152971681067e-07,6.935810408232205e-05,0.0003090551072303085,1.5773913003715463e-07,7.213630641338346e-05,2.645992696063312e-06,3.503761928272738e-14,1.8654631505070332e-09
0.00013821306538195485,0.6917461148739024,3.76,0.0,0.6084915187389524,0.9985685417940037,0.0016174346393248809,6.942565848414034e-18,1.0357975799436925e-12,0.0012588406662146917,0.00011574330993494731,2.636911305510319e-07,5.915504421070892e-06,3.2932075861234236e-06,0.000477568852400243,0.0009270668920804026,1.2549323214521226e-06,5.416810327591973e-08,1.097373916969399e-07,7.073127324924442e-05,0.00031416971972054097,1.6011732011345556e-07,7.371984033259892e-05,2.648157979492657e-06,3.5731324989845136e-14,1.9101175635062092e-09
0.00013909473979735001,0.6917464143022063,3.76,0.0,0.608460925127585,0.9985528659000168,0.0016362839928574264,7.007234441950288e-18,1.0400362395121687e-12,0.0012639534779695807,0.0001157728645183629,2.647582696581266e-07,5.940036264792631e-06,3.310365978867013e-06,0.00048317806805506946,0.0009378646789533694,1.2607378853372387e-06,5.439601982830306e-08,1.1099586642943514e-07,7.212016467423961e-05,0.00031931625347917134,1.625096488804911e-07,7.532570768587522e-05,2.6504475380659e-06,3.64329740011932e-14,1.955457347775202e-09
0.00013997641421274517,0.6917467135660396,3.76,0.0,0.6084302321167554,0.9985371201380522,0.0016552124579194928,7.071973039157001e-18,1.044236865170903e-12,0.0012690196086139465,0.00011580690473329724,2.658155723721198e-07,5.964469097029815e-06,3.327538872599942e-06,0.0004888195270420012,0.0009486915389533547,1.2665310668759347e-06,5.46232610087196e-08,1.1225693040611759e-07,7.352480831206182e-05,0.00032449430885029304,1.6491602451499923e-07,7.695402474117122e-05,2.6528611110171686e-06,3.714258146551269e-14,2.0014868642648592e-09
0.00014085808862814033,0.6917470127232536,3.76,0.0,0.6083994401592614,0.9985213048681474,0.0016742197408048359,7.136780989301543e-18,1.0483999890124255e-12,0.0012740397067919147,0.0001158453990965957,2.668631749080363e-07,5.988805245211908e-06,3.344726738655509e-06,0.0004944932734808642,0.000959546991033617,1.2723122024826128e-06,5.484986072884116e-08,1.1352056204058204e-07,7.494523380874233e-05,0.0003297034882613714,1.673363567386822e-07,7.860490691066471e-05,2.655398374336007e-06,3.7860162375974716e-14,2.0482104741259766e-09
0.0001417397630435355,0.691747311831662,3.76,0.0,0.6083685496985519,0.9985054204452132,0.001693305555068267,7.201662347866156e-18,1.0525261422526738e-12,0.0012790144199270087,0.00011588831438282783,2.6790121322481294e-07,6.013046999806179e-06,3.361930038381121e-06,0.0005001993520629417,0.0009704305616252891,1.278081623969e-06,5.507584936484734e-08,1.1478674122825236e-07,7.638147052811517e-05,0.0003349433963862699,1.6977055724528968e-07,8.027846876939462e-05,2.6580589447060817e-06,3.858573158543351e-14,2.0956325436159446e-09
0.00014262143745893065,0.6917476109488203,3.76,0.0,0.6083375611688385,0.9984894672190016,0.0017124696214355598,7.266618200998887e-18,1.0566158548551352e-12,0.0012839443939252754,0.00011593561572029614,2.6892982295993254e-07,6.037196615555762e-06,3.3791492183865e-06,0.0005059378080372099,0.0009813417845708863,1.2838396587523374e-06,5.530125866729669e-08,1.1605544952572851e-07,7.783354756813618e-05,0.00034021364024506374,1.722185395430972e-07,8.19748240678873e-05,2.660842382354443e-06,3.9319303810914417e-14,2.1437574458129317e-09
0.00014350311187432581,0.6917479101321897,3.76,0.0,0.608306474995298,0.9984734455340598,0.0017317116676428387,7.331647483936346e-18,1.0606696551155056e-12,0.001288830272652587,0.00011598726676207376,2.6994913931897313e-07,6.061256310535905e-06,3.396384712453558e-06,0.000511708687186443,0.000992280201009632,1.2895866298981425e-06,5.5526119988558764e-08,1.1732667047736586e-07,7.930149379038763e-05,0.00034551382938225356,1.7468021861848418e-07,8.369408575515568e-05,2.6637481957853114e-06,4.0060893649534493e-14,2.1925895575771453e-09
0.00014438478628972097,0.6917482094389704,3.76,0.0,0.608275291594201,0.9984573557297097,0.0017510314283309164,7.396752231707888e-18,1.0646880694902043e-12,0.0012936726976196672,0.00011604322978970208,2.7095929701239985e-07,6.085228266484045e-06,3.413636944650008e-06,0.0005175120358129818,0.0010032453592985521,1.295322856014385e-06,5.575046225322759e-08,1.186003890613047e-07,8.078533783928173e-05,0.000350843575973404,1.7715551128413765e-07,8.543636599327227e-05,2.6667758445564986e-06,4.0810515590209706e-14,2.242133262330516e-09
0.00014526646070511613,0.6917485089260581,3.76,0.0,0.6082440113730019,0.9984411981400335,0.0017704286449756665,7.461935652896468e-18,1.0686716224037132e-12,0.0012984723077895982,0.00011610346577738882,2.719604302146727e-07,6.1091146309439755e-06,3.4309063286563583e-06,0.0005233479007296076,0.001014236814960361,1.3010486514198688e-06,5.597431341833894e-08,1.1987659150934175e-07,8.228510815350143e-05,0.00035620249488614705,1.79644336207486e-07,8.720177616747954e-05,2.6699247414348594e-06,4.1568184018362585e-14,2.2923929532578503e-09
0.0001461481351205113,0.691748808650211,3.76,0.0,0.6082126347305062,0.9984249730938513,0.0017899030657528472,7.527197092875836e-18,1.0726208358453799e-12,0.0013032297391831075,0.00011616793452470121,2.7295267247823975e-07,6.132917515902719e-06,3.4481932654855556e-06,0.0005292163292415132,0.0010252541305755866,1.3067643261755619e-06,5.6197702214545825e-08,1.2115526585432056e-07,8.380083298925917e-05,0.000361590203813423,1.82146613683993e-07,8.89904269057011e-05,2.6731942559292063e-06,4.2333913225762516e-14,2.343373032598113e-09
0.00014702980953590645,0.6917491086678165,3.76,0.0,0.6081811620570003,0.9984086809147055,0.0018094544454338973,7.592536663456462e-18,1.0765362292101648e-12,0.001307945624596517,0.00011623659475235886,2.7393615667636614e-07,6.15663899831189e-06,3.465498146574867e-06,0.0005351173691326998,0.001036296875704142,1.312470186109955e-06,5.6420655839556775e-08,1.22436401686369e-07,8.53325404376396e-05,0.0003670063233648579,1.8466226558295655e-07,9.080242809346532e-05,2.676583717220391e-06,4.310771742148354e-14,2.395077909984622e-09
0.00014791148395130161,0.6917494090350443,3.76,0.0,0.6081495937344077,0.9983923219208495,0.00182908254526105,7.657958677035631e-18,1.080418319079315e-12,0.0013126205932684934,0.00011630940421573621,2.749110149354206e-07,6.180281120386976e-06,3.4828213555351224e-06,0.0005410510686507891,0.0010473646267850423,1.3181665327331183e-06,5.664319918611774e-08,1.2371998966910167e-07,8.688025844584537e-05,0.0003724504771766473,1.8719121571374272e-07,9.263788889183507e-05,2.680092417203088e-06,4.388961074371874e-14,2.4475120067775844e-09
0.00014879315836669677,0.6917497098076997,3.76,0.0,0.608117930136416,0.998375896425243,0.0018487871328455546,7.723464536479224e-18,1.0842676189046973e-12,0.0013172552706328308,0.00011638631979086085,2.7587737857962033e-07,6.203845890587968e-06,3.5001632651222218e-06,0.0005470174764950618,0.0010584569670505962,1.323853663413464e-06,5.686535793715991e-08,1.2500602180692366e-07,8.844401483266438e-05,0.0003779222919898576,1.897333896312547e-07,9.449691775210654e-05,2.6837196130945955e-06,4.4679607264422054e-14,2.500679757304632e-09
0.00014967483278209193,0.6917500110412155,3.76,0.0,0.6080861716275262,0.9983594047348425,0.0018685679828990614,7.789052263020584e-18,1.0880846383660575e-12,0.0013218502775471618,0.00011646729745604125,2.768353779680804e-07,6.227335279554885e-06,3.517524235964766e-06,0.0005530166418620006,0.0010695734873363983,1.3295318707691774e-06,5.708715779336426e-08,1.2629449170257186e-07,9.002383728814094e-05,0.00038342139814556773,1.9228871442555425e-07,9.637962233822762e-05,2.6874645256299003e-06,4.547772098959078e-14,2.55458560685552e-09
0.0001505565071974871,0.691750312791137,3.76,0.0,0.6080543185654461,0.9983428471520585,0.0018884248753764442,7.854725948160078e-18,1.0918698841035663e-12,0.0013264062310045662,0.00011655229261825786,2.777851426491847e-07,6.250751232602678e-06,3.534904629188703e-06,0.0005590486143136534,0.0010807137841276249,1.3352014446815666e-06,5.730862167157906e-08,1.2758539417044766e-07,9.161975343041298e-05,0.0003889474288495497,1.9485711862965485e-07,9.828610973730808e-05,2.6913263515711238e-06,4.628396589156085e-14,2.609234017770647e-09
0.00015143818161288225,0.6917506151116292,3.76,0.0,0.6080223713005195,0.9983262239743321,0.0019083575959174476,7.920487475725122e-18,1.0956238593320868e-12,0.0013309237438197026,0.00011664126010927621,2.7872680129038153e-07,6.274095656328716e-06,3.552304788110371e-06,0.0005651134438014363,0.0010918774600288702,1.3408626699990344e-06,5.7529772345384884e-08,1.2887872474263775e-07,9.323179079926951e-05,0.00039450002040683187,1.9743853314539307e-07,0.00010021648641415227,2.6953042615987265e-06,4.709835590224092e-14,2.664629457899777e-09
0.00015231985602827741,0.6917509180574473,3.76,0.0,0.6079903301751578,0.9983095354936932,0.0019283659362804996,7.986337086448677e-18,1.0993470633055611e-12,0.0013354034239716369,0.00011673415418326491,2.7966048154115765e-07,6.2973704266780144e-06,3.5697250516899107e-06,0.0005712111806942719,0.0011030641242618505,1.3465158277752817e-06,5.775063274700993e-08,1.3017448049632743e-07,9.485997686487912e-05,0.0004000788126001783,2.000328897874916e-07,0.00010217085816490701,2.699397400303961e-06,4.792090491779213e-14,2.7207764095132213e-09
0.00015320153044367257,0.691751221682597,3.76,0.0,0.6079581955239977,0.9982927819967847,0.001948449694219227,8.052276681141102e-18,1.1030399912200718e-12,0.001339845874420598,0.00011683092859848556,2.8058630999573096e-07,6.320577388431464e-06,3.587165753888355e-06,0.0005773418757682188,0.001114273392551745,1.3521611951480812e-06,5.797122456493443e-08,1.3147265969947248e-07,9.650433904273294e-05,0.0004056834487362259,2.0264012228651447e-07,0.00010414933013593169,2.7036048885408053e-06,4.875162680773339e-14,2.7776793804460948e-09
0.00015408320485906773,0.691751526040443,3.76,0.0,0.6079259676752913,0.9982759637657671,0.0019686086724057597,8.118308252138368e-18,1.1067031347637696e-12,0.001344251693810627,0.00011693153676349911,2.8150441233939593e-07,6.343718357078684e-06,3.6046272192657006e-06,0.0005835055801304667,0.001125504885970066,1.3577990459285586e-06,5.8191568579477716e-08,1.3277326126255238e-07,9.816490471347874e-05,0.00041131357509788,2.0526016606083935e-07,0.00010615200694352545,2.7079258290304385e-06,4.9590535424184113e-14,2.835342885732657e-09
0.0001549648792744629,0.6917518311851403,3.76,0.0,0.60789364694834,0.9982590810764459,0.001988842680400692,8.184433188068822e-18,1.1103369803571375e-12,0.0013486214743288515,0.0001170359316508443,2.824149128993952e-07,6.366795116388053e-06,3.622109772954335e-06,0.0005897023453550522,0.001136758233101548,1.363429650323261e-06,5.8411685483509014e-08,1.340762860138576e-07,9.984170122828889e-05,0.0004169688423117251,2.078929578890253e-07,0.00010817899246638816,2.712359301341438e-06,5.0437644604128045e-14,2.8937714732161305e-09
0.00015584655368985805,0.691752137168592,3.76,0.0,0.6078612336553187,0.9982421341994833,0.002009151533249314,8.25065292815667e-18,1.113942010095796e-12,0.0013529558028623724,0.00011714406596611242,2.833179348882255e-07,6.389809415327565e-06,3.6396137254714047e-06,0.0005959322233806498,0.001148033068524323,1.3690532737124896e-06,5.863159513538805e-08,1.3538173506469178e-07,0.0001015347559228635,0.000422648904527019,2.1053843658359095e-07,0.00011023039000153053,2.7169043681502483e-06,5.129296817711164e-14,2.9529697011140025e-09
0.0001567282281052532,0.6917524440439454,3.76,0.0,0.6078287281010154,0.9982251234001537,0.002029535051667926,8.316969448435922e-18,1.1175187012903742e-12,0.0013572552604200468,0.00011725589218978207,2.84213600281336e-07,6.412762973795985e-06,3.65713938245786e-06,0.0006021952665279698,0.0011593290330344853,1.374670178642792e-06,5.8851316275270544e-08,1.3668961019452165e-07,0.00010324409613699674,0.00042835341971197576,2.1319654211371804e-07,0.0001123063022463363,2.7215600769182895e-06,5.215651997512462e-14,3.012942132916743e-09
0.00015760990252064837,0.6917527518626136,3.76,0.0,0.607796130583734,0.9982080489389001,0.0020499930613600463,8.383384515117948e-18,1.1210675268764455e-12,0.0013615204226360578,0.00011737136268612917,2.8510202992368634e-07,6.435657479905416e-06,3.6746870419293155e-06,0.0006084915274406213,0.0011706457729175222,1.3802806223907058e-06,5.90708674397835e-08,1.3799991455761317e-07,0.00010496974922107661,0.00043408204926733145,2.1586721621522247e-07,0.0001144068313784189,2.7263254631387633e-06,5.3028313835416134e-14,3.073693359665274e-09
0.00015849157693604353,0.691753060676489,3.76,0.0,0.6077634413949551,0.9981909110710621,0.0020705253932637455,8.449899410141331e-18,1.124588954974538e-12,0.0013657518592501416,0.0001174904297226724,2.8598334342055443e-07,6.4584945936831865e-06,3.6922569981604927e-06,0.0006148210591082764,0.0011819829402265887,1.3858848590285575e-06,5.9290267017846454e-08,1.393126524094315e-07,0.00010671174255124247,0.0004398344583147104,2.1855040216136003e-07,0.00011653207902985607,2.7311995510701034e-06,5.3908363608402194e-14,3.1352279959889804e-09
0.00015975967581668523,0.6917535066860501,3.76,0.0,0.6077162648602332,0.9981661512570146,0.002100186727022816,8.54574572569178e-18,1.1296066606239903e-12,0.0013717798649460781,0.00011766789248122229,2.872386828221742e-07,6.491243503560224e-06,3.7175672765223767e-06,0.0006239831747105199,0.001198324147418239,1.3939349669628521e-06,5.960559453199031e-08,1.412050193293411e-07,0.00010924593231080466,0.0004481490925292451,2.2243141602795327e-07,0.00011963233671904111,2.738398501057224e-06,5.5188630192979665e-14,3.225115325327142e-09
0.00016102777469732693,0.6917539550101827,3.76,0.0,0.6076689000998067,0.9981412615194754,0.0021300010005186987,8.641807707886685e-18,1.1345700081361746e-12,0.001377740924561058,0.00011785255435447227,2.8847989346802587e-07,6.523881811417999e-06,3.742925121129887e-06,0.0006332143865110971,0.0012147059066476157,1.4019734871802502e-06,5.992069378357686e-08,1.4310244686286464e-07,0.0001118140629583462,0.00045651126224073417,2.263380395160153e-07,0.00012278423672430373,2.7458173156748285e-06,5.6486045514513945e-14,3.3166467052155424e-09
0.00016229587357796863,0.6917544057971645,3.76,0.0,0.607621347909374,0.9981162425632899,0.0021599677655842783,8.738091092262512e-18,1.1394803361365958e-12,0.0013836366668502067,0.00011804427348541289,2.8970731725482004e-07,6.556414149365666e-06,3.7683313543964695e-06,0.0006425148557709677,0.0012311272433663653,1.4100011383392813e-06,6.023561167316304e-08,1.4500495439880321e-07,0.00011441621645166932,0.00046492001199126227,2.3027011972992733e-07,0.00012598807583830103,2.753453003544636e-06,5.78006510405126e-14,3.4098360840486307e-09
0.00016356397245861033,0.6917548591935219,3.76,0.0,0.6075736090576281,0.9980910950720642,0.002190086594715774,8.834600403347768e-18,1.1443389610741557e-12,0.0013894686933679649,0.00011824290855916703,2.909212903582394e-07,6.5888450333775485e-06,3.793786778355135e-06,0.0006518847451069899,0.0012475872059959662,1.41801862375333e-06,6.055039496058332e-08,1.4691256592895866e-07,0.00011705247504878068,0.00047337440266674206,2.3422751003645105e-07,0.00012924414879136046,2.76130255393284e-06,5.913248838966123e-14,3.504697509683997e-09
0.00016483207133925203,0.6917553153436775,3.76,0.0,0.6075256842869929,0.9980658197084713,0.0022203570804912873,8.931341922693835e-18,1.1491471768535348e-12,0.0013952385781121803,0.00011844831903557414,2.9212214315906335e-07,6.621178865282103e-06,3.819292182210247e-06,0.0006613242184579115,0.0012640848653307204,1.426026633085651e-06,6.086508565225641e-08,1.488253062599119e-07,0.00011972292136199723,0.00048187351151605316,2.3821006972986232e-07,0.00013255274833609792,2.769362944240862e-06,6.048159936244385e-14,3.6012451302425332e-09
0.00016610017021989373,0.6917557743900337,3.76,0.0,0.6074775743142145,0.9980404171144961,0.002250778835096747,9.028320006168684e-18,1.153906254651828e-12,0.0014009478671863588,0.0001186603653476723,2.933102001713092e-07,6.653419935251209e-06,3.844848332197759e-06,0.0006708334410601348,0.0012806193140357804,1.4340258413396642e-06,6.117972715541112e-08,1.5074320466938826e-07,0.0001224276383992939,0.0004904164321900902,2.422176642319003e-07,0.0001359141653192533,2.777631146278604e-06,6.184802595752659e-14,3.6994931951337194e-09
