Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121)
1.0168303014372646e-07,0.8027518865526831,3.76,0.0,0.6119443276403638,0.9999940317748601,4.725655798063621e-08,2.4713753741987527e-18,5.53473754758776e-13,1.0054332861829143e-05,5.682726962615623e-06,4.4891433406513446e-10,2.8003211253723307e-07,2.9153256483600057e-06,5.473159919879765e-07,9.797353126100225e-09,2.2479914677678784e-07,2.689524904161836e-10,1.5327097047633857e-12,2.495009721547434e-12,5.9414757573966795e-12,7.649367623759343e-13,7.533534519278362e-12,3.886593236601221e-09,3.4223685255253046e-20,8.750181926216066e-18,2.7320086441933995e-18,4.39002973809437e-25,1.3242249988317585e-11,1.3080644554055948e-11,1.0961080084045928e-17,5.758832565488914e-18,1.0110805016058998e-17,8.145953654971773e-11
1.0338278211687555e-07,0.8027518959310206,3.76,0.0,0.6119441485398232,0.9999939282701277,4.956588537979537e-08,2.5697828318602856e-18,5.65403533297413e-13,1.0233073715043826e-05,5.77732705365476e-06,4.5791020459402266e-10,2.88659732784486e-07,2.9526865330377636e-06,5.643079139852977e-07,1.013941257103379e-08,2.3104532859922553e-07,2.741981068627082e-10,1.597762930109482e-12,2.634263913444094e-12,6.254438278075313e-12,8.010303134871228e-13,7.861170931214405e-12,4.014976686806389e-09,3.614053706910717e-20,9.293659964533764e-18,2.949888196432839e-18,4.927957131505522e-25,1.3291173855723325e-11,1.3144835991535854e-11,1.101370663845973e-17,6.005709513546224e-18,1.0162291779838084e-17,8.332257417863448e-11
1.0508253409002464e-07,0.8027519053113055,3.76,0.0,0.6119439690900147,0.9999938246644187,5.194570566615678e-08,2.6699295223724217e-18,5.773616330857399e-13,1.0412157607294621e-05,5.871913009094253e-06,4.669240517915767e-10,2.973903528052714e-07,2.989738106866054e-06,5.815153041451436e-07,1.0487610918483737e-08,2.3733802525534704e-07,2.794570181262247e-10,1.6643756279439264e-12,2.778871468213812e-12,6.578533412759881e-12,8.381765357297122e-13,8.199385643366555e-12,4.145359272115376e-09,3.813133294399585e-20,9.861494880154341e-18,3.1811882990428728e-18,5.520791792757577e-25,1.3340983303040204e-11,1.3210101446271447e-11,1.1067053357940462e-17,6.258573982728253e-18,1.0213772698538563e-17,8.519486139310559e-11
1.0678228606317373e-07,0.8027519146935461,3.76,0.0,0.6119437892914429,0.9999937209586529,5.439685046287611e-08,2.771799073518195e-18,5.89347612161325e-13,1.0591584019773493e-05,5.966484778878501e-06,4.75955625006907e-10,3.0622272559098874e-07,3.0264830856333224e-06,5.989363798870443e-07,1.0841960737746223e-08,2.436759084031319e-07,2.847293831597738e-10,1.7325571551570981e-12,2.9289484622708672e-12,6.9139773563619096e-12,8.763875400337055e-13,8.548413318141842e-12,4.2777369204106866e-09,4.0197681565136083e-20,1.0454392951732796e-17,3.4265058816323375e-18,6.1730392484263e-25,1.3391730826275786e-11,1.3276460749827999e-11,1.1121310943983665e-17,6.517462818180194e-18,1.0262225387721578e-17,8.707652600584626e-11
1.0848203803632282e-07,0.8027519240777509,3.76,0.0,0.6119436091446209,0.9999936171537416,5.6920141245547974e-08,2.87537572959514e-18,6.013610845694721e-13,1.07713524261793e-05,6.06104231341496e-06,4.850048508641074e-10,3.15155609097704e-07,3.0629241611393465e-06,6.165693743433966e-07,1.1202474575879838e-08,2.500576703829977e-07,2.900153681651609e-10,1.8023168108556761e-12,3.0846116385774486e-12,7.260987378418559e-12,9.156753498513441e-13,8.908488017847867e-12,4.41210556633949e-09,4.2341200876847466e-20,1.107307127281669e-17,3.686455051548167e-18,6.889486433994131e-25,1.3443394539863027e-11,1.3344050307265885e-11,1.1175581821139198e-17,6.782412648653269e-18,1.031154720462021e-17,8.896764573209886e-11
1.1018179000947191e-07,0.8027519334639274,3.76,0.0,0.6119434286500681,0.9999935132505878,5.95163894395813e-08,2.9806452589923383e-18,6.134017564652465e-13,1.0951462292762459e-05,6.155585563566384e-06,4.940719331831443e-10,3.2418776634270984e-07,3.0990640021381233e-06,6.344125360927024e-07,1.156916532418095e-08,2.5648202376916765e-07,2.953147828087286e-10,1.8736638173529823e-12,3.2459784115613743e-12,7.619781817492264e-12,9.560518881548946e-13,9.279849121784607e-12,4.548461151277607e-09,4.456351815061113e-20,1.1718258255534873e-17,3.961667245614779e-18,7.675213748092222e-25,1.3495909359207002e-11,1.341291733074332e-11,1.1229689585991377e-17,7.053459807383806e-18,1.036609122882014e-17,9.086841639230441e-11
1.11881541982621e-07,0.8027519428520842,3.76,0.0,0.6119432478083114,0.999993409250086,6.218639650142617e-08,3.0875935392083755e-18,6.254693546342371e-13,1.1131913078791789e-05,6.250114480645972e-06,5.031569750837376e-10,3.333179654473448e-07,3.1349052543339885e-06,6.524641289993105e-07,1.194204598183096e-08,2.6294770108682107e-07,3.0062731618149015e-10,1.946607331375082e-12,3.4131668617172023e-12,7.990580076567329e-12,9.975289978404022e-13,9.662740906862482e-12,4.686799623296907e-09,4.686626990731113e-20,1.2390693841023515e-17,4.252791598012059e-18,8.535606668230891e-25,1.3549280453510694e-11,1.3482936471879722e-11,1.1285006199585317e-17,7.330640367532202e-18,1.0422072400022986e-17,9.277914036999635e-11
1.135812939557701e-07,0.8027519522422284,3.76,0.0,0.6119430666198846,0.9999933051531233,6.493095391266433e-08,3.1962047398571146e-18,6.375635445752894e-13,1.1312704236898085e-05,6.344629016417345e-06,5.122596828632378e-10,3.425449796932062e-07,3.1704505396110316e-06,6.707224322205722e-07,1.2321129111802641e-08,2.6945345475741713e-07,3.059530768027126e-10,2.021156479440869e-12,3.5862957213508985e-12,8.373602626094684e-12,1.0401184688072067e-12,1.0057404974075631e-11,4.827116937187238e-09,4.925110171978587e-20,1.3091129032120052e-17,4.5604954017472976e-18,9.476367960016403e-25,1.3603596569847369e-11,1.3554026267438338e-11,1.1342240297799401e-17,7.613990283188189e-18,1.0473568657997138e-17,9.470001320360178e-11
1.1528104592891919e-07,0.8027519616343687,3.76,0.0,0.6119428850853288,0.99999320096058,6.775084314609424e-08,3.306462793619093e-18,6.496840020706598e-13,1.1493835212719525e-05,6.4391291230932335e-06,5.213798199764586e-10,3.5186758766078784e-07,3.205702456232149e-06,6.89185740160272e-07,1.2706427022962304e-08,2.7599805694454356e-07,3.1129240905397354e-10,2.097320361447976e-12,3.765484371462517e-12,8.769071010121575e-12,1.0838320193500834e-12,1.0464078292491967e-11,4.9694090545064264e-09,5.171966817085346e-20,1.3820325535200936e-17,4.8854643038743365e-18,1.0503531408618657e-24,1.3658868977460452e-11,1.362634211288825e-11,1.1399930600777805e-17,7.903545415353314e-18,1.0524843295281593e-17,9.663107000696877e-11
1.1698079790206828e-07,0.8027519710285118,3.76,0.0,0.611942703205191,0.9999930966733267,7.06468357420317e-08,3.4183530950152104e-18,6.618304844760801e-13,1.1675305444765027e-05,6.533614753328401e-06,5.30517487887179e-10,3.6128457334168714e-07,3.2406635798870145e-06,7.078523622230982e-07,1.3097952255379754e-08,2.825802991325164e-07,3.166454108331559e-10,2.1751080259635443e-12,3.950852849440471e-12,9.177207842734695e-12,1.128681273523806e-12,1.0882999760363806e-11,5.113671943561182e-09,5.42736329586272e-20,1.4579056257864747e-17,5.228402405490044e-18,1.1623475134629509e-24,1.3715013041386e-11,1.3700092748857805e-11,1.1456746518256141e-17,8.199341433372934e-18,1.058341210686872e-17,9.857237202825401e-11
1.1868054987521737e-07,0.8027519804246662,3.76,0.0,0.611942520980026,0.9999929922922269,7.361969345739778e-08,3.531862365618046e-18,6.740028124738606e-13,1.1857114364792384e-05,6.628085860210498e-06,5.396728865780118e-10,3.7079472618559677e-07,3.2753364645487418e-06,7.267206225034903e-07,1.3495717762425221e-08,2.8919899163364636e-07,3.2201175483754045e-10,2.2545284502203204e-12,4.1425218552179295e-12,9.598236797795314e-12,1.1746777636359639e-12,1.131441721785583e-11,5.259901579336833e-09,5.691466898548974e-20,1.5368106151965725e-17,5.59003247452044e-18,1.2842934283775295e-24,1.3771996029393196e-11,1.3775203871022464e-11,1.1514230868335909e-17,8.501413726786856e-18,1.0645191022529255e-17,1.0052420510265372e-10
1.2038030184836647e-07,0.8027519898228397,3.76,0.0,0.6119423384103945,0.9999928878181363,7.66701683035512e-08,3.6469762543049884e-18,6.862007642220273e-13,1.2039261398321602e-05,6.7225423972585856e-06,5.488458588043209e-10,3.803968411213256e-07,3.3097236417263442e-06,7.457888597446556e-07,1.3899736301062537e-08,2.9585296347843565e-07,3.2739129454516225e-10,2.3355905728928084e-12,4.340612737621303e-12,1.0032382608171215e-11,1.2218329637852603e-12,1.1758580420802589e-11,5.408093943491744e-09,5.964445816072759e-20,1.618827187700177e-17,5.971096438697478e-18,1.4169014239067107e-24,1.3829905649010309e-11,1.3851471754221459e-11,1.1573905384185533e-17,8.809797531965158e-18,1.0702528463094473e-17,1.0248688147938096e-10
1.2208005382151558e-07,0.802751999223039,3.76,0.0,0.6119421554968637,0.9999927832519035,7.979900250419375e-08,3.7636792016329734e-18,6.984240772732898e-13,1.2221745964539734e-05,6.816984318423858e-06,5.580360489381898e-10,3.9008971864994776e-07,3.343827620028845e-06,7.6505542736594e-07,1.4310020228828743e-08,3.0254106238108e-07,3.327842634445668e-10,2.4183033189633645e-12,4.5452474834594844e-12,1.0479871072358402e-11,1.2701582925900504e-12,1.2215734295062023e-11,5.558245024408783e-09,6.246469125480508e-20,1.7040361131054587e-17,6.372355738362141e-18,1.560920492312569e-24,1.3888830815039705e-11,1.392886573786128e-11,1.1634862544487589e-17,9.124528037901934e-18,1.0756550104967219e-17,1.0446055054426957e-10
1.2377980579466468e-07,0.8027520086252723,3.76,0.0,0.611941972240008,0.9999926785943698,8.300692847675207e-08,3.88195673845466e-18,7.106725520002178e-13,1.2404567475843048e-05,6.911411578087205e-06,5.672434682686132e-10,3.9987216498518985e-07,3.377650885793233e-06,7.845186933745238e-07,1.4726581942998824e-08,3.0926215453272124e-07,3.381908363289974e-10,2.502675589373007e-12,4.756548720708005e-12,1.094092905937041e-11,1.3196650836750861e-12,1.2686120773566103e-11,5.710350817238891e-09,6.537706793796689e-20,1.7925192562295654e-17,6.794591448150269e-18,1.717139574220027e-24,1.3948705700591534e-11,1.400760261994802e-11,1.1695336842357403e-17,9.445640352980151e-18,1.0815687936689188e-17,1.064452523529236e-10
1.2547955776781378e-07,0.8027520180295465,3.76,0.0,0.6119417886404068,0.9999925738463674,8.629466894758192e-08,4.001796617305992e-18,7.229460888513157e-13,1.2587725337935844e-05,7.005824131050995e-06,5.764685330565117e-10,4.097429921307038e-07,3.411195904153474e-06,8.041770400827238e-07,1.5149434271689108e-08,3.1601512414264616e-07,3.436107423072331e-10,2.588716231405066e-12,4.9746397300105276e-12,1.1415784501674967e-11,1.3703645725795026e-12,1.316998743414567e-11,5.864407323857251e-09,6.838329694304821e-20,1.8843596630709257e-17,7.23860439953998e-18,1.8863889829621694e-24,1.4009388106340857e-11,1.4087819632086454e-11,1.1756143255239533e-17,9.7731693829051e-18,1.088064479952973e-17,1.0844116219079244e-10
1.271793097409629e-07,0.8027520274358695,3.76,0.0,0.6119416046986473,0.999992469008722,8.966293712514935e-08,4.12318578485447e-18,7.352445474218182e-13,1.2771218950755411e-05,7.100221932531373e-06,5.857112414793293e-10,4.1970101784617534e-07,3.4444651189462854e-06,8.240288638549916e-07,1.5578589977893514e-08,3.227988730504594e-07,3.4904376108180833e-10,2.6764340458566257e-12,5.199644440067631e-12,1.1904666382560538e-11,1.4222679368965582e-12,1.3667588090491313e-11,6.020410552772114e-09,7.148509600117294e-20,1.9796416125875313e-17,7.705215628837891e-18,2.0695417526841838e-24,1.4070921241841451e-11,1.4169336332727597e-11,1.1819151766794283e-17,1.0107149845329102e-17,1.094356318656012e-17,1.1044860681081196e-10
1.28879061714112e-07,0.8027520368442483,3.76,0.0,0.6119414204153213,0.9999923640822523,9.311243667322872e-08,4.2461096053609066e-18,7.475677241485621e-13,1.2955047708476428e-05,7.1946049381589775e-06,5.949712315552219e-10,4.297450657114418e-07,3.477460952124461e-06,8.440725751365317e-07,1.6014061457843738e-08,3.2961232070401254e-07,3.544900199706486e-10,2.7658378184107683e-12,5.431687412724753e-12,1.2407804741386016e-11,1.4753863057557957e-12,1.417917428844661e-11,6.178356519165655e-09,7.468419163607988e-20,2.0784505361937033e-17,8.195266792110697e-18,2.2675151537114987e-24,1.4133427701443362e-11,1.4251998941456773e-11,1.1884150222148278e-17,1.0447616401120409e-17,1.1002635856676037e-17,1.1246782549205797e-10
1.305788136872611e-07,0.8027520462546901,3.76,0.0,0.6119412357910273,0.9999922590677703,9.664386166436213e-08,4.370553328839777e-18,7.59915422870064e-13,1.3139210999111525e-05,7.2889731039789104e-06,6.042482609854201e-10,4.3987396524353713e-07,3.5101858038734326e-06,8.643065984498193e-07,1.6455860934598525e-08,3.3645440408053146e-07,3.5994979838806396e-10,2.8569363276076243e-12,5.670893838657654e-12,1.2925430680805753e-11,1.5297307412142209e-12,1.4704992359412384e-11,6.338241244953444e-09,7.798231910264303e-20,2.1808729694536505e-17,8.709620396197153e-18,2.4812722831789344e-24,1.4196930353521061e-11,1.433591844371123e-11,1.1949178361134436e-17,1.0794603695143336e-17,1.1064761569411844e-17,1.1449888844034577e-10
1.322785656604102e-07,0.8027520556672022,3.76,0.0,0.6119410508263706,0.9999921539660788,1.0025789662482413e-07,4.496504197931526e-18,7.722875370909126e-13,1.332370820428564e-05,7.3833263864456095e-06,6.135425478645662e-10,4.500865520034901e-07,3.542642053552768e-06,8.84729372214979e-07,1.690400093463006e-08,3.4332407736711424e-07,3.6542305426810173e-10,2.94973831969371e-12,5.917389547996886e-12,1.3457776365990846e-11,1.5853122136172941e-12,1.5245290081493134e-11,6.500060758788447e-09,8.138122253094242e-20,2.2869966056112003e-17,9.249159893588108e-18,2.7118236532083796e-24,1.4261316157271581e-11,1.4421299353696062e-11,1.2014060469822086e-17,1.114814625773681e-17,1.1132704737088955e-17,1.1654188588040533e-10
1.339783176335593e-07,0.802752065081792,3.76,0.0,0.6119408655219605,0.9999920487779747,1.0395521668584343e-07,4.62395084750691e-18,7.846840102168802e-13,1.3508538699730025e-05,7.4776647424145055e-06,6.228543971722324e-10,4.6038166761729475e-07,3.5748320603090483e-06,9.053393484677304e-07,1.735849428524884e-08,3.5022031151990717e-07,3.7090942981658584e-10,3.0442524890695436e-12,6.171301018186765e-12,1.4005075014242476e-11,1.6421416118824982e-12,1.5800323190988134e-11,6.6638110959915575e-09,8.488265503905839e-20,2.3969103850192936e-17,9.814789927516642e-18,2.9602287006540038e-24,1.4326519786777267e-11,1.4508088759844309e-11,1.2081123054267596e-17,1.1508278418015051e-17,1.1199139392133466e-17,1.1859711184028044e-10
1.356780696067084e-07,0.8027520744984662,3.76,0.0,0.6119406798784136,0.9999919435042474,1.0773648769067788e-07,4.7528803793413116e-18,7.971047146252928e-13,1.369370185596272e-05,7.571988129137757e-06,6.321836059492483e-10,4.7075815975471695e-07,3.6067581625517403e-06,9.261349927239502e-07,1.781935353296632e-08,3.571420940368824e-07,3.764088304462489e-10,3.1404875016422874e-12,6.432755361594989e-12,1.4567560888326467e-11,1.7002297796754056e-12,1.637035016632195e-11,6.829488298504003e-09,8.848837856064661e-20,2.510704475922035e-17,1.0407436829525739e-17,3.227597301232031e-24,1.4392654145349105e-11,1.4596023252791883e-11,1.2151096189586939e-17,1.1875034389485212e-17,1.1260107894385035e-17,1.2066491698740782e-10
1.3737782157985751e-07,0.8027520839172317,3.76,0.0,0.6119404938963515,0.9999918381456804,1.1160236612211396e-07,4.883278088460453e-18,8.095494619358612e-13,1.3879197038024913e-05,7.66629650426717e-06,6.41529778950702e-10,4.812148822022705e-07,3.638422677288372e-06,9.471147840812464e-07,1.8286590753820656e-08,3.640884290403192e-07,3.819216083705174e-10,3.2384520343886584e-12,6.701880306500368e-12,1.514546930583957e-11,1.7595875152709286e-12,1.695562093829515e-11,6.9970884149591335e-09,9.220016357469354e-20,2.6284701419203583e-17,1.1028049044635697e-17,3.515091457079381e-24,1.4459795807739609e-11,1.468514813562594e-11,1.2221456331012654e-17,1.2248448436734078e-17,1.1323904730043605e-17,1.2274539157828623e-10
1.3907757355300662e-07,0.8027520933380957,3.76,0.0,0.6119403075764016,0.9999917327030488,1.1555349910914066e-07,5.015130438631677e-18,8.220181192477017e-13,1.4065023605035844e-05,7.760589825850652e-06,6.508928751282553e-10,4.917506949872173e-07,3.6698279011222293e-06,9.682772150904982e-07,1.8760218161503127e-08,3.710583370288986e-07,3.874479574730427e-10,3.3381547495884185e-12,6.978804208448189e-12,1.5739036641803513e-11,1.820225537418762e-12,1.755638363428615e-11,7.166607500712834e-09,9.601978927577668e-20,2.750299789056435e-17,1.1677597188984303e-17,3.823927002216687e-24,1.4527885954185794e-11,1.4775696533156365e-11,1.229098934238244e-17,1.2628554781308542e-17,1.139513756870691e-17,1.2483855707117671e-10
1.4077732552615572e-07,0.8027521027610652,3.76,0.0,0.6119401209191966,0.9999916271771216,1.1959052455611614e-07,5.148425810466052e-18,8.345106227644449e-13,1.4251180910438725e-05,7.854868052324087e-06,6.602730862701601e-10,5.023644644291389e-07,3.7009761111707433e-06,9.89620791478642e-07,1.9240248342123587e-08,3.780508544368933e-07,3.9298768297031263e-10,3.4396042633156013e-12,7.2636560634713e-12,1.6348500320442238e-11,1.8821544803199234e-12,1.8172893727729715e-11,7.338041617793155e-09,9.994904374848215e-20,2.8762870740967593e-17,1.2357074204492843e-17,4.155375295466143e-24,1.4596863034594582e-11,1.486770175387941e-11,1.2361276251992235e-17,1.301538746954515e-17,1.1468279918163073e-17,1.2694462457287002e-10
1.4247707749930483e-07,0.802752112186147,3.76,0.0,0.6119399339253746,0.9999915215686602,1.2371407120459433e-07,5.283152973325539e-18,8.470269173311652e-13,1.4437668302354584e-05,7.949131142508714e-06,6.696705476295769e-10,5.130550631390861e-07,3.731869564769039e-06,1.0111440320640124e-06,1.9726693926574734e-08,3.850650334844959e-07,3.9854052721584606e-10,3.5428091589813302e-12,7.556565501500889e-12,1.6974098811897747e-11,1.9453849123623164e-12,1.8805410602979444e-11,7.511386834878993e-09,1.0398972387305921e-19,3.006526888991332e-17,1.3067495691329363e-17,4.510764470960663e-24,1.4666716882557654e-11,1.496105484836874e-11,1.2433918815234726e-17,1.3408980422007215e-17,1.1538024129859073e-17,1.290638981031694e-10
1.4417682947245393e-07,0.8027521216133473,3.76,0.0,0.6119397465955791,0.9999914158784198,1.2792475869155557e-07,5.419299587172073e-18,8.595669032739267e-13,1.4624485123871136e-05,8.04337905560826e-06,6.790851480764179e-10,5.238213700456529e-07,3.7625104991189866e-06,1.0328454686646425e-06,2.0219567263015466e-08,3.9209994199426545e-07,4.0410649407561317e-10,3.647778009195083e-12,7.857662775363135e-12,1.7616071630701038e-11,2.009927353083667e-12,1.9454191809048953e-11,7.686639227294405e-09,1.0814363517816408e-19,3.141115312866588e-17,1.3809900403087536e-17,4.891481540374292e-24,1.473748825904687e-11,1.5055677164160103e-11,1.2508366349137478e-17,1.3809367519294067e-17,1.160689402857838e-17,1.3119661321172636e-10
