Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13)
3.385292378979456e-08,0.7252077752111186,3.76,0.0,0.9356117477807436,0.9999998320502512,1.9566318086740554e-11,1.893851747084072e-24,5.497037256532064e-17,1.9044150877195808e-07,1.6757168832948416e-07,1.771293341658534e-11,3.389695526954695e-10,2.0789713576800146e-08,8.691359566004866e-10,2.4510379949033704e-11,3.036167312135385e-10,1.7798976878306572e-12,2.4633794983191055e-16,5.929905827993589e-17,1.809297564372921e-15,7.222341477513384e-17,1.2427131039883575e-16,1.6125914039058616e-11
3.7629110498548215e-08,0.7252077755226921,3.76,0.0,0.9356117264178908,0.999999813272167,2.6778818485052242e-11,2.499896305075741e-24,6.425607384548486e-17,2.1179475201481365e-07,1.862630976181367e-07,2.111630048629213e-11,4.1684941127962935e-10,2.296657085641364e-08,1.0694348934635803e-09,3.041349664851475e-11,3.712763450208777e-10,2.081147214222103e-12,3.3468132972739024e-16,8.345808754120398e-17,2.4867812502401414e-15,9.86159367793418e-17,1.735654608534419e-16,1.991932020034753e-11
4.140529720730187e-08,0.7252077758342279,3.76,0.0,0.9356117050319349,0.9999997944858071,3.555305253595621e-11,3.2000063142613225e-24,7.376634811596894e-17,2.3317026945203712e-07,2.0495430823076508e-07,2.4689151572870843e-11,5.023313569696104e-10,2.5116252303965862e-08,1.289536725867919e-09,3.696850802055742e-11,4.4492353596904615e-10,2.3898393995641577e-12,4.411467396974867e-16,1.1397400834841495e-16,3.31572078582201e-15,1.306207239807479e-16,2.3505752260939447e-16,2.4111987355738207e-11
4.518148391605552e-08,0.7252077761457308,3.76,0.0,0.9356116836228672,0.9999997756912985,4.603319028112432e-11,3.994282453620975e-24,8.345428306182463e-17,2.5456808942123603e-07,2.236453039828747e-07,2.841080027429855e-11,5.952935568160222e-10,2.7239113136987055e-08,1.5291943176671263e-09,4.4177663683484946e-11,5.243565826236405e-10,2.7044594031668517e-12,5.671409911602623e-16,1.518075137975275e-16,4.311579571313091e-15,1.6872568417154005e-16,3.1032312864506687e-16,2.8703622675433943e-11
4.8957670624809176e-08,0.7252077764572056,3.76,0.0,0.9356116621906818,0.9999997568887633,5.836106994791973e-11,4.88219237063945e-24,9.328323787010114e-17,2.759882347833158e-07,2.423360689016312e-07,3.226316125237668e-11,6.956139180644004e-10,2.9335503621883026e-08,1.78816376161456e-09,5.2042882555100596e-11,6.093787159523812e-10,3.023823699496429e-12,7.1400971086935e-16,1.9798017135721819e-16,5.489869702324028e-15,2.1340574663333727e-16,4.0099399356425945e-16,3.3693933203214e-11
5.273385733356283e-08,0.725207776768656,3.76,0.0,0.9356116407353765,0.9999997380783208,7.267619339232094e-11,5.862747199369936e-24,1.0322459791441507e-16,2.9743072329422824e-07,2.610265872230133e-07,3.6230422771328536e-11,8.031701692345895e-10,3.140576920916916e-08,2.066204335361363e-09,6.056582506275547e-11,6.997980105149229e-10,3.3470077406392144e-12,8.830403247133826e-16,2.5357297772292307e-16,6.866151940976747e-15,2.651231653879174e-16,5.087558124760237e-16,3.9082625862285575e-11
5.6510044042316484e-08,0.7252077770800864,3.76,0.0,0.9356116192569512,0.9999997192600858,8.911572373793997e-11,6.93464044662518e-24,1.1325604284008e-16,3.1889556793464335e-07,2.7971684338895917e-07,4.029876173192204e-11,9.17839937219036e-10,3.34502506521307e-08,2.3630784574995367e-09,6.974794884351383e-11,7.954272774834265e-10,3.673290138575871e-12,1.0754648925612164e-15,3.1972472823271795e-16,8.45603576782555e-15,3.2432783304603915e-16,6.353462055837688e-16,4.4869407459291275e-11
6.028623075107014e-08,0.7252077773915,3.76,0.0,0.9356115977554088,0.9999997004341713,1.0781448446044496e-10,8.096353402328792e-24,1.2336016954708233e-16,3.403827772045512e-07,2.9840682204456637e-07,4.4456094009687075e-11,1.0395008211508728e-09,3.546928411273783e-08,2.678551644531107e-09,7.959055302292355e-11,8.960839601310476e-10,4.002108274609908e-12,1.292462801565835e-15,3.9763028905666693e-16,1.0275179441917304e-14,3.91457597523848e-16,7.825527071627772e-16,5.105398468791355e-11
6.406241745982379e-08,0.7252077777029005,3.76,0.0,0.9356115762307547,0.9999996816006868,1.2890495951526429e-10,9.346234688894471e-24,1.3352339733863809e-16,3.6189235538768776e-07,3.170965080353814e-07,4.869185532219568e-11,1.1680304636291494e-09,3.746320125642539e-08,3.012392469273131e-09,9.009481340961554e-11,1.0015900319706993e-09,4.333022995595377e-12,1.5351633268464361e-15,4.885388034208557e-16,1.2339290010550883e-14,4.669385785306643e-16,9.522107910329183e-16,5.76360641331642e-11
6.783860416857743e-08,0.7252077780142907,3.76,0.0,0.935611554682997,0.9999996627597388,1.525172946558786e-10,1.0682560706071195e-23,1.4373511938702573e-16,3.834243027888298e-07,3.357858864047569e-07,5.2996809591448236e-11,1.3033066192395668e-09,3.943232933738294e-08,3.3643725203548755e-09,1.012618097611336e-10,1.1117718972079825e-09,4.665691241898575e-12,1.804648066946357e-15,5.937518505210325e-16,1.4664123281356105e-14,5.511854832755911e-16,1.1462019343009833e-15,6.461535227609663e-11
7.161479087733108e-08,0.7252077783256737,3.76,0.0,0.9356115331121465,0.9999996439114324,1.787793001466532e-10,1.2103580303013664e-23,1.5398705381102248e-16,4.0497861594676273e-07,3.5447494239124256e-07,5.7362881840021e-11,1.4452072201216376e-09,4.137699127656357e-08,3.734266362313272e-09,1.1309254662454207e-10,1.2264602931948558e-09,4.999845104878299e-12,2.101953259651863e-15,7.14621588270067e-16,1.726548379202369e-14,6.44601920255359e-16,1.3664517273662096e-15,7.199155549828658e-11
7.539097758608473e-08,0.7252077786370525,3.76,0.0,0.9356115115182166,0.9999996250558698,2.0781645482169544e-10,1.360754566459329e-23,1.642727393745098e-16,4.2655528782606277e-07,3.731636614260074e-07,6.178301231603292e-11,1.59361043858494e-09,4.329750573433338e-08,4.121851496178475e-09,1.2558796951983257e-10,1.3454901948511007e-09,5.335275545918415e-12,2.4280719834040284e-15,8.525489130074447e-16,2.0159224786827736e-14,7.475807090536808e-16,1.6149280349032274e-15,7.976438008593932e-11
7.916716429483837e-08,0.7252077789484294,3.76,0.0,0.935611489901223,0.9999996061931505,2.3975191130804056e-10,1.519273255044644e-23,1.7458713562800286e-16,4.481543079906505e-07,3.9185202913030104e-07,6.625102882730896e-11,1.7483947469805208e-09,4.5194187178845327e-08,4.526908320694847e-09,1.3874897775799299e-10,1.4687007211340406e-09,5.671819484205673e-12,2.7839562499677185e-15,1.008981655553605e-15,2.3361248186603605e-14,8.605041844987441e-16,1.8936392071068446e-15,8.793353223389386e-11
8.671953771234568e-08,0.7252077795711889,3.76,0.0,0.9356114465981206,0.9999995684466345,3.1279875055866425e-10,1.8600059370735282e-23,1.952873499296392e-16,4.914193353240284e-07,4.292276539680607e-07,7.530984801065667e-11,2.0766223578678084e-09,4.891728831644343e-08,5.388572899105838e-09,1.6707116930736692e-10,1.7270403017333069e-09,6.347771933549961e-12,3.5886357112882776e-15,1.3833790005112775e-15,3.0753992936220345e-14,1.1176638742679807e-15,2.5499917072070813e-15,1.0545964355793963e-10
9.427191112985299e-08,0.725207780193971,3.76,0.0,0.9356114032030146,0.9999995306726461,3.9885878069403297e-10,2.2312644047482122e-23,2.1606541689678443e-16,5.347735520923527e-07,4.666017055823305e-07,8.450380659519276e-11,2.4289259433585104e-09,5.254872897302548e-08,6.317559810156528e-09,1.9806572327254507e-10,2.0002714408182375e-09,7.026981866929972e-12,4.522859508638923e-15,1.8502693778025618e-15,3.957190490154482e-14,1.4189411184818616e-15,3.352320879739808e-15,1.245675373565456e-10
9.999999999999998e-08,0.7252077808167929,3.76,0.0,0.9356113702288232,0.9999995020051407,4.733632838307432e-10,2.5324555588627727e-23,2.31867771161841e-16,5.677148674520457e-07,4.949468960443972e-07,9.15501448227177e-11,2.7115987155700414e-09,5.5243323562929415e-08,7.066025369223084e-09,2.2335944365505592e-10,2.2167282402850246e-09,7.544020198884308e-12,5.321705565822741e-15,2.274069981857399e-15,4.7289252961653845e-14,1.678531542454173e-15,4.0688119710969864e-15,1.4011326086059932e-10
1.018242845473603e-07,0.7252077808167929,3.76,0.0,0.9356113597161173,0.9999994928719212,4.98834251229922e-10,2.6318378105882672e-23,2.3690752915706075e-16,5.7821676683183e-07,5.039740755362428e-07,9.380569756606905e-11,2.8043496081795296e-09,5.6090880221293264e-08,7.3122127502394146e-09,2.317389575777078e-10,2.2872471845137536e-09,7.709003176414896e-12,5.592956267883969e-15,2.4227520466452765e-15,4.9943945852325935e-14,1.7670466797472393e-15,4.317979648763163e-15,1.4525486031170893e-10
1.093766579648676e-07,0.7252077814396718,3.76,0.0,0.9356113161376771,0.9999994550451703,6.135910427850111e-10,3.060593786063596e-23,2.5780524634625396e-16,6.217487458528763e-07,5.413446582034532e-07,1.0319470599097101e-10,3.20194715093427e-09,5.9546051654456733e-08,8.370918259296098e-09,2.680970040302448e-10,2.586878559214861e-09,8.393563723985217e-12,6.804766005964115e-15,3.1145214197140128e-15,6.199984977026867e-14,2.164550492183532e-15,5.464813466555693e-15,1.6751925802476393e-10
1.1692903138237491e-07,0.7252077820626228,3.76,0.0,0.935611272467977,0.9999994171930808,7.439590664887702e-10,3.5164699408609266e-23,2.7875355267894303e-16,6.653692161491263e-07,5.787133506953593e-07,1.1265493532732436e-10,3.620783399900856e-09,6.291649303573173e-08,9.492104611629485e-09,3.0714586881499e-10,2.8981320232814355e-09,9.080502440801438e-12,8.163685804239144e-15,3.9398227636311296e-15,7.587011971272675e-14,2.613889724576949e-15,6.81111456891877e-15,1.91358375135903e-10
1.2448140479988222e-07,0.7252077826856607,3.76,0.0,0.9356112287073323,0.9999993793163192,8.907327096235628e-10,3.998466948161507e-23,2.997494318857167e-16,7.090778679807973e-07,6.160800527901813e-07,1.2217424265838834e-10,4.059935421817637e-09,6.620439589041732e-08,1.0674240735160289e-08,3.4889147635179725e-10,3.220027020411473e-09,9.769723183934105e-12,9.674711292345333e-15,4.913411628604288e-15,9.168602425298018e-14,3.117376399604977e-15,8.375578951075655e-15,2.167698554406302e-10
1.3203377821738952e-07,0.7252077833087993,3.76,0.0,0.9356111848560905,0.9999993414155319,1.0546713232771214e-09,4.5056410240503255e-23,3.2079093522238143e-16,7.528743571853522e-07,6.534446668638645e-07,1.31743328416039e-10,4.5184936109177655e-09,6.94118950420821e-08,1.1915835158625145e-08,3.933396973211742e-10,3.5516336312806178e-09,1.0461164538775197e-11,1.134247429069094e-14,6.050516680930485e-15,1.0957959350661876e-13,3.677204592167431e-15,1.0177265928460928e-14,2.4375134200345335e-10
1.395861516348968e-07,0.725207783932052,3.76,0.0,0.9356111409146292,0.9999993034913465,1.236499749842359e-09,5.0370959271845606e-23,3.4187673759879205e-16,7.967583072398365e-07,6.908070978228178e-07,1.4135505454052248e-10,4.995562660831397e-09,7.254107009297141e-08,1.3215434986755278e-08,4.404963610259721e-10,3.8920703230208636e-09,1.1154785398381834e-11,1.3171276779246286e-14,7.36680577844582e-15,1.2968361476023846e-13,4.295457214764707e-15,1.2235560242966153e-14,2.723004772685803e-10
1.471385250524041e-07,0.7252077845554316,3.76,0.0,0.935611096883355,0.9999992655443729,1.4369088867684191e-09,5.591976326724499e-23,3.6300595687703614e-16,8.407293111230679e-07,7.281672530384274e-07,1.5100394102115878e-10,5.490262425161495e-09,7.559394685700264e-08,1.4571624902655623e-08,4.903672593394855e-10,4.240501793754266e-09,1.1850559064596312e-11,1.5165121485231746e-14,8.878355154606391e-15,1.5213162772763027e-13,4.97411240023863e-15,1.457013663181795e-14,3.02414903167451e-10
1.546908984699114e-07,0.7252077851789502,3.76,0.0,0.9356110527627013,0.9999992275752039,1.6565562815655153e-09,6.16946302178637e-23,3.841780108349227e-16,8.847869330354493e-07,7.655250422832813e-07,1.6068578149246059e-10,6.001728675966275e-09,7.857249875445022e-08,1.5983026196106567e-08,5.429581495114525e-10,4.596136907004384e-09,1.2548468591048454e-11,1.7327739494276483e-14,1.0601621466611734e-14,1.7705791945866605e-13,5.715049504008737e-15,1.720092670602547e-14,3.3409226122324345e-10
1.622432718874187e-07,0.7252077858026204,3.76,0.0,0.9356110085531287,0.9999991895844162,1.8960667535238414e-09,6.768769478403596e-23,4.0539246932718035e-16,9.289307100127019e-07,8.028803776690252e-07,1.703973405279609e-10,6.529113768766108e-09,8.147864817107931e-08,1.744829581682508e-08,5.982747572078145e-10,4.958226711197261e-09,1.3248501985557812e-11,1.9662615236092265e-14,1.2553416391960172e-14,2.0459751891936022e-13,6.5200547529314985e-15,2.0148087980044998e-14,3.673301926525793e-10
1.69795645304926e-07,0.7252077864264531,3.76,0.0,0.9356109642551222,0.9999991515725705,2.1560330388165808e-09,7.389139286633366e-23,4.2664896161817867e-16,9.731601534465495e-07,8.402331735858302e-07,1.8013611878438113e-10,7.071587220246176e-09,8.431426778055255e-08,1.89661254521603e-08,6.563227778549754e-10,5.3260625410242385e-09,1.3950649198015667e-11,2.217300908297155e-14,1.4750883499829596e-14,2.3488619125750145e-13,7.390826563457817e-15,2.343197493331711e-14,4.021263384645356e-10
1.7734801872243328e-07,0.7252077870504596,3.76,0.0,0.9356109198691903,0.9999991135402123,2.437016456204249e-09,8.029844174612526e-23,4.479471535397814e-16,1.0174747505204885e-06,8.775833466434283e-07,1.8990017704679077e-10,7.628336203700047e-09,8.708118183031553e-08,2.0535240628750153e-08,7.171078758144298e-10,5.6989741980566875e-09,1.465490136582274e-11,2.4861977751128885e-14,1.7211477202056733e-14,2.6806043176974465e-13,8.328980546184045e-15,2.7073112010058172e-14,4.3847833955697806e-10
1.8490039213994058e-07,0.7252077876746512,3.76,0.0,0.9356108753958647,0.9999990754878729,2.7395475904231644e-09,8.690182151060849e-23,4.692867472435486e-16,1.0618739655739021e-06,9.149308156136817e-07,1.9968800511214213e-10,8.198565967649726e-09,8.978116739340045e-08,2.2154399837496236e-08,7.806356829069791e-10,6.0763282076221464e-09,1.5361250794740628e-11,2.7732392706901325e-14,1.9952943618563033e-14,3.0425745958854907e-13,9.336054212873454e-15,3.109216846063407e-14,4.76383836810238e-10
1.9245276555744787e-07,0.7252077882990381,3.76,0.0,0.9356108308356975,0.9999990374160693,3.0641269902471887e-09,9.36947575673061e-23,4.906674670187343e-16,1.1063572414083225e-06,9.522755013746385e-07,2.0949842105582124e-10,8.78150018345142e-09,9.241595558833378e-08,2.382239368115313e-08,8.469117974630589e-10,6.457526148626003e-09,1.6069690495186757e-11,3.07869567860518e-14,2.2993303178670195e-14,3.436152111069336e-13,1.0413511403672594e-14,3.5509934918761745e-14,5.158404711782172e-10
2.0000513897495517e-07,0.72520778892363,3.76,0.0,0.9356107861892612,0.9999989993253047,3.4112258784712415e-09,1.0067070776561898e-22,5.120890379756226e-16,1.1509240005439738e-06,9.896173268560307e-07,2.1933049227778866e-10,9.37638122730646e-09,9.49872327678141e-08,2.5538044043914877e-08,9.159417836801602e-10,6.84200305319725e-09,1.678021349004048e-11,3.402821920946477e-14,2.6350834774986995e-14,3.8627233315684686e-13,1.156274645252373e-14,4.0347301611850274e-14,5.568458837770118e-10
2.0755751239246246e-07,0.7252077895484379,3.76,0.0,0.9356107414571475,0.999998961216069,3.781286871437022e-09,1.0782335460977247e-22,5.335511766219541e-16,1.195573646429846e-06,1.0269562169861857e-06,2.2918347472408406e-10,9.98247040141307e-09,9.749664167631061e-08,2.730020328246535e-08,9.87731170672734e-10,7.2292258734104254e-09,1.7492812506321312e-11,3.745858914579521e-14,3.0044061310523475e-14,4.323681759559058e-13,1.2785088106928951e-14,4.5625238113212246e-14,5.993977159711246e-10
2.1510988580996975e-07,0.725207790173471,3.76,0.0,0.9356106966399653,0.9999989230888394,4.174724705945633e-09,1.1514659831088013e-22,5.550535938178498e-16,1.240305564609887e-06,1.06429209864031e-06,2.390567673841183e-10,1.0599048098595699e-08,9.994578257732133e-08,2.910775343796388e-08,1.0622854511961839e-09,7.61869201251449e-09,1.8207480067053762e-11,4.108034795367427e-14,3.409173650996729e-14,4.820427858378061e-13,1.4081803216216106e-14,5.1364774553411756e-14,6.434936094573188e-10
2.2266225922747705e-07,0.7252077907987388,3.76,0.0,0.9356106517383406,0.9999988849440802,4.591926971495158e-09,1.2263454764164885e-22,5.765959979364652e-16,1.285119123848952e-06,1.101624900590111e-06,2.489498781853871e-10,1.1225413914635794e-08,1.0233621435147094e-07,3.09596054684153e-08,1.1396100804347944e-09,8.009927918102064e-09,1.8924208591227224e-11,4.489566022986033e-14,3.8512832880767896e-14,5.354368977821707e-13,1.545410020161245e-14,5.758698421064253e-14,6.891312063461661e-10
2.3021463264498434e-07,0.7252077914242503,3.76,0.0,0.9356106067529153,0.9999988467822439,5.033254845884772e-09,1.3028151039408097e-22,5.981780925924483e-16,1.3300136772218923e-06,1.1389545534547265e-06,2.588623977416027e-10,1.1860886712404349e-08,1.0466945556640902e-07,3.285469850087955e-08,1.2197104750337197e-09,8.402487734677022e-09,1.9642990319421587e-11,4.8906583782190714e-14,4.3326530712646336e-14,5.92691927759053e-13,1.690313232123983e-14,6.431296740134583e-14,7.363081492413492e-10
2.3776700606249164e-07,0.7252077920500152,3.76,0.0,0.9356105616843453,0.999998808603771,5.499043832391831e-09,1.380819863141095e-22,6.197995732083395e-16,1.3749885631677603e-06,1.1762809896529182e-06,2.6879397891327173e-10,1.2504804641636392e-08,1.0694698551910778e-07,3.4791999103006215e-08,1.302592012235948e-09,8.795952013195972e-09,2.0363817202023165e-11,5.3115078633397816e-14,4.8552208009993674e-14,6.539499649023628e-13,1.8430000742636616e-14,7.156383659592545e-14,7.850220813167855e-10
2.4531937947999896e-07,0.7252077926760413,3.76,0.0,0.9356105165333004,0.9999987704090907,5.989604496903514e-09,1.4603066207488808e-22,6.41460126795448e-16,1.4200431065100983e-06,1.2136041433565054e-06,2.787443211976e-10,1.3156525117888549e-08,1.0917024525112054e-07,3.6770500573402817e-08,1.3882600289812012e-09,9.189926475299946e-09,2.1086680891065133e-11,5.752301514881068e-14,5.420943126436937e-14,7.193537635260315e-13,2.0035757434449142e-14,7.93607026895708e-14,8.352706463916274e-10
2.528717528975063e-07,0.7252077933023375,3.76,0.0,0.9356104713004632,0.9999987321986201,6.505223203522934e-09,1.5412240579414548e-22,6.631594338885395e-16,1.4651766194442607e-06,1.2509239504450025e-06,2.887131590637297e-10,1.3815424763989552e-08,1.1134063853752646e-07,3.878922225035314e-08,1.476719820998682e-09,9.58404083005172e-09,2.1811572801801467e-11,6.213218137164385e-14,6.031794698716605e-14,7.890467349966958e-13,2.172140788799883e-14,8.772466236255946e-14,8.870514890031894e-10
2.604241263150136e-07,0.7252077939289123,3.76,0.0,0.9356104259865273,0.9999986939727666,7.046162847278417e-09,1.6235226032279437e-22,6.848971696338628e-16,1.510388402492882e-06,1.28824034846143e-06,2.9870025319370494e-10,1.4480899317122361e-08,1.1345953285033998e-07,4.084720883840851e-08,1.5679766419883502e-09,9.977947641060589e-09,2.2538484147350353e-11,6.694428964291017e-14,6.689767393036756e-14,8.631729394764959e-13,2.3487913678806314e-14,9.667678646741686e-14,9.403622544778615e-10
