Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201)
0.00013719103865317836,0.9235724065189695,3.76,0.0,1.1004997532838837e-06,0.010707237987413725,0.9758011051318298,8.117305191357352e-07,1.4270452060460046e-07,1.827542849751083e-06,8.528117768055077e-06,6.962328805437429e-13,0.031858313318108115,0.13904413167829882,0.36571718466733055,2.839378643846964e-07,0.007771681179680222,5.510294971738585e-11,6.168082987143518e-11,6.008635794064254e-08,6.791657534309686e-12,2.437265527916303e-06,0.4637801021315718,2.994935586085468e-06,9.374194674398884e-13,3.766116114737978e-08,2.0167049753992195e-05,7.086572960574175e-08,3.898320390725631e-08,1.7056056136574254e-07,4.2820439294733983e-16,6.034867288365498e-15,6.253632293242055e-16,1.4861430380163628e-08,0.24967331699197132,1.4247024118909326e-07,2.5634352368938995e-07,2.747595815565731e-11,4.1686264302679935e-13,6.079717415100884e-12,2.511571436155857e-07,5.386296931483071e-12,4.247699100468841e-15,1.2925226351928525e-09,3.7273746174815244e-08,3.4915893026839863e-12,7.996480548461174e-13,6.256201807078242e-11,1.245260367312142e-08,1.8801148866766014e-08,2.9570956445136025e-11,2.7774515467541816e-19,2.9967550595526363e-07,3.02142796496511e-11,2.430402717280742e-16,4.882951811282037e-13,2.9653161420717024e-19,2.9370977829905854e-15,5.762406304861244e-16,5.813938048210307e-17,3.62086524731455e-18,2.8844446347006287e-13,9.267868447471213e-15
0.0001373762083632609,0.923552102072637,3.76,0.0,1.055254883451021e-06,0.010664882869899603,0.9756546376704769,7.778699196486108e-07,1.3666839038239165e-07,1.7522701168104284e-06,8.495365868616998e-06,6.649326009068881e-13,0.03181481115210761,0.13894693782511575,0.36593510162073994,2.723644767290554e-07,0.007750468194479196,5.2767444700231576e-11,5.913557498263162e-11,5.762632005751896e-08,6.475844982186718e-12,2.4310333642826223e-06,0.4634878677706533,2.988363025873226e-06,8.981216979469876e-13,3.610675483618212e-08,1.9342423633972037e-05,6.787627100639671e-08,3.7310083683297175e-08,1.6345741294779537e-07,4.246296684411399e-16,5.780002624638883e-15,6.1623169864508835e-16,1.4865689175258959e-08,0.249967437254058,1.363745373790965e-07,2.4557905662261244e-07,2.6285350494786715e-11,3.9875533217844177e-13,5.8215553405491976e-12,2.51284890602157e-07,4.944477433626392e-12,3.894436709984446e-15,1.2922863772525873e-09,3.7170969531957386e-08,3.2065791086460126e-12,7.656667332435811e-13,5.984781286693227e-11,1.1928630993278395e-08,1.8020803834104203e-08,2.7128532671391516e-11,2.538023286573248e-19,2.998327668900607e-07,3.0226838574755823e-11,2.429934429221078e-16,4.4800636281191257e-13,2.972686908201701e-19,2.6952650090203726e-15,5.286447105354969e-16,5.569368295761591e-17,3.3296545036330403e-18,2.874577922691144e-13,8.504649839735827e-15
0.00013756137807334343,0.9235318474489825,3.76,0.0,1.011979432234672e-06,0.01062296398550845,0.9755097550256543,7.45493511384773e-07,1.3090167653837137e-07,1.6802773606281464e-06,8.462946016744738e-06,6.351234166657573e-13,0.03177144734133155,0.13884934846081232,0.3661515153933237,2.613096954203874e-07,0.007729354813596498,5.0536891459694564e-11,5.6701214361050655e-11,5.5272706157368604e-08,6.176744307784225e-12,2.4250055281008844e-06,0.46319816751458454,2.9818234435053305e-06,8.605568780006173e-13,3.462006252465903e-08,1.8553472598301442e-05,6.501994943007407e-08,3.571270700700006e-08,1.566671888462815e-07,4.2120249871920594e-16,5.536486661188621e-15,6.075138636381458e-16,1.4869878821478737e-08,0.2502589417346546,1.305545040892797e-07,2.3529320374877293e-07,2.5149119827896325e-11,3.8147669324740994e-13,5.574946814757586e-12,2.5140887183914033e-07,4.539953245245063e-12,3.571380019133248e-15,1.2920349609923757e-09,3.707392933148465e-08,2.9455100221237444e-12,7.332094735476601e-13,5.7257694904378476e-11,1.1427978629908311e-08,1.727458517488125e-08,2.489368455270735e-11,2.319837797607187e-19,2.999837491142004e-07,3.0239122588914766e-11,2.429455917836375e-16,4.11135492401984e-13,2.9800050198588156e-19,2.473905669436595e-15,4.850939468249063e-16,5.3365665955875124e-17,3.0625080157173514e-18,2.8651567213681423e-13,7.8060558638557e-15
0.00013774654778342597,0.9235116424819366,3.76,0.0,9.705829693288017e-07,0.010581471380559933,0.9753664485902049,7.145332863999102e-07,1.2539174034927438e-07,1.6114139400076003e-06,8.430850593360836e-06,6.067301238672665e-13,0.03172822219381695,0.1387513743565289,0.3663664311936158,2.5074901787572775e-07,0.007708340560168566,4.84063274132151e-11,5.4372659327540296e-11,5.302066721581809e-08,5.893341643616975e-12,2.419172758870905e-06,0.46291098005591086,2.9753166928661082e-06,8.246449111825831e-13,3.3197982251034775e-08,1.779856994791323e-05,6.229052725390861e-08,3.4187470312137694e-08,1.5017536302481312e-07,4.179154230989303e-16,5.3037883409970055e-15,5.991886503579711e-16,1.487399437718886e-08,0.2505478554722132,1.2499701175625985e-07,2.2546351940717627e-07,2.4064657930380127e-11,3.649869106992972e-13,5.339348916537021e-12,2.515291345844368e-07,4.1694875749188935e-12,3.2758760257517294e-15,1.291768680612077e-09,3.698233179657104e-08,2.7063144210207913e-12,7.022044044847539e-13,5.478570717028923e-11,1.0949553283584121e-08,1.6560926110898422e-08,2.2848276464697092e-11,2.1209563648013344e-19,3.001285773910809e-07,3.0251135655371175e-11,2.4289674471013987e-16,3.773846968705198e-13,2.9872707318120716e-19,2.2712392319057633e-15,4.452349108694547e-16,5.1149335631964575e-17,2.8173844749400534e-18,2.856157734872903e-13,7.166465264448016e-15
0.0001379317174935085,0.9234914870051152,3.76,0.0,9.309794307900974e-07,0.010540395471254732,0.9752247094931814,6.849244742707561e-07,1.2012656370941148e-07,1.5455364812539629e-06,8.399072265321874e-06,5.796815358379603e-13,0.03168513595540441,0.13865302598655949,0.3665798545707001,2.406591576506247e-07,0.007687424947842903,4.6371036019415746e-11,5.2145066750878976e-11,5.08655862722121e-08,5.624693050773226e-12,2.4135262510125944e-06,0.4626262841375817,2.9688426216781763e-06,7.903095670488789e-13,3.183756095789475e-08,1.7076166884160266e-05,5.968207326633006e-08,3.273094955413036e-08,1.4396811730278848e-07,4.1476138070677436e-16,5.081402643774465e-15,5.912361192388115e-16,1.487803127553705e-08,0.2508342032758048,1.1968958713292403e-07,2.160686642264754e-07,2.3029487505302e-11,3.4924817047520387e-13,5.114245414303322e-12,2.5164572540423473e-07,3.830132200023338e-12,3.0055108794519425e-15,1.291487823632848e-09,3.689589857203822e-08,2.4871081109960936e-12,6.725832053146213e-13,5.2426191897844467e-11,1.0492315449337838e-08,1.5878335108026505e-08,2.0975800262561877e-11,1.939622200498705e-19,3.0026737355885654e-07,3.026288167636984e-11,2.428469274703981e-16,3.464827478072498e-13,2.994484302184923e-19,2.085644099050551e-15,4.087458913752395e-16,4.9039021122861866e-17,2.592420173253582e-18,2.847558903154703e-13,6.580758646454303e-15
0.00013811688720359103,0.9234713808518857,3.76,0.0,8.930868979692256e-07,0.010499727026713743,0.97508452861994,6.566053833049301e-07,1.1509471737319523e-07,1.4825085110684714e-06,8.367603972227033e-06,5.539102555043019e-13,0.03164218881324452,0.1385543135395647,0.3667917913919231,2.3101798126624265e-07,0.007666607481607497,4.4426534031921996e-11,5.001382659393426e-11,4.880306678985504e-08,5.369919152467725e-12,2.408057630367042e-06,0.46234405856121785,2.9624010719730862e-06,7.574782870508988e-13,3.053598702901824e-08,1.6384788604558707e-05,5.718894693781804e-08,3.133989088089226e-08,1.3803230528279439e-07,4.117336878320647e-16,4.868849252268802e-15,5.836374004882774e-16,1.4881985301676666e-08,0.25111800972583803,1.1462037897342047e-07,2.0708834802348473e-07,2.204125533075125e-11,3.342245551184406e-13,4.899145399008203e-12,2.517586901886516e-07,3.5192010608712454e-12,2.7580877740550663e-15,1.2911926710926283e-09,3.681436588158181e-08,2.2861736232831283e-12,6.442809228008933e-13,5.017377489458197e-11,1.0055276648962032e-08,1.522539211078248e-08,1.926122539161475e-11,1.7742428964140966e-19,3.0040025660554946e-07,3.027436449431442e-11,2.4279616522229116e-16,3.1818261720687716e-13,3.001645992237038e-19,1.9156430591700844e-15,3.7533397304523527e-16,4.7029356107452485e-17,2.3859131677460325e-18,2.839339334176445e-13,6.0442725245319486e-15
0.00013830205691367357,0.9234513238554238,3.76,0.0,8.568273881486583e-07,0.010459457152859465,0.9749458966311471,6.295172496713881e-07,1.1028533088465388e-07,1.422200108795425e-06,8.33643891388433e-06,5.293524614412405e-13,0.031599380899124944,0.13845524692928587,0.36700224782176066,2.2180444845553512e-07,0.007645887658572661,4.256855944052439e-11,4.7974550124371885e-11,4.682892162713173e-08,5.128200214176094e-12,2.402758931961619e-06,0.4620642821948191,2.955991880535809e-06,7.260820005416027e-13,2.9290583215208e-08,1.5723030602558104e-05,5.480578353207678e-08,3.0011201807233626e-08,1.3235541819575596e-07,4.0882601664117375e-16,4.665671289755805e-15,5.763746333884479e-16,1.4885852571395427e-08,0.2513992991748627,1.0977812558748565e-07,1.9850327577691332e-07,2.109772577951767e-11,3.198819446039482e-13,4.693581989687899e-12,2.518680741668461e-07,3.2342463325372837e-12,2.5316069339344496e-15,1.2908834977349527e-09,3.673748373289509e-08,2.1019450722802644e-12,6.172357979833766e-13,4.802335072261582e-11,9.637496811602618e-09,1.4600744972380205e-08,1.7690863153606095e-11,1.6233746147929598e-19,3.00527342742408e-07,3.028558789289666e-11,2.427444825299677e-16,2.9225926294802517e-13,3.008756066155551e-19,1.7598901016028694e-15,3.447323912736997e-16,4.511526148545877e-17,2.196308891048739e-18,2.831479239971523e-13,5.5527576834101135e-15
0.0001384872266237561,0.923431315848772,3.76,0.0,8.221266562401606e-07,0.01041957727709638,0.9748088039807546,6.03604094060844e-07,1.0568806410017077e-07,1.364487576961702e-06,8.305570538400515e-06,5.059477067660448e-13,0.031556712292626854,0.13835583580478364,0.36721123030178243,2.1299855563869875e-07,0.0076252649687077855,4.079306006131122e-11,4.602305875249312e-11,4.493916258599462e-08,4.898771630759931e-12,2.3976225789691493e-06,0.46178693397994747,2.9496148793244212e-06,6.960549503276635e-13,2.8098799928135384e-08,1.5089555160268419e-05,5.252748001215677e-08,2.8741942864689794e-08,1.269255525537239e-07,4.060323751670822e-16,4.471434124763788e-15,5.6943090925847e-16,1.4889629511059697e-08,0.25167809574845706,1.0515212415890091e-07,1.9029509650389196e-07,2.0196774690246333e-11,3.061879225511022e-13,4.497111107653535e-12,2.51973921921616e-07,2.9730367368588156e-12,2.3242474914086724e-15,1.2905605721913092e-09,3.6665015167870475e-08,1.9329944236220794e-12,5.913891022096249e-13,4.597006868303877e-11,9.238081794413435e-09,1.4003106069785806e-08,1.6252243759802187e-11,1.4857078420104813e-19,3.0064874547553164e-07,3.029655559819891e-11,2.4269190338044165e-16,2.685076219474347e-13,3.015814790855345e-19,1.6171584659238201e-15,3.1669813604696193e-16,4.329192910465853e-17,2.0221870725327825e-18,2.823959876326318e-13,5.10234143576579e-15
0.00013867239633383864,0.9234113566648912,3.76,0.0,7.88914006932363e-07,0.010380079133749318,0.9746732409330017,5.788125855058234e-07,1.012930802135118e-07,1.3092531291078436e-06,8.274992530862524e-06,4.836387300553349e-13,0.03151418302411954,0.13825608956022298,0.36741874553165815,2.0458128244786638e-07,0.007604738895535466,3.909618273962123e-11,4.415537346105412e-11,4.312999050623041e-08,4.68091978529448e-12,2.392641362795714e-06,0.46151199293841233,2.943269895866281e-06,6.673345272580592e-13,2.695820888238308e-08,1.4483088023696669e-05,5.034918169646774e-08,2.7529319700312382e-08,1.2173137950932014e-07,4.0334708848849716e-16,4.285724239311392e-15,5.627902178292658e-16,1.4893312838783561e-08,0.25195442334619056,1.0073220172864074e-07,1.824463548772425e-07,1.933638357043114e-11,2.9311168751893863e-13,4.309310315569913e-12,2.5207627740350756e-07,2.7335378796819243e-12,2.134351072325856e-15,1.2902241571573002e-09,3.659673555523162e-08,1.7780190381003875e-12,5.666849819142386e-13,4.4009319559564025e-11,8.856181035513856e-09,1.3431249093890058e-08,1.4934004936872195e-11,1.3600545461197587e-19,3.007645756757839e-07,3.030727127977029e-11,2.4263845119962523e-16,2.467407910818518e-13,3.0228224357879623e-19,1.4863298067635605e-15,2.9100978100061756e-16,4.1554806464552875e-17,1.8622498481705045e-18,2.816763485876379e-13,4.689493404020189e-15
0.00013885756604392117,0.923391446136711,3.76,0.0,7.571221167137601e-07,0.010340954750220954,0.9745391975784856,5.550919119993271e-07,9.709102020360611e-08,1.2563845939659276e-06,8.244698802580111e-06,4.623712775183322e-13,0.031471793077600986,0.13815601734422614,0.36762480045115525,1.965345411279658e-07,0.007584308916785304,3.7474263131625683e-11,4.236770479398176e-11,4.139778587571736e-08,4.473978247195246e-12,2.387808424233605e-06,0.46123943817848867,2.9369567536319176e-06,6.398611133671375e-13,2.586649706696204e-08,1.3902415250628128e-05,4.82662696230524e-08,2.637067559950382e-08,1.1676211583253058e-07,4.007647810229577e-16,4.108148157151226e-15,5.564373968120132e-16,1.489689954674324e-08,0.2522283056426567,9.650868774854903e-08,1.7494044543085554e-07,1.85146341126208e-11,2.806239690983284e-13,4.12977771787825e-12,2.521751839444509e-07,2.513894419097795e-12,1.960406924937249e-15,1.2898745095627881e-09,3.653243192310775e-08,1.6358303700204435e-12,5.430703116635731e-13,4.213672307876209e-11,8.490985331921006e-09,1.2884006005446337e-08,1.372579097335724e-11,1.2453365959202837e-19,3.0087494164701543e-07,3.0317738551677005e-11,2.4258414886781937e-16,2.2678837783869674e-13,3.029779272758764e-19,1.3663843674972904e-15,2.674655159561401e-16,3.989958233375449e-17,1.7153109484893443e-18,2.809873244416914e-13,4.310994488899997e-15
0.0001390427357540037,0.9233715840971748,3.76,0.0,7.266868652292941e-07,0.010302196433831656,0.9744066638493577,5.323936575685616e-07,9.307297863053543e-08,1.2057751350936622e-06,8.214683480860766e-06,4.4209393571152166e-13,0.03142954239339244,0.13805562806881305,0.3678294022230764,1.8884112865284813e-07,0.007563974505009529,3.592381603233325e-11,4.065644337282679e-11,3.973909992857919e-08,4.2773242797180405e-12,2.3831172356197686e-06,0.46096924890069296,2.930675272387804e-06,6.135779331164176e-13,2.4821461028614496e-08,1.3346380221836147e-05,4.627434858440148e-08,2.5263484409357105e-08,1.1200749641689384e-07,3.9828035986793267e-16,3.93833142871152e-15,5.503580844705654e-16,1.4900386884568372e-08,0.2524997660885719,9.247238811731172e-08,1.6776156920925246e-07,1.7729703006317727e-11,2.686969485326338e-13,3.9581309192162275e-12,2.522706842709431e-07,2.3124138900085408e-12,1.801038443386856e-15,1.2895118807362765e-09,3.647190232921262e-08,1.505343710229598e-12,5.204945550106554e-13,4.034811604679182e-11,8.141724735548205e-09,1.2360264147928852e-08,1.2618161203208217e-11,1.1405753141939795e-19,3.0097994919262224e-07,3.0327960973527796e-11,2.425290187346899e-16,2.0849500445072805e-13,3.036685575751983e-19,1.2563920665776758e-15,2.458813633792895e-16,3.83221732267231e-17,1.5802858645252383e-18,2.803273210240156e-13,3.963908720754979e-15
0.00013922790546408624,0.9233517703792853,3.76,0.0,6.975471754596779e-07,0.01026379675930671,0.9742756295336868,5.10671685483357e-07,8.923048070413307e-08,1.1573229851247116e-06,8.184940899289631e-06,4.2275797412942063e-13,0.03138743087069413,0.13795493041794846,0.3680325582170917,1.8148468140737205e-07,0.007543735128162563,3.444152621975675e-11,3.901815091164422e-11,3.8150646204746076e-08,4.090375629768752e-12,2.3785615839448734e-06,0.46070140440314306,2.924425268529111e-06,5.884309123042659e-13,2.382100145019534e-08,1.2813880806826714e-05,4.43692357950159e-08,2.420534384027559e-08,1.0745774822808555e-07,3.9588899912370944e-16,3.775917669617905e-15,5.445386750063653e-16,1.4903772343740342e-08,0.25276882791193456,8.861456061585303e-08,1.6089469272565136e-07,1.6979857029126923e-11,2.573041836148862e-13,3.794006037676811e-12,2.523628205167924e-07,2.1275520275497516e-12,1.6549909518638578e-15,1.2891365165637002e-09,3.6414955266431276e-08,1.3855688747825283e-12,4.989096327307353e-13,3.8639541125002786e-11,7.807666560765766e-09,1.1858963508953913e-08,1.1602507021804898e-11,1.0448820511260012e-19,3.0107970168046055e-07,3.0337942051474716e-11,2.424730826337363e-16,1.9171895091649998e-13,3.0435416207633163e-19,1.1555044097494845e-15,2.2608956112959357e-16,3.681871068486359e-17,1.4561829012579995e-18,2.796948276323405e-13,3.6455577194178716e-15
0.00013941307517416877,0.923332004816142,3.76,0.0,6.696448622417775e-07,0.010225748556877893,0.9741460842890287,4.898820272931798e-07,8.555546055440038e-08,1.1109311938420818e-06,8.155465588488445e-06,4.0431719705106824e-13,0.03134545837000923,0.13785393285571484,0.3682342759944196,1.74449632292197e-07,0.007523590250146397,3.3024239786675533e-11,3.744955170273605e-11,3.662929254593703e-08,3.912587575780588e-12,2.3741355548607535e-06,0.4604358840865244,2.918206555393498e-06,5.64368544236032e-13,2.286311800834733e-08,1.2303866675813961e-05,4.254695015633369e-08,2.319396912495121e-08,1.0310356561670726e-07,3.935861251335551e-16,3.62056764985593e-15,5.389662765690083e-16,1.490705364293023e-08,0.25303551411923997,8.492689166366841e-08,1.54325509100701e-07,1.626344840160729e-11,2.4642053762324126e-13,3.6370567699238454e-12,2.524516342354468e-07,1.957899446898041e-12,1.521120628740104e-15,1.2887486576418486e-09,3.636140910175095e-08,1.2756017500236113e-12,4.782697980323031e-13,3.700723620882381e-11,7.488113497387422e-09,1.1379094122366963e-08,1.0670976620076197e-11,9.574496754723329e-20,3.011743001061494e-07,3.0347685239190246e-11,2.424163618962862e-16,1.7633092372100832e-13,3.050347685639709e-19,1.0629471498187408e-15,2.0793709562875864e-16,3.5385529308239784e-17,1.3420950366080303e-18,2.790884125202111e-13,3.3534975151915143e-15
0.0001395982448842513,0.9233122872409835,3.76,0.0,6.429244886757919e-07,0.010188044900968005,0.9740180176552519,4.6998277739687124e-07,8.204024064094162e-08,1.0665073893259094e-06,8.12625226732902e-06,3.8672780406271777e-13,0.031303624715442575,0.13775264363412726,0.36843456329331536,1.677211701149671e-07,0.007503539331323726,3.166895593298803e-11,3.594752454730008e-11,3.5172053504488746e-08,3.743450211619138e-12,2.3698335175358543e-06,0.4601726674586878,2.9120189435569445e-06,5.413417627693762e-13,2.1945904495555044e-08,1.1815336750082412e-05,4.080370208781539e-08,2.2227187014992335e-08,9.893608692386289e-08,3.9136740258528105e-16,3.4719584308011356e-15,5.336286717317837e-16,1.4910228714217806e-08,0.253299847496747,8.140147432211039e-08,1.4804040126138576e-07,1.5578910391126818e-11,2.360221120694644e-13,3.486953505347899e-12,2.525371664119169e-07,1.8021695509267768e-12,1.3983844617856143e-15,1.2883485394265921e-09,3.631109154659592e-08,1.1746166133891143e-12,4.585315183613364e-13,3.544762437629068e-11,7.1824018232856124e-09,1.091969360352646e-08,9.816406701306537e-12,8.7754489176695e-20,3.012638431547822e-07,3.0357193938820974e-11,2.423588773650197e-16,1.6221293831704248e-13,3.057104049926044e-19,9.78013623213685e-16,1.9128437111583165e-16,3.4019155491860414e-17,1.2371925117504573e-18,2.7850671863721664e-13,3.0854975074784197e-15
0.00013978341459433384,0.9232926174872191,3.76,0.0,6.173332299906849e-07,0.010150679099428636,0.9738914190666487,4.509339928658896e-07,7.867751224077494e-08,1.0239635514695196e-06,8.097295834578013e-06,3.699482587159707e-13,0.031261929696880505,0.13765107080060832,0.3686334280153251,1.6128520114198296e-07,0.007483581829000517,3.037281919324582e-11,3.4509095106525405e-11,3.3776083142784404e-08,3.5824859462376894e-12,2.3656501103119742e-06,0.45991173413889597,2.9058622411125535e-06,5.193038218704026e-13,2.1067544192483295e-08,1.1347336783328949e-05,3.913588389262099e-08,2.1302930096582445e-08,9.494687230837105e-08,3.89228721423441e-16,3.329782547501276e-15,5.285142802863143e-16,1.491329569013933e-08,0.25356185061179237,7.803078747527853e-08,1.4202640708647198e-07,1.4924753150917942e-11,2.2608618304893652e-13,3.3433824866033133e-12,2.5261945747431435e-07,1.6591875498315188e-12,1.2858311361177483e-15,1.2879363923761183e-09,3.626383915674326e-08,1.0818591568613516e-12,4.396533634380403e-13,3.395730437462525e-11,6.889899711172947e-09,1.0479844810721e-08,9.032260515997997e-12,8.045013013528298e-20,3.013484272610781e-07,3.0366471501919094e-11,2.423006494070564e-16,1.4925730459140641e-13,3.063810994718417e-19,9.000586994061995e-16,1.7600400203532032e-16,3.2716296824775235e-17,1.140716085480752e-18,2.779484596075004e-13,2.8395213590279914e-15
