Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30)
9.741787592235064e-06,0.9154863065201341,3.76,0.0,0.7942041380022459,0.9943035533869001,0.0070213455725511315,1.558357510178604e-09,2.2765695696823233e-08,0.016711135728422304,0.0005501750143839845,3.781918310183704e-07,0.00018622285785571492,0.00018365266909322017,0.006466413971819031,0.0030353166460836134,4.770426427948733e-05,1.1974730010261707e-06,4.740739621927805e-06,0.0010573235016909956,0.0004343170942523824
9.985103849510973e-06,0.9155263385910425,3.76,0.0,0.7933452216224994,0.9940630460969699,0.007349019189832258,1.6746416287034704e-09,2.3417694369211454e-08,0.01716957774157099,0.0005420416546657145,3.8846492382933387e-07,0.0001913280243189775,0.00018921216224104367,0.006738241301991108,0.0031984747872772982,4.900432287711436e-05,1.221242576277088e-06,5.019936445337481e-06,0.0011469124137839667,0.0004630896925626365
9.999999999999997e-06,0.915566975968848,3.76,0.0,0.7932920623438854,0.9940481073030368,0.007369359037218352,1.6819661050906065e-09,2.3457720106480536e-08,0.01719767874345516,0.000541545659701824,3.890943541862219e-07,0.0001916436034869896,0.00018955846212159098,0.00675512446692656,0.003208605619883524,4.908493873597479e-05,1.2226864905636857e-06,5.0373377025990105e-06,0.0011525645608965378,0.0004648828059072908
1.0228420106786882e-05,0.915566975968848,3.76,0.0,0.7924684770967064,0.9938158994894619,0.007685333369879915,1.7973304595428192e-09,2.4073093828016558e-08,0.017629090537036894,0.000533974611510743,3.987533996908197e-07,0.00019652769478621337,0.00019495609293369712,0.007017571666382972,0.0033660123804045853,5.0336172694490416e-05,1.2446734911831376e-06,5.308673033520303e-06,0.0012417089700389435,0.0004928342195799151
1.047173636406279e-05,0.9156082379490926,3.76,0.0,0.7915735179803158,0.9935620086977789,0.008030434391251161,1.926688566848372e-09,2.4731992829233764e-08,0.018089696934378712,0.0005259933033001262,4.090574729902498e-07,0.00020182538997739422,0.0002008894965777586,0.007304624211446905,0.003537949690639754,5.17006173726893e-05,1.2677936560701485e-06,5.607093273020971e-06,0.0013418891554176336,0.0005235462121208901
1.07150526213387e-05,0.9156501444043752,3.76,0.0,0.7906599494868723,0.9933012682903994,0.008384473750536765,2.0629885246383145e-09,2.5394495198738845e-08,0.018551421375806447,0.0005181139900071937,4.193773878063741e-07,0.0002072245947722639,0.0002070174089432629,0.007599622417198075,0.0037143092573609644,5.30984521219723e-05,1.2906296200354202e-06,5.915344278818593e-06,0.0014476315998505293,0.000555220781988956
1.0958368878614609e-05,0.9156927157475593,3.76,0.0,0.7897273687739845,0.9930335720148293,0.008747608052323046,2.206510874959375e-09,2.6060709302028395e-08,0.01901428946753104,0.0005103500951928417,4.297134072317147e-07,0.00021272875984095516,0.00021334487559826763,0.007902793941397337,0.003895115868965706,5.453046554500655e-05,1.3132064676625858e-06,6.233576278598283e-06,0.001559117634547081,0.0005878526587699813
1.1201685135890518e-05,0.9157359728838288,3.76,0.0,0.78877536521376,0.9927588125613822,0.009119998901255068,2.3575440649840874e-09,2.6730747565051022e-08,0.019478327558976764,0.0005027125096845207,4.4006580356031983e-07,0.0002183413042823022,0.0002198769612960991,0.008214370472600274,0.004080396531503065,5.599744146745481e-05,1.3355477528870523e-06,6.561942483569621e-06,0.0016765313459260122,0.0006214362269302716
1.1445001393166427e-05,0.9157799371725482,3.76,0.0,0.7878035206471913,0.9924768813458159,0.009501812798195055,2.5163843630395756e-09,2.7404726042043478e-08,0.01994356235834541,0.00049520987595168,4.504348493063593e-07,0.00022406561909662736,0.00022661875924442608,0.008534587591681684,0.004270180433248576,5.7500160745859835e-05,1.357675481198791e-06,6.9005989346622165e-06,0.0018000596268407498,0.0006559655574952872
1.1688317650442336e-05,0.9158246303898898,3.76,0.0,0.7868114096224262,0.9921876683099702,0.009893221041821812,2.683335753234212e-09,2.8082764032073672e-08,0.02041002058316276,0.0004878488526433533,4.608208090245152e-07,0.00022990507137216943,0.00023357540022000517,0.008863684641372886,0.00446449890681663,5.9039403045305486e-05,1.3796100999876095e-06,7.249704337154668e-06,0.0019298922247972048,0.0006914344345422469
1.1931633907718245e-05,0.9158700746958519,3.76,0.0,0.785798599617152,0.9918910617394004,0.010294399636748807,2.8587098083690212e-09,2.8764983743264454e-08,0.02087772864414942,0.0004806343591394205,4.712239318942599e-07,0.00023586300905454184,0.00024075206144944845,0.009201904603228941,0.0046633853901641735,6.061594858308325e-05,1.4013705066716876e-06,7.609419891477962e-06,0.0020662217869153944,0.0007278363767780487
1.2174950164994154e-05,0.9159162926036652,3.76,0.0,0.7847646512455496,0.991586948097042,0.01070552920887797,3.042825540603521e-09,2.9451509999732722e-08,0.021346712360857757,0.000473569800319969,4.81644445031747e-07,0.00024194276614718417,0.00024815397518325265,0.009549493981377881,0.004866875387441408,6.223057982171461e-05,1.4229740988681802e-06,7.979909105104415e-06,0.0022092439014505466,0.0007651646544639823
1.2418266422270063e-05,0.9159633069523735,3.76,0.0,0.7837091184504849,0.9912752118718569,0.011126794928524081,3.2360092293831147e-09,3.014246999035396e-08,0.02181699670729491,0.00046665727196891526,4.92082547490854e-07,0.0002481476682089763,0.00025578643696914954,0.00990670269232012,0.005075006430602805,6.388408309706539e-05,1.4444368216646082e-06,8.36133759419012e-06,0.002359157135694055,0.0008034123019800383
1.2661582679545972e-05,0.9160111408819324,3.76,0.0,0.7826315486818008,0.9909557354413906,0.011558386441650734,3.4385942262063283e-09,3.0837993059763146e-08,0.022288605585611132,0.00045989774739286176,5.025384049097694e-07,0.0002544810380506664,0.0002636548135967647,0.010273783959992941,0.005287818042529425,6.557725017993733e-05,1.4657732137254415e-06,8.753872888292706e-06,0.002516163070087138,0.0008425721263347524
1.290489893682188e-05,0.9160598178107403,3.76,0.0,0.7815314830617074,0.9906283989471287,0.012000497809410232,3.650920735766976e-09,3.1538210536741944e-08,0.022761561625847804,0.0004532912459772641,5.130121447556829e-07,0.00026094620155555845,0.0002717645506649556,0.010650994215285533,0.005505351702269428,6.731087977251251e-05,1.4869964921933612e-06,9.1576842218959e-06,0.0026804663284272995,0.000882636711938128
1.314821519409779e-05,0.9161093614154171,3.76,0.0,0.7804084565383542,0.9902930801815693,0.012453327456029294,3.873335572985826e-09,3.22432555964043e-08,0.023235886009777593,0.0004468369845389164,5.235038521245802e-07,0.0002675464935500376,0.0002801211798019651,0.011038592999164579,0.005727650812936426,6.908577893537991e-05,1.5081186295676058e-06,9.572942314554773e-06,0.002852274604048193,0.0009235984219505061
1.3391531451373699e-05,0.9161597956126347,3.76,0.0,0.7792619980287363,0.9899496544859544,0.012917078124946099,4.106191895555137e-09,3.295326315704842e-08,0.02371159831691848,0.00044053351244012793,5.340135660531606e-07,0.0002742852636502552,0.0002887303255406431,0.011436842868553005,0.005954760672630752,7.090276444187889e-05,1.5291504113771799e-06,9.999819158135573e-06,0.0030317986818534782,0.0009654493965132185
1.3634847708649608e-05,0.916211144542634,3.76,0.0,0.7780916305521676,0.9895979946576392,0.01339195684298133,4.349848911610809e-09,3.366836980895072e-08,0.024188716390828483,0.00043437883149676155,5.445412762973805e-07,0.00028116588202952743,0.00029759771180684483,0.011846009304108767,0.006186728448572176,7.276266406244177e-05,1.5501015314180454e-06,1.0438487796459525e-05,0.003219252456129179,0.0010081815481608007
1.3878163965925516e-05,0.9162634325543635,3.76,0.0,0.7768968713555829,0.9892379708661195,0.013878174892238582,4.604671562164974e-09,3.43887137698584e-08,0.024667256223825387,0.00042837050174460275,5.550869205367783e-07,0.00028819174507293,0.0003067291680790182,0.01226636061905993,0.00642360315465641,7.466631778328675e-05,1.570980680404316e-06,1.0889122091038282e-05,0.003414852944059612,0.00105178655470765
1.4121480223201425e-05,0.9163166841920649,3.76,0.0,0.7756772320319115,0.9888694505767781,0.014375947789376425,4.87103017813481e-09,3.511443486706709e-08,0.025147231858371224,0.00042250573414039826,5.656503819659413e-07,0.0002953662808947753,0.0003161306352588358,0.012698167868266132,0.006665435632567849,7.661457896292275e-05,1.5917955983785846e-06,1.1351896494976174e-05,0.0036188202948501066,0.0010962558498905928
1.4364796480477334e-05,0.9163709241829129,3.76,0.0,0.7744322186327465,0.988492298481459,0.014885495271859554,5.149300111869726e-09,3.5845674546038146e-08,0.025628655303460545,0.00041678147127014814,5.76231487232432e-07,0.0003026929546968137,0.000325808171198841,0.013141704756709014,0.00691227853641756,7.860831543025768e-05,1.6125531639425906e-06,1.1826985825023377e-05,0.003831377794394943,0.0011415806120385844
1.4608112737753243e-05,0.9164261774256516,3.76,0.0,0.7731613317765064,0.9881063764350476,0.015407041290760223,5.439861343112858e-09,3.658257590041549e-08,0.02611153646443947,0.0004111944571217797,5.868300046862226e-07,0.0003101752739495745,0.000335767955948098,0.01359724754663961,0.007164186320929799,8.06484105284892e-05,1.633259484976525e-06,1.2314565016930732e-05,0.004052751865437752,0.0011877517510277525
1.4851428995029152e-05,0.9164824689801684,3.76,0.0,0.7718640667532608,0.987711543397273,0.015940814009650597,5.743098059614615e-09,3.732528372124015e-08,0.026595883084793947,0.00040574129695185226,5.974456429097667e-07,0.0003178167933904626,0.0003460162968010517,0.014065074962631294,0.00742121523317661,8.273576411081827e-05,1.6539199371785096e-06,1.2814808887287971e-05,0.0042831720631375915,0.0012347598937621329
1.5094745252305061e-05,0.9165398240575663,3.76,0.0,0.7705399136273194,0.9873076553790245,0.016487045809118174,6.059398212761749e-09,3.807394456733448e-08,0.027081700698558756,0.00040041850823392347,6.080780494949401e-07,0.00032562111984537007,0.00035655963308584877,0.014545468093837895,0.007683423307689091,8.487129349587373e-05,1.6745392370875904e-06,1.3327891899340375e-05,0.004522871065978516,0.0012825953684075582
1.5338061509580972e-05,0.9165982680106837,3.76,0.0,0.7691883573386343,0.9868945653925126,0.017045973296446835,6.389153048640471e-09,3.8828706853829866e-08,0.027568992592104446,0.00039522256362538733,6.18726810038514e-07,0.0003335919168818589,0.00036740454073262593,0.015038710292800427,0.007950870364857405,8.705593438820715e-05,1.6951215309898292e-06,1.3853987910150537e-05,0.004772084661980377,0.0013312481875946973
1.558137776685688e-05,0.9166578263251371,3.76,0.0,0.7678088778039912,0.9864721234046756,0.01761783732001853,6.732756615328138e-09,3.95897209543174e-08,0.028057759774180284,0.0003901499268364356,6.293914473340998e-07,0.00034173290929783974,0.00037855773675039866,0.015545087070161327,0.008223618012580399,8.929064176833123e-05,1.7156704173471758e-06,1.4393269920218712e-05,0.005031051730127868,0.0013807080307885848
1.582469402413279e-05,0.9167185246104341,3.76,0.0,0.7664009500188892,0.9860401762932729,0.01820288298800468,7.090605247434868e-09,4.035713931872887e-08,0.028548000953201886,0.0003851970822259484,6.400714207346282e-07,0.00035004788745959326,0.00039002608354670045,0.016064885984697623,0.008501729650939222,9.157639076091721e-05,1.736188997670245e-06,1.4945909832727142e-05,0.0053000142169461785,0.0014309642260081367
1.60680102814087e-05,0.9167803885910581,3.76,0.0,0.7649640441609521,0.985598567805161,0.01880135969093729,7.463097028974509e-09,4.11311166075908e-08,0.0290397125208633,0.00038036055888732243,6.507661256631956e-07,0.0003585407115121989,0.0004018165930921697,0.01659839652814454,0.008785270479751911,9.391417748876401e-05,1.7566799632935093e-06,1.5512078193929884e-05,0.005579217108184858,0.0014820057310700532
