Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77)
0.0026864337530314274,0.7305395646807635,3.76,0.0,0.5507181509818077,0.783987743941048,0.27302348185004377,3.633401484342521e-14,1.0962453586631695e-10,0.004272935658757994,0.0006431322558731258,7.555135622217114e-07,5.447068599324161e-05,0.00012461294600869192,0.15917460892351123,0.009589414086550023,1.6993579723065015e-05,6.713785200543403e-07,6.755464847887017e-06,0.04746786788249575,0.009524028080051365,1.5189175781466797e-05,0.13209034932585875,4.7776167690329116e-05,1.7498652029267888e-11,5.997271238913396e-06,0.010829758512575923,9.041871688715245e-08,3.4662887419538514e-08,1.043567123639104e-07,6.353443660052653e-15,5.963557998641438e-11,9.685434397986107e-15,3.837696751221928e-09,0.007826936012599943,1.975813682298006e-06,0.00019343429814061203,6.703482089325124e-11,4.861507533883295e-14,8.741225057157505e-10,9.972732020005802e-12,0.0008776268030259854,2.0684874265931223e-09,6.529381647291329e-14,6.616638760232223e-07
0.002704564357988925,0.7308747352273481,3.76,0.0,0.5465903865369516,0.7803459985645427,0.2775047628466888,3.992010251390034e-14,1.1664974852006692e-10,0.004304825946909745,0.000647052337149529,7.572686992063235e-07,5.55479529407217e-05,0.0001281150999024243,0.16173088699020707,0.009540767457514858,1.7361868914272313e-05,6.796350900083472e-07,6.890253602459705e-06,0.04786819848005273,0.009547305365262462,1.5474610924830935e-05,0.134507381911441,4.82095695373183e-05,1.765912703673139e-11,6.184681913991871e-06,0.011136439936963633,9.491399186225674e-08,3.561298085695032e-08,1.0799315359132973e-07,6.54126473963406e-15,6.078854883127914e-11,9.971756623713957e-15,3.946451588477105e-09,0.008034831447009215,2.0821038754602338e-06,0.00020088217055461708,6.964669412780808e-11,5.1181965312140417e-14,8.964898895712261e-10,1.0501073901664806e-11,0.0008919393809138434,2.1022221031899733e-09,6.832086804482775e-14,6.760635303518588e-07
0.0027226949629464226,0.7312161123589619,3.76,0.0,0.5424025809353848,0.7766353505459872,0.2820654532805261,4.391823968220566e-14,1.2422646821503284e-10,0.00433746310981703,0.0006509957493683619,7.590268026302641e-07,5.6664093218734054e-05,0.00013176869019754868,0.16432897403529687,0.00949058874138896,1.7743193473879237e-05,6.880672414853851e-07,7.0297638011198165e-06,0.04826478059609699,0.00957018705293927,1.5768923389105896e-05,0.13697124759923532,4.864734153627458e-05,1.78193220307373e-11,6.379611176941336e-06,0.011451168775826836,9.965500864844283e-08,3.660635408318266e-08,1.1180876156585103e-07,6.736999544269704e-15,6.19773140157463e-11,1.0270142004608438e-14,4.059706124629066e-09,0.00824908324058187,2.1947276896065487e-06,0.0002085885545040434,7.235222986778487e-11,5.390339995543488e-14,9.195732299951072e-10,1.1063199270158263e-11,0.0009060072412208728,2.1353801177567712e-09,7.151705297026414e-14,6.909075186096063e-07
0.00274082556790392,0.7315638989114189,3.76,0.0,0.5381529355633887,0.7728534590428543,0.28670815299794916,4.838313410738499e-14,1.3240710047912916e-10,0.0043708767279689925,0.0006549610827515079,7.607870645510493e-07,5.7821216944835984e-05,0.00013558301807929985,0.16697016915756904,0.009438827790031043,1.813824129050288e-05,6.966797353650202e-07,7.174236816544952e-06,0.048657410289632816,0.009592638314301244,1.6072520821601265e-05,0.13948352509892356,4.908943937918398e-05,1.7979258493025718e-11,6.582489790761582e-06,0.011774193893470621,1.0465775029265501e-07,3.7645818066664206e-08,1.1581551594149042e-07,6.9411112081178886e-15,6.32035595067321e-11,1.0581296443967989e-14,4.1777212610489285e-09,0.008469963365507606,2.31413021779649e-06,0.00021656199705971226,7.51548334460603e-11,5.679089763601587e-14,9.434062564381988e-10,1.1661763984444895e-11,0.000919806551803136,2.1679053088252677e-09,7.489423217072482e-14,7.062155329768577e-07
0.002758956172861418,0.731918307439879,3.76,0.0,0.5338395694932272,0.7689978641773547,0.2914355918224295,5.337780823643413e-14,1.4124998237770972e-10,0.004405097894094248,0.0006589467312518363,7.62548565915112e-07,5.9021585180994735e-05,0.00013956812334816837,0.16965583041180024,0.009385432208305684,1.854774808038887e-05,7.054774025707962e-07,7.323929784971441e-06,0.049045870963132523,0.009614621242399101,1.6385835062846518e-05,0.14204587111606734,4.9535804667106715e-05,1.813896345450453e-11,6.79378072479855e-06,0.012105774994922358,1.0993946597409225e-07,3.8734419407354065e-08,1.200264191271829e-07,7.154098005812553e-15,6.446907410901181e-11,1.0905979400744226e-14,4.3007775721274265e-09,0.008697759907939825,2.440794002857626e-06,0.00022481132005188622,7.805805541470486e-11,5.985705402478611e-14,9.680248065490222e-10,1.2299677086816465e-11,0.0009333128063214091,2.199739926641022e-09,7.846529365155571e-14,7.220084098852537e-07
0.0027752737173231657,0.732243120923716,3.76,0.0,0.5299014341575184,0.7654626771778534,0.29576510634071634,5.838592349087458e-14,1.4982842308283936e-10,0.0044366143852022895,0.0006625496825328845,7.641341172636818e-07,6.0140891703977845e-05,0.00014330968327953519,0.17211211662332318,0.00933593338846511,1.8929316479100116e-05,7.13557665514899e-07,7.46334274429729e-06,0.04939173097047877,0.009633971436788262,1.6676503557607803e-05,0.14439622714465364,4.994112112589176e-05,1.8282527492549195e-11,6.991546062245869e-06,0.012411737245293573,1.1494690546862691e-07,3.9758900224550817e-08,1.2400243513683263e-07,7.353817113117778e-15,6.564318168558592e-11,1.121043576925625e-14,4.416087658649679e-09,0.008908942391397272,2.5614317489227413e-06,0.00023247910579848646,8.076004210733325e-11,6.278072449508673e-14,9.908845711945806e-10,1.2910072944452388e-11,0.0009451970684073936,2.2277516177662604e-09,8.185658290446631e-14,7.366547649597941e-07
0.0027915912617849136,0.7325736485519266,3.76,0.0,0.5259085937804373,0.7618637174679279,0.30016777397131983,6.394284147220376e-14,1.590485379407557e-10,0.004468836465166874,0.000666166120916061,7.657189743747693e-07,6.129908003446279e-05,0.00014720687313341847,0.1746066508523275,0.009285024629860564,1.9323846988428207e-05,7.217954722767858e-07,7.607418193733186e-06,0.04973384940445243,0.009652876348391798,1.6975766008370266e-05,0.14678987589105744,5.034976801970143e-05,1.8425960468806068e-11,7.196917924958877e-06,0.012725055470005037,1.2021002121442886e-07,4.0828464678608945e-08,1.2816640331480789e-07,7.561579448965951e-15,6.685210584215334e-11,1.1527152435523868e-14,4.535961877280675e-09,0.009126209900418831,2.688787708737211e-06,0.0002403845573834091,8.354934043032525e-11,6.587124477642841e-14,1.0144409126505623e-09,1.355746367678176e-11,0.000956804723058017,2.2551114946416143e-09,8.542734265332637e-14,7.517287058416045e-07
0.0028079088062466615,0.7329100680958679,3.76,0.0,0.5218594863200657,0.7581989112921509,0.30464589045158014,7.011820966338048e-14,1.6896861722910833e-10,0.004501790317789713,0.0006697943785770438,7.673021794717615e-07,6.24981688749392e-05,0.0001512688541754176,0.17714055928175773,0.009232662688254107,1.9731992647804925e-05,7.301944316953069e-07,7.756381571225197e-06,0.050072037380433324,0.009671300842672145,1.7283994739213486e-05,0.14922820791554295,5.0761666030113816e-05,1.856929741525593e-11,7.410313241782737e-06,0.013045944218742085,1.2574453302606918e-07,4.194592728396325e-08,1.325303855560613e-07,7.77783522769435e-15,6.809740167432616e-11,1.1856815592598502e-14,4.660653420731714e-09,0.0093498111352802,2.8233073753067037e-06,0.0002485346984044253,8.642887551877498e-11,6.914056923893914e-14,1.0387250192502136e-09,1.4244619906572837e-11,0.0009681164764033641,2.2817740921053487e-09,8.918956171943055e-14,7.672481455729413e-07
0.002822594596262235,0.7332180364424692,3.76,0.0,0.5181658362433719,0.7548424923937052,0.30874268920798875,7.62705045122799e-14,1.7854839275080395e-10,0.004532097089589875,0.0006730683849305498,7.687247718727648e-07,6.361409786293964e-05,0.00015507366356537475,0.1794557109623596,0.009184257339756165,2.011153911096694e-05,7.378942667149009e-07,7.894825271665031e-06,0.05037288066829882,0.009687440862220943,1.756939118969494e-05,0.1514621125327494,5.113507682541652e-05,1.8698252595451172e-11,7.609597535281212e-06,0.013341401384090583,1.309715768369579e-07,4.2995104065013824e-08,1.3663974254540716e-07,7.980125561784199e-15,6.925062431849892e-11,1.216518865538069e-14,4.777218499277189e-09,0.009556684458314094,2.950896698308073e-06,0.0002560849948004898,8.910012257917325e-11,7.224658234270222e-14,1.0612302062209528e-09,1.4899551727769963e-11,0.0009780277413666658,2.3051358050040904e-09,9.274995765826854e-14,7.816121375786868e-07
0.002837280386277808,0.7335310686051355,3.76,0.0,0.5144240546980491,0.7514293198406538,0.3129043809773489,8.305431549525034e-14,1.8879929523314258e-10,0.0045630396914198654,0.0006763489647169408,7.701443003789202e-07,6.476657529395115e-05,0.0001590276323025728,0.18180459628403522,0.00913460448968558,2.0503216672430482e-05,7.457301876304076e-07,8.037606479863e-06,0.050670223492589705,0.009703131374134108,1.786267014207691e-05,0.15373449740680464,5.151096596968674e-05,1.8827198459470906e-11,7.816089760277893e-06,0.013643340955276969,1.3644532535894857e-07,4.408792410946842e-08,1.409319182667693e-07,8.190062377939427e-15,7.043590697889107e-11,1.2485217070304267e-14,4.898116591423154e-09,0.00976910275653487,3.0850547970682964e-06,0.0002638447266878941,9.184923048396985e-11,7.551828161452996e-14,1.0843770385695292e-09,1.5591531451566943e-11,0.0009876686092620648,2.3278603394124848e-09,9.64861358553061e-14,7.963667720884031e-07
0.0028519661762933814,0.7338493117154532,3.76,0.0,0.5106328566486967,0.7479576613096459,0.31713287902871184,9.054484902069627e-14,1.9977853881902694e-10,0.004594639907986904,0.0006796344701576821,7.715598091517199e-07,6.595738125598031e-05,0.00016313901054026663,0.1841881399963225,0.009083668899982028,2.0907597744150223e-05,7.537047962014759e-07,8.184920293965051e-06,0.050963902433611485,0.009718340563026005,1.8164148613428883e-05,0.15604651887378512,5.188924244055202e-05,1.895617551167503e-11,8.030160480101202e-06,0.0139519388258856,1.4217990335250365e-07,4.522695275221285e-08,1.4541795041314274e-07,8.408047210641535e-15,7.165458464105294e-11,1.2817512823668522e-14,5.023573252529299e-09,0.009987278594334147,3.226186654328415e-06,0.0002718194163923366,9.467859177080816e-11,7.89668572456887e-14,1.108192333847304e-09,1.6323156476289018e-11,0.000997024049874831,2.3499122784404742e-09,1.004090867181929e-13,8.115272744500149e-07
0.0028651833873073974,0.7341403122907726,3.76,0.0,0.5071774242049399,0.7447816684720414,0.3209972961713325,9.796087702949872e-14,2.103344774132595e-10,0.004623661127480946,0.0006825941441046335,7.728294653364005e-07,6.706343977510998e-05,0.00016698112296747257,0.18636375553045095,0.009036699986352476,2.1282903652260954e-05,7.610026482737862e-07,8.321548264966942e-06,0.05122493820656936,0.009731589179533533,1.8442764997002452e-05,0.15816222364583865,5.223164693318089e-05,1.9072319807549535e-11,8.229629761385635e-06,0.014235520627428217,1.4757649410819603e-07,4.629386114551395e-08,1.496309241230472e-07,8.611468163147291e-15,7.278110874223556e-11,1.312760642277124e-14,5.140580355904503e-09,0.010188744300356099,3.359526519915255e-06,0.00027918509325311665,9.729568401132628e-11,8.22318068621119e-14,1.1302209682590363e-09,1.7017837560683393e-11,0.0010051872333533185,2.369154093056068e-09,1.0410918915730117e-13,8.255319489054912e-07
0.0028784005983214134,0.7344357738492397,3.76,0.0,0.5036798720715784,0.7415554595944596,0.32491896214878585,1.0608838169350013e-13,2.2158156577810938e-10,0.004653250662876641,0.0006855549017597622,7.740941770686607e-07,6.820354021597255e-05,0.0001709647571856259,0.18856894846656225,0.008988634991629146,2.166946004615634e-05,7.684167631362188e-07,8.462172820423744e-06,0.051482733328752917,0.009744393811402765,1.87285475281143e-05,0.16031192700377478,5.257581586773285e-05,1.9188565429521542e-11,8.435863374096601e-06,0.014524781732675685,1.532083265346432e-07,4.7402583422013235e-08,1.540198197643324e-07,8.822087277419627e-15,7.393689950205336e-11,1.3448671841487686e-14,5.261661265884693e-09,0.010395226268810231,3.499206061999126e-06,0.0002867336679117761,9.998166842167104e-11,8.565939706629648e-14,1.1528356303336e-09,1.7749127286821375e-11,0.001013095399876553,2.3877949754159585e-09,1.0797940527994182e-13,8.398905528116779e-07
0.002890296088234028,0.7347056029882744,3.76,0.0,0.5004951978677087,0.7386077527788326,0.32849871415808857,1.140767345780677e-13,2.3234032863788667e-10,0.004680381943599076,0.0006882192155149107,7.752274314895844e-07,6.926001560712127e-05,0.00017467707712587983,0.1905795318756926,0.00894441589375314,2.2027388835829567e-05,7.751903550613377e-07,8.59228955498666e-06,0.051711862490784605,0.009755515064624463,1.89920989025351e-05,0.1622765155778381,5.2886997658358956e-05,1.9293309052413594e-11,8.627525326830358e-06,0.01479009070534609,1.5848843033133603e-07,4.843808670125778e-08,1.5812845529864215e-07,9.018090508483245e-15,7.500306816699953e-11,1.3747456049039034e-14,5.374280819146202e-09,0.010585497452093194,3.6306371396705335e-06,0.0002936873063954913,1.0245956228437297e-10,8.88918002674908e-14,1.1737086840314829e-09,1.8440564490951296e-11,0.0010199851235413485,2.404035383358038e-09,1.1161623476903957e-13,8.531264701303775e-07
0.0029021915781466423,0.7349792343219348,3.76,0.0,0.4972747687722447,0.7356171229828584,0.3321273141008315,1.227702513887255e-13,2.437472609654405e-10,0.004708001594867345,0.0006908818987649694,7.763552099092903e-07,7.034651286194411e-05,0.000178515638960368,0.1926152486786596,0.00889926464240227,2.2395212279595833e-05,7.820608442848138e-07,8.725905938166971e-06,0.05193814583785965,0.009766231976399909,1.926187368644648e-05,0.16427013551336103,5.319945386647455e-05,1.939820566117724e-11,8.825180267844603e-06,0.015060223667665023,1.6397888131329807e-07,4.9511117260577954e-08,1.6239539662493268e-07,9.22048313738725e-15,7.609472261227482e-11,1.4055979222105208e-14,5.4905137226475184e-09,0.010780114720366597,3.767777978210992e-06,0.0003007957492560589,1.0499629741179725e-10,9.227237949627108e-14,1.195092251111537e-09,1.916546884821789e-11,0.0010266502825372309,2.419746620943403e-09,1.1540660832873027e-13,8.666691698442215e-07
0.0029140870680592567,0.735256762193119,3.76,0.0,0.49401776875839004,0.7325824417290618,0.3358060037934883,1.3224052671474612e-13,2.5584976129566285e-10,0.004736123636086264,0.000693541617992073,7.774767250890104e-07,7.146428911715301e-05,0.00018248645652130257,0.19467668392067747,0.008853159282488327,2.2773330854554596e-05,7.890294621159176e-07,8.86315533240802e-06,0.05216147058817426,0.009776521409964552,1.9538083460806403e-05,0.1662935343395419,5.351309923551555e-05,1.9503294783754305e-11,9.029092597137336e-06,0.015335292064008148,1.69689928497304e-07,5.0623580949559703e-08,1.6682888708489552e-07,9.429553629612515e-15,7.721276445146796e-11,1.437468100327034e-14,5.610521744511862e-09,0.010979221562368056,3.910927226803202e-06,0.00030806223277561406,1.0759338662622852e-10,9.58098021949596e-14,1.2170045304376734e-09,1.992584904319499e-11,0.0010330821350390722,2.434908090388933e-09,1.1935875024043452e-13,8.805288062634762e-07
0.002925982557971871,0.7355382842766497,3.76,0.0,0.4907233547320504,0.7295025371097771,0.33953607194490854,1.4256801274416876e-13,2.6869949938859235e-10,0.00476476256840227,0.0006961969344814156,7.785911235822573e-07,7.261466951794192e-05,0.00018659591368846791,0.1967644415474362,0.008806077223354834,2.3162165626927852e-05,7.960973814932357e-07,9.004177518146798e-06,0.052381718281344324,0.00978635887149569,1.9820948515797193e-05,0.1683474871637784,5.382783987330399e-05,1.9608620545354997e-11,9.23954186562084e-06,0.015615411033168493,1.7563243043227746e-07,5.1777507931612364e-08,1.714377250449474e-07,9.6456070389398e-15,7.835813582759511e-11,1.4704026314635242e-14,5.734475901027813e-09,0.011182968009285652,4.060402321489619e-06,0.0003154900445862969,1.1025239377413821e-10,9.951338039890003e-14,1.239464554227834e-09,2.072386325038422e-11,0.0010392718020799292,2.4494988710674902e-09,1.2348143146935704e-13,8.947159666525362e-07
0.002936688498893224,0.7357951527398043,3.76,0.0,0.48772567366545894,0.7266909517201419,0.3429381665414319,1.5267009555245503e-13,2.8094949890843824e-10,0.004790991935152737,0.0006985816750100074,7.795872362966893e-07,7.367904289769395e-05,0.00019041855631817285,0.19866644398859482,0.008762849093641521,2.3521645520675444e-05,8.025443279408083e-07,9.134444206727971e-06,0.05257720754609663,0.009794804743442975,2.0081407215876307e-05,0.1702228322278024,5.411195769630974e-05,1.9703656582019987e-11,9.434779436223448e-06,0.01587193461289213,1.8118807848642607e-07,5.285327838840084e-08,1.7574334705681611e-07,9.846292081752578e-15,7.941315065806198e-11,1.5009943596483054e-14,5.849557990310829e-09,0.0113704362448532,4.200617087990471e-06,0.00032231576819932955,1.1269977504041713e-10,1.0299691497205381e-13,1.2601633338521039e-09,2.147616378037918e-11,0.0010446279838201243,2.462125081269245e-09,1.2734537393547438e-13,9.077735602150156e-07
0.0029473944398145766,0.7360554146511572,3.76,0.0,0.4846963266102232,0.7238408293032934,0.346383971584537,1.636122120006126e-13,2.938945887869676e-10,0.00481766342688557,0.0007009603812320953,7.805761118613301e-07,7.477203040686757e-05,0.00019436421226797288,0.20059074097077634,0.008718793603847051,2.3890504315186928e-05,8.090733645003398e-07,9.267997049421713e-06,0.05277000840439211,0.009802843552697508,2.0347617212627707e-05,0.17212418380620303,5.439679677161977e-05,1.979896354445938e-11,9.635778364315998e-06,0.016132735023820437,1.8694939925265914e-07,5.396605991558328e-08,1.8020586951348783e-07,1.0053143239277892e-14,8.049184911152058e-11,1.532525933094645e-14,5.968122205116512e-09,0.01156190907657019,4.346489884246186e-06,0.0003292773363914737,1.1519983557075885e-10,1.0663093836636195e-13,1.2813370658779442e-09,2.2262628038905097e-11,0.0010497740225662408,2.4742561116227393e-09,1.3136227622654896e-13,9.211137650741371e-07
