Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49)
0.0019713151685280023,0.5670674719063443,3.76,0.0,0.5573946370292459,0.9992313195468215,0.0008363331407202169,6.306954585436851e-23,2.401600878653985e-16,0.00011796011741880267,3.148760183436318e-05,2.1608516923029573e-07,2.6454302332819135e-07,1.1216797850836308e-07,9.84713458288449e-05,0.0005991317969961887,4.28152575837866e-08,3.930775470299079e-09,5.550108511052383e-09,1.2001452577837952e-05,0.0002006046951917901,5.323196790998211e-09,3.478785703447373e-05,1.692062621517309e-06,3.9055656989808246e-17,5.813531720859835e-12,2.354585925763336e-09,1.0299471390094588e-17,6.701099321669988e-12,1.3243386763033204e-10,2.4119612923352216e-14,5.680290807738087e-14
0.0019887131212235755,0.5670674429444871,3.76,0.0,0.5573808141318575,0.999222087348244,0.0008467592572724027,6.363442773906366e-23,2.412915451701793e-16,0.00011810692541183422,3.160220249644332e-05,2.163521106299893e-07,2.652006168805909e-07,1.126668127682792e-07,9.982393330611606e-05,0.0006061098123573852,4.29543956071868e-08,3.946284329200745e-09,5.602041202509556e-09,1.2227545241065086e-05,0.000203321184135197,5.392426098091666e-09,3.5600164676846715e-05,1.7007330822073262e-06,3.9791420394488765e-17,5.935859915818668e-12,2.4280464102588348e-09,1.0650692772757979e-17,6.723869176927298e-12,1.3287703777738873e-10,2.4463867127519168e-14,5.752551334006254e-14
0.0020061110739191487,0.567067414643214,3.76,0.0,0.5573669630701138,0.999212834320924,0.0008572121226295965,6.420676672940361e-23,2.42430671555317e-16,0.00011825398225287982,3.171703977239729e-05,2.1661949815841077e-07,2.6586020007524295e-07,1.1316727124539648e-07,0.00010118329719037846,0.0006130918689790073,4.309394222939053e-08,3.961849959056339e-09,5.654201306180847e-09,1.2455738557448695e-05,0.00020604234897801283,5.461874827587156e-09,3.642278919991408e-05,1.7094404148478242e-06,4.053401994973454e-17,6.05971698774806e-12,2.503046518291328e-09,1.101058299459288e-17,6.746730958530133e-12,1.3332198999354666e-10,2.4809270539799483e-14,5.825033515513302e-14
0.002023509026614722,0.567067387005094,3.76,0.0,0.5573530837651479,0.9992035604169704,0.0008676918191964935,6.478263342140324e-23,2.435772958789394e-16,0.00011840128791675503,3.183210233090079e-05,2.168873317426101e-07,2.6652174149430524e-07,1.1366933091281211e-07,0.00010254945987598511,0.0006200779736219465,4.323389151216369e-08,3.97747127174233e-09,5.706589692855996e-09,1.2686041567836121e-05,0.00020876820125722737,5.531543518490423e-09,3.725576153920621e-05,1.7181838105117763e-06,4.12834850790033e-17,6.185115186318772e-12,2.5796054608752683e-09,1.1379290286697567e-17,6.769682436036887e-12,1.337687209042498e-10,2.5155827751936785e-14,5.8977379358838e-14
0.002040906979310295,0.5670673600326295,3.76,0.0,0.5573391761398482,0.999194265588412,0.0008781984281597361,6.536575380687298e-23,2.4473160122758806e-16,0.00011854884103140884,3.1947379685423893e-05,2.1715560884044726e-07,2.6718520948759424e-07,1.1417296915294999e-07,0.00010392244350980156,0.0006270681325534929,4.337423756379979e-08,3.9931475643385965e-09,5.759207151747165e-09,1.2918463344819283e-05,0.00021149875248617725,5.601432678130187e-09,3.809911270182221e-05,1.7269625185131007e-06,4.203984530868163e-17,6.31206680456249e-12,2.657742602727681e-09,1.1756965023283746e-17,6.792725026142134e-12,1.3421722200599648e-10,2.5503543340050504e-14,5.970665316191578e-14
0.0020583049320058683,0.5670673337282629,3.76,0.0,0.5573252401188424,0.9991849497872815,0.0008887320294804417,6.595265349268092e-23,2.458934200542674e-16,0.00011869663907594859,3.206286214108098e-05,2.1742432480319427e-07,2.678505723797827e-07,1.1467816467524462e-07,0.00010530227000050853,0.0006340623514997314,4.351497457366875e-08,4.0088778220988824e-09,5.812054386632466e-09,1.315301298929157e-05,0.00021423401409304208,5.671542773887228e-09,3.895287376132552e-05,1.7357758432146834e-06,4.280313025765114e-17,6.440584154535867e-12,2.7374774626600038e-09,1.2143759052521555e-17,6.8158564203833826e-12,1.3466748575589284e-10,2.5852421859244916e-14,6.043816107687759e-14
0.0020757028847014415,0.5670673080943869,3.76,0.0,0.5573112756284739,0.9991756129656922,0.0008992927018960522,6.654669400825789e-23,2.4706292667036976e-16,0.00011884467855758842,3.2178540744368515e-05,2.1769347320044133e-07,2.6851779869827e-07,1.1518489664143301e-07,0.00010668896102881064,0.0006410606356064224,4.365609683015973e-08,4.024661392346418e-09,5.865132040193992e-09,1.3389699627440922e-05,0.0002169739973685463,5.741874257969058e-09,3.9817075853685477e-05,1.7446231409240156e-06,4.357336962677409e-17,6.5706796012605685e-12,2.8188297140298027e-09,1.2539826384747376e-17,6.8390777977117574e-12,1.351195004674441e-10,2.620246783929297e-14,6.117190900056232e-14
0.0020931008373970147,0.5670672831333516,3.76,0.0,0.557297282596768,0.9991662550758975,0.0009098805229311767,6.714475258224226e-23,2.482399552227935e-16,0.00011899295516901386,3.2294407234780375e-05,2.1796304610817615e-07,2.691868573263403e-07,1.156931455583409e-07,0.00010808253805726502,0.000648062989411846,4.3797598752698686e-08,4.04049733344644e-09,5.9184406860228325e-09,1.3628532408105042e-05,0.0002197187134224939,5.812427537515464e-09,4.0691750173011384e-05,1.7535038168956612e-06,4.4350593190980936e-17,6.702365527063587e-12,2.9018191851851844e-09,1.2945322542052946e-17,6.8623867926931865e-12,1.3557325575670087e-10,2.6553685781070305e-14,6.190790032238621e-14
0.002110498790092588,0.5670672588474813,3.76,0.0,0.5572832609535955,0.9991568760703701,0.0009204955687663526,6.774943694768259e-23,2.4942464906107075e-16,0.00011914146385410296,3.241045407710381e-05,2.1823303422959734e-07,2.698577177556521e-07,1.162028925645236e-07,0.00010948302231562066,0.000655069416744981,4.3939474921371324e-08,4.056385030199924e-09,5.9719808498596e-09,1.3869520502943291e-05,0.00022246817311755856,5.883203017612255e-09,4.157692797503413e-05,1.7624173279756264e-06,4.513483079919322e-17,6.83565438011138e-12,2.9864658796430854e-09,1.3360405313660055e-17,6.8857841629732464e-12,1.3602873797395371e-10,2.6906080149682713e-14,6.26461396868697e-14
0.002127896742788161,0.5670672352390645,3.76,0.0,0.5572692106300322,0.9991474759017702,0.0009311379146966723,6.835910715263037e-23,2.5061691478613096e-16,0.00011929019916470233,3.252667418595399e-05,2.1850342754907656e-07,2.705303499272476e-07,1.1671411972969112e-07,0.00011089043488558459,0.0006620799209454638,4.408172003036786e-08,4.072323671803708e-09,6.025753013649615e-09,1.4112673097125062e-05,0.00022522238712289176,5.954201061377824e-09,4.2472640553696635e-05,1.7713631632245457e-06,4.5926112344542114e-17,6.970558621400745e-12,3.0727899194061097e-09,1.3785234024549975e-17,6.9092682328094246e-12,1.3648593455998941e-10,2.7259655384129956e-14,6.338663001679763e-14
0.0021452946954837343,0.5670672123103532,3.76,0.0,0.5572551315587987,0.9991380545230367,0.0009418076348020562,6.897533175248084e-23,2.518168414474993e-16,0.00011943915516973742,3.2643061077744044e-05,2.1877421516601267e-07,2.7120472461175676e-07,1.172268098896941e-07,0.00011230479664900317,0.00066909450466823,4.422432895799445e-08,4.0883126527923785e-09,6.07975761856975e-09,1.4357999393627469e-05,0.00022798136582496481,6.025422034192714e-09,4.337891925461327e-05,1.7803408552537546e-06,4.6724467777963794e-17,7.1070907830684726e-12,3.1608115918174707e-09,1.421996991287566e-17,6.9328391567537e-12,1.369448310838954e-10,2.7614415886248137e-14,6.412937472542278e-14
0.0021626926481793074,0.5670671900636011,3.76,0.0,0.5572410236742346,0.9991286118874212,0.0009525048019608881,6.959602601820451e-23,2.5302430560345254e-16,0.00011958832554965801,3.27596088396491e-05,2.190453854669894e-07,2.7188081337964145e-07,1.1774094704513203e-07,0.00011372612829514883,0.000676113169870592,4.436729676664617e-08,4.104351206444281e-09,6.133995068213658e-09,1.4605508611983759e-05,0.00023074511930319455,6.0968662578435684e-09,4.429579547325205e-05,1.7893499782724939e-06,4.752992710449458e-17,7.2452634226123465e-12,3.2505513524710814e-09,1.4664776351678292e-17,6.956494914962202e-12,1.3740541417126777e-10,2.797036601897854e-14,6.48743757684928e-14
0.0021800906008748806,0.5670671685010551,3.76,0.0,0.5572268869121477,0.9991191479485007,0.0009632294879532786,7.022365670128139e-23,2.5423945323413177e-16,0.00011973770372595457,3.287631205435844e-05,2.1931692636424211e-07,2.7255858876524484e-07,1.1825651578613207e-07,0.00011515445034302466,0.0006831359178487204,4.451061871003931e-08,4.120438844537802e-09,6.188465742343454e-09,1.4855209985834179e-05,0.00023351365732646593,6.168534071868447e-09,4.5223300649489995e-05,1.7983901427486186e-06,4.834252037485366e-17,7.385089170690203e-12,3.342029816759694e-09,1.5119818518057932e-17,6.980236207872068e-12,1.3786766839402995e-10,2.8327510107435832e-14,6.562163619824972e-14
0.002197488553570454,0.5670671476249434,3.76,0.0,0.5572127212096706,0.9991096626601801,0.0009739817635620577,7.085595750752437e-23,2.554621459541582e-16,0.00011988728296423981,3.299316573296862e-05,2.195888254837441e-07,2.73238024178061e-07,1.1877350183265984e-07,0.00011658978316169757,0.00069016274927971,4.46542902256079e-08,4.136574852927224e-09,6.2431699948290885e-09,1.5107112760924178e-05,0.00023628698935661665,6.240425770783727e-09,4.61614662629851e-05,1.807460990963873e-06,4.916227767944174e-17,7.526580692261104e-12,3.435267751707953e-09,1.558526368132473e-17,7.004060850972175e-12,1.3833158023360344e-10,2.8685852440530977e-14,6.637115727436029e-14
0.002214886506266027,0.5670671274375091,3.76,0.0,0.5571985265052981,0.9991001559767226,0.000984761698541666,7.149459262416131e-23,2.566924861970347e-16,0.00012003705641868376,3.311016531577621e-05,2.1986107024740557e-07,2.7391909399529796e-07,1.1929189140517446e-07,0.00011803214696854267,0.0006971936641897428,4.479830693316101e-08,4.15275875922402e-09,6.298108161847683e-09,1.5361226195124057e-05,0.0002390651245234377,6.3125416571856645e-09,4.7110323833718224e-05,1.8165621966509639e-06,4.9989229147918225e-17,7.669750695633736e-12,3.5302860857949483e-09,1.6061280948617164e-17,7.0279690978929766e-12,1.387971345129043e-10,2.90453972686999e-14,6.712294130790261e-14
0.0022322844589616002,0.5670671079409709,3.76,0.0,0.5571843027388249,0.999090627852759,0.0009955693616605274,7.213838595265047e-23,2.5793039493455433e-16,0.0001201870171941737,3.322730663877674e-05,2.2013364798670457e-07,2.746017736845593e-07,1.1981167182594507e-07,0.00011948156183897074,0.0007042286619670902,4.494266466577945e-08,4.1689899691923985e-09,6.3532805609644825e-09,1.5617559557634748e-05,0.0002418480716196111,6.384882010542414e-09,4.806990492025613e-05,1.8256934630677117e-06,5.082340494700594e-17,7.814611963919335e-12,3.62710590962204e-09,1.6548041588811044e-17,7.0519593735294015e-12,1.3926431746683646e-10,2.940614880415822e-14,6.78769893268915e-14
0.0022496824116571734,0.5670670891375588,3.76,0.0,0.5571700498512585,0.9990810782432833,0.001006404820763821,7.278870728850553e-23,2.5917597087271035e-16,0.00012033715840167571,3.3344585894893986e-05,2.2040654604434373e-07,2.7528603971833953e-07,1.2033283092631286e-07,0.00012093804771922953,0.0007112677413884846,4.50873594405625e-08,4.185268064279449e-09,6.408687502395821e-09,1.5876122128184968e-05,0.0002446358391048018,6.4574471220038494e-09,4.9040241118066524e-05,1.834854520578957e-06,5.1664835277572033e-17,7.961177332929732e-12,3.725748473573745e-09,1.704571880124634e-17,7.076031879627499e-12,1.3973311444094178e-10,2.976811122226609e-14,6.863330314219025e-14
0.0022670803643527466,0.5670670710295045,3.76,0.0,0.5571557677847564,0.9990715071036534,0.0010172681428192323,7.344428811018311e-23,2.604291201239234e-16,0.00012048747320051184,3.3461999605122075e-05,2.2067975185149746e-07,2.7597186962299194e-07,1.2085535754616936e-07,0.00012240162443536272,0.0007183109006386444,4.5232387473499086e-08,4.201592495992824e-09,6.4643292811564906e-09,1.6136923196529778e-05,0.0002474284351079317,6.530237247110364e-09,5.002136405792705e-05,1.8440451246570156e-06,5.251355037327973e-17,8.109459687045675e-12,3.826235187577127e-09,1.7554487882593465e-17,7.100184920445364e-12,1.40203512244611e-10,3.0131288662404977e-14,6.939188333356735e-14
0.00228447831704832,0.567067053619048,3.76,0.0,0.5571414564825787,0.9990619143895908,0.001028159393950562,7.410627328755945e-23,2.6168993744378516e-16,0.00012063795483265343,3.3579544597146064e-05,2.2095325299093145e-07,2.7665924194645645e-07,1.21379240976022e-07,0.00012387231170052777,0.0007253581373222884,4.5377745162707246e-08,4.21796289427653e-09,6.520206193639433e-09,1.639997206224947e-05,0.000250225867427486,6.603252665794176e-09,5.101330540540206e-05,1.8532650542634694e-06,5.33695804996678e-17,8.259471984758808e-12,3.928587622792381e-09,1.8074526196905173e-17,7.124418665816263e-12,1.4067549698029214e-10,3.0495685228658373e-14,7.015273136027828e-14
0.002301876269743893,0.5670670369084374,3.76,0.0,0.5571271158890414,0.9990523000571785,0.0010390786394727982,7.477367205438477e-23,2.6295833921490614e-16,0.00012078859665305744,3.369721798403578e-05,2.2122703725239422e-07,2.7734813629724847e-07,1.2190447145841642e-07,0.0001253501291218558,0.0007324094484791174,4.552342910222204e-08,4.234378775164471e-09,6.576318524575434e-09,1.6665278034598136e-05,0.0002530281435335456,6.676493619906628e-09,5.201609686002653e-05,1.8625141103209602e-06,5.4232955953893306e-17,8.411227227418681e-12,4.03282751317159e-09,1.860601318952007e-17,7.148731553827756e-12,1.4114905613602065e-10,3.086130499058152e-14,7.09158475751448e-14
0.0023192742224394662,0.5670670208999301,3.76,0.0,0.5571127459494604,0.9990426640628559,0.0010500259439325664,7.544746711996656e-23,2.642344215459415e-16,0.00012093939215653634,3.381501714218273e-05,2.2150109268208065e-07,2.780385333034908e-07,1.2243103965122543e-07,0.00012683509620846836,0.0007394648306018445,4.5669436064349977e-08,4.250839819127539e-09,6.632666565766077e-09,1.69328504323986e-05,0.000255835270572636,6.7499603838830134e-09,5.3029770154896274e-05,1.8717921141496241e-06,5.510370706417937e-17,8.56473850320454e-12,4.1389767563419275e-09,1.9149130466736445e-17,7.173123782113999e-12,1.4162417674751682e-10,3.122815198436558e-14,7.168123319002251e-14
0.0023366721751350394,0.5670670055957946,3.76,0.0,0.5570983466100966,0.9990330063634106,0.0010610013711500543,7.612684178865253e-23,2.6551810544580883e-16,0.00012109033500016859,3.393293968951876e-05,2.2177540762351308e-07,2.7873041462149155e-07,1.229589371015782e-07,0.0001283272323789282,0.0007465242796573512,4.581576300830636e-08,4.267345597392107e-09,6.689250599981977e-09,1.720269858397167e-05,0.0002586472553745223,6.8236531891422344e-09,5.4054357055893323e-05,1.8810989059583543e-06,5.598186418977818e-17,8.720018935613057e-12,4.247057414137978e-09,1.9704061705592106e-17,7.197593869525657e-12,1.4210084719352383e-10,3.159623021409471e-14,7.24488883753479e-14
0.0023540701278306126,0.5670669909983107,3.76,0.0,0.5570839178181034,0.9990233269159697,0.0010720049842593772,7.68125917080585e-23,2.6680948560984947e-16,0.00012124141902113329,3.4050983465972486e-05,2.2204997075042408e-07,2.7942376289485054e-07,1.2348815572172579e-07,0.00012982655696874273,0.0007535877911067075,4.596240706249772e-08,4.283895834642278e-09,6.7460709215799774e-09,1.7474831827167445e-05,0.0002614641044597659,6.897572307036913e-09,5.508988936146034e-05,1.8904343434374117e-06,5.68674577208983e-17,8.87708174636053e-12,4.35709171330707e-09,2.027099284186795e-17,7.222142022195972e-12,1.4257905558279518e-10,3.196554365312551e-14,7.321881415451913e-14
0.002371468080526186,0.5670669771097717,3.76,0.0,0.5570694595214746,0.9990136256779897,0.0010830368457469348,7.750407948873043e-23,2.681084887443301e-16,0.00012139263825065143,3.416914651544924e-05,2.2232477109212594e-07,2.8011856174947134e-07,1.2401868824990752e-07,0.00013133308923683295,0.0007606553599258515,4.61093655319634e-08,4.300490153668292e-09,6.803127818249942e-09,1.7749259509457654e-05,0.00026428582404783887,6.971717962408149e-09,5.613639890213824e-05,1.8997983004709003e-06,5.776051807916407e-17,9.035940188055477e-12,4.469102046348467e-09,2.0850111880431015e-17,7.246766851607998e-12,1.4305879129096717e-10,3.2336096245414066e-14,7.399101058630497e-14
0.002388866033221759,0.5670669639324832,3.76,0.0,0.5570549716689974,0.9990039026072454,0.001094097017488744,7.820193409611777e-23,2.6941520902345905e-16,0.00012154398692476014,3.428742706940215e-05,2.2259979805343018e-07,2.808147957538233e-07,1.2455052774200064e-07,0.00013284684837222704,0.000767726980625205,4.625663588060439e-08,4.317128320389492e-09,6.860421592570589e-09,1.8025990988097403e-05,0.0002671124200657671,7.046090426365974e-09,5.719391754058829e-05,1.9091906659204214e-06,5.866107571799749e-17,9.196607620255297e-12,4.583110972432219e-09,2.1441609173411994e-17,7.2714685859755905e-12,1.4354004356722952e-10,3.270789190694758e-14,7.476547857226796e-14
0.002406263985917332,0.5670669514687646,3.76,0.0,0.5570404542102046,0.9989941576618179,0.0011051855607869918,7.890568534425032e-23,2.7072957888451877e-16,0.00012169545949240087,3.4405823531118496e-05,2.2287504142930396e-07,2.8151245040246287e-07,1.25083668020356e-07,0.00013436785349995822,0.0007748026472704634,4.640421573778756e-08,4.333810004800907e-09,6.9179525421802655e-09,1.83050356303166e-05,0.00026994389815741007,7.120689920061408e-09,5.826247717132314e-05,1.9186113424872743e-06,5.956916112337421e-17,9.359097429766194e-12,4.699141218256592e-09,2.2045677141593316e-17,7.29624592941473e-12,1.4402280284503232e-10,3.308093452714876e-14,7.554221811359181e-14
0.0024236619386129054,0.5670669397209515,3.76,0.0,0.5570259070954137,0.9989843908001196,0.0011163025363408192,7.961575701750425e-23,2.720516809151885e-16,0.00012184705064888946,3.4524334479985576e-05,2.2315049146632654e-07,2.8221151219173265e-07,1.2561810326302725e-07,0.00013589612368038133,0.0007818823534505323,4.655210290103605e-08,4.350535005240265e-09,6.975720982864324e-09,1.8586402814867082e-05,0.00027278026365950913,7.195516713173661e-09,5.934210972484612e-05,1.9280602471345733e-06,6.048480481873988e-17,9.523423116652235e-12,4.817215700211019e-09,2.2662510717285055e-17,7.321099033610114e-12,1.445070596576507e-10,3.3455227967319674e-14,7.632122999630606e-14
