Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268)
0.03662255444127306,0.9733964098143074,3.76,0.0,0.008385110486990241,5.5073467668330786e-08,0.9316887330740277,1.8145760727669241e-10,2.350984056697557e-09,0.00028301215826342794,3.23502289206178e-11,5.386181823821751e-16,0.00011187767479527836,0.0011017998929082125,0.7871154962122918,4.277630607207818e-06,9.770830827578533e-08,9.610399588055285e-11,2.1957767649309792e-09,1.4893065884475016e-05,8.682410418086604e-07,9.006632728277401e-08,0.6429658983083455,9.577824838869037e-11,3.600469388343522e-13,6.312988173882686e-08,0.0026685422834212594,3.384606513732766e-08,1.8344983188702934e-08,4.806956288354359e-07,1.2587506043891535e-19,5.322695507817934e-15,9.504221139783389e-20,9.410593909733834e-11,0.21260740176859028,4.3836318136266695e-08,1.3957801089293964e-05,8.762599872866388e-11,1.9258224919604105e-14,1.2307173574424937e-10,1.619591017815033e-09,3.1864481368459502e-06,1.0268742807294369e-10,3.0492553943833064e-12,4.2814326237616505e-08,3.1497614056865003e-06,3.403857204286684e-13,9.359596634028888e-11,1.4684966984888183e-08,1.2186263034459939e-07,3.0404385647990823e-06,1.413456291885356e-19,1.9240530494854378e-09,1.8352157752626114e-11,1.961712488969275e-16,2.7766591364253846e-09,3.8214434871488734e-19,1.9091624535850828e-11,5.7483996569612336e-11,2.4998282666266387e-20,1.3363939720341105e-13,2.540412234270703e-15,5.935575503409343e-11,7.415494994771751e-20,1.968579092592834e-19,3.668131608248253e-15,4.3259145571310376e-16,1.7225491161103172e-17
0.03699041992323377,0.9734449057993889,3.76,0.0,0.008289735296981373,5.5050585506669484e-08,0.9315358378035433,1.793030873657695e-10,2.3231299715218387e-09,0.00027975318211641287,3.2339540144029885e-11,5.321680966450505e-16,0.00011184519263399107,0.0011022202320539996,0.7875242181332803,4.226152740237054e-06,9.770419087308675e-08,9.496376259820854e-11,2.1455799091379903e-09,1.4558177342810474e-05,8.483098883525037e-07,8.980663146608561e-08,0.6432494124142418,9.57180239924504e-11,3.51963082298902e-13,6.175487287655114e-08,0.002609794088819806,3.309650578760711e-08,1.8130042977730483e-08,4.750319366950113e-07,1.2579964041585797e-19,5.201076673983913e-15,9.494452710201197e-20,9.410829196083987e-11,0.21254226472329518,4.301633027857495e-08,1.3698310614804636e-05,8.599643114522826e-11,1.890017840331242e-14,1.2170144276545637e-10,1.61963169520423e-09,3.0792394570447585e-06,9.923286737458726e-11,3.0472847786294523e-12,4.2823758955325497e-08,3.0437462765821343e-06,3.3372721451468874e-13,9.185593663683157e-11,1.4509900297242901e-08,1.1917448582281358e-07,2.9375310131894135e-06,1.364980645157555e-19,1.923189032253221e-09,1.8346535158028982e-11,1.9618784777884232e-16,2.6841087919805445e-09,3.821766832198795e-19,1.8455260607600644e-11,5.553837681279157e-11,2.4989987697909166e-20,1.2912362279126785e-13,2.541814338639641e-15,5.7377148248020964e-11,7.416122450577178e-20,1.9673068517203894e-19,3.666653523771546e-15,4.3151282988925913e-16,1.721851868040982e-17
0.03735828540519448,0.973492682905907,3.76,0.0,0.008195355625461144,5.502822082926199e-08,0.9313856559650328,1.7717439102702547e-10,2.295604631701234e-09,0.0002765296356673811,3.2329131484505213e-11,5.257965057204478e-16,0.00011181338257231302,0.001102635533184197,0.7879268604862865,4.175310624849889e-06,9.770028634178067e-08,9.3836863908606e-11,2.0965003232712286e-09,1.4230650617063476e-05,8.288243684640663e-07,8.954983536071126e-08,0.643528336766623,9.565903848537737e-11,3.440566551534061e-13,6.040929368049127e-08,0.0025523284324780065,3.236351270890787e-08,1.7917557919395683e-08,4.6943370549329577e-07,1.2572511477574042e-19,5.082211054077189e-15,9.484805396592896e-20,9.411067638919308e-11,0.21247806256221344,4.221303384702098e-08,1.3444042638742992e-05,8.439966707257181e-11,1.854933593951902e-14,1.2034470918956092e-10,1.619672913468682e-09,2.975616867453713e-06,9.589384618099703e-11,3.0453488555000522e-12,4.2833039271620053e-08,2.9412790142859435e-06,3.2720618364051793e-13,9.01509261304213e-11,1.4336919973416163e-08,1.1654510923100756e-07,2.8380963492494277e-06,1.3181759517814152e-19,1.9223399441290862e-09,1.834099326213276e-11,1.962040008184594e-16,2.5946148437664354e-09,3.822081492235027e-19,1.78399124025964e-11,5.3658417143710633e-11,2.4981815003674397e-20,1.2475811169629012e-13,2.543197943365364e-15,5.5463891054372493e-11,7.416733053056299e-20,1.9660570043164204e-19,3.665202827747406e-15,4.3044439772162337e-16,1.7211675421165624e-17
0.03772615088715519,0.9735397527685293,3.76,0.0,0.00810196352654688,5.5006360222344685e-08,0.9312381324928861,1.7507118050958958e-10,2.2684039770381484e-09,0.0002733411829844339,3.231899548656983e-11,5.195023574786646e-16,0.00011178222974196098,0.0011030458615558776,0.788323524500152,4.125095874949272e-06,9.769658671626085e-08,9.272314625651377e-11,2.048514133942314e-09,1.3910327762514189e-05,8.097749242942089e-07,8.929590769375642e-08,0.6438027506892491,9.560126408452193e-11,3.3632385441468466e-13,5.90925096612901e-08,0.0024961166499430725,3.16467066606144e-08,1.7707500586212297e-08,4.639001812427087e-07,1.2565147172452165e-19,4.96603623847678e-15,9.475277506007855e-20,9.411309233875526e-11,0.21241478322617643,4.1426050377129183e-08,1.3194881071015272e-05,8.283497724535888e-11,1.8205537462455712e-14,1.1900144649386257e-10,1.6197146719100693e-09,2.87546012690934e-06,9.266649098030285e-11,3.0434469734296196e-12,4.284216978316224e-08,2.84224060824171e-06,3.2081956528582595e-13,8.848015639873811e-11,1.4166000177171447e-08,1.139731887247412e-07,2.7420166011700623e-06,1.2729834826759073e-19,1.9215055234474537e-09,1.8335531023996616e-11,1.962197212046647e-16,2.5080765942382234e-09,3.822387724178116e-19,1.7244887469290988e-11,5.1841887130522925e-11,2.4973762858510985e-20,1.205379475905669e-13,2.54456331074423e-15,5.36138302131815e-11,7.4173273007635e-20,1.9648291298543408e-19,3.663778946851081e-15,4.2938609729873883e-16,1.7204958679204564e-17
0.0380940163691159,0.973586126821897,3.76,0.0,0.008009550980974924,5.4984990755492623e-08,0.9310932137513459,1.7299312299679304e-10,2.241523996342062e-09,0.00027018748815218785,3.230912496050157e-11,5.132846156366046e-16,0.00011175171971644087,0.0011034512819785164,0.7887143093796325,4.075500209917743e-06,9.769308443826274e-08,9.162245715874296e-11,2.0015979165327133e-09,1.359705404649238e-05,7.911521752019819e-07,8.904481745710957e-08,0.6440727321528897,9.554467384057065e-11,3.2876095463549183e-13,5.780390107616253e-08,0.002441130785171212,3.094571816004738e-08,1.749984375982555e-08,4.584306167445891e-07,1.25578699681423e-19,4.852491237746701e-15,9.465867376155062e-20,9.411553970299089e-11,0.21235241461580365,4.0655011498568254e-08,1.2950712823135823e-05,8.130165125525805e-11,1.7868627044246336e-14,1.176715645125287e-10,1.6197569687453181e-09,2.778653079910737e-06,8.954705987688925e-11,3.0415784944503924e-12,4.2851153050264725e-08,2.746516093235629e-06,3.145643754084032e-13,8.684286914609565e-11,1.399711535855965e-08,1.1145744456845644e-07,2.649177902117571e-06,1.2293466692820439e-19,1.920685512780728e-09,1.8330147399208434e-11,1.9623502162842835e-16,2.424396674037197e-09,3.8226857752491965e-19,1.666951625373679e-11,5.00866339520377e-11,2.496582955389757e-20,1.1645837146674066e-13,2.5459107008414983e-15,5.182488368549829e-11,7.417905673431376e-20,1.9636228165820405e-19,3.662381324167216e-15,4.2833786602359117e-16,1.719836582761522e-17
0.03846188185107661,0.9736318162959607,3.76,0.0,0.007918109907929098,5.4964099959535185e-08,0.9309508474789526,1.7093989067353161e-10,2.214960728517904e-09,0.0002670682155717965,3.2299512971743954e-11,5.071422606559967e-16,0.00011172183849874915,0.0011038518588131082,0.7890993123602693,4.026515458785584e-06,9.768977235810072e-08,9.05346454407648e-11,1.95572875583648e-09,1.3290677912602901e-05,7.729469402893819e-07,8.879653367477446e-08,0.6443383577887026,9.5489241618553e-11,3.213643069170865e-13,5.654286232543403e-08,0.0023873435679155723,3.026018721216925e-08,1.729456044652873e-08,4.5302427183843503e-07,1.255067872304689e-19,4.741516491610642e-15,9.456573371179068e-20,9.411801831685673e-11,0.21229094461264436,3.9899558649082636e-08,1.2711427710375114e-05,7.979899693682672e-11,1.7538452759884206e-14,1.1635497139799756e-10,1.6197998011821193e-09,2.6850835821427635e-06,8.6531940055232e-11,3.039742794281453e-12,4.285999159549922e-08,2.653994415960378e-06,3.0843770594021383e-13,8.523832554731014e-11,1.3830240272152754e-08,1.0899662816715805e-07,2.559470297588918e-06,1.1872110377146064e-19,1.9198796589565596e-09,1.8324841341710118e-11,1.9624991429087136e-16,2.34348096583957e-09,3.822975883127045e-19,1.611315172770725e-11,4.839057875534509e-11,2.4958013399877187e-20,1.1251479245983752e-13,2.5472403714348842e-15,5.0095038526979596e-11,7.418468632275637e-20,1.9624376615796893e-19,3.66100941945861e-15,4.272996388952918e-16,1.7191894318067723e-17
0.03882974733303732,0.9736768322259767,3.76,0.0,0.007827632175693171,5.494367580576652e-08,0.9308109827376021,1.6891116107303755e-10,2.1887102667819028e-09,0.00026398303044240833,3.2290152824411396e-11,5.010742890624786e-16,0.00011169257248315848,0.0011042476557551104,0.7894786287596055,3.9781335581360835e-06,9.768664365388528e-08,8.945956107377584e-11,1.9108841236180835e-09,1.2991050918050427e-05,7.551502010660275e-07,8.855102579175953e-08,0.6445997029022814,9.543494202426336e-11,3.1413033755955275e-13,5.530880198402918e-08,0.0023347283927959844,2.9589762916875515e-08,1.7091623904732415e-08,4.476804142404419e-07,1.2543572321619778e-19,4.633053758307069e-15,9.447393890055021e-20,9.412052796022935e-11,0.21223036109769058,3.9159342662813515e-08,1.2476918361917852e-05,7.83263398019384e-11,1.7214866566026258e-14,1.1505157428173238e-10,1.6198431654779787e-09,2.5946432518802764e-06,8.361763999325424e-11,3.037939261170364e-12,4.2868687904359304e-08,2.5645683051640606e-06,3.024367228307013e-13,8.366580564570124e-11,1.3665349973177804e-08,1.0658952109677054e-07,2.4727876412148103e-06,1.1465240525922961e-19,1.919087713054964e-09,1.8319611805395725e-11,1.9626441096103086e-16,2.2652384996738744e-09,3.823258277073284e-19,1.5575168336869713e-11,4.675171468603332e-11,2.4950312724571375e-20,1.0870274818307407e-13,2.5485525773600134e-15,4.842234946654048e-11,7.419016622178832e-20,1.9612732700117448e-19,3.659662706358025e-15,4.2627135092511747e-16,1.7185541667649757e-17
0.03919761281499803,0.9737211854506389,3.76,0.0,0.007738109611952474,5.492370668450244e-08,0.9306735698629451,1.6690661655709038e-10,2.1627687541975834e-09,0.00026093159883558653,3.22810380509892e-11,4.9507971192744e-16,0.0001116639084441752,0.0011046387358992769,0.7898523520276911,3.9303465503253335e-06,9.768369181534339e-08,8.839705517843329e-11,1.8670418673562704e-09,1.2698027668355897e-05,7.377530904783241e-07,8.830826378829363e-08,0.6448568414887956,9.538175037965757e-11,3.070555464621428e-13,5.410114232081446e-08,0.0022832592986966266,2.8934103169907668e-08,1.689100763040963e-08,4.4239831910934585e-07,1.253654967233349e-19,4.527046092225953e-15,9.43832736405675e-20,9.412306836876481e-11,0.21217065196865947,3.8434023452610457e-08,1.2247080127729084e-05,7.688302245444976e-11,1.6897724170390007e-14,1.1376127935394068e-10,1.6198870571275061e-09,2.5072273136036823e-06,8.080078446315574e-11,3.0361672957486475e-12,4.28772444253639e-08,2.478134113001298e-06,2.965586631580405e-13,8.212460772822481e-11,1.3502419806673245e-08,1.0423493417881439e-07,2.3890274926997107e-06,1.1072350667057676e-19,1.9183094303802263e-09,1.831445774560254e-11,1.9627852299822256e-16,2.1895812726165554e-09,3.8235331783682155e-19,1.505496078908549e-11,4.5168104958644106e-11,2.4942725874096618e-20,1.05017904964072e-13,2.5498475707108266e-15,4.680493516420397e-11,7.419550072535605e-20,1.9601292550338033e-19,3.658340672265287e-15,4.252529385392859e-16,1.7179305458236898e-17
0.039565478296958737,0.9737648866196958,3.76,0.0,0.007649534012656363,5.490418138771008e-08,0.9305385604191191,1.6492594373557326e-10,2.137132377937434e-09,0.0002579135875930009,3.227216241161846e-11,4.891575565764742e-16,0.00011163583355871275,0.0011050251620601287,0.7902205737941144,3.883146587978193e-06,9.768091074120874e-08,8.734698048083269e-11,1.8241804175941206e-09,1.2411465800497513e-05,7.207469593179157e-07,8.806821742998935e-08,0.6451098462485624,9.5329642766153e-11,3.0013650634582216e-13,5.2919318201555104e-08,0.0022329109495673846,2.8292874507430258e-08,1.6692685337814376e-08,4.3717726816610516e-07,1.2529609691297386e-19,4.423437943522867e-15,9.429372242301546e-20,9.41256392460377e-11,0.21211180515487424,3.772326982707515e-08,1.2021810990085844e-05,7.546840403621281e-11,1.658688490529849e-14,1.1248399114666523e-10,1.6199314710713585e-09,2.4227346737138336e-06,7.807811657527536e-11,3.0344263123077006e-12,4.2885663567881804e-08,2.3945917040301987e-06,2.9080083223663685e-13,8.06140477316034e-11,1.3341425423530273e-08,1.0193170671404228e-07,2.308090908692792e-06,1.0692953617781089e-19,1.9175445704594242e-09,1.8309378120395976e-11,1.9629226131384502e-16,2.1164242002681117e-09,3.823800799566707e-19,1.4551944272930468e-11,4.363787890238821e-11,2.4935251217568467e-20,1.0145611009205536e-13,2.55112560168112e-15,4.52409756847833e-11,7.420069395808658e-20,1.959005238617034e-19,3.657042821876369e-15,4.2424433435611164e-16,1.7173183353133175e-17
0.039933343778919446,0.9738079461939463,3.76,0.0,0.007561897149942541,5.488508909402105e-08,0.9304059071550815,1.6296883454998496e-10,2.1117973805963253e-09,0.0002549286650384483,3.226351987864639e-11,4.833068668910495e-16,0.00011160833535997513,0.0011054069964249813,0.7905833839146046,3.836525932699417e-06,9.767829464133103e-08,8.63091910851524e-11,1.782278613343922e-09,1.2131225928886606e-05,7.041233342054771e-07,8.783085673705294e-08,0.6453587886033709,9.527859593968203e-11,2.933698617198597e-13,5.17627774776688e-08,0.0021836586159423715,2.7665751728971696e-08,1.649663101934593e-08,4.320165514786236e-07,1.2522751318843478e-19,4.3221750054377725e-15,9.420527007008316e-20,9.412824026317371e-11,0.21205380863099663,3.702675908616425e-08,1.1801011484622651e-05,7.408185972972215e-11,1.6282211625554537e-14,1.1121961348614906e-10,1.6199764016896625e-09,2.34106766432195e-06,7.5446489792388e-11,3.0327157372561243e-12,4.289394770300947e-08,2.3138443682146252e-06,2.851606027390666e-13,7.913345871399756e-11,1.3182342787638583e-08,9.967870561116923e-08,2.229882325658988e-06,1.032657936312571e-19,1.916792897052174e-09,1.8304371891756012e-11,1.963056364414025e-16,2.0456851033685734e-09,3.8240613458619446e-19,1.4065553832933731e-11,4.2159229746894075e-11,2.4927887147490382e-20,9.801333066343307e-14,2.5523869174705733e-15,4.3728713285282225e-11,7.420574990176004e-20,1.9579008505517939e-19,3.6557686734047734e-15,4.23245469393616e-16,1.7167173079487296e-17
0.040301209260880155,0.9738503744513971,3.76,0.0,0.007475190779992354,5.486641934874246e-08,0.9302755639637118,1.6103498657885927e-10,2.0867600640889297e-09,0.0002519765014010871,3.225510461488705e-11,4.7752669961530655e-16,0.00011158140167756247,0.001105784300092343,0.790940870515019,3.7904769515612367e-06,9.767583786069862e-08,8.528354211647828e-11,1.7413154721831948e-09,1.185717151790143e-05,6.878738327314395e-07,8.759615292938657e-08,0.6456037387133313,9.522858722087352e-11,2.8675232619763145e-13,5.063098131447828e-08,0.002135478157442091,2.705241760501966e-08,1.630281896877107e-08,4.2691546837019356e-07,1.2515973531243653e-19,4.223204078659368e-15,9.411790182629888e-20,9.41308710453809e-11,0.21199665042912078,3.6344176746582735e-08,1.1584584628371702e-05,7.272278030436529e-11,1.59835706134826e-14,1.0996805042426341e-10,1.6200218425707825e-09,2.262131696854236e-06,7.290285720071578e-11,3.031035007171648e-12,4.2902099165758886e-08,2.2357986357627935e-06,2.7963541322839795e-13,7.768219037303457e-11,1.3025148165101885e-08,9.747482449440806e-08,2.154309541580089e-06,9.972773512493092e-20,1.9160541780759227e-09,1.8299438026619373e-11,1.9631865861064543e-16,1.9772844451665858e-09,3.8243150165300927e-19,1.3595242070308064e-11,4.0730414276666955e-11,2.4920632070878435e-20,9.468560206418197e-14,2.553631761160232e-15,4.2266448421878266e-11,7.421067242333665e-20,1.9568157271894063e-19,3.654517753320213e-15,4.2225628093142376e-16,1.716127240331982e-17
0.040669074742840865,0.973892181488007,3.76,0.0,0.007389406650594828,5.484816204446837e-08,0.930147485842188,1.5912410052563216e-10,2.062016764409868e-09,0.0002490567678292459,3.224691098213499e-11,4.718161262971826e-16,0.00011155502070967424,0.0011061571339420616,0.7912931200339777,3.744992120458205e-06,9.767353512166734e-08,8.426989053762109e-11,1.7012706728956772e-09,1.1589168892180157e-05,6.719902972726982e-07,8.736407681434935e-08,0.6458447654940443,9.517959462389617e-11,2.8028068187049066e-13,4.95234019537293e-08,0.002088346005298965,2.6452562820553362e-08,1.6111223667155766e-08,4.2187332361432297e-07,1.2509275299842228e-19,4.126473343829297e-15,9.403160298911705e-20,9.413353119409348e-11,0.21194031865000487,3.567521645938488e-08,1.1372435834800013e-05,7.139057158607615e-11,1.56908314454142e-14,1.0872920419646822e-10,1.6200677868927476e-09,2.185835550697055e-06,7.04442800078058e-11,3.029383571939291e-12,4.2910120251764864e-08,2.1603641549604815e-06,2.7422276332998103e-13,7.625960847359829e-11,1.2869818117206553e-08,9.531898310262643e-08,2.0812835019215008e-06,9.631099836414737e-20,1.915328185539907e-09,1.829457549784894e-11,1.9633133763050908e-16,1.911145225201837e-09,3.824562002650039e-19,1.3140479770639431e-11,3.9349748783714735e-11,2.4913484416228283e-20,9.146916346737258e-14,2.5548603742168017e-15,4.085253425751956e-11,7.421546523069902e-20,1.9557495134699817e-19,3.6532896050071304e-15,4.2127670211330213e-16,1.7155479170136824e-17
0.0410001536766055,0.973929284879085,3.76,0.0,0.007312982627214571,5.4832075027007346e-08,0.9300341158330196,1.5742369113712153e-10,2.039996183261427e-09,0.0002464564645977318,3.2239721711289207e-11,4.667353606253942e-16,0.00011153174096773532,0.0011064889131416286,0.7916057370111217,3.704531986308592e-06,9.767159040687984e-08,8.336774502048363e-11,1.665999238205848e-09,1.1353032674117153e-05,6.580014791479734e-07,8.715743028706648e-08,0.6460583911195739,9.513635247493774e-11,2.74578335604256e-13,4.854685869761947e-08,0.0020468043383073307,2.592396869803431e-08,1.594066230083648e-08,4.1738521609482573e-07,1.2503314071719685e-19,4.041289223618407e-15,9.395483640904477e-20,9.41359501261782e-11,0.21189031686891713,3.5084551945821876e-08,1.1185083355897123e-05,7.021407884170337e-11,1.543230704376021e-14,1.0762503359967318e-10,1.6201095619164236e-09,2.1193533387556088e-06,6.830193954387255e-11,3.0279218835419046e-12,4.291722962221044e-08,2.09463362244595e-06,2.6944558141247637e-13,7.500329999755304e-11,1.2731596140141291e-08,9.341892748378934e-08,2.017666318538664e-06,9.333619093185018e-20,1.914685488254093e-09,1.8290259371092745e-11,1.9634246315749976e-16,1.8534920752289675e-09,3.824778726849166e-19,1.2744066906804683e-11,3.814697166086971e-11,2.490714210490028e-20,8.866653521611068e-14,2.555952447406249e-15,3.962003733573827e-11,7.421967080084902e-20,1.9548058024345053e-19,3.652203379512006e-15,4.204032341861562e-16,1.7150355416649866e-17
