Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92)
1.2851771450319497e-08,0.7209967527662045,3.76,0.0,0.6914924976339918,0.999999900779683,2.499603296966613e-12,1.2781502514010703e-24,6.242910848903288e-17,1.1858642186031001e-07,9.907288160590676e-08,4.446143822548784e-12,1.3799936725400723e-10,1.883908062550004e-08,2.7169957403084027e-10,7.167675307292059e-12,1.2983776627621743e-10,8.153197948665803e-13,4.392441093435108e-17,1.176459401582759e-17,2.2377098145448325e-16,1.556677735952451e-17,2.88008474729402e-17,3.829848395098866e-12,1.067919927345111e-26
1.451123575282664e-08,0.7209967530946506,3.76,0.0,0.6914924822790419,0.999999887947343,3.5933604267734552e-12,1.841014945898682e-24,7.747536641154185e-17,1.3393807524901593e-07,1.11865115708868e-07,5.545328972956924e-12,1.7562528805212457e-10,2.121375477446697e-08,3.4576612276835267e-10,9.176842187579804e-12,1.6483015883853446e-10,1.0029615940700728e-12,6.280360892192485e-17,1.7115997601368224e-17,3.2225855366302005e-16,2.2350875503979134e-17,4.180852350018308e-17,4.881927142745219e-12,1.566731512830199e-26
1.617070005533378e-08,0.7209967534230841,3.76,0.0,0.6914924669146592,0.9999998751103866,4.965754933248824e-12,2.544966487304275e-24,9.368932297189188e-17,1.4929880078858578e-07,1.246572497669109e-07,6.738398092548788e-12,2.1770095324332387e-10,2.3575439677811764e-08,4.285907558751148e-10,1.1441171776087657e-11,2.0381793061723572e-10,1.2026706059238407e-12,8.632440725544359e-17,2.3940897236240522e-17,4.461302696859074e-16,3.084798943825832e-17,5.833453926199797e-17,6.061317600595704e-12,2.2060890492465509e-26
1.783016435784092e-08,0.7209967537515065,3.76,0.0,0.6914924515408306,0.9999998622688461,6.647806026609395e-12,3.403210110134099e-24,1.109691157341647e-16,1.6466861688371761e-07,1.3744928065123632e-07,8.018785328050231e-12,2.6420141651842916e-10,2.5924210897937892e-08,5.201255856397726e-10,1.3962268042955817e-11,2.467490961200524e-10,1.4130113115065113e-12,1.1494943704151227e-16,3.2444063369136733e-17,5.983140455325328e-16,4.124309270920653e-17,7.883948080570588e-17,7.367955332414782e-12,3.00588700130419e-26
1.9489628660348062e-08,0.7209967540799186,3.76,0.0,0.6914924361575453,0.9999998494227536,8.670361254023454e-12,4.427957275241502e-24,1.292218707756959e-16,1.8004754120206426e-07,1.5024120525092557e-07,9.380389915870203e-12,3.15101661751786e-10,2.8260143400251753e-08,6.203229980082224e-10,1.674156160998728e-11,2.9357217554586757e-10,1.6327218193112513e-12,1.4912884250003553e-16,4.283853559671343e-17,7.817433524518368e-16,5.371882792813737e-17,1.0379532900538237e-16,8.80177589828499e-12,3.9868258330101544e-26
2.1149092962855203e-08,0.720996754408322,3.76,0.0,0.6914924207647912,0.9999998365721403,1.1064094578188716e-11,5.6304170415289985e-24,1.483629186927268e-16,1.9543559070710858e-07,1.6303302047295476e-07,1.081754370932271e-11,3.7037660717402275e-10,3.05833115738055e-08,7.291356526571744e-10,1.9780330505425967e-11,3.442361925856725e-10,1.8606930961597708e-12,1.8930062582268946e-16,5.534571518454447e-17,9.99357102243134e-16,6.845550048887214e-17,1.33685295460236e-16,1.0362714857628077e-11,5.170421837269658e-26
2.4468021567869487e-08,0.7209967550651084,3.76,0.0,0.6914923899508331,0.9999998108574757,1.708691539857567e-11,8.608391993688163e-24,1.890083245566678e-16,2.2623912978128427e-07,1.8861631050125775e-07,1.3897822665785388e-11,4.939499649868615e-10,3.519164971218002e-08,9.724186930862892e-10,2.6640741775886156e-11,4.568856350350057e-10,2.3376476994590955e-12,2.8931454695786233e-16,8.762590150772617e-17,1.5489203472025186e-15,1.0542122510463796e-16,2.102557089051942e-16,1.3865690203207286e-11,8.235761057999039e-26
2.7786950172883772e-08,0.7209967557218742,3.76,0.0,0.6914923590988695,0.9999997851250925,2.4958140723316648e-11,1.2407405378126346e-23,2.3236664752019763e-16,2.57079356845931e-07,2.141991263483584e-07,1.722184387730619e-11,6.347196614773717e-10,3.9749809577676275e-08,1.2496014315408043e-09,3.4551311030186845e-11,5.842995651166378e-10,2.837422785780846e-12,4.18265021149433e-16,1.3122488832139205e-16,2.2706214793071426e-15,1.5353622338174498e-16,3.126353618203293e-16,1.7876365900920112e-11,1.2390551192714908e-25
3.1105878777898053e-08,0.7209967563786284,3.76,0.0,0.691492328208819,0.9999997593752242,3.4916806127391e-11,1.708323999432975e-23,2.7798915569069216e-16,2.879563852283128e-07,2.3978144390809125e-07,2.0756961014259248e-11,7.924830405145528e-10,4.4258367344276667e-08,1.5603148933065774e-09,4.351841469584967e-11,7.260879401159647e-10,3.3550024032548906e-12,5.792534222918321e-16,1.8821877807664096e-16,3.1881630352896437e-15,2.1415987136983e-16,4.450791540903828e-16,2.23942265483915e-11,1.7836726248922702e-25
3.4424807382912335e-08,0.7209967570353772,3.76,0.0,0.6914922972806029,0.9999997336080976,4.719911320137034e-11,2.2678851651872707e-23,3.255029359358217e-16,3.188703195594217e-07,2.6536323935103077e-07,2.4474993725140896e-11,9.67036702584609e-10,4.871789150458573e-08,1.9041943277059687e-09,5.354728715515178e-11,8.818683720220312e-10,3.886516149804759e-12,7.752187018231259e-16,2.6081813166137583e-16,4.325333837969476e-15,2.8861598873123214e-16,6.120082515403305e-16,2.7418756788720643e-11,2.4789390239675715e-25
3.7743735987926616e-08,0.7209967576921281,3.76,0.0,0.6914922663141484,0.9999997078239332,6.203842809115662e-11,2.92262358713749e-23,3.7460025388582505e-16,3.4982125634869185e-07,2.909444891205302e-07,2.8351700436141886e-11,1.1581765870034813e-09,5.3128943163307427e-08,2.280879146257226e-09,6.464221850938687e-11,1.0512659870249107e-09,4.429041265183306e-12,1.0089462037776686e-15,3.5136563328206016e-16,5.7060098905794284e-15,3.7819388232663123e-16,8.180062549814749e-16,3.294944130127192e-11,3.3476585152531627e-25
4.10626645929409e-08,0.7209967583488875,3.76,0.0,0.6914922353093852,0.9999996820229455,7.966525872622737e-11,3.674791251981381e-23,4.2502697888743015e-16,3.808092845754033e-07,3.165251699307246e-07,3.2366225781490806e-11,1.3656980723918629e-09,5.749207632919407e-08,2.6900128905221997e-09,7.680679667991129e-11,1.2339133165126976e-09,4.980360271712806e-12,1.2830763790503819e-15,4.623340187864231e-16,7.354153416036597e-15,4.84149123787049e-16,1.0678148440760936e-15,3.898576483439228e-11,4.413911753444663e-25
4.438159319795518e-08,0.7209967590056608,3.76,0.0,0.6914922042662481,0.9999996562053445,1.0030722835294078e-10,4.525797064310466e-23,4.765700263269153e-16,4.118344863233768e-07,3.421052587646045e-07,3.650050693173707e-11,1.5893960861699028e-09,6.180783823158199e-08,3.1312432008799446e-09,9.004417551347162e-11,1.4294501835921512e-09,5.538692577741161e-12,1.6001140558638628e-15,5.963239640429349e-16,9.293811591947181e-15,6.077043380346534e-16,1.3663290477528355e-15,4.552721224583079e-11,5.703032177569232e-25
4.770052180296946e-08,0.7209967596624534,3.76,0.0,0.691492173184676,0.9999996303713353,1.241890783006338e-10,5.476328673994288e-23,5.2904908516788e-16,4.4289693728271983e-07,3.676847328696409e-07,4.0738828967737445e-11,1.8290651909141968e-09,6.60767695487927e-08,3.604221748932873e-09,1.0435719853183309e-10,1.6375235486736583e-09,6.102570584388014e-12,1.96243725757457e-15,7.560603986171473e-16,1.1549117609748265e-14,7.500504791972694e-16,1.7185930788395415e-15,5.257326849027965e-11,7.241577437540904e-25
5.101945040798374e-08,0.7209967603192704,3.76,0.0,0.6914921420646108,0.9999996045211184,1.5153269637548274e-10,6.526538753205246e-23,5.823152614556789e-16,4.7399670699048825e-07,3.932635697519471e-07,4.50676499009181e-11,2.084499639253772e-09,7.029940447602511e-08,4.108604148958708e-09,1.1974832978093753e-10,1.8577873408995895e-09,6.670908841967333e-12,2.372304037674463e-15,9.443871260065527e-16,1.4144293580544491e-14,9.123483896861775e-16,2.1297970525637275e-15,6.012341856291505e-11,9.057263839678137e-25
5.433837901299802e-08,0.7209967609761162,3.76,0.0,0.6914921109059997,0.9999995786548906,1.8255712228206414e-10,7.676230979849347e-23,6.362500780356305e-16,5.051338590023984e-07,4.1884174717309695e-07,4.947547795374406e-11,2.3554934368615764e-09,7.447627077519052e-08,4.644049909648548e-09,1.3621962889587635e-10,2.0899023431214563e-09,7.243028886582631e-12,2.831857859405343e-15,1.164262236817188e-15,1.7103651302440464e-14,1.0957297708751426e-15,2.6052734628503347e-15,6.817714748945774e-11,1.1178944665646432e-24
5.7657307618012305e-08,0.7209967616329956,3.76,0.0,0.6914920797087926,0.999999552772845,2.1747850408064005e-10,8.924914757695523e-23,6.90756809337422e-16,5.363084513073133e-07,4.4441924315084324e-07,5.3952484252088505e-11,2.6418404509613036e-09,7.860788999413808e-08,5.210222443555343e-09,1.5377298475594086e-10,2.333536135565342e-09,7.818425217096092e-12,3.343134076523873e-15,1.4187560787501445e-15,2.0451589010969056e-14,1.3012973573272031e-15,3.1504923197198085e-15,7.673394040827328e-11,1.363654819186431e-24
6.097623622302659e-08,0.7209967622899122,3.76,0.0,0.6914920484729439,0.999999526875171,2.5651005763533944e-10,1.0271728234596948e-22,7.457485834537681e-16,5.675205369068277e-07,4.6999603595873713e-07,5.848996171555469e-11,2.9433345329683555e-09,8.269477775623444e-08,5.8067890594636585e-09,1.7241039306941624e-10,2.58836300589406e-09,8.39648732300275e-12,3.908068416000686e-15,1.7110492121107831e-15,2.4212588522979246e-14,1.530125467071345e-15,3.771055880729293e-15,8.579328264627839e-11,1.6461135907389993e-24
6.429516482804087e-08,0.7209967629468705,3.76,0.0,0.6914920171984117,0.9999995009620553,2.998621167382221e-10,1.1715478773483326e-22,8.011493747155126e-16,5.987701640082698e-07,4.955721041181742e-07,6.308021857026865e-11,3.2597695672938478e-09,8.67374437685578e-08,6.433420842328562e-09,1.9213377876868944e-10,2.8540637347347548e-09,8.976677368472196e-12,4.528504203954853e-15,2.044425591266702e-15,2.841121969587175e-14,1.7832621587457176e-15,4.4726954056956415e-15,9.535465962865169e-11,1.9684718804253473e-24
6.761409343305516e-08,0.7209967636038741,3.76,0.0,0.6914919858851574,0.9999994750336806,3.47742176707348e-10,1.32548601159824e-22,8.568996989913217e-16,6.300573759547085e-07,5.211474263923949e-07,6.771671605810529e-11,3.5909394988028065e-09,9.073639174727654e-08,7.089792563322803e-09,2.1294478217563004e-10,3.1303254380987657e-09,9.558744119748169e-12,5.206196159922521e-15,2.4222662130439114e-15,3.30721439814829e-14,2.0617306082332048e-15,5.261268349098988e-15,1.0541755680455295e-10,2.3340323333959538e-24
7.093302203806944e-08,0.7209967642609263,3.76,0.0,0.6914919545331468,0.9999994490902274,4.0035487833452415e-10,1.4888683017235142e-22,9.129575803740853e-16,6.613822111995639e-07,5.467219817865689e-07,7.23941186966618e-11,3.936638388806458e-09,9.469211946809748e-08,7.775582680902184e-09,2.3484481097423426e-10,3.416841528228841e-09,1.0142670786061671e-11,5.942812223166748e-15,2.848046401323186e-15,3.822011276751105e-14,2.3665288703035135e-15,6.142754640518601e-15,1.1598145968761849e-10,2.746180141497707e-24
7.425195064308372e-08,0.720996764918031,3.76,0.0,0.6914919231423493,0.9999994231318732,4.579019347005263e-10,1.661570293912486e-22,9.692853709056236e-16,6.927447038259314e-07,5.722957495513574e-07,7.710778723368557e-11,4.296660545620978e-09,9.860511909281588e-08,8.490473392453155e-09,2.5783544642077037e-10,3.713311705267857e-09,1.0728268263663174e-11,6.739939477659484e-15,3.3253363697748216e-15,4.387996124534944e-14,2.6986293653419353e-15,7.123251201951302e-15,1.2704585400243927e-10,3.2084112327274573e-24
7.7570879248098e-08,0.7209967655751911,3.76,0.0,0.691491891712737,0.9999993971587926,5.205821579972491e-10,1.8434429885665914e-22,1.025845686733116e-15,7.241448839351872e-07,5.978687091765708e-07,8.185347352092455e-11,4.670800604194356e-09,1.0247587725639097e-07,9.23415053805693e-09,2.8191838140669194e-10,4.019441758007e-09,1.1315236992580833e-11,7.599092690093532e-15,3.857795633919115e-15,5.007661082174311e-14,3.058981004083352e-15,8.208968044843633e-15,1.386102256423988e-10,3.7242984000193705e-24
8.088980785311228e-08,0.7209967662324106,3.76,0.0,0.6914918602442861,0.9999993711711583,5.885915175404481e-10,2.034320659050197e-22,1.0826060985055884e-15,7.555827776697179e-07,6.234408403833097e-07,8.662738415074747e-11,5.0588535580697495e-09,1.0630487500302693e-07,1.00063034823794e-08,3.0709517376168515e-10,4.334943360297505e-09,1.1903413775069155e-11,8.521719589422593e-15,4.449166004214664e-15,5.6835073785227523e-14,3.4485111673637254e-15,9.406225336038507e-15,1.506740605727134e-10,4.29749221198094e-24
8.420873645812656e-08,0.7209967668896915,3.76,0.0,0.6914918287369766,0.9999993451691404,6.621231686689341e-10,2.2340558619530615e-22,1.1395467266018254e-15,7.870584069517436e-07,6.490121231206479e-07,9.142648693638342e-11,5.460614772730274e-09,1.1009258773023117e-07,1.0806625065099364e-08,3.333671135812302e-10,4.659533981107101e-09,1.2492904488191491e-11,9.509201079082424e-15,5.103267287496313e-15,6.418045498717506e-14,3.8681258684904515e-15,1.0721450525622986e-14,1.632368447940085e-10,4.931716951450001e-24
8.752766506314084e-08,0.7209967675470379,3.76,0.0,0.6914917971907913,0.9999993191529061,7.413673877768717e-10,2.4425278873158757e-22,1.1966543718959935e-15,8.185717895928114e-07,6.745825375706988e-07,9.624839280863219e-11,5.875880066936276e-09,1.138394854158911e-07,1.1634811675916232e-08,3.6073556616794163e-10,4.992936939821923e-09,1.3083740697225904e-11,1.0562851518095083e-14,5.823999148263484e-15,7.213794559581394e-14,4.318708140781311e-15,1.2161173955109921e-14,1.762980644837809e-10,5.630791978675222e-24
9.084659366815513e-08,0.7209967682044519,3.76,0.0,0.6914917656057169,0.9999992931226205,8.265115473835023e-10,2.659611716550325e-22,1.2539135000744697e-15,8.501229397566013e-07,7.001520641477099e-07,1.0109093995102237e-10,6.304445816427489e-09,1.1754603280065028e-07,1.2490563239769822e-08,3.8920213133202795e-10,5.3348813128046174e-09,1.3675720021219114e-11,1.1683925418174662e-14,6.61533926534578e-15,8.073282079972287e-14,4.801118937285166e-15,1.3732024599418678e-14,1.898572060574453e-10,6.398599078630967e-24
9.416552227316941e-08,0.7209967688619372,3.76,0.0,0.6914917339817435,0.9999992670784468,9.177401961001589e-10,2.8851404959047525e-22,1.3113057134420894e-15,8.817118683723098e-07,7.257206834861398e-07,1.0595191113843403e-10,6.7461090182250435e-09,1.212126893327578e-07,1.3373583037360346e-08,4.187683104575314e-10,5.6851016164101535e-09,1.4268739197181412e-11,1.2873628496763644e-14,7.481334098713453e-15,8.999044663816223e-14,5.316201113042655e-15,1.5440726925123797e-14,2.039137560306383e-10,7.239099543603086e-24
9.748445087818369e-08,0.7209967695194965,3.76,0.0,0.6914917023188635,0.9999992410205465,1.0152350882329337e-09,3.1189474809524864e-22,1.368817676458961e-15,9.133385828228056e-07,7.512883764377001e-07,1.1082938718194645e-10,7.200667296201228e-09,1.2483990915071258e-07,1.4283577660689558e-08,4.494354203491152e-10,6.043337729031557e-09,1.486288027140984e-11,1.4133116766262154e-14,8.426095452408062e-15,9.99362814003218e-14,5.864779132080981e-15,1.729409785211139e-14,2.1846720098801403e-10,8.156307256110453e-24
9.999999999999998e-08,0.7209967701771323,3.76,0.0,0.6914916782943746,0.999999221261171,1.0934146858196253e-09,3.3015947265571427e-22,1.4124845180297317e-15,9.373349138547621e-07,7.706665277557418e-07,1.1453636015395567e-10,7.55366246258715e-09,1.275631266846773e-07,1.4991092126537224e-08,4.7341349000359e-10,6.320043228914005e-09,1.5314018573433085e-11,1.513490240867487e-14,9.197199058936791e-15,1.0794876112811452e-13,6.303376949659441e-15,1.8799447625639845e-14,2.2982856108936783e-10,8.905095078256591e-24
1.0080337948319797e-07,0.7209967701771323,3.76,0.0,0.6914916706170735,0.9999992149490782,1.1191751596921157e-09,3.3609073441648966e-22,1.4264442104933652e-15,9.450030866751998e-07,7.768551240741564e-07,1.1572201450803766e-10,7.667918925306454e-09,1.2842814118186403e-07,1.522025705471182e-08,4.812047562000687e-10,6.409334930814746e-09,1.5458247428708525e-11,1.5463493244378664e-14,9.453801232213505e-15,1.1059587225742849e-13,6.447657267788542e-15,1.9299043429315762e-14,2.3351702765532444e-10,9.154303030237207e-24
1.0412230808821225e-07,0.7209967708348471,3.76,0.0,0.6914916388763733,0.9999991888641987,1.2297364833499594e-09,3.610923722241319e-22,1.4841816026281989e-15,9.767053798977971e-07,8.024209076902558e-07,1.2062879932595405e-10,8.147662908682867e-09,1.3197782931430847e-07,1.6183334560477738e-08,5.140778300460285e-10,6.782843912250806e-09,1.6054728159034127e-11,1.6865809579673316e-14,1.0568696776865832e-14,1.2199485057822476e-13,7.0656190435324876e-15,2.146255535535506e-14,2.4906272300667123e-10,1.02372288226102e-23
1.0744123669322653e-07,0.7209967714926443,3.76,0.0,0.6914916070967655,0.9999991627660633,1.347092304492959e-09,3.868854623440436e-22,1.5420191930731543e-15,1.0084454595496403e-06,8.279857087957244e-07,1.255485288515574e-10,8.639699080002647e-09,1.354894124285799e-07,1.7172526794293144e-08,5.480562152776493e-10,7.163620519825737e-09,1.6652148620949788e-11,1.8341077891014305e-14,1.1775088645654835e-14,1.3415893485924695e-13,7.719430975046699e-15,2.379170777209795e-14,2.6510377421477286e-10,1.140930660018677e-23
1.1076016529824081e-07,0.7209967721505258,3.76,0.0,0.6914915752782554,0.999999136654825,1.471413110734141e-09,4.134535477112449e-22,1.5999470247523198e-15,1.0402233196534821e-06,8.535495091071387e-07,1.304799859231821e-10,9.143828115099625e-09,1.3896332433908644e-07,1.8187553525483058e-08,5.831412989549016e-10,7.551425556943938e-09,1.72505214962719e-11,1.9890274106125854e-14,1.3077337879296575e-14,1.471139357451233e-13,8.409844023520302e-15,2.6293654174410478e-14,2.816396685445252e-10,1.2674799217507878e-23
1.140790939032551e-07,0.7209967728084944,3.76,0.0,0.6914915434208525,0.9999991105306348,1.6028666518160405e-09,4.407834859838484e-22,1.657963111101931e-15,1.0720389508356193e-06,8.791122905465398e-07,1.354223357575498e-10,9.659851529963386e-09,1.423999938433822e-07,1.9228137655162504e-08,6.193342982438369e-10,7.946024745669626e-09,1.7850029551874793e-11,2.1514335276090267e-14,1.447985846025142e-14,1.6088575624028361e-13,9.1375924747598e-15,2.8975624288085823e-14,2.986698933458679e-10,1.4038017610973096e-23
1.1739802250826938e-07,0.720996773466553,3.76,0.0,0.691491511524568,0.9999990843936422,1.7416178905441777e-09,4.688677208930933e-22,1.716070636803014e-15,1.1038923402371138e-06,9.04674035246729e-07,1.4037519631014543e-10,1.0187571718801254e-08,1.4579984491127496e-07,2.0294005294906857e-08,6.566365711258187e-10,8.347188813059212e-09,1.8450714587791787e-11,2.3214156073859818e-14,1.5987121233104217e-14,1.7550038597004525e-13,9.90339181400013e-15,3.184492110787852e-14,3.161939361773927e-10,1.5503324302876134e-23
1.2071695111328366e-07,0.7209967741247034,3.76,0.0,0.6914914795894168,0.9999990582439942,1.8878289703805302e-09,4.976958540268939e-22,1.7742648642835834e-15,1.1357834721744115e-06,9.302347255514533e-07,1.4533802523445571e-10,1.0726792064299011e-08,1.4916329679532755e-07,2.1384885769014704e-08,6.950497300974769e-10,8.754693414952932e-09,1.9052363323892387e-11,2.4990595830828333e-14,1.7603653865018456e-14,1.9098389771523694e-13,1.0707940488734395e-14,3.49089183383164e-14,3.3421128489221905e-10,1.7075157065305065e-23
