Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131)
0.0022230644770733516,0.9682842125367566,3.76,0.0,2.326521322225113e-11,5.978657119846665e-05,1.0091688766333362,2.5095266836744098e-14,2.8033640265027902e-14,1.3405668943430145e-11,3.603936232000946e-08,1.757232871560907e-20,0.00298236161432123,0.011320649072457447,0.4194053100605865,1.3636066276594318e-08,5.0121751551578956e-05,1.8935234004306066e-14,1.7013683804764713e-22,1.793796538548251e-18,2.7823606323008894e-22,3.296634816181354e-07,0.4480467199846681,2.9169445594734295e-08,7.022943999810589e-25,3.386542748738646e-19,2.8408518458048922e-15,1.1061791251428937e-18,1.8033676510024877e-14,3.488907275555377e-13,3.96215877084287e-18,4.7049889565983125e-26,4.971672991718224e-18,1.5745221849514091e-09,0.2698158523115288,2.8502063530542187e-15,5.04285652616272e-14,7.968672960057852e-19,8.405626376726553e-22,3.660800323480603e-18,2.1132120536177744e-08,8.050830315198995e-20,5.3036888255216815e-24,1.0989600306936496e-10,3.3471571120529085e-08,-4.25651775884988e-20,7.20321613429627e-21,9.267965804190689e-19,5.699597747538517e-13,2.7797767511318083e-19,-1.1307084799610022e-20,1.376234252153577e-31,1.852277926022749e-08,1.3556357884421097e-10,8.243612658092914e-16,-4.0887304811441626e-23,2.1299059588251908e-18,2.103054465105707e-25,-3.990314532301002e-25,1.483735390616362e-18,5.659771261336675e-34,1.689305985524463e-14,2.2372102151432373e-24,4.563650518257472e-19,2.2141393927858092e-17,2.3953469125611978e-12,1.2646139960488842e-15,1.772690704333757e-14,4.876831244040972e-16,7.436087452805974e-16,2.8110705138280535e-18
0.0022326814534542245,0.968279137611487,3.76,0.0,2.3304312152132587e-11,5.9281339036076466e-05,1.0091857175033758,2.477585530300064e-14,2.7780067546183338e-14,1.337864722178678e-11,3.5718814681828744e-08,1.7388852485891498e-20,0.002969772525394436,0.01127302957649703,0.41941857462386184,1.3639890843570359e-08,4.969861128736452e-05,1.886143264212629e-14,1.696137147418547e-22,1.795458735252711e-18,2.7788008755770484e-22,3.2841576003834047e-07,0.4480495382147356,2.8933136585000498e-08,6.985051225245366e-25,3.3769315052321395e-19,2.844421204454915e-15,1.1028840155969053e-18,1.793282649247604e-14,3.4717656044159884e-13,3.932656581937544e-18,4.6950765075424845e-26,4.9329495851932745e-18,1.5678932281825712e-09,0.26981303549768887,2.8215412189744294e-15,5.049175734150768e-14,7.979234581794326e-19,8.425301637217138e-22,3.653472066222263e-18,2.104315622176443e-08,2.2485733380418194e-19,1.4758299717127094e-23,1.094263084877564e-10,3.347145078226939e-08,-1.8770288266619728e-19,7.174085567527148e-21,9.280961564769501e-19,5.67849951467466e-13,2.781357382972185e-19,2.712464732400639e-20,-2.842012529667014e-30,1.8446646415646577e-08,1.3556211386106446e-10,8.243618630709342e-16,1.136723810027684e-22,2.129907504146819e-18,-3.52028000094988e-26,9.554267340160709e-25,1.4774849512148953e-18,5.653606835999721e-34,1.6822066124012347e-14,-3.0761747290568045e-24,4.563653826246007e-19,2.204767046320118e-17,2.3751179165978407e-12,1.2598421683650883e-15,1.757722053625481e-14,4.856329270295444e-16,7.404867580152138e-16,2.787334367952962e-18
0.0022422984298350974,0.9682741068660143,3.76,0.0,2.3343277049412557e-11,5.878257919554242e-05,1.0092024103034494,2.446183645129986e-14,2.7530681597678976e-14,1.3351815755182358e-11,3.5402465515053664e-08,1.7207877933753807e-20,0.002957291704195025,0.011225818347129263,0.4194317289790576,1.3643686296293995e-08,4.928088826030659e-05,1.8788220461096008e-14,1.6909492171725654e-22,1.797103788580703e-18,2.775228599000886e-22,3.2717772028976927e-07,0.4480523350096589,2.869973450681296e-08,6.947510113295925e-25,3.367393689446892e-19,2.8481813288396363e-15,1.0995740844972055e-18,1.783238250742775e-14,3.4546870869821677e-13,3.9035185121012675e-18,4.685237478341696e-26,4.8947067168795324e-18,1.5613211363710857e-09,0.26981024010786103,2.79097942700614e-15,5.052153722891714e-14,7.981308551508537e-19,8.3883591636071e-22,3.646195927008141e-18,2.095495503436174e-08,-2.185253135530183e-19,-1.4553150760723445e-23,1.0896070024354937e-10,3.347133443188345e-08,9.713898256575681e-20,7.152230842500225e-21,9.280260196463006e-19,5.657559960568035e-13,2.7831539430837334e-19,3.945978094190564e-20,-2.1943880093744185e-30,1.8371164521374566e-08,1.355606604884585e-10,8.243624537799955e-16,1.272594096372999e-22,2.129909032508664e-18,-4.5747196642931655e-25,1.3921364216697208e-24,1.4712881665756098e-18,5.647481018954368e-34,1.675168198371486e-14,-5.8203932271141785e-24,4.563657097939626e-19,2.1954755030830784e-17,2.3551479638092154e-12,1.2551072542400559e-15,1.7429450609209114e-14,4.836003394699368e-16,7.373914836796903e-16,2.763902131028854e-18
0.0022519154062159703,0.9682691197366073,3.76,0.0,2.338209970022264e-11,5.829018213925112e-05,1.0092189569455239,2.4151811365330032e-14,2.728680305659564e-14,1.3325110869107148e-11,3.509024035851476e-08,1.702953233052233e-20,0.0029449177846052423,0.011179010247699572,0.41944477446574724,1.3647452983671928e-08,4.8868490853494976e-05,1.8715590478249757e-14,1.6858017446733124e-22,1.7987308203418274e-18,2.77166473544009e-22,3.2594925261233533e-07,0.44805511060445175,2.8469192100111486e-08,6.910180869334055e-25,3.35802969174162e-19,2.8518398627878473e-15,1.096340152547942e-18,1.7731337403015124e-14,3.4374337984762795e-13,3.8747386203897e-18,4.675451426143687e-26,4.856936503602472e-18,1.5548051938708436e-09,0.26980746590715965,2.8242782199940864e-15,5.052489720832394e-14,7.97164876732863e-19,8.226742713771959e-22,3.638954556186411e-18,2.0867507370359647e-08,-5.333426248864567e-19,-3.526418121591831e-23,1.084991261826865e-10,3.347122199061869e-08,4.031225932591518e-19,7.138431048445929e-21,9.256955587919706e-19,5.636777243677458e-13,2.784926883543646e-19,-4.859459737261237e-20,3.585177773284199e-30,1.829632538648613e-08,1.355592185905174e-10,8.2436303802569e-16,-1.5076510897070592e-22,2.1299105441417828e-18,-2.679672078275638e-25,-1.7113826438693392e-24,1.4651443610565868e-18,5.641354160014753e-34,1.6681899739466676e-14,2.269440882965133e-24,4.563660333832549e-19,2.1862637409080815e-17,2.3354326725706043e-12,1.2504088365975894e-15,1.7283564847929925e-14,4.815851393605942e-16,7.343225869273659e-16,2.740768663307838e-18
0.0022615323825968432,0.9682641756673422,3.76,0.0,2.3420794682836682e-11,5.7804040640206306e-05,1.0092353593087389,2.3847366717199435e-14,2.7042641004202772e-14,1.329846351817714e-11,3.478206784147498e-08,1.685410368308366e-20,0.0029326494234114425,0.011132600227460132,0.4194577124019191,1.3651191235533602e-08,4.846132940433388e-05,1.8643536441996425e-14,1.6806660158027568e-22,1.800368685787229e-18,2.768104659617213e-22,3.247302488796687e-07,0.44805786523078917,2.8241463059478402e-08,6.873631335680414e-25,3.348678500218176e-19,2.855138684439925e-15,1.093180966418809e-18,1.7633132026124726e-14,3.420637464763804e-13,3.846311088436108e-18,4.66567708605731e-26,4.819631224700746e-18,1.5483446970036198e-09,0.2698047126640359,2.8242814869983783e-15,5.059609558262136e-14,7.983387683756319e-19,8.246365824807175e-22,3.63172606148533e-18,2.0780803786754674e-08,1.9420571017339075e-19,1.233409140707837e-23,1.0804153503614289e-10,3.347111338138355e-08,-9.124793106390424e-20,7.104937146996822e-21,9.271240611455863e-19,5.616151461920978e-13,2.786318005391687e-19,-7.189221039954293e-20,-1.9465946215590722e-30,1.8222120957111564e-08,1.3555778803350408e-10,8.243636158958797e-16,-5.259202835470464e-23,2.1299120392736825e-18,8.324354669801754e-25,-2.536631299336248e-24,1.4590528695979318e-18,5.635188778429352e-34,1.661271182570126e-14,6.129274030486198e-24,4.563663534411493e-19,2.1771307549336624e-17,2.3159677545681556e-12,1.245746504544801e-15,1.7139531528648423e-14,4.795871080752593e-16,7.312797380054901e-16,2.7179289344843096e-18
0.002271149358977716,0.9682592741131417,3.76,0.0,2.3459363354493592e-11,5.732404969567927e-05,1.0092516192404213,2.354904523708248e-14,2.6801533998260803e-14,1.327200356254704e-11,3.447788327830424e-08,1.6680932958731354e-20,0.002920485299641186,0.011086583319033899,0.4194705440845652,1.3654901349043418e-08,4.805931610352223e-05,1.8572051225799544e-14,1.6755574903787223e-22,1.8019804007103754e-18,2.7645224793570407e-22,3.2352060258213265e-07,0.4480605991170887,2.8016502094131018e-08,6.837239903360267e-25,3.3392174349247303e-19,2.8586248919529334e-15,1.0899368961662343e-18,1.75360299310156e-14,3.404075886387829e-13,3.8182302137243465e-18,4.6559655206620394e-26,4.782783315246744e-18,1.5419389537064677e-09,0.2698019801501964,2.782913616070811e-15,5.06546356653325e-14,7.99297133449436e-19,8.261392452388351e-22,3.624549100919949e-18,2.0694834996399446e-08,3.089300424137955e-19,2.0208280763509012e-23,1.0758787639233047e-10,3.347100852869599e-08,-2.5273544664272364e-19,7.080021144257112e-21,9.28279954540345e-19,5.595679216948863e-13,2.7878893318776184e-19,1.3907320058761817e-20,-3.430776893049277e-30,1.814854331233859e-08,1.3555636868573877e-10,8.243641874769657e-16,1.0308874746037953e-22,2.129913518128139e-18,3.097328552571913e-26,4.889108512924758e-25,1.4530130390121713e-18,5.629026674517024e-34,1.654411080225307e-14,-2.4144133152444584e-24,4.563666700155123e-19,2.168075557409203e-17,2.2967490104677377e-12,1.2411198533125155e-15,1.6997319585149258e-14,4.776060306125907e-16,7.28262612592444e-16,2.6953780186068262e-18
0.002280766335358589,0.9682544145373888,3.76,0.0,2.3497814145993767e-11,5.6850106482751564e-05,1.0092677385568076,2.3254181257938937e-14,2.6566165530014674e-14,1.324569784315798e-11,3.4177618472834677e-08,1.6510111077735476e-20,0.0029084241140518593,0.011040954636577279,0.4194832707901361,1.3658583654474005e-08,4.766236495134132e-05,1.85011280984352e-14,1.6704901952598817e-22,1.8035619491803015e-18,2.7609302454384134e-22,3.2232020878865343e-07,0.4480633124885695,2.779426475582694e-08,6.801100443701268e-25,3.329889273795098e-19,2.86230809652919e-15,1.086695377256152e-18,1.7438307791123344e-14,3.3873530764127805e-13,3.7904904073125414e-18,4.646315760332674e-26,4.746385361860034e-18,1.535587283275511e-09,0.2697992681405442,2.7859669108470303e-15,5.0672300956373205e-14,7.988512168577815e-19,8.148941275574848e-22,3.617414686553654e-18,2.0609591864575495e-08,-3.351681126264106e-19,-2.1922049165196359e-23,1.0713810067811105e-10,3.3470907358632164e-08,2.115331989055262e-19,7.064617464030142e-21,9.269018805075463e-19,5.575358399663646e-13,2.7897025398972094e-19,1.8625972397486584e-20,2.207954998830565e-30,1.807558466126508e-08,1.3555496041757192e-10,8.243647528540145e-16,1.019487565039414e-24,2.1299149809254505e-18,-8.582890872137215e-25,6.585461839880984e-25,1.447024226817639e-18,5.622862586412732e-34,1.6476089351647288e-14,-5.001911021400215e-24,4.563669831534671e-19,2.1590971764541857e-17,2.2777723273333146e-12,1.2365284841102999e-15,1.6856898590570976e-14,4.756416955179236e-16,7.252708916773138e-16,2.673111091058966e-18
0.0022894216141013746,0.9682500763743579,3.76,0.0,2.353231494509866e-11,5.642864514201103e-05,1.009282127191903,2.2992758917017172e-14,2.6355348592044788e-14,1.322208958457962e-11,3.3910674268414954e-08,1.6358729611910686e-20,0.0028976560025951955,0.01100021678214307,0.41949463610844145,1.3661874224424254e-08,4.730936742296865e-05,1.8437772911901698e-14,1.6659563882820379e-22,1.8049976377651405e-18,2.7577071036718032e-22,3.2124767977958175e-07,0.44806573716633175,2.7596543795641045e-08,6.769194414803548e-25,3.321668740336763e-19,2.865353158241692e-15,1.0839029383725933e-18,1.735169922664745e-14,3.3724803189801405e-13,3.765811666817585e-18,4.637658218722796e-26,4.714005909784254e-18,1.5299164586032807e-09,0.2697968446794377,2.7985967547603906e-15,5.071418120560458e-14,7.992420813597255e-19,8.112801179556792e-22,3.61101015142322e-18,2.0533486055137165e-08,-1.206028392269192e-19,-8.06699274102641e-24,1.0673658213403242e-10,3.347081939435924e-08,1.276842248371642e-19,7.03927333490753e-21,9.27039232268393e-19,5.557199300057094e-13,2.791090894497344e-19,-4.0750135016443914e-20,1.2635361830666896e-30,1.8010444778985295e-08,1.355537023437373e-10,8.243652564581637e-16,-9.732592147490776e-23,2.1299162838935096e-18,3.4060522093399464e-25,-1.4366214627042205e-24,1.4416773934812252e-18,5.6173254124433026e-34,1.6415359630376875e-14,4.4093433316238965e-24,4.563672620778632e-19,2.151081521262921e-17,2.260896944531613e-12,1.2324260930566525e-15,1.6732026321336838e-14,4.738879367053476e-16,7.225998042521674e-16,2.653309759947811e-18
0.00229807689284416,0.9682457714076275,3.76,0.0,2.3566708831183222e-11,5.601192892345746e-05,1.0092964046562405,2.2736528669651375e-14,2.6145644289406134e-14,1.3198607759756424e-11,3.364680355554598e-08,1.620918568607323e-20,0.002886969318749227,0.010959786048538532,0.4195059183151589,1.3665142743405301e-08,4.696034183123301e-05,1.8374863357570706e-14,1.6614433167350792e-22,1.8064344217392728e-18,2.754481301142987e-22,3.201824872176113e-07,0.4480681455667331,2.7400962504679048e-08,6.7375133246804705e-25,3.31336357433186e-19,2.8683234519851387e-15,1.0810869002136466e-18,1.726663103971463e-14,3.357905445865639e-13,3.741400838295994e-18,4.629043099749504e-26,4.681979842524271e-18,1.524288410023478e-09,0.2697944374872651,2.770452466175967e-15,5.076660892655286e-14,8.001680950776642e-19,8.137037910110753e-22,3.60463980793438e-18,2.0457954301890145e-08,3.940502285576609e-19,2.5817901914932192e-23,1.0633813429198161e-10,3.347073430263176e-08,-2.648924289206238e-19,7.015113737109553e-21,9.282344568765857e-19,5.539161182217445e-13,2.79239956981929e-19,-1.4594948710889407e-20,-2.506386296855988e-30,1.7945794573929277e-08,1.3555245304925633e-10,8.243657551650259e-16,9.174065838767377e-24,2.1299175741867e-18,7.598854556258805e-25,-5.165866466006699e-25,1.4363709187928897e-18,5.611814080008638e-34,1.6355088367960515e-14,4.187222704769171e-24,4.563675382896675e-19,2.1431266271925505e-17,2.2442114901360552e-12,1.2283516796119917e-15,1.660855929071175e-14,4.721474214843676e-16,7.199488150483872e-16,2.6337312557752105e-18
0.0023067321715869457,0.9682414992642882,3.76,0.0,2.3601006231727812e-11,5.5599887202677644e-05,1.0093105722114355,2.248321761087508e-14,2.594041210514788e-14,1.3175263530848422e-11,3.338596168651609e-08,1.606135671841859e-20,0.002876363159026713,0.010919659037750416,0.4195171182995218,1.3668389432312021e-08,4.661522910435765e-05,1.8312394591850553e-14,1.6569611232902305e-22,1.807843438126117e-18,2.7512444165932376e-22,3.191245577805781e-07,0.4480705378474979,2.7207490304945408e-08,6.705971287379808e-25,3.3050290682778353e-19,2.871570791465644e-15,1.0781872592877648e-18,1.7181345136586223e-14,3.3432818384813483e-13,3.717254074906301e-18,4.620480270112657e-26,4.650302059265842e-18,1.5187026641189343e-09,0.26979204640638715,2.7531786009411163e-15,5.078767642964076e-14,8.000928395133227e-19,8.075579398031542e-22,3.5983075854871605e-18,2.038299025179332e-08,-2.6735228919430628e-20,-1.65526530655559e-24,1.059427226970231e-10,3.3470652032682975e-08,-2.5382726914608125e-20,7.000092347727442e-21,9.27662651039826e-19,5.52124194441628e-13,2.7939860360135136e-19,3.654755931472492e-20,-5.2919065744291995e-31,1.7881628627726434e-08,1.3555121244369098e-10,8.243662490338681e-16,1.0923165443353392e-22,2.129918851958505e-18,-6.0460734439661345e-25,1.2890081407282713e-24,1.4311043560636043e-18,5.606301558957182e-34,1.6295270476302543e-14,-6.2537315492310835e-24,4.563678118217115e-19,2.1352318186545664e-17,2.227713139090843e-12,1.2243049650739751e-15,1.6486476599145318e-14,4.704200028255592e-16,7.173177021750986e-16,2.6143722646227654e-18
0.0023153874503297313,0.9682372595770781,3.76,0.0,2.363519742183055e-11,5.519245065435812e-05,1.0093246311002773,2.223137759893094e-14,2.5739459294164675e-14,1.3151975069835238e-11,3.312810193452149e-08,1.591553473541605e-20,0.002865836633115373,0.010879832401198332,0.41952823693828617,1.3671614527034595e-08,4.627397126204923e-05,1.8250362140306206e-14,1.6525223425130245e-22,1.8092375037486807e-18,2.748002056540966e-22,3.180738191008222e-07,0.4480729141643851,2.7016097126268905e-08,6.6748190913987385e-25,3.296913701574481e-19,2.8749685436537305e-15,1.0753396364988313e-18,1.709545224169717e-14,3.328467547982718e-13,3.69336759858727e-18,4.6119541280244197e-26,4.618967550467955e-18,1.5131587543594831e-09,0.26978967128112963,2.7977746980906447e-15,5.0806830520988483e-14,7.993973536247161e-19,7.9199364465277775e-22,3.591990173385905e-18,2.0308587644226387e-08,-1.139841357214312e-18,-7.538045453415753e-23,1.0555031340251626e-10,3.3470572534686635e-08,8.389640049499498e-19,6.985947027674992e-21,9.25672001072769e-19,5.503440852956103e-13,2.7957541859285573e-19,-5.961493818438235e-20,5.283779153015632e-30,1.7817941600864615e-08,1.3554998043784133e-10,8.24366738123151e-16,-5.616505047100566e-23,2.129920117360304e-18,-1.480164678587017e-24,-2.0977019645587268e-24,1.4258772648020676e-18,5.600782893809364e-34,1.623590094166826e-14,-7.24547238532139e-24,4.5636808270638e-19,2.1273964296868646e-17,2.211399118434932e-12,1.220285674354855e-15,1.6365757732629557e-14,4.687055358490677e-16,7.147062469614656e-16,2.595229533674598e-18
0.002324042729072517,0.9682330519835947,3.76,0.0,2.366927756178702e-11,5.4789551241215414e-05,1.0093385825467847,2.1985169018237825e-14,2.5536431021698004e-14,1.3128730861935564e-11,3.287317675114495e-08,1.5771905462860734e-20,0.002855388863854307,0.010840302839638605,0.41953927509573213,1.3674818245383377e-08,4.593651140427892e-05,1.818876204424251e-14,1.6480761732942134e-22,1.810650863125345e-18,2.7447639967299176e-22,3.1703019976544e-07,0.44807527467119007,2.682675340631872e-08,6.644098485735675e-25,3.288944580705763e-19,2.8777921086612496e-15,1.0726956324012745e-18,1.701208481932775e-14,3.3140759737103914e-13,3.669737699308655e-18,4.603426533048436e-26,4.5879713963212375e-18,1.5076562210880923e-09,0.26978731195778005,2.8149273050695916e-15,5.0894857610547204e-14,8.0077279120329585e-19,7.932114607080853e-22,3.58568265449464e-18,2.023474031080715e-08,-5.257895050052122e-19,-3.5438238268025424e-23,1.0516087296882906e-10,3.3470495759746735e-08,5.507942603899956e-19,6.956575446613644e-21,9.272601549397424e-19,5.485758650788579e-13,2.7969875542139416e-19,-2.0419943091002156e-19,4.02765311133808e-30,1.7754728232525667e-08,1.355487569437346e-10,8.243672224904781e-16,-2.78551942865687e-22,2.1299213705412487e-18,1.1429493586539431e-24,-7.199725971756043e-24,1.4206892104022393e-18,5.5952286662331335e-34,1.6176974824506036e-14,1.3615354650082532e-23,4.563683509755838e-19,2.1196198040422665e-17,2.1952667068419682e-12,1.2162935359826559e-15,1.6246382559154598e-14,4.670038778194162e-16,7.121142339508553e-16,2.576299870677348e-18
0.0023326980078153025,0.9682288761276164,3.76,0.0,2.370325767113095e-11,5.439112217226741e-05,1.0093524277567403,2.1745317082705243e-14,2.5334489095863624e-14,1.3105714672944171e-11,3.26211459185479e-08,1.5629576031964865e-20,0.002845018986871103,0.010801067101790766,0.4195502336239963,1.3678000760084666e-08,4.5602793654947766e-05,1.8127589509113577e-14,1.6436583659973079e-22,1.812067233796637e-18,2.7415250844802205e-22,3.159936293173881e-07,0.4480776195197917,2.6639430171416932e-08,6.613642671137356e-25,3.280689748435206e-19,2.880516103646654e-15,1.0699216781751309e-18,1.693075753886705e-14,3.3001404984364104e-13,3.646360731183244e-18,4.5949780872026975e-26,4.557308763701009e-18,1.5021946113303532e-09,0.2697849682845419,2.7346990128549427e-15,5.0945676413568403e-14,8.021419692413591e-19,8.0306335336784e-22,3.579438093588438e-18,2.0161442172819725e-08,7.361074382982142e-19,4.78585748771897e-23,1.0477436844823799e-10,3.3470421659865076e-08,-4.666516266543004e-19,6.936705298829352e-21,9.295232631489182e-19,5.468192270807262e-13,2.7981186039032895e-19,-8.948670516028336e-20,-5.3272882238131195e-30,1.7691983338347028e-08,1.3554754187458919e-10,8.243677021925915e-16,-3.543053854518672e-24,2.1299226116482885e-18,1.8287410723303493e-24,-3.159762735174225e-24,1.4155397654063814e-18,5.589779535370935e-34,1.611848725735096e-14,1.0767057885587225e-23,4.563686166607557e-19,2.111901295607858e-17,2.1793132322189843e-12,1.2123282821092831e-15,1.612833131042032e-14,4.653148880847558e-16,7.095414508127275e-16,2.55758014111751e-18
