Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202)
0.032898166612530304,0.7765291222163194,3.76,0.0,6.559912941254097e-12,7.530319620067402e-07,1.0157716445052383,9.638888167384101e-19,4.573728055716024e-18,3.370729628838848e-13,3.2942588532811953e-10,2.1367736688563108e-23,0.00013648481006164607,0.00032964610033169327,0.1491577698266458,2.3384210579905074e-09,1.9877884266288043e-07,2.4693131501326614e-16,1.3947803376343827e-24,9.077524719170042e-20,1.248674257596041e-23,9.417893934565297e-09,0.18107234288165494,5.445597406566573e-10,5.131160094339075e-28,1.2961666047001726e-21,1.0323714907276298e-16,6.586572491303795e-22,2.3174028418088048e-17,7.414176725464995e-16,1.0468304997974467e-20,3.1325610096335773e-28,7.66438879616731e-21,4.743591110692176e-11,0.40150887652860395,1.629340249510219e-17,3.4987453344112873e-15,6.3634862686130265e-21,8.548224102330698e-25,6.106119108229734e-20,1.158192836947204e-09,-1.1566697642355311e-16,-1.215827645060754e-21,8.338454543854184e-12,1.6194338474054795e-08,6.87477251067015e-17,2.8537487776210495e-23,6.503586642314588e-21,1.1839825351812188e-14,1.6336454201627511e-21,2.95779040059264e-18,3.7180085931360056e-30,7.1893587521399345e-09,2.8714882056441155e-12,1.489887270764684e-17,-6.2394294331703304e-21
0.033027235608982686,0.7765290036109455,3.76,0.0,6.562807407622608e-12,7.475724455696847e-07,1.0157722870492276,9.519548066127792e-19,4.5336077364722495e-18,3.3601463045406317e-13,3.2642319074984247e-10,2.11558950093487e-23,0.0001359960983075914,0.00032846594717669803,0.14915796175855955,2.338338748513516e-09,1.9735758591419307e-07,2.4603898206677493e-16,1.362950911580766e-24,9.606565172109365e-20,1.2390134947414078e-23,9.384426911542571e-09,0.18107248437427226,5.40683189712765e-10,4.596183563911588e-28,1.97329370627176e-21,5.4270227619207274e-17,1.1321466782059028e-21,2.3029610195197725e-17,7.368487985597709e-16,1.0422117326465298e-20,3.107340680290108e-28,7.623758802682171e-21,4.726608044760986e-11,0.4015087350929658,1.6225612569762056e-17,3.4957402691266172e-15,6.35796755089958e-21,8.532816349255777e-25,6.086952807383809e-20,1.1540463275882622e-09,2.974611797354965e-17,3.140692721600432e-22,8.308559619022352e-12,1.6194338092584018e-08,-1.6659133600156676e-17,2.8412790938151993e-23,6.4978520938984706e-21,1.1797216129211272e-14,8.685866235816863e-22,-8.384402196559483e-18,1.8483913793829582e-29,7.170273553885842e-09,2.8714871941154835e-12,1.4898881382556773e-17,6.771773753586912e-21
0.03315630460543507,0.7765288860052536,3.76,0.0,6.565635758846362e-12,7.421778332737938e-07,1.0157729242200546,9.408043239274144e-19,4.4921069999420725e-18,3.3504997874358656e-13,3.234613054223641e-10,2.091919250952387e-23,0.00013551149221678916,0.0003272957069082827,0.14915815205398372,2.338257064757751e-09,1.9595330673892304e-07,2.4515419792609255e-16,1.6810527295723866e-24,9.634700811097203e-20,1.234190459706454e-23,9.351239470248657e-09,0.18107262474622204,5.368527591357277e-10,6.052044149837548e-28,-5.1285215070510925e-22,2.4516642408931656e-17,-6.279222495109004e-22,2.2877253859489795e-17,7.320292903075882e-16,1.0376479963202498e-20,3.2868752063938535e-28,7.583613029834181e-21,4.70976763532962e-11,0.4015085947775272,1.6153970718692955e-17,3.492552786797074e-15,6.352111872192563e-21,8.51702944854589e-25,6.069484643618055e-20,1.149934648177429e-09,1.1527897544179564e-16,1.191385534231257e-21,8.278916088302243e-12,1.6194337805688396e-08,-8.495491976366729e-17,2.8275392667145165e-23,6.491782646720076e-21,1.1754947506614658e-14,3.913247984138949e-22,3.9576895565681615e-18,-1.2920693158258136e-28,7.151339712008403e-09,2.871486190598503e-12,1.4898889987576272e-17,-1.3245810165408045e-20
0.03328537360188745,0.7765287693873111,3.76,0.0,6.568537337119605e-12,7.368471034784986e-07,1.0157735560816585,9.300603780644685e-19,4.455129667566781e-18,3.341185901926916e-13,3.2053951924500914e-10,2.0702722574485042e-23,0.00013503094296275257,0.0003261352616582167,0.14915834073233092,2.3381760028811684e-09,1.9456573634673454e-07,2.4427689594622136e-16,1.559391097503739e-24,8.874441686094509e-20,1.2359860354455995e-23,9.318328306610042e-09,0.18107276401030362,5.330677219439721e-10,7.31344816019115e-28,-6.915750121528623e-22,9.833426962099494e-17,-7.849154161222014e-22,2.273420524921469e-17,7.274911563569157e-16,1.0331384216360245e-20,3.2071330213541405e-28,7.543943827599456e-21,4.693068186099157e-11,0.4015084555694941,1.6083580885673222e-17,3.4892141949339595e-15,6.345989057541349e-21,8.501363851822458e-25,6.052618724025921e-20,1.1458573845646323e-09,-1.0718357089724462e-16,-1.141262527314969e-21,8.24952095874327e-12,1.619433761110691e-08,5.019410439760908e-17,2.814957374495489e-23,6.485440212895844e-21,1.1713049864594076e-14,1.5524021185814134e-21,1.7536878189097308e-17,-1.0108116600069384e-28,7.132555461882715e-09,2.871485195001673e-12,1.4898898523513776e-17,-1.8300727785060672e-20
0.03341444259833983,0.7765286537454292,3.76,0.0,6.571469279084707e-12,7.315792569037248e-07,1.0157741826968534,9.181909264171937e-19,4.416926253091826e-18,3.330777601215032e-13,3.176571383500544e-10,2.0515395785448238e-23,0.00013455440257765573,0.0003249844956308161,0.14915852781267472,2.3380955640234844e-09,1.9319461210269742e-07,2.434069489660638e-16,1.3248450571151703e-24,8.979759598365131e-20,1.2219211835482725e-23,9.285690174109884e-09,0.18107290217909974,5.293273675927879e-10,4.749714330441213e-28,1.5198654040921165e-21,9.372220995535643e-17,8.253503722347562e-22,2.260131526325344e-17,7.232885064485298e-16,1.0286821596409947e-20,3.063942582558462e-28,7.504743723800623e-21,4.67650803059887e-11,0.4015083174562892,1.6018828425519046e-17,3.4862444617005092e-15,6.34053872101992e-21,8.48623268024935e-25,6.033768622169608e-20,1.1418141298822043e-09,-8.89533472963465e-17,-9.33811104532006e-22,8.220371290104013e-12,1.6194337506630375e-08,5.117030637197059e-17,2.8034284148317716e-23,6.4797739043992634e-21,1.167151818541755e-14,1.4848832842447392e-21,2.8156513229922017e-18,8.960737683594535e-30,7.1139190698444615e-09,2.871484207235032e-12,1.4898906991163807e-17,-2.383758841209193e-21
0.033543511594792214,0.7765285390678166,3.76,0.0,6.574319317687756e-12,7.263733120867579e-07,1.0157748041275478,9.071472182369737e-19,4.378204659145839e-18,3.3204083399590505e-13,3.148134881510718e-10,2.0321501863810534e-23,0.00013408182378225973,0.00032384329469211,0.14915871331381717,2.338015737484747e-09,1.9183967673828823e-07,2.425442729971045e-16,1.233971378213109e-24,9.186039141357966e-20,1.1955558102584054e-23,9.253321872367526e-09,0.18107303926501883,5.256310000702818e-10,3.085481201636136e-28,1.9660688656455647e-21,1.3253719313889252e-17,1.2731704546230737e-21,2.246577339536554e-17,7.190048575829328e-16,1.0242783785819159e-20,3.003998620080401e-28,7.466005397848097e-21,4.660085526273827e-11,0.40150818042550945,1.5954263451435788e-17,3.483472090327614e-15,6.335444208489134e-21,8.471612379001903e-25,6.014989424386197e-20,1.1378044831013663e-09,1.365497568210124e-16,1.4433393279887218e-21,8.191464184426982e-12,1.619433749010303e-08,-8.400521423309406e-17,2.7913090453103436e-23,6.4744758215083464e-21,1.1630324606448231e-14,2.2140665326962505e-22,-7.289799013812506e-18,4.592170547515427e-29,7.095428827060498e-09,2.8714832272098752e-12,1.489891539130979e-17,1.484095247178725e-21
0.033672580591244596,0.7765284253434954,3.76,0.0,6.577138870732641e-12,7.212283039394776e-07,1.0157754204348195,8.968765320768895e-19,4.3416335847135045e-18,3.3110854978572126e-13,3.120079052364218e-10,2.0103430037245662e-23,0.00013361315993145858,0.00032271154623874965,0.14915889725430895,2.3379365062728713e-09,1.905006769150947e-07,2.416887979891617e-16,1.2784359009550768e-24,8.576976581821656e-20,1.1845387087516066e-23,9.221220243804841e-09,0.18107317528030897,5.219779340188521e-10,5.269494160763312e-28,4.970367891191375e-22,-5.136884821958816e-19,2.0419220273908977e-22,2.232188728313275e-17,7.144419553186114e-16,1.0199262592485118e-20,3.0220954649074277e-28,7.427721639612907e-21,4.643799052597296e-11,0.40150804446491195,1.5886082697505136e-17,3.4804333075808088e-15,6.329865944599603e-21,8.456942157507985e-25,5.998107324081372e-20,1.1338280485714762e-09,1.5498264900644554e-16,1.629398124179618e-21,8.162796782644073e-12,1.6194337559413478e-08,-1.0193108696630154e-16,2.7786234027579785e-23,6.468695801027605e-21,1.1589455788279522e-14,5.1112431860420635e-24,5.933839560805691e-18,-1.8211415859829851e-29,7.077083047543528e-09,2.8714822548386413e-12,1.489892372472491e-17,-4.172700335868293e-21
0.03380164958769698,0.7765283125610054,3.76,0.0,6.580033040452142e-12,7.161432870998936e-07,1.0157760316787483,8.860742960713382e-19,4.305889066328174e-18,3.301963566135846e-13,3.092397367227315e-10,1.9895870185632093e-23,0.00013314836514121488,0.00032158913950436634,0.14915907965239997,2.3378578651886095e-09,1.8917736452681918e-07,2.4084044371093813e-16,1.2092477742296008e-24,7.60355262440194e-20,1.1809489848164824e-23,9.189382182011859e-09,0.18107331023702586,5.183674980640048e-10,5.328428764605781e-28,2.4529872358914066e-22,7.484418886990953e-17,-5.418159963179868e-23,2.2183252317857238e-17,7.1004386356831e-16,1.0156249993549263e-20,2.974852843427149e-28,7.389885387872338e-21,4.6276470154801926e-11,0.4015079095624465,1.5818429037244824e-17,3.4771884459723475e-15,6.323915444403123e-21,8.441801375348551e-25,5.981588756330755e-20,1.1298844370965327e-09,-6.895276015155631e-17,-7.295378852384531e-22,8.134366272390843e-12,1.6194337712504654e-08,3.959026634149704e-17,2.766514960037736e-23,6.46253308355587e-21,1.1548932746403627e-14,1.1852491691261047e-21,1.3223695589035119e-17,-4.1094382990313576e-29,7.0588800727255e-09,2.8714812900351415e-12,1.4898931992170044e-17,-9.918764882085713e-22
0.03393071858414936,0.7765282007093992,3.76,0.0,6.582954019595425e-12,7.11117334737528e-07,1.0157766379184676,8.75323591596048e-19,4.268620159582738e-18,3.292185024432402e-13,3.0650834416382305e-10,1.9713164010557867e-23,0.00013268739424891066,0.00032047596546379845,0.14915926052605516,2.337779817460358e-09,1.8786949652690044e-07,2.3999911215838853e-16,1.092212924763803e-24,7.473895465858588e-20,1.1692864155766994e-23,9.157804629045826e-09,0.18107344414704224,5.147990344532948e-10,2.7124617647940863e-28,1.3836607420745481e-21,1.1041025720210024e-16,7.957901069615361e-22,2.205450639013931e-17,7.059732860278433e-16,1.0113738130161404e-20,2.9005259257083125e-28,7.352489725763387e-21,4.611627845892826e-11,0.40150777570624485,1.575430338691686e-17,3.474168843027501e-15,6.318374597635294e-21,8.426852005873086e-25,5.963879413797984e-20,1.1259732655986738e-09,-1.5303112363013415e-16,-1.6076342149224418e-21,8.106169885577818e-12,1.619433794736705e-08,1.0341853373345979e-16,2.754968491215516e-23,6.456780952759022e-21,1.150875897887816e-14,1.7401941883733794e-21,-1.9557344037008392e-18,1.9028672860045235e-29,7.040818270035338e-09,2.871480332714494e-12,1.4898940194394367e-17,3.707263253662675e-21
0.03405978758060174,0.776528089777904,3.76,0.0,6.585796820900482e-12,7.061495348342331e-07,1.0157772392123539,8.654860236567532e-19,4.232594318919349e-18,3.282368470350358e-13,3.038131040409655e-10,1.951753379055612e-23,0.00013223020266886628,0.00031937191648429957,0.14915943989301153,2.3377023555964147e-09,1.8657683395897232e-07,2.391647062267282e-16,1.2002876894352357e-24,8.413839315105964e-20,1.1651942275261113e-23,9.126484565745413e-09,0.18107357702208493,5.112718965359129e-10,4.637824687420776e-28,1.589932600061313e-21,6.015228447197858e-17,8.317481424302628e-22,2.1919411003467564e-17,7.016962890607102e-16,1.0071719274907066e-20,2.9568472069106122e-28,7.315527852278072e-21,4.595739994845202e-11,0.4015076428845857,1.569064627768606e-17,3.471406230544503e-15,6.31330219104223e-21,8.412954240245682e-25,5.94610202106326e-20,1.1220941558926375e-09,1.5932409157475086e-17,1.6376899739923802e-22,8.078204889523829e-12,1.6194338262032158e-08,-6.064506851692164e-18,2.743254898610133e-23,6.451514302545417e-21,1.1468901117389758e-14,9.585535757387007e-22,-1.1371633247333344e-17,-5.0806973177111234e-30,7.0228960276864665e-09,2.871479382792865e-12,1.489894833213775e-17,4.730831532627119e-21
0.03418885657705412,0.7765279797554454,3.76,0.0,6.588589859275832e-12,7.012389979051205e-07,1.0157778356176272,8.557182564471014e-19,4.199955917050063e-18,3.273333501249653e-13,3.0115340843180363e-10,1.9303156894312606e-23,0.00013177674669714865,0.00031827688706141747,0.14915961777065712,2.3376254649810037e-09,1.852991435601227e-07,2.3833716645325377e-16,1.3936594531024784e-24,9.082500681318291e-20,1.1782412823943427e-23,9.095419032374341e-09,0.18107370887365704,5.077854529793906e-10,8.980539717822482e-28,3.726083727377964e-22,3.1138489261410427e-17,-2.3820296871170225e-22,2.1777227293562e-17,6.971762527561738e-16,1.0030185883268891e-20,3.0624997443115603e-28,7.27899312741436e-21,4.579981943977161e-11,0.4015075110859707,1.562521909960699e-17,3.468535505744464e-15,6.308034371577772e-21,8.39934162990116e-25,5.929741577120264e-20,1.1182467372713418e-09,1.0189374628080783e-16,1.0529184293407077e-21,8.050468605636022e-12,1.6194338654589816e-08,-8.024153708389492e-17,2.73122572514223e-23,6.446058158381049e-21,1.1429355251891159e-14,5.105010583561382e-22,5.629636033049646e-18,-1.1627458038807865e-28,7.0051117656496465e-09,2.871478440188021e-12,1.4898956406125797e-17,3.651844946169545e-21
0.034317925573506505,0.7765278706319447,3.76,0.0,6.591476453708725e-12,6.963848502557615e-07,1.0157784271906944,8.44964860083504e-19,4.164744972742545e-18,3.2645084742477044e-13,2.9852865583363423e-10,1.9126501136188695e-23,0.00013132698325142477,0.0003171907731912397,0.1491597941761331,2.337549140241773e-09,1.8403619564968376e-07,2.3751644649782845e-16,1.3530907235735598e-24,8.699298114821965e-20,1.1958358396180979e-23,9.064605111178638e-09,0.181073839713104,5.043390820591597e-10,4.4777481343328975e-28,3.7317017193429075e-22,1.1419247159832924e-16,2.684697622714351e-23,2.165385771224441e-17,6.932684919508025e-16,9.989130526683023e-21,3.0346686284128085e-28,7.242879013008455e-21,4.5643521965235564e-11,0.40150738029905936,1.5561575017789128e-17,3.4654700469666108e-15,6.302409696583694e-21,8.384506746364946e-25,5.9137593835614e-20,1.1144306443000995e-09,-1.5359174476249634e-16,-1.6211058507274813e-21,8.022958393431739e-12,1.6194339123164518e-08,8.256976800409235e-17,2.71965724143094e-23,6.440226332246868e-21,1.1390164351694847e-14,1.7990130900268728e-21,1.5302170214384014e-17,-4.804671991136802e-29,6.987463926290099e-09,2.8714775048188477e-12,1.4898964417074045e-17,-5.6471768970122595e-21
0.03444699456995889,0.7765277623966516,3.76,0.0,6.594381860297593e-12,6.915862364518754e-07,1.0157790139870126,8.357655781445851e-19,4.127475284294363e-18,3.254703755182962e-13,2.959382607143779e-10,1.8955876695439846e-23,0.00013088086997231475,0.00031611347261478024,0.14915996912629506,2.3374733849528506e-09,1.8278776551031263e-07,2.3670239973163854e-16,1.3171646607762596e-24,9.086974400574175e-20,1.1895459357690712e-23,9.034039932997032e-09,0.18107396955158755,5.009321754782509e-10,3.8649050868604257e-28,1.7711826459340214e-21,1.157910305395098e-16,1.0259934568705666e-21,2.1531005202168705e-17,6.893938347848507e-16,9.948545937935897e-21,3.007299599041864e-28,7.207179113122635e-21,4.548849280832205e-11,0.40150725051269476,1.5500202685560925e-17,3.462674981899916e-15,6.297279866715384e-21,8.370437613097916e-25,5.896002400719616e-20,1.1106455176754469e-09,-1.5004032815247478e-16,-1.57566507510942e-21,7.99567165679211e-12,1.619433966592398e-08,9.81938530994468e-17,2.708588970979131e-23,6.434897127124307e-21,1.1351289223985837e-14,1.8291421060341675e-21,-5.633409518571119e-18,2.690517066005531e-29,6.969950978035939e-09,2.8714765766055534e-12,1.4898972365686286e-17,-1.6270864888552005e-21
0.03457606356641127,0.7765276550396174,3.76,0.0,6.597184543460393e-12,6.868423164277709e-07,1.0157795960612337,8.2661416819883e-19,4.095314222992358e-18,3.2451398130143603e-13,2.933816526800456e-10,1.8767257693958642e-23,0.00013043836511505717,0.00031504488455643087,0.14916014263775543,2.3373981884330236e-09,1.8155363274391436e-07,2.3589496772439924e-16,1.394044071182955e-24,9.961275717055239e-20,1.1804863987389568e-23,9.003720670067763e-09,0.1810740984001133,4.975641366048342e-10,6.287392938646319e-28,1.6914225769409958e-21,3.4774597793529726e-17,8.258489782733088e-22,2.13991800074324e-17,6.852104403210209e-16,9.908424987852253e-21,3.0448854176666932e-28,7.1718871535255e-21,4.533471746599594e-11,0.4015071217158758,1.5438902542002842e-17,3.4600251484867932e-15,6.292415860805003e-21,8.357386584821137e-25,5.878682508581254e-20,1.1068910033061038e-09,9.632482800108605e-17,1.006716162421268e-21,7.968605837317099e-12,1.6194340281079968e-08,-6.021148933859505e-17,2.6972470438232366e-23,6.429850537489358e-21,1.1312711994291339e-14,5.663446903717432e-22,-1.3001596193140498e-17,-2.009752855839953e-29,6.9525714114869e-09,2.8714756554694556e-12,1.4898980252656356e-17,7.105269930987563e-21
0.03469222566321841,0.7765275591608573,3.76,0.0,6.599695259429864e-12,6.826188690732663e-07,1.0157801159351905,8.175091140180453e-19,4.065668160713733e-18,3.23745011691945e-13,2.9110912763053244e-10,1.860174401767001e-23,0.00013004316191421792,0.00031409052235530414,0.14916029758152294,2.3373309775988395e-09,1.8045495832938972e-07,2.3517391228505376e-16,1.353299691005002e-24,9.486418538335788e-20,1.1764430189161988e-23,8.976641285601487e-09,0.18107421352634834,4.945656483907435e-10,4.557156042484084e-28,5.021312614565437e-22,4.107880849799634e-17,1.8414449538938705e-22,2.128546834360335e-17,6.816010807702991e-16,9.872706747571522e-21,3.015935234646834e-28,7.140468077407576e-21,4.5197379846601665e-11,0.40150700663582856,1.5382408422089717e-17,3.457417949858438e-15,6.287630292509545e-21,8.344844923487811e-25,5.864757017606809e-20,1.1035378251992064e-09,6.077820825994279e-17,6.357750629120597e-22,7.944433398401954e-12,1.6194340895173752e-08,-4.755932921015001e-17,2.6866633546998453e-23,6.424892330951681e-21,1.1278266673348593e-14,6.544200206330783e-22,3.5059848495059614e-18,-2.6265728135818775e-29,6.937042612447379e-09,2.871474832433803e-12,1.4898987298791165e-17,-3.823786998240761e-21
0.03480838776002555,0.7765274639780726,3.76,0.0,6.602311061410458e-12,6.784384637493031e-07,1.0157806320666318,8.093088129179086e-19,4.031064482159632e-18,3.229888687186048e-13,2.8886310941188417e-10,1.845362565982551e-23,0.00012965081860637174,0.000313143065377857,0.14916045138498712,2.3372642051306473e-09,1.7936753410216816e-07,2.344581243740821e-16,1.3244054180704448e-24,8.39420038119104e-20,1.185112823730833e-23,8.949756829128738e-09,0.18107432786732006,4.915977476518317e-10,6.712699699596329e-29,5.037519007434625e-22,1.6244601743236626e-16,4.67678679281662e-22,2.1181734737797437e-17,6.783333936635468e-16,9.837353357694919e-21,2.9958232090294536e-28,7.109370018340278e-21,4.5061035954175875e-11,0.40150689234071807,1.5326002262644634e-17,3.454678437211684e-15,6.282603644916946e-21,8.331568965222103e-25,5.851063173434101e-20,1.1002089092380516e-09,-3.0988206620949657e-16,-3.2485391716821147e-21,7.920436045771453e-12,1.6194341565245503e-08,1.985088991391407e-16,2.6764929700516614e-23,6.4196806754714956e-21,1.1244086086577327e-14,2.5441939163714257e-21,6.92928500043704e-18,6.044827136635938e-29,6.921619577069795e-09,2.8714740150119904e-12,1.4898994296042303e-17,-2.4308234067479334e-20
