Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082)
1.7200961416225767e-11,0.7503004259387488,3.76,0.0,0.9248181817054432,0.9999999998362069,1.791417465621954e-20,6.07472276450077e-33,2.1067644084754994e-22,1.9621188373367627e-10,1.637926906361184e-10,1.4389350434394776e-17,3.7748767774378304e-16,3.2416853926242214e-11,1.4021474252671994e-15,1.8210235749037732e-17,4.1162014652554783e-16,2.9155206524316085e-18,2.6911549741222966e-23,8.208422921649354e-26,2.16060565623898e-24,4.644341331819106e-24,1.1316058496264937e-23,1.3474677534751531e-17,1.6923053106102356e-36,1.39709710604611e-35,3.427859212628658e-39,9.109583159571022e-54,4.0752195017963384e-16,4.1268258482621843e-19,6.97681839834423e-29,3.991657319936676e-31,1.6538878274392524e-27,3.096459860879203e-22,1.7941944797158654e-23,2.7688064470221598e-45,5.108307437818556e-42,5.059847150546237e-50,4.6823230550416384e-54,4.5130135083757816e-39,8.585753814098854e-27,5.9708806197370265e-55,2.2645119171941182e-57,2.0643107553270765e-46,5.356498163981988e-27,8.578235932643483e-58,3.689608431173478e-56,7.652950137768914e-48,1.058077211319952e-23,9.397190747605827e-35,1.1444638155714853e-54,8.165819629365283e-61,2.7233635343714707e-46,1.1643092107790351e-36,9.055263075622697e-71
2.2934621702279753e-11,0.7503004259401751,3.76,0.0,0.9248181816400387,0.9999999997816089,3.778598442634125e-20,1.281459903586402e-32,3.5933442814705253e-22,2.6161628113029924e-10,2.183903127763239e-10,2.4544326247787496e-17,6.439449195358244e-16,4.322197801808807e-11,2.239865676821342e-15,3.106537671234114e-17,6.837422363593163e-16,4.972727010135529e-18,4.6010885624696296e-23,1.7313602767084055e-25,4.253606233211128e-24,9.79277700062984e-24,2.3860778722529095e-23,2.2986209122773257e-17,4.2764247472051296e-36,3.733450683724699e-35,1.0287964821778194e-38,3.2198696570701244e-53,5.431648758198747e-16,7.036666332927711e-19,1.4774208872432365e-28,8.421773491287161e-31,3.465419590592599e-27,6.508332577318168e-22,3.990148559551535e-23,8.927396315603718e-45,1.711966814433361e-41,1.8845560384994663e-49,1.732601776628001e-53,1.4273901440205786e-38,1.8089980061662115e-26,2.5532719246274867e-54,8.521970700751492e-57,7.122579282344229e-46,1.3483638895475977e-26,4.4703010354151234e-57,1.3776481520744458e-55,2.4657098243878426e-47,2.2313924562700415e-23,2.383232101035188e-34,4.3138627103208566e-54,3.3208390840090257e-60,1.1510180087650554e-45,2.9716644908810745e-36,6.173058398156372e-70
3.440194227438773e-11,0.7503004259430274,3.76,0.0,0.9248181815092291,0.9999999996724129,1.032043186973504e-19,3.501275146924406e-32,7.437667898480417e-22,3.924254786187061e-10,3.275855535919008e-10,5.080825078518496e-17,1.3331897403505697e-15,6.483166359789198e-11,4.326987848123832e-15,6.431985962188167e-17,1.377955708827271e-15,1.0292605424289557e-17,9.565928199258256e-23,4.728802117011045e-25,1.0983734505170635e-23,2.6731264981837037e-23,6.513451305559843e-23,4.7589994670360124e-17,1.4864892242689986e-35,1.4870830368162035e-34,4.5923684830141327e-38,1.8974361788814688e-52,8.142310711189494e-16,1.4557423984631043e-18,4.061152538566726e-28,2.3018919236367503e-30,9.3614866126001e-27,1.7672399150045413e-21,1.1826535704171258e-22,4.907321892167762e-44,1.015791780097215e-40,1.3088016158601448e-48,1.181238327477758e-52,7.644260412117155e-38,4.9319147204083537e-26,2.379191786004607e-53,6.169367285432557e-56,4.5380870707178065e-45,4.6690322675774524e-26,6.512669929384403e-56,9.621562610183646e-55,1.3548213734033016e-46,6.09281009644899e-23,8.333783362835184e-34,3.1307756390901485e-53,2.6645105311202293e-59,1.0344513342777154e-44,1.0500558165581827e-35,1.2588054601723966e-68
4.58692628464957e-11,0.7503004259458801,3.76,0.0,0.9248181813784189,0.9999999995632168,2.159362041698384e-19,7.328191494934148e-32,1.2646457502919798e-21,5.232353070823392e-10,4.367807889778534e-10,8.639912204422965e-17,2.2673796516710147e-15,8.644046766831143e-11,7.059156058419946e-15,1.0939597958584712e-16,2.3071402255916936e-15,1.7500503699945872e-17,1.6337231563432634e-22,9.894156189045423e-25,2.2371850670019766e-23,5.59013466700693e-23,1.3621514355492148e-22,8.093805324747742e-17,3.695761039292342e-35,3.9970981814702945e-34,1.355662030157746e-37,6.602519056992176e-52,1.0849533194000944e-15,2.474041190992326e-18,8.544336055628834e-28,4.8201729698694004e-30,1.9397474604090244e-26,3.678504343868071e-21,2.6455227966714697e-22,1.5736052561286434e-43,3.3640360805516145e-40,4.934640182539354e-48,4.4197563731226816e-52,2.425736982753022e-37,1.0302501286745866e-25,9.824223497420631e-53,2.2615986342395746e-55,1.5739980512159944e-44,1.1586312128785674e-25,3.0806067889536506e-55,3.6393588643610344e-54,4.34068821661702e-46,1.2744828336714531e-22,2.0822954492131557e-33,1.1506446368265424e-52,1.0720676552042595e-58,4.0760856974817823e-44,2.6458256875053925e-35,6.554707124648925e-68
5.733658341860367e-11,0.7503004259487325,3.76,0.0,0.9248181812476082,0.9999999994540204,3.9310029848196183e-19,1.3345143062906832e-31,1.9316132419489853e-21,6.540458115962235e-10,5.459760185450593e-10,1.3197892975098417e-16,3.4640014130449775e-15,1.0804832730289589e-10,1.0482419019197309e-14,1.6713974226203127e-16,3.4880563604664783e-15,2.6729743529346267e-17,2.5066323873009875e-22,1.801180450011615e-24,3.996384755574992e-23,1.017118494059867e-22,2.4784852329216216e-22,1.2365494832678406e-16,7.801066012715967e-35,8.93274281495712e-34,3.3267874120613052e-37,1.8824877850937472e-51,1.3553074913297085e-15,3.776970122109146e-18,1.5639871283500735e-27,8.782709031184956e-30,3.4965705913788397e-26,6.661366696128775e-21,5.130212784692557e-22,4.108086685102205e-43,9.001891327924292e-40,1.481182482697834e-47,1.3186462576830862e-51,6.288607533310961e-37,1.8724416593814498e-25,3.2865741455593967e-52,6.710210243906659e-55,4.4503784633415057e-44,2.4430455514920358e-25,1.1645125690525133e-54,1.0957562295182738e-53,1.1322890244279562e-45,2.3195236377717887e-22,4.417634696263071e-33,3.421960536828028e-52,3.407064744977412e-58,1.2835384474475096e-43,5.659973355138478e-35,2.7930593295428875e-67
8.027122456281961e-11,0.7503004259544377,3.76,0.0,0.9248181809859842,0.9999999992356263,1.0378763085533572e-18,3.526090770075408e-31,3.712284693567044e-21,9.156688912766307e-10,7.64366459848976e-10,2.537042206237548e-16,6.660961772111762e-15,1.5126115420155484e-10,1.9445463521020857e-14,3.2143675184821925e-16,6.620739462048445e-15,5.136881600837206e-17,4.866809837199616e-22,4.755506892577335e-24,1.0218425587307198e-22,2.681575388921458e-22,6.534863573617022e-22,2.377835575935608e-16,2.810919927689556e-34,3.445725523095956e-33,1.749922178415795e-36,1.4889199700817434e-50,1.8948914493092056e-15,7.250483939047929e-18,4.187146729864772e-27,2.3244199366372387e-29,8.991794003196029e-26,1.7339238670588418e-20,1.575940197168112e-21,2.2913655752306524e-42,5.045059994174919e-39,1.2466814145966477e-46,1.1016353907771268e-50,3.466809160414543e-36,4.921638862560977e-25,4.112010663888558e-51,5.473706681753725e-54,3.1131957127714136e-43,8.803305687809912e-25,1.5731529431083396e-53,9.334168206338079e-53,6.283549408833433e-45,6.119732332637846e-22,1.6182613045651557e-32,2.826489940692593e-51,3.5532953045167415e-57,1.0523751101168579e-42,2.1262684557549107e-34,5.3460345781317e-66
9.999999999999999e-11,0.7503004259601423,3.76,0.0,0.9248181807609285,0.9999999990477592,1.9678318267536126e-18,6.689421185037695e-31,5.7175235565543555e-21,1.140723791519707e-09,9.522296800754192e-10,3.908236757554908e-16,1.0263731603342671e-14,1.8843050756666944e-10,2.940110546230456e-14,4.953499585775348e-16,1.0133279228901243e-14,7.911382558870968e-17,7.559500309760271e-22,9.016431918741456e-24,1.9017723767081395e-22,5.078457183506538e-22,1.2376668949598896e-21,3.664037168556655e-16,6.444836293362943e-34,8.16058395601543e-33,4.972546476863842e-36,5.201127171944993e-50,2.357860083590678e-15,1.1156078532315216e-17,8.022373257213793e-27,4.415323074044084e-29,1.669552526257367e-25,3.250409160840566e-20,3.318586840708497e-21,6.618606978754975e-42,1.4708343252811407e-38,4.3880786009506555e-46,3.8632794072805285e-50,9.966491404371839e-36,9.298115218096078e-25,1.6950204454854474e-50,1.8906914457094208e-53,1.0188690916668574e-42,2.0204263541100805e-24,6.76600413769689e-53,3.3074806669765443e-52,1.8092839956999088e-44,1.1596506016298014e-21,3.7558977626451253e-32,9.834269228540661e-51,1.3546754289115196e-56,3.717585070260502e-42,5.022069947769452e-34,2.689090568535154e-65
1.0320586570703556e-10,0.7503004259601423,3.76,0.0,0.9248181807243574,0.9999999990172312,2.1517313168328987e-18,7.315099385924805e-31,6.0847285074276584e-21,1.177294716836344e-09,9.827568775003772e-10,4.159362375598698e-16,1.0923656279031317e-14,1.9447014582703162e-10,3.1215017567170575e-14,5.272079212192788e-16,1.0775489860061383e-14,8.419447646431178e-17,8.054919580553174e-22,9.859029410312004e-24,2.074869038144747e-22,5.552247123158084e-22,1.3531438772453855e-21,3.8996356273714853e-16,7.200170973435973e-34,9.146795209618176e-33,5.671225157796349e-36,6.030888088638982e-50,2.43298704816936e-15,1.1870883070183853e-17,8.783494623695772e-27,4.8290683880584844e-29,1.8207379118684229e-25,3.549067102538464e-20,3.674117168725929e-21,7.558460143219092e-42,1.6811262332928861e-38,5.090409288041406e-46,4.480406377924945e-50,1.1377188939622568e-35,1.0162454395842205e-24,1.987354269860135e-50,2.1902321452225455e-53,1.1756014319476516e-42,2.2574870367260905e-24,7.953980340050673e-53,3.8387360812996245e-52,2.0656317098802113e-44,1.2679321827904079e-21,4.201581883203111e-32,1.1398489891351921e-50,1.5802222657194743e-56,4.314055689686481e-42,5.628344168480275e-34,3.1893176289002574e-65
1.4907514799546745e-10,0.7503004259715523,3.76,0.0,0.9248181802010953,0.9999999985804376,6.465001431798347e-18,2.200811635015462e-30,1.2599560020568141e-20,1.7005546047004014e-09,1.4195376417918063e-09,8.616955060285169e-16,2.2645337987738754e-14,2.808766267776384e-10,6.317118688424513e-14,1.0932298133144875e-15,2.2149622511024266e-14,1.743265986168819e-16,1.7021615812294954e-21,2.9620689119852276e-23,6.057574718710974e-22,1.66311447510277e-21,4.053822936412397e-21,8.084603615884127e-16,3.08206786979942e-33,4.0917277002312356e-32,3.807459956972896e-35,6.421272615174573e-49,3.504735263225507e-15,2.452212248751231e-17,2.70330834474363e-26,1.4575488453249615e-28,5.185321984543817e-25,1.0352218361291989e-19,1.379593752502781e-20,5.032631143407167e-41,1.1186124827215808e-37,5.180276197758977e-45,4.530019605871126e-49,7.511732979238483e-35,3.0245442851809215e-24,3.1524518563289238e-49,2.1811801539851576e-52,1.049758007632295e-41,9.7130377558368e-24,1.2463157449767984e-51,3.99503086388288e-51,1.3607436142430738e-43,3.8038181710018624e-21,1.8617683214284587e-31,1.1640847394591215e-49,1.9232314701781668e-55,4.267598616806026e-41,2.605616975544034e-33,7.992461459016397e-64
2.408137125723312e-10,0.7503004259943717,3.76,0.0,0.9248181791545369,0.9999999977068372,2.7791970388002297e-17,9.48464906039348e-30,3.2676195255202773e-20,2.747107328842602e-09,2.2930988859216225e-09,2.237059812180606e-15,5.887081298916034e-14,4.53643592059226e-10,1.6074325871894166e-13,2.843690406400621e-15,5.714900433449227e-14,4.520308232562759e-16,4.600406866150615e-21,1.2731843494430092e-22,2.528338418960576e-21,7.1011998890194e-21,1.7315050887655797e-20,2.10198882509137e-15,2.1057711847147818e-32,2.966640030162935e-31,4.982832391189814e-34,1.5945061775797378e-47,5.630596627461379e-15,6.327746642320829e-17,1.2090121592133706e-25,6.323567720882862e-28,1.9956886620034325e-24,4.1768715327826493e-19,8.328356460027789e-20,6.187408794502666e-40,1.3673793921158264e-36,1.103765757916319e-43,9.539082084991673e-48,9.120797184558666e-34,1.2732843892774384e-23,1.241195904569119e-47,4.5072172703115264e-51,1.9668231842751462e-40,6.725179292327565e-23,4.424325851945995e-50,8.945484983879129e-50,1.632138113253495e-42,1.629722236121804e-20,1.37206493721892e-30,2.547062110713908e-48,4.9629548880556364e-54,8.632469496769954e-40,2.0668476075320242e-32,5.227665173514277e-62
4.2429084172605877e-10,0.7503004260400108,3.76,0.0,0.9248181770612839,0.999999995959582,1.564625372188114e-16,5.363976475883658e-29,1.0075478673606974e-19,4.840344583308432e-09,4.040220233067812e-09,6.912450960210946e-15,1.8242585182065574e-13,7.989936364412516e-10,4.90458577775508e-13,8.822290393621332e-15,1.7609274853378438e-13,1.3933334701828515e-15,1.537171940652463e-20,7.1657972806097625e-22,1.3912644982254157e-20,3.941552297839532e-20,9.617733533656399e-20,6.515099642887206e-15,1.9255508828760563e-31,3.035724684115434e-30,1.00474437479467e-32,6.855479984731815e-46,9.812868295294098e-15,1.9310384444156714e-16,7.112706914756515e-25,3.621359577941112e-27,9.161817949669591e-24,2.076618236099194e-18,7.045982615591337e-19,1.1512150931653455e-38,2.5484534382995566e-35,3.591197534362018e-42,3.034590667341729e-46,1.6632906001947242e-32,6.864005257665869e-23,8.60733608728472e-46,1.4550621937273465e-49,6.063799533239734e-39,6.295392948285272e-22,2.7205000082970405e-48,3.193887930175437e-48,2.904581077467546e-41,9.110667521099414e-20,1.447787397411545e-29,9.146646959479683e-47,1.981925123635132e-52,2.8112796640591303e-38,2.3597615719685947e-31,6.568882847879759e-60
6.077679708797863e-10,0.7503004260856491,3.76,0.0,0.9248181749678487,0.9999999942122546,4.45627747477137e-16,1.5342104197341712e-28,2.0572890384010775e-19,6.933757596908064e-09,5.787340054424028e-09,1.4140204663450744e-14,3.7408848709700164e-13,1.1440986278202504e-09,9.995153864059173e-13,1.8109658322354418e-14,3.602196307466092e-13,2.84418477639574e-15,3.349828825346652e-20,2.040545471670043e-21,3.9299611874827676e-20,1.1112498145293266e-19,2.7129644457049506e-19,1.3362856416055919e-14,6.751559676336156e-31,1.1696066395722046e-29,4.914050467461584e-32,4.4373372526773464e-45,1.3903933380821172e-14,3.9077891554293723e-16,2.0582818486208137e-24,1.0430883516770115e-26,2.2716710878516958e-23,5.421864713531665e-18,2.420477321985983e-18,5.678890015976433e-38,1.3151664130746825e-34,2.1686844995804636e-41,1.8061684260230965e-45,8.15611731124198e-32,1.8950649893288923e-22,6.399720105698366e-45,8.604188062230795e-49,3.7200361186181267e-38,2.2337932399675285e-21,2.1825633118137453e-47,1.999944655712356e-47,1.4169694109383196e-40,2.581790024005585e-19,5.501949233702501e-29,5.631539515918495e-46,1.2471138737036269e-51,1.83507024440428e-37,9.183437869694235e-31,6.294661419132503e-59
7.912451000335139e-10,0.7503004261312871,3.76,0.0,0.9248181728742312,0.9999999924648555,9.592774067781662e-16,3.3169490777891794e-28,3.471299154298213e-19,9.027346393994636e-09,7.534458343976755e-09,2.3901057683120664e-14,6.338150839781842e-13,1.4889587458717695e-09,1.6877924501204107e-12,3.071299097689048e-14,6.09422335609837e-13,4.797693122872935e-15,5.9988843275319e-20,4.391855423794663e-21,8.421137709483176e-20,2.3693673164047036e-19,5.787345126533703e-19,2.2645128945744706e-14,1.672769064447324e-30,3.1571681328658703e-29,1.5800843767235923e-31,1.821573539249242e-44,1.790571318835312e-14,6.536912679909756e-16,4.4548273605552635e-24,2.2676524108655602e-26,4.329558859644893e-23,1.078431091197763e-17,5.939379491446752e-18,1.8634604333984511e-37,4.458171588315942e-34,8.26022513154387e-41,6.802541718877307e-45,2.666229814832439e-31,3.962167005915673e-22,3.0040802215769556e-44,3.2972817229590864e-48,1.473924859827736e-37,5.586045404344723e-21,1.1128226429052294e-46,7.871451504883285e-47,4.618274829803214e-40,5.531374928356358e-19,1.4632366022805734e-28,2.2315454723819317e-45,5.0083057898902873e-51,7.571440543911027e-37,2.4665169596392166e-30,4.1310325873123484e-58
9.747222291872414e-10,0.7503004261769245,3.76,0.0,0.9248181707804317,0.9999999907173841,1.7635200369483998e-15,6.12448244132995e-28,5.244792236654838e-19,1.1121110999659623e-08,9.281575095513247e-09,3.61752410810382e-14,9.615605412149524e-13,1.8335741760282463e-09,2.5551646299410907e-12,4.663963849771622e-14,9.235900959220092e-13,7.246825986045757e-15,9.588532621189394e-20,8.072724959338015e-21,1.5435779478788476e-19,4.314888315864486e-19,1.0544586913423316e-18,3.436178399601729e-14,3.419455099105107e-30,6.97754505692114e-29,4.042118022390123e-31,5.830750591629066e-44,2.1820154037765488e-14,9.792144258255153e-16,8.17807316095387e-24,4.2070393078597854e-26,7.11192282090521e-23,1.8383681557694625e-17,1.207679472649657e-17,4.861274786793893e-37,1.1902982176439788e-33,2.4320796756592363e-40,1.984752247215429e-44,6.933665075961645e-31,7.077897530694479e-22,1.0837950304401642e-43,9.86681104169431e-48,4.532062237151594e-37,1.150569019631884e-20,4.271434687955857e-46,2.3928680226158682e-46,1.1980840129045602e-39,1.0121259896975783e-18,3.196281894835122e-28,6.89024967541941e-45,1.5623203425990771e-50,2.3857354317548832e-36,5.393614073545643e-30,1.9666517353164326e-57
9.999999999999999e-10,0.7503004262681984,3.76,0.0,0.9248181704919533,0.9999999904766281,1.900515773987087e-15,6.604308960224112e-28,5.517059204149868e-19,1.1409584175975134e-08,9.522276456256738e-09,3.806223590248785e-14,1.0120429501419955e-12,1.8810329138588286e-09,2.688693334635487e-12,4.9094704254515515e-14,9.71959165638453e-13,7.62273282618444e-15,1.0162187879032651e-19,8.699671720442541e-21,1.6629542080361314e-19,4.643937214290374e-19,1.134948778048898e-18,3.616678528530044e-14,3.7320217509841504e-30,7.697819315082421e-29,4.551317701486915e-31,6.828414871531121e-44,2.2352701635348558e-14,1.028838886433297e-15,8.806961229648934e-24,4.539401364985111e-26,7.55146898103975e-23,1.9610653386275535e-17,1.3173436747305559e-17,5.48810601043152e-37,1.3481953504534496e-33,2.7964166555303056e-40,2.278749493032822e-44,7.8237174962189705e-31,7.597324943780385e-22,1.2983905230450815e-43,1.138438701181505e-47,5.251258165012998e-37,1.2568861767442765e-20,5.163021429651527e-46,2.7682490523759622e-46,1.3514444839270333e-39,1.0900343054701784e-18,3.521208601837297e-28,7.998385542159422e-45,1.8166187072266264e-50,2.772098745550228e-36,5.937637727762273e-30,2.4915046590500024e-57
1.3416764874946965e-09,0.7503004262681984,3.76,0.0,0.9248181665922863,0.9999999872222258,4.488672494459012e-15,1.572435254096361e-27,9.852813569321139e-19,1.5309167728863452e-08,1.2775803961526157e-08,6.819111896174568e-14,1.8209406791887825e-12,2.522071658832574e-09,4.826730984830726e-12,8.848961476100474e-14,1.7464108927571154e-12,1.3606409718869093e-14,1.997544899356237e-19,2.0542260860761048e-20,3.9153435813825855e-19,1.0779324775949754e-18,2.6367957319221105e-18,6.509774965660027e-14,1.0106540311167724e-29,2.371855356270123e-28,1.755294183095109e-30,3.886649492739587e-43,2.93940113596568e-14,1.808764054982954e-15,2.046073518358233e-23,1.0885369291562576e-25,1.4809728738875558e-22,4.062843162256993e-17,3.549156206368955e-17,2.172234765248695e-36,5.517793840551412e-33,1.3285691414033833e-39,1.06748876989429e-43,3.0791005961215165e-30,1.7027066974216237e-21,8.860759663926638e-43,5.60726456310343e-47,2.6870070015187392e-36,3.4370125668991995e-20,3.7361276597129735e-45,1.3983463903860177e-45,5.302094143955984e-39,2.5523408831186592e-18,1.06905529169132e-27,4.178994547875906e-44,9.633263800879271e-50,1.4487899916021288e-35,1.772523738872186e-29,2.419000336977129e-56
1.7086307458021516e-09,0.7503004263594703,3.76,0.0,0.9248181624034124,0.9999999837267805,9.150561968311283e-15,3.232124583158321e-27,1.5844017694073837e-18,1.9497927982760054e-08,1.6270026602713412e-08,1.1003188354332963e-13,2.951866702568755e-12,3.2095925591122376e-09,7.81321267857514e-12,1.4371690141232627e-13,2.827796171104633e-12,2.1868176669838288e-14,3.534463848441861e-19,4.1868774141353247e-20,7.966512888710317e-19,2.1579510268579825e-18,5.283767849120027e-18,1.0556968909134002e-13,2.2817702345862325e-29,6.011348048613806e-28,5.3311173793262e-30,1.5704532739561756e-42,3.6640409446002144e-14,2.8596496386471358e-15,4.058097693515718e-23,2.251107045006831e-25,2.524460279531256e-22,7.2609040114865e-17,7.982818742849886e-17,6.641025167589323e-36,1.7418468681445938e-32,4.668647412258071e-39,3.709627099164701e-43,9.36368266506647e-30,3.2862167536416793e-21,3.934993393889332e-42,1.9822749347263253e-46,9.895932504736269e-36,7.808618951113966e-20,1.7217684587406646e-44,5.167432600222376e-45,1.6116303181377189e-38,5.15648820907085e-18,2.6841234228012225e-27,1.5556707861319723e-43,3.621642279394584e-49,5.409523020793324e-35,4.323822032593961e-29,1.3229212942282607e-55
