Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27)
1.1401311280809214e-05,0.9049035145217132,3.76,0.0,0.7441450102216594,0.9923442279421757,0.00923359038677141,5.460916140096248e-12,1.1231574546719164e-08,0.018171815678345644,0.0005453040746421056,4.2581880448679554e-07,0.00022805846917369775,0.00023935453643322182,0.008490291929836158,0.002995957219180264,5.9042622782992e-05,1.3082095465628766e-06,5.847702398828497e-06,0.001445362601919532,0.0005763696003900835,1.572433677208045e-05,0.0009091158636271902,8.418217133549083e-06,1.1214240349923678e-10,4.6331266512858544e-07,2.4766193030793054e-05,7.005797048944908e-09,8.04132669206832e-07,1.3177408907544067e-06,4.843970457013896e-13,4.563564415783775e-11,6.237064972326661e-13,5.0747254624318676e-08,0.00038012673639424143,1.0192481006726023e-08,8.557900277297321e-08
1.1506362013695178e-05,0.9049264221791422,3.76,0.0,0.7437449903706504,0.9922057759661826,0.009403745136177389,5.620946998111762e-12,1.139019684583238e-08,0.018360111891980363,0.0005451508582909997,4.3016325925198785e-07,0.0002307928629949975,0.00024299655569034662,0.00865162930800892,0.003046503110293834,5.979223416913423e-05,1.3214603536060515e-06,5.977877993576946e-06,0.0014899643466150978,0.0005901440276882999,1.6164299440965763e-05,0.0009387893519081695,8.429830818912674e-06,1.1560354866464049e-10,4.830803623927851e-07,2.6017933632263814e-05,7.448599982582996e-09,8.225834804341982e-07,1.347412795924441e-06,4.952282850178597e-13,4.6721259812587206e-11,6.37646268138532e-13,5.189017595930124e-08,0.00039155640264834846,1.0856103928245887e-08,9.041681793980062e-08
1.1611412746581141e-05,0.9049495984148141,3.76,0.0,0.7433410681126679,0.9920654650570768,0.009575988591057343,5.785629033174933e-12,1.1550965329053477e-08,0.018548709585688418,0.0005450488845061057,4.3451238110041427e-07,0.00023355527369462435,0.0002466942078414345,0.008815421239811393,0.0030972982721890314,6.055042555987201e-05,1.3347870227090966e-06,6.109873674333984e-06,0.001535524958648391,0.0006040883383502702,1.6612950526075116e-05,0.0009691788895050418,8.442482700311367e-06,1.1913913755662977e-10,5.035472753308446e-07,2.7322699202685073e-05,7.91619082645106e-09,8.413578950450448e-07,1.3775833601314872e-06,5.062382083351079e-13,4.782332729069173e-11,6.518159422390321e-13,5.305208002100594e-08,0.00040324286441716025,1.1558172823060118e-08,9.54958093265777e-08
1.1716463479467105e-05,0.9049730474223243,3.76,0.0,0.7429332026957045,0.9919232755208797,0.009750343180196666,5.9551110168660526e-12,1.1713943774611696e-08,0.01873761074046235,0.0005449985151684247,4.388661737119902e-07,0.00023634602288062802,0.00025044816970246493,0.008981702827850034,0.0031483378754600727,6.131727473804652e-05,1.3481919507769491e-06,6.243703897886668e-06,0.0015820564454634102,0.0006182022367454071,1.707040266313915e-05,0.0010002964466375613,8.456187509773113e-06,1.2275010436117877e-10,5.247338395645339e-07,2.8682346110323325e-05,8.409793360284183e-09,8.604607744671488e-07,1.4082597867735318e-06,5.174292881743717e-13,4.894197550891442e-11,6.662186999247392e-13,5.4233228134335686e-08,0.00041519039042674965,1.230066805204022e-08,1.0082672179635915e-07
1.182151421235307e-05,0.9049967734423754,3.76,0.0,0.7425213530522107,0.991779187442978,0.009926831600526447,6.12954705467119e-12,1.1879197761238747e-08,0.01892681728132733,0.0005450000710104453,4.432246387931053e-07,0.00023916543168745846,0.00025425912440190957,0.009150509538357762,0.00319961708581424,6.209285966496049e-05,1.3616775021642017e-06,6.379383199662794e-06,0.0016295708609320462,0.0006324854133288364,1.7536769420328665e-05,0.0010321541358395711,8.47095934089363e-06,1.2643738698148873e-10,5.466609869192928e-07,3.009878403104116e-05,8.930684319990326e-09,8.798970408226711e-07,1.439449373487405e-06,5.288040262905833e-13,5.00773337816711e-11,6.808577591510578e-13,5.5433884655041364e-08,0.00042740330847106637,1.3085660694439556e-08,1.0642073899903292e-07
1.1926564945239033e-05,0.9050207807629086,3.76,0.0,0.7421054778014942,0.9916331806845818,0.010105476817215317,6.309096796665224e-12,1.2046794715193097e-08,0.019116331073175518,0.0005450538339974801,4.475877759696259e-07,0.00024201382085619396,0.0002581277615160173,0.009321877203006548,0.0032511310631309857,6.287725849321265e-05,1.3752460089179643e-06,6.5169261895415245e-06,0.0016780803042979351,0.0006469375446355974,1.801216529314286e-05,0.0010647642135464834,8.486811693150012e-06,1.3020192696066126e-10,5.693501552018463e-07,3.157397719832892e-05,9.480195378690548e-09,8.99671677161424e-07,1.4711595126489008e-06,5.403649537053559e-13,5.122953179442505e-11,6.957363754802923e-13,5.6654316971907336e-08,0.00043988600610313016,1.3915316237581157e-08,1.1228950017120235e-07
1.2031615678124997e-05,0.905045073719249,3.76,0.0,0.7416855352520666,0.9914852348792561,0.010286302063819901,6.4939256567303125e-12,1.2216803958611163e-08,0.019306153916777164,0.0005451600496042816,4.519555826840833e-07,0.00024489151081360497,0.0002620547772022109,0.0094958420207338,0.0033028749605323628,6.367054957893201e-05,1.3888997710635093e-06,6.656347547567822e-06,0.001727596919054309,0.0006615582932487729,1.8496705698806216e-05,0.0010981390816840817,8.50375751435561e-06,1.340446693994177e-10,5.928232981061676e-07,3.310994567615492e-05,1.0059715189470799e-08,9.197897276931759e-07,1.5033976918809165e-06,5.521146307394399e-13,5.2398699576198395e-11,7.108578421228744e-13,5.7894795508805625e-08,0.00045264293132714665,1.47918983987238e-08,1.1844511753415164e-07
1.2136666411010961e-05,0.9050696566942715,3.76,0.0,0.741261483403942,0.9913353294295196,0.010469330842492842,6.684205040606736e-12,1.238929675920271e-08,0.0194962875449638,0.000545318928988908,4.563280540969338e-07,0.000247798821749945,0.0002660408743305996,0.009672440559579625,0.0033548439234665707,6.447281149340995e-05,1.4026410569269575e-06,6.797662019570553e-06,0.0017781328917546686,0.0006763473077422749,1.899050697017107e-05,0.0011322912892581941,8.521809241289122e-06,1.379665628687774e-10,6.171028952492295e-07,3.470876665477337e-05,1.0670691491530138e-08,9.402562980182966e-07,1.536171494568662e-06,5.640556470440731e-13,5.358496747121293e-11,7.262254899771622e-13,5.9155593726574224e-08,0.00046567859329146063,1.5717773082879397e-08,1.249001943077844e-07
1.2241717143896925e-05,0.9050945341185792,3.76,0.0,0.7408332799508889,0.9911834435035111,0.010654586924247474,6.88011258315933e-12,1.256434638131965e-08,0.019686733618978648,0.00054553065106597,4.607051829917795e-07,0.00025073607369532387,0.0002700867626136208,0.009851709758532057,0.0034070330888061992,6.528412303412849e-05,1.4164721034889987e-06,6.940884412685847e-06,0.001829700450755076,0.0006913042225989962,1.9493686349126304e-05,0.0011672335339448336,8.540978838533561e-06,1.4196855931760867e-10,6.422119623345518e-07,3.637257576967148e-05,1.13146332811934e-08,9.610765553561684e-07,1.569488600381412e-06,5.761906216309161e-13,5.4788466109682293e-11,7.418426876674546e-13,6.043698812469075e-08,0.0004789975629822781,1.66954124807484e-08,1.3166784335941654e-07
1.2346767876782889e-05,0.9051197104706958,3.76,0.0,0.7404008822826441,0.9910295560317187,0.010842094349277898,7.0818323952304395e-12,1.274202813842464e-08,0.019877493724988513,0.0005457953644818716,4.650869596844187e-07,0.00025370358659452494,0.00027419315873383136,0.01003368692937746,0.0034594375839625906,6.610456323518626e-05,1.4303951167642227e-06,7.086029590787986e-06,0.0018823118648868987,0.0007064286581051185,2.000636197951124e-05,0.0012029786636805076,8.561277835568747e-06,1.4605161397496547e-10,6.68174061441777e-07,3.810356844389432e-05,1.1993113049131772e-08,9.822557287707793e-07,1.6033567858003678e-06,5.885222029004297e-13,5.600932637778298e-11,7.577128415799333e-13,6.173925824271813e-08,0.0004926044739181279,1.7727399311171296e-08,1.3876170650733822e-07
1.2451818609668853e-05,0.9051451902772742,3.76,0.0,0.7399642474870902,0.9908736457037711,0.011031877427333176,7.28955532042548e-12,1.2922419446980904e-08,0.020068569370751767,0.0005461131894948386,4.6947337193559425e-07,0.00025670168038016797,0.00027836078646988825,0.010218409758553119,0.003512052526017641,6.693421137712668e-05,1.4444122722009642e-06,7.233112469828954e-06,0.0019359794420588576,0.0007217202202213968,2.052865289953127e-05,0.0012395396782524431,8.582717362164139e-06,1.5021668524712803e-10,6.950133114423048e-07,3.99040012539822e-05,1.2707769085264017e-08,1.0037991093928895e-06,1.6377839246520059e-06,6.010530686683677e-13,5.724767938682381e-11,7.738393958961278e-13,6.306268666149039e-08,0.0005065040228450427,1.8816431212483088e-08,1.4619597449951445e-07
1.2556869342554817e-05,0.9051709781133169,3.76,0.0,0.7395233323524034,0.9907156909652884,0.011223960738144169,7.503479202224672e-12,1.3105599881788385e-08,0.02025996198243666,0.0005464842197624233,4.738644048673133e-07,0.0002597306750441476,0.00028259037682075574,0.010405916308999197,0.0035648730208742373,6.777314699617317e-05,1.4585257150968873e-06,7.382148013087467e-06,0.0019907155277872597,0.0007371785004322219,2.1060679033671642e-05,0.0012769297308884017,8.605308182117084e-06,1.5446473460926596e-10,7.227543985405886e-07,4.177619331971932e-05,1.3460307852912398e-08,1.0257120506381757e-06,1.6727779886462549e-06,6.137859261900185e-13,5.85036564416314e-11,7.902258326234857e-13,6.440755900400414e-08,0.0005207009704324046,1.996532528714114e-08,1.539854076879859e-07
1.266192007544078e-05,0.9051970786024105,3.76,0.0,0.7390780933691757,0.9905556700147891,0.011418369131901616,7.723809161841745e-12,1.3291651232794527e-08,0.020451672901585366,0.000546908524039066,4.782600408826239e-07,0.00026279089070727416,0.00028688266812818355,0.010596245022007053,0.0036178941624264702,6.862144989287735e-05,1.4727375610259816e-06,7.533151226328664e-06,0.002046532503653305,0.0007528030755732529,2.1602561184106445e-05,0.00131516212984575,8.629060725380031e-06,1.5879672649164314e-10,7.514225869394212e-07,4.3722527717874024e-05,1.4252506433743028e-08,1.047999968420727e-06,1.7083470479189667e-06,6.267235121819369e-13,5.977738900816989e-11,8.0687567162268e-13,6.577416393598859e-08,0.0005352001419693899,2.117702280411245e-08,1.6214535741990343e-07
1.2766970808326745e-05,0.9052234964169703,3.76,0.0,0.7386284867325141,0.990393560800651,0.011615127729784031,7.950757887239386e-12,1.348065756340561e-08,0.02064370338221839,0.0005473861477863482,4.826602595887306e-07,0.00026588264768705194,0.00029123840619749803,0.010789434719061,0.003671111031750634,6.947920014018534e-05,1.4870498962728368e-06,7.686137152875392e-06,0.0021034427856863477,0.0007685935076384066,2.2154421021600228e-05,0.0013542503399994496,8.653985118621056e-06,1.6321362816028467e-10,7.810437296276648e-07,4.5745452920111785e-05,1.508621504497295e-08,1.0706683413613288e-06,1.7444992715781216e-06,6.398685928408892e-13,6.106900868041302e-11,8.237924706312945e-13,6.716279316612203e-08,0.0005500064280619312,2.2454594063677357e-08,1.7069178816672033e-07
1.2872021541212708e-05,0.9052502362784998,3.76,0.0,0.7381744683441251,0.9902293410181273,0.011814261924533765,8.184545933729278e-12,1.3672705270325031e-08,0.020836054588074766,0.0005479171146986494,4.870650377233365e-07,0.0002690062665635315,0.00029565834441676005,0.010985524603670532,0.003724518696317933,7.034647809092992e-05,1.5014647782702112e-06,7.841120868591911e-06,0.0021614588226720162,0.0007845493435670075,2.271638107589885e-05,0.001394207984428652,8.680091214263391e-06,1.6771640959202622e-10,8.116442792893918e-07,4.784748425526624e-05,1.5963359630356848e-08,1.0937227109899552e-06,1.7812429282532066e-06,6.532239638597029e-13,6.237864714648491e-11,8.409798252835005e-13,6.857374144586712e-08,0.0005651247853301322,2.380124342942705e-08,1.7964130041365986e-07
1.2977072274098672e-05,0.9052773029578561,3.76,0.0,0.7377159938143864,0.9900629881064096,0.012015797381079713,8.425402036618112e-12,1.3867883144946819e-08,0.02102872758998287,0.000548501428146965,4.914743490840984e-07,0.0002721620682432008,0.0003001432438743475,0.01118455426319013,0.003778112209229723,7.122336438475729e-05,1.5159842360362466e-06,7.998117476780813e-06,0.002220593094384118,0.0008006701150119,2.328856472560542e-05,0.0014350488460015975,8.707388618050107e-06,1.7230604334386955e-10,8.432512993331059e-07,5.003120539614554e-05,1.688594452650553e-08,1.1171686819419128e-06,1.8185863866472484e-06,6.6679245043974e-13,6.37064361540855e-11,8.584413691253696e-13,7.000730656889438e-08,0.0005805602371060577,2.522031453230484e-08,1.8901115433207384e-07
1.3082123006984636e-05,0.9053047012755314,3.76,0.0,0.7372530184644103,0.9898944792457408,0.01221976003720496,8.673563436370026e-12,1.4066282436333285e-08,0.02122172336335738,0.0005491390725435978,4.958881644610845e-07,0.0002753503740208846,0.00030469387347502514,0.011386563670623651,0.003831886608476045,7.210993995449725e-05,1.5306102706079742e-06,8.157142102993848e-06,0.002280858109739234,0.0008169553380893282,2.3871096187537843e-05,0.0014767868689584851,8.735886715179396e-06,1.7698350441656578e-10,8.758924750391524e-07,5.22992698710385e-05,1.7856055206084544e-08,1.1410119221470767e-06,1.8565381160909865e-06,6.805769072997319e-13,6.505250747521536e-11,8.761807736254747e-13,7.146378937006622e-08,0.0005963178741318104,2.6715295651621867e-08,1.9881929425776124e-07
1.31871737398706e-05,0.9053324361019388,3.76,0.0,0.7367854973281053,0.9897237913545739,0.012426176104257752,8.929276216766567e-12,1.4267996915805342e-08,0.02141504278581769,0.0005498300146304179,5.003064515721306e-07,0.00027857150563962856,0.00030931101005456953,0.011591593186410332,0.003885836916218125,7.300628603198685e-05,1.545344855468058e-06,8.3182098897573e-06,0.002342266404872981,0.0008334045131113765,2.446410050556405e-05,0.001519436160492002,8.765594695055375e-06,1.8174977011235354e-10,9.095961248234152e-07,5.4654402600074266e-05,1.8875861099427065e-08,1.1652581630116815e-06,1.8951066870986741e-06,6.945802186806822e-13,6.641699287021405e-11,8.942017481804038e-13,7.294349372395268e-08,0.0006124028552577996,2.8289825278090457e-08,2.0908437399880293e-07
1.3292224472756564e-05,0.9053605123577119,3.76,0.0,0.7363133851542369,0.9895509010867759,0.01263507206790408,9.192795656570733e-12,1.447312294317524e-08,0.021608686634923494,0.0005505742046933624,5.047291750009944e-07,0.00028182578534855624,0.00031399543849301427,0.011799683560189513,0.003939958138095454,7.391248415335869e-05,1.5601899369618729e-06,8.481335991212397e-06,0.002404830541136856,0.0008500171243017624,2.5067703538911267e-05,0.001563010992325172,8.79652157469904e-06,1.866058198867752e-10,9.443912116154732e-07,5.709940145658147e-05,1.994761849610015e-08,1.1899131995921342e-06,1.93430077192503e-06,7.0880529834658e-13,6.780002405112533e-11,9.125080401148657e-13,7.444672654285159e-08,0.0006288204081411065,2.994769786403808e-08,2.198257829969995e-07
1.3397275205642528e-05,0.9053889350140074,3.76,0.0,0.7358366364084966,0.9893757848288726,0.012846474688920152,9.464386595223909e-12,1.468175953465258e-08,0.02180265558602325,0.000551371577705853,5.091562961382094e-07,0.00028511353595869163,0.0003187479518265936,0.012010875932541132,0.0039942452625579715,7.482861616380408e-05,1.575147434702301e-06,8.646535567671437e-06,0.002468563103014649,0.0008667926394957742,2.568203194994525e-05,0.0016075258022862117,8.828676220863877e-06,1.9155263519449917e-10,9.80307354349169e-07,5.96371388535858e-05,2.1073673527973932e-08,1.2149828907603732e-06,1.9741291451229282e-06,7.232550895806743e-13,6.920173264440272e-11,9.311034346760622e-13,7.597379777428722e-08,0.0006455758299438334,3.169286976607125e-08,2.3106367336753113e-07
1.3502325938528492e-05,0.9054177090928226,3.76,0.0,0.7353552052755776,0.9891984186973349,0.013060411004023081,9.744323813118496e-12,1.4894008432454648e-08,0.02199695021021136,0.0005522220544037784,5.135877731245407e-07,0.00028843508089675026,0.0003235693513584619,0.012225211836698984,0.004048693260223872,7.575476422182426e-05,1.5902192419597902e-06,8.813823780090041e-06,0.0025334766959573935,0.0008837305098251387,2.6307213191415775e-05,0.0016529951958800609,8.862067370899969e-06,1.9659119932907625e-10,1.0173748395632501e-06,6.227056335557508e-05,2.2256465235342036e-08,1.2404731593602615e-06,2.0146006841013895e-06,7.379325651770584e-13,7.062225015296684e-11,9.499917550219955e-13,7.75250203979622e-08,0.0006626744880313342,3.352946538555618e-08,2.428189878419728e-07
1.3607376671414456e-05,0.9054468396673128,3.76,0.0,0.7348690456612678,0.9890187785359038,0.013276908326738002,1.0032892427009249e-11,1.5109974176152753e-08,0.02219157097239016,0.0005531255422946592,5.18023560796952e-07,0.00029179074425691385,0.0003284604467682705,0.012442733200233945,0.0041032970832633915,7.669101080298087e-05,1.6054072260355115e-06,8.983215784456096e-06,0.0025995839441358376,0.0009008301693886006,2.6943375493164444e-05,0.0016994339478562618,8.896703652409784e-06,2.0172249725655763e-10,1.05562463310963e-06,6.50027013156497e-05,2.3498528717633818e-08,1.2663899923545614e-06,2.0557243696834673e-06,7.528407274273198e-13,7.206170791762806e-11,9.691768622034165e-13,7.910071042213696e-08,0.0006801218206702061,3.546178351238423e-08,2.551134886403093e-07
1.371242740430042e-05,0.9054763318621207,3.76,0.0,0.7343781111945569,0.9888368399129522,0.013495994248299972,1.0330388301152582e-11,1.5329764175787484e-08,0.02238651822943283,0.0005540819366035706,5.224636106370009e-07,0.00029518085085060506,0.0003334220562206862,0.012663482346704141,0.004158051664809017,7.763743870316025e-05,1.620713228615613e-06,9.154726726095848e-06,0.002666897488109452,0.000918091034908991,2.7590647848291128e-05,0.0017468570037728573,8.932593601738087e-06,2.0694751544290653e-10,1.0950883919667382e-06,6.783665853816488e-05,2.480249837025478e-08,1.2927394409620486e-06,2.0975092866637107e-06,7.679826081020361e-13,7.352023707788413e-11,9.886626551391187e-13,8.070118687941467e-08,0.0006979233377259203,3.7494303877598725e-08,2.679697872981076e-07
