Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309)
0.0001660364234166606,0.8825706019587075,3.76,0.0,0.00011281506747316163,0.05661853753590147,0.9686310050787664,3.5522436693403135e-05,1.1901491684250005e-05,0.0001257036645597951,4.685160559341433e-05,3.280314000401651e-10,0.04396222716481012,0.14359084273212636,0.25405183968678086,3.0336259099520626e-05,0.01831796344620402,5.579497352790586e-09,9.467373688136542e-09,7.378329604063788e-06,6.637974153394123e-09,1.3117666961696716e-05,0.45709344134474283,6.640867870588527e-06,1.1232636998462146e-10,3.909553718332701e-06,0.0011171329173825229,5.272431951391508e-06,4.2614308409420595e-06,1.2544512581028216e-05,2.6205400800836604e-14,1.2723635395196777e-12,7.901804113662588e-14,3.872332941239452e-08,0.19928530014777088,1.6799143334665507e-05,1.9925353098359108e-05,3.0750712006534576e-09,5.6213683619016e-11,9.166397299978447e-10,2.1642208291213318e-07,4.908728246620293e-09,1.5997084880233432e-13,1.2176395446276557e-09
0.00016607102550459602,0.8825627497939672,3.76,0.0,0.00011064653560358825,0.05643604472825318,0.9687281432936852,3.50402531058695e-05,1.1709631196599764e-05,0.00012342813293341352,4.66989110269875e-05,3.210533643834064e-10,0.043993622302592184,0.14369510410083214,0.2539156300583336,2.9803960190049286e-05,0.01833154289648724,5.480349626488383e-09,9.294347486111276e-09,7.247646618019375e-06,6.410672387730934e-09,1.2931940577598333e-05,0.45696098939909274,6.646700492823245e-06,1.1054652133241275e-10,3.844787830632896e-06,0.0010980894585389984,5.183284469256451e-06,4.191060399201996e-06,1.233222916078643e-05,2.568243000540244e-14,1.2507057785957826e-12,7.743636486631669e-14,3.819337847974813e-08,0.1994637819762667,1.6513664496484803e-05,1.958420996970823e-05,3.0249570078357593e-09,5.529886877160125e-11,9.019398746053849e-10,2.167745621360752e-07,4.7339191614904075e-09,1.5434029000021913e-13,1.2196133790884414e-09
0.00016610562759253146,0.8825548820741721,3.76,0.0,0.00010852056817699123,0.056255187223926445,0.9688234848552658,3.456299962454846e-05,1.152055825249697e-05,0.00012119362357287165,4.65476541959818e-05,3.1422922033838087e-10,0.04402460426159142,0.14379838881820864,0.25378142264377407,2.9280655851998067e-05,0.018344891686568655,5.382924611730341e-09,9.124670887126763e-09,7.119331753543572e-06,6.191479201440298e-09,1.2749250653467584e-05,0.45682787374572853,6.6524546059487555e-06,1.0879242898603143e-10,3.781037150896816e-06,0.0010793568613941976,5.095556526427574e-06,4.121759653964757e-06,1.212332712216761e-05,2.5169990922650683e-14,1.2294144049042707e-12,7.588657004551345e-14,3.767440925503913e-08,0.19964216817343586,1.623273441681122e-05,1.9248602272521924e-05,2.9755832569788314e-09,5.439753001169127e-11,8.874554884050369e-10,2.1712576180104183e-07,4.565303790655498e-09,1.489059341388392e-13,1.2215767690596736e-09
0.0001661402296804669,0.8825469991179902,3.76,0.0,0.00010643632033921436,0.056075949282995696,0.9689170483314749,3.4090669705421064e-05,1.1334241612251245e-05,0.00011899941328529558,4.6397820018147315e-05,3.0755547599755663e-10,0.04405517526950922,0.14390070260699286,0.2536492027564987,2.876620593667658e-05,0.018358011046701553,5.287193759845666e-09,8.958271820907062e-09,6.993339693482314e-06,5.980099262143692e-09,1.2569552262993348e-05,0.4566941075718453,6.65813040528014e-06,1.0706379171014985e-10,3.718287486980152e-06,0.0010609305247580422,5.009228356917953e-06,4.053515108353378e-06,1.1917759542604845e-05,2.4667873960417378e-14,1.208483096692753e-12,7.436804838266697e-14,3.7166206744067175e-08,0.19982045705174342,1.5956290195148562e-05,1.8918450032534503e-05,2.9269411692878726e-09,5.3509508924016616e-11,8.731839727708097e-10,2.1747568449670838e-07,4.402665010749498e-09,1.4366070589602743e-13,1.223529733397726e-09
0.00016617483176840233,0.8825391012392217,3.76,0.0,0.00010439296388969529,0.055898315271085984,0.9690088521814157,3.362325547442673e-05,1.1150650116659284e-05,0.00011684479098784995,4.6249393543966394e-05,3.0102871989404316e-10,0.044085337574035044,0.14400205120654105,0.25351895568880267,2.8260472133688997e-05,0.018370902219075867,5.193128957237712e-09,8.795080025646618e-09,6.86962609282314e-06,5.77624807516733e-09,1.2392801004922122e-05,0.45655970391508793,6.663728096728843e-06,1.0536028587028651e-10,3.656524800780726e-06,0.0010428059013811862,4.92428038656565e-06,3.9863133591628354e-06,1.1715479942642592e-05,2.417587806074146e-14,1.1879048793930084e-12,7.288005641484292e-14,3.666855588042503e-08,0.19999864692928926,1.5684269524853524e-05,1.8593674148424184e-05,2.8790225179071473e-09,5.2634655618304876e-11,8.591227455633227e-10,2.1782433287870482e-07,4.245793170682958e-09,1.3859976183095911e-13,1.225472291766818e-09
0.00016620597364754423,0.8825319806450249,3.76,0.0,0.00010258823388646862,0.05573980318318538,0.9690899863339371,3.3206778028611684e-05,1.0987722087903114e-05,0.00011493890055676622,4.611700105448999e-05,2.952775581411306e-10,0.044112136079966995,0.14409244446536026,0.2534034079180777,2.7812651143148627e-05,0.018382310209670075,5.109872217119855e-09,8.650892971158917e-09,6.760196047843526e-06,5.5989923768431866e-09,1.2236208394446394e-05,0.4564382062317485,6.668699415322149e-06,1.0384838383553515e-10,3.601770770254668e-06,0.0010267479901621527,4.848991260459538e-06,3.92671237476409e-06,1.1536201468649656e-05,2.3741569057579945e-14,1.169681900766039e-12,7.156654434859354e-14,3.6229515929452736e-08,0.200158931788151,1.54431820418726e-05,1.8305907962735598e-05,2.8365069443926585e-09,5.185841472868633e-11,8.46645315811971e-10,2.1813702911609488e-07,4.109371800483524e-09,1.3419626519689202e-13,1.2272117141105358e-09
0.00016623711552668613,0.8825248484358976,3.76,0.0,0.00010081538736375174,0.05558256645158739,0.9691697233537522,3.279426732390822e-05,1.0826953675375388e-05,0.00011306400839127158,4.598572609025547e-05,2.896403798732689e-10,0.044138607037654994,0.14418206478721607,0.2532894354578245,2.737168137997257e-05,0.018393535305314637,5.027922658708086e-09,8.509199537473046e-09,6.65254539545696e-06,5.427420060926513e-09,1.208193578572503e-05,0.4563162119222485,6.673607806230916e-06,1.0235639906221079e-10,3.547794926873583e-06,0.0010109275874697757,4.774790398047402e-06,3.867935640051551e-06,1.1359515715038271e-05,2.331515019756532e-14,1.1517364364430638e-12,7.02769627569047e-14,3.579870250278565e-08,0.20031913388142247,1.5205583069249854e-05,1.8022376821818267e-05,2.794563747925576e-09,5.10925952894157e-11,8.343342838492551e-10,2.1844869735865838e-07,3.97731488107201e-09,1.299308039073843e-13,1.2289427396901569e-09
0.00016626825740582803,0.8825177048307766,3.76,0.0,9.907385393017794e-05,0.05542659389935607,0.9692480764680214,3.238571499950553e-05,1.0668322364878706e-05,0.00011121962055434257,4.5855558026170845e-05,2.8411485805518077e-10,0.04416475212436615,0.14427091638589443,0.25317702755414856,2.6937465775861507e-05,0.01840457843486702,4.947260668144454e-09,8.369952057209313e-09,6.546643732557921e-06,5.26134471740368e-09,1.1929951891414106e-05,0.45619373018292236,6.678453440598517e-06,1.0088409522956332e-10,3.4945873541941036e-06,0.0009953414894698694,4.701663930230066e-06,3.809973584545057e-06,1.1185389726462113e-05,2.2896483072369567e-14,1.134063506307057e-12,6.901076826838969e-14,3.537596742344617e-08,0.20047925199604288,1.4971428427288298e-05,1.774302486734948e-05,2.7531870847783477e-09,5.033709043300783e-11,8.22187805228762e-10,2.1875933966293883e-07,3.849484135914991e-09,1.258005935435051e-13,1.2306653844921771e-09
0.00016629628509705574,0.8825112660211072,3.76,0.0,9.753278329284606e-05,0.05528729029436897,0.9693174219046651,3.2021394780697814e-05,1.0527362858774025e-05,0.00010958535050718559,4.5739344455326394e-05,2.792354703443364e-10,0.04418800547813616,0.14435022905551104,0.25307718924337536,2.655236725321771e-05,0.01841436244371598,4.875749754957261e-09,8.246682073128769e-09,6.4528029604572115e-06,5.116427725760323e-09,1.1795097650991866e-05,0.45608308738805686,6.6827610012479775e-06,9.957568240358787e-11,3.4473492943462708e-06,0.0009815117118415694,4.636757356072851e-06,3.758496427663588e-06,1.1030837936059165e-05,2.2526194805657278e-14,1.1183877716023903e-12,6.789090578376996e-14,3.50022909525e-08,0.20062328549850578,1.4763597955459123e-05,1.7495135603853725e-05,2.716427197404612e-09,4.9665860402896835e-11,8.113951510336809e-10,2.1903804228133455e-07,3.737939033314786e-09,1.2219481986773902e-13,1.2322086128701505e-09
0.00016632431278828345,0.8825048183109422,3.76,0.0,9.601622085492145e-05,0.05514899362875113,0.9693856665711055,3.166026625742116e-05,1.0388099921741087e-05,0.00010797504536734829,4.562401131085904e-05,2.744430496233288e-10,0.044210997482649644,0.14442892556160103,0.2529786016599028,2.6172592798715666e-05,0.018424000504698886,4.805252185733034e-09,8.125322286437242e-09,6.360333355354112e-06,4.975689950789684e-09,1.1662049867532156e-05,0.45597206371443727,6.687018006463525e-06,9.828289002575684e-11,3.400718492475716e-06,0.0009678668673754134,4.572699978786126e-06,3.707664576632395e-06,1.0878309492282769e-05,2.216197299861494e-14,1.1029267045407122e-12,6.67893981197142e-14,3.4634935801524555e-08,0.2007672491215224,1.4558490274264954e-05,1.725054677484853e-05,2.680116543640403e-09,4.900281114703264e-11,8.007329713355101e-10,2.1931591712297078e-07,3.6296137984358716e-09,1.1869155739411379e-13,1.2337450785420297e-09
0.00016635234047951116,0.8824983618536724,3.76,0.0,9.452377158004213e-05,0.05501169590019639,0.9694528199564658,3.130232174595077e-05,1.0250517301873385e-05,0.00010638836043848555,4.550955102379525e-05,2.69735997998614e-10,0.04423372938343972,0.14450700899128005,0.252881256953859,2.579807406067726e-05,0.018433493308861314,4.735754219294995e-09,8.005840099179039e-09,6.269213931558154e-06,4.839007932783952e-09,1.1530786432290588e-05,0.4558606656665943,6.6912245939103065e-06,9.700556154431302e-11,3.3546879250462844e-06,0.0009544046924258117,4.509481951844044e-06,3.657471190970347e-06,1.0727780985080484e-05,2.180371971769499e-14,1.0876772231762082e-12,6.570594023637099e-14,3.427379897817998e-08,0.20091114199052185,1.4356073997242979e-05,1.7009218836358115e-05,2.644250697946758e-09,4.834786253666238e-11,7.901999463607882e-10,2.19592965758284e-07,3.5244163312091632e-09,1.1528807929275073e-13,1.2352747941938575e-09
0.00016638036817073887,0.8824918968007835,3.76,0.0,9.305504678313011e-05,0.05487538915255446,0.9695188915009014,3.094755308619866e-05,1.0114598803388385e-05,0.00010482495575710772,4.539595608046922e-05,2.6511274747939515e-10,0.04425620243274009,0.14458448243566663,0.2527851472741455,2.5428743437603882e-05,0.018442841551371422,4.667242286504907e-09,7.88820356014338e-09,6.1794240599957395e-06,4.706261898353516e-09,1.1401285455435092e-05,0.45574889968657856,6.695380905153265e-06,9.574354371764265e-11,3.3092506328877514e-06,0.0009411229458603678,4.447093512223041e-06,3.607909474117792e-06,1.0579229199131257e-05,2.1451338678041433e-14,1.0726364489136272e-12,6.464024517311635e-14,3.3918779133862374e-08,0.20105496323422992,1.41563179977229e-05,1.677111261383823e-05,2.6088252006957016e-09,4.7700933974627964e-11,7.797947639050368e-10,2.1986918977861338e-07,3.4222571251548557e-09,1.1198151712700191e-13,1.2367977728245578e-09
0.00016640839586196658,0.8824854233018549,3.76,0.0,9.160966403132187e-05,0.05474006547589657,0.9695838905953708,3.059595165368745e-05,9.980328289056703e-06,0.00010328449603344412,4.528321902228583e-05,2.605717594173757e-10,0.04427841788924797,0.1446613489894966,0.25269026476938694,2.506453407279149e-05,0.018452045931392075,4.599702988369296e-09,7.772381349668494e-09,6.090943461003987e-06,4.577335649152756e-09,1.1273525265034197e-05,0.45563677215422926,6.699487085574509e-06,9.449668314093956e-11,3.2643997209276674e-06,0.000928019408958256,4.3855249804208426e-06,3.5589726738152684e-06,1.0432631114100283e-05,2.1104735066726168e-14,1.0578015021684044e-12,6.359202496948344e-14,3.356977683012378e-08,0.20119871198476966,1.3959191409070022e-05,1.6536189301024775e-05,2.5738356277993402e-09,4.706194540913764e-11,7.695161201817404e-10,2.2014459079747793e-07,3.3230491952832757e-09,1.0876915175269198e-13,1.2383140277443568e-09
0.00016643642355319428,0.8824789415046043,3.76,0.0,9.018724704631263e-05,0.05460571700657446,0.969647826581415,3.0247508371432665e-05,9.847689682544438e-06,0.00010176665059291324,4.5171332445483656e-05,2.56111523960147e-10,0.044300377017888644,0.14473761175074323,0.25259660158886565,2.470537984891142e-05,0.018461107151953482,4.533123094155432e-09,7.658342764862928e-09,6.003752197293188e-06,4.452116454208994e-09,1.1147484406019742e-05,0.45552428938744843,6.703543284291321e-06,9.326482738593558e-11,3.220128357916737e-06,0.0009150918853060306,4.324766760465938e-06,3.510654082463694e-06,1.0287963904826372e-05,2.0763815389812356e-14,1.0431695288303303e-12,6.256099651946176e-14,3.322669400930751e-08,0.20134238737776072,1.3764663624855366e-05,1.6304410458809626e-05,2.5392775793654515e-09,4.643081722188002e-11,7.593627196150885e-10,2.2041917045060892e-07,3.2267080085112932e-09,1.0564834328424512e-13,1.2398235725672536e-09
0.000166464451244422,0.8824724515548937,3.76,0.0,8.878742560847604e-05,0.05447233592727122,0.9697107087509528,2.9902213721714604e-05,9.716666970668338e-06,0.00010027109331833192,4.5060289000895974e-05,2.517305595128759e-10,0.044322081089582445,0.1448132738202424,0.25250414988343933,2.4351215382557676e-05,0.018470025919826622,4.467489539554771e-09,7.54605770531612e-09,5.917830667133394e-06,4.330494946556412e-09,1.102314163912379e-05,0.4554114576424842,6.7075496540747994e-06,9.204782505922263e-11,3.1764297761504523e-06,0.0009023382006899568,4.264809339901317e-06,3.462947037461724e-06,1.014520494145192e-05,2.0428487679790376e-14,1.0287377372844112e-12,6.154688177741085e-14,3.2889434135909596e-08,0.2014859885524143,1.3572704298943667e-05,1.6075738014037413e-05,2.505146673431828e-09,4.5807470114002124e-11,7.493332747369219e-10,2.2069293039479458e-07,3.1331514164027716e-09,1.026165089334424e-13,1.2413264212049936e-09
0.0001664924789356497,0.8824659535967562,3.76,0.0,8.740983546249148e-05,0.05433991446704481,0.9697725463460835,2.9560057757739755e-05,9.587244205581746e-06,9.879750259276044e-05,4.4950081393709604e-05,2.474274122077636e-10,0.044343531381013435,0.14488833830132308,0.2524129018064408,2.4001976018775054e-05,0.0184788029453974,4.4027894248643706e-09,7.4354966592197605e-09,5.83315959772262e-06,4.2123650232289915e-09,1.0900475939794954e-05,0.4552982831142197,6.711506351269124e-06,9.084552559140278e-11,3.133297271187945e-06,0.0008897562029855563,4.2056432897407776e-06,3.4158449215245033e-06,1.0004331789502488e-05,2.0098661385244428e-14,1.0145033726621867e-12,6.054940658600763e-14,3.25579021929418e-08,0.20162951465162554,1.3383283345514317e-05,1.5850134258229824e-05,2.471438551982156e-09,4.519182519896662e-11,7.394265063797381e-10,2.2096587230766636e-07,3.042299589723995e-09,9.96711437143855e-14,1.2428225878634413e-09
0.0001665205066268774,0.8824594477724182,3.76,0.0,8.605411822417e-05,0.05420844490136627,0.9698333485589008,2.9221030115199092e-05,9.45940550689774e-06,9.734556124287426e-05,4.484070238322326e-05,2.432006553841682e-10,0.04436472917440008,0.14496280829944164,0.2523228495145679,2.36575978255763e-05,0.018487438942541384,4.339010013168043e-09,7.326630689810895e-09,5.7497200386890065e-06,4.097623747762014e-09,1.0779466497096568e-05,0.4551847719364671,6.715413535711411e-06,8.965777933770781e-11,3.0907242015670974e-06,0.0008773437620452029,4.147259264408953e-06,3.3693411629871632e-06,9.865322209915732e-06,1.9774247318814474e-14,1.000463718401154e-12,5.95683010835752e-14,3.223200462024019e-08,0.20177296482206372,1.3196370939026865e-05,1.5627561846274086e-05,2.4381488800403208e-09,4.458380399489422e-11,7.296411437015211e-10,2.2123799788744984e-07,2.9540749545139013e-09,9.680981172007855e-14,1.2443120870375052e-09
0.00016657656200933283,0.8824464130851188,3.76,0.0,8.340689774201875e-05,0.05394833078777736,0.9699518833548977,2.855231631794511e-05,9.208417136593056e-06,9.450537986030778e-05,4.4624401458649315e-05,2.3497073953891986e-10,0.044406372422228495,0.1451099772771069,0.25214630093501456,2.2983172804799763e-05,0.018504290723755763,4.214163154283631e-09,7.113871030841183e-09,5.586461224718232e-06,3.877910666566522e-09,1.0542334199145236e-05,0.4549567638641986,6.723080022677604e-06,8.732535251917516e-11,3.007230115649059e-06,0.0008530191390575858,4.032800322487029e-06,3.2781026612317565e-06,9.592805788359068e-06,1.914130606980001e-14,9.729578849860607e-13,5.765414062717183e-14,3.159674559179249e-08,0.2020596339826872,1.2829953765384232e-05,1.51913634820093e-05,2.37280766063097e-09,4.339032082334932e-11,7.10429593708954e-10,2.2177980694053086e-07,2.785207870063566e-09,9.132983470683673e-14,1.2472711423237994e-09
0.00016663261739178825,0.882433348595409,3.76,0.0,8.084301105116962e-05,0.05369193271961214,0.9700663856690287,2.7895981497535844e-05,8.963576242033447e-06,9.174809854008855e-05,4.441132937458474e-05,2.2702992369495125e-10,0.04444702119291281,0.14525480562585294,0.25197444149853165,2.2327443114391325e-05,0.018520587039559576,4.092850255372204e-09,6.907558240783307e-09,5.427908832926529e-06,3.6705920091823484e-09,1.031158248705066e-05,0.45472748128622625,6.730550460521526e-06,8.504936598737796e-11,2.9258956351740193e-06,0.000829347725683812,3.921359414392643e-06,3.1891798817206726e-06,9.327481670445829e-06,1.8528977788020316e-14,9.46199312570676e-13,5.580232416328967e-14,3.0982937259044946e-08,0.20234598928639544,1.247321937426751e-05,1.4766851374912246e-05,2.309088806953485e-09,4.222640101900975e-11,6.916886255289063e-10,2.2231837153408282e-07,2.6259723507334392e-09,8.615839861963311e-14,1.250203708601989e-09
0.00016668867277424366,0.8824202553780776,3.76,0.0,7.835979322679847e-05,0.053439190574058645,0.9701769272207961,2.7251928863046216e-05,8.724758408993384e-06,8.90713342186141e-05,4.420143012867303e-05,2.1936772320293188e-10,0.04448668592049638,0.14539731822972507,0.2518072086672693,2.1689922762572572e-05,0.01853633371399271,3.9749751000249986e-09,6.70748021951091e-09,5.273922237595114e-06,3.474948959312343e-09,1.0087052446889949e-05,0.45449697110556386,6.737826245649921e-06,8.282865613509207e-11,2.8466698656324783e-06,0.0008063132599825016,3.8128647681976916e-06,3.1025219204354074e-06,9.069178970028988e-06,1.793659750931979e-14,9.20167686122621e-13,5.4010839470912646e-14,3.038988212026077e-08,0.20263202405106112,1.2125938514486893e-05,1.4353739701014467e-05,2.2469585021133362e-09,4.109143188675041e-11,6.734083752600075e-10,2.2285370595019828e-07,2.475822847669146e-09,8.127831854249501e-14,1.2531099117052492e-09
