grid,velocity,T,density,Y_N2,Y_Ne,Y_CH4(1),Y_O2(2),Y_H2O(3),Y_C(4),Y_CH(5),Y_H(6),Y_O(7),Y_OH(8),Y_H2(9),Y_Ar(10),Y_He(11),Y_HO2(12),Y_H2O2(13),Y_CO(14),Y_CO2(15),Y_HCO(16),Y_CH2(T)(17),Y_CH3(18),Y_CH2O(19),Y_HCCO(20),Y_C2H(21),Y_C2H2(22),Y_H2CC(23),Y_CH2(S)(24),Y_CH3OH(25),Y_CH3O(26),Y_CH2CO(27),Y_C2H3(28),Y_C2H4(29),Y_C2H6(30),Y_C2H5(31),Y_CH2OH(32),Y_CH3CO(33),Y_CH2CHO(34),Y_CH3CHO(35),Y_C2H2O(42),Y_C2H4(46),Y_C2H2O(50),Y_C2H3O(52),Y_C2H4O(55),Y_CHO2(56),Y_CHO2(57),Y_C2H5O(59),Y_O2(60),Y_CO3(61),Y_CO3(62),Y_CH2O2(64),Y_CHO3(70),Y_CH3O2(71),Y_CH2O2(76),Y_C2HO2(104),Y_C2HO3(138),Y_C3H5(211),Y_C3H7(214),Y_CH3O2(218),Y_CO2(359),Y_C2O3(419),Y_C2O3(431),Y_C1OO1(541),Y_CHO2(549),Y_CO3(581),Y_C3H5(708),Y_C2H2O(781),Y_CHO3(812),Y_CH2O3(884),Y_C#CC(903),Y_C3H5(905),Y_C2HO3(915),Y_C2HO2(927),Y_C2O2(928),Y_CH3O2(935),Y_S(956),Y_C3H3(1010),Y_C3H4(1012),Y_C3H4(1139),Y_S(1204),Y_C3H3(1412),Y_S(1422),Y_S(1428),Y_C2O3(1434)
0.028499999999999998,2.4233926317870575,1925.566596072794,0.16984812092484475,0.7260691497509564,0.0,3.615416084085273e-06,0.024645929041190714,0.11074352879179546,8.71785578071113e-09,1.9369090711228785e-08,0.00021605900329299275,0.0015534808837074849,0.0051643549727194695,0.0009046748301091388,0.0,0.0,9.925623968425962e-06,1.4627964064319147e-06,0.030161235129663184,0.10045108508900095,2.9375141754020437e-07,4.89304944177616e-08,1.410180770741721e-06,1.5166707525736302e-06,1.0313819597542611e-07,7.405698973229038e-09,1.2352879981205094e-06,2.2341638860356063e-10,1.0034869835146578e-08,2.058861088376927e-07,9.79721747265237e-10,1.8228092897898683e-07,9.007035923241001e-10,1.2625159995606732e-08,4.200680659799306e-11,5.926369904109884e-12,4.314071801800535e-08,3.77388828371813e-12,1.3423535648519442e-10,2.7024375172191947e-09,6.967292003970234e-12,5.76653689047351e-15,1.3223965489121944e-11,4.339176497362796e-13,5.9960201720812525e-09,2.4696123936188493e-08,2.4290318385112326e-09,2.284489409509357e-15,6.814587011725535e-05,3.092150176844836e-16,2.4238238170803437e-12,2.013900318473465e-15,9.472467948521412e-10,2.1482327876956258e-15,4.645800258143824e-08,1.5672030560060094e-15,6.039595274201284e-16,6.041083046685419e-13,7.716463605950698e-18,1.3996383730496138e-11,3.00176190481506e-11,7.898480596656126e-18,2.4463070954822155e-17,6.362638777285546e-16,7.206341792925562e-16,3.7921206754151354e-10,1.5151852088567319e-12,7.756450705165148e-14,1.370063248966274e-16,9.960126850717947e-08,9.758415095051869e-09,9.365016594267949e-11,1.0822072858442526e-14,4.290009203415633e-16,1.932936237941009e-06,7.776753541530804e-14,3.5628948835957046e-16,1.2462793876123643e-07,4.270904886146437e-12,2.3882962887760307e-09,8.380206771394037e-15,3.5924901283997768e-12,1.970217784620816e-14,4.7067595977125756e-15,4.525606448376349e-16
0.028562499999999998,2.4419783194361644,1943.5586938985875,0.16855542143682262,0.7257774266528115,0.0,6.251359270026986e-07,0.02282646798769366,0.11087874539444496,1.7854721168660463e-09,3.8128916325915185e-09,0.0002109478752072169,0.001527946500212486,0.005269904801372531,0.0008833988521259907,0.0,0.0,8.728991319003985e-06,1.387988585827198e-06,0.027503756605706177,0.10504180022734304,8.440959593274093e-08,9.693010105476787e-09,2.5583072099498096e-07,2.7761381835272023e-07,2.2832733963719552e-08,1.6524526996713105e-09,2.661312671778063e-07,3.795172678346489e-11,1.9295213060895475e-09,3.5510650169206445e-08,1.7096016604885626e-10,3.962522494042064e-08,1.2896804307352303e-10,1.1186204821080895e-09,1.830509501311614e-12,3.905110544516441e-13,7.776060867201477e-09,4.133476790009742e-13,1.3373828195156552e-11,2.70118700937016e-10,1.5605565276638283e-12,7.60564353349166e-16,2.8891222007207003e-12,5.5072530646413664e-14,5.894761011874707e-10,2.4968468994984373e-08,1.91714855555318e-09,1.948721815339084e-16,6.665200970027221e-05,3.713758592690189e-16,2.6422710172757442e-12,3.801656833864324e-16,1.0079809636636059e-09,5.171111912571777e-16,1.1589120581582168e-08,5.869316554807004e-16,1.9057853215140747e-16,1.879543108309955e-13,1.1867081403013402e-19,2.1872379431440855e-12,3.979081161239764e-11,4.252620415916642e-18,1.3477652922411458e-17,1.2380382515587819e-16,1.404234008802386e-16,3.8747135504380696e-10,4.567231392856309e-13,1.666625777614359e-14,1.6840942355487483e-16,9.896638950959986e-08,3.3525366126404636e-09,2.7876064191638824e-11,5.72713648310765e-15,2.009714762310384e-16,1.0107840856439074e-06,1.8296412035094778e-14,9.724978070912771e-17,4.616539609698751e-08,1.5079564157720358e-12,8.22759443120604e-10,8.016715379970929e-15,1.4544265224712803e-12,6.43573398855688e-15,1.576097064695874e-15,2.9915275045118356e-16
0.028624999999999998,2.4583812722370335,1959.2325626044649,0.1674307762675064,0.7255563877402874,0.0,9.106914417335689e-08,0.02156776096616457,0.1110213993977227,2.995326142690809e-10,6.314012508053586e-10,0.00020320727419398285,0.0014766871674408576,0.005293780751304479,0.0008691252571825761,0.0,0.0,7.894533721717923e-06,1.299218693539212e-06,0.02555351188577161,0.10838200160771319,4.1112816292151166e-08,1.6312960037530017e-09,3.943107843855906e-08,4.332324237891849e-08,4.555638871930772e-09,3.3146082079044293e-10,5.217370669457569e-08,6.533282075300719e-12,3.1638181832414024e-10,5.215570601269467e-09,2.5078295180874812e-11,7.827821030436172e-09,1.8777229041825782e-11,8.267742669963034e-11,5.877342291492393e-14,2.2871689061836718e-14,1.1786124305468807e-09,3.9421475437268696e-14,1.1408248496203277e-12,2.145094854454377e-11,3.129091558399445e-13,1.0013635004338664e-16,5.646913878275703e-13,6.821010230728813e-15,4.5546477122472616e-11,2.462906999587979e-08,1.8356667794112702e-09,1.3753614350010824e-17,6.59863706418846e-05,4.2294315547391164e-16,2.768799512683465e-12,7.198777950073704e-17,1.0416136521593999e-09,1.7914028975940394e-16,4.215104455755157e-09,2.7897355466111953e-16,9.98625399651367e-17,5.808905745123073e-14,1.2961436858474597e-21,2.9923269757769126e-13,5.0420701053848026e-11,2.3856975454584852e-18,7.223245791282853e-18,2.823669856285595e-17,2.4723369555936448e-17,3.84125395961886e-10,1.3757442375221493e-13,3.1875650151709236e-15,1.9820097803154066e-16,9.57769685068213e-08,1.1456075640347976e-09,8.282547168843948e-12,3.060386652218821e-15,9.440786999514426e-17,5.222968659710189e-07,6.221836811859881e-15,3.8102762399195595e-17,1.6857888160693478e-08,5.207583160399613e-13,2.8325255358796313e-10,7.382363452511911e-15,5.731056855881369e-13,2.1292036541745333e-15,5.326738951900806e-16,2.367313993751607e-16
0.028749999999999998,2.486059977068976,1985.035041485858,0.1655666752084662,0.7253096553819728,0.0,6.248731860194803e-09,0.019944448218901605,0.11146356375729292,2.3835540260896526e-11,5.1476428142085194e-11,0.0001853227194358892,0.001354756315412652,0.005234952453997664,0.0008436569660248134,0.0,0.0,6.757285817060445e-06,1.1310882858442505e-06,0.02315474137031564,0.1124348784146186,2.8044627648599807e-08,1.4009521535897237e-10,2.9777393592179584e-09,3.40371651580398e-09,4.993893594266949e-10,3.639227135839543e-11,5.591444326159678e-09,6.638455603321432e-13,2.5959824880451146e-11,3.649064104680544e-10,1.7196511770470863e-12,8.50871176630437e-10,1.5018720055035043e-12,3.0445297326434288e-12,7.701675759355056e-16,6.464389090970011e-16,8.514996119560337e-11,1.925167941706885e-15,4.995005912542299e-14,7.653149337266078e-13,3.440186035618913e-14,6.835415411956896e-18,5.909799929850172e-14,5.035818875963196e-16,1.538064732826431e-12,2.3030847640203437e-08,1.7835070534488579e-09,4.579149220913434e-19,6.578855141731337e-05,4.985547769028657e-16,2.8531165426370536e-12,1.665077507871059e-17,1.062317958409193e-09,1.0591642339961766e-16,2.7771484254949774e-09,1.1691235065245493e-16,7.556661067944254e-17,9.833479149953952e-15,3.399773917944913e-24,1.8902324330398596e-14,7.312437196242834e-11,1.203374655712713e-18,2.651025442629206e-18,1.0188176297575886e-17,3.9925340314645004e-18,3.619726050109273e-10,2.241817178903648e-14,3.1636246552982973e-16,2.5123016518589227e-16,8.611920325279068e-08,2.348351560273022e-10,1.31595991443082e-12,1.2159488150847497e-15,2.7835698001582e-17,1.7976873573462902e-07,3.561703694558508e-15,2.760546768231788e-17,3.8472696240422075e-09,1.0583429057636076e-13,5.934245195850468e-11,5.9306451665476145e-15,1.4786668692219956e-13,4.199284359874697e-16,1.0874642751068316e-16,2.266422073216397e-16
0.028874999999999998,2.5090532297211743,2006.1055682995016,0.1640494031359738,0.7251765330567645,0.0,4.486387278658759e-10,0.018794154761973915,0.11201156717471197,2.113984036868488e-12,4.787945454173024e-12,0.00016841724796668806,0.0012411964076977915,0.005137078080496853,0.0008163656491678682,0.0,0.0,5.93993223444754e-06,9.934231086290652e-07,0.021676811677887816,0.11490491923989586,2.31712187221199e-08,1.3654114360804852e-11,2.4762765637069313e-10,3.6947882097273733e-10,6.5024429829654e-11,4.734924910857994e-12,7.183926584446168e-10,8.518840702047002e-14,2.4521032546568583e-12,2.7934341841073104e-11,1.2904591489676757e-13,1.095265847342689e-10,1.5463456435576231e-13,1.488280298597382e-13,1.0675657396125692e-17,2.5620516897258832e-17,6.7789331782850205e-12,1.2682053259984922e-16,3.248021733159789e-15,2.967426663150269e-14,4.485265893900449e-15,6.069321823280156e-19,7.37602560210402e-15,5.1673682639445586e-17,5.64066346941522e-14,2.1192779861149435e-08,1.7047011993820509e-09,2.0255374278530012e-20,6.582850042521546e-05,5.535895002019057e-16,2.8455454290659493e-12,1.0695762923267992e-17,1.0601924231202697e-09,8.83317868716982e-17,2.5790561634493686e-09,6.649154537042348e-17,6.729622348145434e-17,1.912109650474546e-15,1.2954875978376785e-26,1.3664077755064085e-15,9.790505539162981e-11,9.266705423931942e-19,1.0849575130930766e-18,7.457963430476277e-18,2.5581162428296358e-18,3.361655867034396e-10,4.24260764460604e-15,3.7260488809883046e-17,2.993585642515052e-16,7.651322937035309e-08,5.4258972738807805e-11,2.426785084945932e-13,6.138190028417827e-16,9.24883720508659e-18,6.512639039509326e-08,2.891267317668278e-15,2.7330757608231018e-17,9.727589705674722e-10,2.3987086406998548e-14,1.4077153754766082e-11,4.707774562485549e-15,4.1232418950914466e-14,9.479762711312323e-17,2.5238268221307904e-17,2.549563757185153e-16
0.028999999999999998,2.5284112122571565,2023.6906657515894,0.16279341065122707,0.7251031785995996,0.0,2.8406515871588957e-11,0.01789854123480782,0.11257726878249595,2.0452585066334687e-13,4.952988835805051e-13,0.00015349228567758584,0.0011416317267457822,0.005027989292264471,0.0007887320277066154,0.0,0.0,5.3128162126934414e-06,8.822921832216889e-07,0.02066964255900412,0.11656734254407372,1.995647323853924e-08,1.466828852867266e-12,2.141874455739751e-11,1.0654332219827088e-10,9.450232260417998e-12,6.937215260704282e-13,1.0447694888117076e-10,1.2649522226760187e-14,2.5933751844829235e-13,2.1821597980062802e-12,1.0115230089585631e-14,1.56593960547859e-11,1.8788577277588842e-14,1.0512820432461782e-14,1.667430637507531e-19,1.5222855154129016e-18,5.689494944835833e-13,1.0896019714868724e-17,3.0916233762057034e-16,1.3387387933289186e-15,6.525102104832298e-16,6.468617902469832e-20,1.0333651360968643e-15,6.446640308961014e-18,2.425216045536684e-15,1.9445868346016895e-08,1.6145039973406065e-09,1.30338355721331e-21,6.584839191618794e-05,5.939121926419855e-16,2.795785925269511e-12,8.836151228944272e-18,1.048623116192267e-09,7.67995758786017e-17,2.4842595592079493e-09,4.64532959741061e-17,6.141093063293346e-17,3.919661691997436e-16,7.500193349819568e-29,1.0532360293589073e-16,1.240768370402318e-10,9.278814692462425e-19,5.325733744920953e-19,6.187193852274914e-18,2.66915781031202e-18,3.1155751548832416e-10,8.533037139611385e-16,4.925069407082811e-18,3.428674649538176e-16,6.807921976606972e-08,1.2964115154523497e-11,4.755590744770703e-14,3.893961433039329e-16,3.5376223405524226e-18,2.3820764429770845e-08,2.458238318646502e-15,2.764181251876478e-17,2.507817767382668e-10,5.599679169476145e-15,3.4658317264490655e-12,3.763425587859816e-15,1.1517177549621496e-14,2.2270708242991215e-17,6.065731173909509e-18,2.9307892097519574e-16
0.029249999999999998,2.558350770220728,2050.797667107683,0.16088829161477097,0.7250401792267778,0.0,1.0133841497246073e-12,0.016579838759372564,0.11360180170697295,1.438729813626559e-14,3.8912739504566934e-14,0.00012980479076270696,0.0009836696286735724,0.004812877888752042,0.0007372154421444674,0.0,0.0,4.425621781863451e-06,7.203983867802784e-07,0.019372335952246827,0.1186713448660598,1.5701265919097694e-08,1.253942245038909e-13,1.4991026221215256e-12,7.29899434990606e-11,1.009167404412042e-12,7.323761099526929e-14,1.1055510691903493e-11,1.4300163317135784e-15,2.1131397980035244e-14,1.2892233874359399e-13,7.160285584135658e-16,1.6779513398829669e-12,1.5005412837101417e-15,6.68466797798676e-16,3.499464891962425e-21,7.382108139878272e-20,4.005992708875659e-14,7.268198688066238e-19,2.2477333187168535e-17,5.789178188529066e-17,7.145374167057159e-17,4.181267071993093e-21,1.0616075992974576e-16,5.688993408091649e-19,9.940242474258537e-17,1.655043772707604e-08,1.4414416897772486e-09,7.220946854617595e-23,6.568723912751074e-05,6.429983427449067e-16,2.650754606074141e-12,6.648564578876968e-18,1.0164124415651685e-09,6.046893141450779e-17,2.346912152485536e-09,3.1653334966340406e-17,5.2515034908802356e-17,4.4853378063763476e-17,3.105118987932941e-31,6.179533536613667e-18,1.769801188428622e-10,1.153600139730182e-18,3.4123313685553355e-19,4.580097085779382e-18,3.0465310929140907e-18,2.705049346247073e-10,9.560632114663136e-17,4.450024855517056e-19,4.152446402912806e-16,5.524444652725952e-08,1.9094974111057047e-12,5.066646999208663e-15,2.555856364919266e-16,1.237181343743884e-18,5.594216115042382e-09,1.8709646506695894e-15,2.800930479934081e-17,4.151243901447418e-11,7.856228333310585e-16,5.445349456592104e-13,2.5259862411521275e-15,2.1515114544832384e-15,3.19592096099263e-18,9.010203846982314e-19,3.7116851757990426e-16
0.0295,2.5814989303081997,2071.8325649709395,0.1594456150803073,0.725003866277605,0.0,5.615598596339032e-14,0.01555719864441815,0.11445404866658172,1.54055831241188e-15,4.581561905120361e-15,0.00011199035414658989,0.000862671815369047,0.00461385102826272,0.0006926599281649275,0.0,0.0,3.798337878824911e-06,6.055460969977319e-07,0.018402752972813966,0.12023128121654428,1.2819484911889895e-08,1.598778554558263e-14,1.7935522051663183e-13,6.40139404978573e-11,1.4028021581023613e-13,1.0001479627186736e-14,1.5259693545995316e-12,2.1191243129356305e-16,2.5593996370552495e-15,1.3509957198461332e-14,1.6633487197203723e-16,2.386047489937104e-13,1.6395788282537686e-16,6.774442766427465e-17,2.372468630794159e-22,5.9676347520017194e-21,6.584215341971914e-15,7.61928544948617e-20,2.40171637726185e-18,4.950136046790645e-18,1.0391452766831113e-17,3.8271330806204427e-22,1.4673650220221565e-17,6.861339538597979e-20,8.221555525304265e-18,1.434111090438517e-08,1.2951658523366906e-09,6.555792766742002e-24,6.519564112667153e-05,6.701524362305224e-16,2.4982889214951562e-12,5.188281602292221e-18,9.837583354498014e-10,4.9179560542878203e-17,2.236884752818283e-09,2.421783995128542e-17,4.564705862338853e-17,6.018859611714979e-18,3.5608007524748285e-33,6.432818128480604e-19,2.3174570212034042e-10,1.4199670092086013e-18,3.5088170180228296e-19,3.5369399515938144e-18,3.315808724641467e-18,2.3849227601133823e-10,1.2732085908428026e-17,5.3707024904848736e-20,4.761222844757127e-16,4.5972646745808934e-08,3.1438366765313217e-13,6.405182071544236e-16,1.990525390957663e-16,7.155494219508839e-19,1.3750830859540279e-09,1.4827902025704324e-15,2.81480521468656e-17,7.493916844015407e-12,1.2399198318834892e-16,9.612488783713944e-14,1.7825221082281108e-15,4.256959992043883e-16,5.149503970597345e-19,1.4905011059836255e-19,4.448463559528609e-16
0.03,2.613326190036935,2101.0652021969518,0.15750375377607523,0.7249637475026228,0.0,4.074280066636696e-15,0.014106383188733572,0.11567089476368972,1.2046131096001064e-16,4.0082081798743895e-16,8.85418313931976e-05,0.0006996936605811641,0.004289508149533266,0.0006245043563376221,0.0,0.0,3.010815855817165e-06,4.625729126782018e-07,0.01697105098792859,0.12251834763475716,9.322066690506015e-09,1.563558515091467e-15,1.792192349155214e-14,5.38627274227582e-11,1.4137167408240121e-14,9.577485671852933e-16,1.5111141541847978e-13,2.365625337102852e-17,2.269667482352408e-16,1.242331045259398e-15,7.242879325519705e-17,2.5816352376473058e-14,1.144108965878403e-17,4.8409761913024296e-18,1.2234565086473962e-23,3.029587793074021e-22,1.919026785019042e-15,5.645626188408563e-21,1.7220944375021515e-19,3.1727867214493066e-19,1.1748250195937904e-18,2.0534754307290737e-23,1.5503055811576168e-18,5.695700090857034e-21,5.06164409837598e-19,1.1418809127111129e-08,1.0832845773401814e-09,3.981255888235927e-25,6.379444030315761e-05,6.878284071969993e-16,2.2370449285422486e-12,3.4921616410815276e-18,9.28509054803572e-10,3.547301820564636e-17,2.0711942835178306e-09,1.6380954993208735e-17,3.617769155824096e-17,4.804732734952163e-19,2.3700219181480883e-35,5.268361795784729e-20,3.3469020381002055e-10,1.893731057982176e-18,4.576032251908371e-19,2.3609451453517455e-18,3.6021514483474015e-18,1.9507872709472847e-10,1.0214575865755745e-18,4.389750558816145e-21,5.657001651349358e-16,3.4463199693384806e-08,3.379574973786335e-14,4.670824047329501e-17,1.441933436922856e-16,4.491142599847302e-19,2.2123586117496024e-10,1.0324045444907346e-15,2.8049047898755697e-17,9.14116433481179e-13,1.2478144483455352e-17,1.177345177996977e-14,1.0314327390762882e-15,5.880830426740396e-17,5.324463233144125e-20,1.5975117827605685e-20,5.642140158703625e-16
0.0305,2.6361310029347704,2122.192958702465,0.1561412100968835,0.7249354539863907,0.0,5.950826753433861e-16,0.013026654662039137,0.11655458906144145,1.8064395408457054e-17,5.85514865082171e-17,7.313974324709101e-05,0.0005892406973477982,0.0040259876440852,0.0005728478136308298,0.0,0.0,2.5078438089324787e-06,3.726615169129374e-07,0.01584873243247752,0.12430826076521578,7.189121971540477e-09,2.2833152229789056e-16,2.707935460275682e-15,4.691226790509073e-11,1.8409675122849716e-15,1.1948250724149254e-16,1.953582544029585e-14,3.366460368014807e-18,2.9481139593646135e-17,1.9927597082942671e-16,4.6991533451717414e-17,3.60419643020127e-15,1.125117446214693e-18,4.936633982560723e-19,9.69309134006784e-25,2.3615992389696577e-23,1.112545950281315e-15,6.440862098576855e-22,1.7582999380118058e-20,2.954172964492884e-20,1.7215700311780044e-19,1.6565360185550998e-24,2.180101075921566e-19,6.432785374382387e-22,4.597654598882521e-20,9.49126776304282e-09,9.322580056445693e-10,3.576566705737783e-26,6.216435185084803e-05,6.8479747601805435e-16,2.022687515621415e-12,2.5309841099200326e-18,8.824540674198795e-10,2.7185975228281473e-17,1.941628932133323e-09,1.1919305742392482e-17,2.968290026425257e-17,5.214411463209056e-20,3.4741557439591106e-37,6.848317010116555e-21,4.34434107065374e-10,2.302027137182702e-18,5.637232248739365e-19,1.711831412796621e-18,3.7302570083302205e-18,1.6547839839272604e-10,1.1270990586959305e-19,4.913031479806648e-22,6.324592342241649e-16,2.7205406010484377e-08,4.576870622198831e-15,4.709122514532169e-18,1.1195816360735325e-16,3.2797535518225256e-19,4.5787942967176316e-11,7.716148625859178e-16,2.7733820523498388e-17,1.3557546398996884e-13,1.610825321293648e-18,1.8017846559152248e-15,6.610053930382913e-16,9.5230227523117e-18,6.955808728219937e-21,2.140895331499792e-21,6.611094853124325e-16
0.031,2.6532762919190955,2138.196600575496,0.15513223633202278,0.7249139770983456,0.0,1.506864679780193e-16,0.012188207460516137,0.11722321089730674,7.129084066284763e-18,1.7914892957139935e-17,6.23705813920133e-05,0.000510180845921357,0.003809546249339026,0.0005324239770492669,0.0,0.0,2.163952963145389e-06,3.118867058571124e-07,0.014939047514181148,0.12575798193374216,5.7856556938616076e-09,5.811056333382968e-17,6.771752250023914e-16,4.177437781102122e-11,2.7598101545300625e-16,1.730204356376482e-17,2.928497753013375e-15,5.443901070926124e-19,6.130653242271421e-18,6.431717157569691e-17,3.410423708459276e-17,5.75563058416843e-16,1.3522688131906473e-19,6.196924697212742e-20,9.943101617102634e-26,2.384233011169072e-24,7.870671609529377e-16,1.1630881564442973e-22,2.1947866730046068e-21,3.440311578034496e-21,2.878233384700845e-20,1.7111958507177413e-25,3.552953131568903e-20,8.637283738472792e-23,5.2687212907195195e-21,8.137949500872366e-09,8.202763281607019e-10,4.052815691167586e-27,6.053713009360007e-05,6.721549731317113e-16,1.8480051770179588e-12,1.93921731514404e-18,8.438168647275889e-10,2.1760582887691267e-17,1.8365138489504615e-09,9.118670380820511e-18,2.503549435104372e-17,6.788571477123717e-21,1.0512378899217961e-38,1.5209573013656079e-21,5.279816276065709e-10,2.6434308157911086e-18,6.561163377790986e-19,1.3195038593629561e-18,3.768133413477649e-18,1.4417322962816222e-10,1.497242754455027e-20,6.601730050554025e-23,6.824385706421467e-16,2.2316913200061697e-08,7.078348285479619e-16,5.765600786370653e-19,9.067724888831148e-17,2.5407152278666186e-19,1.5509228990903408e-11,6.061485725684323e-16,2.7319286790963734e-17,2.2427855290774357e-14,2.402965467121233e-19,3.107811718445419e-16,4.563473814039185e-16,1.6818746999104493e-18,1.0395770047902832e-21,3.2613077107263766e-22,7.386609820466013e-16
0.032,2.675857305946089,2159.5142552896536,0.15382310703096932,0.7248901211809884,0.0,5.707425870925816e-17,0.011040417690658307,0.11810509991471613,5.044488724319735e-18,9.120217999126151e-18,4.915038058470854e-05,0.00041104734216061445,0.003495409924584084,0.0004761021104682969,0.0,0.0,1.7540486758006667e-06,2.40138248646753e-07,0.01361971496982857,0.12785312673446883,4.177088546021605e-09,2.44348522808088e-17,2.413462393308749e-16,3.499431129917729e-11,2.6510631466598616e-17,1.5681538458673684e-18,2.817041766290093e-16,5.807940456793987e-20,1.937314676547017e-18,3.033714600888573e-17,2.143759604517899e-17,6.121052946153966e-17,9.456826469665103e-21,4.727146876192355e-21,5.6905426077747866e-27,1.326513950945096e-25,4.89238761238824e-16,2.8642074704941195e-23,1.6582224764866332e-22,2.36775388535346e-22,3.2881315633157304e-21,9.831649442086817e-27,3.95500348305776e-21,7.105635032785015e-24,3.5665048682405887e-22,6.4680014352208865e-09,6.744024788038366e-10,2.6675397660463984e-28,5.7784324691174996e-05,6.391040143884355e-16,1.599759544176678e-12,1.3115751942775361e-18,7.863775996776069e-10,1.556107281413104e-17,1.6831649106660921e-09,6.071539512175919e-18,1.9246431452178144e-17,5.280802108232153e-22,2.725262845569528e-40,4.586946696224939e-22,6.8247351838414e-10,3.1254538169615815e-18,7.906017974433603e-19,9.10660963823675e-19,3.713225843296955e-18,1.1728286366495283e-10,1.2084614615203962e-21,5.572862771071822e-24,7.448713806155839e-16,1.660511753598293e-08,6.9956837432815e-17,4.0953629042939444e-20,6.59468125604855e-17,1.725748493162448e-19,9.416592394187698e-12,4.2289972835714883e-16,2.64448909653133e-17,2.4169280606773913e-15,2.2648875595369e-20,3.635190814086195e-17,2.62935612060046e-16,1.974591589690663e-19,9.695836357829377e-23,3.11905763166742e-23,8.427881212557025e-16
0.034,2.700778020683295,2183.2872975060645,0.15240374500234177,0.7248700811640348,0.0,3.149959976795412e-17,0.009722576349046783,0.11907429475804603,4.35642136893415e-18,5.6893331869026406e-18,3.6193601892411234e-05,0.0003110368095806896,0.0031144940003956603,0.00041118819970865477,0.0,0.0,1.365906983788483e-06,1.7276027950942396e-07,0.012020668725094911,0.1303840229843011,2.7485673582243943e-09,1.4865553033645465e-17,1.185118723947238e-16,2.773200661428117e-11,1.9274452560963657e-18,9.67281134059673e-20,1.8942856286293145e-17,4.391723633181018e-21,9.995676487511463e-19,1.6657197992286113e-17,1.1880771749455922e-17,5.1834281293800454e-18,4.2875617630935295e-22,2.426150435133627e-22,2.0277243525513695e-28,4.602147734223703e-27,2.6871627177431535e-16,1.127832079524385e-23,9.850973271707661e-24,1.122067331381256e-23,3.047968661347535e-22,3.686208088252563e-28,3.60291626954581e-22,4.19113494462719e-25,1.6965159139983646e-23,4.815381174932714e-09,5.209943717174632e-10,1.1416617602296095e-29,5.3882078522626664e-05,5.804544117423293e-16,1.3114477154339472e-12,8.127541190048882e-19,7.142229144007529e-10,1.0072092230862709e-17,1.495401889948977e-09,3.571567502988163e-18,1.358513641750846e-17,2.772319284676285e-23,6.522725050441033e-42,1.8406653654970836e-22,9.046866425817597e-10,3.670383761775774e-18,9.486053581920265e-19,5.923121757065254e-19,3.497908456219847e-18,8.983549032626653e-11,6.691830529220244e-23,3.6942980129629557e-25,8.038066474956423e-16,1.1335576164908214e-08,4.8671612602717585e-18,1.9141488357853896e-21,4.352170089345816e-17,1.0383077851486881e-19,8.400323292403744e-12,2.664175167022247e-16,2.4983646744264798e-17,1.8411710235150098e-16,1.5031485533783547e-21,3.1519637305118368e-18,1.2962317786984123e-16,1.6518340103698984e-20,6.19053241337202e-24,2.047137896917905e-24,9.522821035704249e-16
0.036000000000000004,2.716132807318424,2198.0202798906703,0.15154217925688188,0.7248584364444347,0.0,2.3330332650104425e-17,0.008886978673551966,0.11967017505187857,4.046674394450064e-18,4.215174767282646e-18,2.9191065096146927e-05,0.00025546002658382395,0.0028642030691751726,0.00037041913330363016,0.0,0.0,1.1624672836609441e-06,1.3757207768890092e-07,0.010975135444202165,0.13203768622353873,2.0522034831127892e-09,1.1244895312931982e-17,8.019518969016591e-17,2.350756076635768e-11,3.172256583925464e-19,7.657349146697273e-21,1.6012010340680626e-18,3.9941521802885293e-22,7.125208950198088e-19,1.1455771610247476e-17,7.872771342341861e-18,9.849711087166537e-19,2.7706870996037276e-23,1.7142494866254918e-23,1.1085134493864155e-29,2.4884327649721484e-28,1.7713308965056819e-16,6.819296764976607e-24,1.7692458403480904e-24,1.09979481818315e-24,6.126857305314564e-23,2.1869653527290554e-29,7.228337448896896e-23,5.1573267494826706e-26,1.8122631670574215e-24,3.9124430278469265e-09,4.3293010633157863e-10,7.173594919349867e-31,5.099654764473224e-05,5.33153012090814e-16,1.1317321557461803e-12,5.954645918556299e-19,6.651534614309437e-10,7.401280828645584e-18,1.3713235039038273e-09,2.4540317876893945e-18,1.0593416741591002e-17,2.0168366473115023e-24,3.022545473778568e-43,1.0877861657130816e-22,1.0747659022497914e-09,3.990426760099339e-18,1.0452744260972406e-18,4.559701754965242e-19,3.2806713139243208e-18,7.438631377150903e-11,5.057749124407223e-24,6.037970220584491e-26,8.313295194931476e-16,8.665441126800108e-09,4.2564111957188314e-19,1.2842597081501666e-22,3.237408658743227e-17,7.233625265265648e-20,7.939783550908794e-12,1.9256014718861021e-16,2.3801534955269803e-17,1.6951633491759855e-17,1.283684142979676e-22,3.2139241668156995e-19,7.895764896831065e-17,1.6100981168988479e-21,5.055915775119278e-25,1.7004066230667147e-25,1.0114715652573078e-15
