Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131)
5.300105647164422e-06,0.8557324050125698,0.00024128841132238404,0.0001042805203701496,0.00011019006667322694,0.015011619527354764,0.0,0.0,9.943950838496838e-05,3.2948992850027302e-06,0.0013110506101406425,0.007379739279693033,1.2069768054003112e-06,1.1850480598370135e-11,2.4832888196907187e-08,1.1543179359910709e-05,5.993649514428056e-05,0.000239998122726122,1.9740441396902645e-09,3.0777161045064305e-13,2.3555899459292346e-08,6.290444415980174e-10,1.3312884961395935e-05,1.1248434867309363e-07,2.275137095262108e-09,2.4192513969433256e-09,6.525496197983656e-11,4.179958550718994e-07,1.4824271883268772e-08,8.033926175595006e-11,7.332138760003677e-09,1.4916474845523264e-13,8.206212037810388e-12,1.2548748516662438e-10,3.76,0.0,0.7559667715348279,0.9863447189526355,0.007584370409591649,0.00045191092681616334,0.02290701951575302,0.00946551192183996,9.615195920262184e-12,6.117399851910171e-12,4.642565857920469e-07,0.00017927949513737561,0.002948116142085551,2.032928674611605e-06,8.544694271039863e-11,7.430607778663166e-12,2.032954932500294e-05,4.7211187110784465e-06,6.215664572011623e-07
5.402534239597259e-06,0.8558021561710714,0.0002431454487682477,0.00010619144449853877,0.00011210583748187004,0.01534166048386461,0.0,0.0,0.00010108271202816617,3.3534393726138524e-06,0.001380764537492652,0.007522668632750447,1.2728299666854474e-06,1.2016155876381098e-11,2.4979073782051026e-08,1.152812122537503e-05,6.029713459567425e-05,0.0002499754686053712,2.0847373527943203e-09,3.170993583777506e-13,2.407471399009963e-08,6.290361180722737e-10,1.329096903093889e-05,1.1747626624220855e-07,2.297143478997458e-09,2.5729472733018274e-09,6.752411436257308e-11,4.27807556071903e-07,1.5184963175167004e-08,8.145849775749876e-11,7.602973996680187e-09,1.5816056907262427e-13,8.522550730658721e-12,1.3310955737950782e-10,3.76,0.0,0.7550842990581541,0.9859794371765073,0.007832931122643204,0.000462230969358381,0.0234468092629043,0.009698871360391367,9.59831848139314e-12,6.1066456619553815e-12,4.634415550293706e-07,0.00017951672763969685,0.0030571263985484957,2.079964906409722e-06,8.551935507323189e-11,7.437072333847637e-12,2.034665061056173e-05,4.718417455728363e-06,6.359321220601017e-07
5.504962832030096e-06,0.8558725325076653,0.0002450235681439008,0.00010811555606178065,0.00011403168917469571,0.015673139337935946,0.0,0.0,0.00010273511010196662,3.411940954672787e-06,0.0014529333291080292,0.007665468227416398,1.3414718184690312e-06,1.218476192411204e-11,2.5126583836161342e-08,1.1512986697164824e-05,6.0662648190257744e-05,0.0002602545435075538,2.1994699845316188e-09,3.2659932284137213e-13,2.459686291131637e-08,6.290301346002362e-10,1.3268925175914177e-05,1.2260342793734867e-07,2.3194835146667798e-09,2.734236083844965e-09,6.984063510484408e-11,4.3765931777801604e-07,1.5547661520125232e-08,8.260005011175105e-11,7.880226159827219e-09,1.6758784336087775e-13,8.84633079855891e-12,1.4106046088288012e-10,3.76,0.0,0.7541944596104603,0.9856100549514678,0.008085512481218641,0.00047257457247188654,0.023989660981355437,0.009934888696643938,9.581342673643708e-12,6.095828851208829e-12,4.626217766239397e-07,0.00017976334022589864,0.0031677729500491723,2.127219671998574e-06,8.559569009937275e-11,7.443880530612384e-12,2.0364683631111335e-05,4.71592594189384e-06,6.503646699252794e-07
5.709820016895768e-06,0.856015188530777,0.0002488439355440019,0.0001120034370705684,0.00011791355596124233,0.016340448748111084,0.0,0.0,0.00010607260968337258,3.529009464802446e-06,0.001604793193696745,0.007950683032880459,1.4874448942813028e-06,1.253097997914973e-11,2.542560528262002e-08,1.1482488074523705e-05,6.140857260949313e-05,0.00028173988202428513,2.4412741193178084e-09,3.4612979722813766e-13,2.5651468455797266e-08,6.290256645780506e-10,1.3224453216357922e-05,1.3327005686473783e-07,2.3652142868754376e-09,3.0807201244508374e-09,7.46186918648648e-11,4.5748487697556363e-07,1.6279410257717538e-08,8.495207285408392e-11,8.454356420163716e-09,1.8780063503423572e-13,9.516649950166772e-12,1.5798723092417706e-10,3.76,0.0,0.7523925910077675,0.9848588974810768,0.008602780831121714,0.0004933321071399346,0.02508451452297919,0.010415081893288025,9.547095595008361e-12,6.074007145646014e-12,4.609679598338383e-07,0.00018028528895166327,0.0033939140720668595,2.2223770999362053e-06,8.576036536401689e-11,7.45854835074361e-12,2.0403600885405758e-05,4.7115813611702015e-06,6.794280706612128e-07
5.914677201761441e-06,0.8561604282335372,0.0002527512886899192,0.00011594434002529828,0.00012183549323883724,0.017013623886181165,0.0,0.0,0.00010946231597110363,3.646469769862307e-06,0.001766943945334654,0.008235393804037087,1.6455500053214805e-06,1.2889570602708043e-11,2.5730007032045743e-08,1.1451682791654824e-05,6.217480263055457e-05,0.0003044977327060704,2.699884851496842e-09,3.6639156539577026e-13,2.67203371327559e-08,6.290320068787961e-10,1.3179468264646507e-05,1.4449733750234888e-07,2.4124308705467842e-09,3.461027832652404e-09,7.95950535869598e-11,4.774762943875402e-07,1.702019474482416e-08,8.739932439189233e-11,9.055291491289423e-09,2.0993522900218261e-13,1.0218052511429544e-11,1.7634684118586546e-10,3.76,0.0,0.750560993886731,0.9840910641505954,0.009136260340576519,0.0005141828206802015,0.02619150262941069,0.010906459443748236,9.512454083506926e-12,6.05193436350939e-12,4.592951067736937e-07,0.00018084651044700012,0.0036264196493657887,2.318384911062665e-06,8.594144144724928e-11,7.474652185755245e-12,2.0446412740396016e-05,4.708103142689486e-06,7.087517762226478e-07
6.119534386627114e-06,0.8563083060068104,0.00025674741707791635,0.00011993841746789828,0.0001257973022519671,0.017692741011507494,0.0,0.0,0.00011291464277130758,3.7646916044004397e-06,0.0019396968666159661,0.008519611170900958,1.8164518224696375e-06,1.3260983473986576e-11,2.603984130046546e-08,1.142057026643073e-05,6.296185404479655e-05,0.00032857095709091366,2.975710097459103e-09,3.8741437680170955e-13,2.7804109503266724e-08,6.290501714033835e-10,1.3133969723739836e-05,1.5629829581134708e-07,2.4612382117602488e-09,3.877595664437252e-09,8.477580453485948e-11,4.976374122539341e-07,1.777071545114254e-08,8.994590757543072e-11,9.6838124685701e-09,2.3413086527771423e-13,1.0951442728307524e-11,1.9622181120590677e-10,3.76,0.0,0.7486995059614474,0.9833063742195723,0.009686031764868533,0.000535125990368393,0.02731053812710974,0.011409386591171923,9.477417723286615e-12,6.0296102514447e-12,4.576031977502004e-07,0.00018144817815226216,0.003865172618244671,2.4152260196180645e-06,8.613938905395813e-11,7.492232789869328e-12,2.0493230291155457e-05,4.705509034604879e-06,7.383305862569143e-07
6.324391571492787e-06,0.8564588754822905,0.00026083412320227617,0.0001239857966269591,0.00012979875858115244,0.01837787644884535,0.0,0.0,0.0001164401007224303,3.884048981473916e-06,0.002123360997864398,0.008803346287707523,2.000824090699545e-06,1.3645682347439856e-11,2.6355157870684086e-08,1.138915004184227e-05,6.377023104734493e-05,0.000354001570174464,3.269137782660468e-09,4.092292471425681e-13,2.8903446160298415e-08,6.290812023748421e-10,1.3087957228138834e-05,1.686858742832778e-07,2.5117451557829126e-09,4.332974486614896e-09,9.016719407327496e-11,5.179721457735996e-07,1.8531696875845345e-08,9.259605460139009e-11,1.0340720303275025e-08,2.605341603143454e-13,1.17177461467315e-11,2.1769828098710567e-10,3.76,0.0,0.7468079750110616,0.9825046487742597,0.010252171578217676,0.0005561608730424483,0.028441523850825143,0.011924225992317778,9.44198629143555e-12,6.007034679000021e-12,4.558922223707218e-07,0.00018209146968947715,0.0041100584262704935,2.5128822774842797e-06,8.635467659687942e-11,7.511330713039212e-12,2.054416404923137e-05,4.703816356405242e-06,7.681589758901694e-07
6.52924875635846e-06,0.856612189547242,0.0002650132210004734,0.00012808657816580572,0.000133839611455755,0.019069106518912273,0.0,0.0,0.00012004928713617866,4.0049197420976115e-06,0.0023182433394821067,0.009086610834853043,2.199347922202413e-06,1.4044145264512919e-11,2.6676003917207636e-08,1.1357421794541753e-05,6.460043080918235e-05,0.0003808306251851278,3.5805362260596748e-09,4.3186850827912393e-13,3.001902824386023e-08,6.291261783807016e-10,1.3041430654303081e-05,1.8167292472506068e-07,2.564064796690991e-09,4.8298317835769884e-09,9.577563879354961e-11,5.384844775294541e-07,1.9303887968197572e-08,9.535414503781803e-11,1.1026836540898517e-08,2.8929938059487213e-13,1.251790966504176e-11,2.4086616043384586e-10,3.76,0.0,0.744886259393377,0.9816857109104659,0.010834751818232544,0.0005772866994540917,0.02958435232057043,0.012451337803869207,9.406159765776187e-12,5.984207644103693e-12,4.5416217996157e-07,0.00018277756615352192,0.00436096475624269,2.611334451445818e-06,8.658776980864485e-11,7.53198625296874e-12,2.059932384063518e-05,4.703041975753109e-06,7.982310887777165e-07
6.734105941224132e-06,0.8567683003373744,0.0002692865341175105,0.00013224083491629533,0.00013791958308777828,0.019766507465015484,0.0,0.0,0.00012375287391269438,4.127685118716171e-06,0.0025246490405143648,0.009369417020294046,2.4127100112380334e-06,1.4456864731969397e-11,2.700242382999065e-08,1.1325385342677334e-05,6.545294675845288e-05,0.000409098097224858,3.910254506043574e-09,4.553658593613871e-13,3.1151557960439265e-08,6.291862125504259e-10,1.2994390130684373e-05,1.9527220110371407e-07,2.6183147524897e-09,5.370953789895404e-09,1.0160772465155268e-10,5.591784529983471e-07,2.0088062671267163e-08,9.822471932625595e-11,1.174300400706576e-08,3.205886702384456e-13,1.3352901573208976e-11,2.6581928095641974e-10,3.76,0.0,0.7429342285611732,0.9808493859228344,0.01143383993023211,0.0005985026698684811,0.030738905424576395,0.012991079753173028,9.369938333127775e-12,5.96112927810421e-12,4.5241307994727973e-07,0.00018350765109749118,0.004617781257394595,2.7105622016557563e-06,8.683913119196685e-11,7.55423940452872e-12,2.065881866815505e-05,4.7032022807880235e-06,8.285407304969827e-07
6.938963126089805e-06,0.8569272592422008,0.00027365589398796594,0.0001364486105992662,0.00014203836802833837,0.020470155375661107,0.0,0.0,0.00012756159354516242,4.252729300360149e-06,0.0027428815731996366,0.009651777580376355,2.6416007714542076e-06,1.488434787741776e-11,2.7334459019799808e-08,1.1293040653298758e-05,6.632827080172285e-05,0.0004388427661160684,4.258622806818618e-09,4.797564192321951e-13,3.2301759106418466e-08,6.292624528557408e-10,1.2946836047831752e-05,2.0949635244121768e-07,2.67461741435345e-09,5.959247536035083e-09,1.0767020902058814e-10,5.800581769272258e-07,2.0885020570394522e-08,1.0121249093852406e-10,1.2490087487967395e-08,3.545723068945701e-13,1.4223711565029565e-11,2.9265554898587164e-10,3.76,0.0,0.7409517635802217,0.9799955015004356,0.012049498611747339,0.0006198079506861515,0.03190505410928234,0.013543807193496795,9.333322397038534e-12,5.937799850640656e-12,4.506449422213016e-07,0.00018428290919501772,0.004880399283706624,2.8105440614317213e-06,8.710921929743245e-11,7.578129791590479e-12,2.0722756534500345e-05,4.704313141159944e-06,8.590813623538206e-07
7.143820310955478e-06,0.8570891169006876,0.0002781231377275384,0.00014070991853350328,0.00014619563254612762,0.02118012610296434,0.0,0.0,0.00013148622318417673,4.380438992840732e-06,0.002973242892895358,0.009933705780017923,2.886712400750873e-06,1.5327116565845877e-11,2.7672147714103886e-08,1.1260387850184776e-05,6.722689457754013e-05,0.00047010209876145455,4.625952744518904e-09,5.050767801075019e-13,3.347037759516482e-08,6.29356082506321e-10,1.2898769068314775e-05,2.2435791574695385e-07,2.733100145436441e-09,6.597742792478027e-09,1.1397002265256202e-10,6.011278104869268e-07,2.1695587636632162e-08,1.0432235649086092e-10,1.326897438224732e-08,3.914289320236638e-13,1.513135072102638e-11,3.214771011523458e-10,3.76,0.0,0.7389387576480665,0.9791238879287276,0.012681785657486504,0.0006412016719977403,0.03308265807756221,0.014109873143428904,9.29631258539777e-12,5.9142197745874745e-12,4.488577975212708e-07,0.00018510452458670224,0.005148711639438842,2.911257418504405e-06,8.739848783243828e-11,7.603696587394014e-12,2.079124422707095e-05,4.706389862874017e-06,8.898460956296065e-07
7.348677495821151e-06,0.8572539231964518,0.00028269010587756674,0.00014502474034133948,0.00015039101403490292,0.021896495176616765,0.0,0.0,0.00013553756677456467,4.511202961464494e-06,0.003216033582972351,0.010215215412055884,3.148736881278331e-06,1.5785707493007766e-11,2.8015524749368696e-08,1.1227427221440105e-05,6.814931004936539e-05,0.000502912131390978,5.012537671916576e-09,5.313650624978083e-13,3.4658181987482974e-08,6.294683204009203e-10,1.2850190136452131e-05,2.3986930895358325e-07,2.793895446382338e-09,7.28959389728965e-09,1.2051427153083144e-10,6.223915689176402e-07,2.25206170366574e-08,1.0755940410970596e-10,1.4080575300804058e-08,4.3134577923949624e-13,1.6076851459523024e-11,3.523904607825477e-10,3.76,0.0,0.7368951166128686,0.9782343782979241,0.01333075380506855,0.0006626829257715182,0.034271565495960526,0.014689628310212378,9.258909758173856e-12,5.890389610927573e-12,4.470516877983475e-07,0.00018597367903208227,0.005422612331875453,3.012678497812763e-06,8.770738467268803e-11,7.630978427154722e-12,2.086438708059017e-05,4.7094471372062326e-06,9.208276862998611e-07
7.553534680686824e-06,0.8574217272510066,0.0002873586400202574,0.0001493930246585719,0.00015462412045537323,0.022619337713302774,0.0,0.0,0.0001397264353307937,4.645411543023543e-06,0.0034715529845398673,0.01049632079560264,3.4283639212306246e-06,1.6260672245769723e-11,2.83646213581304e-08,1.1194159226830373e-05,6.909600978007667e-05,0.0005373073521410699,5.418652961096605e-09,5.586609714242834e-13,3.5865964024967765e-08,6.296004215866358e-10,1.2801100487869751e-05,2.5604282383038905e-07,2.8571411013232936e-09,8.03808145199947e-09,1.2731023856754066e-10,6.438537193483062e-07,2.3360989979276032e-08,1.1092892144433703e-10,1.4925824622039997e-08,4.745188957154314e-13,1.7061267448583518e-11,3.8550669529706057e-10,3.76,0.0,0.7348207594913149,0.9773268087175891,0.013996450581880815,0.0006842507643395908,0.035471612711817285,0.01528342109717167,9.221115014842632e-12,5.8663100734480815e-12,4.452266665734391e-07,0.00018689154997009668,0.005701996331121427,3.1147823459413298e-06,8.803635083724555e-11,7.660013317395032e-12,2.0942288731206682e-05,4.713498990069361e-06,9.520185302536726e-07
7.758391865552496e-06,0.8575925774144181,0.00029213058026662233,0.00015381468585233443,0.00015889452981450935,0.02334872832157142,0.0,0.0,0.00014406362542910704,4.783456120527107e-06,0.003740099310855904,0.01077703677336624,3.726278844035702e-06,1.6752577324132046e-11,2.8719464955636997e-08,1.1160584505162956e-05,7.006748703353101e-05,0.0005733205844273786,5.844556264266613e-09,5.870058538346059e-13,3.709453916554927e-08,6.297536776928089e-10,1.2751501658847579e-05,2.7289061886570343e-07,2.9229803032324447e-09,8.846613870324054e-09,1.3436538510851784e-10,6.655185786564174e-07,2.4217616584407823e-08,1.1443640336370888e-10,1.5805680985771862e-08,5.211533500985195e-13,1.8085673473869525e-11,4.2094157404005233e-10,3.76,0.0,0.7327156189840739,0.9764010185371488,0.014678918153447448,0.0007059041990421422,0.03668262398165262,0.015891597595516425,9.182929701608888e-12,5.841982033365461e-12,4.433827992885138e-07,0.00018785930849090997,0.005986759336810139,3.2175428173374316e-06,8.838581943077576e-11,7.690838542460461e-12,2.102505086276566e-05,4.718558729540692e-06,9.834106590563734e-07
7.96324905041817e-06,0.8577665212536784,0.0002970077626041255,0.0001582896027492334,0.00016320178968221182,0.024084741002198127,0.0,0.0,0.00014855989598291155,4.925728559994933e-06,0.004021969746122725,0.011057378707929028,4.043160431628227e-06,1.7262004134405353e-11,2.9080078924487104e-08,1.1126703881482273e-05,7.106423569286476e-05,0.0006109828715627943,6.290487753317586e-09,6.164427572003017e-13,3.8344747120423725e-08,6.299294173447233e-10,1.270139549540752e-05,2.9042471211790066e-07,2.991561757628519e-09,9.718728763865436e-09,1.416873522532652e-10,6.873905113780387e-07,2.5091436771919984e-08,1.1808755908383108e-10,1.6721127702308185e-08,5.714634280124343e-13,1.9151165261708656e-11,4.58815726041361e-10,3.76,0.0,0.7305796419870568,0.9754568505720039,0.015378193173696205,0.0007276421990423578,0.03790441121246878,0.016514501560675025,9.144355418533325e-12,5.8174065238371e-12,4.4152016364885403e-07,0.00018887811718208689,0.0062767975516946715,3.3209325624735393e-06,8.875621453214639e-11,7.723490566584571e-12,2.1112772940631717e-05,4.724638893009406e-06,1.014995736305845e-06
8.168106235283844e-06,0.8579436055389555,0.0003019920161173438,0.00016281761737934914,0.00016754541675045325,0.02482744904401913,0.0,0.0,0.000153225943368093,5.072620609281125e-06,0.004317460528295793,0.01133736247693853,4.3796787297508845e-06,1.7789548939114733e-11,2.9446482396822196e-08,1.1092518374014613e-05,7.208674999581811e-05,0.000650323363076322,6.756670338755553e-09,6.470164892519207e-13,3.961745239157012e-08,6.301290065606759e-10,1.2650784162111642e-05,3.0865697403572154e-07,3.063039764918363e-09,1.0658094148227203e-08,1.4928396196552562e-10,7.094739276671043e-07,2.598342116735835e-08,1.2188831902378335e-10,1.76731730672973e-08,6.256728152383431e-13,2.025885925460486e-11,4.992547971929801e-10,3.76,0.0,0.7284127900968217,0.9744941513349563,0.016094306637506738,0.0007494636903141732,0.03913677371754587,0.017152474373208885,9.105394026374321e-12,5.792584744290557e-12,4.39638849951642e-07,0.00018994912784744383,0.006572007462162786,3.4249230181090486e-06,8.914795002772769e-11,7.75800493146337e-12,2.120555193278756e-05,4.731751191065797e-06,1.046765054629491e-06
8.372963420149517e-06,0.8581238762277738,0.00030708516008461626,0.00016739853374279361,0.00017192489643921992,0.02557692491524176,0.0,0.0,0.00015807237498274853,5.224523257421275e-06,0.004626867015577013,0.011617004467134304,4.736492824032892e-06,1.8335822765789122e-11,2.981869003748546e-08,1.1058029200985644e-05,7.313552415043403e-05,0.000691369203210697,7.243309868550074e-09,6.787736788612739e-13,4.0913544809023064e-08,6.303538491110296e-10,1.2599670150537943e-05,3.275991202497082e-07,3.137574281486242e-09,1.166850945282638e-08,1.5716321795179854e-10,7.317732812458258e-07,2.6894572017732055e-08,1.2584484156028631e-10,1.8662850568842937e-08,6.840147665088562e-13,2.1409892335455106e-11,5.423896062964711e-10,3.76,0.0,0.7262150401084765,0.9735127712726385,0.016827283735940318,0.0007713675547428697,0.04037949798821943,0.01780585498438792,9.06604765314208e-12,5.7675180645955455e-12,4.3773896140288184e-07,0.00019107347912809895,0.006872285625713848,3.5294843997930813e-06,8.95614284070722e-11,7.794416150729248e-12,2.130348202223368e-05,4.7399064520625155e-06,1.0787095333654364e-06
