Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81),S(2051),CF2(42)
9.367937798198755e-07,0.6093445935251527,5.117001826611161e-07,8.578236097733145e-08,8.423926407232155e-08,9.79858777919166e-07,0.0,0.0,1.1647433198034251e-07,1.438993913137011e-10,2.8253281437746735e-08,8.504100196224255e-07,1.7844567220300863e-13,7.304523847839538e-20,6.838062361614471e-14,8.486071998788368e-09,6.550824330148733e-09,1.4200966170924562e-08,3.746303363106279e-18,2.1650995262401783e-23,1.1182475468561085e-15,1.0943120926005462e-16,8.378754353125607e-09,6.09372540114069e-15,7.004897206038101e-14,7.760494680017024e-17,6.990720618841542e-21,4.91068175584109e-15,1.1550618105744312e-16,3.1697243997302833e-18,7.31469605168193e-16,4.085602735039727e-22,3.6708097468497074e-21,5.140370040913966e-22,3.76,0.0,0.5799903152681729,0.9997414157155564,3.342721835425681e-07,5.81045966767152e-10,1.3401777327982295e-06,9.172262643875423e-07,4.1279714389771405e-15,1.7114791849127543e-15,4.1817795261795314e-10,4.8618438481722314e-08,6.494632789660699e-08,3.4128042025908647e-09,7.673946819462034e-15,2.3482587983875364e-16,5.002485775764656e-09,5.458194408825034e-10,1.5929135898654292e-11,4.930814689964038e-10,0.0002573008544627238,8.228512587811793e-16,1.0708003058937089e-10,4.539848055975282e-16,3.798481135998702e-19,2.828483686096576e-17,1.3775381633402e-23,1.6439883884417983e-17,1.121414696930785e-16,5.725517138479709e-14,3.1962786042398144e-14,1.1614121480527554e-20,1.6593063147908835e-09,4.566320346189805e-17,4.975564752867967e-12,5.147334526841179e-13,3.131249913661296e-17,2.0447515062670708e-19,3.3918963783187537e-16
9.556352237272157e-07,0.609344597568222,5.134552997318496e-07,8.680209593920642e-08,8.554183185019378e-08,1.006996083219969e-06,0.0,0.0,1.1951861234470042e-07,1.5079795748746748e-10,2.8844108345922133e-08,8.684724815321436e-07,1.8208205648297662e-13,7.360496054581496e-20,6.864331575538248e-14,8.486070855002407e-09,6.676000037195821e-09,1.4492585424487405e-08,3.8823279932899984e-18,2.2703882413325554e-23,1.156444776844294e-15,1.0943122699894666e-16,8.378753113567002e-09,6.433757628655433e-15,7.144047294343347e-14,8.281836028859482e-17,7.255422706276406e-21,5.110323889407102e-15,1.2253562872621144e-16,3.3186127217354733e-18,7.514409700455829e-16,4.251392114943346e-22,3.8743860938956314e-21,5.480328878137752e-22,3.76,0.0,0.5799902500144973,0.9997413843092156,3.477585031274023e-07,6.046471007123397e-10,1.3821784305369219e-06,9.363305065011559e-07,4.127970725672885e-15,1.7114788890176873e-15,4.1817803912501006e-10,4.901555599339036e-08,6.849244426864916e-08,3.527240044320563e-09,7.742561110543833e-15,2.367456259096202e-16,5.050201030466367e-09,5.511664845363799e-10,1.6429582152676367e-11,5.090112277881032e-10,0.0002573008463805225,8.514907979665767e-16,1.101547902098596e-10,4.696279463769774e-16,4.090747304679023e-19,2.911135982664914e-17,1.4372115786622713e-23,1.7222235150376065e-17,1.199852785811581e-16,5.898159246469633e-14,3.2225211541962666e-14,1.2047536622103233e-20,1.677551723749771e-09,4.837366286587204e-17,5.167627555315606e-12,5.443955539461445e-13,3.275039474132826e-17,2.1488851742820278e-19,3.6216574206698227e-16
9.744766676345557e-07,0.6093446016125533,5.151175216531534e-07,8.778642281385856e-08,8.682409663875185e-08,1.034216250891758e-06,0.0,0.0,1.2257045820093425e-07,1.578719635880018e-10,2.9435763760136718e-08,8.865489366450865e-07,1.8570392939052232e-13,7.41372134851922e-20,6.889205244721057e-14,8.486069709976433e-09,6.800752808973772e-09,1.4784223219249107e-08,4.0198711680222714e-18,2.3782202802095615e-23,1.1953970544712472e-15,1.0943124565055938e-16,8.378751868168067e-09,6.784989040388249e-15,7.28277220259223e-14,8.824935623181939e-17,7.522762517366941e-21,5.313747322439939e-15,1.2983323103738181e-16,3.470682795232921e-18,7.715199384888509e-16,4.420319382689139e-22,4.083187461580553e-21,5.834588583259684e-22,3.76,0.0,0.5799901844003186,0.9997413527532437,3.6144869052991446e-07,6.286941920686928e-10,1.4244287161909497e-06,9.554499055194922e-07,4.1279700111419455e-15,1.7114785926127267e-15,4.1817812057542e-10,4.940033353021155e-08,7.214794813521599e-08,3.642461267564896e-09,7.80904326237929e-15,2.386057175937765e-16,5.096433787820395e-09,5.563477524574607e-10,1.693301681102391e-11,5.250698718015706e-10,0.00025730083825981076,8.803955718952889e-16,1.1323404485173205e-10,4.853903614803537e-16,4.398401142923618e-19,2.9939296137264254e-17,1.4986282294608523e-23,1.8020655734294956e-17,1.2816391408278603e-16,6.071171797144105e-14,3.247948593150741e-14,1.248593934694991e-20,1.6952303309045335e-09,5.117360596534217e-17,5.361861939725507e-12,5.750547070830916e-13,3.4214503138852214e-17,2.255252739365796e-19,3.8608024629621907e-16
9.933181115418957e-07,0.6093446056581558,5.166923118779877e-07,8.873644196614745e-08,8.808674385411468e-08,1.0615149084354366e-06,0.0,0.0,1.2562945079389077e-07,1.6512169486004807e-10,3.002827239165428e-08,9.04638950132275e-07,1.8931204176806533e-13,7.464342309176089e-20,6.91276552715219e-14,8.486068563686976e-09,6.925082463308758e-09,1.5075879668843056e-08,4.158887393161381e-18,2.4885956114375477e-23,1.2351103775040045e-15,1.094312652209396e-16,8.378750617110029e-09,7.147521475386733e-15,7.421071369410033e-14,9.390064706493716e-17,7.79266028580271e-21,5.520939612092694e-15,1.374030742586767e-16,3.6259029500978326e-18,7.917038564581669e-16,4.592378358196295e-22,4.297138614127941e-21,6.203417659619844e-22,3.76,0.0,0.5799901184356527,0.9997413210488262,3.7533959711850435e-07,6.531857310997542e-10,1.4669179666333154e-06,9.745840406916914e-07,4.127969295377245e-15,1.7114782956951682e-15,4.181781971217943e-10,4.977315457754629e-08,7.591345344060523e-08,3.758434359687829e-09,7.873459534642113e-15,2.404080087515188e-16,5.141230106441417e-09,5.613683915526333e-10,1.7439312658908935e-11,5.412534985463893e-10,0.0002573008301008783,9.09558499276292e-16,1.1631675095521942e-10,5.0126737282707e-16,4.721871765396278e-19,3.076835698503968e-17,1.5618068158351927e-23,1.883495011779533e-17,1.3668147857482549e-16,6.244491427647689e-14,3.2725862513637625e-14,1.2929251342287618e-20,1.7123597229316198e-09,5.4063187764917133e-17,5.558197392476681e-12,6.067185948645047e-13,3.570433012486463e-17,2.3638142407449914e-19,4.109437501341782e-16
9.999999999999997e-07,0.6093446097050376,5.172307680213264e-07,8.906532017720364e-08,8.852994188196628e-08,1.0712141147482894e-06,0.0,0.0,1.2671592687802073e-07,1.6773498327952076e-10,3.02386079815604e-08,9.110575298758381e-07,1.90588447097389e-13,7.481694687095975e-20,6.920820111745595e-14,8.48606815686194e-09,6.96907280791524e-09,1.5179316576236257e-08,4.208533182732442e-18,2.5283498187828816e-23,1.2493781308236711e-15,1.0943127238236147e-16,8.378750172111036e-09,7.27882257217995e-15,7.470015132534695e-14,9.595821706167948e-17,7.88897633037537e-21,5.595320775741112e-15,1.4015378225350205e-16,3.681700525175549e-18,7.988865681513951e-16,4.654148105592214e-22,4.374236357415496e-21,6.337768512579061e-22,3.76,0.0,0.5799900949597181,0.9997413097697962,3.8031347457684987e-07,6.619778298410422e-10,1.4820417331927659e-06,9.8137319110766e-07,4.127969041242516e-15,1.7114781902734065e-15,4.181782231180948e-10,4.9902569441495686e-08,7.727537807483608e-08,3.799737318397315e-09,7.895819915335243e-15,2.4103362585410146e-16,5.156779994784135e-09,5.631112615269971e-10,1.761952848461044e-11,5.470221296061489e-10,0.0002573008271982869,9.199614997154178e-16,1.174106339116626e-10,5.069246396786891e-16,4.840466880692886e-19,3.106259076932812e-17,1.5846389634695567e-23,1.9127506505456945e-17,1.3978428513667157e-16,6.30601932793562e-14,3.2811386395241147e-14,1.3087632011948043e-20,1.7183057598958062e-09,5.5109496074545386e-17,5.628317107524756e-12,6.18190543913812e-13,3.623876484757982e-17,2.4028337520830166e-19,4.1999116478174707e-16
1.0121595554492357e-06,0.6093446097050376,5.181848033613618e-07,8.965324610874326e-08,8.933044958041642e-08,1.0888879402837257e-06,0.0,0.0,1.2869519597291443e-07,1.725474121130258e-10,3.062165908153274e-08,9.227421006681265e-07,1.9290711917478525e-13,7.512494951657967e-20,6.935089611119038e-14,8.486067416113553e-09,7.048988920233343e-09,1.5367554884636058e-08,4.29933197045554e-18,2.6015144659342925e-23,1.275590562499888e-15,1.0943128571148028e-16,8.378749360565691e-09,7.521454567926969e-15,7.558944354126493e-14,9.977483018420357e-17,8.06504064547785e-21,5.731888308264631e-15,1.452491935472671e-16,3.784241212848375e-18,8.119902108410685e-16,4.76756316823138e-22,4.5161628741572036e-21,6.587083921388922e-22,3.76,0.0,0.5799900521300739,0.9997412891970794,3.894281816692259e-07,6.78120207604097e-10,1.5096360271036455e-06,9.937325052827497e-07,4.12796857837299e-15,1.7114779982627485e-15,4.1817826891202893e-10,5.0134390703533737e-08,7.978954682535107e-08,3.875127267840391e-09,7.935874127934406e-15,2.4215429563248833e-16,5.1846346162234155e-09,5.662333891593195e-10,1.794834808851484e-11,5.575583289234314e-10,0.0002573008219040251,9.389728101257391e-16,1.194019058769391e-10,5.172545154520271e-16,5.06158867542424e-19,3.1598264836708784e-17,1.6267653098665467e-23,1.966492747462179e-17,1.4554189162979563e-16,6.418057230687856e-14,3.296458672018509e-14,1.3377400683440831e-20,1.7289569463615012e-09,5.704251706663481e-17,5.756565613203337e-12,6.393945761321499e-13,3.721938937116563e-17,2.474529993943548e-19,4.367663820462262e-16
1.0310009993565758e-06,0.6093446137532055,5.195998188507357e-07,9.053791734855724e-08,9.055587919755758e-08,1.1163314722661511e-06,0.0,0.0,1.3176732270419153e-07,1.8014935316210442e-10,3.121594879482045e-08,9.408579800129634e-07,1.964898617490867e-13,7.558308898882027e-20,6.95625002012131e-14,8.486066267238745e-09,7.172472195470059e-09,1.565924897582939e-08,4.441161008129552e-18,2.7169773569797926e-23,1.3168432505337783e-15,1.0943130712191764e-16,8.378748098699863e-09,7.906885873631717e-15,7.696390829310341e-14,1.0587439201461644e-16,8.339832429524162e-21,5.946580956578304e-15,1.5337557332757968e-16,3.9456653552098306e-18,8.323766255431463e-16,4.945868246814104e-22,4.740182423985914e-21,6.985854549100294e-22,3.76,0.0,0.5799899854927308,0.9997412571990546,4.037115087825544e-07,7.034961112684765e-10,1.552573191997016e-06,1.0128949061354361e-06,4.1279678601249495e-15,1.7114777003137341e-15,4.1817833608953803e-10,5.048440192940793e-08,8.377678883209422e-08,3.992509340770056e-09,7.996349247763852e-15,2.4384631866575752e-16,5.226690562101982e-09,5.709475779192318e-10,1.8460006869189258e-11,5.739807033796649e-10,0.0002573008136695289,9.686320330891864e-16,1.2248854654226563e-10,5.333475285513373e-16,5.417981708421765e-19,3.242875306194771e-17,1.6935209807204147e-23,2.0510401859851718e-17,1.5474889615005268e-16,6.591810673860461e-14,3.3195896356706197e-14,1.3830321518637185e-20,1.7450385228626407e-09,6.0111658991429e-17,5.956900471729698e-12,6.73089697678398e-13,3.875920300884074e-17,2.5873606701738996e-19,4.6355781319597e-16
1.0498424432639158e-06,0.6093446178026638,5.209418899217135e-07,9.139152461297752e-08,9.176368621581908e-08,1.1438418570274992e-06,0.0,0.0,1.348454816743999e-07,1.8792773418222953e-10,3.1811166615011677e-08,9.589861926079943e-07,2.000609442604165e-13,7.601907569878185e-20,6.976314898950976e-14,8.486065117047628e-09,7.295532394315996e-09,1.595096204956001e-08,4.5843314297997884e-18,2.834985098018357e-23,1.3588739127473113e-15,1.0943132945132792e-16,8.37874683166972e-09,8.303910989883251e-15,7.833410573752958e-14,1.1220171212385265e-16,8.616968473092236e-21,6.165005101169692e-15,1.6178614767421408e-16,4.1101429387992296e-18,8.528608573657698e-16,5.127288335439691e-22,4.969118586210341e-21,7.3999961423660125e-22,3.76,0.0,0.5799899185323656,0.9997412250557423,4.18186747100353e-07,7.293119319984326e-10,1.5957201863024606e-06,1.0320708632455677e-06,4.127967140629842e-15,1.7114774018468354e-15,4.181783987934465e-10,5.0823537088311444e-08,8.787571506178652e-08,4.110551272430456e-09,8.054945166538149e-15,2.454857641943701e-16,5.267439846611292e-09,5.755156405212548e-10,1.8974177925391583e-11,5.905170781828877e-10,0.00025730080539762437,9.98529983133758e-16,1.2557574814027354e-10,5.495423467652673e-16,5.791480981607556e-19,3.325956557375956e-17,1.7620904198193575e-23,2.137119235403721e-17,1.6430606453462607e-16,6.765695521521829e-14,3.342002183939028e-14,1.4287953758507398e-20,1.7606204643973803e-09,6.327063742364827e-17,6.159137962268886e-12,7.078107058410597e-13,4.0323302144360825e-17,2.702267367958933e-19,4.913272713341977e-16
1.0686838871712558e-06,0.6093446218534171,5.222152748368003e-07,9.221512142103931e-08,9.295451129611545e-08,1.1714156603408443e-06,0.0,0.0,1.3792934398002444e-07,1.9588275098043624e-10,3.2407337738750596e-08,9.771263551824805e-07,2.0362101631646425e-13,7.64340837981912e-20,6.995348282101077e-14,8.486063965527325e-09,7.4181697059036105e-09,1.6242694211001347e-08,4.728800981818409e-18,2.9555388183293366e-23,1.4016878557254407e-15,1.0943135269784542e-16,8.378745559625104e-09,8.712623670626636e-15,7.970003465874124e-14,1.1875906735840462e-16,8.896385420654978e-21,6.3871482873027615e-15,1.704848006991912e-16,4.277641356217794e-18,8.7344079171676565e-16,5.311818483069066e-22,5.202892084266842e-21,7.829774769916806e-22,3.76,0.0,0.5799898512573295,0.9997411927680755,4.3285116735387545e-07,7.555661602277262e-10,1.6390681476825593e-06,1.051260009350323e-06,4.127966419884984e-15,1.7114771028610244e-15,4.18178457158549e-10,5.115213417296276e-08,9.208683728193022e-08,4.229225047388211e-09,8.111720283635443e-15,2.470742661562287e-16,5.306923071242455e-09,5.799421143134329e-10,1.949075512229424e-11,6.071640218126693e-10,0.0002573007970885625,1.0286607496205018e-15,1.286626228599249e-10,5.65835091712892e-16,6.182516849421249e-19,3.4090456481528544e-17,1.8324895660221343e-23,2.224712316707733e-17,1.742168048471186e-16,6.939657759128185e-14,3.3637186424614686e-14,1.4750242772087944e-20,1.7757182881821953e-09,6.651943737660472e-17,6.363216155448728e-12,7.435640578081299e-13,4.191122731375192e-17,2.8192116775629088e-19,5.200835546791566e-16
1.0875253310785958e-06,0.609344625905468,5.234239753002036e-07,9.300974396744471e-08,9.412898143662102e-08,1.1990496482598752e-06,0.0,0.0,1.4101859989704455e-07,2.040145801914575e-10,3.300448747077318e-08,9.952780963728116e-07,2.0717070269659594e-13,7.682922948125759e-20,7.013410345597064e-14,8.486062812666947e-09,7.540384397814541e-09,1.653444556346323e-08,4.874528239142919e-18,3.078639976647129e-23,1.4452902267055575e-15,1.0943137685850886e-16,8.378744282708853e-09,9.133115935677306e-15,8.106169477524485e-14,1.2554863598034524e-16,9.178023538458e-21,6.612998063819159e-15,1.794753669428188e-16,4.4481278688180826e-18,8.94114438195735e-16,5.499454045858314e-22,5.441423283713038e-21,8.275456017097582e-22,3.76,0.0,0.5799897836756006,0.9997411603369335,4.477021402705287e-07,7.82257287207911e-10,1.6826086091840704e-06,1.070461989529275e-06,4.12796569788847e-15,1.7114768033555837e-15,4.181785113154964e-10,5.147052067252339e-08,9.641064448852557e-08,4.348503888017338e-09,8.166731183607566e-15,2.486134077124836e-16,5.345179576606991e-09,5.842313957836715e-10,2.0009637058919727e-11,6.239182114638907e-10,0.00025730078874258434,1.0590186847634039e-15,1.3174831866621448e-10,5.822220637890486e-16,6.591519864088826e-19,3.492118975356853e-17,1.9047337306190352e-23,2.313802370625003e-17,1.8448436695671095e-16,7.113645519965523e-14,3.38476064313757e-14,1.5217139090839595e-20,1.7903470313946167e-09,6.985800727775676e-17,6.5690751486602e-12,7.803559326275823e-13,4.352252887962374e-17,2.9381557387684907e-19,5.498350457435411e-16
1.1063667749859358e-06,0.6093446299588182,5.245717521771989e-07,9.377640948992529e-08,9.528770930828647e-08,1.226740775058619e-06,0.0,0.0,1.4411295772602454e-07,2.1232338040133041e-10,3.3602641219077185e-08,1.013441056353191e-06,2.1071060378660435e-13,7.720557311874899e-20,7.030557643279066e-14,8.486061658457548e-09,7.662176811024565e-09,1.682621620849053e-08,5.021472609822469e-18,3.2042903728143837e-23,1.489686018624301e-15,1.0943140192969857e-16,8.378743001057136e-09,9.565478174661937e-15,8.241908668160747e-14,1.3257250178557223e-16,9.461826532607663e-21,6.842541985433114e-15,1.8876163176752393e-16,4.621569641393684e-18,9.148799260917188e-16,5.690190686724171e-22,5.68463241499519e-21,8.737305030942975e-22,3.76,0.0,0.5799897157947984,0.9997411277631456,4.6273713436427674e-07,8.093838052792665e-10,1.7263334825683627e-06,1.0896764608178225e-06,4.12796497463925e-15,1.7114765033301688e-15,4.1817856139106017e-10,5.177901389899958e-08,1.0084760392337295e-07,4.468362203465446e-09,8.220032692573857e-15,2.501047228253274e-16,5.382247481415198e-09,5.883877449095817e-10,2.0530726868680663e-11,6.407764296593807e-10,0.00025730078035987787,1.0895983924778808e-15,1.3483201811502598e-10,5.986997342305252e-16,7.0189207408296795e-19,3.5751538890176265e-17,1.9788376220707276e-23,2.4043728612487673e-17,1.9511184862767974e-16,7.287609014195351e-14,3.405149145681348e-14,1.5688598120699715e-20,1.8045212655805053e-09,7.328626117269159e-17,6.7766570151641325e-12,8.181922419189163e-13,4.515676737552205e-17,3.0590622925000827e-19,5.805897250688313e-16
1.144049662800616e-06,0.6093446380694199,5.266984597474218e-07,9.522983617521524e-08,9.756031451665493e-08,1.2822831379833954e-06,0.0,0.0,1.5031589617174382e-07,2.2947244403286882e-10,3.4802062885890196e-08,1.04979924896056e-06,2.1776333293840377e-13,7.790582920152638e-20,7.062317328061292e-14,8.486059345964095e-09,7.904496504767222e-09,1.7409815774173214e-08,5.318854503806806e-18,3.463247843843585e-23,1.5808770943248839e-15,1.0943145478883842e-16,8.378740424060472e-09,1.0466166556849549e-14,8.512107230594658e-14,1.47331012193147e-16,1.0035718131788727e-20,7.312662524593612e-15,2.082361551069746e-16,4.977187324894294e-18,9.566795146266853e-16,6.080951385083613e-22,6.18476589160659e-21,9.710565004570349e-22,3.76,0.0,0.5799895791647489,0.9997410621907121,4.933495349955277e-07,8.649369909635342e-10,1.8143059113154275e-06,1.128141562438385e-06,4.127963524381429e-15,1.711475901719055e-15,4.1817864978550367e-10,5.236754075808113e-08,1.1006274537452902e-07,4.709720539629683e-09,8.321718371708058e-15,2.5294977258265866e-16,5.452964077586264e-09,5.963180283695583e-10,2.1579164184899805e-11,6.7479258908329e-10,0.0002573007634851151,1.1514027361856603e-15,1.4099032435965583e-10,6.319138638892811e-16,7.930639587849202e-19,3.7410224563339324e-17,2.1326805511840574e-23,2.5898916231928146e-17,2.1745823701795354e-16,7.63527402320778e-14,3.4440462573237655e-14,1.6645048692864367e-20,1.8315622481378211e-09,8.041131766335843e-17,7.1967672266220695e-12,8.970205346862326e-13,4.8492349756100425e-17,3.3066171041250223e-19,6.451386419551369e-16
1.1779642618338282e-06,0.6093446453734055,5.284374375224123e-07,9.645208022760856e-08,9.955765734180617e-08,1.3324395933245918e-06,0.0,0.0,1.55913395134914e-07,2.4551309947458043e-10,3.5885232970492533e-08,1.0825566046120829e-06,2.2408286644996724e-13,7.84813272392296e-20,7.088273272641482e-14,8.486057260048621e-09,8.121144797936737e-09,1.7935122349811727e-08,5.590270661081448e-18,3.705053322870266e-23,1.6657096615132853e-15,1.0943150543932137e-16,8.378738089808292e-09,1.1318258201989634e-14,8.753828412743559e-14,1.6143408169540945e-16,1.0559124040534865e-20,7.748280328232745e-15,2.268114971807604e-16,5.307019918828107e-18,9.94596764707821e-16,6.443204448324086e-22,6.65008841398305e-21,1.0644445188647923e-21,3.76,0.0,0.5799894552444999,0.9997410026950585,5.2150657133486e-07,9.164088016637732e-10,1.894037843853524e-06,1.1627996646762624e-06,4.127962214866462e-15,1.7114753584917029e-15,4.181787165755508e-10,5.2866365805285425e-08,1.1874762880115347e-07,4.9286907129999205e-09,8.407905272975664e-15,2.553611853285531e-16,5.5129027012049076e-09,6.030407424332579e-10,2.252942313084535e-11,7.057326752136822e-10,0.0002573007481741615,1.2077357550298213e-15,1.4651844029058907e-10,6.620846007223826e-16,8.818430513139879e-19,3.8899639910927673e-17,2.2776355229918912e-23,2.76176640941655e-17,2.388290846099984e-16,7.947630189225431e-14,3.4770159234942136e-14,1.7521101454811163e-20,1.8544818496118806e-09,8.712909473177387e-17,7.580216135007768e-12,9.715921554188757e-13,5.1568627187827155e-17,3.535768194355167e-19,7.067358790914128e-16
