Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186)
7.666349760302149e-13,0.8834016199117721,1.5998071552930593e-14,3.0894371232701027e-16,2.066883845418791e-19,3.8503342984825133e-10,0.0,0.0,1.1546355905023914e-11,3.101386549263161e-19,2.829312017204624e-20,3.327820002974327e-20,6.829455171071234e-26,1.5354685754852946e-32,3.4663397382682875e-20,3.71923879039794e-14,4.385058301180267e-20,1.4311950991525253e-20,1.602927597832824e-36,3.5996817545119813e-47,3.341261615953132e-33,2.0615452074818294e-32,1.1976214822895634e-09,3.6587148320157093e-37,4.2721519288575876e-29,5.865001543443051e-42,1.1484261877971123e-44,2.014970535512294e-34,1.6214431076977275e-45,8.59757129668411e-43,4.649392904011695e-32,6.788360105940187e-50,4.667082977503073e-51,1.5920417806864178e-51,3.76,0.0,0.9824554451727189,0.9999999999884536,4.652930014942457e-21,2.3638402343851314e-26,1.156235372804637e-11,1.197658675627738e-09,1.6950309592723127e-25,3.2581235588752682e-24,7.958695970125486e-19,3.8503342973550976e-10,1.7738262410540578e-19,4.56829407200842e-20,5.9825036785946844e-24
1e-12,0.88340162000031,2.086889566443764e-14,4.030063248921678e-16,3.6217705168309316e-19,5.022382774462493e-10,0.0,0.0,1.50610864059306e-11,5.259232045233777e-19,6.195849678295344e-20,7.309276614305871e-20,1.4956338245297886e-25,3.3624891465542355e-32,5.878053473665136e-20,6.306878987132206e-14,9.58944885391485e-20,3.134143445520281e-20,5.671271762653508e-36,1.5842105368418615e-46,1.2053825889887973e-32,7.437149821186516e-32,1.5621649942249635e-09,1.2944882498380181e-36,1.1915095007672538e-28,2.621364219653536e-41,5.114687854783683e-44,7.119768976859243e-34,7.556027722623948e-45,3.838246799684364e-42,1.2988309014873588e-31,3.683756458364308e-49,2.4802768107396663e-50,8.639676454782283e-51,3.76,0.0,0.9824554446874251,0.9999999999849388,1.0189442625125306e-20,6.574061139544193e-26,1.5081954479875276e-11,1.5622280650785502e-09,3.7122307003228944e-25,7.134593704689555e-24,1.7426402032541283e-18,5.022382772469526e-10,3.007998159262814e-19,7.746693428016051e-20,1.0144939692594971e-23
1.0454113739178713e-12,0.88340162000031,2.181679146055757e-14,4.2131156264232673e-16,3.9777207972804234e-19,5.250456076443282e-10,0.0,0.0,1.5745030955435013e-11,5.7454229061855325e-19,7.02155978145344e-20,8.286687080316013e-20,1.6949644149894167e-25,3.8106021409930284e-32,6.421441555377082e-20,6.889904038540865e-14,1.086555499867724e-19,3.551825288779314e-20,6.765130654752968e-36,1.9218821889287907e-46,1.4404234536726755e-32,8.887338790806269e-32,1.633102086403114e-09,1.5441664134549733e-36,1.3893140633124065e-28,3.183905795221561e-41,6.210703735420014e-44,8.492077324962118e-34,9.202869453570643e-45,4.661566161527222e-42,1.5147047709174318e-31,4.528758429054624e-49,3.045297081865599e-50,1.0621520371678695e-50,3.76,0.0,0.98245544459299,0.9999999999842548,1.1547385783690099e-20,7.663180587232347e-26,1.5766846776789868e-11,1.6331709877798244e-09,4.207001812769183e-25,8.085362685841747e-24,1.974845671196586e-18,5.250456074251396e-10,3.2860732807256163e-19,8.462824914777183e-20,1.1082791129053303e-23
1.6029641696931843e-12,0.8834016201773854,3.345773586005797e-14,6.461122797412646e-16,1.0083603093279292e-18,8.050699631168798e-10,0.0,0.0,2.4142380297590265e-11,1.3474360895292197e-18,2.5501614638411537e-19,3.0342110247077196e-19,6.156690811026292e-25,1.3839725651103384e-31,1.5059430521543925e-19,1.6157873941136757e-13,3.9398450892655687e-19,1.2899880245994284e-19,6.21026936805715e-35,2.86413555852448e-45,1.2972161469953694e-31,8.003705079294982e-31,2.504034023886712e-09,1.4175527643488975e-35,7.9377227467811805e-28,4.676640552944762e-40,9.123699735184982e-43,7.78111419636087e-33,1.7056676448429195e-43,6.835873345157099e-41,8.6729825375746e-31,1.110062444703897e-47,7.535321241644457e-49,2.603996986219031e-49,3.76,0.0,0.982455443433532,0.9999999999758573,4.1939998061880144e-20,4.361774379007061e-25,2.417583317023047e-11,2.504195611028159e-09,1.5283017863854673e-24,2.936183997417187e-23,7.169988493410118e-18,8.050699625503884e-10,7.706613203190475e-19,1.9846829771103535e-19,2.5991747360921086e-23
2.7180697612438097e-12,0.8834016205315369,5.676108002805695e-14,1.0960981585666872e-15,3.348640438875868e-18,1.3651186737264214e-09,0.0,0.0,4.093707594728907e-11,3.869552135922836e-18,1.274274180848217e-18,1.542917656337765e-18,3.077212801842523e-24,6.915477914157341e-31,4.324539374273041e-19,4.639862759941002e-13,1.9661890235804375e-18,6.445860304025052e-19,9.793256801514082e-34,8.361074013846697e-44,1.9895811819521075e-30,1.2275352073524693e-29,4.245780825364469e-09,2.235523248100882e-34,7.120748865643457e-27,1.279349431877506e-38,2.511532915561714e-41,1.2255808237370014e-31,6.548831348303267e-42,1.86870295735831e-39,7.794899843402922e-30,5.372909715028663e-46,4.0081306785590517e-47,1.2608909402336403e-47,3.76,0.0,0.982455441114616,0.9999999999590624,2.0957856411604646e-19,3.9013813479942136e-24,4.099380751976972e-11,4.246244853301539e-09,7.640601899935653e-24,1.4667923558397582e-22,3.5800493780652e-17,1.3651186717848593e-09,2.2131782548691755e-18,5.699306099256993e-19,7.464286969086662e-23
4.9482809443450615e-12,0.8834016212398395,1.0351385794558475e-13,1.9986130865240483e-15,1.4166011974307944e-17,2.485216094759095e-09,0.0,0.0,7.452645510856141e-11,1.2819018392438457e-17,7.898302051915364e-18,9.90622055951278e-18,1.9083865293277817e-23,4.286393167633369e-30,1.4324862254310452e-18,1.5368605297393148e-12,1.2177268526758371e-17,3.995321714083259e-18,2.154937939981126e-32,3.525352953401339e-42,4.253824047461994e-29,2.624451955392209e-28,7.72880620345657e-09,4.919654443637193e-33,8.460832988112271e-26,5.171103681302778e-37,1.020819825494032e-39,2.695903821608712e-30,4.131925546960046e-40,7.557334767042038e-38,9.276186737159214e-29,4.0843363637757314e-44,3.2267703767484416e-45,9.592831376429325e-46,3.76,0.0,0.9824554364767841,0.9999999999254722,1.2991695955277872e-18,4.6277222586401605e-23,7.462976553286815e-11,7.73034332095545e-09,4.740889799399377e-23,9.086825369586148e-22,2.215585197212173e-16,2.4852160861897645e-09,7.331808328552007e-18,1.8878680614663404e-18,2.472766217201132e-22
7.178492127446313e-12,0.883401621948142,1.5054005016450982e-13,2.9058272063631507e-15,3.5326337749722436e-17,3.6053135170488373e-09,0.0,0.0,1.0811581808590225e-10,2.6975446116529107e-17,2.3221477261643142e-17,2.9831626931125986e-17,5.612928922356831e-23,1.2602232984974501e-29,3.0141664340609056e-18,3.233650485433978e-12,3.579255741316755e-17,1.1746483420869605e-17,1.1205736392916374e-31,2.3436951502446706e-41,2.3329401714149717e-28,1.4393189027113176e-27,1.1211207361302319e-08,2.5583707323004867e-32,3.323356721743403e-25,3.604626323486872e-36,7.05939846471828e-39,1.4021339925332182e-29,3.296165548716762e-39,5.270420265877119e-37,3.6458408445456304e-28,3.4816847752266623e-43,2.629347129687666e-44,8.179483993482954e-45,3.76,0.0,0.9824554318389522,0.9999999998918819,3.819933185650529e-18,1.8169420851608311e-22,1.0826573995243196e-10,1.1214441766085572e-08,1.3948888793365352e-22,2.6705986491601192e-21,6.506884591499265e-16,3.6053134951759585e-09,1.542856468793032e-17,3.972351059823614e-18,5.20352313037665e-22
9.408703310547565e-12,0.8834016226564444,1.9794979709417778e-13,3.8195687603557685e-15,6.984860373525244e-17,4.725410942701741e-09,0.0,0.0,1.417051648797637e-10,4.633880716205123e-17,5.085585017570126e-17,6.6792485815324e-17,1.2296979586551226e-22,2.759929968220413e-29,5.177350517346325e-18,5.554127635902597e-12,7.837583051073064e-17,2.572521140614056e-17,3.8254816979989437e-31,9.601090010276332e-41,8.19772361696755e-28,5.057563248198814e-27,1.4692984410552179e-08,8.734411271834178e-32,9.00771682608019e-25,1.5697658695355426e-35,3.052040298537976e-38,4.7881068568394907e-29,1.7159861326224372e-38,2.297071372603656e-36,9.886531678614417e-28,1.91492087705941e-42,1.2950342493034771e-43,4.500382831214815e-44,3.76,0.0,0.9824554272011206,0.9999999998582912,8.36640318757675e-18,4.923565915729004e-22,1.4190173635289535e-10,1.469854018869196e-08,3.05700458042945e-22,5.8466737554757895e-21,1.423570383099958e-15,4.725410898743449e-09,2.650344268461754e-17,6.823185981431794e-18,8.938697716845976e-22
1e-11,0.8834016233647469,2.1060304227909543e-13,4.063241027986526e-15,8.176573722800375e-17,5.022382775120335e-09,0.0,0.0,1.506107177070623e-10,5.234588458357195e-17,6.087330868944333e-17,8.046486652097748e-17,1.4720788450963926e-22,3.303572980511474e-29,5.848376748775874e-18,6.2739170643040425e-12,9.381137381197305e-17,3.0792499544633725e-17,5.177445136323593e-31,1.3734652556755103e-40,1.1149897114902279e-27,6.878867645120583e-27,1.5616004554774106e-08,1.1821489705109212e-31,1.1393694487282375e-24,2.2935047544268515e-35,4.449786227710227e-38,6.481077473789798e-29,2.6893791451148517e-38,3.357389290450968e-36,1.2507045838356103e-27,3.049878330074927e-42,1.9811714131102695e-43,7.169013803189423e-44,3.76,0.0,0.9824554259714906,0.9999999998493853,1.0014614115249212e-17,6.227440082502128e-22,1.5081966477435496e-10,1.562228044710293e-08,3.659925421274395e-22,6.997618919032005e-21,1.7034659617567534e-15,5.022382723468121e-09,2.993919634513393e-17,7.707522069362325e-18,1.0097458925626276e-21
1.1638914493648817e-11,0.8834016233647469,2.4585731336527084e-13,4.741727364530413e-15,1.2085286815784837e-16,5.8455083738976295e-09,0.0,0.0,1.7529449549075244e-10,7.090907865456254e-17,9.453405776340131e-17,1.268460845763229e-16,2.286663900726873e-22,5.130325936704814e-29,7.921890292824154e-18,8.498056571698121e-12,1.4567659022146334e-16,4.781964427240344e-17,1.031550541136624e-30,3.0032281542371435e-40,2.2393690443543993e-27,1.3815551820450583e-26,1.817413746585764e-08,2.355396321896916e-31,1.9932489147644538e-24,5.182685580687028e-35,1.0023465125005422e-37,1.291581148301094e-28,6.714640523235792e-38,7.591169268688775e-36,2.188659707240011e-27,7.772140454464315e-42,4.786681538035271e-43,1.8273350246568108e-43,3.76,0.0,0.9824554225632888,0.9999999998247001,1.5553132054326793e-17,1.089351027743285e-21,1.755377604984732e-10,1.8182638588774648e-08,5.686512508203791e-22,1.0864422716462199e-20,2.6435342901560215e-15,5.84550829689224e-09,4.0556441507877403e-17,1.0440173751035384e-17,1.3678289399054546e-21
1.609933685985132e-11,0.883401624781352,3.4359120343690136e-13,6.6183003507625045e-15,2.838715453075659e-16,8.085703261016372e-09,0.0,0.0,2.424731081672466e-10,1.356702774406675e-16,2.438546224570833e-16,3.409877291953282e-16,5.902782177813411e-22,1.3233866642150716e-28,1.515448868255093e-17,1.6255398403291158e-11,3.757373493499052e-16,1.2335281053292638e-16,4.8839264258513945e-30,1.827877156696297e-39,1.068403324153165e-26,6.591220813334981e-26,2.5134572018518743e-08,1.1153258881138971e-30,6.78038030385711e-24,3.4314385119589106e-34,6.591860793449509e-37,6.12026754390458e-28,6.041964974642592e-37,5.037351301481343e-35,7.451159041779819e-27,7.309440264808663e-41,3.973545399571624e-42,1.720241663552934e-42,3.76,0.0,0.9824554132876251,0.9999999997575159,4.012579951162833e-17,3.705146835226866e-21,2.4280991340772416e-10,2.515083532136905e-08,1.4688936567557508e-21,2.8006017170705076e-20,6.8053262419968866e-15,8.085703076933715e-09,7.759680645630226e-17,1.997187201140252e-17,2.617072369815567e-21
2.0559759226053822e-11,0.8834016261979569,4.4466430687270924e-13,8.550695954495996e-15,5.493919641463078e-16,1.0325898195937762e-08,0.0,0.0,3.0965165612309527e-10,2.2125887880223147e-16,5.010967813419884e-16,7.28136483218237e-16,1.2138080411515912e-21,2.719421749962468e-28,2.4710775855938883e-17,2.6503791406468016e-11,7.72051441628213e-16,2.5347765749944223e-16,1.5559811435627798e-29,6.927603520848345e-39,3.435694336802738e-26,2.1195091119398765e-25,3.2092511936096756e-08,3.553727239114621e-30,1.7203651482090408e-23,1.3548992155676085e-33,2.594778139718522e-36,1.9513448583757395e-27,2.8518140662451177e-36,1.9923504002141693e-34,1.8918834383439786e-26,3.5174679619175266e-40,1.8084113560106144e-41,8.283522669443067e-42,3.76,0.0,0.9824554040119614,0.9999999996903283,8.246613864309428e-17,9.400598426998263e-21,3.100822449431094e-10,3.2119031963869156e-08,3.0224843982296988e-21,5.751121539800503e-20,1.3956821628181058e-14,1.032589783530038e-08,1.2654967238701778e-16,3.2565855126464325e-17,4.268082521212788e-21
2.5020181592256326e-11,0.883401627614562,5.500539098362346e-13,1.0554858788626035e-14,9.437310724881727e-16,1.2566093197166405e-08,0.0,0.0,3.7683013936907195e-10,3.2767471282828427e-16,8.977320467745015e-16,1.3538022547893014e-15,2.1761027595728255e-21,4.871928638109334e-28,3.6589504202769444e-17,3.9241252817454026e-11,1.3830948693074912e-15,4.541139210816547e-16,3.986434131237161e-29,2.0608825160942443e-38,8.865865211323387e-26,5.469302527191898e-25,3.904795818319172e-08,9.105647251916048e-30,3.671482326037814e-23,4.1488900591839236e-33,7.928291493657616e-36,5.00329793933634e-27,1.0228371633682033e-35,6.111743148514645e-34,4.0402332007724756e-26,1.2789590200919078e-39,6.27582993437861e-41,3.0139446353140755e-41,3.76,0.0,0.9824553947362974,0.9999999996231367,1.4776190591152147e-16,2.0062253278741523e-20,3.773548038400265e-10,3.9087228516275506e-08,5.422185707762565e-21,1.0296427376539698e-19,2.4954803075468483e-14,1.2566092571992228e-08,1.874150616183946e-16,4.822045152938927e-17,6.320859354547972e-21
2.9480603958458826e-11,0.8834016290311673,6.607367990762375e-13,1.2646592474483753e-14,1.4929668794016966e-15,1.4806288283111471e-08,0.0,0.0,4.4400855791930296e-10,4.549176133086325e-16,1.4649385762763168e-15,2.291584079495172e-15,3.553566511179999e-21,7.950105229316849e-28,5.078943750707778e-17,5.446581819718786e-11,2.2568914170633048e-15,7.410329476850771e-16,8.877084796579531e-29,5.27082887041656e-38,1.9824869701658083e-25,1.2229547171554176e-24,4.600091171556955e-08,2.027898976098125e-29,6.978973715857595e-23,1.0809680225519358e-32,2.062797679068068e-35,1.115074765817085e-26,3.0782044107585e-35,1.5953906715096807e-33,7.685153582508251e-26,3.887222332357435e-39,1.8504530230537663e-40,9.167325227513581e-41,3.76,0.0,0.9824553854606334,0.9999999995559395,2.411562699811627e-16,3.813700868950913e-20,4.446276384622235e-10,4.605542497858884e-08,8.860264477710927e-21,1.679037224790312e-19,4.06393671167569e-14,1.4806287287009252e-08,2.601930072366154e-16,6.693400770466483e-17,8.775402874279438e-21
3.840144869086383e-11,0.8834016318643776,9.017833904717949e-13,1.7153363949347697e-14,3.1560682049240685e-15,1.9286678780216774e-08,0.0,0.0,5.783652010105633e-10,7.718839774386987e-16,3.2304960512091513e-15,5.445348269985862e-15,7.848591327200424e-21,1.753159650006139e-27,8.61481803568104e-17,9.236873308533283e-11,4.976700630367675e-15,1.6341328136876312e-15,3.427316027970958e-28,2.8201458379001033e-37,7.683594673638314e-25,4.739492345454044e-24,5.989934430014213e-08,7.831884976387858e-29,2.0116925579566381e-22,5.672798155892676e-32,1.0836361832716164e-34,4.314157109830884e-26,2.1792484155440162e-34,8.413271489282351e-33,2.218874882137761e-25,2.7908927652554616e-38,1.403014595002355e-39,6.59815633304473e-40,3.76,0.0,0.9824553669093042,0.9999999994215261,5.319685649249997e-16,1.0994937360018593e-19,5.791743207311146e-10,5.999181763294095e-08,1.9597109190250076e-20,3.697106244419744e-19,8.922638022059842e-14,1.9286676652018797e-08,4.414867632820467e-16,1.13531680668806e-16,1.488979001880294e-20
4.732229342326884e-11,0.8834016346975885,1.1755247588665606e-12,2.2193781159801323e-14,5.741177262681431e-15,2.3767069831430305e-08,0.0,0.0,7.127215855633473e-10,1.1721566763153373e-15,6.039719173469214e-15,1.0902683788475372e-14,1.46963783390617e-20,3.277693228252902e-27,1.3077740282311462e-16,1.4019728405991295e-10,9.304149211054409e-15,3.0551667273464803e-15,9.764082004011977e-28,9.965634215912448e-37,2.1918477061455398e-24,1.351915250507731e-23,7.378781711428102e-08,2.2318329338283747e-28,4.637278006320645e-22,1.9863967362285e-31,3.79688052476519e-34,1.2313057509597941e-25,9.242132190559102e-34,2.9577401058030256e-32,5.122678605526919e-25,1.1917437438094806e-37,6.071014220520016e-39,2.8225552404134056e-39,3.76,0.0,0.9824553483579741,0.9999999992870807,9.948783801585841e-16,2.535021972513501e-19,7.137226684746518e-10,7.392820992693516e-08,3.6746636463463385e-20,6.901872823310342e-19,1.660951022826302e-13,2.376706593032894e-08,6.704313585329295e-16,1.7234607784283335e-16,2.261124393801215e-20
5.6243138155673847e-11,0.8834016375307998,1.4897608501769322e-12,2.7890298041779088e-14,9.450170989285719e-15,2.8247461581454107e-08,0.0,0.0,8.470777117864016e-10,1.655734416205668e-15,1.0133734084532372e-14,1.9481152768832305e-14,2.4695882579774792e-20,5.4994723921439754e-27,1.8466752992650666e-16,1.9793626539675889e-10,1.5610633876790954e-14,5.126107467636887e-15,2.301180172835606e-27,2.769861405763076e-36,5.167802202232026e-24,3.1872690603186994e-23,8.766633756281867e-08,5.2612882140487545e-28,9.231142407036313e-22,5.516916795418685e-31,1.0547389403862528e-33,2.9070099631511982e-25,2.999879325620142e-33,8.246352745101019e-32,1.0212293216749726e-24,3.886334345170183e-37,1.972457285837517e-38,9.219688499194337e-39,3.76,0.0,0.9824553298066422,0.9999999991525957,1.6697731071106606e-15,5.047385973959907e-19,8.482730582225797e-10,8.786460186058404e-08,6.183366661566315e-20,1.1563411622059086e-18,2.7749432428092815e-13,2.8247455121939612e-08,9.470273331399267e-16,2.433644738204765e-16,3.193976458683058e-20
6.516398288807885e-11,0.8834016403640117,1.8523909384729297e-12,3.436531082262118e-14,1.4484743824344222e-14,3.272785417588093e-08,0.0,0.0,9.81433579932962e-10,2.2226159030798405e-15,1.5753339819366564e-14,3.210837807775703e-14,3.8448940627938725e-20,8.549189008851342e-27,2.4780899352040126e-16,2.6557048619677477e-10,2.4267042805715893e-14,7.968762386304734e-15,4.7712451423180275e-27,6.589056806365787e-36,1.0716025827352958e-23,6.608777499412027e-23,1.0153491304634529e-07,1.0911480115714657e-27,1.6590816172932468e-21,1.3159614861624502e-30,2.515958778694454e-33,6.037888438937387e-25,8.189740729367008e-33,1.974598066999801e-31,1.838049601694549e-24,1.0645770803910942e-36,5.358900476629415e-38,2.5297158609991935e-38,3.76,0.0,0.9824553112553083,0.999999999018064,2.5965369430408647e-15,9.073501472365211e-19,9.828258671562707e-10,1.018009934339033e-07,9.639814127979382e-20,1.794979973664202e-18,4.2955319015532044e-13,3.272784422685075e-08,1.2712753582621559e-15,3.2657418947127553e-16,4.2875351916801054e-20
7.408482762048385e-11,0.8834016431972246,2.271413172862873e-12,4.1741193212715125e-14,2.1046465161410772e-14,3.720824776124287e-08,0.0,0.0,1.115789190299939e-09,2.8727998426201436e-15,2.3139075549207656e-14,4.9819651425392576e-14,5.656041649345436e-20,1.255740679091886e-26,3.2019222984731393e-16,3.4308476622029783e-10,3.5643859279589527e-14,1.1704807422166886e-14,9.010579819875194e-27,1.4023689304321892e-35,2.0236919858706954e-23,1.2479770053431733e-22,1.1539355096319922e-07,2.0611791465770958e-27,2.765400694705819e-21,2.811022079794118e-30,5.374286708658244e-33,1.1422616551390107e-24,1.9716126631417643e-32,4.234233849953715e-31,3.068063782631761e-24,2.5693969033715217e-36,1.2826912115689477e-37,6.115769130176881e-38,3.76,0.0,0.982455292703972,0.9999999988834779,3.81506172851899e-15,1.5127395166118064e-18,1.1173814732216026e-09,1.1573738464691178e-07,1.4199532612957298e-19,2.6327211682418163e-18,6.282855592889973e-13,3.720823324506227e-08,1.6431762360103167e-15,4.2196258833415773e-16,5.541800588246134e-20
