Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81),S(2051),CF2(42),CF2O(48)
1.3375415751206658e-06,0.6897363147537858,3.290926183087288e-06,4.910712227657404e-07,5.93503473304152e-07,2.0966804539194494e-05,0.0,0.0,9.638483122123195e-07,4.925124631916879e-09,4.4149532468160684e-07,1.3311731052850268e-05,1.1894800333117503e-11,3.0503242996289946e-17,4.479354979903558e-12,9.828079295328776e-08,1.988896794844348e-07,2.1482109480082196e-07,1.1427263780694738e-15,9.170781170252773e-20,3.5942269002650083e-13,1.9284023317563523e-14,1.0053691011008108e-07,1.3107836281028115e-12,2.708439052333769e-12,3.169162459765302e-14,1.0068490642762022e-17,2.3590947046286172e-12,1.1038310421191665e-13,2.2920946615807598e-15,7.825521152167395e-14,1.4302758066321894e-19,3.808536844884793e-18,1.3279298276994742e-18,3.76,0.0,0.8684685591728496,0.9995259952142541,7.040370902928446e-06,6.390581023407659e-08,2.8371655158956058e-05,1.4451083360628095e-05,2.5331196221063637e-14,1.733640070925199e-14,4.3917954167731034e-09,7.048996055344861e-07,1.8073051941195263e-06,2.9147805962259876e-08,6.333693743614098e-14,3.848870838134494e-15,5.4721300512463616e-08,5.801330021383912e-09,4.0280370367363115e-10,2.2907615864903204e-08,0.0004543211800573578,8.836098002603904e-14,1.9758867179465644e-09,4.280166474517673e-14,2.0707357181148196e-16,3.666161847273221e-16,1.435840086744613e-20,9.150027005479133e-15,6.643886503944696e-14,4.565534901885223e-13,4.0267126739812764e-13,1.1461298741923972e-18,1.9357907803494005e-08,2.3271552773632766e-14,6.92341252835477e-10,1.0178695824712236e-10,6.849975828098953e-15,1.8084898137288335e-17,1.1682415982347048e-13,3.889830367765804e-13
1.367730270926141e-06,0.6897363949487476,3.2938476517589837e-06,4.930334187703617e-07,6.004389572257406e-07,2.1521265894074543e-05,0.0,0.0,9.882285823897447e-07,5.1657405013810315e-09,4.526989010039954e-07,1.362954163777495e-05,1.2131375473786966e-11,3.056438266133281e-17,4.4836852535322235e-12,9.828061831904378e-08,2.0224257283417028e-07,2.1978217558060345e-07,1.1835765812579296e-15,9.61024221142068e-20,3.7463556067423257e-13,1.9284091843435463e-14,1.0053669297501284e-07,1.38345376301834e-12,2.756344210569593e-12,3.371809868494039e-14,1.0414714141247839e-17,2.459205445152251e-12,1.1712635000065334e-13,2.378653419369362e-15,8.054857456470947e-14,1.491250956439165e-19,3.9689684681827685e-18,1.4180674289463743e-18,3.76,0.0,0.8684673123315618,0.9995254617134752,7.297610719347925e-06,6.661061265414512e-08,2.917443126919193e-05,1.4791837417926692e-05,2.5331134749512333e-14,1.7336358619541294e-14,4.391785821340459e-09,7.083142331304698e-07,1.9050706357458202e-06,2.999512653170175e-08,6.366053359307688e-14,3.867525125129655e-15,5.501353937019551e-08,5.833009539519762e-09,4.1421534493816715e-10,2.3666118410773028e-08,0.00045432093757917795,9.128710698829687e-14,2.017929952356469e-09,4.413912470691809e-14,2.236269785247939e-16,3.7448134594807495e-16,1.5090169156055744e-20,9.564231013479648e-15,7.071952498830281e-14,4.665418574193797e-13,4.046350771460624e-13,1.1873428813393221e-18,1.94694090674493e-08,2.4488501633576773e-14,7.168210601383803e-10,1.0768605488280741e-10,7.182820431164967e-15,1.8994468321314647e-17,1.2422701620895103e-13,4.086835024449921e-13
1.397918966731616e-06,0.6897364752054683,3.296664906293109e-06,4.949560282156693e-07,6.073535501308247e-07,2.2076166453557355e-05,0.0,0.0,1.0126115900916898e-06,5.4119312041249424e-09,4.639829320132159e-07,1.394755238477774e-05,1.2368468334297231e-11,3.062339066492902e-17,4.487853565522504e-12,9.82804434902397e-08,2.055504550742542e-07,2.2474518984415686e-07,1.2247112357094233e-15,1.0062031308418241e-19,3.902161772885487e-13,1.928416268781424e-14,1.005364753495041e-07,1.4582967265605226e-12,2.8036720561968893e-12,3.581794221613291e-14,1.076434815714724e-17,2.5609926127049217e-12,1.240953187070114e-13,2.465647465708878e-15,8.28558681757117e-14,1.5533742028183554e-19,4.131558782637096e-18,1.5120594382555626e-18,3.76,0.0,0.868466061487942,0.9995249251877174,7.55781577187467e-06,6.936032343093718e-08,2.997843749080175e-05,1.5132879727059647e-05,2.533107314877228e-14,1.733631644149522e-14,4.391776145044203e-09,7.11540272832316e-07,2.0055273880894055e-06,3.08438032442818e-08,6.39662542341871e-14,3.885148972406726e-15,5.528963311201775e-08,5.862946981770028e-09,4.2564449130636493e-10,2.4428857373025667e-08,0.0004543206937260387,9.423681013473626e-14,2.059157754438183e-09,4.548214137757872e-14,2.4106143278774737e-16,3.8219455206182955e-16,1.5844036693281252e-20,9.985765787861708e-15,7.514837578124141e-14,4.76339064237617e-13,4.064909996827047e-13,1.2291737684131709e-18,1.957474813001088e-08,2.5731477858237003e-14,7.414414530171679e-10,1.1376462857205803e-10,7.523711375985794e-15,1.9926397788939353e-17,1.3187746037990112e-13,4.287959616881109e-13
1.428107662537091e-06,0.6897365555230112,3.299386933061784e-06,4.968437247132112e-07,6.142503720346461e-07,2.2631490916931818e-05,0.0,0.0,1.0369967849873952e-06,5.663676733040449e-09,4.753495623833679e-07,1.4265752199074815e-05,1.2606119453007643e-11,3.0680455642023425e-17,4.491874349949972e-12,9.828026846863794e-08,2.088139285863641e-07,2.2971015020667956e-07,1.2661195732885892e-15,1.0526324772727584e-19,4.061665599539439e-13,1.9284235822384063e-14,1.0053625724042756e-07,1.5353263674384686e-12,2.850429983659617e-12,3.799187435625895e-14,1.11173834571412e-17,2.6644341749336597e-12,1.3129061795780542e-13,2.553028434313236e-15,8.517717856623564e-14,1.6166455176633938e-19,4.296292584703036e-18,1.6099843421869282e-18,3.76,0.0,0.8684648066838654,0.999524385645633,7.82097779195664e-06,7.215433952222698e-08,3.078362765694972e-05,1.5474201081515165e-05,2.533101141955826e-14,1.7336274175624246e-14,4.391766391238918e-09,7.145881481069266e-07,2.1086774284436357e-06,3.1693782034604276e-08,6.425508734632292e-14,3.9017993333782745e-15,5.5550474009450145e-08,5.891238367583388e-09,4.370904833406271e-10,2.5195660632839527e-08,0.00045432044850165387,9.720989358256945e-14,2.099571581880874e-09,4.68305485796105e-14,2.5940065422414713e-16,3.8975601311591156e-16,1.6620181984874545e-20,1.0414557111971045e-14,7.972585256766532e-14,4.859451888567437e-13,4.0824499856663034e-13,1.2716257828031298e-18,1.9674265549423385e-08,2.7000045709440084e-14,7.661955706799607e-10,1.2002296177443625e-10,7.872767503835346e-15,2.0880980037910127e-17,1.397757494847332e-13,4.4931237695169897e-13
1.4582963583425662e-06,0.6897366359005054,3.3020216908621203e-06,4.987005864537608e-07,6.211321328730567e-07,2.318722528180376e-05,0.0,0.0,1.0613836635733204e-06,5.920957015823562e-09,4.868009383736063e-07,1.458413059896137e-05,1.2844364440433676e-11,3.0735744262441114e-17,4.495760339854202e-12,9.828009325594809e-08,2.1203358840648142e-07,2.3467706948499962e-07,1.3077917932042784e-15,1.1003295533213125e-19,4.2248864817657387e-13,1.9284311219276006e-14,1.0053603865403485e-07,1.6145564906641528e-12,2.8966253035144243e-12,4.024060974567761e-14,1.1473811495325902e-17,2.7695083829294643e-12,1.3871274979721415e-13,2.6407497608579444e-15,8.751258578814232e-14,1.681065349738096e-19,4.463156246897799e-18,1.7119208161893076e-18,3.76,0.0,0.868463547957266,0.9995238430952321,8.087089757172092e-06,7.49920659621228e-08,3.1589959695456884e-05,1.581579290643026e-05,2.5330949562556923e-14,1.733623182235688e-14,4.391756563098612e-09,7.174677064475929e-07,2.2145225808492123e-06,3.2545013767638265e-08,6.452796632204169e-14,3.9175300143326635e-15,5.5796905030856344e-08,5.917974419949915e-09,4.485527201505633e-10,2.596636680915698e-08,0.0004543202019099318,1.002061790089092e-13,2.13917438839132e-09,4.8184191752474266e-14,2.786683492855733e-16,3.9716622329505375e-16,1.741878079363052e-20,1.085053348721764e-14,8.445234290559767e-14,4.953606831338167e-13,4.0990270780066264e-13,1.31470188080263e-18,1.9768283065523798e-08,2.829377934217361e-14,7.910769388919524e-10,1.2646131099444205e-10,8.230117581269556e-15,2.185853780203473e-17,1.4792208093793817e-13,4.702247312474388e-13
1.4884850541480413e-06,0.6897367163371411,3.30457625659087e-06,5.005301742931193e-07,6.280011872762167e-07,2.3743356697834013e-05,0.0,0.0,1.0857717639057048e-06,6.183751926925922e-09,4.983392077371467e-07,1.4902677681933916e-05,1.3083234644429013e-11,3.07894043574901e-17,4.499522812266876e-12,9.827991785382387e-08,2.1521002222936282e-07,2.3964596069253844e-07,1.3497190284190107e-15,1.149311326693299e-19,4.391843059249922e-13,1.928438885103688e-14,1.0053581959602557e-07,1.6960008537204879e-12,2.9422652420740424e-12,4.2564858825529186e-14,1.1833624428262813e-17,2.876193768094293e-12,1.4636211474272774e-13,2.7287666276087336e-15,8.986216406711176e-14,1.7466346118467066e-19,4.6321375212701386e-18,1.817947712079203e-18,3.76,0.0,0.8684622853425802,0.9995232975439283,8.356145727547873e-06,7.787291576196047e-08,3.239739517298327e-05,1.6157647223637143e-05,2.5330887578419308e-14,1.733618938213999e-14,4.391746663621925e-09,7.201882512047152e-07,2.323064529535015e-06,3.339745367833604e-08,6.478577297678182e-14,3.932391848358725e-15,5.6029722566157864e-08,5.943240857821339e-09,4.6003065286946216e-10,2.6740824667511657e-08,0.00045431995395426206,1.0322550421326632e-13,2.1779704910773225e-09,4.9542927153335854e-14,2.9888820873710833e-16,4.0442593584837335e-16,1.8240006317760376e-20,1.129362610379144e-14,8.93281893410449e-14,5.045863399388418e-13,4.1146945005026117e-13,1.358404755275811e-18,1.9857104639777005e-08,2.961226323818722e-14,8.160794467593147e-10,1.3307990935753397e-10,8.595900005464986e-15,2.2859422236525782e-17,1.5631659873205936e-13,4.915250424420264e-13
1.5186737499535163e-06,0.6897367968321682,3.307056947640454e-06,5.023355997675975e-07,6.348595821657403e-07,2.4299873341335565e-05,0.0,0.0,1.1101606610836726e-06,6.4520412981479786e-09,5.099665196382515e-07,1.522138409268933e-05,1.3322757726772833e-11,3.084156755891586e-17,4.50317179386298e-12,9.827974226385833e-08,2.183438104266107e-07,2.446168370343564e-07,1.3918933122642535e-15,1.1995944550029838e-19,4.562553263932457e-13,1.9284468690606144e-14,1.0053560007160659e-07,1.7796731631421151e-12,2.9873569412666087e-12,4.49653281377224e-14,1.2196815130496471e-17,2.984469138997112e-12,1.542390157147752e-13,2.8170359096032287e-15,9.222598218655715e-14,1.813354668082232e-19,4.803225372053637e-18,1.9281440464526024e-18,3.76,0.0,0.8684610188711298,0.9995227489985788,8.628140703929845e-06,8.079630981133754e-08,3.320589889849702e-05,1.649975661865735e-05,2.5330825467762373e-14,1.733614685543174e-14,4.3917366956393984e-09,7.227585716528062e-07,2.4343048308654674e-06,3.42510608847953e-08,6.502934039884895e-14,3.946432859633692e-15,5.624967900056611e-08,5.967118672336703e-09,4.715237789795705e-10,2.751889256161541e-08,0.0004543197046374365,1.0626772184030289e-13,2.2159654468182175e-09,5.090662114244619e-14,3.2008390549275733e-16,4.1153613970361197e-16,1.9084029358613395e-20,1.1743768819222504e-14,9.435369189542303e-14,5.136232627253172e-13,4.1295025385046907e-13,1.4027368591193556e-18,1.994101743767624e-08,3.095509257016303e-14,8.411973251486294e-10,1.3987896896422486e-10,8.970262509651939e-15,2.388401209355822e-17,1.6495939923021117e-13,5.132053762649892e-13
1.5488624457589914e-06,0.6897368773848923,3.309469425310841e-06,5.041195842792731e-07,6.417090980828018e-07,2.4856764307048492e-05,0.0,0.0,1.1345499633504893e-06,6.725804928084499e-09,5.216850245761179e-07,1.55402409928919e-05,1.3562958162270915e-11,3.089235152902892e-17,4.506716234505616e-12,9.827956648757815e-08,2.2143552607572202e-07,2.4958971190234903e-07,1.4343075453624152e-15,1.2511953022262508e-19,4.737034365023983e-13,1.9284550711303498e-14,1.0053538008554476e-07,1.8655870715288095e-12,3.0319074586702817e-12,4.744272060671884e-14,1.2563377207599681e-17,3.0943135782264212e-12,1.6234366184400689e-13,2.9055161223721634e-15,9.460410390602849e-14,1.8812273215971565e-19,4.976409833477963e-18,2.0425889900313363e-18,3.76,0.0,0.8684597485714588,0.9995221974655212,8.90307050535565e-06,8.376167677947628e-08,3.401543857721809e-05,1.6842114209528288e-05,2.5330763231177145e-14,1.7336104242589016e-14,4.3917266618296335e-09,7.251869713960328e-07,2.54824492400263e-06,3.5105797964038924e-08,6.525945564190964e-14,3.959698418631785e-15,5.6457485146087825e-08,5.989684387792244e-09,4.830316373599985e-10,2.8300437905804486e-08,0.0004543194539626266,1.0933269823048719e-13,2.2531659370462043e-09,5.227514952485828e-14,3.4227909277969273e-16,4.1849803769031393e-16,1.995101848157175e-20,1.2200898141532571e-14,9.95291104725488e-14,5.224728371610903e-13,4.143498698586283e-13,1.4477004263138744e-18,2.002029275685061e-08,3.232187350338532e-14,8.664251265823676e-10,1.4685868304242544e-10,9.353361870505093e-15,2.493271289485501e-17,1.7385053647919326e-13,5.352578581257467e-13
1.5790511415644665e-06,0.6897369579946717,3.311818782474827e-06,5.058845105612705e-07,6.485512850506627e-07,2.5414019514305937e-05,0.0,0.0,1.1589393087126934e-06,7.005022590584129e-09,5.33496874314802e-07,1.585924003260875e-05,1.3803857670600314e-11,3.094186184705342e-17,4.510164154167631e-12,9.827939052644346e-08,2.2448573499813357e-07,2.54564598870643e-07,1.4769554629411362e-15,1.3041299561005679e-19,4.915303011552124e-13,1.928463488681951e-14,1.0053515964221309e-07,1.953756174993356e-12,3.0759237676945374e-12,4.9997735808719847e-14,1.2933305005736633e-17,3.205706439244924e-12,1.7067617215992843e-13,2.9941673711675003e-15,9.699658840163697e-14,1.9502548027079553e-19,5.151681889088076e-18,2.1613618579267753e-18,3.76,0.0,0.868458474469627,0.9995216429506073,9.180931662843963e-06,8.67684530170556e-08,3.4825984507890175e-05,1.7184713617357545e-05,2.533070086921929e-14,1.7336061543982243e-14,4.391716564723231e-09,7.274812952060405e-07,2.664886140451712e-06,3.5961630581533344e-08,6.547686226887897e-14,3.972231388767157e-15,5.665381253882915e-08,6.011010308216033e-09,4.945538039551065e-10,2.9085336676602874e-08,0.0004543192019326138,1.1242031237585329e-13,2.28957966041168e-09,5.364839693747727e-14,3.6549740261088416e-16,4.253130262428109e-16,2.0841140165388348e-20,1.2664953215046582e-14,1.0485466719340521e-13,5.311367046908153e-13,4.1567278621326737e-13,1.4932974951592699e-18,2.0095186903944233e-08,3.371222344095374e-14,8.917577064793101e-10,1.5401922791566004e-10,9.745363619017855e-15,2.600595610679007e-17,1.8299002707955072e-13,5.576746838225259e-13
1.6092398373699416e-06,0.6897370386609155,3.3141096178952154e-06,5.07632467390895e-07,6.553874936655338e-07,2.5971629625514363e-05,0.0,0.0,1.1833283620024235e-06,7.289674042345685e-09,5.454042218184897e-07,1.6178373323322322e-05,1.4045475589803206e-11,3.099019360970462e-17,4.5135227672937345e-12,9.82792143818493e-08,2.2749499580478972e-07,2.5954151169121285e-07,1.519831602611388e-15,1.3584142460754678e-19,5.097375272574669e-13,1.9284721191204093e-14,1.0053493874563036e-07,2.0441940110290898e-12,3.119412757885102e-12,5.2631070231955224e-14,1.3306593617643552e-17,3.318627343250593e-12,1.7923657916434476e-13,3.0829513016561424e-15,9.940349071055432e-14,2.0204397569981546e-19,5.329033369377775e-18,2.2845421007834918e-18,3.76,0.0,0.8684571965894665,0.9995210854592345,9.461721327446886e-06,8.981608245861456e-08,3.563750931766332e-05,1.7527548938509076e-05,2.533063838240929e-14,1.7336018760022144e-14,4.391706406706348e-09,7.296489543778063e-07,2.7842297126249927e-06,3.681852716733004e-08,6.568226275533083e-14,3.98407226493995e-15,5.6839295609439605e-08,6.0311647503346855e-09,5.060898879813486e-10,2.987347294181008e-08,0.0004543189485494008,1.155304549746843e-13,2.325215232852139e-09,5.502625628715242e-14,3.897624445459279e-16,4.3198267648429645e-16,2.1754558943959902e-20,1.3135875807372275e-14,1.1033054866387916e-13,5.396167379125545e-13,4.169232430450507e-13,1.539529929417871e-18,2.0165942023069864e-08,3.512577121758036e-14,9.171902056308696e-10,1.6136076480249997e-10,1.0146441756060824e-14,2.7104198322530267e-17,1.9237785464546036e-13,5.804481292183151e-13
1.6394285331754167e-06,0.6897371193830805,3.3163460991839243e-06,5.093652883903164e-07,6.62218902016208e-07,2.65295859752184e-05,0.0,0.0,1.2077168123207016e-06,7.579739029754632e-09,5.5740922119153e-07,1.649763341243458e-05,1.4287829199019913e-11,3.1037432790506615e-17,4.51679858797477e-12,9.827903805512524e-08,2.304638599480064e-07,2.6452046428973543e-07,1.5629312726708344e-15,1.414063761477163e-19,5.283266675185299e-13,1.9284809598854236e-14,1.0053471739949623e-07,2.1369140567745365e-12,3.1623812353316054e-12,5.534341753076911e-14,1.3683238885128237e-17,3.4330561760477003e-12,1.880248322929178e-13,3.1718310520393773e-15,1.0182486216417359e-13,2.0917852338161066e-19,5.508456865058e-18,2.412209296759284e-18,3.76,0.0,0.8684559149528053,0.9995205249963749,9.745437190718744e-06,9.290401652561245e-08,3.644998772972668e-05,1.787061471833215e-05,2.533057577124673e-14,1.7335975890999975e-14,4.391696190037721e-09,7.31696950683766e-07,2.9062767815395413e-06,3.7676458632779464e-08,6.587632076003791e-14,3.995259304421929e-15,5.7014533733566106e-08,6.050212263668805e-09,5.176395286028834e-10,3.0664738415622775e-08,0.00045431869381553426,1.1866302757954093e-13,2.3600820946165736e-09,5.640862823805414e-14,4.1509780472048704e-16,4.3850871665078535e-16,2.2691437546131467e-20,1.361361029635024e-14,1.1595690817935094e-13,5.479150176589147e-13,4.1810524618143446e-13,1.586399435365784e-18,2.023278687845982e-08,3.656215724661512e-14,9.42718033815634e-10,1.6888344146108506e-10,1.0556778473594919e-14,2.8227920455068616e-17,2.020139738848322e-13,6.035705589538275e-13
1.6696172289808918e-06,0.6897372001606684,3.3185320162242102e-06,5.110845856586531e-07,6.690465389650388e-07,2.7087880508164573e-05,0.0,0.0,1.232104370804635e-06,7.875197295055059e-09,5.695140276226919e-07,1.6817013259181037e-05,1.4530933997013104e-11,3.108365739219096e-17,4.519997519018755e-12,9.827886154753468e-08,2.333928717785088e-07,2.695014707616843e-07,1.6062505209867284e-15,1.4710938696078153e-19,5.472992240432905e-13,1.9284900084504016e-14,1.0053449560722187e-07,2.231929727649871e-12,3.2048359231599654e-12,5.813546877547283e-14,1.406323739791509e-17,3.548973084931035e-12,1.970408012680949e-13,3.2607712065622393e-15,1.042607508023158e-13,2.1642946752080376e-19,5.689945653636162e-18,2.5444431442942594e-18,3.76,0.0,0.8684546295796663,0.9995199615666002,1.0032077415951143e-05,9.603171403022161e-08,3.726339635930107e-05,1.8213905926347197e-05,2.5330513036199972e-14,1.7335932937208308e-14,4.391685916852341e-09,7.336318990032559e-07,3.0310284037536095e-06,3.8535398122356816e-08,6.605966326994444e-14,4.005828650504302e-15,5.718009316891167e-08,6.068213838464327e-09,5.292023920133084e-10,3.145903203835981e-08,0.0004543184377333649,1.2181794182447863e-13,2.3941904238167385e-09,5.779542073647815e-14,4.415270451252652e-16,4.448930157423968e-16,2.3651937026034083e-20,1.4098103655876965e-14,1.2173386786903444e-13,5.560338116779375e-13,4.1922258009536565e-13,1.6339075792489076e-18,2.0295937593831888e-08,3.802103362456086e-14,9.68336854460007e-10,1.765873936916808e-10,1.0976563882339458e-14,2.9377626944396215e-17,2.1189831432828874e-13,6.270344342642162e-13
1.6998059247863669e-06,0.6897372809932243,3.320670826673431e-06,5.127917789018973e-07,6.758713042671423e-07,2.7646505724951495e-05,0.0,0.0,1.2564907686677228e-06,8.176028581942787e-09,5.817207973331708e-07,1.7136506211876073e-05,1.477480394229923e-11,3.11289384253447e-17,4.52312492765787e-12,9.827868486027761e-08,2.3628256860664266e-07,2.744845453686678e-07,1.6497861045056842e-15,1.5295197335706454e-19,5.666566517270534e-13,1.9284992623217383e-14,1.0053427337195717e-07,2.3292543763387313e-12,3.246783462094753e-12,6.10079126994025e-14,1.444658648862788e-17,3.666358475586203e-12,2.0628427934661071e-13,3.3497377503773625e-15,1.067112017658787e-13,2.237971904853472e-19,5.87349363723885e-18,2.681323455619203e-18,3.76,0.0,0.8684533404884395,0.9995193951741084,1.0321640578699073e-05,9.919864107991934e-08,3.8077713534065154e-05,1.8557417932806783e-05,2.5330450177701186e-14,1.73358898990191e-14,4.391675589160367e-09,7.354600487010483e-07,3.1584855576359976e-06,3.939532079571722e-08,6.623288262656658e-14,4.015814449311704e-15,5.733650888521564e-08,6.085227102137153e-09,5.407781688672173e-10,3.225625957942102e-08,0.000454318180304212,1.249951187176848e-13,2.4275510560962192e-09,5.918654856612435e-14,4.690737031161403e-16,4.511375683030508e-16,2.463621688603956e-20,1.4589305439728837e-14,1.2766152078210037e-13,5.63975554813742e-13,4.202788201402381e-13,1.682055804549488e-18,2.035559835088145e-08,3.950206419694564e-14,9.940425702599224e-10,1.844727467093017e-10,1.1405995746545473e-14,3.0553844981452447e-17,2.2203078373396422e-13,6.508323199630331e-13
