Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148)
8.113808462547922e-13,0.8351122448894568,1.1454534362134819e-14,2.978829432232029e-16,1.5600579228445817e-19,3.2518319880699116e-10,0.0,0.0,8.548235812139284e-12,1.7649469439306392e-19,2.2261000510930894e-20,2.6187465313546797e-20,5.0990901971314535e-26,1.0227542238897609e-32,2.3441185238163234e-20,2.6384851398634647e-14,2.3586662428026604e-20,1.1260628375346148e-20,7.792933388872696e-37,1.493858000647166e-47,1.672274710821188e-33,1.0309678791511798e-32,7.499162939724312e-10,1.8430560302055763e-37,2.408180218746767e-29,3.202431267474084e-42,3.9930203483366404e-45,6.834339787923469e-35,4.093379495061483e-46,3.179780570275415e-43,2.564948391784796e-32,2.700246967448514e-50,1.5287677578335234e-51,3.7854362836855566e-53,3.76,0.0,0.6851668087384111,0.9999999999914514,3.660594187788656e-21,9.360938109387967e-27,8.559334757247265e-12,7.499426795566403e-10,1.3300075442604955e-25,2.5747632916238395e-24,6.260707125036886e-19,3.251828433657663e-10,2.908089655497176e-19,3.881051032897628e-20,5.105915853468068e-22,5.820747444804701e-21,3.552107022694425e-16
1e-12,0.8351122449365687,1.4215951434057604e-14,3.6718520727862283e-16,2.4155626160615695e-19,4.0077751436511446e-10,0.0,0.0,1.0535417121789562e-11,2.662582517263952e-19,4.093680603836912e-20,4.827082180538475e-20,9.377304870181287e-26,1.8807906037696012e-32,3.536288021338909e-20,3.980348588484773e-14,4.3327620145684187e-20,2.070770178959884e-20,2.1534644282475933e-36,5.0429410295068965e-47,4.666495559292334e-33,2.876919371079823e-32,9.24239690853685e-10,5.09304126272762e-37,5.370731901927299e-29,1.0768958329613462e-41,1.3407295228040417e-44,1.8863770228755172e-34,1.4480487505727542e-45,1.068142937885799e-42,5.728073136107496e-32,1.0816410558373349e-49,6.148671084216832e-51,1.5163958651583693e-52,3.76,0.0,0.6851668084864901,0.9999999999894639,6.731674657933086e-21,2.0808754373938924e-26,1.0549096421327116e-11,9.242794956793785e-10,2.4459834912485648e-25,4.734697277870452e-24,1.1511975711086035e-18,4.007769781451843e-10,4.387116964989158e-19,5.854874230045811e-20,7.7032418531014365e-22,8.78055104959495e-21,5.35867523603229e-16
1.0432040013329966e-12,0.8351122449365687,1.4853797543006622e-14,3.8306222148855533e-16,2.639894712061789e-19,4.18092706617834e-10,0.0,0.0,1.0990589252166591e-11,2.894508357765561e-19,4.6152137820550713e-20,5.44432365011527e-20,1.0572039053108414e-25,2.1204024352134384e-32,3.8443123680079174e-20,4.3270490211485854e-14,4.883888957031542e-20,2.3345854246892382e-20,2.5760124029364277e-36,6.168470260730184e-47,5.5892987467286434e-33,3.4458317921342044e-32,9.641687961913619e-10,6.092389764529139e-37,6.243753441479896e-29,1.3168578465618234e-41,1.6392226344323177e-44,2.2562061538296928e-34,1.7796536424622946e-45,1.3060158884729187e-42,6.660458031023994e-32,1.3445720545977967e-49,7.645289976185862e-51,1.8850157458247197e-52,3.76,0.0,0.6851668084287866,0.9999999999890087,7.589294172889552e-21,2.41798949193393e-26,1.100485960459329e-11,9.642120681906394e-10,2.757634767329557e-25,5.337864323624284e-24,1.2978369225207807e-18,4.180921236891126e-10,4.76925940921375e-19,6.36485685677873e-20,8.374350551491033e-22,9.54525737657352e-21,5.825445769859342e-16
1.5068503114894058e-12,0.8351122450307921,2.1824401890498386e-14,5.535262033734209e-16,5.835834333640548e-19,6.039117221639645e-10,0.0,0.0,1.5875295806105778e-11,6.000833010152621e-19,1.386703350765214e-19,1.6464868434503569e-19,3.1768382610542318e-25,6.371031035960431e-32,7.969786578119781e-20,8.970479715319188e-14,1.4652547774353532e-19,7.01457742295328e-20,1.7249032532479663e-35,6.434134073604884e-46,3.7072993208249303e-32,2.285557292660618e-31,1.3926611357854787e-09,4.0795360600629265e-36,2.762156020806662e-28,1.31569576239053e-40,1.640091412367096e-43,1.508157735864828e-33,2.1606500099902566e-44,1.302763920770239e-41,2.952466656578123e-31,2.0436471273431886e-48,1.2289948239785498e-49,2.865537043813979e-51,3.76,0.0,0.6851668078095378,0.9999999999841233,2.2803388980530518e-20,1.0642931795649028e-25,1.5895909374857366e-11,1.3927508450807973e-09,8.28728263506043e-25,1.60368617030272e-23,3.898459798431249e-18,6.039105136216189e-10,9.887526935647495e-19,1.319523299067979e-19,1.736447503684994e-21,1.9785667499682024e-20,1.2077188048758679e-15
2.434142931802224e-12,0.8351122452192394,3.645673788045946e-14,8.949239619259355e-16,1.7162056963973181e-18,9.75549753013084e-10,0.0,0.0,2.564470760957251e-11,1.5602259518143142e-18,5.961549403118946e-19,7.180143431129439e-19,1.3660599026854987e-24,2.7389530887645085e-31,2.0720693387333332e-19,2.3321929118817927e-13,6.291012358510211e-19,3.0156233541503414e-19,2.1461628783298027e-34,1.4430681875218429e-44,4.493232034746185e-31,2.7700522342349153e-30,2.249595158856858e-09,5.076013035339651e-35,2.033587334503091e-27,2.7182493361214847e-39,3.410225688831742e-42,1.8740101907943643e-32,6.114131695338385e-43,2.688617242112912e-40,2.177889765498598e-30,7.140777351679366e-47,4.8254752086673985e-48,1.0015998857447237e-49,3.76,0.0,0.6851668065710401,0.9999999999743517,9.803674794636972e-20,7.799665538736589e-25,2.567800932094887e-11,2.2498283973497776e-09,3.5642933710573946e-24,6.892969846160841e-23,1.6749616286471017e-17,9.755466106363728e-10,2.570772455851079e-18,3.4306427826158876e-19,4.516406782033076e-21,5.142465533569164e-20,3.140086701885472e-15
4.28872817242786e-12,0.8351122455961337,6.850874429259644e-14,1.5799874077654581e-15,6.593135587689237e-18,1.7188258142165396e-09,0.0,0.0,4.5183525999246354e-11,4.836008023560748e-18,3.356623056805144e-18,4.163009628465488e-18,7.695226137166437e-24,1.5421498579151183e-30,6.421934257292755e-19,7.227829156389909e-13,3.538932265206376e-18,1.69793292374346e-18,4.0907274663413185e-33,5.202601325083315e-43,8.286889009990355e-30,5.108689679283762e-29,3.963260605340117e-09,9.675865641002842e-34,2.1466035324973336e-26,9.244472174734285e-38,1.1672910718717632e-40,3.5700760733071745e-31,3.183162457508271e-41,9.142258444095873e-39,2.3026017969228452e-29,4.448594143034272e-45,3.2508737051336718e-46,6.244227314912665e-48,3.76,0.0,0.6851668040940447,0.9999999999548059,5.520286141700105e-19,8.208315736252981e-24,4.524221167040465e-11,3.963983495842554e-09,2.0086618626253978e-23,3.879391275167404e-22,9.418768348894802e-17,1.7188160732966904e-09,7.968253861459304e-18,1.063258396463729e-18,1.4009197384666677e-20,1.5927594608753027e-19,9.732868501297784e-15
6.143313413053496e-12,0.835112245973028,1.0430698940995259e-13,2.268580621262751e-15,1.5782386739233568e-17,2.4621018753823193e-09,0.0,0.0,6.472233743305239e-11,9.919114709123878e-18,9.560972742318523e-18,1.2103407288519537e-17,2.1926549719363204e-23,4.392636070977685e-30,1.3171005689633665e-18,1.482331202504105e-12,1.0077139185987715e-17,4.836375808047366e-18,2.048074342590255e-32,3.317026758450881e-42,4.3363227326959366e-29,2.673219554514567e-28,5.676655949138764e-09,4.844508399203059e-33,8.162096476090218e-26,6.151396537219001e-37,7.717844218217884e-40,1.7875618272897533e-30,2.4302736836115148e-40,6.084386417921441e-38,8.760604275089755e-29,3.635067452109363e-44,2.5449103835172646e-45,5.103525597922592e-47,3.76,0.0,0.6851668016170493,0.9999999999352565,1.5724690453926988e-18,3.11843049663818e-23,6.480641838309427e-11,5.6781385862752364e-09,5.725137126468961e-23,1.104662051090964e-21,2.680377579920488e-16,2.4620818941447508e-09,1.634365068862297e-17,2.1806874450997798e-18,2.875253049561518e-20,3.264816415304396e-19,1.9963031720711e-14
9.852483894304767e-12,0.8351122467268167,1.8736794974346308e-13,3.660173896494467e-15,5.3361395699954205e-17,3.94865400230019e-09,0.0,0.0,1.0379993943708871e-10,2.5507267301105402e-17,3.971945595615221e-17,5.284960425704906e-17,9.11693182158019e-23,1.824838789644682e-29,3.3863962515796306e-18,3.810917367996218e-12,4.1851046519593296e-17,2.0091911717169842e-17,2.348315367706299e-31,6.34250718030222e-41,4.8680044359277345e-28,3.0008515049634114e-27,9.102636556740084e-09,5.555404903172116e-32,5.539264970742777e-25,1.1930833365392593e-35,1.4962264239966742e-38,2.0508900416383252e-29,7.667250211428543e-39,1.1817090260408831e-36,5.952813739124398e-28,1.2681337440099422e-42,8.539930233601237e-44,1.7829507502506625e-45,3.76,0.0,0.6851667966630587,0.9999999998961457,6.533356969953135e-18,2.1144680832681138e-22,1.0393485310502613e-10,9.106448742961448e-09,2.382273278926497e-22,4.585568768410179e-21,1.1109498259480143e-15,3.9486026105073645e-09,4.2028135679489586e-17,5.606807332597839e-18,7.404136055524049e-20,8.383788455125098e-19,5.1335399738727596e-14
1e-11,0.8351122474052263,1.9099170522823825e-13,3.715988190537542e-15,5.550429487855259e-17,4.007775140728592e-09,0.0,0.0,1.0535408033290051e-10,2.6276690936275907e-17,4.154916153305671e-17,5.539445221366127e-17,9.53725059701541e-23,1.9089010623621288e-29,3.488522991204477e-18,3.925834133155956e-12,4.3778615661812e-17,2.101746023786335e-17,2.5448636660541603e-31,6.987151822861693e-41,5.28137681611704e-28,3.255666921291918e-27,9.238867690098881e-09,6.020414723771806e-32,5.886897944651409e-25,1.3236807207939212e-35,1.658990294460101e-38,2.222650943226067e-29,8.705727096180188e-39,1.3111922049650494e-36,6.326687505976978e-28,1.4460791550250793e-42,9.60913531190652e-44,2.0332973952111014e-45,3.76,0.0,0.6851667964660353,0.9999999998945899,6.834355167893733e-18,2.2471238659033965e-22,1.054910169691487e-10,9.24279485148186e-09,2.492180483981216e-22,4.7966530202444336e-21,1.162016243511714e-15,4.007722198311419e-09,4.3295909479460905e-17,5.775898926794368e-18,7.627912238095495e-20,8.636193580646522e-19,5.288392305751141e-14
1.3190737327430913e-11,0.8351122474052263,2.7537063018263396e-13,4.9320321207698535e-15,1.1399335487362573e-16,5.286550925453057e-09,0.0,0.0,1.3896975745978555e-10,4.5717592706211676e-17,9.292552627460347e-17,1.277446586687593e-16,2.1342158368822763e-22,4.2692868324659636e-29,6.068751278717725e-18,6.829098797153974e-12,9.790113112237203e-17,4.700596859584213e-17,8.879927292992934e-31,2.8524209586710403e-40,1.8659950783431012e-27,1.1502595700600574e-26,1.2185095790941809e-08,2.100866499305919e-31,1.6397807586351919e-24,5.750979694622498e-35,7.170214773676737e-38,7.75955832472647e-29,4.5082258753471973e-38,5.701501113713974e-36,1.763310290456242e-27,7.709344511886172e-42,4.6584353204423e-43,1.08456978408489e-44,3.76,0.0,0.6851667922044671,0.9999999998609329,1.528637241879558e-17,6.257819557656157e-22,1.3915047508762185e-10,1.2191927856415691e-08,5.5796145579394645e-22,1.0722452221905019e-20,2.5950185720814647e-15,5.286458800425474e-09,7.532854534346662e-17,1.0048006742600895e-17,1.328553921076122e-19,1.5009677576146427e-18,9.201018684327134e-14
1.6528990760557058e-11,0.835112248083636,3.762027857839875e-13,6.22696831021088e-15,2.076952971443921e-16,6.624447862832272e-09,0.0,0.0,1.7413955295915046e-10,7.178355506351943e-17,1.7990482591737189e-16,2.5532579933655853e-16,4.134346919257693e-22,8.265374131961049e-29,9.527595176238437e-18,1.0720616209408596e-11,1.8952400265667208e-16,9.100406605096303e-17,2.5259019851093608e-30,9.765512252550302e-40,5.446063989848192e-27,3.357055472784557e-26,1.5266680586265977e-08,5.9763007058240046e-31,3.848065335089195e-24,1.9924488640683475e-34,2.478499424119588e-37,2.208545555769113e-28,1.787786898069163e-37,1.9768264459750297e-35,4.1404629517395534e-27,3.1180083633890133e-41,1.878039025412483e-42,4.388694871455462e-44,3.76,0.0,0.6851667877458755,0.9999999998257072,2.9597086360915646e-17,1.4683212623219396e-21,1.7436613625012965e-10,1.52774069437587e-08,1.0814277321293436e-21,2.0747627073887238e-20,5.015973307289821e-15,6.6243031911650735e-09,1.1827725375932783e-16,1.577489969404076e-17,2.0883489831446348e-19,2.3541091841444574e-18,1.44469798287882e-13
1.9867244193683203e-11,0.8351122487620459,4.901115127807343e-13,7.549103728131497e-15,3.412264753967697e-16,7.962344819529982e-09,0.0,0.0,2.0930932594102139e-10,1.0370512304227402e-16,3.0865891409588964e-16,4.514709774455799e-16,7.097377803061337e-22,1.4180719434697136e-28,1.3762625957195815e-17,1.548496940860725e-11,3.2514640010245994e-16,1.561337584846141e-16,6.005013497042449e-30,2.675633467502335e-39,1.3110886060913714e-26,8.081627867566658e-26,1.834739118798369e-08,1.4208853285805604e-30,7.732205618404347e-24,5.624847864657256e-34,6.976501141609144e-37,5.253973576219164e-28,5.859193659084433e-37,5.586347015881935e-35,8.324458451724466e-27,1.0384757510826303e-40,5.935538448311185e-42,1.462609877570548e-43,3.76,0.0,0.6851667832872839,0.9999999997904687,5.0783299366513706e-17,2.9502086992442296e-21,2.0958184546970318e-10,1.8362886004991734e-08,1.857409009986733e-21,3.557755479382895e-20,8.592385657586088e-15,7.962135782825486e-09,1.7087421425602443e-16,2.2787010239987707e-17,3.0203400759481506e-19,3.3971848914106185e-18,2.0871413535535793e-13
2.320549762680935e-11,0.8351122494404558,6.173555814421275e-13,8.902732811134734e-15,5.216291457123634e-16,9.300241800859709e-09,0.0,0.0,2.444790764120629e-10,1.4148226407245204e-16,4.875229324583963e-16,7.341038566070686e-16,1.1216761679910011e-21,2.239827306307165e-28,1.8773528989877888e-17,2.1121637287330697e-11,5.135463506971621e-16,2.4661134179675036e-16,1.2574470340564552e-29,6.324939514315368e-39,2.767150035758111e-26,1.705652826049991e-25,2.1427227851649558e-08,2.9755300938930715e-30,1.3987111369294106e-23,1.365400315480696e-33,1.689580466313623e-36,1.1009196312072496e-27,1.6250683144225604e-36,1.3574657487959899e-34,1.506671504214994e-26,2.913876129212868e-40,1.592926422902882e-41,4.10661820380176e-43,3.76,0.0,0.685166778828692,0.9999999997552166,8.021819178296985e-17,5.336608514530607e-21,2.447976120032987e-10,2.144836504011613e-08,2.9369330738251763e-21,5.616495206082372e-20,1.3550555661543781e-14,9.299956575510066e-09,2.331193793641959e-16,3.108384282871163e-17,4.1250895088992537e-19,4.629552563845334e-18,2.8474309532338e-13
2.988200449306164e-11,0.8351122507972752,9.12784838107051e-13,1.1719876084727558e-14,1.0483039755967101e-15,1.1976035856514891e-08,0.0,0.0,3.1481850984867546e-10,2.3460314861939356e-16,1.025464545812153e-15,1.6304860267426822e-15,2.3620525073789993e-21,4.711304928435085e-28,3.112182345264467e-17,3.501004841738602e-11,1.0801504581289189e-15,5.187267683246652e-16,4.232912009104576e-29,2.607897665450582e-38,9.389143878862347e-26,5.787168209134638e-25,2.7584280281411583e-08,1.0017904056031823e-29,3.67378186992396e-23,5.913098175844112e-33,7.290369031610654e-36,3.711289866343697e-27,8.947402513083666e-36,5.892137600325073e-34,3.9615487887489414e-26,1.63016712931859e-39,8.263934333845635e-41,2.3007727500104004e-42,3.76,0.0,0.6851667699115085,0.9999999996846717,1.687596211660364e-16,1.4017077912752544e-20,3.152293502539405e-10,2.7619323032043982e-08,6.190691851762885e-21,1.1801742747178334e-19,2.841612476652627e-14,1.1975562764322192e-08,3.8655415898741837e-16,5.152989866727007e-17,6.854871161420768e-19,7.659869989356827e-18,4.721545157522707e-13
3.6558511359313934e-11,0.8351122521540949,1.2645801623400958e-12,1.4712702694095724e-14,1.8439562042362426e-15,1.4651830072374943e-08,0.0,0.0,3.851578533324106e-10,3.5114594883650347e-16,1.8602648784219294e-15,3.111722180587614e-15,4.2897597269862094e-21,8.54668211083011e-28,4.656996594497878e-17,5.238168867538773e-11,1.959406521289724e-15,9.410069039343018e-16,1.1123468498611406e-28,8.014521059896716e-38,2.4863996412308043e-25,1.5324802832993112e-24,3.3737839916702875e-08,2.6328934706365177e-29,7.973717941958055e-23,1.8710756280018984e-32,2.3021485096297565e-35,9.765626507221881e-27,3.340162418703601e-35,1.8680393210989714e-33,8.606863813329055e-26,6.139327077199723e-39,2.988777766629265e-40,8.674492991208613e-42,3.76,0.0,0.6851667609943248,0.9999999996140705,3.061905710945504e-16,3.042509545645919e-20,3.8566142506877534e-10,3.379028091955341e-08,1.1253747470233871e-20,2.1387576124476148e-19,5.139494477269729e-14,1.4651121758426626e-08,5.785812322564511e-16,7.710911543574065e-17,1.0282155483939164e-18,1.1439963860221228e-17,7.067032394057211e-13
4.3235018225566224e-11,0.8351122535109148,1.6749673968606206e-12,1.7917411121315236e-14,2.967909891505709e-15,1.7327624493492328e-08,0.0,0.0,4.5549710693966916e-10,4.911103904669982e-16,3.062087959241281e-15,5.376642836777761e-15,7.069182663386472e-21,1.4068370017584382e-27,6.511530574725427e-17,7.323216903718366e-11,3.225206029987568e-15,1.548943932743868e-15,2.503689074493803e-28,2.0673257542118887e-37,5.628103240662096e-25,3.4687237825693636e-24,3.9887908911162305e-08,5.926906429595843e-29,1.5299797747449471e-22,4.9241146597452976e-32,6.050175977129647e-35,2.2009845234614055e-26,1.0148963021843745e-34,4.925761795566562e-33,1.653091184098102e-25,1.8771314987294545e-38,8.85337005655727e-40,2.655262221384494e-41,3.76,0.0,0.6851667520771406,0.9999999995434108,5.040858098002459e-16,5.838435353892259e-20,4.5609391471777e-10,3.9961238702656644e-08,1.8563033215031717e-20,3.5169144933410993e-19,8.434402522328292e-14,1.7326633558694375e-08,8.092002360298424e-16,1.0781732948326117e-16,1.4411622058938394e-18,1.596448624349183e-17,9.88388400536329e-13
4.9911525091818515e-11,0.8351122548677348,2.1461577638168276e-12,2.136953923164539e-14,4.4783847139864486e-15,2.0003419164255698e-08,0.0,0.0,5.25836270757308e-10,6.544962041875013e-16,4.699760725083725e-15,8.648326678646089e-15,1.0862487127369153e-20,2.1592677078858625e-27,8.675524132592438e-17,9.75571826473846e-11,4.9500319493793725e-15,2.3773536816348866e-15,5.058220256003264e-28,4.732584559751432e-37,1.1408938245857036e-24,7.031300940201239e-24,4.6034489378859025e-08,1.1975741450764927e-28,2.6881095118760196e-22,1.1421863623105215e-31,1.4021622617276598e-34,4.452731883375258e-26,2.681978299932617e-34,1.1448950674002078e-32,2.9073177598488673e-25,4.983550927436859e-38,2.3000657547767135e-39,7.057914646557906e-41,3.76,0.0,0.6851667431599563,0.9999999994726908,7.738087544601305e-16,1.025905488705529e-19,5.265268961872817e-10,4.61321963813662e-08,2.855151657538796e-20,5.392240976326321e-19,1.2905694999248763e-13,2.0002098165980928e-08,1.0784108353776557e-15,1.4365046111174556e-16,1.924782956593724e-18,2.1228225849825725e-17,1.3172091487790902e-12
5.6588031958070806e-11,0.8351122562245548,2.6803241289768893e-12,2.5103603267925865e-14,6.431905003392466e-15,2.267921412793576e-08,0.0,0.0,5.961753448812421e-10,8.413031283111531e-16,6.840074928311829e-15,1.3170524870257108e-14,1.5827945945206995e-20,3.142661351741812e-27,1.1148724678084816e-16,1.2535254854339302e-10,7.204223564552256e-15,3.4600224929231605e-15,9.408888667783697e-28,9.885336610950712e-37,2.1263545138220896e-24,1.3104123763545493e-23,5.217758337280931e-08,2.2279352395522956e-28,4.415383562555346e-22,2.4037891728621758e-31,2.949595541708178e-34,8.294139795286052e-26,6.350428872906192e-34,2.414497540620808e-32,4.780334962741094e-25,1.1840946291033292e-37,5.399847038403292e-39,1.6791051524583542e-40,3.76,0.0,0.6851667342427714,0.999999999401908,1.1263959237211814e-15,1.685334824894989e-19,5.96960444394864e-10,5.230315395569477e-08,4.1643643041159454e-20,7.839642139725316e-19,1.872469985285147e-13,2.2677515581117635e-08,1.3862127262836424e-15,1.8460455580961665e-16,2.4795170806545784e-18,2.72261595034645e-17,1.6931646577267946e-12
