Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296)
0.0013714282273406223,0.7665835505019066,0.0021905730127490244,0.0009775807189918754,0.0013514034602524652,0.07293742986278888,0.0,0.0,0.0004805374588375259,1.6267516749095058e-05,0.6547655063934513,0.053278952413080956,3.842306851084154e-05,4.5475605170283326e-10,3.009744975206745e-08,4.953142135510421e-07,0.000283036261433714,0.0019226386433468896,7.386584209306347e-06,3.08646526295215e-08,5.156926484942919e-05,1.3837345738590197e-09,8.462006989494449e-08,6.282454173590115e-05,5.202273078460269e-08,0.000947151112737422,8.588856374232735e-08,2.4422768139743606e-05,6.884670220861536e-06,6.005843857030164e-08,6.701420108498891e-07,3.264909201000973e-10,4.719047953746038e-08,4.473816390203457e-07,3.76,0.0,0.006557446326958232,0.2927117915796954,0.6431071180746543,0.0013926357269406658,0.002532944033985946,0.7195600775163917,1.2370651507261805e-12,2.387774024022828e-13,5.887293264429116e-09,4.2108672777253515e-05,0.003448413842417336,6.674875951763024e-07,5.552267857339509e-11,4.634213168109801e-13,1.5048983905379534e-06,1.5649310134099563e-06,1.023040267393426e-08,0.005653485248092957,0.00013823570168937396,2.6288354050975152e-06,4.287031406068955e-05,2.363939120664167e-06,7.827322446274136e-07,2.0721527401441533e-12,1.874084044021891e-10,1.0111266843285499e-05,7.073947407090675e-05,2.516783046863429e-09
0.001372381794607144,0.7666194931569646,0.002257225880886402,0.001008459180479861,0.0013930038422375508,0.07280461117902505,0.0,0.0,0.0004780530071255346,1.6173467359021416e-05,0.6549660011428935,0.05360336928250689,3.9043502655381096e-05,4.938257810347122e-10,3.165501996314629e-08,5.084468162672383e-07,0.0002828409734060083,0.001898990177759855,7.436827280915406e-06,3.097143628454779e-08,5.074154025867184e-05,1.451848070895896e-09,8.726952316478681e-08,6.321158867486316e-05,5.24058275447924e-08,0.0009383643376470171,8.812155733522894e-08,2.442235110690632e-05,6.749958543454237e-06,6.057920074911262e-08,6.886509519905045e-07,3.284351463275721e-10,4.823170942138207e-08,4.497221843411202e-07,3.76,0.0,0.0063431108552773246,0.29206032337383864,0.6435642287698673,0.001383000018894603,0.0024908851003725,0.71994428470946,1.266931951976772e-12,2.445452057992979e-13,6.02986097431697e-09,4.2764939342224995e-05,0.0034081050607170475,6.549292036365672e-07,5.626350246629251e-11,4.695847287799381e-13,1.5235331924750633e-06,1.6030746672150444e-06,1.0055403599440299e-08,0.005563603467214672,0.0001379283434660998,2.66546211866432e-06,4.3510529404679364e-05,2.396948359709078e-06,7.78445683969167e-07,2.098330862975419e-12,1.8566661901755663e-10,1.0277293714079471e-05,7.154531315926738e-05,2.5484892124489718e-09
0.0013732400051470134,0.7666518648347276,0.002320237266298038,0.001037696671304156,0.0014324369598281584,0.07267913697270684,0.0,0.0,0.0004757211194378485,1.6084010704534048e-05,0.6551436156040004,0.05390364813729055,3.961040581688874e-05,5.325975516812839e-10,3.3152608198032624e-08,5.207353829336058e-07,0.0002825795830825673,0.001877004446801893,7.4811850757819484e-06,3.105990870202591e-08,4.998796656488925e-05,1.5174140625135266e-09,8.975875421052793e-08,6.355312837410008e-05,5.275859266375255e-08,0.0009302648818494973,9.019475515493729e-08,2.4411253580822106e-05,6.623834571708608e-06,6.102056624550615e-08,7.059953674790623e-07,3.3018302892642937e-10,4.9195536658199786e-08,4.5169603843285414e-07,3.76,0.0,0.0061506625189381514,0.2914630616355978,0.6439821975415699,0.001373996494665092,0.002451931652059354,0.7202927558651497,1.2948002020379927e-12,2.499271093994071e-13,6.162907642608333e-09,4.336518701727653e-05,0.0033710007287998814,6.433573041308568e-07,5.6937990623898705e-11,4.751922250806329e-13,1.5404169158484172e-06,1.6389713399339383e-06,9.894064559150428e-09,0.005481455798256292,0.00013764656515799663,2.699138603757671e-06,4.410179733632927e-05,2.4273015058002906e-06,7.745762894652073e-07,2.122417902026106e-12,1.8406117033417469e-10,1.0431132621732829e-05,7.228135121474019e-05,2.577659083605754e-09
0.0013740982156868829,0.7666842492061706,0.002386300629740354,0.0010683979318715968,0.0014738876789709692,0.07254769689756996,0.0,0.0,0.0004732940956313499,1.598970094743466e-05,0.6553182756251814,0.054212194552010665,4.018461316978089e-05,5.751946103598369e-10,3.474830079398696e-08,5.334868453080364e-07,0.00028223231562423773,0.0018543234421355935,7.52458647042005e-06,3.114039534525276e-08,4.922608633821561e-05,1.5873340924286086e-09,9.235190720265062e-08,6.388724644801466e-05,5.3119471114703106e-08,0.0009219780734078691,9.232907792685326e-08,2.4389359091580818e-05,6.493073162669991e-06,6.143298391047944e-08,7.240184993304016e-07,3.3192766132284536e-10,5.0184943106018866e-08,4.535301943393802e-07,3.76,0.0,0.005958696595957886,0.29085497443618863,0.6444066372291323,0.001364666950065264,0.0024119056455559297,0.7206438067943667,1.3236373650159065e-12,2.5549618137773134e-13,6.300599648377825e-09,4.3973936473927654e-05,0.0033330840694860762,6.315242711128179e-07,5.761885041939574e-11,4.808483635060978e-13,1.5573739707867891e-06,1.6764414228360373e-06,9.728989934293552e-09,0.005398091437586608,0.00013735968513273346,2.733484595228718e-06,4.470745318047377e-05,2.4582609129998164e-06,7.7069653428211e-07,2.146998181150697e-12,1.824186729607358e-10,1.0589241643595876e-05,7.302697199415824e-05,2.6074225340510413e-09
0.0013749564262267523,0.7667166357901454,0.002455610315031204,0.0011006598274423108,0.0015174910182055574,0.0724099381279204,0.0,0.0,0.0004707676500789237,1.5890239645176775e-05,0.6554896912399494,0.054529420709965845,4.076523567719046e-05,6.220607466103073e-10,3.64498365497655e-08,5.467191708729412e-07,0.0002817943627983331,0.0018309171724879205,7.566883271818728e-06,3.12121142276356e-08,4.845576547444565e-05,1.6619351873027562e-09,9.50536721532437e-08,6.42129098646867e-05,5.3489040905516525e-08,0.0009134978245358492,9.452526168889227e-08,2.4356024537144694e-05,6.357677967656908e-06,6.181328896395414e-08,7.42748364832e-07,3.3366747349008593e-10,5.120008855735e-08,4.5521001636567505e-07,3.76,0.0,0.0057672689807361805,0.2902355932741865,0.6448377964009088,0.0013549992415604053,0.0023707786681750665,0.720997468357075,1.3534747489242542e-12,2.6125846803729784e-13,6.4430889044048695e-09,4.459047741312303e-05,0.003294325764202196,6.194246475647817e-07,5.830497931034698e-11,4.865433762754325e-13,1.5743673484012468e-06,1.7155761792046114e-06,9.560087708466813e-09,0.005313482667236207,0.0001370674826394036,2.7684907030940377e-06,4.532754170818565e-05,2.4898184023480585e-06,7.668069237050798e-07,2.17206278472666e-12,1.8073792409339842e-10,1.0751696060244805e-05,7.378142898161869e-05,2.637768372569346e-09
0.001375728815712635,0.7667457757447013,0.0025209368458709346,0.001131115999004532,0.001558694530467835,0.07228024090728138,0.0,0.0,0.00046840520088637543,1.5796061784412184e-05,0.6556409282674236,0.05482270761939298,4.129240728617932e-05,6.683037314994172e-10,3.807864740912916e-08,5.590543601641486e-07,0.0002813185146856082,0.0018092059488414903,7.6038729628217085e-06,3.126847394026092e-08,4.77551492219055e-05,1.7333683863789555e-09,9.758210479866571e-08,6.449784717062806e-05,5.382959713390391e-08,0.0009056949830030618,9.655514150603069e-08,2.4315689826663406e-05,6.2318758955401045e-06,6.212532299628016e-08,7.602329726996921e-07,3.352277129514446e-10,5.213576802878039e-08,4.5657689655817787e-07,3.76,0.0,0.0055954948972248494,0.28966808682296874,0.6452317981305914,0.001345998734212174,0.0023328002464992645,0.7213180174229944,1.3812089361925404e-12,2.666146203266382e-13,6.57555417236231e-09,4.515132241976397e-05,0.003258698697332482,6.083028328725523e-07,5.892594030577567e-11,4.916927610822022e-13,1.5896574691552397e-06,1.7523011383741967e-06,9.404729579356929e-09,0.0052362479025906865,0.0001367997578778763,2.800549059049511e-06,4.589794346156825e-05,2.518721356104071e-06,7.632982576360169e-07,2.195024593511062e-12,1.791915125942055e-10,1.0901673199617543e-05,7.446725686909605e-05,2.665564583173017e-09
0.0013765012051985175,0.7667748979251306,0.0025892246600651534,0.0011630024902523485,0.0016018732399264654,0.07214482555395114,0.0,0.0,0.00046595535672597704,1.5697220636894726e-05,0.6557890245530581,0.0551237200784994,4.1823009801934915e-05,7.188213724061293e-10,3.980661623294388e-08,5.718069117719908e-07,0.0002807613115811346,0.0017868592666575088,7.639710233260473e-06,3.131640466021417e-08,4.704749033504609e-05,1.8091514014580007e-09,1.0020600749611698e-07,6.4774128120871e-05,5.4178179033691925e-08,0.0008977255437406492,9.863571944270428e-08,2.426504199816247e-05,6.1023616177890385e-06,6.240600945419719e-08,7.783338984026711e-07,3.3678113502863745e-10,5.30922788576566e-08,4.577937011844777e-07,3.76,0.0,0.0054242550750881035,0.2890906556991619,0.6456316469200818,0.001336704507754911,0.002293888379528005,0.7216407171399808,1.409799782904367e-12,2.721362520763693e-13,6.712131559548602e-09,4.5717051573287913e-05,0.0032223427197275727,5.969575468295815e-07,5.95490473353429e-11,4.968549139566592e-13,1.6049075528112123e-06,1.7905288666707348e-06,9.246137179098014e-09,0.005157962629233048,0.00013652735600291834,2.8331168066391844e-06,4.6479944581336204e-05,2.54808644437845e-06,7.597823564808439e-07,2.218356123260115e-12,1.776121593217163e-10,1.1055258289086406e-05,7.515874483083576e-05,2.6938044974795676e-09
0.0013772735946844,0.7668039912193242,0.0026606475392796213,0.0011964068103297474,0.0016471489927359045,0.07200337899434137,0.0,0.0,0.0004634147621638386,1.5593470166079536e-05,0.6559337022865189,0.05543281799807303,4.2355994182808646e-05,7.740735005790103e-10,4.164087712129595e-08,5.849899333147358e-07,0.0002801187757284461,0.0017638536868889083,7.674258084369754e-06,3.135521818798095e-08,4.633269243098109e-05,1.889575601651333e-09,1.0292903227446766e-07,6.504078434870305e-05,5.4535299189274426e-08,0.0008895845487224613,1.0076696050948523e-07,2.420355995914525e-05,5.9691734170349e-06,6.265260302358964e-08,7.970720042681583e-07,3.383260863037453e-10,5.406946281311925e-08,4.588473046714337e-07,3.76,0.0,0.0052536023080923975,0.28850290466242573,0.6460375443783408,0.0013271066490286834,0.002254024740147437,0.721965578049314,1.4392679797941464e-12,2.7782735728583877e-13,6.852922272043729e-09,4.62868088086294e-05,0.0031852345728326627,5.853857469796581e-07,6.017306834557113e-11,5.020190042523057e-13,1.6200780949629175e-06,1.8303395189168791e-06,9.08425212004728e-09,0.005078606957473861,0.00013625009077306244,2.866175939884024e-06,4.7073410339618866e-05,2.577897699074115e-06,7.562595435189351e-07,2.2420417500783324e-12,1.759988848025747e-10,1.121247658885794e-05,7.585499483287387e-05,2.7224688311227235e-09
0.0013780459841702826,0.7668330431584561,0.0027353909202283417,0.0012314226634971342,0.0016946521792572445,0.07185556803664729,0.0,0.0,0.00046078001158470855,1.5484556416147643e-05,0.6560746584358714,0.0557503827468763,4.289015488384611e-05,8.345749756192628e-10,4.35891082803421e-08,5.986163176809794e-07,0.0002793867773688731,0.0017401654415759537,7.707369208843675e-06,3.138418657092584e-08,4.5610660363361994e-05,1.97495052052905e-09,1.057548742231717e-07,6.529676862820493e-05,5.490149940197295e-08,0.0008812668634374038,1.029485820077583e-07,2.4130707485500588e-05,5.832363145207054e-06,6.286221996527926e-08,8.164679875578967e-07,3.398607057605047e-10,5.506704508962077e-08,4.597237360823991e-07,3.76,0.0,0.005083593802426781,0.2879044198710275,0.6464496985325165,0.0013171948986223623,0.0022131922308815826,0.7222926056410035,1.4696329380776111e-12,2.8369168203615473e-13,6.998021658390952e-09,4.6859605217903435e-05,0.0031473504541414898,5.735848176962424e-07,6.079660570710732e-11,5.07172771510477e-13,1.6351248255924061e-06,1.8718181372594973e-06,8.919020327172837e-09,0.0049981613157054055,0.00013596776717759884,2.8997038623517133e-06,4.76781350017918e-05,2.6081350339055815e-06,7.527301090249871e-07,2.2660621189884404e-12,1.7435067474062716e-10,1.1373339961804507e-05,7.655496936171286e-05,2.7515337552763013e-09
0.0013788183736561652,0.7668620397816706,0.0028136526892868618,0.0012681504068714233,0.0017445223382308737,0.07170103809930628,0.0,0.0,0.0004580476646444932,1.537021840707337e-05,0.6562115624091642,0.05607681857715679,4.3424113410633894e-05,9.009025222783827e-10,4.565956855880002e-08,6.126986066084439e-07,0.0002785610347846641,0.0017157705481891585,7.738885379073431e-06,3.1402541391915245e-08,4.4881300711338195e-05,2.06560433772381e-09,1.0868725029239149e-07,6.554094924835544e-05,5.5277350066589513e-08,0.0008727671708412744,1.0518001365127973e-07,2.4045934302029407e-05,5.691997413832516e-06,6.303184097304938e-08,8.365421805847372e-07,3.4138289671499903e-10,5.608461673948792e-08,4.604081510424488e-07,3.76,0.0,0.004914291494018162,0.2872947680830982,0.6468683237212647,0.001306958648156615,0.0021713752598352285,0.7226217996340172,1.5009124117734084e-12,2.8973265194450526e-13,7.147517456266306e-09,4.743430483323893e-05,0.0031086660566253003,5.615526450175777e-07,6.14180800782518e-11,5.123023866435978e-13,1.6499982800211443e-06,1.9150549484947813e-06,8.750392950131347e-09,0.0049166065817404835,0.00013568018105950897,2.933672820750211e-06,4.8293831065654045e-05,2.638773735190211e-06,7.491942980331807e-07,2.2903936488757125e-12,1.72666478827466e-10,1.153784433750036e-05,7.72574758275961e-05,2.7809702949400277e-09
0.0013795907631420478,0.7668909654836457,0.0028956440229263468,0.0013066975394495296,0.001796908796195687,0.0715394118871325,0.0,0.0,0.0004552142650257697,1.5250189329609461e-05,0.6563440534950304,0.05641255414612552,4.395630122380558e-05,9.73702624853329e-10,4.7861135343714814e-08,6.272488239688914e-07,0.00027763711543843985,0.0016906449496179906,7.768636827832956e-06,3.140947323511471e-08,4.414452234673461e-05,2.161884224208574e-09,1.1172987287293243e-07,6.577210412509988e-05,5.5663448784607794e-08,0.0008640799652079342,1.0746035382011989e-07,2.3948677485542342e-05,5.548158830382777e-06,6.315831629321576e-08,8.573143157583387e-07,3.428902950400889e-10,5.712161551138935e-08,4.6088480848725555e-07,3.76,0.0,0.00474576238225172,0.28667349585661195,0.6472936404129465,0.0012963869397796394,0.0021285600515185714,0.7229531531782183,1.5331220680686237e-12,2.959532878531454e-13,7.301487715734544e-09,4.800960921568097e-05,0.003069156619603195,5.492876994341321e-07,6.203571295770065e-11,5.173923049901252e-13,1.664643345451407e-06,1.9601456820975617e-06,8.578327356545042e-09,0.004833924234428992,0.00013538711873754507,2.968049190013177e-06,4.892011716441364e-05,2.669783816924187e-06,7.456522956210147e-07,2.315007985585355e-12,1.70945209533932e-10,1.1705966949494106e-05,7.79611492926606e-05,2.810743665137498e-09
0.0013803631526279304,0.7669198028462458,0.0029815902741157163,0.0013471792229048387,0.0018519713406057207,0.07137028802020046,0.0,0.0,0.00045227636303069393,1.5124198090263212e-05,0.6564717380672105,0.05675804413883573,4.448494167004387e-05,1.053700515216397e-09,5.020334179077356e-08,6.422782794849657e-07,0.0002766104384519045,0.0016647646827903113,7.796441649714312e-06,3.1404131370048306e-08,4.340023708416842e-05,2.2641565262591574e-09,1.1488641843228014e-07,6.598891467204036e-05,5.6060418194808884e-08,0.000855199545862794,1.0978832148930858e-07,2.383836323072649e-05,5.400947272177249e-06,6.323837327947441e-08,8.788032432960184e-07,3.4438023356103006e-10,5.8177304742675765e-08,4.611370535778953e-07,3.76,0.0,0.004578078877459666,0.28604012875251084,0.647725874939198,0.0012854684682147553,0.0020847349958246497,0.7232866519736498,1.5662749810681386e-12,3.0235610833014645e-13,7.459998436562705e-09,4.858404095836893e-05,0.0030287969926298813,5.36789127931276e-07,6.26475081107687e-11,5.224251090182794e-13,1.6789987889451033e-06,2.007191904177964e-06,8.402788273504723e-09,0.0047500965269614195,0.00013508835662990356,3.002792735385917e-06,4.9556504729696736e-05,2.7011293575371205e-06,7.421042095675005e-07,2.339871400693706e-12,1.6918574087894639e-10,1.1877663232721764e-05,7.866443393137902e-05,2.840812542987969e-09
0.001381135542113813,0.7669485324564823,0.003071731899599373,0.0013897188324764106,0.0019098809226620107,0.07119323963044742,0.0,0.0,0.00044923054234276993,1.4991971255490911e-05,0.6565941865492771,0.057113770989556376,4.500803093123961e-05,1.1417100477600193e-09,5.269641393513181e-08,6.577973446571522e-07,0.0002754762785435837,0.0016381060788504679,7.822105204690514e-06,3.138562383769264e-08,4.2648360426842833e-05,2.3728066623386665e-09,1.1816048988499053e-07,6.618995949293638e-05,5.6468902770866325e-08,0.000846120010862193,1.12162202742418e-07,2.371440901520189e-05,5.250481181392265e-06,6.32686270055695e-08,9.01026598044632e-07,3.458497017572552e-10,5.9250749908455695e-08,4.611473086259316e-07,3.76,0.0,0.004411319159847383,0.2853941705532773,0.6481652591292342,0.0012741915858659825,0.002039891035502572,0.7236222733059455,1.6003810504551082e-12,3.089430177012708e-13,7.623100850121923e-09,4.915592619673015e-05,0.002987561714073174,5.240568551470076e-07,6.32512321611644e-11,5.273813444527519e-13,1.692996770593011e-06,2.0563013622299417e-06,8.22374905315383e-09,0.004665106683724141,0.00013478366088513695,3.037855830254286e-06,5.020238320737052e-05,2.7327677960917667e-06,7.385500499671981e-07,2.3649441349857524e-12,1.6738690718840595e-10,1.2052863241047703e-05,7.936556318875053e-05,2.8711282709839497e-09
0.0013819079315996955,0.7669771327103452,0.0031663254234982866,0.001434448536883026,0.001970820386461498,0.0710078129419067,0.0,0.0,0.0004460734513426955,1.485323545779247e-05,0.6567109301278287,0.057480246701156555,4.552331844925992e-05,1.2386449178746266e-09,5.535130652141146e-08,6.738151865753671e-07,0.0002742297715725367,0.0016106459989965588,7.845419510324628e-06,3.135301797414912e-08,4.188881242595631e-05,2.4882386739291672e-09,1.215555709291251e-07,6.637370796054073e-05,5.688956421099679e-08,0.0008368352507226636,1.1457979175644029e-07,2.357622621420856e-05,5.096898864606516e-06,6.324559434279405e-08,9.240004104171419e-07,3.472953001233361e-10,6.034079284884035e-08,4.608970742416361e-07,3.76,0.0,0.00424556754813375,0.2847351025118711,0.6486120298249528,0.0012625443116522862,0.0019940220933312956,0.7239599849938668,1.635446343355497e-12,3.157151777960414e-13,7.790828272925244e-09,4.972337615634934e-05,0.0029454251066336704,5.110916932114749e-07,6.384439443420685e-11,5.322393519784235e-13,1.7065623479084367e-06,2.1075883464058633e-06,8.041193036366153e-09,0.004578939123753203,0.00013447278702714344,3.0731825228694137e-06,5.0857003554000896e-05,2.7646490900600264e-06,7.34989705193656e-07,2.3901796772340145e-12,1.6554750186500167e-10,1.2231467597738933e-05,8.006253828538043e-05,2.901633982733869e-09
