Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564)
3.4654410478507514e-09,0.46304348456537764,4.280142683483991e-15,4.502451217762316e-17,1.4306008607574145e-16,2.303143976486056e-15,0.0,0.0,8.176335275499753e-14,2.1225822415846786e-20,8.814086686243366e-17,1.7485475587640155e-15,1.4623259141123602e-26,3.791933225747754e-40,6.2320539233347055e-25,1.702812913318602e-14,3.2673337022503507e-18,4.458595508845261e-17,1.3764147032975178e-35,1.0162751201209577e-50,4.067629519419247e-31,1.9474241820411577e-30,7.274897498665945e-14,7.578493901394616e-33,4.1508574603138436e-26,2.6849639452184416e-34,5.42855368226001e-41,1.5162498430804788e-32,1.7889014103941181e-37,3.2710325801392514e-37,8.957065478089211e-31,1.275380892111465e-40,1.4773563914614502e-43,1.5866597828740095e-46,3.76,0.0,0.7671343263360993,0.9999870914773112,1.5209411204334438e-17,7.234194978875708e-23,8.165509868214361e-14,9.24766261536656e-14,1.2835937487152028e-20,1.0441890263393102e-20,8.152594928298654e-16,2.2464881134203552e-15,6.974401206122213e-17,4.138990598697839e-17,9.589611718229961e-23,3.013251539184276e-23,2.8565316772901943e-18,3.1755271554048514e-19,6.558951200163484e-20,1.502843973587433e-20,1.2908522604276209e-05,5.073979352037207e-30,4.135905576027437e-30,2.318742514254883e-30,6.225144469073633e-37
3.590640272363535e-09,0.4630434845653781,4.7466783612341275e-15,4.9691679752963794e-17,1.5577070138452532e-16,2.3900850619097146e-15,0.0,0.0,8.471767697870459e-14,2.2787259596227573e-20,9.725150873361117e-17,1.9537871140635565e-15,1.661817851570776e-26,4.620644005944004e-40,6.6472218436529265e-25,1.8082851941816022e-14,3.580437421124016e-18,4.919456270071428e-17,1.6213268276631602e-35,1.2526983447580686e-50,4.768858056457169e-31,2.282674218319247e-30,7.475621246114437e-14,8.935563942988195e-33,4.694888983815541e-26,3.268711145932574e-34,6.037581049762629e-41,1.7984279549091774e-32,2.2192885283695808e-37,3.944073018157037e-37,1.0438266536056562e-30,1.5951443321489064e-40,1.740075615438133e-43,2.044842106504101e-46,3.76,0.0,0.767134326336093,0.9999870912197746,1.6798627663529218e-17,8.183194507072126e-23,8.46015323210513e-14,9.581761855568987e-14,1.4408189574041503e-20,1.1268860065796146e-20,8.750262721060934e-16,2.327538767624984e-15,7.487262581912459e-17,4.443168739909526e-17,1.0377782587354781e-22,3.139238110177317e-23,3.0663655000417942e-18,3.276353438569833e-19,7.001333923319052e-20,1.6133438434733247e-20,1.2908780137688608e-05,5.796217567775331e-30,4.600560413013832e-30,2.6487767516476127e-30,6.929096590584269e-37
3.7158394968763188e-09,0.4630434845653783,5.243592755325469e-15,5.464400980050131e-17,1.6912335227857262e-16,2.477387912749885e-15,0.0,0.0,8.767205202904774e-14,2.4404114858381434e-20,1.0691453458969331e-16,2.173608335059571e-15,1.8802200467179894e-26,5.5926235377496365e-40,7.072930046040517e-25,1.9156574337673866e-14,3.911722790617527e-18,5.4082593112235784e-17,1.8983015845847536e-35,1.5339424118599597e-50,5.557616944657771e-31,2.6594952361492602e-30,7.672753282335501e-14,1.0472156960144696e-32,5.290053200063048e-26,3.950548208977699e-34,6.690552219258717e-41,2.1213688084666872e-32,2.734495645345079e-37,4.725177371378433e-37,1.2108435215031364e-30,1.979801307169718e-40,2.039767649691101e-43,2.613215439051563e-46,3.76,0.0,0.7671343263360867,0.9999870910377612,1.8486632281618864e-17,9.221528494419881e-23,8.754774476144153e-14,9.915861115268925e-14,1.609969587407406e-20,1.2121349099864863e-20,9.362788633037024e-16,2.408581735756813e-15,8.018305201873107e-17,4.758111065665821e-17,1.1197758150210112e-22,3.265231606296237e-23,3.283614233415767e-18,3.3764883049746153e-19,7.45552586514515e-20,1.727759588721669e-20,1.2908962147743988e-05,6.589214579753602e-30,5.0987751045182214e-30,3.011143415324354e-30,7.683884116408557e-37
3.8410387213891025e-09,0.4630434845653786,5.771502356112267e-15,5.988671734331532e-17,1.8312609416729481e-16,2.5650607310001433e-15,0.0,0.0,9.062648075853592e-14,2.607638918112049e-20,1.1713956016701691e-16,2.408357006966148e-15,2.1185698210620665e-26,6.7261287372402565e-40,7.508943145235631e-25,2.0248355682481335e-14,4.261506331054635e-18,5.925491043233409e-17,2.210081617340983e-35,1.8668069219316558e-50,6.4407397940317495e-31,3.081069679469435e-30,7.86635822163661e-14,1.2203952280949307e-32,5.939250624058572e-26,4.742322235747206e-34,7.389009767234752e-41,2.4892977944664064e-32,3.347637902198389e-37,5.626942780946954e-37,1.3984755024184479e-30,2.4395508677151546e-40,2.380405888534067e-43,3.313233235956719e-46,3.76,0.0,0.7671343263360804,0.9999870909090887,2.0275401345479393e-17,1.0354282819633974e-22,9.049373940723754e-14,1.0249960394369601e-13,1.791379367716075e-20,1.2998500024383377e-20,9.989511790348072e-16,2.4896170185447056e-15,8.56752792947508e-17,5.083815622151206e-17,1.204953880800875e-22,3.3912279136649884e-23,3.508275726685262e-18,3.47595659085882e-19,7.921307873520717e-20,1.8460908379884602e-20,1.2909090817235957e-05,7.456854942335434e-30,5.631719844583693e-30,3.4076174776873605e-30,8.491274939754216e-37
3.966237945901886e-09,0.46304348456537897,6.330994112030074e-15,6.542478088846984e-17,1.9778658402589777e-16,2.6531114906426684e-15,0.0,0.0,9.358096606032746e-14,2.7804083597150315e-20,1.279357198911324e-16,2.6583633163267878e-15,2.3779190262044895e-26,8.040903274228383e-40,7.955030251567917e-25,2.135728175722994e-14,4.6300887213552204e-18,6.471613529982956e-17,2.559517507984666e-35,2.2589043497641673e-50,7.4252521266633e-31,3.550660109972618e-30,8.056499510479497e-14,1.414728993456948e-32,6.645429502654703e-26,5.6567571890733315e-34,8.134499077986699e-41,2.906702802889843e-32,4.073307123915155e-37,6.662876052838419e-37,1.60853373897856e-30,2.985738921514983e-40,2.7662693860857656e-43,4.1695838381841844e-46,3.76,0.0,0.767134326336074,0.9999870908180604,2.2166836821825852e-17,1.1586628920497537e-22,9.343951970303952e-14,1.0584059692778184e-13,1.9853687003553636e-20,1.3899463052024548e-20,1.0629787305185313e-15,2.5706446167174573e-15,9.134929645257298e-17,5.420280468303538e-17,1.293312413636569e-22,3.5172238682676664e-23,3.740347829605075e-18,3.5747827492949946e-19,8.398464858871679e-20,1.9683372199649022e-20,1.290918184216798e-05,8.40305898155767e-30,6.200564840658891e-30,3.839990264122584e-30,9.353037372226593e-37
4.09143717041467e-09,0.4630434845653793,6.922626209746966e-15,7.126294893591113e-17,2.131120915469556e-16,2.7415479430188876e-15,0.0,0.0,9.653551086602307e-14,2.958719919381001e-20,1.3931168041326538e-16,2.9239422367489365e-15,2.65933320250503e-26,9.558224402679325e-40,8.410964893311136e-25,2.2482464135816826e-14,5.017755244549985e-18,7.04706517304485e-17,2.949565578864811e-35,2.7187356725452134e-50,8.51836018876256e-31,4.07160328946101e-30,8.243239448659251e-14,1.6319162113166844e-32,7.411583299952434e-26,6.707473891910698e-34,8.928568548162333e-41,3.378338046650322e-32,4.927674733027234e-37,7.84741426463398e-37,1.842923415218548e-30,3.6309350312583806e-40,3.2019570268420725e-43,5.210540568016898e-46,3.76,0.0,0.7671343263360677,0.9999870907536363,2.4162768342438386e-17,1.2923819467892732e-22,9.638508913182251e-14,1.0918159010405708e-13,2.19224482647445e-20,1.4823397882336217e-20,1.1282986355864274e-15,2.651664531003799e-15,9.720509247146441e-17,5.767503675958244e-17,1.3848513072057296e-22,3.6432170411587666e-23,3.979828392412568e-18,3.6729908560336874e-19,8.886785719610945e-20,2.0944983633774155e-20,1.2909246262955796e-05,9.431778567367996e-30,6.806480315809888e-30,4.310067521782901e-30,1.0270940034434477e-36
4.2166363949274536e-09,0.4630434845653795,7.54692884487531e-15,7.740574633826399e-17,2.2910951003500055e-16,2.830377622083477e-15,0.0,0.0,9.949011814351949e-14,3.142573711377276e-20,1.5127565383471793e-16,3.205393914313121e-15,2.9638907614526776e-26,1.1300947462363695e-39,8.876524940233251e-25,2.3623039571983198e-14,5.424776223024683e-18,7.652261380637071e-17,3.3832855745050134e-35,3.2557709308691076e-50,9.72743964495374e-31,4.647304231030031e-30,8.426639210108918e-14,1.8737203939432492e-32,8.240748252133039e-26,7.90900840187699e-34,9.772769788449524e-41,3.9092274392820565e-32,5.9285967310361585e-37,9.195943736279364e-37,2.1036449228220497e-30,4.389010228426035e-40,3.692401811697361e-43,6.46833387259857e-46,3.76,0.0,0.7671343263360614,0.9999870907080537,2.6264955144628796e-17,1.4371184158265395e-22,9.933045121269232e-14,1.1252258347167029e-13,2.4123020152146376e-20,1.5769475317144118e-20,1.194849617936312e-15,2.7326767621323915e-15,1.0324265650761398e-16,6.125483329984207e-17,1.479570406109287e-22,3.769205568167555e-23,4.226715265828359e-18,3.770604615261844e-19,9.386063268897719e-20,2.2245738969876263e-20,1.290929184224711e-05,1.0546993046435431e-29,7.450636511017501e-30,4.8196675617118336e-30,1.124675176373159e-36
4.341835619440237e-09,0.4630434845653799,8.204404982000726e-15,8.385748051438307e-17,2.4578536704901926e-16,2.919607849544335e-15,0.0,0.0,1.0244479089492245e-13,3.331969855570771e-20,1.638354106250597e-16,3.503004051242333e-15,3.2926821912495847e-26,1.3293547998283055e-39,9.351492528323572e-25,2.4778169399318517e-14,5.851407443686439e-18,8.287595221088071e-17,3.863838236562896e-35,3.8805348466512013e-50,1.106002419768034e-30,5.281230240467811e-30,8.606758863335313e-14,2.1419683604550598e-32,9.136000990294906e-26,9.276828758784981e-34,1.0668657822193752e-40,4.5046675315081224e-32,7.095720571942314e-37,1.0724817360518393e-36,2.3927949461247307e-30,5.275215678316873e-40,4.242885244704819e-43,7.979545856418628e-46,3.76,0.0,0.767134326336055,0.9999870906758163,2.847508796777522e-17,1.5934125622095724e-22,1.0227560949869934e-13,1.1586357702980744e-13,2.645821771686539e-20,1.6736878597589755e-20,1.2625719992189722e-15,2.8136813108318303e-15,1.0946197789702738e-16,6.494217528411531e-17,1.5774695175003307e-22,3.895188016155595e-23,4.4810063010568465e-18,3.867647365275613e-19,9.896094162696015e-20,2.3585634495923656e-20,1.2909324076240683e-05,1.1752705331113352e-29,8.134203687555133e-30,5.370619472288791e-30,1.228224154294012e-36
4.467034843953021e-09,0.4630434845653802,8.895531103031514e-15,9.062224751522876e-17,2.6314583479036993e-16,3.0092457398875843e-15,0.0,0.0,1.0539953215452001e-13,3.526908477490323e-20,1.7699829223103674e-16,3.817044286924537e-15,3.6468092857988013e-26,1.5562161400371268e-39,9.835653985711308e-25,2.5947038944472537e-14,6.297890572951062e-18,8.953438060656889e-17,4.394482779364675e-35,4.604697723450166e-50,1.2523794163485359e-30,5.976904964336309e-30,8.783657391481289e-14,2.438549191265193e-32,1.0100456231867273e-25,1.0827350066469983e-33,1.1617791280696194e-40,5.170230000577812e-32,8.45059382159979e-37,1.2451370252846915e-36,2.712567465633407e-30,6.306262074327407e-40,4.85905181082085e-43,9.78552804907698e-46,3.76,0.0,0.7671343263360487,0.9999870906530133,3.0794790905474587e-17,1.7618115449358844e-22,1.0522056757471162e-13,1.192045707776914e-13,2.893073061941067e-20,1.7724804483679752e-20,1.3314076847755946e-15,2.8946781778306422e-15,1.1586304615827255e-16,6.87370438255117e-17,1.6785484198693464e-22,4.0211632819785015e-23,4.7426993497865336e-18,3.964142084066252e-19,1.0416678829149494e-19,2.4964666500236656e-20,1.2909346875907265e-05,1.3052938144917748e-29,8.85835212944524e-30,5.964761404161587e-30,1.337917844707135e-36
4.592234068465805e-09,0.4630434845653806,9.620757942697327e-15,9.77039379435335e-17,2.8119674023862e-16,3.099298205289098e-15,0.0,0.0,1.0835434498681544e-13,3.7273897083851923e-20,1.9077122337915587e-16,4.147772575030566e-15,4.0273843968220065e-26,1.8134620005276217e-39,1.0328799759767212e-24,2.712885695346196e-14,6.76445356164866e-18,9.650140185857904e-17,4.97857427638124e-35,5.441171773474252e-50,1.4126565042670722e-30,6.737902463096102e-30,8.95739271201669e-14,2.76541312839349e-32,1.113726453981439e-25,1.2577947899553567e-33,1.262173259497806e-40,5.911763694631041e-32,1.0016774443904853e-36,1.4393933710290653e-36,3.0652546815161385e-30,7.500399605790362e-40,5.546923531661936e-43,1.193284289985595e-45,3.76,0.0,0.7671343263360424,0.9999870906368734,3.322562321372546e-17,1.9428690330643202e-22,1.0816532905534739e-13,1.2254556471458117e-13,3.154312551864336e-20,1.8732464108638226e-20,1.4013001443696046e-15,2.9756673638572827e-15,1.2244585099507748e-16,7.263942017106625e-17,1.7828068695905821e-22,4.1471305171966425e-23,5.01179226419026e-18,4.060111394819396e-19,1.0947621399264839e-19,2.6382831271487595e-20,1.2909363012404697e-05,1.445173042184401e-29,9.624252145990564e-30,6.60393892544375e-30,1.4539331601778259e-36
4.717433292978588e-09,0.46304348456538086,1.0380511210191984e-14,1.0510624273216192e-16,2.9994357504372503e-16,3.1897719604166643e-15,0.0,0.0,1.1130923248461792e-13,3.933413685279911e-20,2.0516072408209009e-16,4.495433555425837e-15,4.435529708282828e-26,2.104048765380332e-39,1.0830724345353116e-24,2.8322855030653285e-14,7.251311040181464e-18,1.0378031410803389e-16,5.619560971156397e-35,6.404212908285546e-50,1.5876276122828553e-30,7.56784132899894e-30,9.128021696068783e-14,3.124570428652368e-32,1.2249610147232164e-25,1.4546970063388904e-33,1.3682048183851487e-40,6.735396244838482e-32,1.1819942496467748e-36,1.657184750613432e-36,3.453247860500166e-30,8.877498309504501e-40,6.312914582934474e-43,1.4473729021713814e-45,3.76,0.0,0.7671343263360361,0.9999870906254475,3.57690810765841e-17,2.1371448309847048e-22,1.1110989758296664e-13,1.2588655883977145e-13,3.4297848562758104e-20,1.9759083648962872e-20,1.4721943895096419e-15,3.0566488696401432e-15,1.2921038229878795e-16,7.664928570277986e-17,1.8902446059471297e-22,4.2730890702820125e-23,5.2882828969253414e-18,4.155577571329949e-19,1.148872963886601e-19,2.784012509870072e-20,1.2909374434953488e-05,1.595313385312653e-29,1.0433074074374125e-29,7.290003444255589e-30,1.5764470151851254e-36
4.842632517491372e-09,0.46304348456538114,1.117519229643848e-14,1.1283265878596108e-16,3.1939150518280676e-16,3.2806735271267385e-15,0.0,0.0,1.142641977671896e-13,4.144980551025625e-20,2.201729213588835e-16,4.860258920062332e-15,4.872376532307749e-26,2.4311091710084244e-39,1.134122621418492e-24,2.9528287090009585e-14,7.758664704262276e-18,1.1137421670068657e-16,6.320981525256314e-35,7.509528006949892e-50,1.778097915244602e-30,8.470378866216524e-30,9.295600187402828e-14,3.518090176250403e-32,1.3440708844986358e-25,1.6753746741863103e-33,1.4800308638164169e-40,7.647535259218968e-32,1.3888013021840661e-36,1.9005470554339452e-36,3.879038109519919e-30,1.0459128621118799e-39,7.163845957993668e-43,1.7466590140610208e-45,3.76,0.0,0.7671343263360297,0.999987090617363,3.8426599330713286e-17,2.3452045144452776e-22,1.140542768257204e-13,1.2922755315259188e-13,3.719722795268656e-20,2.0803904843247037e-20,1.544036948467454e-15,3.1376226959075405e-15,1.3615663015069027e-16,8.076662193858742e-17,2.000861355098833e-22,4.399038440983576e-23,5.572169101133642e-18,4.2505625433347857e-19,1.2039814881781888e-19,2.9336544271252235e-20,1.2909382515880288e-05,1.756120957513793e-29,1.1285988282322158e-29,8.024810695730176e-30,1.7056363238705908e-36
4.967831742004156e-09,0.4630434845653815,1.2005178966812015e-14,1.2088649449001473e-16,3.3954538038655324e-16,3.3720092390580546e-15,0.0,0.0,1.1721924397844684e-13,4.3620904543480347e-20,2.3581356067504216e-16,5.242467772508697e-15,5.339064626098068e-26,2.7979552537042697e-39,1.1860107745290096e-24,3.074442881835306e-14,8.286703691433854e-18,1.1928601597387686e-16,7.08646221303101e-35,8.774387701069793e-50,1.9848827113563855e-30,9.449205347264462e-30,9.460183021058938e-14,3.9480990598655835e-32,1.471380593092258e-25,1.921859905612928e-33,1.5978088901088564e-40,8.654869108015309e-32,1.625124995365729e-36,2.171618996588836e-36,4.345217078337917e-30,1.2268641966410648e-39,8.106960164629308e-43,2.0976507870047125e-45,3.76,0.0,0.7671343263360234,0.9999870906116457,4.119955314968692e-17,2.567619077088061e-22,1.1699847047565616e-13,1.325685476524066e-13,4.024347655941744e-20,2.1866185380390415e-20,1.616775839509893e-15,3.218588843387729e-15,1.4328458482420296e-16,8.499141053325501e-17,2.1146568331769528e-22,4.5249782447356825e-23,5.863448730441632e-18,4.345087901764511e-19,1.2600691964245903e-19,3.087208507887017e-20,1.290938822981968e-05,1.9280024994184805e-29,1.2184165170825704e-29,8.810219291546302e-30,1.841677998332049e-36
5.0930309665169394e-09,0.4630434845653818,1.2870826039224937e-14,1.2927087508638342e-16,3.604097433388431e-16,3.4637852461237366e-15,0.0,0.0,1.201743742852153e-13,4.584743549891999e-20,2.520880171068725e-16,5.64226698089483e-15,5.836741529459788e-26,3.2080810420211196e-39,1.2387175156547479e-24,3.197057715046848e-14,8.835604948512725e-18,1.2751843090399793e-16,7.91971407153017e-35,1.0217744720076584e-49,2.2088063118383325e-30,1.0508038357817222e-29,9.621824041649408e-14,4.416780118470548e-32,1.6072174219568317e-25,2.1962846053363302e-33,1.721696844433258e-40,9.764367308916272e-32,1.894238087237684e-36,2.4726428515395613e-36,4.854477592868174e-30,1.4331251244035749e-39,9.149935943493737e-43,2.5075778490200016e-45,3.76,0.0,0.7671343263360171,0.9999870906076005,4.4089259688666056e-17,2.8049645873087996e-22,1.1994248224687922e-13,1.3590954233861368e-13,4.343869458117869e-20,2.294519917279033e-20,1.6903605426955158e-15,3.2995473128088913e-15,1.5059423678694108e-16,8.932363327920847e-17,2.2316307486241963e-22,4.650908185745507e-23,6.162119638960374e-18,4.439174903914985e-19,1.3171179160493042e-19,3.244674381163449e-20,1.2909392271530725e-05,2.1113650744918284e-29,1.3128775176917137e-29,9.648089330489653e-30,1.9847489472147688e-36
5.218230191029723e-09,0.4630434845653821,1.3772466047451382e-14,1.3798874792193392e-16,3.819888386540845e-16,3.556007518903928e-15,0.0,0.0,1.2312959187553696e-13,4.812939998262917e-20,2.6900130623550956e-16,6.059851523989537e-15,6.366561922495703e-26,3.6651649944667894e-39,1.292223843729335e-24,3.320604975582642e-14,9.405533590136655e-18,1.3607399861722789e-16,8.824530013995367e-35,1.1860357810212718e-49,2.4507009453637862e-30,1.1650617241349622e-29,9.780576121321917e-14,4.926371460266938e-32,1.7519112111005532e-25,2.50088101525307e-33,1.8518531440166995e-40,1.098328052236213e-31,2.1996712438486437e-36,2.805965054432201e-36,5.4096142212251764e-30,1.6674111048989335e-39,1.0300902996402066e-42,2.984447381099328e-45,3.76,0.0,0.7671343263360108,0.999987090604736,4.709697969021767e-17,3.0578218552168943e-22,1.2288631587376837e-13,1.3925053721064438e-13,4.678487222573633e-20,2.4040236531105787e-20,1.7647419706755032e-15,3.3804981048991394e-15,1.580855767026555e-16,9.376327210729455e-17,2.35178280395464e-22,4.7768280367522063e-23,6.468179681285511e-18,4.53284447853971e-19,1.3751098119535386e-19,3.4060516759976895e-20,1.2909395132561051e-05,2.3066157778578903e-29,1.4120988776497707e-29,1.0540281068315509e-29,2.1350260746826284e-36
5.4686286400552905e-09,0.4630434845653828,1.56849474235749e-14,1.5643590051170536e-16,4.2730676628320777e-16,3.7418138726956474e-15,0.0,0.0,1.2904030175542117e-13,5.2859636259284563e-20,3.0476271028525526e-16,6.9490990902329146e-15,7.527283932223537e-26,4.735855580497124e-39,1.4015611027493118e-24,3.5702339166031476e-14,1.0609076393326093e-17,1.541638634409494e-16,1.0864417610568605e-34,1.5836214124722493e-49,2.9917654086376488e-30,1.4202046541778337e-29,1.0089620188838423e-13,6.07750487715303e-32,2.0692007191390104e-25,3.210021443585402e-33,2.1316068972457982e-40,1.3779756705285756e-31,2.9349796581793185e-36,3.5794131027252836e-36,6.66920558361377e-30,2.231938618393256e-39,1.2961672862613182e-42,4.175289987400197e-45,3.76,0.0,0.767134326335998,0.9999870906013053,5.3471230262156484e-17,3.6124167083797703e-22,1.28773463723234e-13,1.4593252751006506e-13,5.393753341273836e-20,2.627562549469292e-20,1.9157056351668395e-15,3.5423766599990064e-15,1.7361328403919054e-16,1.0296472642931149e-16,2.601620121777287e-22,5.028636820727224e-23,7.102458588160086e-18,4.719013447325418e-19,1.4938534427604668e-19,3.740539046688183e-20,1.2909398556216384e-05,2.7344084812491687e-29,1.625290887147838e-29,1.2495064015957148e-29,2.457906457159091e-36
