Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81),S(2051)
0.006853875970255173,0.6319680406439431,2.241166598768671e-05,0.0001168033289836156,0.0012762312706082364,0.00021197077479808695,0.0,0.0,2.241792702988169e-05,1.2982294010497024e-06,0.004887492321556353,0.5070494828172571,5.2045596626895805e-11,5.142122383764824e-15,5.848796419763954e-17,5.786396977414412e-17,8.160629179806714e-14,1.8563139362327035e-09,1.0322234272924451e-18,7.061372069789085e-21,2.4955140623739344e-17,1.1073044867169879e-23,1.3369778134112429e-17,7.03711663003012e-14,7.82942743306475e-17,1.1492251718314354e-17,2.5291285250642456e-22,5.368626993453801e-22,1.9922064341657976e-24,1.9535385265166642e-26,1.4315616620643674e-15,8.46193521960308e-22,9.020395271443563e-23,1.423928586119544e-22,3.76,0.0,8.448748509787166e-12,0.23406914772164789,0.5113129991628526,3.884631198683197e-14,2.1998926060440273e-11,0.5119363694359277,5.814826867860573e-23,1.8644025984046976e-23,1.9190480581318854e-12,1.463191131314752e-09,6.262037296678755e-09,1.3571143250809119e-14,5.2704125746651924e-17,1.6028459592503194e-18,6.825988229972803e-11,6.04044448241229e-07,7.562654911976542e-17,1.2606607776484344e-18,6.088541004093556e-05,2.085620167414084e-23,2.9212566877111344e-10,1.8712687029310278e-23,6.768219146231977e-23,1.767651817227283e-17,6.307082439948052e-25,1.8714552850852194e-21,3.466199814466871e-18,3.665736019896144e-14,1.2594821169662656e-10,1.0229983649893946e-10,2.7072296630474496e-10,2.8801100766052974e-21,0.0001663391190620688,3.2501206690761524e-09,5.46085373547555e-10,9.564140561384553e-13
0.006909179990955355,0.631960630014248,2.1691445165604574e-05,0.00011427402463637997,0.0012630818154557757,0.00020726609760675967,0.0,0.0,2.1981044316547914e-05,1.274365012234999e-06,0.004772442529254893,0.5071645718531982,4.98909783663929e-11,4.977133480458128e-15,5.660105277571816e-17,5.627312238041728e-17,8.016705190469551e-14,1.861872783434716e-09,9.754229442920623e-19,-2.0902031812860047e-20,2.210952478276246e-17,9.839549766527629e-24,1.2999940562674984e-17,6.916540218784659e-14,7.603693295110154e-17,1.069064874592031e-17,2.0503878032497182e-22,4.509727124255434e-22,1.9445075293373503e-24,1.6715284258683573e-26,1.3973955020988538e-15,8.117147280171193e-22,7.893133779283995e-23,1.3390183520384473e-22,3.76,0.0,8.312398129878025e-12,0.23401396854351172,0.511324858269791,3.8388026914692294e-14,2.196581846506652e-11,0.5119364149040511,5.643142311759775e-23,1.8115375026824553e-23,1.8578233259689607e-12,1.4510537513084866e-09,6.214320389912842e-09,1.354768227664399e-14,5.225501932454989e-17,1.5891932074739721e-18,6.765938132673517e-11,5.978095846842134e-07,7.531122613122286e-17,1.2538164115567774e-18,6.087105427686647e-05,2.012144267483966e-23,2.837421744665744e-10,1.8035481850738243e-23,6.557897584269601e-23,1.7165405082966774e-17,5.844127668509997e-25,1.8421655605825515e-21,3.3798698378408337e-18,3.559753364329422e-14,1.21932066723672e-10,1.0126997797948798e-10,2.707871393280977e-10,2.8343142089367925e-21,0.0001662999374004625,3.2577157610827996e-09,5.471617836656627e-10,9.580845276230609e-13
0.006964484011655537,0.6319534639798634,2.1001982305934654e-05,0.0001118285580572313,0.0012502195875406753,0.00020271523731479297,0.0,0.0,2.1556317933628953e-05,1.2511833403506247e-06,0.00466125337290221,0.5072757999084766,4.786974639662947e-11,4.8191509809332935e-15,5.479469186105494e-17,5.4745344641462215e-17,7.877191526476216e-14,1.867491776807334e-09,8.997104476603235e-19,1.5268665954906896e-20,1.9483270152621127e-17,8.716335737384457e-24,1.2644899343922595e-17,6.799547595223683e-14,7.387258448833879e-17,1.0038176263250547e-17,1.1477221768347355e-22,3.8590878205304017e-22,1.898603061364639e-24,1.6241370099606086e-26,1.3645424710447767e-15,7.7901764826431135e-22,6.037838454857079e-23,1.266272033254351e-22,3.76,0.0,8.180989171711116e-12,0.2339606808288016,0.5113363980455823,3.7945179350166996e-14,2.1934732736412365e-11,0.5119364598911998,5.480519580915713e-23,1.7613620345125614e-23,1.7991897197319744e-12,1.4392660907100987e-09,6.1679273344849995e-09,1.3525581272235443e-14,5.18191106774876e-17,1.5759415108498798e-18,6.707559672285616e-11,5.917111710515137e-07,7.500982314684708e-17,1.2471249299414566e-18,6.085719065181825e-05,1.9421658494583788e-23,2.756943431590864e-10,1.7390836459800026e-23,6.35739409404727e-23,1.6674947967690595e-17,5.460209792863809e-25,1.8137084273453054e-21,3.2967912037697424e-18,3.458053265569426e-14,1.1808581338835275e-10,1.0026184913905185e-10,2.7084916143840027e-10,2.7898297121973393e-21,0.00016626109783437348,3.265479722927291e-09,5.482684686474288e-10,9.59814539294873e-13
0.007019788032355719,0.6319465319133291,2.0341647508082055e-05,0.00010946323317121876,0.001237635108714082,0.00019831159738843663,0.0,0.0,2.1143311476292814e-05,1.2286582020821361e-06,0.004553756062454049,0.5073833357833134,4.597222731441797e-11,4.667806714230409e-15,5.306478424538374e-17,5.327765542465033e-17,7.74190977169556e-14,1.8731706407219455e-09,8.690432152858562e-19,1.820238951709112e-20,1.3797282730315597e-17,6.101710630439539e-24,1.2303898442607146e-17,6.685995774858862e-14,7.17963874682966e-17,9.41701788571259e-18,1.646996027299306e-22,3.193011102799103e-22,1.8545063244912978e-24,1.597705303264499e-26,1.3329374902005164e-15,7.479906871985774e-22,6.791626492807692e-23,1.1992250297126206e-22,3.76,0.0,8.054304535484338e-12,0.23390920104997576,0.5113476308778776,3.751704633175032e-14,2.1905600998314418e-11,0.5119365044120453,5.326326646915076e-23,1.713693776521852e-23,1.7430114223571576e-12,1.4278151747405786e-09,6.1228123462296704e-09,1.3504792550050337e-14,5.13958965303252e-17,1.563075584633184e-18,6.650790760658352e-11,5.857446957216361e-07,7.472172531790479e-17,1.2405826010791115e-18,6.0843797430641376e-05,1.875481169019977e-23,2.679653995759641e-10,1.677684226185101e-23,6.166112488454094e-23,1.6204102608029316e-17,5.031801627911551e-25,1.7860761817655943e-21,3.216803854794998e-18,3.360419265436045e-14,1.144005504846023e-10,9.927476503005958e-11,2.7090912663243166e-10,2.7466714259757074e-21,0.00016622259028744568,3.2734096545324465e-09,5.494048306760832e-10,9.616027283600085e-13
0.007075092053055901,0.6319398237584454,1.9708913657448297e-05,0.00010717455617044619,0.0012253193183264384,0.00019404893002916284,0.0,0.0,2.0741607672107698e-05,1.206764662756059e-06,0.0044497909013242465,0.5074873391840785,4.418954515993401e-11,4.522755480148312e-15,5.140740582807058e-17,5.186683739165799e-17,7.610687704678829e-14,1.8789090239678488e-09,8.304952670689248e-19,-3.811151582873575e-20,1.2169147809069763e-17,5.3567958797255604e-24,1.1976238567219774e-17,6.57575075623012e-14,6.980380245472185e-17,8.838790162440586e-18,1.2064128580452764e-22,2.673618364516145e-22,1.8120214510979842e-24,1.3028818140378942e-26,1.3025193818932124e-15,7.185335988221597e-22,5.885508730375e-23,1.1351834912076104e-22,3.76,0.0,7.932138696091088e-12,0.2338594502048688,0.5113585685349286,3.710294825246402e-14,2.187835781948147e-11,0.5119365484806696,5.179980221445241e-23,1.6683635443431202e-23,1.6891610730779262e-12,1.4166886034444077e-09,6.078931460156869e-09,1.3485270291358533e-14,5.098489679461184e-17,1.5505808476621591e-18,6.595572127389694e-11,5.799058462027292e-07,7.444635166943762e-17,1.2341859590887082e-18,6.083085405588192e-05,1.8119002198637146e-23,2.6053956849869956e-10,1.6191720011044326e-23,5.983499254495706e-23,1.5751887890895745e-17,4.706285743869644e-25,1.759222082262713e-21,3.139757004590844e-18,3.266647984323194e-14,1.108679307703851e-10,9.830806921884205e-11,2.709671238450153e-10,2.704748450413952e-21,0.0001661844050700768,3.2815026414999333e-09,5.505702748227078e-10,9.634477553247367e-13
0.007130396073756083,0.6319333299934934,1.910234894510443e-05,0.0001049592223079,0.0012132635504095012,0.00018992131435388755,0.0,0.0,2.0350807408907277e-05,1.1854789653246459e-06,0.004349206705328913,0.5075879613043675,4.2513547909584063e-11,4.383673399367874e-15,4.9818501209274125e-17,5.051009899150246e-17,7.483358449585742e-14,1.8847065075669874e-09,7.450425569827557e-19,1.0897359590910242e-20,1.3317274611172386e-17,6.039409633043046e-24,1.166126266804286e-17,6.468685570542833e-14,6.78905737111488e-17,8.319808959747478e-18,-2.6515912926515845e-23,2.006948235384193e-22,1.7709258135491057e-24,1.1773183419640958e-26,1.2732306560473383e-15,6.905542530959329e-22,2.903719008280653e-23,1.070076983210001e-22,3.76,0.0,7.814296996663707e-12,0.23381135352652033,0.5113692222030984,3.670224470434333e-14,2.1852940122766393e-11,0.5119365921105944,5.0409477641094206e-23,1.6252169352411268e-23,1.6375191611185098e-12,1.4058745230677727e-09,6.03624245428764e-09,1.3466970464916539e-14,5.058565334397409e-17,1.538443385248036e-18,6.541847172526306e-11,5.741904982273149e-07,7.418315283040907e-17,1.2279316564709841e-18,6.081834107225857e-05,1.7512469462504382e-23,2.534020062184931e-10,1.5633822675717878e-23,5.809042958516846e-23,1.5317381410499118e-17,4.465842169903011e-25,1.7331080076956046e-21,3.0655087541525853e-18,3.1765482099423654e-14,1.074801212678682e-10,9.736113232960135e-11,2.710232372723284e-10,2.663987023039632e-21,0.00016614653286144992,3.289755763099617e-09,5.517642101849045e-10,9.653483047822736e-13
0.007185700094456265,0.631927041597458,1.852060998642201e-05,0.00010281410379928657,0.001201459512162118,0.0001859231361301127,0.0,0.0,1.997052879665406e-05,1.1647784652655753e-06,0.004251860264256835,0.5076853453634463,4.093674149804166e-11,4.2502563914316165e-15,4.8294693537015324e-17,4.920518436112518e-17,7.359769206281825e-14,1.8905626123464963e-09,7.4412857214082105e-19,5.2365229981970944e-20,7.323626278543527e-18,3.223697013251278e-24,1.1358326751045348e-17,6.364676795522479e-14,6.60527000327498e-17,7.894932934965297e-18,1.342310805557842e-22,1.563585503155812e-22,1.7312453553835954e-24,1.3032776619472286e-26,1.2450171355520642e-15,6.639554996038856e-22,5.667611109796006e-23,1.0170498332282527e-22,3.76,0.0,7.700594986140346e-12,0.23376484021433083,0.5113796025218454,3.631433036116038e-14,2.1829287053547627e-11,0.5119366353148084,4.9087440569784606e-23,1.5841135167167943e-23,1.587973466817233e-12,1.3953615985703785e-09,5.994704776983131e-09,1.3449850722638155e-14,5.019772884738097e-17,1.52664991381153e-18,6.489561826085853e-11,5.685947054719973e-07,7.393160882517458e-17,1.2218163376925954e-18,6.080624005669103e-05,1.693357118468834e-23,2.465387365279874e-10,1.5101614131677648e-23,5.642270851671268e-23,1.4899715375191622e-17,4.1319275747734353e-25,1.7077512070788574e-21,2.9939259705011388e-18,3.0899400491908783e-14,1.0422976666723383e-10,9.643335066136711e-11,2.7107754667149103e-10,2.624461727925198e-21,0.0001661089646925193,3.298166099335541e-09,5.529860509680287e-10,9.673030861873083e-13
0.0072410041151564465,0.6319209500188746,1.7962435495369162e-05,0.00010073623855055876,0.0011898992639635991,0.0001820490689407795,0.0,0.0,1.9600406267573638e-05,1.1446415688924782e-06,0.004157615842419182,0.5077796271057193,3.9452230677925466e-11,4.122218776366691e-15,4.683299162818071e-17,4.794912896829997e-17,7.239777492045755e-14,1.8964768059818884e-09,7.549388044820498e-19,-6.499767512478558e-20,5.080298883453198e-18,2.091382692861596e-24,1.1066846131496094e-17,6.263606080908284e-14,6.42864133679102e-17,7.585912458204773e-18,1.8516030297840551e-22,1.8801943401212848e-22,1.6931190496452475e-24,1.0337075124830411e-26,1.2178276468718501e-15,6.386583775891154e-22,6.690532509142653e-23,9.835890996202475e-23,3.76,0.0,7.59085780062485e-12,0.2337198431847315,0.5113897196162128,3.5938635598165124e-14,2.1807339909396745e-11,0.5119366781057938,4.782914355285347e-23,1.5449203379977946e-23,1.540418547245533e-12,1.3851389874326716e-09,5.954279476058112e-09,1.3433870333585964e-14,4.982070566404242e-17,1.5151877473845013e-18,6.438664415150127e-11,5.631146900082458e-07,7.36912271664056e-17,1.2158367685761154e-18,6.0794533553407945e-05,1.6380759792595677e-23,2.399365917084365e-10,1.4593646141120836e-23,5.482742462068326e-23,1.4498072837060772e-17,3.9309916545492e-25,1.6830844381317966e-21,2.9248826641430704e-18,3.0066541468578786e-14,1.0110995564365954e-10,9.552414489986262e-11,2.7113012763847295e-10,2.5860243948989977e-21,0.00016607169192990107,3.306730737004044e-09,5.542352170247851e-10,9.693108337786135e-13
0.0072963081358566285,0.6319150471468276,1.7426640481961875e-05,9.872281963873004e-05,0.0011785752007478474,0.00017829405669306413,0.0,0.0,1.9240089761480243e-05,1.1250476745357648e-06,0.004066344715363376,0.5078709352640308,3.805366595984612e-11,3.999291990712442e-15,4.542978997057329e-17,4.673936149573233e-17,7.123236169997514e-14,1.9024485087459065e-09,6.154435559467597e-19,-2.7322102675352925e-20,1.238398559306571e-17,5.7442614861490785e-24,1.0786300219332098e-17,6.165363513927256e-14,6.258817357285523e-17,7.223874638411987e-18,-1.9109999121334454e-22,1.5079820136257468e-22,1.6564471609807716e-24,9.2841066364547e-27,1.1916139864118807e-15,6.145963625138304e-22,-5.173266101056451e-24,9.347566977755627e-23,3.76,0.0,7.484919590589859e-12,0.2336762988399521,0.511399583126988,3.557462414844935e-14,2.178704210531475e-11,0.5119367204955496,4.6630423994231276e-23,1.5075157894369188e-23,1.4947552638469191e-12,1.3751963153903447e-09,5.914929129889782e-09,1.3418990141967047e-14,4.9454184820934484e-17,1.5040447666144982e-18,6.389105540748152e-11,5.57746833404082e-07,7.346154119784133e-17,1.2099897188596544e-18,6.078320501376554e-05,1.5852590618072312e-23,2.335831586721199e-10,1.4108567698801366e-23,5.330046468982501e-23,1.4111684251199293e-17,3.8916088534635634e-25,1.6590343564378787e-21,2.8582598296900866e-18,2.926530972665755e-14,9.811418992332373e-11,9.463295891195321e-11,2.7118105186590544e-10,2.5485023737714127e-21,0.0001660347062606252,3.3154467747889477e-09,5.555111342858002e-10,9.713703063759723e-13
0.0073516121565568105,0.6319093252838988,1.691211091442095e-05,9.677118566799584e-05,0.0011674800343753802,0.00017465329736120685,0.0,0.0,1.8889243982478604e-05,1.1059771185954363e-06,0.003977924739961763,0.50795939198959,3.673519476881829e-11,3.881223401915035e-15,4.408206217727016e-17,4.5574706859200894e-17,7.010004274685944e-14,1.908477098939121e-09,6.077939068567207e-19,1.376109211635135e-19,4.907449962231274e-18,2.249595634906629e-24,1.0516130077268023e-17,6.0698445425863e-14,6.095465515612192e-17,6.792188507980812e-18,2.7039046331512666e-23,3.611450885953769e-23,1.620852330513408e-24,1.3831763172643421e-26,1.166330739676065e-15,5.91681374858244e-22,3.175151840003557e-23,8.721447789454946e-23,3.76,0.0,7.382622984037666e-12,0.23363414685346265,0.5114092022388577,3.5221785045333054e-14,2.1768339048161813e-11,0.5119367624956159,4.548757606403346e-23,1.471793055217523e-23,1.4508903471987931e-12,1.365523653666033e-09,5.876617781557636e-09,1.3405172472450647e-14,4.9097785057330926e-17,1.49320938979627e-18,6.340837962446199e-11,5.524876683038013e-07,7.324210834041623e-17,1.2042718690108693e-18,6.077223874040609e-05,1.5347723063481075e-23,2.274667287028361e-10,1.3645127018151416e-23,5.183800766228704e-23,1.3739824274903355e-17,3.525088329360314e-25,1.6356968693941404e-21,2.7939465258721508e-18,2.8494201580050927e-14,9.523635577944684e-11,9.375925859550678e-11,2.7123038738233906e-10,2.512175112117665e-21,0.0001659979996776935,3.3243113282696825e-09,5.568132357929015e-10,9.734802882784109e-13
0.0074069161772569924,0.6319037771210523,1.6417798799593768e-05,9.487881184252915e-05,0.0011566067771139128,0.00017112222784853722,0.0,0.0,1.8547547650419944e-05,1.0874111256748603e-06,0.0038922399550355255,0.5080451132513621,3.549141778684192e-11,3.76777521582387e-15,4.278797278760542e-17,4.445251507101124e-17,6.899966735859683e-14,1.914561918756334e-09,7.552815109609747e-19,-7.181702847013852e-20,-5.509498360289321e-18,-2.952049742395484e-24,1.0255816069122974e-17,5.976944566814613e-14,5.938272068742834e-17,6.59970321902175e-18,4.705628590769424e-22,1.162334557215051e-22,1.586242413269604e-24,8.331545051373303e-27,1.1419349259246092e-15,5.698458239152421e-22,1.1668129323796235e-22,8.542368864007187e-23,3.76,0.0,7.283818581857986e-12,0.23359332997070978,0.5114185857066783,3.487963261767687e-14,2.1751178010929083e-11,0.5119368041170934,4.439702221516003e-23,1.4376467668896492e-23,1.4087359953219516e-12,1.3561114968361438e-09,5.8393108768757136e-09,1.339238103562839e-14,4.875114190393423e-17,1.4826705449476456e-18,6.293816487315592e-11,5.473338705387005e-07,7.303250842990425e-17,1.198680164373646e-18,6.076161983539803e-05,1.4864890935023862e-23,2.2157625088746152e-10,1.3202141018069173e-23,5.0436501697494855e-23,1.3381808805545786e-17,3.2222746316922766e-25,1.6130250018183563e-21,2.7318372523897442e-18,2.7751798820933588e-14,9.247069772665653e-11,9.290253079734241e-11,2.712781987744921e-10,2.4769514355558683e-21,0.0001659615644663927,3.3333215348239955e-09,5.581409624380965e-10,9.756395897376759e-13
0.007462220197957174,0.6318983957143396,1.594271765143954e-05,9.304330155489658e-05,0.0011459487263053277,0.00016769650989067864,0.0,0.0,1.8214692758362914e-05,1.0693317603925166e-06,0.0038091802099484663,0.5081282092074872,3.4317351200476514e-11,3.658723472740325e-15,4.154437885390305e-17,4.336944875990639e-17,6.793008622625554e-14,1.9207022788873023e-09,5.272499951000656e-19,-1.8498782471170284e-19,1.4568704952123472e-17,6.81948740060804e-24,1.0004985372085356e-17,5.886564036324953e-14,5.786940931674503e-17,6.451175000192241e-18,-3.5341019301647663e-22,1.8993646351202177e-22,1.5530546529585355e-24,1.9084791320070414e-27,1.1183860443423438e-15,5.490572332665665e-22,-3.7234574426131174e-23,8.382033635750842e-23,3.76,0.0,7.1883644944168734e-12,0.23355379382389274,0.5114277418799134,3.4547714852598844e-14,2.1735508146939707e-11,0.5119368453706663,4.335537089051401e-23,1.404975787463187e-23,1.3682095033225145e-12,1.3469507415678644e-09,5.802975205741693e-09,1.3380580918982404e-14,4.841390680302378e-17,1.472417643127015e-18,6.247997864140676e-11,5.422822518049275e-07,7.283234252040725e-17,1.1932118077577184e-18,6.075133415202976e-05,1.4402906961330923e-23,2.1590128955633111e-10,1.277849852461191e-23,4.90926318126054e-23,1.3036992272249611e-17,3.543802630411209e-25,1.5907973206550778e-21,2.671830733556189e-18,2.70367631074117e-14,8.981179426349729e-11,9.206228230727021e-11,2.7132454739393145e-10,2.442258974502303e-21,0.00016592539319132418,3.3424745567942582e-09,5.594937625226407e-10,9.778470454557801e-13
0.007517524218657356,0.6318931744632376,1.5485938315084358e-05,9.126237861198307e-05,0.0011354994498787995,0.00016437201692396996,0.0,0.0,1.7890383947959746e-05,1.051721881889914e-06,0.0037286408189450186,0.5082087845509543,3.3208390184752834e-11,3.55385711683681e-15,4.034767259157791e-17,4.232589780698994e-17,6.688991799031365e-14,1.9268974614700893e-09,3.594830140022673e-19,2.886948866990906e-19,1.414331208210334e-17,6.926785713796902e-24,9.763175758440941e-18,5.798616456507677e-14,5.641193763849395e-17,5.939704204843553e-18,-4.720196157797348e-22,-7.346899868848648e-23,1.5212782696767817e-24,1.7421562472342387e-26,1.0956459466236391e-15,5.292314958531463e-22,-6.688147646694984e-23,7.559786745757186e-23,3.76,0.0,7.096125908227573e-12,0.2335154867595596,0.5114366787254464,3.4225607261789094e-14,2.172128045046419e-11,0.5119368862666198,4.2359854825404994e-23,1.3737018735193278e-23,1.3292329216938488e-12,1.3380326673297666e-09,5.767578844225676e-09,1.3369738548640526e-14,4.808574630870143e-17,1.4624405541804379e-18,6.203340686743512e-11,5.37329752746034e-07,7.264123168246242e-17,1.1878638046838655e-18,6.074136824994052e-05,1.3960679616997823e-23,2.1043198452546793e-10,1.2373180509157243e-23,4.780330532109317e-23,1.2704765113130655e-17,3.275944219231525e-25,1.5692153930563599e-21,2.613834226765212e-18,2.6347830735645275e-14,8.725453548945367e-11,9.123803890122911e-11,2.713694915494625e-10,2.40864412321243e-21,0.00016588947868411075,3.3517675832905206e-09,5.60871091919249e-10,9.80101514134982e-13
