Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81),S(2051),CF2(42),CF2O(48),S(2111),CHF2O(189)
8.10977411939857e-07,0.538417869693401,1.7489673570973602e-08,1.920096907211568e-09,1.8794178521964365e-09,1.3722349134427716e-08,0.0,0.0,5.188846141094919e-09,1.6086858000115618e-12,6.162088320366919e-10,1.807578727043262e-08,3.65777558536984e-16,2.5598180922015914e-24,6.886822929920221e-17,1.9929716090025087e-10,6.105017875083365e-11,3.1135190607480175e-10,8.702365994052813e-22,2.889809700532232e-29,2.944016587333405e-19,3.5766475613802797e-20,1.880473347474659e-10,5.51233230659471e-18,3.9426128089013357e-16,1.4976351472789644e-20,1.4974145475522755e-25,1.0305702922603147e-18,1.489037170401775e-20,3.006089030951668e-22,1.534401608845454e-18,1.3926922818699973e-25,1.7506197546909737e-25,1.447730934480309e-26,3.76,0.0,0.5565537562613024,0.9999097099419942,4.0582313929365575e-09,1.8346275676711814e-12,1.8318950534521707e-08,1.946193074695632e-08,2.182424751569859e-16,4.015217943059851e-17,1.07960178913569e-11,7.350845666834957e-10,1.2059249737916807e-09,2.0509043071268663e-10,3.0641561496335416e-16,2.653136738479244e-18,9.181284567903563e-11,5.540045716184991e-12,1.4458227509700134e-13,3.096356695986469e-12,9.026144003170233e-05,9.399062353911143e-19,1.0874185677304272e-12,5.378492696732635e-19,6.915816306286773e-23,4.896928203063743e-19,4.711940437091579e-28,1.5035467951426303e-21,1.1103111019437073e-20,2.3562702901833623e-15,5.766385978706014e-16,6.225841796758824e-24,4.779540392828619e-11,6.1648632233881216e-21,2.9249462940173434e-15,5.63598390276947e-16,5.229179773462801e-21,1.2556282748186358e-22,4.1661611967324925e-20,4.046984739553169e-18,1.7036561384384273e-28,8.156136689453135e-25
8.444885612684889e-07,0.5384178698338757,1.77764066464392e-08,2.0048894866144305e-09,1.970956296837655e-09,1.4609453221382947e-08,0.0,0.0,5.488768482560789e-09,1.773128544790816e-12,6.422821084308633e-10,1.8852566485496334e-08,3.835817959207679e-16,2.650820046208113e-24,7.009189486037211e-17,1.9929715959158145e-10,6.359042675407995e-11,3.2448553816555806e-10,9.43173364769715e-22,3.2326330611798975e-29,3.1424999542964617e-19,3.576647609187517e-20,1.8804733377566302e-10,6.093868256815546e-18,4.1194199746065115e-16,1.6875128544105483e-20,1.6418087177180011e-25,1.1190924351448342e-18,1.6845398203063058e-20,3.357958096387352e-22,1.6096362112243048e-18,1.5128230046681898e-25,2.0287417438135954e-25,1.6553111061869602e-26,3.76,0.0,0.5565537539770584,0.999909708469742,4.4487813690633405e-09,1.9921666176854455e-12,1.960434325101355e-08,2.0280668797788653e-08,2.1824247107556416e-16,4.015217907715798e-17,1.0796027259330077e-11,7.518811302939286e-10,1.3467470748930419e-09,2.2232300328631365e-10,3.1522394477807854e-16,2.7138984544641304e-18,9.45087845517695e-11,5.706766744442489e-12,1.5476943795810214e-13,3.317227285346621e-12,9.026143989881996e-05,1.0194330508567338e-18,1.1626392379814433e-12,5.85225547428561e-19,8.094574902342532e-23,5.256600884707713e-19,5.069577768116453e-28,1.6509728263701341e-21,1.2760093201751023e-20,2.5416714001678805e-15,5.899306315336316e-16,6.816656371949149e-24,4.988788921330489e-11,6.86606424340503e-21,3.1804603114536178e-15,6.305467663854738e-16,5.803072719662861e-21,1.4315595551856295e-22,4.8214792379838545e-20,4.521131618729368e-18,1.9439120014934227e-28,9.111019742562017e-25
8.779997105971209e-07,0.5384178699740492,1.8044489163272833e-08,2.087573722139093e-09,2.0620228510545022e-09,1.5509498248609355e-08,0.0,0.0,5.79214345632452e-09,1.946846063747746e-12,6.683683353405037e-10,1.9630229218597444e-08,4.013462047678663e-16,2.737373235135e-24,7.123604517090864e-17,1.9929715853533718e-10,6.612609326399325e-11,3.3761937717375085e-10,1.0185414037075477e-21,3.599039967611802e-29,3.3487411769369366e-19,3.5766477273731434e-20,1.880473327972839e-10,6.710937377258717e-18,4.2959457793263396e-16,1.8941332909833852e-20,1.791502486698452e-25,1.2112210233425982e-18,1.896288073923566e-20,3.7335297962625827e-22,1.6850255481066028e-18,1.6378406267039593e-25,2.334523539815612e-25,1.881741559928011e-26,3.76,0.0,0.5565537516554555,0.9999097069801257,4.8576510875830115e-09,2.1561213575410178e-12,2.0916933842093577e-08,2.1100317242137052e-08,2.182424692261899e-16,4.015217879169965e-17,1.0796036239846633e-11,7.679641664612376e-10,1.4972119618695364e-09,2.4006401828526707e-10,3.236600985054187e-16,2.772079103229833e-18,9.709127032164159e-11,5.866482511057858e-12,1.6517348059714665e-13,3.5429820207527574e-12,9.026143976436972e-05,1.1013927928792015e-18,1.2392524786355889e-12,6.341426506163226e-19,9.413479122769737e-23,5.623795019815328e-19,5.4453687394600535e-28,1.806412908039081e-21,1.4586237985844972e-20,2.7314292435116735e-15,6.026580231009279e-16,7.432807402309989e-24,5.1907240376685296e-11,7.618785688983484e-21,3.4446954771266978e-15,7.022164911686695e-16,6.405836693241804e-21,1.6208758144818746e-22,5.541992920419677e-20,5.027289105849682e-18,2.204044308438449e-28,1.0131054476620081e-24
9.115108599257528e-07,0.5384178701139433,1.8295159134737995e-08,2.1680890359786205e-09,2.1525787088717164e-09,1.6421643060867415e-08,0.0,0.0,6.0987456362898665e-09,2.1299392262910893e-12,6.944683684984499e-10,2.0408740925557005e-08,4.190713714244631e-16,2.8195953715544906e-24,7.230595814338938e-17,1.99297157544036e-10,6.865705879182497e-11,3.50753423708074e-10,1.0962656969796368e-21,3.9894983315345523e-29,3.5629062958916007e-19,3.576647849482204e-20,1.8804733180376794e-10,7.364325408650167e-18,4.472180820318496e-16,2.1182570209932044e-20,1.9462537495818284e-25,1.306949595977461e-18,2.1248988589015214e-20,4.1332091576053294e-22,1.7605633526934596e-18,1.7677344747917884e-25,2.6689617688553954e-25,2.1278088874075926e-26,3.76,0.0,0.5565537492976024,0.999909705473423,5.284741840375193e-09,2.3264800532574813e-12,2.22554388122884e-08,2.192084177453127e-08,2.1824246946366054e-16,4.015217853595207e-17,1.0796044839206927e-11,7.833639862958205e-10,1.6575160884411137e-09,2.5829090319723647e-10,3.31739329775474e-16,2.827788295518384e-18,9.956484752888353e-11,6.019471902837799e-12,1.7578417230224032e-13,3.773413645099679e-12,9.026143962837692e-05,1.1856863582735082e-18,1.317175004636406e-12,6.845333093261084e-19,1.0882095661751014e-22,5.998071566670368e-19,5.839882122517301e-28,1.9698684630749328e-21,1.6590169248018437e-20,2.925294821780236e-15,6.148447587583729e-16,8.073970510747621e-24,5.385385340433709e-11,8.424649273764473e-21,3.717338453274355e-15,7.787129901598078e-16,7.036851531860273e-21,1.8236056074268944e-22,6.330366912249378e-20,5.566027266615826e-18,2.484485706874282e-28,1.1217513874435869e-24
9.450220092543847e-07,0.5384178702535786,1.852957177598526e-08,2.2463911438983966e-09,2.2425926866815648e-09,1.734510232528427e-08,0.0,0.0,6.4083645565101e-09,2.3225021512208203e-12,7.205830801916441e-10,2.118806800053333e-08,4.3675823031575986e-16,2.8976188828995687e-24,7.330655878659599e-17,1.992971563543526e-10,7.118321288272376e-11,3.6388767837543984e-10,1.1762711091113593e-21,4.404446700957252e-29,3.7851543065848263e-19,3.576647923936779e-20,1.8804733079234587e-10,8.054808007083406e-18,4.648116395040692e-16,2.3606266594480552e-20,2.105825152665472e-25,1.4062715295622687e-18,2.3709847444247886e-20,4.55737308623249e-22,1.8362436463701086e-18,1.9024940045423136e-25,3.0329800466025857e-25,2.3942961484741237e-26,3.76,0.0,0.5565537469045608,0.9999097039498909,5.72994791107983e-09,2.5032306802935145e-12,2.3618630137189565e-08,2.2742209068852476e-08,2.1824246760576894e-16,4.015217822274858e-17,1.0796053058590937e-11,7.981096132741166e-10,1.827846560949154e-09,2.7698184282579594e-10,3.3947640090303324e-16,2.8811309955011678e-18,1.0193393941589501e-10,6.166006832767112e-12,1.8659172402928182e-13,4.008323717272214e-12,9.026143949086476e-05,1.2722177905069843e-18,1.396327197486373e-12,7.363318952512202e-19,1.2510124447672913e-22,6.379010647572036e-19,6.253668978790969e-28,2.1413308531022753e-21,1.878035251049778e-20,3.1230299219787367e-15,6.26513805758636e-16,8.739825934240608e-24,5.572856490124392e-11,9.285222760466845e-21,3.998079787243103e-15,8.601369057560769e-16,7.695467662505197e-21,2.0397350758810515e-22,7.189166514240253e-20,6.137881819017816e-18,2.7856305000544767e-28,1.2371607240205978e-24
9.785331585830166e-07,0.5384178703929742,1.8748805068009594e-08,2.322450215642476e-09,2.3320402782891963e-09,1.8279142797643273e-08,0.0,0.0,6.720803710569123e-09,2.5246226547252488e-12,7.467133584529277e-10,2.1968177829305794e-08,4.54407960166892e-16,2.9715868780897596e-24,7.424244287557736e-17,1.992971551777143e-10,7.370445350691196e-11,3.770221417710104e-10,1.2584826286919179e-21,4.844294514982237e-29,4.0156374581332853e-19,3.5766479710447876e-20,1.8804732976929474e-10,8.783150793329327e-18,4.823744440979324e-16,2.621965145508702e-20,2.269985262746334e-25,1.5091800508311876e-18,2.6351538944215434e-20,5.006371498434136e-22,1.912060715650378e-18,2.0421088312470019e-25,3.427428214852995e-25,2.6819830648187635e-26,3.76,0.0,0.5565537444773472,0.9999097024097678,6.193158010263857e-09,2.6863609456197067e-12,2.5005333474402922e-08,2.3564386831429405e-08,2.182424647259234e-16,4.015217790292473e-17,1.0796060925815737e-11,8.122288379428355e-10,2.0083815446625453e-09,2.961157937705904e-10,3.4688555807294e-16,2.93220771533936e-18,1.0420283389674844e-10,6.3063512335737335e-12,1.9758677422203181e-13,4.247522237580509e-12,9.026143935185458e-05,1.360894393132619e-18,1.476632948763144e-12,7.894746043768463e-19,1.4307384497122527e-22,6.766210773434826e-19,6.687262295855959e-28,2.320782834732038e-21,2.1165079762692676e-20,3.324406701876729e-15,6.376871557148239e-16,9.430060444808311e-24,5.753255885271595e-11,1.0202019695236734e-20,4.286615004934209e-15,9.465842713540102e-16,8.381012603547931e-21,2.2692117837181045e-22,8.120856811209856e-20,6.743355644579883e-18,3.1078369843863336e-28,1.3594483242343737e-24
9.999999999999997e-07,0.538417870532148,1.8881735092200385e-08,2.3699857326655103e-09,2.3890328678474963e-09,1.888271949316875e-08,0.0,0.0,6.922345069341336e-09,2.6591589842355834e-12,7.634606989940201e-10,2.246830351516381e-08,4.656952731283721e-16,3.0169082557139518e-24,7.480994807339637e-17,1.9929715451175028e-10,7.531690434658176e-11,3.8543603186886173e-10,1.312271030792269e-21,5.139316971800074e-29,4.1676772222837227e-19,3.5766480075115175e-20,1.8804732910909943e-10,9.269962810812266e-18,4.936084592542539e-16,2.7996685530376737e-20,2.3774513038743253e-25,1.5769834734404802e-18,2.814159131054658e-20,5.307195209968943e-22,1.960697559669723e-18,2.1340910078382685e-25,3.696458950013865e-25,2.8777709534041706e-26,3.76,0.0,0.5565537429049983,0.9999097014145677,6.4992921174599005e-09,2.807018524321034e-12,2.5905472652858358e-08,2.4091475460434202e-08,2.1824246366184748e-16,4.015217772163725e-17,1.0796065792035758e-11,8.209566434761133e-10,2.1294710599132183e-09,3.0859615744795203e-10,3.5146583419032394e-16,2.9637808329024723e-18,1.0560553279886736e-10,6.3931197109779715e-12,2.0472444124774962e-13,4.402918936925803e-12,9.026143926202844e-05,1.418785312060809e-18,1.5286482310386943e-12,8.241947957815082e-19,1.5552200321180416e-22,7.017358286819312e-19,6.975663510505733e-28,2.4399248382908274e-21,2.2798691909366887e-20,3.45521867725438e-15,6.44593972839527e-16,9.884885404298348e-24,5.865167917871454e-11,1.0819529865634943e-20,4.47540429179196e-15,1.0046436389003697e-15,8.833996347274282e-21,2.423186358551723e-22,8.757086256675276e-20,7.149100206226615e-18,3.3254573686202724e-28,1.4414493122311843e-24
1.0120443079116485e-06,0.538417870532148,1.8953864948917407e-08,2.396249204448653e-09,2.4209028235343247e-09,1.922307983945936e-08,0.0,0.0,7.0358796181674635e-09,2.7363826684353255e-12,7.728601063241617e-10,2.2749038825004144e-08,4.720219055071126e-16,3.0416499024290117e-24,7.511789910885128e-17,1.9929715414560736e-10,7.622068649526424e-11,3.9015681448695245e-10,1.3428255818261219e-21,5.309422525948209e-29,4.25450154104157e-19,3.576648034384565e-20,1.8804732873600992e-10,9.550109453260677e-18,4.999057492255187e-16,2.9029743087298643e-20,2.438509481895324e-25,1.6156682481772617e-18,2.9180100279943276e-20,5.480528419421351e-22,1.9880091012978422e-18,2.186568752896611e-25,3.8530821758478203e-25,2.9916461928191185e-26,3.76,0.0,0.5565537420169335,0.9999097008532735,6.674256532456716e-09,2.875858308306521e-12,2.6414426355078883e-08,2.438734383515163e-08,2.1824246359250273e-16,4.01521776257252e-17,1.0796068463444502e-11,8.257482702999416e-10,2.199290656691024e-09,3.1567249009949353e-10,3.5398052096840347e-16,2.9811147023155558e-18,1.0637567525405863e-10,6.440760442422099e-12,2.0876037446552185e-13,4.4908272890958174e-12,9.026143921136642e-05,1.4516267950065974e-18,1.558019510300982e-12,8.438995925303472e-19,1.628380085468222e-22,7.159288086935245e-19,7.141176739325118e-28,2.508199873528286e-21,2.3752456977260287e-20,3.529207277445459e-15,6.48385866043433e-16,1.0144368932779909e-23,5.926728860923375e-11,1.1176499501820649e-20,4.582645507025518e-15,1.0381466836728434e-15,9.092796687772688e-21,2.5119484331560915e-22,9.127802456901414e-20,7.382920235358376e-18,3.451429766984314e-28,1.4887232826078902e-24
1.0455554572402805e-06,0.5384178706711166,1.9145690153556252e-08,2.4677823322892105e-09,2.5091667769546577e-09,2.0176274169878565e-08,0.0,0.0,7.3534209546419555e-09,2.957858629436946e-12,7.990242411420938e-10,2.353062044806038e-08,4.896015187426558e-16,3.107963383120701e-24,7.59369297129406e-17,1.9929715306529842e-10,7.873182501202033e-11,4.032916971159085e-10,1.4292258211601972e-21,5.800183377017829e-29,4.501886162697157e-19,3.576648124623456e-20,1.8804732768959794e-10,1.0356429882353302e-17,5.174048645725385e-16,3.204333707580972e-20,2.611180740975357e-25,1.7257290819483329e-18,3.220152386459592e-20,5.980143048553071e-22,2.0640835976759804e-18,2.3358637789892044e-25,4.310644257950979e-25,3.3240590787378634e-26,3.76,0.0,0.5565537395242494,0.9999096992806114,7.173124654361465e-09,3.0717099987245986e-12,2.7844836368663622e-08,2.5211049937906376e-08,2.1824246278834594e-16,4.0152177341136965e-17,1.0796075674730465e-11,8.38693389945506e-10,2.400735345456207e-09,3.3563244179276387e-10,3.6077448372202667e-16,3.0279441186760323e-18,1.0845646037544843e-10,6.569480895932381e-12,2.20103975075302e-13,4.738064694250599e-12,9.026143906941873e-05,1.5443289763214854e-18,1.6404173507671354e-12,8.99547071114469e-19,1.844939257678622e-22,7.5578756262733725e-19,7.615908510061814e-28,2.7035513254924755e-21,2.6550394098471146e-20,3.737223315353754e-15,6.586300996460557e-16,1.0882455556301873e-23,6.093441196153576e-11,1.2210067885600173e-20,4.885879292159725e-15,1.1349114727361933e-15,9.830118090803142e-21,2.767826437733915e-22,1.0212268013877962e-19,8.0570170792508e-18,3.8167020246994317e-28,1.6250892000641894e-24
1.0790666065689124e-06,0.5384178708098952,1.9325156724621763e-08,2.5370537175853345e-09,2.596823062667971e-09,2.1138128836435177e-08,0.0,0.0,7.673267739141978e-09,3.1891218441422182e-12,8.252066938326389e-10,2.4312893213191413e-08,5.071483172054616e-16,3.1706854045804326e-24,7.670326972291954e-17,1.992971518958802e-10,8.123778906073977e-11,4.1642679024250847e-10,1.5176098939347248e-21,6.316902322733254e-29,4.757925010308508e-19,3.576648221209019e-20,1.8804732663007677e-10,1.120284836771553e-17,5.34871152600732e-16,3.5266997192659053e-20,2.7877900059054125e-25,1.839355394538068e-18,3.542175706361445e-20,6.505490791614705e-22,2.140279250626389e-18,2.489984156417994e-25,4.800744046934353e-25,3.6799923974581585e-26,3.76,0.0,0.556553737000183,0.99990969769197,7.689641293757676e-09,3.2739030364523707e-12,2.9295539353939002e-08,2.6035476088655634e-08,2.1824246063819685e-16,4.015217702702738e-17,1.0796082571057498e-11,8.510885940976929e-10,2.6128692566826777e-09,3.5597692760017634e-10,3.672801224785157e-16,3.07278421423161e-18,1.1044903793021171e-10,6.692750027092352e-12,2.3160941072846935e-13,4.989067686051889e-12,9.026143892602821e-05,1.638918269389697e-18,1.7237600183536754e-12,9.56359372340268e-19,2.081426171596955e-22,7.961622614435867e-19,8.111935296696057e-28,2.9068014944856795e-21,2.9566597278424534e-20,3.9482556365095366e-15,6.684391629099837e-16,1.1644034662905248e-23,6.253573759986428e-11,1.330407749885128e-20,5.1960315297073396e-15,1.2369618689323223e-15,1.0592267242903817e-20,3.0366993279523476e-22,1.1376418760448864e-19,8.766058986235118e-18,4.203917688189422e-28,1.768644450437252e-24
1.1125777558975443e-06,0.5384178709484988,1.9493082220819584e-08,2.60407613269352e-09,2.6838665030760492e-09,2.2108086389122125e-08,0.0,0.0,7.995270577291068e-09,3.4302388278699155e-12,8.514084082507554e-10,2.509582868742387e-08,5.246638505231351e-16,3.22997480195268e-24,7.742040494187897e-17,1.9929715078898921e-10,8.373850502474637e-11,4.295620944423242e-10,1.607905190321933e-21,6.859878082952351e-29,5.022746102346137e-19,3.57664830887342e-20,1.8804732555957862e-10,1.209009180058247e-17,5.523040247770621e-16,3.8707048591215077e-20,2.9681366273096894e-25,1.9565399199554692e-18,3.884670197918094e-20,7.056824260295671e-22,2.2165913489069688e-18,2.6489203865032553e-25,5.323939620682129e-25,4.0602140773937686e-26,3.76,0.0,0.5565537344455825,0.9999096960875231,8.223683946983751e-09,3.4824242469801373e-12,3.076555760750565e-08,2.686059432407064e-08,2.1824245855790906e-16,4.0152176725286507e-17,1.0796089174316879e-11,8.629572435695162e-10,2.835838585957671e-09,3.7668798373767047e-10,3.735096060560181e-16,3.115719491841231e-18,1.1235710923390311e-10,6.810796278913168e-12,2.4326888622679803e-13,5.243676593254257e-12,9.026143878121085e-05,1.735315337245317e-18,1.8079840093064695e-12,1.0142809883558714e-18,2.3388583253163426e-22,8.370193776772034e-19,8.629716315300955e-28,3.1179105760889647e-21,3.280856314379008e-20,4.16211383441287e-15,6.778315420903137e-16,1.2428831587790076e-23,6.407318127993874e-11,1.4459828823717213e-20,5.512825003315855e-15,1.3443771667487745e-15,1.1378530698399965e-20,3.3183959718151904e-22,1.2622321899460348e-19,9.510431358174463e-18,4.61331354703806e-28,1.9194824351605467e-24
1.1460889052261762e-06,0.5384178710869402,1.9650229642963947e-08,2.6688698798786046e-09,2.7702953118834094e-09,2.3085626243773957e-08,0.0,0.0,8.319289954581933e-09,3.681271621802377e-12,8.776303405634185e-10,2.587939948122127e-08,5.421496756783742e-16,3.2859896824486858e-24,7.809158856548755e-17,1.9929714972946564e-10,8.623390523965547e-11,4.42697610287583e-10,1.700040072802421e-21,7.429383813890693e-29,5.29647202962671e-19,3.5766483939388357e-20,1.880473244788815e-10,1.301887791248721e-17,5.697029380160498e-16,4.2369573081172833e-20,3.1520285579833624e-25,2.077275292313853e-18,4.248221528429122e-20,7.634374239043326e-22,2.2930154135789252e-18,2.8126632443690554e-25,5.880719130491371e-25,4.465489413775931e-26,3.76,0.0,0.5565537318612586,0.9999096944674315,8.775129419362413e-09,3.697260277293275e-12,3.225395811742116e-08,2.768637775785783e-08,2.1824245743466785e-16,4.015217644035335e-17,1.0796095496231109e-11,8.743217067949235e-10,3.0697824180134916e-09,3.977483894198219e-10,3.7947460852751794e-16,3.156830866022339e-18,1.1418423025315697e-10,6.923839197358163e-12,2.55074962454506e-13,5.501738538886935e-12,9.026143863498124e-05,1.833444130072456e-18,1.8930286420372085e-12,1.0732585868746932e-18,2.61825959219198e-22,8.78326868619697e-19,9.169692428152353e-28,3.336835498290318e-21,3.628357488723234e-20,4.378615908268496e-15,6.868249381440487e-16,1.3236583217605988e-23,6.554873005616496e-11,1.5678571235614318e-20,5.8359904434045015e-15,1.4572328848934496e-15,1.2188194523336128e-20,3.6127236016983924e-22,1.3951948114591186e-19,1.0290493404625589e-17,5.045101267614615e-28,2.0776918266270976e-24
