Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220)
5.451074797470455e-07,0.8899432330173107,0.00025847010704184285,4.156084247964227e-05,4.6409868743145796e-05,0.002238723712228564,0.0,0.0,1.8780741919789835e-05,2.774796190042747e-07,3.552812934317237e-05,0.0011935475100407396,8.54496924562962e-08,2.7579113257502936e-11,5.31855043607529e-08,2.2927667166904123e-05,6.446607230146885e-05,1.7803437583405836e-05,5.20030950289463e-11,2.799900559865102e-12,1.3076813929957096e-08,2.439901887895501e-09,2.756831690140946e-05,2.6440509720929694e-09,2.113235956276576e-09,4.4020513772252076e-10,1.3073610291227157e-11,6.181544789776535e-08,1.1097678735885254e-09,7.266980071143105e-11,8.877341639090769e-10,8.103187674893615e-15,8.114463857796931e-13,8.969650103519049e-13,3.76,0.0,0.8677078984563527,0.9959193266284454,0.0004345574739776377,4.87670145899027e-05,0.0027061880738559903,0.0014176536017539185,1.448117909092919e-11,1.0578795584435981e-11,9.031406865274818e-07,0.0002529529420717468,4.333778848901296e-05,1.811762373093798e-07,6.046135552621176e-12,2.5434551158862106e-12,1.5232361684476063e-05,3.7057984341982673e-06,7.863272520352466e-08,9.542996134774383e-06,0.0025393522911544607,1.711712320496367e-10,3.05039311534339e-07,5.712953470636042e-11,1.137945758951219e-12,2.3113748405230074e-14,1.2747425430197085e-14,8.094294035754949e-10,1.5802242616972027e-09,6.1259545124814154e-12,1.1465881389222413e-10,6.8312307911444804e-15,2.561321336820845e-06
5.55236898690029e-07,0.8899524352364228,0.00025899213471774986,4.183608293350932e-05,4.669492421895457e-05,0.0022882741845297533,0.0,0.0,1.9141899064575892e-05,2.8680654235505717e-07,3.631506522817658e-05,0.0012193621902957677,8.687920855078969e-08,2.7704852609902956e-11,5.329852867787766e-08,2.292399039767722e-05,6.510733218798491e-05,1.8180979486399532e-05,5.3870016581675565e-11,2.92300715804133e-12,1.3514445347439821e-08,2.439685714506408e-09,2.7563016589610474e-05,2.7556790721890197e-09,2.1363863604897056e-09,4.652441575960518e-10,1.3473599141631906e-11,6.384352935908856e-08,1.1588445216914799e-09,7.42111049846361e-11,9.084465011506945e-10,8.333968144037948e-15,8.392622290295058e-13,9.50043246789206e-13,3.76,0.0,0.8676068257589301,0.9958850035876333,0.00044702861738363285,5.0355553832990246e-05,0.002773640308689405,0.0014471206489495812,1.4478214800397568e-11,1.0576622824553486e-11,9.029557660369572e-07,0.0002546740060132912,4.5309479878112503e-05,1.8575796086272193e-07,6.088117242168771e-12,2.560667731268005e-12,1.534579933683303e-05,3.7336743318619243e-06,8.059204930951901e-08,9.831208718714078e-06,0.0025392647874789838,1.765870150487787e-10,3.101464070672289e-07,5.876806850502512e-11,1.2065626821216408e-12,2.3499350427231514e-14,1.3271104229867168e-14,8.420518931082735e-10,1.6696016535721485e-09,6.229237101628501e-12,1.1547153886466354e-10,7.0231549545761715e-15,2.580677836604037e-06
5.653663176330126e-07,0.8899616498242156,0.00025950335761939423,4.21092493183923e-05,4.6977360885410986e-05,0.0023378936515155075,0.0,0.0,1.950238908245367e-05,2.962311557575349e-07,3.710764122041414e-05,0.0012452265031977561,8.831323874673498e-08,2.7827738497337082e-11,5.3408546020381935e-08,2.2920307413266003e-05,6.573405569968207e-05,1.8559877294287376e-05,5.5765932970437925e-11,3.0492881511330383e-12,1.3960280649299881e-08,2.4394605726854493e-09,2.755770564357128e-05,2.8694209776009417e-09,2.1590796546994313e-09,4.911745910906453e-10,1.3877533244457193e-11,6.589152839207027e-08,1.2088402651750905e-09,7.573349460396173e-11,9.291761064263356e-10,8.566577337308076e-15,8.674278334433397e-13,1.0050463839593154e-12,3.76,0.0,0.867505500566647,0.9958505747593862,0.00045957383442777044,5.195935876664509e-05,0.0028412952932965678,0.001476648614380197,1.4475244894664536e-11,1.0574446065976651e-11,9.02770497948562e-07,0.00025634041315415404,4.732721861785219e-05,1.903533498695374e-07,6.128752931884999e-12,2.577328266716885e-12,1.545564557339625e-05,3.7606306320714614e-06,8.2557101479165e-08,1.0122012686549323e-05,0.0025391770138988644,1.8207070799517794e-10,3.1521498013884965e-07,6.041886292272354e-11,1.277811991065194e-12,2.3881949288563136e-14,1.3808559482062129e-14,8.752133764177879e-10,1.7617939268734367e-09,6.331700082639066e-12,1.1626017241968657e-10,7.216799415924262e-15,2.5994059629837863e-06
5.754957365759962e-07,0.8899708765502103,0.0002600042112084743,4.2380518486699346e-05,4.725739596972603e-05,0.0023875804443147584,0.0,0.0,1.9862205825676805e-05,3.057509940917944e-07,3.7905976417999965e-05,0.001271138727520154,8.975247708244385e-08,2.7947888118702328e-11,5.351568679762508e-08,2.2916618332917327e-05,6.634660223534324e-05,1.894013911034818e-05,5.7690820628160355e-11,3.178796613983245e-12,1.4414391673063077e-08,2.439228391088429e-09,2.7552384305347443e-05,2.985267931909284e-09,2.1813266441494397e-09,5.180110805565847e-10,1.4285375641179613e-11,6.795898463503091e-08,1.259740264453668e-09,7.723678206880652e-11,9.499253182862876e-10,8.801045849754226e-15,8.959410058953025e-13,1.0620030450736906e-12,3.76,0.0,0.8674039277254496,0.9958160418055494,0.0004721924403247881,5.357807046588891e-05,0.0029091479613569085,0.0015062358395127417,1.4472269483419002e-11,1.0572265385750114e-11,9.025848891081207e-07,0.0002579538919401129,4.939102609168384e-05,1.9496204366238352e-07,6.168085216462157e-12,2.5934541944430572e-12,1.556201392819596e-05,3.786696678995268e-06,8.452773251562312e-08,1.0415371967027374e-05,0.002539088974657258,1.876222596728813e-10,3.202478883247288e-07,6.20817619317661e-11,1.3517345856246216e-12,2.4261760663630746e-14,1.4359975659465373e-14,9.089105326617528e-10,1.856814376814617e-09,6.4334010087597775e-12,1.170254784648079e-10,7.412168553921173e-15,2.617525628945058e-06
5.856251555189798e-07,0.8899801151918829,0.0002604951030949333,4.265004837818397e-05,4.7535223538036055e-05,0.002437332959605254,0.0,0.0,2.022134352829625e-05,3.1536363552766404e-07,3.871019019833981e-05,0.0012970971964244352,9.119756943044992e-08,2.806541001037902e-11,5.3620071816032493e-08,2.291292327256203e-05,6.69453224184602e-05,1.9321773140034968e-05,5.964466793593351e-11,3.3115857580592684e-12,1.4876849308073896e-08,2.438990789630438e-09,2.7547052806885877e-05,3.1032114933320732e-09,2.203137881359954e-09,5.457683119440073e-10,1.4697089610045642e-11,7.00454487474096e-08,1.3115296301882282e-09,7.87208164517074e-11,9.706963396777511e-10,9.037403935470486e-15,9.247995402899467e-13,1.1209417688909643e-12,3.76,0.0,0.8673021118696325,0.9957814063328726,0.00048488380507173223,5.521133885037553e-05,0.0029771934621020367,0.0015358807234816284,1.4469288673133982e-11,1.0570080858675181e-11,9.023989461595718e-07,0.0002595161162201353,5.150091985953967e-05,1.9958369720912167e-07,6.206155344116976e-12,2.609062434305165e-12,1.5665014350639834e-05,3.8119008895829218e-06,8.650379955616875e-08,1.0711252442608775e-05,0.0025390006738566268,1.9324163116017196e-10,3.252480091602063e-07,6.375661816712306e-11,1.4283708017398005e-12,2.4639001580099914e-14,1.492553701448977e-14,9.431402374666652e-10,1.9546756425719727e-09,6.534397883040619e-12,1.177681967249263e-10,7.60926577655941e-15,2.6350561171591693e-06
5.957545744619633e-07,0.8899893655344174,0.00026097641619082177,4.29179802566868e-05,4.781101720614152e-05,0.0024871496555521747,0.0,0.0,2.0579796782461384e-05,3.250667009747397e-07,3.9520402202483e-05,0.0013231002957408563,9.264911716168647e-08,2.8180405155929783e-11,5.372181345795987e-08,2.2909222344922124e-05,6.753055830393085e-05,1.970478768480267e-05,6.162747501858234e-11,3.447708887012552e-12,1.534772353882834e-08,2.4387491272274963e-09,2.75417113707078e-05,3.2232435192934146e-09,2.224523671796404e-09,5.744610153640509e-10,1.5112638766258606e-11,7.215048215874822e-08,1.3641934446437213e-09,8.018548094599871e-11,9.914912471423046e-10,9.27568148162783e-15,9.540012238333069e-13,1.1818910079348246e-12,3.76,0.0,0.8672000574363987,0.9957466698949766,0.0004976473476403859,5.685882246777804e-05,0.003045427145604249,0.0015655817212530683,1.4466302567173804e-11,1.0567892557382608e-11,9.022126755518217e-07,0.0002610287069714838,5.365691382626162e-05,2.0421798001524026e-07,6.243003259154145e-12,2.624169371270585e-12,1.5764753318608824e-05,3.8362707826819e-06,8.848516563951032e-08,1.1009621888531632e-05,0.002538912115463753,1.9892879514625622e-10,3.3021823334344544e-07,6.544329262135862e-11,1.5077604201204414e-12,2.5013889929863e-14,1.5505427612947332e-14,9.778995563791124e-10,2.0553897471696156e-09,6.634749015629295e-12,1.1848904351382293e-10,7.80809360882517e-15,2.652016099903086e-06
6.058839934049469e-07,0.8899986273704651,0.00026144851139808654,4.3184440682825265e-05,4.8084932535797716e-05,0.0025370290481957643,0.0,0.0,2.0937560517189767e-05,3.348578535254263e-07,4.0336732320215876e-05,0.0013491464623036165,9.410768058131964e-08,2.8292967925847828e-11,5.382101668300329e-08,2.2905515659615392e-05,6.810264358100975e-05,2.008919113628095e-05,6.363925354169666e-11,3.5872193616409404e-12,1.5827083488361938e-08,2.4385045421779423e-09,2.7536360210519492e-05,3.345356152267735e-09,2.2454940794521838e-09,6.041039657858293e-10,1.5531987151072752e-11,7.427365682265876e-08,1.4177167815461704e-09,8.163069055015587e-11,1.012312000072519e-09,9.515907985349332e-15,9.835438430891446e-13,1.2448791267961518e-12,3.76,0.0,0.8670977686789122,0.9957118339942185,0.0005104825308505886,5.852018828229091e-05,0.0031138445495815,0.0015953373418486198,1.446331126589669e-11,1.0565700552403923e-11,9.020260835447515e-07,0.000262493233970381,5.5859018398831885e-05,2.0886457514100465e-07,6.2786676431859396e-12,2.638790872309376e-12,1.5861333948005086e-05,3.859833007256975e-06,9.04716993176947e-08,1.1310449913797973e-05,0.00253882330331453,2.0468373533406167e-10,3.351614585982783e-07,6.7141654462818e-11,1.5899426756526442e-12,2.5386644024692695e-14,1.6099831369061545e-14,1.0131857391883269e-09,2.1589681358157243e-09,6.7345128948358e-12,1.1918871248503825e-10,8.008653778313797e-15,2.6684236583536005e-06
6.160134123479305e-07,0.8900079004999113,0.00026191172990681027,4.3449543252298544e-05,4.8357109150772626e-05,0.002586969708219661,0.0,0.0,2.129462997924892e-05,3.447347978929933e-07,4.115930067583576e-05,0.0013752341823386792,9.557378214057557e-08,2.840318687553114e-11,5.391777988088612e-08,2.290180332325487e-05,6.86619037723884e-05,2.047499197080838e-05,6.568002651038388e-11,3.730170573094919e-12,1.6314997461466508e-08,2.4382579863562956e-09,2.7530999531759714e-05,3.469541806821313e-09,2.2660589323391223e-09,6.347119838737498e-10,1.5955099310253147e-11,7.641455497573621e-08,1.472084724524925e-09,8.305638988172957e-11,1.0331604498347962e-09,9.758112536999206e-15,1.0134251897339005e-12,1.3099344005702378e-12,3.76,0.0,0.866995249678032,0.9956769000834671,0.0005233888568443806,6.019511146815265e-05,0.003182441387529826,0.0016251461466258827,1.4460314866754235e-11,1.0563504912240598e-11,9.018391762158337e-07,0.00026391121740995996,5.810724063356197e-05,2.1352317831907346e-07,6.3131859550495735e-12,2.6529423027801338e-12,1.5954856098862126e-05,3.8826133697391536e-06,9.246327430681402e-08,1.1613707904022201e-05,0.002538734241118488,2.1050644589393253e-10,3.400805841439503e-07,6.885158077179277e-11,1.6749562674849386e-12,2.5757482170502826e-14,1.670893208177939e-14,1.0489962150206268e-09,2.265421712834289e-09,6.833748070866451e-12,1.1986787535421853e-10,8.210947298616135e-15,2.6842963012755922e-06
6.261428312909141e-07,0.8900171847296482,0.0002623663951647386,4.371339012659466e-05,4.862767260386522e-05,0.002636970258045389,0.0,0.0,2.165100071586307e-05,3.5469527984626415e-07,4.198822761455373e-05,0.0014013619899025795,9.704790943194377e-08,2.8511145424033047e-11,5.401219559919506e-08,2.289808543954211e-05,6.920865642933068e-05,2.0862198744333116e-05,6.774982806996037e-11,3.876615923263552e-12,1.681153298756095e-08,2.438010254165722e-09,2.7525629532092022e-05,3.5957931577661405e-09,2.286227827881091e-09,6.662999369660439e-10,1.6381940362632188e-11,7.857276890137063e-08,1.527282384220228e-09,8.446255111413111e-11,1.0540383486258438e-09,1.0002323827505864e-14,1.0436430659585273e-12,1.3770850134658405e-12,3.76,0.0,0.8668925043528868,0.9956418695678013,0.0005363658630901536,6.188327520809061e-05,0.0032512135380220308,0.0016550067476143885,1.445731346438709e-11,1.0561305703428254e-11,9.016519594663496e-07,0.00026528412946715967,6.04015843742315e-05,2.1819349716033373e-07,6.346594469464227e-12,2.666638542294912e-12,1.6045416478122896e-05,3.904636860529743e-06,9.445976917230083e-08,1.1919368966083791e-05,0.0025386449324631137,2.1639693092444265e-10,3.4497850572314007e-07,7.057295623627734e-11,1.762839369740646e-12,2.6126622310455307e-14,1.7332913472097387e-14,1.0853285881097473e-09,2.3747608773164734e-09,6.932513051209228e-12,1.205271825956361e-10,8.414974547866738e-15,2.6996509831229476e-06
6.362722502338976e-07,0.8900264798733561,0.00026281281456783985,4.3976073379991916e-05,4.8896736022913557e-05,0.002687029369208268,0.0,0.0,2.2006668559007914e-05,3.6473708564229194e-07,4.2823633689480155e-05,0.0014275284653706146,9.853051797681842e-08,2.8616922431441747e-11,5.410435116498642e-08,2.2894362109355408e-05,6.974321132282041e-05,2.1250820087676673e-05,6.984870330876057e-11,4.026608811373378e-12,1.731675686307903e-08,2.437762007030659e-09,2.752025040184934e-05,3.724103129338664e-09,2.306010138207633e-09,6.988827401925941e-10,1.681247605957836e-11,8.074790069840655e-08,1.5832949141317028e-09,8.584917202974585e-11,1.0749473579597792e-09,1.024857016061172e-14,1.0741952894921887e-12,1.4463590576112028e-12,3.76,0.0,0.8667895364704273,0.9956067438061263,0.0005494131188543993,6.358437049658913e-05,0.0033201570350338302,0.0016849178059048556,1.4454307150715472e-11,1.0559102990597378e-11,9.014644390263792e-07,0.000266613395820163,6.274205038203569e-05,2.228752504374116e-07,6.3789283144681095e-12,2.6798940000590135e-12,1.6133108739188518e-05,3.92592767968437e-06,9.646106704454788e-08,1.2227407874528272e-05,0.0025385553808180083,2.2235520396112196e-10,3.498581111434947e-07,7.23056729724851e-11,1.8536296428047665e-12,2.6494281711267586e-14,1.7971959221362198e-14,1.1221806341535988e-09,2.4869955575972217e-09,7.030866206739035e-12,1.21167264120769e-10,8.620735341857765e-15,2.714504121570244e-06
6.464016691768812e-07,0.890035785751289,0.0002632512809147016,4.4237676184087133e-05,4.916440156080354e-05,0.0027371457599760793,0.0,0.0,2.2361629611087528e-05,3.748580414582031e-07,4.366563964915251e-05,0.001453732233972847,1.0002203381512905e-07,2.872059269000893e-11,5.419432921657367e-08,2.289063343083459e-05,7.026587063069969e-05,2.1640864702152125e-05,7.197670806321575e-11,4.1802026259323095e-12,1.7830735193260908e-08,2.4375137941039895e-09,2.751486232443656e-05,3.854464885317563e-09,2.325415015345495e-09,7.324753577283014e-10,1.7246672836120887e-11,8.293956205459217e-08,1.6401075252794018e-09,8.72162741831437e-11,1.0958890567055586e-09,1.049687946017203e-14,1.1050796982362023e-12,1.5177845320736736e-12,3.76,0.0,0.8666863496540812,0.9955715241127274,0.0005625302220857815,6.529809594788052e-05,0.003389268059175498,0.0017148780300900225,1.4451296015024441e-11,1.0556896836532802e-11,9.012766204603784e-07,0.00026790039711793045,6.512863645810369e-05,2.2756816743658914e-07,6.4102215076725475e-12,2.6927226297525595e-12,1.621802357833693e-05,3.94650926180141e-06,9.846705536084262e-08,1.2537801019662545e-05,0.0025384655895388515,2.2838128754408564e-10,3.547222762911858e-07,7.404963032418082e-11,1.94736424513521e-12,2.6860676648001757e-14,1.862625301056793e-14,1.159550297175562e-09,2.6021352446470454e-09,7.128865687681301e-12,1.217887299339267e-10,8.828229002872669e-15,2.7288716144928207e-06
6.565310881198648e-07,0.8900451021900688,0.0002636820736620472,4.4498273848788514e-05,4.943076167185134e-05,0.0027873181931767316,0.0,0.0,2.2715880231813157e-05,3.850560128232436e-07,4.4514366425568566e-05,0.0014799719643764121,1.0152285590665158e-07,2.882222734250235e-11,5.428220815969114e-08,2.288689949946251e-05,7.077692912079052e-05,2.2032341355525052e-05,7.413390872533001e-11,4.337450741242797e-12,1.835353343325479e-08,2.4372660697772372e-09,2.750946547669636e-05,3.986871819998371e-09,2.3444513963066362e-09,7.670928041769438e-10,1.7684497854379583e-11,8.514737402475977e-08,1.6977054997454748e-09,8.856390116853778e-11,1.116864948622334e-09,1.0747279291097743e-14,1.1362941545019406e-12,1.5913893421031462e-12,3.76,0.0,0.8665829473916152,0.9955362117587554,0.0005757167966623558,6.702415760856013e-05,0.003458542929720916,0.001744886174755349,1.4448280144045668e-11,1.0554687302230557e-11,9.010885091729086e-07,0.0002691464704033327,6.75613375592665e-05,2.3227198736991404e-07,6.440506991370934e-12,2.7051379439473894e-12,1.630024882810878e-05,3.966404300138636e-06,1.0047762563093014e-07,1.2850526357292156e-05,0.0025383755618711666,2.3447521279502144e-10,3.5957386157787014e-07,7.580473457723528e-11,2.0440798455500036e-12,2.7226022146714766e-14,1.9295978560372426e-14,1.1974356868150178e-09,2.720189024455506e-09,7.226569348622638e-12,1.2239217076269144e-10,9.037454424043694e-15,2.7427688564123423e-06
6.666605070628484e-07,0.8900544290224826,0.0002641054600129461,4.475793473671586e-05,4.969590023464867e-05,0.0028375454742061664,0.0,0.0,2.3069417026129157e-05,3.9532890405192474e-07,4.536993512269172e-05,0.0015062463673126572,1.0303335835396847e-07,2.892189423953803e-11,5.4368062560086885e-08,2.2883160408142807e-05,7.127667433001046e-05,2.242525887830233e-05,7.632038205266225e-11,4.4984065177912914e-12,1.888521642845426e-08,2.437019208495354e-09,2.7504060029242376e-05,4.121317549946702e-09,2.3631280080718353e-09,8.027501460793749e-10,1.8125919039918527e-11,8.737096681367252e-08,1.756074203161041e-09,8.98921169860071e-11,1.1378764693679283e-09,1.0999796888678444e-14,1.1678365488515401e-12,1.6672012986039707e-12,3.76,0.0,0.8664793330422984,0.9955008079736538,0.0005889724899582285,6.876226877472488e-05,0.003527978097339232,0.0017749410390179333,1.4445259622036308e-11,1.0552474446951467e-11,9.009001104129736e-07,0.00027035291049134705,7.0040145907678e-05,2.3698645884029678e-07,6.469816666539715e-12,2.7171530280350377e-12,1.6379869547754263e-05,3.985634769981219e-06,1.0249267322347205e-07,1.3165563360049422e-05,0.002538285300953998,2.406370190088514e-10,3.644157087852362e-07,7.757089876590356e-11,2.143812635944018e-12,2.7590531774840968e-14,1.998131967171685e-14,1.2358350759777093e-09,2.8411656094710144e-09,7.324034681824223e-12,1.229781586709948e-10,9.248410128320151e-15,2.7562107544243637e-06
6.767899260058319e-07,0.8900637660872911,0.00026452169586369575,4.5016721066122736e-05,4.995989353937917e-05,0.002887826449192736,0.0,0.0,2.342223683305702e-05,4.056746576790195e-07,4.62324670053991e-05,0.0015325541942476971,1.0455389245736741e-07,2.9019658245634288e-11,5.445196348249337e-08,2.287941624727371e-05,7.176538673950688e-05,2.281962616033209e-05,7.853621498090076e-11,4.663123305896078e-12,1.9425848454015678e-08,2.436773517293226e-09,2.7498646146764027e-05,4.257795906455636e-09,2.3814533724696646e-09,8.394625035389954e-10,1.8570905111658105e-11,8.960997956347216e-08,1.8151990961993899e-09,9.120100450128315e-11,1.1589249929746708e-09,1.1254459179602807e-14,1.1997048035474355e-12,1.7452481178349856e-12,3.76,0.0,0.8663755098434524,0.9954653139465326,0.0006022969706910489,7.051214981353643e-05,0.003597570137446845,0.0018050414651120475,1.4442234530854704e-11,1.0550258328273145e-11,9.007114292786853e-07,0.00027152097130373046,7.256505109481747e-05,2.4171133935334223e-07,6.498181425764865e-12,2.7287805537386192e-12,1.645696811083254e-05,4.004221951283406e-06,1.0451209717042234e-07,1.348289297026306e-05,0.002538194809823421,2.4686675329524964e-10,3.692506382740266e-07,7.934804251656018e-11,2.2465983443906698e-12,2.7954417412562903e-14,2.0682460267122933e-14,1.2747468987828552e-09,2.9650733691508188e-09,7.421318758155706e-12,1.2354724765408185e-10,9.461094322344351e-15,2.7692117436239986e-06
