Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128)
0.0001314347909784932,0.8212652360880078,0.0001954704398527392,0.00010376466707506327,0.00018127155604027954,0.08975237429561447,0.0,0.0,0.0010018337974562544,4.9459008791958035e-05,0.24416577878942183,0.021523409449687992,2.3228130854142665e-05,1.2522526791637275e-12,2.290561106619715e-09,1.0451320341018279e-06,4.504255393831142e-05,0.006327119829847617,4.34731222727134e-07,4.748356467527219e-08,0.00030394789122366447,1.0816611216066389e-09,8.347522908043799e-07,8.84936150654855e-06,7.459136234635253e-09,4.408902239177794e-06,4.289731766876092e-09,5.438269280616128e-07,1.3358497885093522e-07,1.338856288333224e-10,6.727650788990469e-08,1.2701135688540209e-11,4.2827858195370985e-10,1.7839500819314048e-08,3.76,0.0,0.4912282047319606,0.7123597943247616,0.2532224993813951,0.0014217164938435407,0.031963848063735964,0.3126492519566968,1.953053855923333e-12,6.776326639916935e-13,2.960188024619976e-08,4.487583457153894e-05,0.024607625534724304,6.150266185101254e-06,4.4544224467108754e-11,1.254278040874391e-12,3.6098479627977893e-06,5.385348313749428e-07,4.266923028785242e-07,0.03851357895430235,0.0007329633584681009
0.0001320861331036376,0.821513475195084,0.00019591545543050032,0.0001037929284706742,0.0001812932087418241,0.09016108579103728,0.0,0.0,0.0010001307315121366,4.92608655662854e-05,0.2456240029791289,0.02161560516534405,2.321850033056068e-05,1.2585167702204124e-12,2.2923707345260293e-09,1.0430472525348284e-06,4.527632339022963e-05,0.0063249314854324805,4.4066066723571663e-07,4.8068458623011246e-08,0.000307654786694457,1.0970855128723053e-09,8.315501223127871e-07,8.91372029325472e-06,7.48263276723012e-09,4.486123130773759e-06,4.344746487574607e-09,5.48848443306087e-07,1.352862836129189e-07,1.3545634089622212e-10,6.730460165887734e-08,1.2830926306811218e-11,4.3276365264488477e-10,1.8040160323735423e-08,3.76,0.0,0.4893918366005696,0.7109787305941604,0.2544476823782591,0.0014300976720724244,0.031902357066756946,0.31442894113525854,1.9447934919906846e-12,6.747666368114663e-13,2.9476693863074495e-08,4.4840134812368e-05,0.02451067423209888,6.124681813432564e-06,4.4409071138061005e-11,1.2504727154847867e-12,3.5988827862044915e-06,5.37152731906332e-07,4.2491958101551625e-07,0.03872877561100387,0.0007315423492830291
0.000132737475228782,0.8217607882879964,0.00019636095703286867,0.00010382166684921622,0.00018131527611839457,0.09056820347832874,0.0,0.0,0.000998407317757806,4.9061948047605186e-05,0.24707685930169535,0.021707577990994466,2.3208416291707624e-05,1.2648052543235396e-12,2.2941832225464527e-09,1.0409656337640892e-06,4.551015136281484e-05,0.00632260466366002,4.4663057051210815e-07,4.865614247767685e-08,0.00031137702644987343,1.1126161886277767e-09,8.283615802885397e-07,8.977910540351494e-06,7.505878386769192e-09,4.564166269004905e-06,4.400118917933082e-09,5.538937782217194e-07,1.3699930326800579e-07,1.370377279348254e-10,6.73304092537457e-08,1.2961090948306567e-11,4.372639984281049e-10,1.8241285162893038e-08,3.76,0.0,0.4875626076556106,0.7096027690125214,0.2556683409321137,0.001438468494887954,0.03184100333039167,0.31620198692275225,1.9365751849902293e-12,6.719151973883844e-13,2.9352144546351028e-08,4.480440725266238e-05,0.024414025435419047,6.099235762408948e-06,4.427447601128304e-11,1.2466831487255313e-12,3.5879629877793155e-06,5.357794571403483e-07,4.23156436640127e-07,0.03894303653148093,0.0007301265897739536
0.00013338881735392642,0.8220071783572882,0.0001968069732119176,0.00010385089200208327,0.00018133778069493947,0.09097373350503188,0.0,0.0,0.000996664497508807,4.886233038619645e-05,0.24852436144036585,0.02179932898181209,2.3197896544222e-05,1.2711185500709914e-12,2.295998865303998e-09,1.0388871576792484e-06,4.574404031006258e-05,0.0063201436619157135,4.5264096054296823e-07,4.924660824594466e-08,0.00031511446682724507,1.1282528475917662e-09,8.251865805371901e-07,9.041929561478368e-06,7.528877993386256e-09,4.643034100192687e-06,4.455849710377133e-09,5.58962970982097e-07,1.3872404079189738e-07,1.3862982972744924e-10,6.735400655386479e-08,1.3091628021101059e-11,4.4177959179617253e-10,1.844286870148145e-08,3.76,0.0,0.4857404787581072,0.7082318826343518,0.2568844978831865,0.0014468287654660784,0.03177978960744359,0.31796841232836087,1.928398631965171e-12,6.690782491042221e-13,2.9228228410426167e-08,4.476865957041771e-05,0.02431768807903969,6.073927686460092e-06,4.4140443350138354e-11,1.2429094560351527e-12,3.5770889068080493e-06,5.344150112369018e-07,4.2140284551500646e-07,0.03915636615071718,0.0007287160522185514
0.00013404015947907083,0.8222526484653135,0.0001972535317100819,0.00010388061329406389,0.000181360744105681,0.09137768204912985,0.0,0.0,0.0009949031833104654,4.866208410644982e-05,0.2499665236752826,0.0218908591942551,2.318695838676495e-05,1.277457072725492e-12,2.297817945958015e-09,1.0368118045003966e-06,4.597799267400162e-05,0.0063175526633495,4.5869186630376383e-07,4.98398481420018e-08,0.00031886696492586345,1.1439951864300565e-09,8.22025039534116e-07,9.105774721997444e-06,7.551636351105389e-09,4.722729046030503e-06,4.511939536678559e-09,5.640560604782196e-07,1.4046049918701726e-07,1.4023268658316228e-10,6.73754675281331e-08,1.322253597869187e-11,4.4631040759553206e-10,1.8644904469717103e-08,3.76,0.0,0.48392541093751645,0.7068660445565661,0.2580961760734481,0.001455178289541962,0.0317187184682981,0.3197282408657704,1.920263536678679e-12,6.662556813559848e-13,2.9104940312302258e-08,4.473289910441567e-05,0.024221670590156005,6.048757209749727e-06,4.4006977023770894e-11,1.2391517459550515e-12,3.566260851234911e-06,5.33059425639335e-07,4.196587822524047e-07,0.03936876892071208,0.0007273107089380732
0.00013469150160421524,0.822497201742213,0.00019770065977860676,0.00010391083970057464,0.00018138418721465167,0.09178005531567059,0.0,0.0,0.0009931242596973376,4.846127817819064e-05,0.25140336085287285,0.021982169685761322,2.317561862440986e-05,1.2838212332297724e-12,2.2996407425612925e-09,1.0347395547417221e-06,4.621201089063975e-05,0.0063148357395521925,4.6478331777735673e-07,5.0435854562193186e-08,0.00032263437860418037,1.1598428997791644e-09,8.188768741907381e-07,9.169443438319963e-06,7.57415819033688e-09,4.803253503709675e-06,4.5683890713533415e-09,5.691730863137439e-07,1.4220868148501623e-07,1.418463390413975e-10,6.739486427317923e-08,1.335381331414985e-11,4.5085642089357686e-10,1.8847386160648372e-08,3.76,0.0,0.4821173653978645,0.7055052279258314,0.25930339833919497,0.0014635168753733057,0.03165779230895919,0.32148149652229824,1.9121696013546182e-12,6.634473979487306e-13,2.898227634157705e-08,4.46971328709755e-05,0.024125980908236987,6.023723920432378e-06,4.3874080529808215e-11,1.2354101129380173e-12,3.555479098941268e-06,5.317126919593018e-07,4.179242180623249e-07,0.039580249307803614,0.00072591053230485
0.00013534284372935965,0.8227408413822033,0.00019814838383149877,0.00010394157980325024,0.00018140813003594944,0.0921808595342635,0.0,0.0,0.0009913285839436598,4.8259979087979975e-05,0.2528348883561006,0.022073261514464607,2.3163893578838502e-05,1.2902114391029502e-12,2.3014675212207602e-09,1.0326703892235027e-06,4.644609738441561e-05,0.0063119968531934615,4.709153459828633e-07,5.103462011186965e-08,0.00032641656647628217,1.175795680305824e-09,8.157420020913056e-07,9.232933177189155e-06,7.596448120265317e-09,4.88460984603518e-06,4.62519900856648e-09,5.743140887990061e-07,1.4396859074882263e-07,1.4347082822992476e-10,6.741226704587569e-08,1.3485458566346618e-11,4.554176094170225e-10,1.9050307627382352e-08,3.76,0.0,0.48031630352271243,0.7041494059455657,0.2605061875041052,0.0014718443337132065,0.03159701335956155,0.3232282037288413,1.9041165342227397e-12,6.606532910511983e-13,2.886023151522749e-08,4.4661367575230316e-05,0.024030626504045957,5.998827379353161e-06,4.374175701050075e-11,1.2316846449764319e-12,3.544743899353842e-06,5.30374840280961e-07,4.1619912311191807e-07,0.03979081179012033,0.0007245154947495459
0.00013599418585450405,0.8229835706398206,0.0001985967298894841,0.00010397284182873205,0.00018143259189497976,0.092580100955808,0.0,0.0,0.000989516986802576,4.805825090944161e-05,0.25426112207588586,0.022164135738917057,2.315179910350476e-05,1.2966280934146374e-12,2.303298544628826e-09,1.030604289052335e-06,4.6680254575576704e-05,0.006309039860645828,4.7708798291489e-07,5.163613755590563e-08,0.0003302133879086595,1.1918532187233297e-09,8.126203412690658e-07,9.29624145502207e-06,7.61851070576255e-09,4.966800421557435e-06,4.6823700410613695e-09,5.794791089464723e-07,1.457402300754003e-07,1.4510619542360665e-10,6.742774430467193e-08,1.3617470309302212e-11,4.5999395042508e-10,1.925366288040961e-08,3.76,0.0,0.4785221868805843,0.7027985518824438,0.2617045663725161,0.0014801604777723682,0.03153638369162684,0.324968387331301,1.8961040426251e-12,6.578732651208632e-13,2.8738801914482028e-08,4.462560962645216e-05,0.023935614398020957,5.974067116328694e-06,4.361000927352401e-11,1.2279754175890294e-12,3.534055474945273e-06,5.290458483220371e-07,4.1448346460718827e-07,0.04000046085517062,0.0007231255687678097
0.00013664552797964846,0.8232253928262127,0.00019904572312135795,0.00010400463364059876,0.00018145759131166098,0.09297778585038598,0.0,0.0,0.000987690273220731,4.785615537212604e-05,0.25568207838366974,0.02225479341783572,2.31393505934079e-05,1.3030715968916767e-12,2.305134062746762e-09,1.0285412356284967e-06,4.691448487233601e-05,0.006305968514503592,4.833012615758282e-07,5.224039987777354e-08,0.0003340247030163165,1.2080152038643885e-09,8.095118104331354e-07,9.359365837212728e-06,7.64035040221494e-09,5.049827554669908e-06,4.739902886330348e-09,5.846681884650289e-07,1.4752360259756928e-07,1.4675248259548656e-10,6.744136273896173e-08,1.374984716423954e-11,4.645854244724167e-10,1.9457446084902103e-08,3.76,0.0,0.47673497722904695,0.7014526390726052,0.2628985577232199,0.0014884651231954313,0.03147590522597879,0.32670207256300227,1.8881318393106416e-12,6.551072149356717e-13,2.861798270487049e-08,4.4589865147093704e-05,0.023840951178008288,5.949442636789344e-06,4.3478839804575424e-11,1.2242825001987854e-12,3.523414022300518e-06,5.277257481983092e-07,4.1277720881916144e-07,0.040209200997569736,0.000721740726926706
0.00013729687010479287,0.8234663113055453,0.00019949538844585364,0.00010403696278944873,0.00018148314620543938,0.09337392050405238,0.0,0.0,0.00098584922304518,4.765375192906984e-05,0.2570977741050642,0.022345235609852063,2.3126563000804934e-05,1.3095423460975065e-12,2.3069743246409197e-09,1.0264812106380736e-06,4.714879068101117e-05,0.006302786466108336,4.895552159293291e-07,5.2847400208406546e-08,0.00033785037265931253,1.2242813226813135e-09,8.064163287498119e-07,9.422303937504582e-06,7.661971613912162e-09,5.1336935457340306e-06,4.797798255747508e-09,5.898813697561841e-07,1.4931871148684351e-07,1.4840973176325014e-10,6.745318731210332e-08,1.3882587782598712e-11,4.691920108679093e-10,1.9661651558142543e-08,3.76,0.0,0.4749546365195695,0.7001116409273574,0.26408818430341824,0.0014967580880216015,0.03141557973913658,0.3284292850185735,1.880199636694488e-12,6.523550457672951e-13,2.8497769970816913e-08,4.455413998865005e-05,0.02374664301639304,5.924953419342289e-06,4.334825078733348e-11,1.220605951201505e-12,3.5128197137677315e-06,5.264145012515873e-07,4.110803194419609e-07,0.0404170367168885,0.0007203609418705481
0.00013788307801742284,0.8236823681381591,0.0001999006816619825,0.00010406652440142809,0.00018150663467792158,0.09372912144357567,0.0,0.0,0.0009841806447389884,4.747137292768167e-05,0.258367416709815,0.02242645021606512,2.3114776252089127e-05,1.3153896403681416e-12,2.3086348107666333e-09,1.0246297626006568e-06,4.7359732448491905e-05,0.006299830909143594,4.952185812635933e-07,5.339603593469645e-08,0.00034130563407309955,1.2390096038940323e-09,8.036414860289264e-07,9.47878702348971e-06,7.681247418452944e-09,5.209892042908565e-06,4.850214651781866e-09,5.945938755402811e-07,1.5094434673601103e-07,1.4991066375551956e-10,6.74623478800119e-08,1.4002364276247361e-11,4.733508451465655e-10,1.984579294863644e-08,3.76,0.0,0.4733581715400626,0.698908922724881,0.26515513511735844,0.0015042116210097207,0.031361418954230995,0.3299782634335912,1.8730946211636574e-12,6.498898769823703e-13,2.8390093178516546e-08,4.4522008481095714e-05,0.023662074021661088,5.903028326826832e-06,4.3231218542888524e-11,1.217311096361818e-12,3.5033252693644017e-06,5.252419769299513e-07,4.095610967855302e-07,0.040603319303926945,0.0007191234363290875
0.0001384692859300528,0.8238976981683905,0.0002003065561507088,0.00010409653216799634,0.00018153059912632722,0.09408307639195591,0.0,0.0,0.0009825015999556002,4.728883112953211e-05,0.25963282507444524,0.022507491906268377,2.3102736898359146e-05,1.3212596091613077e-12,2.3102995009309455e-09,1.0227807399558768e-06,4.757073906442335e-05,0.006296791083889245,5.009149484648045e-07,5.394687941387054e-08,0.0003447723101742306,1.253821747561066e-09,8.008770900286322e-07,9.535115654644059e-06,7.700352896899846e-09,5.28677350192165e-06,4.902925830273399e-09,5.993259705462218e-07,1.5257949341544094e-07,1.5142054104052503e-10,6.747015175595038e-08,1.4122433443352876e-11,4.775218943664435e-10,2.0030267962859022e-08,3.76,0.0,0.4717672122896837,0.6977101446641745,0.26621858538859133,0.0015116554179480193,0.03130738451480977,0.33152203902333743,1.8660215713131686e-12,6.474357994889337e-13,2.828290091643831e-08,4.4489901051900946e-05,0.02357780124434744,5.881211940272623e-06,4.311465916272411e-11,1.214029572922407e-12,3.493869222684479e-06,5.240766230212622e-07,4.0804940190023017e-07,0.040788876238325424,0.0007178899848716389
0.00013905549384268277,0.8241123040675827,0.00020071302879449287,0.00010412699095869841,0.00018155505122198197,0.09443578995638464,0.0,0.0,0.0009808126078787273,4.710616541599905e-05,0.26089401230725173,0.022588361451135512,2.3090454963873454e-05,1.3271525362009786e-12,2.31196855967823e-09,1.020934129973209e-06,4.7781812266218474e-05,0.006293669451945763,5.066443444274474e-07,5.449992594560438e-08,0.00034825030105700185,1.2687175217193316e-09,7.981230831443678e-07,9.591288188962056e-06,7.719291004653915e-09,5.364339550322205e-06,4.955932342004124e-09,6.040776871009235e-07,1.542241539251621e-07,1.529393951797026e-10,6.747664277053944e-08,1.4242794377006174e-11,4.817051469200936e-10,2.0215072763116072e-08,3.76,0.0,0.4701817314467826,0.6965152875388535,0.26727855161272246,0.0015190893510429425,0.031253477444111104,0.33306063109683565,1.8589802835892803e-12,6.449927420439834e-13,2.8176190043063696e-08,4.445782144514017e-05,0.023493828387845472,5.859503841699852e-06,4.2998573688981994e-11,1.2107614105545425e-12,3.4844516568741776e-06,5.22918445965333e-07,4.0654520604824024e-07,0.040973710802692374,0.0007166605677376565
0.00013964170175531274,0.8243261883730714,0.00020112011623247875,0.00010415790546349109,0.00018158000224401086,0.09478726674898097,0.0,0.0,0.0009791141728913747,4.692341334023294e-05,0.26215099175489387,0.022669059620750664,2.3077940208148705e-05,1.3330687023548842e-12,2.313642150310036e-09,1.019089920098289e-06,4.799295379101724e-05,0.006290468414402506,5.124067965316324e-07,5.505517100147863e-08,0.0003517395072940917,1.2836966933941871e-09,7.953794079987926e-07,9.647303014597264e-06,7.73806476261942e-09,5.4425918001465385e-06,5.00923472772387e-09,6.088490579749877e-07,1.5587833069673624e-07,1.5446725789910906e-10,6.74818636830965e-08,1.4363446199502145e-11,4.85900590983779e-10,2.0400203605103945e-08,3.76,0.0,0.46860170182520533,0.6953243322040924,0.2683350502518467,0.0015265132939998119,0.031199698686652223,0.3345940591411949,1.851970555731593e-12,6.425606345404032e-13,2.8069957501025642e-08,4.442577325182755e-05,0.023410158922300927,5.837903592081394e-06,4.288296298766679e-11,1.2075066316380047e-12,3.47507263850389e-06,5.217674252423628e-07,4.050484788510837e-07,0.04115782627824196,0.0007154351652298843
0.0001402279096679427,0.8245393536867534,0.00020152783469795858,0.00010418928018891253,0.00018160546309215186,0.09513751138586878,0.0,0.0,0.0009774067848706482,4.674061115071047e-05,0.26340377699047834,0.02274958718449458,2.306520213165254e-05,1.3390083881879754e-12,2.315320428125721e-09,1.0172480978654532e-06,4.8204165369243264e-05,0.006287190312916363,5.182023328320318e-07,5.56126102284784e-08,0.00035523982993566244,1.2987590284231468e-09,7.926460076596878e-07,9.703158549578672e-06,7.75667711712918e-09,5.5215318478907555e-06,5.062833550806516e-09,6.136401163809427e-07,1.5754202619404917e-07,1.5600416148117556e-10,6.748585639023532e-08,1.4484388059923472e-11,4.901082170795668e-10,2.058565683691024e-08,3.76,0.0,0.4670270963764234,0.6941372595795107,0.2693880977315854,0.0015339271220161067,0.031146049111451662,0.33612234280961434,1.8449921872050708e-12,6.401394073292013e-13,2.796420024460801e-08,4.4393759914337104e-05,0.023326796092176603,5.816410742423442e-06,4.2767827751289387e-11,1.2042652547361514e-12,3.4657322206434216e-06,5.206235619358321e-07,4.0355918934350253e-07,0.04134122594380559,0.0007142137577173341
0.00014081411758057268,0.8247518026336592,0.0002019362002808339,0.00010422111948867577,0.00018163144436803577,0.09548652848568838,0.0,0.0,0.0009756909195807549,4.655779382861829e-05,0.26465238180062733,0.02282994491093686,2.3052249986769477e-05,1.3449718728385897e-12,2.317003547769135e-09,1.0154086509711899e-06,4.841544873067509e-05,0.006283837431153459,5.240309820518458e-07,5.617223935338113e-08,0.0003587511705060108,1.313904291500911e-09,7.899228255353336e-07,9.758853241422752e-06,7.77513096827879e-09,5.6011612746016185e-06,5.116729378022604e-09,6.184508959711979e-07,1.5921524291447082e-07,1.5755013832480752e-10,6.748866176624929e-08,1.460561912636809e-11,4.943280151233008e-10,2.0771428897488114e-08,3.76,0.0,0.4654578881911276,0.6929540506514253,0.2704377104385322,0.001541330711757551,0.031092529515128135,0.33764550190888376,1.838044978912895e-12,6.377289913344962e-13,2.7858915257328286e-08,4.4361784735839025e-05,0.0232437429250213,5.795024832741438e-06,4.2653168525366346e-11,1.2010372942593681e-12,3.4564304450370592e-06,5.194868359115363e-07,4.0207730574564594e-07,0.04152391307490215,0.0007129963256376033
0.00014140032549320264,0.8249635378596258,0.00020234522868264253,0.000104253427555917,0.0001816579562773747,0.09583432266876755,0.0,0.0,0.0009739670390592674,4.637499512581749e-05,0.2658968201729323,0.02291013356773757,2.303909278060522e-05,1.3509594346645218e-12,2.318691658790877e-09,1.0135715673433637e-06,4.8626805600363374e-05,0.006280411996190035,5.298927736084789e-07,5.6734054235728556e-08,0.00036227343099952034,1.329132246288032e-09,7.872098054342741e-07,9.814385566703305e-06,7.79342916778707e-09,5.681481645949925e-06,5.170922785935925e-09,6.232814308346944e-07,1.6089798338992628e-07,1.5910522122101186e-10,6.749031961106935e-08,1.4727138593741348e-11,4.985599772522189e-10,2.0957516315041946e-08,3.76,0.0,0.4638940505000196,0.6917746864750053,0.271483904717945,0.001548723941342539,0.03103914062553301,0.33916355638720536,1.8311287333548047e-12,6.353293180157473e-13,2.77540995447394e-08,4.4329850884128864e-05,0.02316100224005633,5.773745392940452e-06,4.2538985715847335e-11,1.1978227606588484e-12,3.44716734204173e-06,5.183572421106799e-07,4.0060279559155955e-07,0.041705890942864435,0.0007117828494990925
0.0001419865334058326,0.8251745620307817,0.00020275493537184712,0.00010428620843599759,0.00018168500869081546,0.09618089855585714,0.0,0.0,0.0009722355919848699,4.619224760063085e-05,0.2671371062841328,0.022990153921548268,2.3025739281149956e-05,1.3569713500537276e-12,2.320384908793634e-09,1.0117368350659029e-06,4.8838237702386056e-05,0.006276916179856495,5.357877375481902e-07,5.729805083151856e-08,0.0003658065138776646,1.3444426553852684e-09,7.845068915261001e-07,9.869754030693117e-06,7.811574522004802e-09,5.762494512306909e-06,5.225414349382326e-09,6.281317554947729e-07,1.625902501886883e-07,1.606694430941267e-10,6.749086878246933e-08,1.4848945675774e-11,5.02804094971942e-10,2.1143915705557653e-08,3.76,0.0,0.4623355566750426,0.6905991481762576,0.2725266968714865,0.0015561066903213646,0.03098588310468546,0.3406765263228051,1.824243254567481e-12,6.329403193695445e-13,2.7649750136225575e-08,4.429796139773326e-05,0.023078576656246894,5.752571943336253e-06,4.24252795952761e-11,1.1946216606798367e-12,3.4379429312471893e-06,5.172347599771962e-07,3.9913562574296947e-07,0.04188716281401425,0.0007105733098830509
0.00014257274131846258,0.8253848778319651,0.00020316533547786405,0.00010431946602129095,0.00018171261114795372,0.09652626076726906,0.0,0.0,0.0009704970140209219,4.600958265156886e-05,0.2683732544888897,0.02307000673792258,2.3012198022903775e-05,1.3630078940795445e-12,2.3220834401227523e-09,1.009904442339345e-06,4.904974675682487e-05,0.006273352099986812,5.417159045522211e-07,5.7864225219991076e-08,0.0003693503220658013,1.3598352803390752e-09,7.818140283628994e-07,9.924957166999798e-06,7.829569791077456e-09,5.8442014087903985e-06,5.280204655211066e-09,6.330019049063743e-07,1.642920459165108e-07,1.6224283726688892e-10,6.749034723355945e-08,1.497103961123609e-11,5.070603613401381e-10,2.133062377137293e-08,3.76,0.0,0.46078238023034795,0.6894274169539917,0.2735661031550323,0.001563478839662615,0.030932757551786153,0.342184431913046,1.8173883481160728e-12,6.305619279222946e-13,2.7545864084174796e-08,4.4266119188895217e-05,0.022996468599955154,5.731503995479363e-06,4.2312050305728644e-11,1.191433997400966e-12,3.42875722172831e-06,5.161193800956311e-07,3.976757624543063e-07,0.04206773194888499,0.0007093676874455983
0.00014315894923109255,0.8255944879652558,0.00020357644395409182,0.00010435320407124553,0.00018174077291277193,0.09687041392171612,0.0,0.0,0.0009687517281518781,4.58270305498405e-05,0.26960527930904354,0.023149692781230163,2.299847731529824e-05,1.3690693409670423e-12,2.3237873934662735e-09,1.0080743775408602e-06,4.926133448292688e-05,0.006269721821655497,5.476773059136284e-07,5.843257358032795e-08,0.00037290475895034785,1.37530988166818e-09,7.791311608663682e-07,9.97999353723252e-06,7.847417690675585e-09,5.926603855320729e-06,5.335294294593263e-09,6.37891914454401e-07,1.6600337321799842e-07,1.6382543727479314e-10,6.748879197416883e-08,1.5093419658512607e-11,5.113287693413692e-10,2.1517637299851964e-08,3.76,0.0,0.4592344948234416,0.6882594740816049,0.2746021397766052,0.0015708402717343898,0.03087976450579634,0.3436872934641084,1.8105638210979078e-12,6.281940767333616e-13,2.7442438464303237e-08,4.4234327050191654e-05,0.0229146803122854,5.710541052684835e-06,4.219929786679283e-11,1.1882597705420713e-12,3.4196102127845114e-06,5.150110812944024e-07,3.962231714060509e-07,0.04224760160148475,0.0007081659629195628
0.00014374515714372251,0.8258033951485815,0.00020398827546038348,0.00010438742621398205,0.00018176950292914435,0.09721336263553246,0.0,0.0,0.000967000145008875,4.5644620470985685e-05,0.2708331954232688,0.023229212814576045,2.2984585246722574e-05,1.3751559647876385e-12,2.325496905522075e-09,1.0062466292273124e-06,4.947300259704094e-05,0.006266027358368911,5.536719735835093e-07,5.9003092219924354e-08,0.0003764697283755421,1.3908662188937742e-09,7.764582343357813e-07,1.003486173065491e-05,7.865120891725795e-09,6.009703356660192e-06,5.3906838689879105e-09,6.428018199517603e-07,1.6772423477771233e-07,1.6541727702196967e-10,6.748623908923599e-08,1.521608509979493e-11,5.156093135389691e-10,2.1704953162045525e-08,3.76,0.0,0.4576918742558979,0.6870953009088017,0.2756348228944643,0.0015781908702906166,0.030826904448257735,0.34518513138102164,1.8037694821207782e-12,6.258366993861209e-13,2.733947037518953e-08,4.420258765852467e-05,0.022833213856190557,5.689682610721787e-06,4.2087022180571104e-11,1.1850989765175164e-12,3.410501894251213e-06,5.13909850670747e-07,3.947778177541999e-07,0.04242677501860043,0.0007069681171162519
0.00014433136505635248,0.8260116021144054,0.00020440084444808197,0.00010442213595665328,0.0001817988098555506,0.09755511152167455,0.0,0.0,0.0009652426631915185,4.546238052586434e-05,0.2720570176571043,0.023308567599721365,2.2970529690037744e-05,1.3812680382426538e-12,2.3272121109973486e-09,1.004421186097174e-06,4.968475281486762e-05,0.0062622706732522754,5.596999401586801e-07,5.9575777547984467e-08,0.0003800451346404702,1.406504050535118e-09,7.737951944402975e-07,1.0089560363860692e-05,7.882682021714027e-09,6.093501402465475e-06,5.446373981812373e-09,6.477316576377491e-07,1.6945463332174152e-07,1.6701839061630927e-10,6.748272379078264e-08,1.533903523649632e-11,5.199019884436036e-10,2.189256831139097e-08,3.76,0.0,0.456154492474181,0.6859348788631512,0.27666416861528553,0.001585530520453515,0.030774177805776338,0.34667796615814533,1.7970051413213043e-12,6.23489729995754e-13,2.723695693865506e-08,4.417090358045872e-05,0.02275207112335532,5.668928158325992e-06,4.197522303889e-11,1.1819516087062835e-12,3.401432247135746e-06,5.128156661322325e-07,3.9333966616495803e-07,0.042605255439139005,0.0007057741309270556
0.00014491757296898245,0.8262191116200918,0.00020481416508995204,0.00010445733669209583,0.00018182870208273722,0.09789566518954011,0.0,0.0,0.0009634796709358689,4.5280337917825544e-05,0.27327676095800757,0.023387757897178407,2.2956318330272968e-05,1.387405832618757e-12,2.328933140984641e-09,1.0025980369732953e-06,4.9896586849280276e-05,0.006258453685819961,5.657612387465964e-07,6.015062605310277e-08,0.00038363088244406534,1.422223133953111e-09,7.711419872011157e-07,1.0144088077332547e-05,7.9001036532359e-09,6.177999469062703e-06,5.5023652422391574e-09,6.52681464126854e-07,1.711945716143151e-07,1.6862881245832747e-10,6.747828048404177e-08,1.5462269390714745e-11,5.242067894364641e-10,2.2080479772886532e-08,3.76,0.0,0.4546223235531681,0.6847781894421603,0.277690192998823,0.0015928591085448722,0.030721584958454087,0.3481658183612568,1.7902706102214322e-12,6.211531031590191e-13,2.7134895297566407e-08,4.413927728559255e-05,0.02267125385968094,5.648277180089034e-06,4.1863900147457546e-11,1.1788176581736783e-12,3.3924012456741337e-06,5.117285117379223e-07,3.9190868102108217e-07,0.04278304609456559,0.0007045839853152954
0.00014550378088161242,0.8264259263944249,0.00020522825141373784,0.00010449303169221522,0.00018185918775798395,0.0982350282428964,0.0,0.0,0.0009617115433732796,4.5098518678853096e-05,0.2744924404212544,0.0234667844657862,2.2941958620262495e-05,1.393569619786406e-12,2.3306601240661047e-09,1.0007771708152925e-06,5.010850641353585e-05,0.006254578260596422,5.718559033136803e-07,6.07276344176912e-08,0.0003872268769959923,1.4380232257338334e-09,7.684985590161578e-07,1.0198443541984655e-05,7.917388367268985e-09,6.2631990156671e-06,5.558658271498827e-09,6.576512765150506e-07,1.7294405246910828e-07,1.702485773774798e-10,6.747294272163586e-08,1.5585786910762268e-11,5.285237129675674e-10,2.2268684663137053e-08,3.76,0.0,0.45309534173424787,0.6836252142351614,0.27871291204242327,0.0016001765224099756,0.030669126228834314,0.349648708639332,1.7835657020117299e-12,6.188267540496413e-13,2.703328261993139e-08,4.410771113008335e-05,0.022590763629335753,5.627729149684019e-06,4.175305307492282e-11,1.1756971117270541e-12,3.383408852447947e-06,5.106483657828786e-07,3.904848259249974e-07,0.042960150206069796,0.000703397661338736
