Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70)
1.2240232429608816e-19,0.7684555281769407,2.5071528616249203e-22,2.474230078448169e-24,4.866880715660195e-33,6.0165581686402635e-18,0.0,0.0,2.9042839585281944e-19,5.8693021472029445e-34,3.36046420951365e-41,4.1351264255818427e-32,1.958305181471929e-47,5.978868794830304e-55,4.0626577805858925e-35,1.572194612881038e-28,6.59821789886703e-21,6.41570586725877e-36,6.258581899529441e-72,9.252296575689061e-71,5.1954644150965365e-49,7.537370037991824e-66,2.099101078863652e-17,1.7075439108669977e-50,1.2198014125808677e-36,2.4810352049900657e-68,9.251528970639163e-53,2.048320526191067e-49,7.952027340602323e-54,2.684532592748579e-54,4.292617469052617e-50,4.889884719888742e-77,1.293383378292153e-65,2.690451395425384e-81,3.76,0.0,0.7220646204038255,0.999999999999626,5.53027458779153e-42,5.1400527896919054e-34,2.906791111379826e-19,2.0991010788793858e-17,1.8695024911582163e-46,4.4213186386521243e-45,2.1494518002792306e-34,6.016558168639017e-18,1.7700091482296173e-33,4.130119530840056e-34,1.1379933228710068e-36,1.3704040229926207e-35,1.1312600534336356e-30,6.5982178988201494e-21,5.4331672106795725e-34,2.7107430911087813e-32,3.740307267963404e-13,5.017252472752136e-51,3.529265076201544e-33,3.1263799199012244e-50,9.379146631832288e-63,8.898753641308735e-50,2.5215189411756226e-75,9.542006274572703e-51,9.20760798000407e-63,1.6689123463186114e-48,1.4134469392834257e-34,2.759769546408704e-71,8.646187211897444e-38,3.341939152998579e-52
2.4491099292258124e-19,0.7684555281769408,5.016483984718378e-22,4.950609794144255e-24,1.9480206432640898e-32,1.2038343581562578e-17,0.0,0.0,5.811091187218697e-19,2.3492504431641353e-33,2.6904146736794246e-40,1.6551282169034108e-31,1.5678348786376641e-46,4.7867304440341233e-54,1.6261218713932714e-34,6.292875708847281e-28,1.320216839364863e-20,2.5679611334572495e-35,2.005226226666068e-70,1.4815729381370821e-69,4.1595305968628926e-48,1.2198888565577332e-64,4.2000258771388066e-17,1.367073388483098e-49,4.8823845445111435e-36,3.974276103844297e-67,7.406848502182503e-52,1.6403176820552962e-48,6.368071250436258e-53,2.1498033261008223e-53,3.436704070534014e-49,9.096987163062291e-76,2.0710985602468622e-64,8.620073617016237e-80,3.76,0.0,0.7220646204038255,0.9999999999992516,4.4275823139052534e-41,2.0573606522928204e-33,5.8161076711634175e-19,4.200025877201783e-17,1.4967387307225755e-45,3.539743261760783e-44,8.603446495213764e-34,1.2038343581557589e-17,7.084649370043392e-33,1.6531241525401654e-33,4.5549389882474815e-36,5.485187466544444e-35,4.5279883625056735e-30,1.320216839346098e-20,2.1746828083502585e-33,1.0850036764808184e-31,7.483864149714466e-13,4.0171932955394414e-50,1.412625783502695e-32,2.5030188570598746e-49,1.5024098660698042e-61,7.124413734441218e-49,8.078822360438093e-74,7.641330372668136e-50,1.474824857296823e-61,1.3361446472008388e-47,5.657471305936248e-34,4.420769993080158e-70,3.460769275039265e-37,2.6755833644994315e-51
4.899283301755675e-19,0.7684555281769408,1.0035146298933077e-21,9.903369231778679e-24,7.794620077725254e-32,2.408191440740721e-17,0.0,0.0,1.1624705644595243e-18,9.400061813060634e-33,2.1531494108307522e-39,6.622668784943198e-31,1.2547444000537288e-45,3.830839140300776e-53,6.50660560728109e-34,2.517969968490239e-27,2.641006938320869e-20,1.0275243918644344e-34,6.420694880021649e-69,2.371481571467323e-68,3.328888643753086e-47,1.9934152199058837e-63,8.401875473594662e-17,1.0940741922822012e-48,1.9535897778124476e-35,6.36254016995406e-66,5.927729894200955e-51,1.312918974909323e-47,5.097038012298298e-52,1.7207139874661115e-52,2.750407741114099e-48,1.8611010223251737e-74,3.315106493030022e-63,2.760125473191966e-78,3.76,0.0,0.7220646204038255,0.9999999999985029,3.543411483724555e-40,8.232122445519774e-33,1.163474079073413e-18,8.401875473846645e-17,1.1978458744282972e-44,2.8328704093710696e-43,3.4425293875327784e-33,2.4081914407387244e-17,2.8347825664598657e-32,6.614649904014424e-33,1.8225689040366788e-35,2.1947894642673044e-34,1.8117851427896357e-29,2.6410069382457863e-20,8.701563887651846e-33,4.341427988657771e-31,1.4970977908527229e-12,3.2151117798437973e-49,5.652343164295557e-32,2.0031813830660634e-48,2.4052538249025518e-60,5.701696239476544e-48,2.586818206863757e-72,6.1161559484752835e-49,2.3610065790998584e-60,1.0693217993829884e-46,2.2637254419547425e-33,7.077345668393514e-69,1.3847914098955476e-36,2.1412798560443544e-50
9.799630046815399e-19,0.7684555281769408,2.0072471199473604e-21,1.9808888132016535e-23,3.1183556585013266e-31,4.816905605909647e-17,0.0,0.0,2.3251934559330495e-18,3.7606368204863075e-32,1.7228466672520038e-38,2.649498766663824e-30,1.0039861597750514e-44,3.0652533506007014e-52,2.6030659275315255e-33,1.0073519476991205e-26,5.282587136231628e-20,4.110810226684564e-34,2.055257948306564e-67,3.795142604564629e-67,2.6636166895752826e-46,3.3202263293747215e-62,1.6805574666128552e-16,8.754255819235793e-48,7.815631212281427e-35,1.0183024477904916e-64,4.743084544764578e-50,1.0506011766982848e-46,4.078663066781197e-51,1.3769198060564738e-51,2.200744076248097e-47,4.274160886806599e-73,5.305249695178339e-62,8.835125582007567e-77,3.76,0.0,0.7220646204038254,0.9999999999970054,2.835267554990033e-39,3.293385021828661e-32,2.3272007029889674e-18,1.6805574667136652e-16,9.584586948432093e-44,2.2667267391149607e-42,1.3772600339061191e-32,4.81690560590166e-17,1.1340976166411363e-31,2.6462906816835853e-32,7.291462405418013e-35,8.78058700930174e-34,7.248320334715597e-29,5.2825871359312494e-20,3.4811921658460085e-32,1.736853892275186e-30,2.9945205407395313e-12,2.572632408937231e-48,2.2613053241951304e-31,1.6028516912943302e-47,3.8495249156531948e-59,4.562223274025662e-47,8.280371276581902e-71,4.894161720650523e-48,3.77864026951342e-59,8.556199068542516e-46,9.056375815836953e-33,1.1327045122016637e-67,5.5403307149133485e-36,1.7133492201749175e-49
1.9600323536934846e-18,0.7684555281769408,4.014712208899917e-21,3.961992603236831e-23,1.2474438394589691e-30,9.634333936247498e-17,0.0,0.0,4.650639238872963e-18,1.5043771559629914e-31,1.3784082031087697e-37,1.0598857695823537e-29,8.032651920846191e-44,2.4524355206435138e-51,1.0413111139149542e-32,4.0297357344280114e-26,1.056574753204813e-19,1.6444927816199378e-33,6.57784255985646e-66,6.072845920892589e-66,2.1310956831009553e-45,5.728931224508058e-61,3.361297304968506e-16,7.004069638519811e-47,3.1265069230966236e-34,1.629520936060553e-63,3.794827926035045e-49,8.405873532357401e-46,3.2633435666334536e-50,1.1016753088182305e-50,1.7607624325075186e-46,1.0985961297437178e-71,8.489263064845517e-61,2.827676117992576e-75,3.76,0.0,0.7220646204038251,0.9999999999940106,2.2684294141018717e-38,1.3174612250902504e-31,4.654653950825726e-18,3.361297305371777e-16,7.668397625299198e-43,1.8135535737993318e-41,5.509681437939874e-32,9.63433393621555e-17,4.536759673583099e-31,1.0586024227897173e-31,2.9168223391298004e-34,3.51252064921954e-33,2.899564103355227e-28,1.0565747530846517e-19,1.39259019594954e-31,6.947981002983594e-30,5.9893660330101716e-12,2.0583231537545306e-47,9.045957466121414e-31,1.282404000278208e-46,6.160135041886397e-58,3.6501251637383674e-46,2.6501273618905106e-69,3.915824221446857e-47,6.0466483436749396e-58,6.8456091934057e-45,3.62284515605434e-32,1.8125906366991307e-66,2.2165233515868576e-35,1.3708095242537683e-48
3.920171051717375e-18,0.768455528176941,8.029642822182847e-21,7.924200223257625e-23,4.989978863956531e-30,1.92691905969232e-16,0.0,0.0,9.30153080472424e-18,6.017753488088429e-31,1.1027789128335264e-36,4.239715660202191e-29,6.4264266136284295e-43,1.9620415574683718e-50,4.1654139470492455e-32,1.611959884570232e-25,2.1132068323661086e-19,6.578517714467623e-33,2.105072373716834e-64,9.717047721258286e-65,1.7049574833764027e-44,1.0497815443693713e-59,6.722776981075295e-16,5.603521717802065e-46,1.2506536585741601e-33,2.6074236547608873e-62,3.036006464573971e-48,6.725124502220974e-45,2.6108401086730984e-49,8.813960368707678e-50,1.4086768186748393e-45,3.08479713147342e-70,1.358351178843973e-59,9.049261137465763e-74,3.76,0.0,0.7220646204038247,0.9999999999880209,1.8148296837653305e-37,5.270059340709461e-31,9.309560446521834e-18,6.722776982688446e-16,6.135009354539907e-42,1.450911734868133e-40,2.204116608912193e-31,1.9269190596795403e-16,1.8147777139557566e-30,4.234581997252263e-31,1.1667764144982663e-33,1.4050654265800104e-32,1.1598728368791218e-27,2.1132068318854435e-19,5.5705874461590835e-31,2.7793054919906913e-29,1.1979056987539549e-11,1.6467454314258947e-46,3.61853022552915e-30,1.0259722619910489e-45,9.856932246609203e-57,2.920238747434167e-45,8.481061277637135e-68,3.1328573268922482e-46,9.675296524774511e-57,5.476747343641488e-44,1.4491970297614138e-31,2.900355801173689e-65,8.86813985213063e-35,1.0966996815494533e-47
7.840448447765155e-18,0.7684555281769412,1.6059505790260067e-20,1.5848615623101126e-22,1.9960325249491898e-29,3.853890391827461e-16,0.0,0.0,1.86033139363126e-17,2.407150368939394e-30,8.822440706888885e-36,1.6959208209870423e-28,5.141263330701478e-42,1.5696705032131657e-49,1.6661994773410308e-31,6.447970720113103e-25,4.226470990680678e-19,2.6316837615899933e-32,6.736492012204354e-63,1.5547671809917294e-63,1.3639983623185003e-43,2.1056189656851734e-58,1.3445736330870821e-15,4.48292377912015e-45,5.00271641387378e-33,4.172031662271183e-61,2.4288628226316236e-47,5.380269882058174e-44,2.0887381910960698e-48,7.051391474188871e-49,1.1269682055115654e-44,9.18213889741891e-69,2.173417158515818e-58,2.8958751818898585e-72,3.76,0.0,0.7220646204038238,0.9999999999760415,1.4518982086678022e-36,2.1080666251135648e-30,1.861937343800443e-17,1.3445736337323563e-15,4.908124007862254e-41,1.1607569375970473e-39,8.817880666949245e-31,3.85389039177634e-16,7.25925855141397e-30,1.693867260513751e-30,4.667200631483536e-33,5.620376008194397e-32,4.639585739973592e-27,4.226470988757978e-19,2.228280307797339e-30,1.1117448153536462e-28,2.3958438776550687e-11,1.317431130088708e-45,1.447441538527976e-29,8.207974352107628e-45,1.5771664496008529e-55,2.336246431977331e-44,2.7140441922037687e-66,2.506365043325989e-45,1.5481001790150306e-55,4.3815018726211815e-43,5.796906050194133e-31,4.640738015406583e-64,3.5486766726504443e-34,8.773805708467968e-47
1.5681003239860713e-17,0.7684555281769413,3.2119238692460644e-20,3.1697447061996963e-22,7.984214278608904e-29,7.707833056097743e-16,0.0,0.0,3.7206880199032533e-17,9.628699423916558e-30,7.058036323906054e-35,6.783752717713795e-28,4.1130594903475283e-41,1.2557513054443183e-48,6.664865704130016e-31,2.5792145229642024e-24,8.452999307277733e-19,1.0528627256935853e-31,2.1557191095684257e-61,2.4876591410547377e-62,1.091211640265983e-42,4.731993793152723e-57,2.689165502078968e-15,3.58638158460395e-44,2.001106920921488e-32,6.675379098804701e-60,1.9431133186975067e-46,4.304284026079816e-43,1.6710169949332384e-47,5.64120247343826e-48,9.015852660445608e-44,2.828004521843787e-67,3.4775116717857644e-57,9.266979195206927e-71,3.76,0.0,0.722064620403822,0.9999999999520827,1.1615323513673e-35,8.432352278849912e-30,3.7238999421331136e-17,2.68916550466009e-15,3.926545847642804e-40,9.286165679223552e-39,3.528176041855276e-30,7.707833055893256e-16,2.903732963080054e-29,6.775537964139548e-30,1.8668992587464472e-32,2.248173236699659e-31,1.855853174411008e-26,8.452999299586854e-19,8.913211859099536e-30,4.447024498894052e-28,4.7917201874382486e-11,1.0539588512027945e-44,5.789825051076405e-29,6.566457991358928e-44,2.5235121313906376e-54,1.8690192970449333e-43,8.685108646156623e-65,2.005123707074022e-44,2.4770024725279403e-54,3.505243096718099e-42,2.318786002012947e-30,7.425316136351523e-63,1.4205639686334132e-33,7.019127873396278e-46
3.136211282405183e-17,0.7684555281769418,6.423873236105187e-20,6.339511249663339e-22,3.1937043227631216e-28,1.5415718384638306e-15,0.0,0.0,7.441401272264531e-17,3.8514993591888817e-29,5.6464625556477655e-34,2.713515229371481e-27,3.29046713746709e-40,1.0046070051918328e-47,2.665959838361332e-30,1.0316910548480203e-23,1.6906055940343503e-18,4.212900431395281e-31,6.898367804250697e-60,3.980279993468388e-61,8.729744923979576e-42,1.1932724495287704e-55,5.37834923619386e-15,2.8691222903809804e-43,8.004468388813942e-32,1.0680726542410296e-58,1.5544998790889975e-45,3.443454480895294e-42,1.336824172833626e-46,4.51299773031543e-47,7.212724955403749e-43,8.873161740829191e-66,5.564054048314844e-56,2.9654619339656127e-69,3.76,0.0,0.7220646204038185,0.9999999999041651,9.2923139424274e-35,3.372958067273504e-29,7.447825138943055e-17,5.3783492465184e-15,3.141255384441782e-39,7.428976580116916e-38,1.4120679145670448e-29,1.5415718383820358e-15,1.1614990962678904e-28,2.710228968730358e-29,7.467635137748073e-32,8.992738396593732e-31,7.423450452752097e-26,1.690605590957982e-18,3.5653028440511227e-29,1.7788188470634326e-27,9.583472614928432e-11,8.43172712584395e-44,2.3159417997219842e-28,5.2531978070046015e-43,4.037655992947411e-53,1.4952242623682666e-42,2.779261456139844e-63,1.6041116334496954e-43,3.963237696598405e-53,2.8042111153060747e-41,9.275191136097458e-30,1.1880615099402036e-61,5.690915698479864e-33,5.615335626517416e-45
6.272433199243407e-17,0.7684555281769428,1.2847783115503905e-19,1.2679045359336066e-21,1.277486871764253e-27,3.0831489041719444e-15,0.0,0.0,1.4882827776256238e-16,1.5406036615313457e-28,4.5171834318781374e-33,1.0854091245893349e-26,2.632381551666058e-39,8.036879879312849e-47,1.0663866448490726e-29,4.126774699981649e-23,3.381216920596171e-18,1.6863069474152027e-30,2.2113926861341462e-58,6.368468432362804e-60,6.983816659771393e-41,3.747415690223342e-54,1.075671668894813e-14,2.2953046383042985e-42,3.2017954919315716e-31,1.7089314108067355e-57,1.2436035926679582e-44,2.7547745074108133e-41,1.069463569011914e-45,3.610412538784818e-46,5.77019712755154e-42,2.8111789105187174e-64,8.902514771872025e-55,9.48952401890967e-68,3.76,0.0,0.7220646204038115,0.99999999980833,7.433873196032995e-34,1.3491866580461916e-28,1.4895675533141348e-16,1.0756716730246392e-14,2.5130118695683626e-38,5.943198822951477e-37,5.65460859586799e-29,3.083148903844764e-15,4.646008227223061e-28,1.084094342990211e-28,2.9870617478983243e-31,3.597104274815076e-30,2.969387730616761e-25,3.3812169082906638e-18,1.426124737509636e-28,7.115293483062843e-27,1.9166976701604156e-10,6.745405070925077e-43,9.263790756291986e-28,4.2025708269533017e-42,6.4602785488655924e-52,1.1961828823399717e-41,8.893678701588398e-62,1.2832943718610079e-42,6.341207271797008e-52,2.243375544834993e-40,3.7100858512412156e-29,1.900907494063575e-60,2.2832768239150494e-32,4.492281840265284e-44
1.2544877032919853e-16,0.7684555281769446,2.569564745705876e-19,2.5358117669723632e-21,5.109969135485041e-27,6.166303035588173e-15,0.0,0.0,2.976568078131628e-16,6.1624224812266695e-28,3.6137520823850614e-32,4.3416441990686455e-26,2.1059084157601167e-38,6.429513429542403e-46,4.265551983664523e-29,1.6507119675061385e-22,6.762439573514495e-18,6.754376292291533e-30,7.076864023305346e-57,1.018956632129451e-58,5.587061615710711e-40,1.1214293008042011e-52,2.1513451532554612e-14,1.83624642808404e-41,1.280719820345464e-30,2.7343200807649286e-56,9.948843494668089e-44,2.2038240048394934e-40,8.555725474692636e-45,2.8883358590150506e-45,4.616164619108069e-41,8.950599490565726e-63,1.4244046256908236e-53,3.03665507241362e-66,3.76,0.0,0.7220646204037975,0.9999999996166598,5.9471073567525206e-33,5.396753494325567e-28,2.9791376323851576e-16,2.151345169774787e-14,2.0104126476000927e-37,4.7545659924823034e-36,2.2669043789165806e-28,6.166303034279448e-15,1.8584056753649284e-27,4.336382873979317e-28,1.194826295504614e-30,1.4388433541221762e-29,1.1877566009335731e-24,6.762439524292382e-18,5.704505988215841e-28,2.8461210119967635e-26,3.83339818017375e-10,5.39633475474813e-42,3.705521013017872e-27,3.362061719295768e-41,1.0336468075650119e-50,9.569476029174443e-41,2.8459835945308554e-60,1.0266375202783555e-41,1.0145953105377833e-50,1.7947030927409352e-39,1.4840361967967155e-28,3.0414603137554762e-59,9.188357022230932e-32,3.593830820460388e-43
2.5089764700272745e-16,0.7684555281769486,5.139155447148233e-19,5.071627865515005e-21,2.044001074362407e-26,1.2332611298420639e-14,0.0,0.0,5.953138677974287e-16,2.464970559016584e-27,2.891003771750274e-31,1.7366605277963502e-25,1.684728062772205e-37,5.143614539617846e-45,1.706221862522553e-28,6.602851976199685e-22,1.3524884878529986e-17,2.709064179641361e-29,2.26460307572958e-55,1.6303321098437335e-57,4.4696526071604265e-39,3.457545923653201e-51,4.3026920972159325e-14,1.46899822150239e-40,5.1228824988479676e-30,4.374992660220042e-55,7.959080690209573e-43,1.7630610111571167e-39,6.844587148135591e-44,2.3106711562704227e-44,3.692934544937885e-40,2.856964025725168e-61,2.2790492064486948e-52,9.717308392332347e-65,3.76,0.0,0.7220646204037695,0.9999999992333195,4.757689378295361e-32,2.158702770046833e-27,5.958277791452661e-16,4.302692163293279e-14,1.6083315822743313e-36,3.80365542454253e-35,9.108087813367269e-28,1.2332611293185739e-14,7.433627598755931e-27,1.7345542428089954e-27,4.779308836980701e-30,5.755375592552254e-29,4.751029411365744e-24,1.3524884681641234e-17,2.281803673635299e-27,1.1384491283980554e-25,7.666797970913578e-10,4.31707424283261e-41,1.4822093465199082e-26,2.6896514388273196e-40,1.653836427731163e-49,7.655584540566067e-40,9.107155626233824e-59,8.213108201315726e-41,1.6233541831863703e-49,1.4357635302747217e-38,5.936148315290897e-28,4.866346560963807e-58,3.7195356638068237e-31,2.875066815859313e-42
5.017954003497853e-16,0.7684555281769563,1.0278408182785859e-18,1.0143266608847035e-20,8.176103861640851e-26,2.466522782408561e-14,0.0,0.0,1.1906279872982208e-15,9.859885365157331e-27,2.3128038134773356e-30,6.946658271845108e-25,1.3477830789110715e-36,4.1148931269587284e-44,6.824889493824263e-28,2.64114155663181e-21,2.7049775485277268e-17,1.0894755739549804e-28,7.246734302013619e-54,2.608533061137695e-56,3.575723410656865e-38,1.0853837901822765e-49,8.605385886093585e-14,1.1751989961090029e-39,2.0491536192875526e-29,7.000234060571952e-54,6.367266898983338e-42,1.4104496081915137e-38,5.475672424800447e-43,1.8485381332183504e-43,2.954348908327257e-39,9.130719705816062e-60,3.646480160476766e-51,3.109540850388538e-63,3.76,0.0,0.7220646204037136,0.9999999984666393,3.806152856466143e-31,8.634813823923012e-27,1.1916558113289515e-15,8.605386150403051e-14,1.2866661769614657e-35,3.042925162906621e-34,3.675607905637241e-27,2.4665227803145998e-14,2.973452121635604e-26,6.938219100174829e-27,1.9117246356005552e-29,2.302149782369941e-28,1.9004123582775837e-23,2.7049774697720667e-17,9.127216216941764e-27,4.553797959548304e-25,1.5333592635249022e-09,3.4536654256044096e-40,5.928839262401841e-26,2.1517220408917003e-39,2.6461386921667624e-48,6.124466765810318e-39,2.91428973445861e-57,6.5704896933664175e-40,2.5973679418669648e-48,1.1486112359837984e-37,2.37445988413858e-27,7.786173426554108e-57,1.5231671635284314e-30,2.300054348788142e-41
7.526931536968432e-16,0.768455528176964,1.5417732251403724e-18,1.5214911898812043e-20,1.7374364746764262e-25,3.699784434975061e-14,0.0,0.0,1.7859421063312746e-15,2.0952258352184618e-26,6.613173932198408e-30,1.4761670699566425e-24,3.853817819630724e-36,1.1766023625605692e-43,1.4502891345053544e-27,5.612426224550314e-21,4.057466608874179e-17,2.323727348838123e-28,3.3877674307353125e-53,9.601136041262486e-56,1.0224335099241495e-37,4.78442503872175e-49,1.2908079575927949e-13,3.360334921599818e-39,4.354451801322525e-29,2.6688817545024304e-53,1.8206405499460014e-41,4.187273034593799e-38,1.6255904793365618e-42,5.4878488509535475e-43,8.44759250425018e-39,4.270545853585909e-59,1.3421469646223424e-50,1.454712669651258e-62,3.76,0.0,0.7220646204036576,0.9999999976999598,1.0883219264779854e-30,1.8348981089661135e-26,1.7874838438828228e-15,1.2908080137585612e-13,3.679062162671149e-35,8.700864464288235e-34,7.858213334190873e-27,3.699784430525394e-14,6.318586549889452e-26,1.4743716852777714e-26,4.0624159544238345e-29,4.892067001952317e-28,4.038376623379201e-23,4.0574664415181866e-17,1.9395334247604578e-26,9.676821566364323e-25,2.30003823824434e-09,1.0001707625665769e-39,1.2598784597361318e-25,6.157756069195765e-39,1.0088403764847584e-47,1.7512143670142177e-38,1.3633696066575447e-56,1.9501117373143712e-39,9.831296032081668e-48,3.284310541999802e-37,5.0457274361684636e-27,2.9684814867154228e-56,3.288654400736775e-30,6.576718610946383e-41
1.0035909070439012e-15,0.7684555281769718,2.055712765322916e-18,2.0286563735796252e-20,2.9638847361924237e-25,4.9330460875415654e-14,0.0,0.0,2.381256224896589e-15,3.5742089516632055e-26,1.3949099652771037e-29,2.5181706966469165e-24,8.128818746546361e-36,2.481795278531604e-43,2.474022733314846e-27,9.574139153009014e-21,5.4099556688924476e-17,3.9775005153982512e-28,1.0937122123854756e-52,2.4350565144844346e-55,2.156608500355016e-37,1.628404733285051e-48,1.7210773166719023e-13,7.087919881364932e-39,7.42818277491973e-29,7.180921971433851e-53,3.840258407022717e-41,9.123848657864661e-38,3.5420763687236793e-42,1.1957735882947058e-42,1.7818420655460875e-38,1.3774660861397858e-58,3.403975453734284e-50,4.693009039015119e-62,3.76,0.0,0.7220646204036016,0.9999999969332807,2.2955862424427635e-30,3.130120456647574e-26,2.3833118768068813e-15,1.7210774124840958e-13,7.760209393282959e-35,1.8352643082431578e-33,1.3479868922083834e-26,4.933046079950955e-14,1.077876613404914e-25,2.5151047449311008e-26,6.930005163481119e-29,8.345288439042018e-28,6.888995729347459e-23,5.4099553834024854e-17,3.3086156859301307e-26,1.6507519947758393e-24,3.0667167212499876e-09,2.1335454904709457e-39,2.149204534503018e-25,1.299827671396696e-38,2.714358989397568e-47,3.693817490053999e-38,4.398327991163463e-56,4.24827577815647e-39,2.56622383628357e-47,6.927562445832463e-37,8.6074173581285e-27,7.986926517223658e-56,5.691615312610908e-30,1.3872205187033034e-40
1.505386413738017e-15,0.7684555281769875,3.083608587225597e-18,3.042988277641603e-20,6.1364244650587745e-25,7.399569392674584e-14,0.0,0.0,3.5718844609294635e-15,7.399945980218911e-26,3.809931848410637e-29,5.213563935749501e-24,2.220232809943745e-35,6.778553032452824e-43,5.122149957540831e-27,1.9822039348364178e-20,8.114933788159043e-17,8.28154589834797e-28,6.0294448843013954e-52,8.515514936894654e-55,5.890366982407093e-37,9.961129137022694e-48,2.5816160115852647e-13,1.9359308247036584e-38,1.5379109370687992e-28,2.9045116051992046e-52,1.0488937274750918e-40,2.6483722539747577e-37,1.0281555821811893e-41,3.470962814664225e-42,4.866763817001386e-38,7.580392267942372e-58,1.1903867586884646e-49,2.5832521852300205e-61,3.76,0.0,0.7220646204034897,0.9999999953999238,6.269958234429004e-30,6.480517119672654e-26,3.574967943523809e-15,2.5816162099522477e-13,2.119554594341867e-34,5.012675846719878e-33,2.816644197437651e-26,7.399569376959186e-14,2.231606829117259e-25,5.207205086878178e-26,1.434770004029953e-28,1.727785103890621e-27,1.426279119797113e-22,8.114933197087233e-17,6.850067736530711e-26,3.4176724851590016e-24,4.600072533240097e-09,5.955478947684021e-39,4.449655197010781e-25,3.555478498320355e-38,1.0978683354408033e-46,1.0088957219104314e-37,2.4210436688547765e-55,1.2326684540578882e-38,9.501947423318083e-47,1.8921322362107145e-36,1.7820563585820835e-26,3.230455942321089e-55,1.206561627292153e-29,3.788929767495393e-40
2.007181920432133e-15,0.768455528177003,4.11153064108168e-18,4.0573225895968927e-20,1.0436576142080229e-24,9.866092697807614e-14,0.0,0.0,4.762512695242298e-15,1.25853702501476e-25,7.971651912920501e-29,8.866924955575107e-24,4.6454701806611533e-35,1.4183000894913454e-42,8.711435555009994e-27,3.3712097097963797e-20,1.0819911906219565e-16,1.416021010717167e-27,1.9362986306780398e-51,2.127796150094112e-54,1.2324618410716179e-36,3.3381539657504343e-47,3.44215467007688e-13,4.050614926473496e-38,2.6155837230985415e-28,7.867676164700734e-52,2.1946365928919395e-40,5.791692113506732e-37,2.2484603941117065e-41,7.590605813478378e-42,1.018289860132417e-37,2.4324989010939673e-57,2.974452466313932e-49,8.290345460473635e-61,3.76,0.0,0.7220646204033778,0.9999999938665686,1.311885014856781e-29,1.1021662538383164e-25,4.7666240116020576e-15,3.4421550074471655e-13,4.4348184803531625e-34,1.048819410075117e-32,4.832139024259161e-26,9.86609267107984e-14,3.7953789915133294e-25,8.856092118444017e-26,2.440168683012063e-28,2.93850846769498e-27,2.4257272629052207e-22,1.081991090095945e-16,1.1650169580969558e-25,5.8125658946582975e-24,6.133426537025846e-09,1.2666009597793792e-38,7.567698227015499e-25,7.447651509472794e-38,2.9738223238700415e-46,2.1109465532728546e-37,7.769770512347786e-55,2.694991145589587e-38,2.474265833309193e-46,3.958973631245819e-36,3.0308109365160506e-26,8.750429843271125e-55,2.097656015831214e-29,7.927708881744635e-40
2.508977427126249e-15,0.7684555281770185,5.1394808007540735e-18,5.071659481696038e-20,1.594492601052297e-24,1.233261600294066e-13,0.0,0.0,5.953140927712235e-15,1.9227602276373234e-25,1.4512087675223291e-28,1.3546686146032083e-23,8.456901749316822e-35,2.5819611904117162e-42,1.3309105068258056e-26,5.1504466189419604e-20,1.352489002298848e-16,2.1751624879688367e-27,5.062107756658661e-51,4.514353268109783e-54,2.243649731467764e-36,9.01120205707746e-47,4.3026932895451964e-13,7.37398975553802e-38,3.9960209162241597e-28,1.767485316066697e-51,3.995252129286438e-40,1.0866003766426581e-36,4.218417816440497e-41,1.4241012399399197e-41,1.8537579032968596e-37,6.355545268744722e-57,6.310625241748462e-49,2.16624080757793e-60,3.76,0.0,0.7220646204032659,0.9999999923332152,2.3882365580777344e-29,1.6838610194803548e-25,5.958280081138873e-15,4.302693804970762e-13,8.073419869922573e-34,1.9093355458837443e-32,7.44773090058205e-26,1.233261596210666e-13,5.798481870805323e-25,1.3530107711666793e-25,3.72802742590388e-28,4.489374636327732e-27,3.7059631829445746e-22,1.352488848717541e-16,1.7798824170058825e-25,8.88028743105497e-24,7.666778603451887e-09,2.3322174534985187e-38,1.156173307502285e-24,1.3568983395127401e-37,6.680596959372615e-46,3.842896069720578e-37,2.030214942276647e-54,5.05528833500227e-38,5.424293421436544e-46,7.207160285548508e-36,4.630393951263897e-26,1.9657599680514865e-54,3.2760729892341954e-29,1.4432091716621198e-39
