Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139)
1.208090550135831e-06,0.6608205057722866,2.772062942950355e-06,5.231544290149475e-07,5.782662002295498e-07,1.1717681354835394e-05,0.0,0.0,7.239522411644204e-07,2.512776653171066e-09,2.8413459196267907e-07,8.025753937040794e-06,7.1281710673278495e-12,1.4683873796198977e-17,2.594480502910189e-12,6.839320201186996e-08,5.46610621962179e-08,1.4029678910368772e-07,3.9898528783749487e-16,9.44591985901473e-22,7.648557499246096e-14,9.523069439761352e-15,6.922435095584064e-08,3.2893514469897875e-13,7.89015170864989e-13,9.217755628445717e-16,1.2066105239882206e-18,4.071395528241685e-13,7.240999831614935e-15,1.7556782701476755e-16,2.034684058488173e-14,2.6522315243970676e-20,8.930119069668404e-19,2.4191761824083306e-18,3.76,0.0,0.6151404645584818,0.9999878218147223,4.525117066426834e-06,1.15705221418198e-08,1.6266213625677308e-05,8.65724877306263e-06,6.881885449754096e-13,1.3149959205406837e-13,3.2016332180252565e-09,1.1073399295836214e-06,7.610333979086004e-07,1.675849891726158e-08
1.2376024176937465e-06,0.6608205578978582,2.773288193941572e-06,5.246705728747161e-07,5.841254264441608e-07,1.2061791415053136e-05,0.0,0.0,7.442932130128344e-07,2.6487263360799717e-09,2.9164943982933104e-07,8.22505522324227e-06,7.276236912084597e-12,1.4698838064772294e-17,2.5958216006601284e-12,6.83930971393352e-08,5.5785469253462434e-08,1.4378412436114985e-07,4.143718722898534e-16,9.719095371205179e-22,7.843557725151318e-14,9.523068066284284e-15,6.922422713313553e-08,3.5065632243941596e-13,8.058893248688078e-13,9.689222762310736e-16,1.2514681863616145e-18,4.2659602380735974e-13,7.749937613636998e-15,1.8364736396890197e-16,2.0972226105745916e-14,2.778181558914875e-20,9.43996463661422e-19,2.590695422379837e-18,3.76,0.0,0.6151396553796413,0.9999874776092165,4.708149757379692e-06,1.2122851798853782e-08,1.678947516986384e-05,8.869228976741811e-06,6.88187196995136e-13,1.3149933417470154e-13,3.2016269539297056e-09,1.1343890111849542e-06,8.073652431450049e-07,1.731466483599241e-08
1.267114285251662e-06,0.6608206100279232,2.774355659270168e-06,5.260267383936824e-07,5.898731409652166e-07,1.2406030128248659e-05,0.0,0.0,7.646306693367763e-07,2.7881921762088863e-09,2.9920254789910425e-07,8.424356115164878e-06,7.423897138537872e-12,1.4711872534890617e-17,2.59698893013355e-12,6.839299218158641e-08,5.689862762430157e-08,1.4727164799656964e-07,4.2990874214876865e-16,9.992399627332326e-22,8.038557690049871e-14,9.523067221600627e-15,6.92241030742376e-08,3.73154144040067e-13,8.226117837095026e-13,1.0173015601293609e-15,1.2967896922213198e-18,4.464479019730471e-13,8.279698814886005e-15,1.9182829412864102e-16,2.1598806560959508e-14,2.906782034961678e-20,9.961740073446012e-19,2.7693597872937033e-18,3.76,0.0,0.6151388440538829,0.9999871318870786,4.892998257251475e-06,1.2686370271289003e-08,1.7313395226009128e-05,9.08124717540413e-06,6.881858470778561e-13,1.314990759275832e-13,3.2016206809713955e-09,1.1614380111015522e-06,8.551467894488033e-07,1.7871622383619877e-08
1.2966261528095774e-06,0.660820662162739,2.775286302935421e-06,5.272392269127297e-07,5.955208498744083e-07,1.275038088697616e-05,0.0,0.0,7.84963792084454e-07,2.9311601227674057e-09,3.067950935203423e-07,8.62365661221523e-06,7.571207955175122e-12,1.4723232133500902e-17,2.5980055764101002e-12,6.839288713986732e-08,5.8000640527995515e-08,1.5075935760303002e-07,4.45593045271785e-16,1.0265880929146239e-21,8.23355739886846e-14,9.523066899716157e-15,6.922397878850448e-08,3.964334710408567e-13,8.391838319174143e-13,1.0669194799814488e-15,1.3425817564050083e-18,4.666912796720262e-13,8.830486020108383e-15,2.0010590264710472e-16,2.2226585067016378e-14,3.0380276066791476e-20,1.0495299408810008e-18,2.95527155632531e-18,3.76,0.0,0.6151380306508423,0.9999867846509782,5.079629491886174e-06,1.3260965536608514e-08,1.7837902490128584e-05,9.293304534683059e-06,6.881844952400803e-13,1.3149881731572344e-13,3.201614399216307e-09,1.1884869290640057e-06,9.043786251812298e-07,1.8429285681411084e-08
1.3261380203674928e-06,0.6608207143025482,2.776098303109909e-06,5.283227809900185e-07,6.010789407757207e-07,1.3094829290209767e-05,0.0,0.0,8.052918724776156e-07,3.077616027144982e-09,3.1442825446839446e-07,8.822956713809921e-06,7.71821970882054e-12,1.4733138264277368e-17,2.5988915571686624e-12,6.839278201536178e-08,5.909161162112536e-08,1.5424725079689632e-07,4.6142222128690075e-16,1.0539584550467857e-21,8.42855685677535e-14,9.523067094790707e-15,6.922385428424557e-08,4.204991285718252e-13,8.556067658178325e-13,1.1177822939320503e-15,1.3888510057796559e-18,4.873222843055999e-13,9.4024914095368e-15,2.0847560014225735e-16,2.285556832771544e-14,3.171913891742608e-20,1.1040506347136852e-18,3.148532095336703e-18,3.76,0.0,0.6151372152324964,0.9999864359031903,5.2680138106522155e-06,1.3846526607440625e-08,1.836293349850887e-05,9.505402222134805e-06,6.881831414973905e-13,1.3149855834195062e-13,3.2016081087259757e-09,1.2155357648057799e-06,9.550611470121394e-07,1.8987578261124983e-08
1.3556498879254083e-06,0.6608207664475811,2.776807421851341e-06,5.292907171461599e-07,6.065567810784198e-07,1.3439362850526382e-05,0.0,0.0,8.256142965081037e-07,3.2275456634361093e-09,3.2210320879564165e-07,9.022256419374482e-06,7.864977470936846e-12,1.474178317795125e-17,2.59966422973326e-12,6.839267680919021e-08,6.017164479574149e-08,1.5773532521772997e-07,4.773939867480118e-16,1.0813552762213548e-21,8.623556069141687e-14,9.523067801129731e-15,6.922372956883645e-08,4.453559120363034e-13,8.718818902465208e-13,1.1698964521518678e-15,1.4356039351305996e-18,5.083370784769684e-13,9.995897041295488e-15,2.1693291991322927e-16,2.348576579153446e-14,3.3084374460431966e-20,1.159723387442913e-18,3.3492418538544714e-18,3.76,0.0,0.6151363978539836,0.9999860856456488,5.4581246520261855e-06,1.4442943534856889e-08,1.8888431785498455e-05,9.717541406889749e-06,6.88181785864255e-13,1.3149829900889629e-13,3.2016018095581397e-09,1.2425845180629063e-06,1.0071945811136862e-06,1.9546432059031722e-08
1.3851617554833237e-06,0.6608208185980574,2.7774273266364945e-06,5.301550499658847e-07,6.119628093354436e-07,1.3783970739446094e-05,0.0,0.0,8.459305323245378e-07,3.38093474626283e-09,3.298211346979268e-07,9.221555728342439e-06,8.011521569934808e-12,1.4749333790938265e-17,2.6003386450796896e-12,6.839257152240413e-08,6.124084400526865e-08,1.6122357852817763e-07,4.935063210244987e-16,1.1087824894774154e-21,8.818555041507904e-14,9.52306901317854e-15,6.922360464882268e-08,4.710085925578737e-13,8.880105157024126e-13,1.2232685961933394e-15,1.4828468732304948e-18,5.297318600773519e-13,1.0610875126812747e-14,2.254735151459544e-16,2.4117188948052304e-14,3.447595739374364e-20,1.2165363837695918e-18,3.557500360320075e-18,3.76,0.0,0.6151355785643428,0.9999857338799981,5.649938238740482e-06,1.5050107409835707e-08,1.9414347127902748e-05,9.929723259346166e-06,6.881804283541053e-13,1.3149803931900005e-13,3.201595501766732e-09,1.2696331885737011e-06,1.0607790020985715e-06,2.0105786512665516e-08
1.4146736230412392e-06,0.660820870754186,2.777969869169038e-06,5.309266077381182e-07,6.173046198863995e-07,1.4128643566612295e-05,0.0,0.0,8.662401192952287e-07,3.537768946200449e-09,3.375832103958245e-07,9.420854640154448e-06,8.157888074199807e-12,1.475593499967584e-17,2.6009278548044894e-12,6.839246615598528e-08,6.229931311501179e-08,1.6471200841383984e-07,5.097574528939084e-16,1.136243743264004e-21,9.013553779554837e-14,9.523070725509319e-15,6.922347953001244e-08,4.974619213593144e-13,9.039939558913246e-13,1.2779055583807842e-15,1.5305859578329778e-18,5.515028623145963e-13,1.1247588299362935e-14,2.340931561199886e-16,2.4749850745411422e-14,3.5893871322616845e-20,1.2744786506014411e-18,3.77340621613604e-18,3.76,0.0,0.6151347574071742,0.9999853806076339,5.843433300436078e-06,1.566791036311202e-08,1.9940634868309988e-05,1.0141948950901758e-05,6.881790689794677e-13,1.3149777927452478e-13,3.2015891854011163e-09,1.296681776078519e-06,1.1158143499115564e-06,2.066558775129026e-08
1.4441854905991546e-06,0.6608209229161688,2.778445326709719e-06,5.316151398363213e-07,6.225890410591097e-07,1.4473373188654556e-05,0.0,0.0,8.865426585413901e-07,3.6980339031009875e-09,3.453906140292412e-07,9.620153154257552e-06,8.304109229470841e-12,1.476171256496495e-17,2.6014431768342557e-12,6.839236071084908e-08,6.334715577422542e-08,1.6820061258312147e-07,5.261458478055032e-16,1.1637424130568294e-21,9.208552289078917e-14,9.523072932804584e-15,6.922335421755868e-08,5.247206332310859e-13,9.19833525613314e-13,1.3338143612343603e-15,1.5788271180829343e-18,5.736463536917103e-13,1.1906189875904202e-14,2.427877274317894e-16,2.5383765109068214e-14,3.733810853434752e-20,1.3335400120679284e-18,3.997057088992599e-18,3.76,0.0,0.6151339344212308,0.999985025829738,6.038590821799081e-06,1.6296245563625038e-08,2.0467255309892967e-05,1.0354219653718668e-05,6.881777077519956e-13,1.3149751887756578e-13,3.2015828605070157e-09,1.3237302803195282e-06,1.1723004448766602e-06,2.1225787871312004e-08
1.47369735815707e-06,0.6608209750841996,2.778862611042182e-06,5.322294160237695e-07,6.278222071661782e-07,1.481815254368459e-05,0.0,0.0,9.068378047400421e-07,3.861715237601273e-09,3.532445235638754e-07,9.819451270104481e-06,8.450213853754309e-12,1.4766775627446743e-17,2.6018944255041804e-12,6.839225518784559e-08,6.438447530678764e-08,1.7168938876706878e-07,5.426701957821145e-16,1.1912816142358527e-21,9.403550575970754e-14,9.523075629844415e-15,6.92232287160313e-08,5.527894492348226e-13,9.355305389456502e-13,1.3910022169273147e-15,1.627576062916671e-18,5.961586379425816e-13,1.2586824112384905e-14,2.51553225249961e-16,2.6018946546497124e-14,3.8808669779100994e-20,1.3937110441515272e-18,4.228549705898383e-18,3.76,0.0,0.6151331096409448,0.9999846695473109,6.235393814234044e-06,1.6935007215770144e-08,2.099417317545862e-05,1.056653654051769e-05,6.881763446824438e-13,1.3149725813005256e-13,3.20157652712706e-09,1.3507787010405123e-06,1.2302370010965492e-06,2.1786344288142174e-08
1.5032092257149856e-06,0.6608210272584663,2.7792294497375417e-06,5.327773179412883e-07,6.330096245738694e-07,1.516297550773198e-05,0.0,0.0,9.271252590136529e-07,4.028798561077346e-09,3.611461167081666e-07,1.0018748987153057e-05,8.59622769306211e-12,1.4771218894697104e-17,2.602290111139044e-12,6.83921495877598e-08,6.541137461778049e-08,1.7517833471919535e-07,5.593293999278748e-16,1.2188642156711666e-21,9.59854864619662e-14,9.523078811499113e-15,6.922310302948291e-08,5.816730787749315e-13,9.510863076790515e-13,1.4494765267752047e-15,1.6768382741717747e-18,6.190360539314861e-13,1.328962645270329e-14,2.6038575461462054e-16,2.665540982662075e-14,4.0305564060008034e-20,1.454983029534548e-18,4.467979846281376e-18,3.76,0.0,0.6151322830969033,0.9999843117611968,6.433827109152818e-06,1.7584090555642975e-08,2.152135712391416e-05,1.0778900784397894e-05,6.881749797806752e-13,1.3149699703375312e-13,3.201570185299725e-09,1.3778270379866923e-06,1.2896236383885157e-06,2.2347219156469387e-08
1.532721093272901e-06,0.6608210794391508,2.779552543520588e-06,5.332659231456909e-07,6.381562321793655e-07,1.5507836770107752e-05,0.0,0.0,9.474047627573131e-07,4.199269484258581e-09,3.6909657083955385e-07,1.021804630486564e-05,8.742173741549944e-12,1.4775124539956457e-17,2.6026376133229758e-12,6.839204391131522e-08,6.642795611377714e-08,1.7866744821529863e-07,5.761225655117332e-16,1.2464928537757759e-21,9.793546505782439e-14,9.523082472723696e-15,6.922297716150694e-08,6.113762211493925e-13,9.665021399736341e-13,1.5092448807558403e-15,1.726619003482446e-18,6.422749755217776e-13,1.4014723771492725e-14,2.692815267872849e-16,2.7293169724022007e-14,4.182880842980422e-20,1.5173479131111955e-18,4.7154423354228425e-18,3.76,0.0,0.6151314548162679,0.9999839524721068,6.63387717105326e-06,1.8243391846428588e-08,2.2048779318152853e-05,1.0991313558678387e-05,6.881736130557224e-13,1.3149673559028425e-13,3.2015638350601555e-09,1.404875290904567e-06,1.3504598929167357e-06,2.2908378851858607e-08
1.5622329608308165e-06,0.6608211316264309,2.779837702807193e-06,5.337015821366626e-07,6.432664566642602e-07,1.5852731725264642e-05,0.0,0.0,9.676760922830176e-07,4.373113624673762e-09,3.770970629390405e-07,1.0417343222708621e-05,8.888072529522276e-12,1.4778563854878737e-17,2.6029433312373584e-12,6.839193815917849e-08,6.743432163505994e-08,1.8215672705327056e-07,5.930489895988599e-16,1.2741699468091306e-21,9.988544160800023e-14,9.52308660855158e-15,6.92228511152889e-08,6.419035666708133e-13,9.817793392068118e-13,1.5703150570584287e-15,1.7769232722609883e-18,6.65871811418111e-13,1.47622346108973e-14,2.7823685665440484e-16,2.7932240817702267e-14,4.337842779142591e-20,1.58079825849101e-18,4.971031038406482e-18,3.76,0.0,0.6151306248231516,0.999983591680638,6.8355319286851554e-06,1.8912808373059032e-08,2.257641503914173e-05,1.1203776036759565e-05,6.881722445158612e-13,1.3149647380112437e-13,3.201557476441256e-09,1.4319234595417736e-06,1.4127452266579038e-06,2.3469793507499156e-08
1.591744828388732e-06,0.6608211838204795,2.780089966048366e-06,5.340899888151375e-07,6.483442628851238e-07,1.6197656379066833e-05,0.0,0.0,9.879390541776562e-07,4.550316613076988e-09,3.851487695331815e-07,1.0616639740152008e-05,9.033942382378075e-12,1.478159868845023e-17,2.6032128139682183e-12,6.839183233196147e-08,6.84305723982456e-08,1.8564616905290178e-07,6.101081512035866e-16,1.3018977091675836e-21,1.0183541617355248e-13,9.523091214088e-15,6.9222724893652e-08,6.732597974340154e-13,9.96919202988477e-13,1.6326950216603688e-15,1.827755874178442e-18,6.898230049859274e-13,1.5532269411497105e-14,2.87248160186916e-16,2.8572637335055836e-14,4.4954454705045576e-20,1.6453272057511311e-18,5.234838854711918e-18,3.76,0.0,0.6151297931389577,0.9999832293872899,7.038780622733289e-06,1.959223843624517e-08,2.3104242341552354e-05,1.1416289392001548e-05,6.881708741686646e-13,1.3149621166762354e-13,3.2015511094723962e-09,1.4589715436469599e-06,1.4764790358218905e-06,2.4031436600577765e-08
1.6212566959466474e-06,0.6608212360214669,2.780313702277683e-06,5.344362447955024e-07,6.533931997415124e-07,1.6542607267570744e-05,0.0,0.0,1.0081934812806854e-06,4.730864098987921e-09,3.9325286664267516e-07,1.0815935856669026e-05,9.179799653166486e-12,1.4784282695300657e-17,2.6034508734216573e-12,6.839172643022392e-08,6.941680894793151e-08,1.8913577205568204e-07,6.272997019383732e-16,1.3296781654048591e-21,1.0378538881577894e-13,9.523096284504637e-15,6.92225984990985e-08,7.05449587796777e-13,1.0119230223213318e-12,1.6963929279299507e-15,1.879121379592534e-18,7.141250340515922e-13,1.632493073754278e-14,2.9631195195830265e-16,2.921437303367031e-14,4.6556929201611574e-20,1.7109284306526865e-18,5.506957713555104e-18,3.76,0.0,0.6151289597826769,0.9999828655924796,7.243613668559214e-06,2.028158134597863e-08,2.363224174664654e-05,1.1628854797617744e-05,6.881695020210376e-13,1.3149594919101015e-13,3.2015447341799606e-09,1.4860195429696708e-06,1.5416606583391846e-06,2.4593284583190885e-08
1.6507685635045628e-06,0.6608212882295587,2.780512700016985e-06,5.347449179822535e-07,6.584164418482598e-07,1.6887581386610373e-05,0.0,0.0,1.028439229196936e-06,4.914741755467272e-09,4.014105297368232e-07,1.101523157173576e-05,9.325658931194785e-12,1.478666241758345e-17,2.6036616822196033e-12,6.839162045447765e-08,7.039313111611763e-08,1.9262553392459768e-07,6.446234571341715e-16,1.3575131638124354e-21,1.057353595961291e-13,9.523101815035801e-15,6.922247193384581e-08,7.384776046319642e-13,1.0267920808869908e-12,1.761417116253142e-15,1.9310241414331925e-18,7.387744106862374e-13,1.7140313496656966e-14,3.054248427230227e-16,2.9857461115091816e-14,4.818589859999057e-20,1.777596105493196e-18,5.787478570053002e-18,3.76,0.0,0.6151281247711577,0.999982500296553,7.450022532640571e-06,2.098073741459019e-08,2.416039596847937e-05,1.1841473426581555e-05,6.881681280792532e-13,1.3149568637239816e-13,3.2015383505889286e-09,1.5130674572602496e-06,1.6082893805173935e-06,2.5155316553122468e-08
1.6802804310624783e-06,0.6608213404449188,2.7806902443975127e-06,5.350200958225222e-07,6.634168273331999e-07,1.7232576130716082e-05,0.0,0.0,1.0486761732717041e-06,5.101935283231772e-09,4.09622933693192e-07,1.1214526884830836e-05,9.471533229011892e-12,1.4788778225276335e-17,2.6038488586204896e-12,6.839151440519072e-08,7.135963798833018e-08,1.9611545254392687e-07,6.620793874086903e-16,1.3854043894725365e-21,1.0768532857612898e-13,9.523107800975508e-15,6.922234519985853e-08,7.723485074005071e-13,1.0415276544410242e-12,1.8277761136825978e-15,1.983468302149465e-18,7.63767680975923e-13,1.7978505154156027e-14,3.1458353705586355e-16,3.050191416526274e-14,4.9841417328417126e-20,1.8453248617147065e-18,6.076491402261561e-18,3.76,0.0,0.6151272881193425,0.999982133499795,7.65799962144116e-06,2.1689607949438696e-08,2.468868966987134e-05,1.2054146451544661e-05,6.881667523490013e-13,1.3149542321279864e-13,3.2015319587213924e-09,1.5401152862697496e-06,1.6763644429583258e-06,2.5717513960270134e-08
1.7097922986203938e-06,0.660821392667708,2.7808491840591973e-06,5.352654336432975e-07,6.683968920733571e-07,1.7577589240129354e-05,0.0,0.0,1.068904205966812e-06,5.292430414196278e-09,4.178912527619e-07,1.1413821795435171e-05,9.617434149954053e-12,1.4790665134122198e-17,2.604015540185329e-12,6.839140828278971e-08,7.231642787554482e-08,1.9960552581903358e-07,6.796676106603357e-16,1.4133533767341251e-21,1.0963529581731688e-13,9.523114237674714e-15,6.92222182988771e-08,8.070669480860161e-13,1.0561310103023728e-12,1.895478633607138e-15,2.0364578014176693e-18,7.891014247803283e-13,1.8839585942138754e-14,3.23784831051704e-16,3.1147744116681995e-14,5.15235467516973e-20,1.914109754338993e-18,6.374085209107554e-18,3.76,0.0,0.6151264498404815,0.9999817652024399,7.867538181544061e-06,2.2408095245292634e-08,2.52171092449962e-05,1.2266875044765387e-05,6.881653748354447e-13,1.3149515971312813e-13,3.2015255585967095e-09,1.5671630297498501e-06,1.7458850458163347e-06,2.627986034496533e-08
1.7393041661783092e-06,0.6608214448980859,2.7809919891611592e-06,5.354841984668245e-07,6.733589006668948e-07,1.792261875485751e-05,0.0,0.0,1.0891232345853445e-06,5.48621291451787e-09,4.26216660534017e-07,1.1613116303031701e-05,9.763372038236295e-12,1.479235351528366e-17,2.6041644476567955e-12,6.839130208766247e-08,7.32635982911385e-08,2.030957516761614e-07,6.973883844667492e-16,1.4413615210676939e-21,1.1158526138118848e-13,9.523121120538584e-15,6.922209123244349e-08,8.426375710245022e-13,1.0706034069246533e-12,1.9645335754400536e-15,2.0899963843761554e-18,8.147722554818452e-13,1.9723629063482477e-14,3.3302561008469587e-16,3.179496222803869e-14,5.3232355002230804e-20,1.9839462282658094e-18,6.680348009214383e-18,3.76,0.0,0.6151256099463213,0.9999813954046767,8.078632209979344e-06,2.3136102576457354e-08,2.574564262577501e-05,1.2479660378045975e-05,6.881639955432633e-13,1.3149489587421443e-13,3.2015191502336327e-09,1.5942106874527919e-06,1.816850353469348e-06,2.6842341104838342e-08
1.7688160337362247e-06,0.6608214971362096,2.781120801671111e-06,5.356793086736031e-07,6.783048744177688e-07,1.8267662974843698e-05,0.0,0.0,1.1093331792992539e-06,5.683268587207412e-09,4.3460032991362087e-07,1.1812410407105156e-05,9.909356113350615e-12,1.4793869710298538e-17,2.6042979403368964e-12,6.839119582016226e-08,7.420124593219644e-08,2.0658612806222665e-07,7.152420988678607e-16,1.469430090260824e-21,1.1353522532914976e-13,9.523128445024099e-15,6.922196400192361e-08,8.790650126570123e-13,1.0849460935386431e-12,2.034950024324681e-15,2.1440876101892988e-18,8.407768197267184e-13,2.0630700890882572e-14,3.4230284662582284e-16,3.2443579077945224e-14,5.496791681406675e-20,2.054830086446929e-18,6.995366840609606e-18,3.76,0.0,0.6151247684472737,0.9999810241066585,8.291276373770426e-06,2.3873534188694188e-08,2.6274279109549305e-05,1.269250362267765e-05,6.881626144766868e-13,1.3149463169680499e-13,3.201512733648674e-09,1.621258259131308e-06,1.889259498666612e-06,2.740494328721367e-08
