Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165)
4.757716513325652e-07,0.8186567976238291,6.396074990006147e-05,8.652836571526794e-06,9.737781614902457e-06,0.0003257431978285193,0.0,0.0,4.7601500226991875e-06,3.58699705567051e-08,6.2731166777951085e-06,0.00018045561353245246,4.095984994228226e-09,3.8463152555815483e-13,3.047537893534779e-09,4.716539427384165e-06,4.696001648670041e-06,3.144959455324062e-06,9.591473668068935e-13,3.2905558935797083e-16,2.15580815137131e-10,7.882686280271717e-11,5.1604703896028435e-06,5.928994435919728e-11,1.1449384007569967e-10,5.276100161253796e-13,4.6084928633153975e-14,7.776175648734014e-10,7.726942446139703e-12,5.318202072804073e-13,1.538329393083345e-11,7.14070024886654e-17,1.0146173771545356e-14,2.068838957272614e-15,3.76,0.0,0.8944648482419771,0.9997674262255907,6.305651760104797e-05,1.6455888853958778e-06,0.0003552676701637178,0.00020629563826739657,7.2724049623066155e-12,3.3868200994968855e-12,1.9384085802455745e-07,6.429180025877798e-05,3.2751800628131447e-06,5.5273082512002394e-08,6.510940646950158e-10,2.587328995259963e-11
4.848448155301473e-07,0.8186580629350144,6.398682741442606e-05,8.676010843192334e-06,9.782333411792272e-06,0.00033330294877526257,0.0,0.0,4.8608938596837235e-06,3.729176473570661e-08,6.401923698885203e-06,0.0001840718390827435,4.156513316062985e-09,3.8511083882635295e-13,3.0493635782900975e-09,4.716429459753684e-06,4.7648454991125254e-06,3.2081615895266334e-06,9.941933969733215e-13,3.3799861499168967e-16,2.2032780707281165e-10,7.882975001083556e-11,5.160330378140561e-06,6.22482117920445e-11,1.1627233218573493e-10,5.502117814603793e-13,4.7410203707053844e-14,8.064482446204927e-10,8.138440291986158e-12,5.489310869096123e-13,1.57723036223567e-11,7.369758949165695e-17,1.0582392808001248e-14,2.198019881792825e-15,3.76,0.0,0.8944503935948508,0.9997625209546424,6.50095028322276e-05,1.7064055425992867e-06,0.0003643999055119663,0.00021023341334823692,7.272188253737661e-12,3.386719107857377e-12,1.938350873560063e-07,6.551694303269793e-05,3.433183001536991e-06,5.673802301809204e-08,6.765277420407904e-10,2.6483834490520473e-11
4.939179797277294e-07,0.8186593282524013,6.401015854882608e-05,8.697284038251762e-06,9.824961897414172e-06,0.0003408649381995875,0.0,0.0,4.961550801301349e-06,3.873818731125433e-08,6.530924636460954e-06,0.0001876879555901796,4.216258009667643e-09,3.8553851821843674e-13,3.0509848341817987e-09,4.7163194898575115e-06,4.832836938869728e-06,3.271368323389736e-06,1.0297404226910405e-12,3.469292958937705e-16,2.250749150233618e-10,7.883189897724906e-11,5.160190269392311e-06,6.527851761795369e-11,1.1803105179869538e-10,5.732796863071109e-13,4.87397732298253e-14,8.356979164629455e-10,8.561872105369317e-12,5.660996205015689e-13,1.6159897093752694e-11,7.60022992002815e-17,1.1024174300411188e-14,2.3319601188908416e-15,3.76,0.0,0.8944359250126972,0.9997576114086992,6.697108571027706e-05,1.768100491572431e-06,0.00037354207830484414,0.00021417130360847574,7.271971513157083e-12,3.386618100785309e-12,1.938293158345613e-07,6.674204890336014e-05,3.595102984567526e-06,5.8204734605567404e-08,7.024480386915024e-10,2.7098513212053892e-11
5.029911439253114e-07,0.8186605935770161,6.403103458540668e-05,8.716806737262862e-06,9.86581896048285e-06,0.0003484289113757906,0.0,0.0,5.062118508908199e-06,4.0209018729027644e-08,6.660124004788318e-06,0.0001913039630208326,4.275273661235299e-09,3.859199871160886e-13,3.0524233418947578e-09,4.716209517253226e-06,4.899986548515431e-06,3.3345795036119107e-06,1.0657830057497937e-12,3.558478514826254e-16,2.2982211583631804e-10,7.883342078287543e-11,5.160050070191108e-06,6.838064842016603e-11,1.1977023008366418e-10,5.96813685938078e-13,5.007370425706242e-14,8.65361438534788e-10,8.997255038516709e-12,5.833185068038445e-13,1.654609088564442e-11,7.832094481071448e-17,1.147135582291476e-14,2.470714395965474e-15,3.76,0.0,0.8944214433121553,0.9997526976202389,6.89409003251111e-05,1.830662801253272e-06,0.00038269336851336384,0.00021810931309724634,7.27175473994974e-12,3.3865170780936724e-12,1.9382354344731996e-07,6.79671178104393e-05,3.7609395624089717e-06,5.967306872351482e-08,7.288549093177633e-10,2.7717325706794067e-11
5.120643081228935e-07,0.8186618589098472,6.404971591048372e-05,8.734718456433221e-06,9.905045413034093e-06,0.00035599464057528953,0.0,0.0,5.162594903254851e-06,4.1704040335253596e-08,6.789526325657522e-06,0.000194919861342481,4.333612287403541e-09,3.8626010439800473e-13,3.053698482831239e-09,4.7160995415872145e-06,4.966304823217898e-06,3.397794979267223e-06,1.102315817353899e-12,3.6475458208984565e-16,2.34569389906815e-10,7.883441017789592e-11,5.15990978675666e-06,7.155439502457869e-11,1.2149009683668615e-10,6.208137802470668e-13,5.141206631661849e-14,8.95433731013469e-10,9.444601811368634e-12,6.005807105665606e-13,1.6930905682876362e-11,8.065336381824678e-17,1.1923784468475261e-14,2.614337058774956e-15,3.76,0.0,0.8944069492390302,0.9997477796182148,7.091860975174488e-05,1.894081676662902e-06,0.00039185302722099906,0.00022204744592067247,7.271537933632666e-12,3.38641603964588e-12,1.938177701843876e-07,6.9192149694699e-05,3.9306919349779394e-06,6.11428896804522e-08,7.557483085632811e-10,2.834027156445555e-11
5.211374723204756e-07,0.8186631242518484,6.406643529215652e-05,8.751148349379096e-06,9.942771681959388e-06,0.00036356192220285904,0.0,0.0,5.262978137079153e-06,4.3223034456317004e-08,6.9191361273888015e-06,0.00019853565052445847,4.39132337780736e-09,3.8656322217016485e-13,3.054827582863384e-09,4.715989562581719e-06,5.031802168301993e-06,3.4610146017450196e-06,1.139333636711228e-12,3.736498532184329e-16,2.3931672065919484e-10,7.883494797708808e-11,5.1597694247507865e-06,7.479955293292125e-11,1.2319088034110006e-10,6.452800109879213e-13,5.275493005152158e-14,9.259097756633372e-10,9.903920878954274e-12,6.178794546371427e-13,1.731436556982136e-11,8.299941496698473e-17,1.2381316406782318e-14,2.7628821244612858e-15,3.76,0.0,0.8943924434743746,0.9997428574284343,7.290390392401961e-05,1.9583464577656155e-06,0.0004010203705203281,0.00022598570623541599,7.271321093824069e-12,3.386314985347027e-12,1.9381199603841242e-07,7.041714449789821e-05,4.104358982479861e-06,6.26140735446103e-08,7.831281910452746e-10,2.896735037484575e-11
5.302106365180577e-07,0.8186643896039433,6.408140080986873e-05,8.766215879877438e-06,9.979118473563104e-06,0.0003711305742369564,0.0,0.0,5.3632665706013075e-06,4.476578446861396e-08,7.048957943916197e-06,0.0002021513305375162,4.448453949303682e-09,3.868332377657788e-13,3.0558261302539036e-09,4.715879580023704e-06,5.096488895460991e-06,3.5242382246910754e-06,1.1768313496195526e-12,3.8253408181658345e-16,2.440640941044729e-10,7.883510310327627e-11,5.159628989327883e-06,7.81159226599266e-11,1.2487280724598382e-10,6.702124591622319e-13,5.410236608802845e-14,9.567846153518848e-10,1.037521659365599e-11,6.352082122391782e-13,1.76964973751182e-11,8.535897549547802e-17,1.2843816437020876e-14,2.916403328326398e-15,3.76,0.0,0.8943779266400603,0.9997379310738991,7.48964976427603e-05,2.0234466182764346e-06,0.00041019477392014803,0.00022992409824289657,7.271104220230248e-12,3.3862139151373715e-12,1.9380622100436475e-07,7.16421021627054e-05,4.2819392936296866e-06,6.408650713570354e-08,8.109945113548498e-10,2.959856172783998e-11
5.392838007156398e-07,0.8186656549670287,6.409479847343921e-05,8.780031464202914e-06,1.0014197409458395e-05,0.0003787004339413508,0.0,0.0,5.463458749608903e-06,4.633207485970787e-08,7.178996313943238e-06,0.00020576690135369773,4.505048609457413e-09,3.8707364057480403e-13,3.056707970505108e-09,4.7157695937551595e-06,5.160375219545499e-06,3.5874657039502653e-06,1.2148039470529848e-12,3.9140772436113636e-16,2.4881149846221557e-10,7.883493433213006e-11,5.1594884851808245e-06,8.150330998728228e-11,1.265361024607549e-10,6.956112425557636e-13,5.545444410027888e-14,9.88053353542585e-10,1.0858489362502265e-11,6.525606994393491e-13,1.8077330097496694e-11,8.773193864803943e-17,1.3311157540283886e-14,3.074954164851312e-15,3.76,0.0,0.8943633993038818,0.9997330005751079,7.689612871294028e-05,2.089371764424108e-06,0.0004193756672216937,0.00023386262618411296,7.270887312643748e-12,3.386112828987344e-12,1.9380044507903834e-07,7.286702263262039e-05,4.46343119144165e-06,6.556008710083763e-08,8.393472240573422e-10,3.0233905213358625e-11
5.483569649132219e-07,0.8186669203419752,6.41067945645211e-05,8.792697082344735e-06,1.0048111632848406e-05,0.00038627135581926797,0.0,0.0,5.563553385857439e-06,4.79216912817184e-08,7.309255780164949e-06,0.00020938236294622503,4.561149627262537e-09,3.872875542117562e-13,3.057485480584004e-09,4.715659603664583e-06,5.223471255865712e-06,3.6506968975108597e-06,1.2532465237509158e-12,4.002712665611571e-16,2.535589238374439e-10,7.883449178192984e-11,5.159347916582714e-06,8.496152614571614e-11,1.2818098906421332e-10,7.214765134216702e-13,5.6811232046268256e-14,1.019711153767691e-09,1.1353735799627182e-11,6.699308678040499e-13,1.8456894404809e-11,9.011821144159521e-17,1.3783220435554587e-14,3.2385879234311915e-15,3.76,0.0,0.8943488619842315,0.9997280659503262,7.890255620403626e-05,2.1561116336765842e-06,0.0004285625298260355,0.00023780129433500146,7.270670370937377e-12,3.3860117268928976e-12,1.9379466826066942e-07,7.409190585190257e-05,4.6488327567927094e-06,6.703471906780352e-08,8.681862836926311e-10,3.087338042134637e-11
5.57430129110804e-07,0.8186681857296331,6.411753772964397e-05,8.80430685790753e-06,1.0080956384777292e-05,0.0003938432097845735,0.0,0.0,5.663549339543598e-06,4.9534420597766815e-08,7.439740888550972e-06,0.00021299771528939467,4.616797009385464e-09,3.874777744515032e-13,3.058169724691124e-09,4.715549609679602e-06,5.28578701795067e-06,3.713931665450481e-06,1.2921542768115683e-12,4.09125214508327e-16,2.5830636194472093e-10,7.883381818474693e-11,5.1592072874248924e-06,8.849038793527455e-11,1.2980768822650022e-10,7.478084563072163e-13,5.817279555273385e-14,1.0517532390839506e-09,1.1860948874031718e-11,6.873128972460231e-13,1.8835222198925804e-11,9.251771267281572e-17,1.4259893142464895e-14,3.4073577192768297e-15,3.76,0.0,0.8943343151543788,0.9997231272158275,8.0915558827579e-05,2.223656093435124e-06,0.00043775488643782277,0.0002417401070022786,7.270453395050269e-12,3.3859106088708735e-12,1.9378889054889086e-07,7.531675176550549e-05,4.83814184994651e-06,6.851031686955057e-08,8.975116447754238e-10,3.1516986941753344e-11
5.66503293308386e-07,0.8186694511308318,6.412716085102e-05,8.814947606826895e-06,1.0112819550289309e-05,0.0004014158795271266,0.0,0.0,5.763445603633237e-06,5.117005092221681e-08,7.570456187685107e-06,0.00021661295835848348,4.672028580455801e-09,3.8764680331407453e-13,3.058770593510971e-09,4.715439611760653e-06,5.34733241571401e-06,3.7771698698837797e-06,1.3315225042920092e-12,4.1797008711562264e-16,2.630538058726239e-10,7.883294997062743e-11,5.159066601251549e-06,9.208971779274457e-11,1.314164191425884e-10,7.746072860198018e-13,5.953919742896518e-14,1.0841748915139017e-09,1.2380118052779922e-11,7.047011890606818e-13,1.921234623973317e-11,9.493037113928345e-17,1.4741070553463128e-14,3.581316519910398e-15,3.76,0.0,0.8943197592463878,0.9997181843861085,8.293493342590286e-05,2.291995139702545e-06,0.0004469523031331703,0.00024567906851971535,7.270236384972924e-12,3.3858094749548817e-12,1.9378311194441396e-07,7.654156031901705e-05,5.031356130209743e-06,6.998680183409544e-08,9.273232617955172e-10,3.2164724364517767e-11
5.755764575059681e-07,0.8186707165463832,6.413578271874538e-05,8.82469935527546e-06,1.0143782174702861e-05,0.00040898926105165545,0.0,0.0,5.863241289847242e-06,5.2828371655378314e-08,7.701406228156797e-06,0.00022022809212966232,4.726880066127379e-09,3.8779687966344344e-13,3.059296928689821e-09,4.715329609895547e-06,5.408117253980568e-06,3.8404113749118315e-06,1.3713466038162677e-12,4.2680640969909895e-16,2.678012498826466e-10,7.883191819243533e-11,5.158925861291203e-06,9.575934381420896e-11,1.3300739897605415e-10,8.018732457273821e-13,6.091049729165495e-14,1.116971451475121e-09,1.2911229439760713e-11,7.220903591510978e-13,1.9588299822018547e-11,9.735612405522672e-17,1.5226654017542917e-14,3.760517167662275e-15,3.76,0.0,0.8943051946547008,0.9997132374740811,8.496049356616302e-05,2.3611188957305305e-06,0.0004561543837618403,0.0002496181832447997,7.270019340737213e-12,3.3857083251920194e-12,1.9377733244867858e-07,7.776633145860476e-05,5.228473073879543e-06,7.146410213453916e-08,9.576210892180334e-10,3.281659227955036e-11
5.846496217035502e-07,0.8186719819770829,6.41435095255962e-05,8.833635827365556e-06,1.01739189504563e-05,0.00041656326137163343,0.0,0.0,5.962935616128715e-06,5.4509173513273016e-08,7.832595562000551e-06,0.00022384311657991807,4.7813851778186195e-09,3.8793000667006987e-13,3.0597566341111756e-09,4.715219604094816e-06,5.468151231333038e-06,3.903656046573267e-06,1.4116220711929981e-12,4.3563470857021996e-16,2.725486892374182e-10,7.883074931511115e-11,5.158785070485336e-06,9.949909973983346e-11,1.3458084281201247e-10,8.296066051877791e-13,6.228675128488451e-14,1.1501383171995648e-09,1.3454265910143536e-11,7.394752314398051e-13,1.996311649953672e-11,9.979491565036139e-17,1.5716550937246166e-14,3.945012398554492e-15,3.76,0.0,0.8942906217394164,0.9997082864912438,8.699206823376498e-05,2.4310176106504144e-06,0.00046536076665613805,0.0002535574555557467,7.2698022624106924e-12,3.385607159640238e-12,1.9377155206391347e-07,7.899106513096594e-05,5.429489990627927e-06,7.29421521942647e-08,9.884050814836385e-10,3.3472590276719966e-11
5.937227859011323e-07,0.8186732474237127,6.415043620329443e-05,8.841824903464445e-06,1.0203298675210312e-05,0.0004241377973416678,0.0,0.0,6.062527895434178e-06,5.6212248552994804e-08,7.964028742179466e-06,0.0002274580316869821,4.835575698217564e-09,3.8804797645556403e-13,3.0601567753726226e-09,4.715109594387648e-06,5.5274439392423286e-06,3.966903752797149e-06,1.4523444990439335e-12,4.444555065185615e-16,2.772961200539282e-10,7.882946588934092e-11,5.158644231514452e-06,1.0330882490714139e-10,1.3613696361821726e-10,8.578076591009937e-13,6.366801188122643e-14,1.183670944144886e-09,1.4009207240653054e-11,7.568508314647725e-13,2.0336829851011533e-11,1.0224669593632772e-16,1.6210674380248254e-14,4.1348548579331675e-15,3.76,0.0,0.8942760408292881,0.9997033314478335,8.902950061944013e-05,2.501681658091282e-06,0.00047457112162112996,0.00025749688984881786,7.269585150091533e-12,3.3855059783660648e-12,1.9376577079298624e-07,8.021576128328197e-05,5.63440403845695e-06,7.442089214277485e-08,1.0196751930087384e-09,3.413271794584057e-11
6.027959500987144e-07,0.8186745128870407,6.415664761703141e-05,8.849329050098776e-06,1.0231984682069087e-05,0.0004317127946137307,0.0,0.0,6.162017525708984e-06,5.793739019413947e-08,8.095710322109496e-06,0.00023107283742926574,4.889481566792223e-09,3.881523921995122e-13,3.060503668714328e-09,4.71499958081843e-06,5.5860048614493545e-06,4.030154363357515e-06,1.493509575444199e-12,4.532693190766097e-16,2.8204353917813556e-10,7.882808712645338e-11,5.158503346821763e-06,1.0718836417825802e-10,1.3767597221343572e-10,8.864767255783923e-13,6.505432775168027e-14,1.2175648443994043e-09,1.4576030235784866e-11,7.742123801563776e-13,2.0709473283278807e-11,1.0471141962210246e-16,1.6708942706479524e-14,4.330097113187852e-15,3.76,0.0,0.8942614522244646,0.9996983723529633,9.10726469943399e-05,2.5731015347888518e-06,0.0004837851471828477,0.0002614364905359208,7.269368003902351e-12,3.385404781442566e-12,1.9375998863905022e-07,8.144041986317677e-05,5.843212237346902e-06,7.590026731799418e-08,1.0514313781856597e-09,3.479697487665941e-11
6.118691142962965e-07,0.8186757783678243,6.416221963324268e-05,8.856205722527932e-06,1.0260035242901244e-05,0.0004392881867041354,0.0,0.0,6.261403980921902e-06,5.968439323672712e-08,8.227644855221155e-06,0.0002346875337858012,4.94313096467557e-09,3.8824468795792494e-13,3.060802960514486e-09,4.714889563443791e-06,5.643843373569485e-06,4.093407749829641e-06,1.5351130825754098e-12,4.620766514693316e-16,2.8679094407786626e-10,7.882662938889625e-11,5.158362418634751e-06,1.1113756784591522e-10,1.3919807724229686e-10,9.156141447225852e-13,6.644574369368312e-14,1.2518155860822052e-09,1.5154708850080967e-11,7.915552877919115e-13,2.108107986721631e-11,1.0718904516466446e-16,1.72112792114427e-14,4.530791663871272e-15,3.76,0.0,0.8942468561989972,0.9996934092147438,9.312137566770557e-05,2.6452678591881327e-06,0.0004930025680730097,0.0002653762620424573,7.269150823984021e-12,3.3853035689475826e-12,1.9375420560563677e-07,8.266504081867875e-05,6.055911481709606e-06,7.738022781118938e-08,1.0836735913828145e-09,3.546536065884624e-11
6.209422784938786e-07,0.8186770438668088,6.416722007407444e-05,8.862507741128887e-06,1.0287503945817928e-05,0.00044686391415951304,0.0,0.0,6.360686803046906e-06,6.145305387599729e-08,8.359836894555874e-06,0.00023830212073618754,4.996550398401818e-09,3.883261464221292e-13,3.0610596983500986e-09,4.7147795423300945e-06,5.700968742893888e-06,4.1566637855478946e-06,1.5771508953923117e-12,4.70877996161079e-16,2.915383327513313e-10,7.882510660866667e-11,5.158221448984768e-06,1.1515629152240357e-10,1.40703485155896e-10,9.452202773118131e-13,6.784230060776062e-14,1.286418792739694e-09,1.5745214306580752e-11,8.088751481239377e-13,2.1451682202525627e-11,1.0967953394438638e-16,1.7717611786142248e-14,4.736990949510163e-15,3.76,0.0,0.8942322530031264,0.9996884420403901,9.51755660218845e-05,2.7181713700425424e-06,0.0005022231329304854,0.0002693162088053957,7.268933610490935e-12,3.385202340962268e-12,1.9374842169666447e-07,8.388962409818616e-05,6.272498551749619e-06,7.886072805096428e-08,1.116401786944849e-09,3.6137874881983375e-11
6.300154426914606e-07,0.8186783093847315,6.417170957058394e-05,8.868283642777472e-06,1.0314440047919922e-05,0.00045443992381127146,0.0,0.0,6.4598655948917615e-06,6.324316971441709e-08,8.492290992394102e-06,0.00024191659826054216,5.049764782064091e-09,3.8839791482903834e-13,3.061278394517994e-09,4.7146695175513e-06,5.757390128364698e-06,4.219922345565213e-06,1.6196189803036328e-12,4.796738309213722e-16,2.962857036489687e-10,7.88235306443325e-11,5.1580804397248684e-06,1.1924439601511957e-10,1.4219240019751472e-10,9.75295503582709e-13,6.92440355145605e-14,1.3213701427397772e-09,1.634751521156005e-11,8.261677326786245e-13,2.1821312307816466e-11,1.121828495526904e-16,1.8227872593835686e-14,4.9487473553760905e-15,3.76,0.0,0.894217642865376,0.9996834708363213,9.723510761968526e-05,2.791802925011876e-06,0.0005114466122013054,0.000273256335271543,7.268716363587732e-12,3.3851010975699098e-12,1.9374263691608614e-07,8.511416965043535e-05,6.492970123827657e-06,8.034172642306504e-08,1.1496159191927836e-09,3.681451713555685e-11
6.390886068890427e-07,0.8186795749223204,6.417574232543407e-05,8.873578008439795e-06,1.034088880446451e-05,0.0004620161681091317,0.0,0.0,6.558940013683665e-06,6.505453977120631e-08,8.625011699912853e-06,0.0002455309663394564,5.102797517547336e-09,3.884610192136899e-13,3.061463082816998e-09,4.714559489187161e-06,5.813116580703488e-06,4.2831833066141016e-06,1.6625133938676829e-12,4.884646173394144e-16,3.0103305560665633e-10,7.882191158569766e-11,5.157939392546014e-06,1.2340174719187e-10,1.4366502439288055e-10,1.0058402221054158e-12,7.065098160507539e-14,1.3566653686647172e-09,1.6961577665667702e-11,8.434289852199855e-13,2.2190001532794532e-11,1.1469895717931624e-16,1.874199776363798e-14,5.1661132164641906e-15,3.76,0.0,0.8942030259944631,0.9996784956082442,9.929989937928466e-05,2.8661534992611963e-06,0.0005206727962204787,0.0002771966458959977,7.268499083446687e-12,3.3849998388549846e-12,1.9373685126794969e-07,8.633867742447203e-05,6.717322779912604e-06,8.182318492299237e-08,1.1833159424241342e-09,3.749528700894821e-11
