Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61)
4.356817974549554e-06,0.9055953577350715,0.0005419473500435889,0.00023665466481359438,0.0002247650752930282,0.0323620955021385,0.0,0.0,0.00015224510537501312,4.715019087476942e-06,0.0028223807440654817,0.015521480214843867,6.228966202943016e-06,1.2919393786030898e-10,1.1983933871179294e-07,2.7803487863711948e-05,0.0001688404070726636,0.000598317462545333,1.8677775992936637e-08,6.004401087205445e-09,4.181924433912031e-06,4.740159631567561e-09,3.301535244301998e-05,3.3154766548107165e-07,7.48226647279144e-09,2.6597453804116397e-08,1.0411547787803363e-09,2.153782408891481e-06,5.11350951613029e-08,5.089090675522623e-10,3.3499627787732e-08,1.5241458886312955e-12,7.904636339547019e-11,1.1889045307449911e-09,3.76,0.0,0.7149862029485734,0.9698191288880277,0.014261895164915876,0.0013004173775605517,0.04753003243127217,0.021262048534196623,1.3526884026786307e-11,1.1141058591272744e-11,1.0748754155465342e-06,0.0004874546324994262,0.004996786113303039,2.5142987436807545e-06,1.443006776223434e-10,1.9750010422047086e-11,5.4185532161192713e-05,1.3324933807481366e-05,1.4487307210816247e-06,0.0007824138665685087,0.0028702078795631936,1.6828127400323432e-08
4.405643214363251e-06,0.9056850834046822,0.0005448281967184465,0.00023915109753659794,0.00022687684157103445,0.032763875354374014,0.0,0.0,0.00015390504209761286,4.76403416451667e-06,0.00290801451397103,0.015691469135628584,6.414509241911994e-06,1.303340658740785e-10,1.2021125403377214e-07,2.7758333329421496e-05,0.0001697503446839129,0.0006124857686352267,1.9406088573049867e-08,6.2785912853384295e-09,4.337643436920201e-06,4.742315848680405e-09,3.294781995334325e-05,3.396756949655655e-07,7.53951843045659e-09,2.7653930808621192e-08,1.067187788617594e-09,2.1833505975403816e-06,5.186521035933223e-08,5.146604564469542e-10,3.417179119135321e-08,1.5780761309502337e-12,8.098532636718505e-11,1.2293971576101353e-09,3.76,0.0,0.713947707413699,0.9694162636639322,0.01452122363365049,0.0013171590526396297,0.04813139057225593,0.021574037734745227,1.349799207188472e-11,1.1117220983181739e-11,1.0725778499158357e-06,0.00048779998272387365,0.005097477992623403,2.544855090221752e-06,1.4432791838757634e-10,1.9753833500735024e-11,5.419461925015001e-05,1.3306552006313388e-05,1.4663178983324108e-06,0.0008064854976281925,0.002869015666232242,1.731202219334731e-08
4.454468454176948e-06,0.9057752009424236,0.000547728163870954,0.00024165338573148813,0.00022899132006487874,0.03316636369603401,0.0,0.0,0.00015558059203894887,4.813342722265781e-06,0.002995342095309241,0.0158612451831311,6.603772635924471e-06,1.3148572278825272e-10,1.2058454292866087e-07,2.771311047354273e-05,0.0001706683786054697,0.0006268594054061128,2.015717356740809e-08,6.563030573134792e-09,4.497944762495389e-06,4.744613456973015e-09,3.2880175995075464e-05,3.479188312475961e-07,7.597473233683951e-09,2.8744176057237218e-08,1.0937287213334592e-09,2.2130084743657766e-06,5.259996382454553e-08,5.204913414904509e-10,3.4851578548518404e-08,1.6334869776589323e-12,8.295726055634064e-11,1.2708519973950364e-09,3.76,0.0,0.7129054976778443,0.9690112885082953,0.014782622224517357,0.0013339112857872158,0.04873300038299557,0.021888290682555406,1.3469055865075587e-11,1.1093346945311518e-11,1.0702767468158177e-06,0.00048815411471638925,0.005198812901737892,2.575385768042234e-06,1.443572990837282e-10,1.975794820401534e-11,5.4204500742380935e-05,1.328844342876496e-05,1.4838904152955327e-06,0.0008311030643423712,0.0028678172116293485,1.7805362921053214e-08
4.503293693990645e-06,0.9058657119356857,0.0005506472913982095,0.00024416145418205395,0.00023110845161966164,0.033569560729252525,0.0,0.0,0.0001572722127296454,4.8629616451797315e-06,0.0030843770957903038,0.016030809011961755,6.796782249968467e-06,1.326489886839967e-10,1.2095918960084866e-07,2.7667819961017258e-05,0.00017159454535727316,0.0006414386264084413,2.0931603954530843e-08,6.858013128848378e-09,4.662925871301266e-06,4.7470552626783615e-09,3.2812421756403704e-05,3.5627756203733156e-07,7.656142562948526e-09,2.986904050097425e-08,1.1207858909899277e-09,2.242756665210874e-06,5.3339482029406734e-08,5.264027503190265e-10,3.553901257859829e-08,1.6904065701547323e-12,8.496256177931194e-11,1.3132833325770804e-09,3.76,0.0,0.7118595868153396,0.9686042030617331,0.015046086108348265,0.0013506738152453367,0.04933483079058319,0.022204828850549516,1.344007593542434e-11,1.1069436916055516e-11,1.0679721806305259e-06,0.000488517042008738,0.005300780404656528,2.6058888712096185e-06,1.4438881939854612e-10,1.9762354397726798e-11,5.421517641663158e-05,1.3270606705798194e-05,1.5014471760062214e-06,0.0008562735193016755,0.002866612503935315,1.8308264566144698e-08
4.5521189338043425e-06,0.9059566179369606,0.0005535856175443218,0.0002466752268890232,0.00023322817686074226,0.033973466597782775,0.0,0.0,0.0001589803539642976,4.912907560092483e-06,0.003175133015555869,0.016200161280849112,6.9935630362956446e-06,1.3382394320805504e-10,1.213351779453668e-07,2.7622462465987442e-05,0.00017252888062490302,0.0006562236285547758,2.172996472186909e-08,7.163838438442344e-09,4.832685232707296e-06,4.749644102671923e-09,3.274455844130904e-05,3.647523685407003e-07,7.715538131843627e-09,3.102939152905223e-08,1.1483676939270483e-09,2.2725957946582728e-06,5.408389218002462e-08,5.32395718129292e-10,3.623411559266251e-08,1.7488632407112457e-12,8.700162818014374e-11,1.356705561389469e-09,3.76,0.0,0.7108099882420039,0.9681950070733424,0.015311610340533577,0.0013674463786397222,0.04993685056518076,0.02252367352559389,1.3411052819217962e-11,1.1045491339295973e-11,1.065664187343698e-06,0.0004888887763577399,0.005403370094631106,2.6363624902369862e-06,1.4442247845324945e-10,1.9767052030882663e-11,5.422664584358793e-05,1.3253040421953348e-05,1.518987087672988e-06,0.0008820037893813549,0.0028654015531236108,1.8820842865690578e-08
4.60094417361804e-06,0.906047920463838,0.0005565431789282517,0.0002491946270775294,0.00023535043620315102,0.03437808138627157,0.0,0.0,0.0001607054576431532,4.963196831502628e-06,0.0032676232470608014,0.016369302652469185,7.194139018772539e-06,1.3501066556876507e-10,1.2171249154896598e-07,2.7577038672134726e-05,0.00017347141927914685,0.0006712145519669282,2.2552853021481652e-08,7.480811299969611e-09,5.007322312568149e-06,4.752382844277827e-09,3.267658726929032e-05,3.7334372542231585e-07,7.775671686261783e-09,3.2226113211939416e-08,1.176482608695674e-09,2.3025264858797176e-06,5.4833322215751774e-08,5.384712878592263e-10,3.6936909488310215e-08,1.8088856092013292e-12,8.907486019341419e-11,1.401133197757004e-09,3.76,0.0,0.7097567157150959,0.9677837004183453,0.015579189861343785,0.0013842287129617115,0.050539028324660375,0.022844845806398104,1.3381987059653245e-11,1.1021510664696868e-11,1.063352746715543e-06,0.0004892693277617601,0.005506571593264825,2.666804710903255e-06,1.4445827483535048e-10,1.9772040753644222e-11,5.4238908388587324e-05,1.3235743116121107e-05,1.5365090442761514e-06,0.0009083007741389625,0.0028641843740946607,1.9343214496299982e-08
4.649769413431737e-06,0.906139620998727,0.0005595200103018602,0.00025171957721533723,0.00023747516986719796,0.03478340511954556,0.0,0.0,0.00016244795761463014,5.01384555680301e-06,0.0033618610749822273,0.016538233793036736,7.398533277151871e-06,1.3620923451904394e-10,1.220911137011228e-07,2.753154927402124e-05,0.00017442219540054305,0.0006864114798096461,2.3400878325294066e-08,7.809241825080318e-09,5.186937561199665e-06,4.755274385035578e-09,3.260850947548324e-05,3.820521007666125e-07,7.836555003760838e-09,3.3460106542756085e-08,1.2051391955230305e-09,2.332549360478513e-06,5.558790080777205e-08,5.446305103585027e-10,3.764741574084434e-08,1.8705025657413767e-12,9.118266049717612e-11,1.4465808712456535e-09,3.76,0.0,0.7086997833333231,0.9673702831590938,0.015848819496234044,0.0014010205545453226,0.05114133253915845,0.02316836660142824,1.3352879206389021e-11,1.099749534809599e-11,1.0610379931887161e-06,0.0004896587044856044,0.005610374549590397,2.6972136135267058e-06,1.444962066026282e-10,1.977732002461247e-11,5.4251963215684486e-05,1.3218713283031016e-05,1.5540119355353247e-06,0.0009351713442203996,0.002862960926449592,1.987549711694665e-08
4.688761061040644e-06,0.9062131395018176,0.0005619111578180668,0.0002537399260461919,0.00023917371078117263,0.03510760420997074,0.0,0.0,0.00016385229039287804,5.054562195880844e-06,0.003438382953020104,0.016672991014063956,7.564518787931639e-06,1.3717496743720733e-10,1.2239440827305214e-07,2.749517497244339e-05,0.00017518741982371587,0.0006986956544273059,2.409657709645848e-08,8.079964933555818e-09,5.3340207214104054e-06,4.757695255381703e-09,3.255406707685979e-05,3.8909092485958795e-07,7.885722556756067e-09,3.447295099098971e-08,1.2284190375395248e-09,2.3565921312229005e-06,5.6194288591075326e-08,5.496100280977108e-10,3.822037623059365e-08,1.9208742296508635e-12,9.289103895448764e-11,1.4836176483353221e-09,3.76,0.0,0.707853102465481,0.9670386140290219,0.016065613482512696,0.001414437105079127,0.0516223999565993,0.02342842958860987,1.3329603929755464e-11,1.0978292239012886e-11,1.059187068114543e-06,0.0004899760018066663,0.005693696223513477,2.7214728298235626e-06,1.4452803068661694e-10,1.9781744617258872e-11,5.4262957061549176e-05,1.3205304380849394e-05,1.5679752520098718e-06,0.0009570465964071427,0.0028619794040859355,2.030777296823024e-08
4.727752708649551e-06,0.9062869134817868,0.0005643146321314432,0.0002557637242676145,0.0002408737608461311,0.035432255366254654,0.0,0.0,0.00016526820233295374,5.095526110856688e-06,0.0035160344378572573,0.016807614928841575,7.732964374448528e-06,1.381483451533664e-10,1.2269851774367142e-07,2.7458759642267625e-05,0.00017595793560923003,0.000711111214433679,2.4809026073081026e-08,8.3583593763321e-09,5.484395496535034e-06,4.760216945636232e-09,3.249955812072559e-05,3.9620490457044484e-07,7.935381831401813e-09,3.551062646972099e-08,1.252054282257166e-09,2.3806944027002114e-06,5.680410864942921e-08,5.546441138479239e-10,3.879827927534207e-08,1.972296237763477e-12,9.462192889595367e-11,1.5213219241762183e-09,3.76,0.0,0.707004104217158,0.9667055990666691,0.016283708823999873,0.0014278594154132215,0.05210351162989058,0.02369001403178037,1.3306302449846532e-11,1.0959067568252159e-11,1.0573340473412615e-06,0.0004902989342833146,0.005777389649138621,2.7457085916647707e-06,1.4456121353343638e-10,1.9786354123844537e-11,5.427445491636102e-05,1.3192064266373778e-05,1.5819251443814875e-06,0.0009792954880015877,0.002860993901777861,2.074650568109371e-08
4.7667443562584586e-06,0.9063609436453659,0.0005667304485906242,0.00025779093136921166,0.0002425752893706475,0.03575735851708496,0.0,0.0,0.0001666959029435208,5.136745121798039e-06,0.003594822146873269,0.016942105881323152,7.90388045842637e-06,1.3912940709618225e-10,1.2300343319628839e-07,2.7422303650127357e-05,0.00017673375906426144,0.0007236581236969889,2.553855296480121e-08,8.644590393214473e-09,5.638114367157751e-06,4.762840972672858e-09,3.244498325717057e-05,4.0339426916755544e-07,7.985538865186524e-09,3.657361573782673e-08,1.276049401192128e-09,2.4048564889913053e-06,5.741742752044454e-08,5.597333137786192e-10,3.938113521806172e-08,2.024783586634484e-12,9.637553837603343e-11,1.5597013082588218e-09,3.76,0.0,0.706152796237385,0.9663712384694105,0.01650310272842822,0.0014412873503268674,0.05258465130979601,0.023953130313036756,1.3282975056050647e-11,1.0939821575626288e-11,1.055478965395325e-06,0.0004906275037713716,0.0058614495902155304,2.7699199169264022e-06,1.4459575342462008e-10,1.979114824096535e-11,5.42864560830244e-05,1.3178992114698277e-05,1.5958610473128689e-06,0.0010019214745146804,0.0028600044162880923,2.119175630248075e-08
4.805736003867366e-06,0.9064352306851567,0.0005691586218401349,0.00025982150654765276,0.0002442782655993549,0.03608291356580446,0.0,0.0,0.00016813559823256925,5.178226933513902e-06,0.003674752653275516,0.017076464216706447,8.077277057217904e-06,1.401181924769579e-10,1.233091455997683e-07,2.7385807366830078e-05,0.000177514906194066,0.000736336322804581,2.6285490705584934e-08,8.938825380318844e-09,5.795230195274402e-06,4.765568865380507e-09,3.239034314249265e-05,4.1065924519097847e-07,8.036199705896521e-09,3.7662408799477944e-08,1.30040889862093e-09,2.4290787033363844e-06,5.8034312038461525e-08,5.648781773643419e-10,3.996895421927673e-08,2.0783513394953877e-12,9.815207629713141e-11,1.5987634568620447e-09,3.76,0.0,0.7052991863135771,0.9660355324841198,0.016723792357389137,0.0014547207743157405,0.05306580269413553,0.02421778873396916,1.3259622040583506e-11,1.0920554503329329e-11,1.0536218441806094e-06,0.0004909617114371889,0.005945870820456721,2.794105822443259e-06,1.446316484276857e-10,1.979612669013732e-11,5.429895978561963e-05,1.3166087084323165e-05,1.609782396062974e-06,0.001024927997346422,0.0028590109495369295,2.16435861802075e-08
4.844727651476273e-06,0.9065097752793633,0.0005715991658048878,0.00026185540871019017,0.0002459826587168106,0.03640892039019434,0.0,0.0,0.0001695874906585338,5.2199791341396765e-06,0.003755832485994815,0.017210690281361452,8.253163779728568e-06,1.4111474028616772e-10,1.2361564580936772e-07,2.734927116678309e-05,0.00017830139270473612,0.0007491457290578979,2.7050177498420432e-08,9.241233887170817e-09,5.955796219865908e-06,4.768402164634642e-09,3.233563843910748e-05,4.1800005644145753e-07,8.087370410884817e-09,3.877750298578016e-08,1.3251373114673376e-09,2.4533613580931676e-06,5.8654829334315526e-08,5.700792573750381e-10,4.056174625561235e-08,2.1330146507358566e-12,9.995175238900882e-11,1.6385160729698134e-09,3.76,0.0,0.704443282371343,0.965698481413688,0.01694577482647375,0.0014681595515901467,0.05354694942943888,0.024483999514956965,1.3236243698653932e-11,1.0901266595706744e-11,1.0517627064717858e-06,0.0004913015577594966,0.006030648123300403,2.8182653244556e-06,1.4466889640271245e-10,1.9801289136321303e-11,5.431196516983293e-05,1.3153348317408918e-05,1.6236886243144915e-06,0.0010483184832625735,0.0028580135022919055,2.210205701537817e-08
4.88371929908518e-06,0.9065845780917954,0.000574052093683605,0.0002638925964770267,0.0002476884378503801,0.036735378842260566,0.0,0.0,0.00017105177908199334,5.262009193755266e-06,0.0038380681295627655,0.017344784422771573,8.43154982256626e-06,1.421190892856216e-10,1.239229245650916e-07,2.73126954281039e-05,0.0001790932340046381,0.0007620862364795824,2.7832956858635437e-08,9.551987613159699e-09,6.11986605234277e-06,4.7713424232166165e-09,3.228086981547343e-05,4.2541692396987127e-07,8.139057046457258e-09,3.9919403037183484e-08,1.3502392092226528e-09,2.4777047646969895e-06,5.927904683517429e-08,5.753371098803647e-10,4.115952111734923e-08,2.188788757800343e-12,1.0177477719279352e-10,1.6789669061711387e-09,3.76,0.0,0.7035850924742476,0.9653600856159267,0.017169047205424604,0.0014816035460745592,0.05402807511264322,0.024751772794458754,1.3212840328072155e-11,1.0881958099283497e-11,1.049901576668191e-06,0.0004916470425297671,0.0061157762916833605,2.8423974381738886e-06,1.44707495000982e-10,1.9806635217773624e-11,5.432547130318871e-05,1.3140774939946753e-05,1.6375791654642068e-06,0.0010720963438701266,0.0028570120754687262,2.2567230852673353e-08
4.922710946694088e-06,0.9066596397720026,0.0005765174179467176,0.00026593302818452057,0.00024939557207310625,0.037062288748021664,0.0,0.0,0.00017252865871786755,5.3043244630162856e-06,0.003921466023982336,0.01747874698947755,8.612443966332703e-06,1.4313127799914028e-10,1.2423097249285184e-07,2.7276080532905913e-05,0.0001798904452057217,0.0007751577158256446,2.8634177656441078e-08,9.871260403449275e-09,6.287493671939747e-06,4.774391205718941e-09,3.222603794607868e-05,4.3291006606676695e-07,8.19126568707818e-09,4.108862118609782e-08,1.375719193824402e-09,2.5021092336211645e-06,5.990703226432607e-08,5.806522942649762e-10,4.176228840504585e-08,2.2456889758004973e-12,1.0362136204819948e-10,1.7201237525523936e-09,3.76,0.0,0.7027246248235577,0.9650203455035152,0.01739360651829084,0.0014950526214073034,0.05450916329280208,0.025021118628300715,1.3189412229177691e-11,1.086262926286724e-11,1.0480384785235813e-06,0.0004919981648525892,0.006201250127821154,2.8665011778476355e-06,1.447474416654402e-10,1.9812164550161928e-11,5.433947717532827e-05,1.3128366061946006e-05,1.6514534525272453e-06,0.001096264975093091,0.002856006670378565,2.303917007016376e-08
5.000694241911901e-06,0.9068105422619316,0.0005814853018357799,0.0002700234553764118,0.00025281378183042555,0.037717462093516875,0.0,0.0,0.00017552095397691114,5.389839427881937e-06,0.0040917741019130495,0.017746278797870132,8.981789577754037e-06,1.4517932743868096e-10,1.2484933781539729e-07,2.7202734820457986e-05,0.00018150103628591287,0.0008016929571000607,3.029336606758337e-08,1.0536069256351547e-08,6.633640000506746e-06,4.7808206595497446e-09,3.2116187197922306e-05,4.481260332641625e-07,8.297273317072211e-09,4.351109866302608e-08,1.427831992454767e-09,2.5511025952773874e-06,6.117457927922655e-08,5.914569127786127e-10,4.298283769419469e-08,2.3629293989808274e-12,1.0738606116247493e-10,1.8045869009691311e-09,3.76,0.0,0.7009968897532853,0.9643368342625047,0.017846573814459765,0.0015219654677384724,0.055471161111128466,0.02556456776487247,1.314248306162026e-11,1.082391157630201e-11,1.044306474043768e-06,0.0004927173151445242,0.006373214057358089,2.9146195894716316e-06,1.4483136793145086e-10,1.9823771276852254e-11,5.4368983707258634e-05,1.3104038165792153e-05,1.6791509943406862e-06,0.0011457880515277836,0.0028539839310494945,2.40035958433711e-08
5.078677537129715e-06,0.9069624876576985,0.0005865029024859825,0.0002741263514645924,0.0002562370396286105,0.03837443850719168,0.0,0.0,0.00017856586346394083,5.476580394464437e-06,0.004266807343849907,0.018013288513774473,9.361262405863288e-06,1.4725919179456278e-10,1.2547066458432467e-07,2.712923716261217e-05,0.00018313328095925508,0.0008287499544250586,3.2030642349155196e-08,1.1237093926769801e-08,6.994674217468665e-06,4.787703276578981e-09,3.2006091709621395e-05,4.636496487595264e-07,8.405442027736223e-09,4.604918626839893e-08,1.481513165413739e-09,2.600343906125011e-06,6.245801807536654e-08,6.02497654239333e-10,4.422346702149407e-08,2.4848599806020475e-12,1.1124755576980829e-10,1.8919688122023724e-09,3.76,0.0,0.6992601455137034,0.9636479521018901,0.01830465199966622,0.001548896993964478,0.05643281038501765,0.02611442569151833,1.309545865261996e-11,1.0785115570403242e-11,1.040566888656182e-06,0.0004934589877539864,0.006546498507315505,2.9626126632976784e-06,1.4492065061763025e-10,1.9836105658408794e-11,5.4400475136882476e-05,1.3080357197242742e-05,1.7067767070438348e-06,0.0011969145464143449,0.0028519452973745463,2.4995840065840228e-08
