Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78)
0.00021357348282848541,0.4836013801036268,5.557521972390009e-11,1.098012562436662e-11,1.3228781677975623e-09,1.010739778537251e-08,0.0,0.0,1.4071585618933203e-08,2.8912558543212985e-10,8.929811367312688e-09,8.766544604848975e-09,6.435811508521334e-18,7.904625829788611e-32,6.217948456599697e-22,3.4608468064418466e-13,2.1252386015019854e-12,1.4918810024119247e-10,3.785044609363843e-24,1.3861107993253965e-32,6.329454891218644e-20,4.1086361451443005e-26,3.062170247130422e-13,1.8715900929875662e-16,6.543627428976626e-18,5.27650771585428e-20,1.9880943933506955e-29,3.1277120949799685e-20,2.013768063314909e-20,3.250033880309164e-24,1.504068934440752e-20,1.7332586014150851e-25,7.726605714760456e-27,9.15876516590176e-27,3.76,0.0,0.9845025768790071,0.9999854992713942,8.381150951618469e-07,1.0860622424129722e-11,1.6077316603303373e-08,1.786069885826608e-08,5.789561649860077e-16,1.0651951162894143e-17,2.0835965247726482e-14,1.4155242968750971e-12,8.280954376823885e-07,4.828301964726805e-09,9.97751737711351e-16,5.775809972680979e-20,6.276906678940615e-13,6.728454888391901e-15,5.805630333658825e-14,1.5017253968619945e-12,1.3634460654430249e-05,6.6810852427847174e-21,3.728802540784184e-14,2.0131081277518497e-21,9.756027304884736e-21,5.3108450860595693e-20,6.186572820510193e-30,9.405786780598684e-23,1.0927974900475715e-19
0.00023122338385793393,0.48360138035139344,5.6076968693928126e-11,1.1599268256883529e-11,1.4428988641555026e-09,1.0992349179841214e-08,0.0,0.0,1.5244241165456545e-08,3.3866245466190246e-10,1.1313975734476526e-08,9.49124211652826e-09,7.03032617695095e-18,8.01719835120159e-32,6.268776367350517e-22,3.460846610729305e-13,2.127466043038205e-12,1.6155932036319826e-10,4.802776160056985e-24,1.1159264617872763e-32,7.437116455133084e-20,4.1089238270714317e-26,3.062169701735603e-13,2.3408163481317116e-16,6.5648933137947826e-18,7.109092161420124e-20,2.299539429791234e-29,3.4358038336975193e-20,2.23271717871778e-20,3.257917865191645e-24,1.636905281337388e-20,2.1983460269983657e-25,8.956248343974189e-27,1.0942232617885412e-26,3.76,0.0,0.9845024251353945,0.999985347668209,9.87312876967021e-07,1.1929409402468347e-11,1.7537071501096727e-08,2.098313320118266e-08,5.789561211757891e-16,1.0651950316224432e-17,2.0835960987256433e-14,1.4155626576661433e-12,9.748162399215925e-07,5.268776032620452e-09,9.978645287732382e-16,5.776277427102745e-20,6.277382497679171e-13,6.729654881978594e-15,6.332773051556956e-14,1.6319085590226416e-12,1.3634458587376229e-05,7.564252525194696e-21,4.894256916217671e-14,2.2026935999903446e-21,1.2416270534494068e-20,6.970781086320115e-20,7.812905551109852e-30,1.114666042482606e-22,1.4426933647035566e-19
0.00024887328488738244,0.48360138063313257,5.658583327819386e-11,1.222731705112159e-11,1.5646463227024854e-09,1.1885015419351494e-08,0.0,0.0,1.641846943623569e-08,3.920691201550794e-10,1.4099210098637503e-08,1.0215940977986189e-08,7.635472426374272e-18,8.09735764558621e-32,6.320325385739664e-22,3.460846398411136e-13,2.1290171090106667e-12,1.7394023994846324e-10,5.993203116772871e-24,1.699586327902053e-32,8.637246995263073e-20,4.109234496087075e-26,3.062169109237198e-13,2.885036905911119e-16,6.584129543557691e-18,9.393280304798115e-20,2.636176604932384e-29,3.744190377913981e-20,2.452046236996474e-20,3.2634467210838216e-24,1.7816548132275162e-20,2.741476676363323e-25,1.0298129084356882e-26,1.2901945584568686e-26,3.76,0.0,0.9845022603220849,0.9999851830099848,1.149553438971306e-06,1.2999122112635476e-11,1.9017825500617094e-08,2.4506650212912362e-08,5.78956019284632e-16,1.0651948426085308e-17,2.0835956362196755e-14,1.4156049347804032e-12,1.1341783167294838e-06,5.7155867460475006e-09,9.979334555598583e-16,5.776591601908242e-20,6.277937522511223e-13,6.7310791447062604e-15,6.867498690612759e-14,1.7634576420366655e-12,1.3634456342321262e-05,8.50717260704549e-21,6.294888930097091e-14,2.396174482808276e-21,1.5528200489953515e-20,8.965677368868545e-20,9.753572477896048e-30,1.3059691154238734e-22,1.877098584977e-19
0.000266523185916831,0.4836013809516548,5.710190790436778e-11,1.286439030420315e-11,1.6881433302575876e-09,1.2785505846274155e-08,0.0,0.0,1.759434730398151e-08,4.4933709546192635e-10,1.7318847537089945e-08,1.0940641422603963e-08,8.251516090094543e-18,8.216919928339503e-32,6.372605080004824e-22,3.4608461692500437e-13,2.1301587213732455e-12,1.863318275015717e-10,7.370890662059382e-24,2.1997664457998735e-32,9.93085959793578e-20,4.1095690154983256e-26,3.0621684689482374e-13,3.5104051339942783e-16,6.6021592702379504e-18,1.2200279989180246e-19,2.998625113301641e-29,4.0527981032747557e-20,2.6716489858615994e-20,3.267560776174171e-24,1.9387682603765582e-20,3.3693497668758466e-25,1.1758032877108491e-26,1.5043126253414377e-26,3.76,0.0,0.9845020822512127,0.9999850051090418,1.325024315009376e-06,1.4069505620111776e-11,2.051985576071133e-08,2.8464584321814075e-08,5.78955835212517e-16,1.0651945061690262e-17,2.0835951367524805e-14,1.415651327832627e-12,1.3063358383266926e-06,6.168817722176932e-09,9.979775211255666e-16,5.776821775305439e-20,6.278579676271225e-13,6.732751544828989e-15,7.409907312510843e-14,1.8965092418572833e-12,1.3634453916706404e-05,9.51206663280985e-21,7.956624208400411e-14,2.5936517389130257e-21,1.913001076273769e-20,1.1332459393321428e-19,1.205163929177528e-29,1.5151750974766675e-22,2.410936197673537e-19
0.0002841730869462795,0.48360138130980485,5.7625288195590675e-11,1.3510607836347932e-11,1.813412964380483e-09,1.3693931252803549e-08,0.0,0.0,1.8771952456250977e-08,5.104581919871997e-10,2.1006627929626618e-08,1.1665343706909841e-08,8.87873033983446e-18,8.318162157712694e-32,6.425625139454613e-22,3.46084592300526e-13,2.1310642016172706e-12,1.98735091597527e-10,8.950603219428825e-24,2.619029839827996e-32,1.1319065746012302e-19,4.1099279551010545e-26,3.0621677801724033e-13,4.2231662285506717e-16,6.619515842350765e-18,1.56069507610356e-19,3.387533739244838e-29,4.3615799287443953e-20,2.8914590834713504e-20,3.270895889658755e-24,2.108669598737278e-20,4.0885820633147043e-25,1.3342012826987027e-26,1.7371234112863626e-26,3.76,0.0,0.9845018907324334,0.999984813775223,1.5139155129272956e-06,1.5140396595728137e-11,2.2043442976059246e-08,3.289067682529905e-08,5.789556889230477e-16,1.0651942366902984e-17,2.0835945998168496e-14,1.4157020257553285e-12,1.491445042142952e-06,6.62855364519657e-09,9.980179682971248e-16,5.777045338870603e-20,6.279317054828841e-13,6.734696758926994e-15,7.960100254704373e-14,2.0312052774231903e-12,1.3634451307938929e-05,1.0581225232572846e-20,9.906438422749854e-14,2.7952305832063943e-21,2.3260706135486503e-20,1.410954813627956e-19,1.4753598378639718e-29,1.7430208711959373e-22,3.0608157932307173e-19
0.00030182298797572807,0.4836013817104625,5.815607094378337e-11,1.4166091012121511e-11,1.940478595660514e-09,1.4610403899379844e-08,0.0,0.0,1.995136340631411e-08,5.75424520751e-10,2.5196703412699488e-08,1.2390048111662081e-08,9.517395907854731e-18,8.392809949388284e-32,6.47939537174289e-22,3.4608456594327277e-13,2.131837669614404e-12,2.11151081524322e-10,1.0747307718205674e-23,3.1220375978179313e-32,1.2803079138570638e-19,4.110310908407563e-26,3.062167042204116e-13,5.029657157622343e-16,6.636518506877443e-18,1.9695877100011577e-19,3.803575707326844e-29,4.670508404599054e-20,3.111438310477708e-20,3.273802160047259e-24,2.291766615282024e-20,4.905850255078177e-25,1.5056400804483894e-26,1.9891918899128748e-26,3.76,0.0,0.9845016855728925,0.9999846088158639,1.716419545841252e-06,1.621169945993412e-11,2.3588871404980017e-08,3.7819081346426535e-08,5.789555428825636e-16,1.0651939670853795e-17,2.0835940248811565e-14,1.4157571642997978e-12,1.6896642586172757e-06,7.094880274192458e-09,9.980619738153776e-16,5.777288548022498e-20,6.280157582910871e-13,6.736939922221602e-15,8.518180140419685e-14,2.167693156883116e-12,1.3634448513391917e-05,1.1717010547980827e-20,1.217239096465008e-13,3.001020684027149e-21,2.7960172764883683e-20,1.733690804606426e-19,1.7909414438127198e-29,1.990296128311986e-22,3.845111876188666e-19
0.0003194728890051766,0.4836013821565426,5.869435419413942e-11,1.4830962756081025e-11,2.0693638902149736e-09,1.553503753318473e-08,0.0,0.0,2.1132659504035768e-08,6.442284941809329e-10,2.9923643901475506e-08,1.3114754942709783e-08,1.016780131735304e-17,8.616725094991945e-32,6.533925711499892e-22,3.460845378285224e-13,2.1325347286307323e-12,2.2358088804155522e-10,1.2776176905656913e-23,3.6363986853040824e-32,1.4384219630078366e-19,4.110719131527336e-26,3.062166254328545e-13,5.936307148149318e-16,6.6533417515620824e-18,2.4555442885910544e-19,4.247441809038441e-29,4.979569844956892e-20,3.3315669433939524e-20,3.2764578909528823e-24,2.4884606927868356e-20,5.828038936926288e-25,1.6907861615535733e-26,2.261100226267406e-26,3.76,0.0,0.9845014665771938,0.9999843900357612,1.932731463751021e-06,1.7283366158189434e-11,2.5156428899875142e-08,4.328436935820899e-08,5.789553611677631e-16,1.0651936331451676e-17,2.0835934114144124e-14,1.41581691494463e-12,1.9011539372850386e-06,7.567884452144913e-09,9.981056571445457e-16,5.777537578348621e-20,6.281109751881184e-13,6.739507441137023e-15,9.084250889611092e-14,2.3061259476275548e-12,1.3634445530403843e-05,1.2921858294016412e-20,1.4783659229684547e-13,3.2111363701621268e-21,3.3269251690293565e-20,2.105609586565827e-19,2.157257089932801e-29,2.2578466781471947e-22,4.78404446374717e-19
0.00035477269106407364,0.48360138319680873,5.97938205953125e-11,1.618937151892221e-11,2.3326896261824253e-09,1.740925029889534e-08,0.0,0.0,2.350122879204028e-08,7.933205428419269e-10,4.112852224084538e-08,1.4564177239195555e-08,1.1505026238928399e-17,8.966270839660315e-32,6.645307081389774e-22,3.460844762259852e-13,2.133813942152631e-12,2.4848652589647293e-10,1.7592149772064356e-23,5.16332063499668e-32,1.7843716927029454e-19,4.111610978237104e-26,3.0621645259489164e-13,8.076268297138804e-16,6.68681421015434e-18,3.6969484281971826e-19,5.221522477045043e-29,5.598067651626535e-20,3.772238638655958e-20,3.281443449016904e-24,2.9242577407540344e-20,8.015219406332463e-25,2.1050413063219524e-26,2.8668576800055266e-26,3.76,0.0,0.9845009862828363,0.9999839102196207,2.4075720326646776e-06,1.942770496253918e-11,2.835910064950311e-08,5.5966004801390975e-08,5.789549524073683e-16,1.065192882478955e-17,2.08359206674081e-14,1.4159509731677859e-12,2.364597234696437e-06,8.534278300492416e-09,9.981943401433429e-16,5.778062484094141e-20,6.283384704953172e-13,6.74572646566256e-15,1.0240787207327538e-13,2.5894678996725515e-12,1.3634438988282625e-05,1.5548864706664022e-20,2.1164654827114008e-13,3.644826305621275e-21,4.5884859635495863e-20,3.014444599925684e-19,3.0652718725629487e-29,2.8574587505017534e-22,7.216433641264112e-19
0.00039007249312297067,0.48360138445464446,6.092449680251478e-11,1.7586849271127882e-11,2.6035855175853245e-09,1.931750998347004e-08,0.0,0.0,2.58783122757367e-08,9.576797356796597e-10,5.490639211940992e-08,1.6013613586869794e-08,1.2892879109721862e-17,9.315838402963026e-32,6.759851263182899e-22,3.4608440728843317e-13,2.1350369781446737e-12,2.7346159452765777e-10,2.3524149634708555e-23,7.095573842761218e-32,2.1710397288891336e-19,4.1126068032437436e-26,3.0621625891237233e-13,1.0696361032956363e-15,6.720360958683437e-18,5.367504593619367e-19,6.315770696852558e-29,6.217052199248064e-20,4.2134368087119665e-20,3.2863819781496885e-24,3.4193667742855765e-20,1.0706749326251636e-24,2.5830039348202336e-26,3.5593933810637454e-26,3.76,0.0,0.9845004482341313,0.9999833727131605,2.9400495832342383e-06,2.157333313726743e-11,3.165383421423317e-08,7.122072631131429e-08,5.789545479747514e-16,1.0651921371266369e-17,2.083590561439035e-14,1.4161057083479092e-12,2.883101924043855e-06,9.528451996200089e-09,9.982814466044992e-16,5.778613017549427e-20,6.28621684615563e-13,6.753586663798241e-15,1.143056696580543e-13,2.882575658919371e-12,1.3634431659573837e-05,1.8483284421314756e-20,2.930656544398138e-13,4.097316054522894e-21,6.145637829353791e-20,4.1740836478634524e-19,4.2494100670033174e-29,3.5498837830479915e-22,1.0559880952616372e-18
0.0004253722951818677,0.48360138595468505,6.20872126676034e-11,1.9024437205186915e-11,2.8822518411062395e-09,2.1260782034106735e-08,0.0,0.0,2.826457601721187e-08,1.1372564128954427e-09,7.154943207007556e-08,1.7463067449767524e-08,1.4333976350555757e-17,9.728565987929222e-32,6.877642342623485e-22,3.460843308059546e-13,2.13629405941232e-12,2.9851641440805107e-10,3.070131937008666e-23,9.405153447362172e-32,2.599907185821779e-19,4.113711613319899e-26,3.062160437786793e-13,1.385143262431353e-15,6.754268113068702e-18,7.55958690435436e-19,7.536557345021188e-29,6.836515667778662e-20,4.6551458805466905e-20,3.291576162612197e-24,3.977259739275697e-20,1.3960401192890178e-24,3.131312804021385e-26,4.3439629674551327e-26,3.76,0.0,0.9844998507730964,0.9999827758600266,3.5318191527095343e-06,2.3720216166296418e-11,3.50430655584466e-08,8.934072771319599e-08,5.789540874287946e-16,1.0651912889995113e-17,2.083588891025677e-14,1.4162826403513637e-12,3.458030618916345e-06,1.0551140426429158e-08,9.983924705116638e-16,5.779284023614169e-20,6.289686234520571e-13,6.763338378697429e-15,1.2654469559916314e-13,3.1868960419846585e-12,1.3634423521693661e-05,2.1747477504794768e-20,3.9486785161757596e-13,4.56970970163249e-21,8.035324144018035e-20,5.624035093309746e-19,5.765618374520409e-29,4.344290316173844e-22,1.505141147515771e-18
0.0004606720972407647,0.4836013877221771,6.328281913514716e-11,2.0503203267093105e-11,3.1688939323031402e-09,2.324005754513486e-08,0.0,0.0,3.0660700557117084e-08,1.332005920251875e-09,9.135705916511092e-08,1.8912542804409473e-08,1.583108708245355e-17,9.567852081889719e-32,6.99876654247882e-22,3.460842465631211e-13,2.137622636148029e-12,3.2366208272701834e-10,3.9256434106277485e-23,1.1111282912564224e-31,3.072667239339897e-19,4.114926535127149e-26,3.0621580657120627e-13,1.759790646539127e-15,6.7886717928862454e-18,1.0375608312982809e-18,8.890636672931851e-29,7.45646580993384e-20,5.097375610371218e-20,3.2971353946455297e-24,4.6015874139218473e-20,1.7836769720514158e-24,3.757333634452215e-26,5.226089735366839e-26,3.76,0.0,0.9844991921979172,0.9999821179600739,4.184579528711683e-06,2.5868372611591865e-11,3.852929217218213e-08,1.106254427699221e-07,5.789535582422191e-16,1.0651903156368398e-17,2.08358705092481e-14,1.416483437308252e-12,4.090782444211304e-06,1.1603097026225175e-08,9.9853262971519e-16,5.780096977242028e-20,6.293879483361e-13,6.77525176619057e-15,1.3913396579993552e-13,3.5039845211196626e-12,1.3634414551461205e-05,2.5365201314612287e-20,5.200425701270465e-13,5.063207550486611e-21,1.0296849791769035e-19,7.406876291573677e-19,7.675948014441705e-29,5.251129993738359e-22,2.0966256882656193e-18
0.0004959718992996618,0.4836013897829926,6.451218874919439e-11,2.2024242867142873e-11,3.4637223158700387e-09,2.5256353908485536e-08,0.0,0.0,3.3067381296508754e-08,1.541888674335468e-09,1.1463612299531301e-07,2.0362044181661123e-08,1.7387144330271334e-17,1.0262174161736614e-31,7.123312273829496e-22,3.4608415433869933e-13,2.139007224671547e-12,3.489105214504001e-10,4.9326022602265304e-23,1.7018954035098766e-31,3.5912409807675017e-19,4.116255603181174e-26,3.0621554665082626e-13,2.1993820525191128e-15,6.823518694341036e-18,1.3928291861262547e-18,1.0385234199269033e-28,8.076925991872405e-20,5.540157268671283e-20,3.303029190643433e-24,5.2961745176242327e-20,2.239537430838033e-24,4.469155688675782e-26,6.211557723240742e-26,3.76,0.0,0.9844984707618414,0.9999813972682602,4.900074354216172e-06,2.801787431086049e-11,4.211507465537429e-08,1.3538173925790625e-07,5.78952986741311e-16,1.0651892640136022e-17,2.083585036453496e-14,1.416709870153552e-12,4.782793947010935e-06,1.2685094255421411e-08,9.986862573669517e-16,5.780997705331098e-20,6.298889729074914e-13,6.789617571671121e-15,1.520827238245209e-13,3.835511957367565e-12,1.3634404725083422e-05,2.936169225646888e-20,6.718083982951452e-13,5.579114585058235e-21,1.2972213080500665e-19,9.56844822842646e-19,1.0048724520044141e-28,6.282293230500822e-22,2.862114578893005e-18
0.0005312717013585588,0.4836013921636479,6.577621619111762e-11,2.3588679595623403e-11,3.7669528360655435e-09,2.731071548099367e-08,0.0,0.0,3.548532888849388e-08,1.7668702299722528e-09,1.4170110437290966e-07,2.1811576711179084e-08,1.900525697828919e-17,1.0734837039775665e-31,7.251370190558351e-22,3.460840539057469e-13,2.1404304675683665e-12,3.7427452690657323e-10,6.105049285964782e-23,1.8278207559519892e-31,4.157794229809205e-19,4.1177114694260264e-26,3.062152633616815e-13,2.709886970581934e-15,6.858779987627525e-18,1.8340951485418404e-18,1.2027989565149585e-28,8.697920757477042e-20,5.98352158190857e-20,3.309213027622014e-24,6.065073432871725e-20,2.7701091207062706e-24,5.275781699728394e-26,7.30642945503322e-26,3.76,0.0,0.9844976846720415,0.9999806119935116,5.6800932608796655e-06,3.0168796489609666e-11,4.5803038304229084e-08,1.6392411777230593e-07,5.789523654423946e-16,1.0651881206789306e-17,2.083582842815076e-14,1.4169638016927159e-12,5.535540031072877e-06,1.379792407568172e-08,9.988485176241408e-16,5.781971487478777e-20,6.304816910201427e-13,6.806748284092416e-15,1.6540044661090488e-13,4.183271706468129e-12,1.3634394018139642e-05,3.376375193168057e-20,8.536274906662633e-13,6.1188496969819055e-21,1.610646809957057e-19,1.2158060688257538e-18,1.295872370370872e-28,7.451281913696686e-22,3.837781489839612e-18
0.0005665715034174559,0.4836013948913189,6.70758188686049e-11,2.5197665968348953e-11,4.078806791636471e-09,2.9404214268483876e-08,0.0,0.0,3.791526963955672e-08,2.006921349853249e-09,1.7287431888965377e-07,2.326114616864842e-08,2.0688722901090182e-17,1.121658024191837e-31,7.383033249033649e-22,3.4608394503129614e-13,2.1419018341016943e-12,3.997678226789682e-10,7.45742623077466e-23,2.378169656771103e-31,4.774755360179028e-19,4.1192960734862393e-26,3.0621495603061367e-13,3.297445117736551e-15,6.894499791672315e-18,2.3747782862066114e-18,1.3827054867298634e-28,9.319467737029943e-20,6.42748860233482e-20,3.315717633346443e-24,6.912569794837507e-20,3.38193482665434e-24,6.187196928302013e-26,8.517074495274418e-26,3.76,0.0,0.9844968320884533,0.999979760297561,6.526473030526858e-06,3.232118973674727e-11,4.9595874752213415e-08,1.9657491539342593e-07,5.789516880096035e-16,1.0651868742312662e-17,2.08358046510241e-14,1.4172472157673804e-12,6.350534914622405e-06,1.4942398444081888e-08,9.990302930802604e-16,5.783060840102987e-20,6.311768388477853e-13,6.8269797066099385e-15,1.790968503802415e-13,4.549187118205352e-12,1.3634382405565728e-05,3.859983854897085e-20,1.0692208115288916e-12,6.683955699961785e-21,1.9748120130230095e-19,1.5228709313346072e-18,1.6487354110986205e-28,8.773399406392052e-22,5.064675936507444e-18
0.000601871305476353,0.48360139799386015,6.841193750639704e-11,2.6852384203860338e-11,4.399511076896081e-09,3.1537950627372665e-08,0.0,0.0,4.035794592096342e-08,2.2620180764792225e-09,2.084861255766871e-07,2.4710759026157603e-08,2.2441043185696873e-17,1.086170395983721e-31,7.518396767910953e-22,3.460838274762077e-13,2.1434380671888665e-12,4.254051165937928e-10,9.00458928739397e-23,3.070619092637042e-31,5.444834215958296e-19,4.121013616676666e-26,3.0621462396673066e-13,3.968370836610364e-15,6.9307332415836445e-18,3.0294165036847877e-18,1.5791135715312264e-28,9.94158321434538e-20,6.872076878967727e-20,3.322607291872873e-24,7.843187473668757e-20,4.08158935909607e-24,7.214376996238876e-26,9.850177454058617e-26,3.76,0.0,0.9844959111225816,0.9999788402937546,7.441098785885993e-06,3.447509916536001e-11,5.349634368579471e-08,2.3366451446147875e-07,5.789509571645009e-16,1.0651855294540873e-17,2.083577898294924e-14,1.4175622182278212e-12,7.22933311228891e-06,1.6119349829544283e-08,9.992387513345946e-16,5.784294981081151e-20,6.319859355139034e-13,6.850672350422019e-15,1.9318189681518082e-13,4.935319459937005e-12,1.3634369861637794e-05,4.390016342024407e-20,1.3225842818877492e-12,7.276110196461521e-21,2.394955755695173e-19,1.883730552393595e-18,2.0722846444574053e-28,1.0265960508362988e-21,6.5891242780130755e-18
