Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69)
3.766010340272297e-06,0.6933537906082008,3.768017706497549e-06,6.872826253538453e-07,1.2583077784773705e-06,7.488263113014608e-05,0.0,0.0,3.1568036841556565e-06,4.542379049678659e-08,2.0071654814484324e-06,4.370760161223066e-05,4.119307612588504e-11,4.374567649549179e-17,5.684000375723272e-12,1.1030281624682203e-07,4.1302990829047367e-07,6.959797211741321e-07,5.961174716526634e-15,1.5319791097464401e-18,3.866559067017779e-12,2.4692170312661944e-14,1.1306433604825004e-07,1.8389191348953918e-11,6.000972651830227e-12,6.568588948366864e-13,6.97217919802592e-17,1.824350042354369e-11,1.677799829831057e-12,1.0723303555121283e-14,3.838243632170357e-13,1.3259002470619289e-18,3.184274856821665e-17,3.8218430211446697e-17,3.76,0.0,0.8744351161502782,0.9994507555295732,4.1335480833600675e-05,4.5534435584795004e-07,0.00010737763101481001,4.7608738096615716e-05,1.0470418775072935e-12,2.0107236124137432e-13,4.9211738047218e-09,9.438425964224445e-07,2.0298662399355782e-05,1.0682302147170624e-07,4.739713025802786e-12,3.9147476412088374e-14,1.2794561608382543e-07,1.3697604913927982e-08,1.5439201058976706e-09,1.1490251325593153e-07,0.0004689525186129155,4.864592652676925e-13,3.643801439347723e-10,2.0222423860825422e-13,8.491411496521733e-15,6.678315176459869e-17,2.261123235596177e-19,1.2143090496792752e-12
3.825265555724001e-06,0.6933539787172275,3.771261367962975e-06,6.908908075723298e-07,1.273520171529179e-06,7.61559743947856e-05,0.0,0.0,3.2079191999770513e-06,4.6803715634602535e-08,2.062412262256783e-06,4.441443912548884e-05,4.194617186070874e-11,4.382089002690805e-17,5.688864068553798e-12,1.1030235158681459e-07,4.154432622375324e-07,7.073749902448358e-07,6.1361610282402696e-15,1.5924625889385888e-18,3.997762520967431e-12,2.4692687455123942e-14,1.1306371564950282e-07,1.9074510055040434e-11,6.0423784182780555e-12,6.841808275838716e-13,7.149259473234333e-17,1.8700150655602723e-11,1.7328333083263054e-12,1.0857104745207207e-14,3.924797158539502e-13,1.3701562086918934e-18,3.272146531498349e-17,4.0022815915784046e-17,3.76,0.0,0.8744317292786485,0.9994490651655781,4.242020102171707e-05,4.6669697359002107e-07,0.00010928085604841932,4.839834362340716e-05,1.047035403242726e-12,2.010711163455297e-13,4.921143500115575e-09,9.439875253922947e-07,2.0988219252189012e-05,1.087316653097901e-07,4.741370143906419e-12,3.9154067161481805e-14,1.279680114944677e-07,1.3700062810827376e-08,1.571293376995624e-09,1.172631765042289e-07,0.0004689517255231258,4.980523577911902e-13,3.820647327142519e-10,2.0629570662774786e-13,8.925436160484702e-15,7.002453389986238e-17,2.347647620214317e-19,1.2658099745825432e-12
3.943775986627408e-06,0.6933543557866011,3.7777481325157185e-06,6.98119599405634e-07,1.3040060255139172e-06,7.87056414231849e-05,0.0,0.0,3.310083244907551e-06,4.96149615961266e-08,2.176362720957472e-06,4.582814728534102e-05,4.346822890631536e-11,4.3971481212027294e-17,5.698589165300834e-12,1.1030141990065796e-07,4.200782532740856e-07,7.302134988807628e-07,6.497232892250909e-15,1.7180765349037085e-18,4.267600021849316e-12,2.4693736027564182e-14,1.1306246892263853e-07,2.048904975877789e-11,6.122576370062699e-12,7.409520637665248e-13,7.509755635403782e-17,1.9621391754697875e-11,1.8447842572554622e-12,1.1116497654941136e-14,4.100415211273802e-13,1.4615636841708257e-18,3.451256579793797e-17,4.380108225432551e-17,3.76,0.0,0.8744249093618557,0.9994456457818336,4.4628655657090775e-05,4.89596120468134e-07,0.0001130951802983443,4.9981134404934354e-05,1.0470223904739226e-12,2.010686142126814e-13,4.9210825679540765e-09,9.442408166982006e-07,2.2402047084569794e-05,1.125568335212157e-07,4.744234221756771e-12,3.916554403712036e-14,1.2800699232287576e-07,1.3704356409235762e-08,1.6261528283800919e-09,1.2202332118402075e-07,0.0004689501211852419,5.215955261417669e-13,4.1911320956709967e-10,2.1450362912266173e-13,9.837690177214491e-15,7.68150930989852e-17,2.5267257235939157e-19,1.3729044874752239e-12
4.050435374440474e-06,0.6933546961326477,3.7835879444936143e-06,7.046400740067936e-07,1.331513110863145e-06,8.100373957632366e-05,0.0,0.0,3.4019546348057945e-06,5.2202892940160964e-08,2.282963370069865e-06,4.7100515377196445e-05,4.485633363156637e-11,4.410725822124853e-17,5.707342913687533e-12,1.103005786854259e-07,4.240406995894449e-07,7.508240010270634e-07,6.835240857743377e-15,1.836545282279541e-18,4.518999588991658e-12,2.4694695515508848e-14,1.1306134010077138e-07,2.181273404139461e-11,6.191899947277815e-12,7.945232687004541e-13,7.841479142263049e-17,2.0459182025757266e-11,1.947614635641894e-12,1.134078724431816e-14,4.261357172930243e-13,1.5472088946409824e-18,3.616312840351807e-17,4.73996287988522e-17,3.76,0.0,0.8744187187129892,0.9994425241795695,4.666083592655623e-05,5.104170531888495e-07,0.00011653703506609745,5.1409826716641876e-05,1.0470106056362123e-12,2.0106634820237826e-13,4.921027364355232e-09,9.444335460119087e-07,2.3714057283108124e-05,1.1600845340103277e-07,4.7463762232473465e-12,3.9174229180931396e-14,1.2803647370974933e-07,1.3707622655957485e-08,1.6756548471574277e-09,1.263528728725315e-07,0.00046894865656921025,5.431947375735016e-13,4.5441763744534817e-10,2.219661652673116e-13,1.0710519309195022e-14,8.328598444803261e-17,2.6948895072643844e-19,1.4740526121098731e-12
4.1570947622535405e-06,0.6933550374251519,3.789431595294263e-06,7.111747149422977e-07,1.359086531890907e-06,8.330505800276072e-05,0.0,0.0,3.4937539553031157e-06,5.484473936017533e-08,2.3935116851293114e-06,4.837290605864988e-05,4.626191650217859e-11,4.4243321656085286e-17,5.716101285620953e-12,1.1029973491380358e-07,4.2781514537803006e-07,7.714887038811746e-07,7.186037780046637e-15,1.96027869888788e-18,4.778580276170332e-12,2.4695669404612418e-14,1.1306020485768922e-07,2.3184962196106748e-11,6.258651312691515e-12,8.504997499662697e-13,8.180156620045955e-17,2.130478876445356e-11,2.05233135647544e-12,1.1556621403292407e-14,4.4250586988917845e-13,1.6361409980881402e-18,3.78504480692184e-17,5.1191268197237256e-17,3.76,0.0,0.8744124780168369,0.9994393606446346,4.873534655482649e-05,5.314286648263147e-07,0.00011998736961500986,5.28425910800997e-05,1.0469987511834676e-12,2.0106406881787264e-13,4.920971818100925e-09,9.445989200876412e-07,2.506354023220299e-05,1.1946855663284486e-07,4.748178043010269e-12,3.9181636246010526e-14,1.28061602500503e-07,1.3710426328718778e-08,1.7252784415480726e-09,1.3072677895861598e-07,0.0004689471722711578,5.651865111505199e-13,4.916310558612209e-10,2.2950162912807177e-13,1.1633992849547275e-14,9.010676538710926e-17,2.869814304665522e-19,1.579822742952511e-12
4.263754150066607e-06,0.693355379678361,3.7952808455733437e-06,7.177238204072044e-07,1.386726451181528e-06,8.56095990398211e-05,0.0,0.0,3.5854814060883344e-06,5.753969085527111e-08,2.508118858123096e-06,4.964531413476788e-05,4.7685157986351496e-11,4.437971525391061e-17,5.724867093457832e-12,1.1029888858479651e-07,4.314107894835189e-07,7.92208873261798e-07,7.550041220472026e-15,2.0894082376011065e-18,5.046426622721627e-12,2.469665720155307e-14,1.1305906318340643e-07,2.4606321789559264e-11,6.3229517476676165e-12,9.089393092873867e-13,8.5258458605375e-17,2.2157845170744697e-11,2.158860408494649e-12,1.1764227728105018e-14,4.591544704603091e-13,1.7284436243812192e-18,3.957473519592141e-17,5.518123752392644e-17,3.76,0.0,0.8744061871751974,0.9994361550797051,5.0852289164062934e-05,5.526219075710953e-07,0.0001234461762756261,5.4279536133413055e-05,1.0469868269859517e-12,2.01061776034095e-13,4.920915931245968e-09,9.447417394502554e-07,2.6450486173190952e-05,1.2293713409602558e-07,4.749697673606075e-12,3.9187988055424324e-14,1.2808313899282502e-07,1.3712850323280228e-08,1.7750234928857054e-09,1.351463461318488e-07,0.0004689456682528168,5.875745544378747e-13,5.308031489413351e-10,2.3711148756149363e-13,1.2609642092751227e-14,9.728653953984388e-17,3.051634090055167e-19,1.6903227799784562e-12
4.370413537879673e-06,0.693355722906585,3.8011371598785385e-06,7.242876406888127e-07,1.4144330123369339e-06,8.79173659192752e-05,0.0,0.0,3.6771372173037694e-06,6.028694880782114e-08,2.6268960558575827e-06,5.091773530976068e-05,4.912624033928588e-11,4.451647571334041e-17,5.733642676433968e-12,1.1029803969714039e-07,4.3483638202195393e-07,8.129857908171887e-07,7.927669406652614e-15,2.22406804149495e-18,5.322625647729604e-12,2.4697658439743415e-14,1.1305791506744323e-07,2.6077401510032e-11,6.384916854021062e-12,9.699010820149364e-13,8.878604610193841e-17,2.3018002244816467e-11,2.267129935701457e-12,1.1963840579386053e-14,4.760840185788126e-13,1.8242008166363525e-18,4.133620308688445e-17,5.937479137659839e-17,3.76,0.0,0.8743998460871713,0.9994329073865806,5.30117656045891e-05,5.739881763862177e-07,0.00012691345013685906,5.5720771438844013e-05,1.0469748329099775e-12,2.0105946982524076e-13,4.9208597057536746e-09,9.448659897498452e-07,2.7874885291896727e-05,1.2641417956815915e-07,4.750983383636309e-12,3.91934696899885e-14,1.2810171442520698e-07,1.3714963515433196e-08,1.8248899222042529e-09,1.396129073357019e-07,0.0004689441444888426,6.103626139025873e-13,5.719837334740917e-10,2.4479723375515126e-13,1.3639016048748579e-14,1.0483443462209444e-16,3.2404860871659244e-19,1.8056628300646304e-12
4.47707292569274e-06,0.6933560671242465,3.8070017573020084e-06,7.308663864479505e-07,1.4422063436243236e-06,9.022836261604578e-05,0.0,0.0,3.76872164428109e-06,6.308572585347701e-08,2.749954419846736e-06,5.219016603361609e-05,5.0585347781667874e-11,4.4653633887873745e-17,5.742429981579468e-12,1.1029718824933269e-07,4.3810024622418535e-07,8.338207537475851e-07,8.319341108125422e-15,2.36439501660713e-18,5.607266896857384e-12,2.469867267813448e-14,1.1305676049889797e-07,2.759879139725814e-11,6.444656818364218e-12,1.0334455699359331e-12,9.238490599180008e-17,2.388492793576685e-11,2.3770702718367065e-12,1.2155699031807407e-14,4.93297019998789e-13,1.9234969774606174e-18,4.3135067905317963e-17,6.377720218285513e-17,3.76,0.0,0.8743934546495521,0.9994296174663857,5.5213877928284244e-05,5.955192873816898e-07,0.00013038918862232985,5.71664073240601e-05,1.0469627688185304e-12,2.0105715016487683e-13,4.920803142671456e-09,9.449749809452451e-07,2.9336727749308863e-05,1.2989968927764816e-07,4.752075342817013e-12,3.9198234910325147e-14,1.281178530211413e-07,1.371682315604457e-08,1.87487768413926e-09,1.441278189509533e-07,0.00046894260089603093,6.335544723565388e-13,6.152227664023747e-10,2.5256038515797603e-13,1.4723682449340942e-14,1.1275960367601094e-16,3.4365108149181383e-19,1.9259552852179825e-12
4.583732313505806e-06,0.6933564123458198,3.8128756535067307e-06,7.374602355823193e-07,1.470046560980595e-06,9.254259372270965e-05,0.0,0.0,3.860234963174945e-06,6.593524574829984e-08,2.8774050662856552e-06,5.346260337483957e-05,5.206266666283034e-11,4.4791215780792984e-17,5.751230630854485e-12,1.1029633423966814e-07,4.412102992140126e-07,8.547150745427113e-07,8.725475533963961e-15,2.5105289072928314e-18,5.900442484331216e-12,2.469969950007304e-14,1.1305559946649656e-07,2.917108305139697e-11,6.502276664711055e-12,1.0996346737298186e-12,9.605561579640094e-17,2.475830633053141e-11,2.4886139595694313e-12,1.2340045099137634e-14,5.107959850944792e-13,2.0264168257299426e-18,4.497154868725354e-17,6.839376051486723e-17,3.76,0.0,0.8743870127571534,0.9994262852195773,5.7458728367096506e-05,6.17207457255146e-07,0.0001338733911363352,5.861655475048745e-05,1.0469506345717625e-12,2.0105481702605253e-13,4.9207462427085105e-09,9.450714627953047e-07,3.083600370751056e-05,1.3339366152996268e-07,4.753006979460142e-12,3.920241149215957e-14,1.2813199028074543e-07,1.3718476858331801e-08,1.924986761834811e-09,1.486924584660721e-07,0.0004689410374309356,6.571539469540667e-13,6.605703519077774e-10,2.604024819043633e-13,1.586522874342453e-14,1.2107122660866714e-16,3.639852139278785e-19,2.051314899457596e-12
4.690391701318873e-06,0.6933567585858446,3.818759695574258e-06,7.440693389100956e-07,1.4979537704822247e-06,9.486006434546423e-05,0.0,0.0,3.951677467343677e-06,6.883474323379498e-08,3.009359086096013e-06,5.47350449149207e-05,5.3558385605991184e-11,4.4929243371867295e-17,5.7600459768185166e-12,1.1029547766627003e-07,4.441740717928879e-07,8.756700807334158e-07,9.146492248724068e-15,2.6626123702798414e-18,6.20224713090275e-12,2.4700738512207295e-14,1.130544319586521e-07,3.0794869823254766e-11,6.5578764951523055e-12,1.1685317251817568e-12,9.979875367145393e-17,2.5637836880492797e-11,2.601695757032322e-12,1.251712220962903e-14,5.285834274181129e-13,2.1330453631053335e-18,4.684586739414061e-17,7.322977541046057e-17,3.76,0.0,0.8743805203030807,0.9994229105460376,5.97464193157913e-05,6.390452837258793e-07,0.00013736605876786025,6.0071325204220894e-05,1.0469384300273526e-12,2.01052470381354e-13,4.92068900695909e-09,9.451577206337656e-07,3.237270335163626e-05,1.3689609639526746e-07,4.753806114184597e-12,3.9206105655260166e-14,1.2814448814964828e-07,1.3719964245826835e-08,1.975217162650441e-09,1.5330822255292166e-07,0.00046893945408676285,6.811648876067382e-13,7.080767479649118e-10,2.683250855960973e-13,1.7065263082605302e-14,1.297785113268006e-16,3.8506574049084877e-19,2.181858864618568e-12
4.797051089131939e-06,0.6933571058589031,3.824654590552181e-06,7.506938248199934e-07,1.5259280703482072e-06,9.718078001893651e-05,0.0,0.0,4.043049464385852e-06,7.178346390039303e-08,3.1459275450357457e-06,5.600748866187471e-05,5.507269563648761e-11,4.506773529375815e-17,5.768877148233164e-12,1.102946185271101e-07,4.469987272497741e-07,8.966871146572459e-07,9.58281110443439e-15,2.820791048267643e-18,6.512778198292387e-12,2.4701789343445316e-14,1.1305325796351355e-07,3.2470746986345365e-11,6.611551719063796e-12,1.2402015192446392e-12,1.0361489884576679e-16,2.652323366513763e-11,2.716252632692922e-12,1.2687173886671748e-14,5.466618623630276e-13,2.2434678403206228e-18,4.8758248999543005e-17,7.829057470055642e-17,3.76,0.0,0.8743739771789577,0.9994194933452629,6.207705331839145e-05,6.610257269421946e-07,0.00014086719404564008,6.153083060673739e-05,1.0469261550408664e-12,2.010501102029629e-13,4.92063143567477e-09,9.452356538354918e-07,3.3946816908315404e-05,1.40406995450029e-07,4.7544958954196825e-12,3.9209405697279005e-14,1.2815564744649562e-07,1.3721318302563998e-08,2.02556891463787e-09,1.5797652549821065e-07,0.0004689378507750612,7.055911757465999e-13,7.577923724958431e-10,2.7632977830589317e-13,1.832541529758042e-14,1.3889069461596119e-16,4.069077475465508e-19,2.3177068852446444e-12
4.9037104769450055e-06,0.693357454179617,3.830560929111808e-06,7.573338031220965e-07,1.5539695525832232e-06,9.950474663560531e-05,0.0,0.0,4.134351273685397e-06,7.478066405015418e-08,3.2872214838602536e-06,5.727993297857744e-05,5.660579029429431e-11,4.5206707393659054e-17,5.777725087856305e-12,1.1029375682003049e-07,4.4969107926061043e-07,9.177675332371116e-07,1.0034852184973979e-14,2.9852136435062618e-18,6.8321357209206845e-12,2.4702851643962495e-14,1.1305207746898837e-07,3.419931189244385e-11,6.663393272194392e-12,1.3147103460631415e-12,1.0750463206193581e-16,2.7414224690400347e-11,2.8322237506407002e-12,1.2850442603465448e-14,5.650338060033286e-13,2.357769729894944e-18,5.070892159261738e-17,8.358150534168308e-17,3.76,0.0,0.8743673832751139,0.9994160335163074,6.44507330574414e-05,6.831420917957365e-07,0.0001443768007329572,6.299518324097258e-05,1.0469138094660704e-12,2.0104773646273984e-13,4.920573528704063e-09,9.453068408566365e-07,3.555833466135483e-05,1.4392636156059669e-07,4.755095578252964e-12,3.9212385008734164e-14,1.2816571816401908e-07,1.3722566492236452e-08,2.0760420636032495e-09,1.626987979109298e-07,0.00046893622744129506,7.304367233797152e-13,8.097678091053982e-10,2.844181618038424e-13,1.964733786670498e-14,1.4841704349254323e-16,4.2952667618333765e-19,2.4589812528346668e-12
5.010369864758072e-06,0.6933578035626384,3.836479205286018e-06,7.639893682582534e-07,1.5820783043332902e-06,0.00010183197038693886,0.0,0.0,4.225583224364495e-06,7.782561055923917e-08,3.4333519185263436e-06,5.855237652296358e-05,5.815786573498453e-11,4.534617320447936e-17,5.786590583975292e-12,1.1029289254276038e-07,4.52257608922997e-07,9.389127077724527e-07,1.0503035760347298e-14,3.156031992117831e-18,7.160422435481234e-12,2.4703925084252325e-14,1.1305089046277483e-07,3.5981164111842355e-11,6.713487825599021e-12,1.3921260230486225e-12,1.1146853602021777e-16,2.8310551220014984e-11,2.949550447747547e-12,1.3007168799207906e-14,5.837017740928359e-13,2.476036709204942e-18,5.2698116491017953e-17,8.91079337528082e-17,3.76,0.0,0.8743607384807445,0.999412530957802,6.68675613455044e-05,7.053880110959025e-07,0.00014789488365443107,6.446449568971882e-05,1.0469013931551494e-12,2.010453491322455e-13,4.9205152866689e-09,9.45372593508077e-07,3.720724696517472e-05,1.4745419870055906e-07,4.755621175988935e-12,3.9215104588636295e-14,1.2817490806483066e-07,1.372373169201563e-08,2.1266366705786603e-09,1.67476485651057e-07,0.00046893458409539283,7.557054723741014e-13,8.64053812486281e-10,2.9259185702217985e-13,2.1032706877420814e-14,1.5836685618737369e-16,4.529383371653472e-19,2.6058069196231685e-12
5.117029252571138e-06,0.6933581540226453,3.842409832969171e-06,7.70660601982216e-07,1.6102544090042832e-06,0.00010416245771421894,0.0,0.0,4.316745653573632e-06,8.091758074051539e-08,3.58442984043259e-06,5.982481819803929e-05,5.972912082121383e-11,4.5486144337800665e-17,5.795474296763887e-12,1.1029202569292513e-07,4.547044809702015e-07,9.601240237423036e-07,1.098778224912784e-14,3.3334011384428065e-18,7.49774380874261e-12,2.4705009354220403e-14,1.1304969693239745e-07,3.7816905559495914e-11,6.761917984654966e-12,1.4725179270623057e-12,1.1550719581762338e-16,2.921196713826236e-11,3.0681762040466057e-12,1.3157590046370278e-14,6.026682811523303e-13,2.5983546407217336e-18,5.472606835909753e-17,9.48752461556182e-17,3.76,0.0,0.8743540426840435,0.9994089855681635,6.932764111848325e-05,7.277574295595267e-07,0.00015142144854936218,6.593888078421358e-05,1.0468889059588782e-12,2.0104294818275973e-13,4.920456709402546e-09,9.454340023252623e-07,3.889354425636229e-05,1.50990511796246e-07,4.756086006132044e-12,3.9217615148976467e-14,1.281833898670423e-07,1.3724832973216737e-08,2.1773528097116197e-09,1.723110489412518e-07,0.0004689329206424286,7.81401393911344e-13,9.207013135002465e-10,3.0085250361139437e-13,2.2483222981264263e-14,1.6874946270470662e-16,4.771589151174431e-19,2.758311572027073e-12
5.223688640384205e-06,0.6933585055743355,3.848353159611125e-06,7.773475755806029e-07,1.6384979471753351e-06,0.00010649621526774499,0.0,0.0,4.407838905073292e-06,8.405586220653662e-08,3.740566216691969e-06,6.109725711038207e-05,6.131975720576837e-11,4.562663080986585e-17,5.804376780160476e-12,1.1029115626806388e-07,4.5703755919890383e-07,9.814028806197932e-07,1.1489512187967839e-14,3.51747940944103e-18,7.844208063829201e-12,2.470610416232256e-14,1.1304849686521776e-07,3.970714060799579e-11,6.808762479120885e-12,1.5559570267481057e-12,1.1962119937720698e-16,3.011823834286445e-11,3.1880466073134758e-12,1.3301940350895927e-14,6.219358396552506e-13,2.724809555214252e-18,5.679301533062035e-17,1.0088884891772694e-16,3.76,0.0,0.8743472957723174,0.9994053972454991,7.183107543050165e-05,7.502445885810354e-07,0.00015495650194812766,6.741845156154588e-05,1.0468763477267986e-12,2.010405335853532e-13,4.92039779612875e-09,9.454919742343123e-07,4.061721706357869e-05,1.5453530659657017e-07,4.7565011452539935e-12,3.9219958864006126e-14,1.2819130720975798e-07,1.372588624943166e-08,2.2281905665155122e-09,1.7720396163686803e-07,0.00046893123701056304,8.075284880920117e-13,9.797614239714902e-10,3.0920175958765473e-13,2.400061234289789e-14,1.7957422605703114e-16,5.022049684313296e-19,2.916625703846254e-12
