Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40)
1.3990083865279267e-07,0.6227701893570827,8.981633977786106e-08,3.0866448672199117e-09,3.220942289473317e-09,2.587000666491551e-08,0.0,0.0,4.724151642308552e-09,9.149002550565973e-13,1.9592904148139043e-09,5.659511537472136e-08,2.737337304009638e-15,8.290591944299678e-22,5.347990975017243e-15,4.657548878111992e-09,5.647449229829589e-10,9.911832071945908e-10,1.531886757305518e-20,4.495000840468023e-27,1.8530875878098227e-17,2.5009220077625454e-17,4.542714871098304e-09,1.4424417458330267e-17,3.657294576039057e-15,6.835969273628025e-20,7.208076329550034e-24,2.950328383091608e-17,1.2691902582563976e-19,5.855085420492879e-21,1.586081238114328e-17,2.5556981106057978e-24,5.062217394313138e-25,7.430097248446242e-26,3.76,0.0,0.9218483649350043,0.9998166921396731,2.269817213573725e-09,7.333019917861227e-12,2.5087691163972532e-08,6.953198110631345e-08,1.3479244582895292e-13,1.479758168240205e-14,2.218870987448308e-10,5.346216431954051e-09,2.0394289995327346e-10,4.832668139932195e-11,7.322525798328413e-16,2.190806935694465e-17,2.871991483613505e-10,1.6121670943345996e-11,2.3832060353571273e-13,8.12076585252116e-12,0.0001832400374448437,6.300257444875936e-18,1.421148112267388e-12,3.1212983055302385e-18,5.592063769280488e-23,3.5595044485784996e-19,8.511541174503598e-26,2.3357710326031445e-20,2.031350173994229e-20,6.817960905657346e-16,3.45082559257225e-15,2.5895178359637943e-23,7.838917076629998e-11,3.7035733483800676e-20,1.1103738653525571e-14,7.459656100530424e-16
1.4309045343039337e-07,0.6227701897021296,9.16710866272748e-08,3.2052520577286683e-09,3.332598132883211e-09,2.695434345132559e-08,0.0,0.0,4.872952755480846e-09,9.635846201925045e-13,2.0107965938285956e-09,5.809487564280571e-08,2.875187348584038e-15,8.774904486424041e-22,5.509328500027639e-15,4.657556926686144e-09,5.795083539768492e-10,1.0172404667032337e-09,1.6129936508749487e-20,4.885087063577234e-27,1.9141959130549265e-17,2.5177604565290106e-17,4.542715775682218e-09,1.5395442632130756e-17,3.7842711715852855e-15,7.22394308312346e-20,7.789368320300934e-24,3.106956663756943e-17,1.3713614286870767e-19,6.292622565216855e-21,1.6615508862916574e-17,2.695906159707482e-24,5.611896240189235e-25,8.231703841808211e-26,3.76,0.0,0.921848362039347,0.9998166902506562,2.3965390204020423e-09,7.718192515423536e-12,2.624983878246771e-08,7.112426979315864e-08,1.3643217835599551e-13,1.491387653007765e-14,2.2188755716707996e-10,5.4557868222330325e-09,2.1837833257133584e-10,5.131671101971405e-11,7.549357333321994e-16,2.235864925364705e-17,2.965230364781136e-10,1.6678659344603975e-11,2.4954570799937116e-13,8.482511091844038e-12,0.00018324003709875326,6.684438330579406e-18,1.4837515698667636e-12,3.3185733536296536e-18,6.079113999272724e-23,3.728367886613835e-19,8.797315290113483e-26,2.4550977686525963e-20,2.1873544912616638e-20,7.201517169437729e-16,3.523157128309999e-15,2.758827233386644e-23,8.229701748698989e-11,3.909872894927611e-20,1.180596494710469e-14,7.992952377573171e-16
1.4628006820799407e-07,0.6227701900470377,9.350338709609285e-08,3.325040811234816e-09,3.4450717103197714e-09,2.8057362806232896e-08,0.0,0.0,5.0233147111655916e-09,1.0137850008991342e-12,2.062303253302918e-09,5.959503011016943e-08,3.0155555431359986e-15,9.268350535323221e-22,5.669382688999733e-15,4.657562853407151e-09,5.942671798317095e-10,1.0432979272803474e-09,1.6962138043949844e-20,5.296602456160504e-27,1.9755881671344324e-17,2.533501148692978e-17,4.542716434615927e-09,1.6404049906660502e-17,3.911544891125777e-15,7.624607069565817e-20,8.399224081235347e-24,3.2676266408657673e-17,1.4788725303365668e-19,6.7506417011346855e-21,1.7379008909490392e-17,2.839843773156907e-24,6.2046336303656505e-25,9.094961112444188e-26,3.76,0.0,0.9218483591189506,0.999816688356132,2.527305325454823e-09,8.113302795730688e-12,2.7435963347030086e-08,7.27169614713673e-08,1.3801165039382782e-13,1.5025895053320924e-14,2.2188790890751818e-10,5.564846490049907e-09,2.334737097466339e-10,5.440891959451552e-11,7.77633775675766e-16,2.2807141194425136e-17,3.058707267231645e-10,1.7237651549821103e-11,2.610069650792551e-13,8.85157803072706e-12,0.00018324003675165263,7.08121230157528e-18,1.5475753934089258e-12,3.522798139470533e-18,6.597911957515641e-23,3.9010242791132195e-19,9.084674256831137e-26,2.5785634634347515e-20,2.352218135212061e-20,7.596037785340957e-16,3.595151553576887e-15,2.934244485760384e-23,8.627774985237567e-11,4.1238744271839293e-20,1.2534423312555701e-14,8.551131447991565e-16
1.5265929776319546e-07,0.6227701907364462,9.710174425323282e-08,3.5679757695426646e-09,3.672338640301822e-09,3.0318547610689274e-08,0.0,0.0,5.32864562446487e-09,1.1187961789477274e-12,2.165318005891691e-09,6.259653197402638e-08,3.3035532564323774e-15,1.0280832518267936e-21,5.985486364420185e-15,4.657570378542009e-09,6.237707438791212e-10,1.095413414433079e-09,1.86899212959776e-20,6.1857106161173486e-27,2.099192849239268e-17,2.56197043569038e-17,4.542717253991007e-09,1.853562257533527e-17,4.166864125779508e-15,8.464860533474919e-20,9.706263406491934e-24,3.6010865238310606e-17,1.7104515023993048e-19,7.729695129127988e-21,1.8930521320402168e-17,3.1389000799024307e-24,7.527459365594468e-25,1.1017744019392667e-25,3.76,0.0,0.921848353204666,0.9998166845507241,2.801085832214426e-09,8.933323872230974e-12,2.9879364932899194e-08,7.590356694293627e-08,1.409985801731885e-13,1.5237727613341312e-14,2.218883942515868e-10,5.781443167895247e-09,2.6569782301773017e-10,6.090079084190219e-11,8.23047339837161e-16,2.369789735044542e-17,3.2462460143307886e-10,1.8360757812132917e-11,2.8463028960151726e-13,9.611540701709676e-12,0.0001832400360544506,7.91259788573316e-18,1.6788531270087716e-12,3.952212897541752e-18,7.736428408621039e-23,4.2576443240816917e-19,9.664020430369883e-26,2.8382963367817496e-20,2.7099598067344078e-20,8.417867364587213e-16,3.738135367842567e-15,3.3035338944234194e-23,9.444910158354544e-11,4.575733658597061e-20,1.4071071503478542e-14,9.744299246586364e-16
1.5903852731839686e-07,0.6227701914253269,1.0061357076849177e-07,3.815085106749884e-09,3.9024850338564536e-09,3.265178536822433e-08,0.0,0.0,5.639995634164249e-09,1.2300566178912253e-12,2.268334702197687e-09,6.559964132847178e-08,3.600754653179524e-15,1.1324513329930171e-21,6.2960412348335995e-15,4.6575743741434005e-09,6.532550912327255e-10,1.147529615512243e-09,2.050217480309582e-20,7.165769686365635e-27,2.2238449113850424e-17,2.5868477796285388e-17,4.5427176682521446e-09,2.0822316888407388e-17,4.423038984048926e-15,9.358497712669496e-20,1.113226716812492e-23,3.9506976239756964e-17,1.9649995764377264e-19,8.795337930802762e-21,2.0511812658757487e-17,3.452851599485368e-24,9.047295821040822e-25,1.3221403040328347e-25,3.76,0.0,0.9218483471935895,0.9998166807237681,3.0913757819597976e-09,9.793057638002871e-12,3.241634898705246e-08,7.909182213204741e-08,1.4376998094532944e-13,1.543427085715469e-14,2.2188870091103077e-10,5.996025374156925e-09,3.007211979488496e-10,6.780364833874162e-11,8.684429425205431e-16,2.4580410068367262e-17,3.4343653582743795e-10,1.948931920576757e-11,3.0917537689445914e-13,1.0400382844299658e-11,0.000183240035353296,8.794479644025986e-18,1.814919682676049e-12,4.40974194633632e-18,9.019303830227533e-23,4.629218342702831e-19,1.0249358234459416e-25,3.1157355677862437e-20,3.1075344392602135e-20,9.283213896248197e-16,3.87978954080408e-15,3.697624688616007e-23,1.0288577945511063e-10,5.0606727154680085e-20,1.571565804485702e-14,1.104345443988927e-15
1.6541775687359825e-07,0.6227701921136982,1.0404097586656547e-07,4.066019541347461e-09,4.135266416072152e-09,3.5055343661731565e-08,0.0,0.0,5.9572196172408805e-09,1.3476861406858446e-12,2.371353422792196e-09,6.860437750766735e-08,3.90660174221577e-15,1.2396030846004303e-21,6.600855144288581e-15,4.657576491025453e-09,6.827197246368266e-10,1.1996465007222377e-09,2.2398844529824152e-20,8.2400094044802e-27,2.3494970911403652e-17,2.6085860976633693e-17,4.542717868694589e-09,2.3267255244959996e-17,4.679892566981719e-15,1.0307378416799327e-19,1.2679998864278006e-23,4.3164493667380976e-17,2.243586639877378e-19,9.950589366772863e-21,2.2119739656135063e-17,3.7816825300459725e-24,1.0781111707216064e-24,1.5729374708990073e-25,3.76,0.0,0.9218483410871479,0.9998166768755731,3.3983741015440453e-09,1.0692477898423642e-11,3.504538465949709e-08,8.228174907970563e-08,1.4634139719151968e-13,1.5616629373190605e-14,2.2188891152708349e-10,6.208611841801632e-09,3.3864805765781933e-10,7.511812622821259e-11,9.137762257988476e-16,2.5454751479737324e-17,3.622846700565604e-10,2.062182778721028e-11,3.346271821502175e-13,1.1217835964508091e-11,0.00018324003464824569,9.726847204676438e-18,1.955714053018856e-12,4.8955356052791996e-18,1.0458765555397928e-22,5.015595832849895e-19,1.0840511712415101e-25,3.4116398601654857e-20,3.548038076828619e-20,1.0191803727332566e-15,4.0201264488598624e-15,4.116718813231586e-23,1.115705558537885e-10,5.580245354305946e-20,1.7470009379287335e-14,1.2452847603662854e-15
1.7179698642879964e-07,0.622770192801578,1.0738601861296109e-07,4.320444602970758e-09,4.370451171074049e-09,3.752753233187869e-08,0.0,0.0,6.280175989634102e-09,1.4718016378154426e-12,2.4743742800781355e-09,7.161075837069625e-08,4.220555534157e-15,1.3492192921959177e-21,6.8997929069206936e-15,4.657577634045084e-09,7.12164167661554e-10,1.2517640539824618e-09,2.4379865148967448e-20,9.411448740677115e-27,2.476110363591681e-17,2.6275813553642214e-17,4.542717959884898e-09,2.5873511463567803e-17,4.937278105517315e-15,1.1313452337037892e-19,1.435192820097404e-23,4.698330979561042e-17,2.547280012279032e-19,1.1198396941717631e-20,2.3751520328127943e-17,4.125376675688724e-24,1.2746196978806059e-24,1.8565520815385301e-25,3.76,0.0,0.9218483348867529,0.9998166730064401,3.7222625455784366e-09,1.1631557803491826e-11,3.776495763869868e-08,8.54733674013582e-08,1.4872725583193545e-13,1.5785827489185555e-14,2.2188907143908774e-10,6.419221129723066e-09,3.795809086256678e-10,8.284420822628472e-11,9.590081444805818e-16,2.632099354394724e-17,3.811493022643268e-10,2.175692323695594e-11,3.6097082071466664e-13,1.2063634072193859e-11,0.0001832400339393548,1.0709622708242816e-17,2.1011758471984234e-12,5.409699300632631e-18,1.2067575651861882e-22,5.416622802556713e-19,1.1437344754710333e-25,3.7267581968073126e-20,4.034701119108861e-20,1.1143330797378692e-15,4.159158345921812e-15,4.560984014603045e-23,1.2048650940446339e-10,6.136034742888122e-20,1.9335810098925966e-14,1.397668469573577e-15
1.7817621598400104e-07,0.6227701934889833,1.1065070854928446e-07,4.57804010923721e-09,4.6078198761057294e-09,4.006670245577416e-08,0.0,0.0,6.60872662104847e-09,1.6025171387647193e-12,2.5773974078466975e-09,7.461880011308684e-08,4.542096837026465e-15,1.4609980519022797e-21,7.19276662920521e-15,4.657578248368116e-09,7.415879613977851e-10,1.3038822676863153e-09,2.6445160277289172e-20,1.0682901079773937e-26,2.603652881995535e-17,2.6441796339835903e-17,4.542717991783046e-09,2.864411899758581e-17,5.195073797419838e-15,1.2378757029482553e-19,1.615024659876553e-23,5.096331477632924e-17,2.877144391844314e-19,1.2541637593874265e-20,2.540470110893971e-17,4.48391743451335e-24,1.4960118848986197e-24,2.1754077662199517e-25,3.76,0.0,0.9218483285938016,0.999816669116662,4.06320659625588e-09,1.2610269871725053e-11,4.0573570535868835e-08,8.866669442576481e-08,1.5094094509837407e-13,1.5942815252481494e-14,2.218892030005183e-10,6.627871624353951e-09,4.2362055960446435e-10,9.098129034990567e-11,1.0041043808843493e-15,2.717920799534399e-17,4.000126902150851e-10,2.2893379299859305e-11,3.881915721013969e-13,1.2937513657942114e-11,0.00018324003322667723,1.1742668316849896e-17,2.2512452846129606e-12,5.952297417381902e-18,1.3859028369009315e-22,5.832142439040939e-19,1.2039756190626587e-25,4.061827673898476e-20,4.5708855144288804e-20,1.2137461415764052e-15,4.296897367479562e-15,5.030556177639082e-23,1.29617096085135e-10,6.729650892960831e-20,2.1314609205224985e-14,1.5619126834646815e-15
1.8455544553920243e-07,0.6227701941759314,1.1383700642566579e-07,4.838499659320838e-09,4.847164672602127e-09,4.2671245347373275e-08,0.0,0.0,6.94273675150618e-09,1.739943881803158e-12,2.6804229529107144e-09,7.762851713707397e-08,4.870726755823179e-15,1.5746548099669344e-21,7.479727495297163e-15,4.657578546647957e-09,7.709906617573041e-10,1.3560011385097274e-09,2.8594642714191655e-20,1.2056980347250972e-26,2.7320990456015757e-17,2.658683363988619e-17,4.542717987194406e-09,3.158207751028808e-17,5.4531784760659265e-15,1.350541576297439e-19,1.8076882468886668e-23,5.5104396547767137e-17,3.234241803291635e-19,1.3983118869180365e-20,2.7077124950518408e-17,4.857287796599059e-24,1.744067996259147e-24,2.5319608505862834e-25,3.76,0.0,0.9218483222096766,0.9998166652065253,4.421356318858387e-09,1.3628586012358224e-11,4.346974321917084e-08,9.186174532842601e-08,1.5299488819168958e-13,1.6088473959953294e-14,2.218893169344144e-10,6.834581541263714e-09,4.708661408952088e-10,9.952823856949034e-11,1.0490348207669256e-15,2.802946629649742e-17,4.188588702862529e-10,2.403009141257911e-11,4.162748834902661e-13,1.3839213670142482e-11,0.00018324003251026546,1.2825792980327627e-17,2.405863188693876e-12,6.5233568615201355e-18,1.584694700911934e-22,6.261995695125065e-19,1.2647675460897624e-25,4.4175716233945135e-20,5.1600816567820743e-20,1.317383845772324e-15,4.4333555340164e-15,5.525541533588927e-23,1.3894620725149903e-10,7.362728190939315e-20,2.3407826131735532e-14,1.7384290107565751e-15
1.9093467509440383e-07,0.6227701948624382,1.1694682507704643e-07,5.1015301439960335e-09,5.088288672767845e-09,4.533959157792991e-08,0.0,0.0,7.2820749094810286e-09,1.8841903821184208e-12,2.7834510695658538e-09,8.063992200314691e-08,5.2059669427116875e-15,1.6899221539283026e-21,7.760658829768366e-15,4.657578658175958e-09,8.003718375941587e-10,1.4081206646492114e-09,3.082821468609518e-20,1.3536107854103084e-26,2.861428681848488e-17,2.6713568242239305e-17,4.542717960434622e-09,3.4690358065130807e-17,5.71150799004877e-15,1.4695635251857335e-19,2.013351610523547e-23,5.940644081087498e-17,3.619631546814236e-19,1.5525580079452658e-20,2.8766900801729674e-17,5.24547034818639e-24,2.0205878691300203e-24,2.9286959105078515e-25,3.76,0.0,0.9218483157357444,0.9998166612763086,4.796847175177505e-09,1.4686477545342127e-11,4.6452013099526205e-08,9.50585332595618e-08,1.5490061220759764e-13,1.6223621246930642e-14,2.2188941978685215e-10,7.039368926741928e-09,5.21415123954124e-10,1.0848344175574853e-10,1.0937730845853334e-15,2.8871839597034014e-17,4.37673492441152e-10,2.516606542324685e-11,4.452063727246238e-13,1.4768475492266052e-11,0.0001832400317901707,1.3958758544050097e-17,2.5649709808075853e-12,7.122870358603056e-18,1.8045680270172173e-22,6.706021802105796e-19,1.3261058813035736e-25,4.794697998857223e-20,5.805905024060901e-20,1.42520850427035e-15,4.568544753596416e-15,6.046018732847873e-23,1.4845821605912788e-10,8.036923025113891e-20,2.5616756536750527e-14,1.927624540830291e-15
1.9731390464960522e-07,0.6227701955485196,1.1998203050251124e-07,5.366851272414483e-09,5.3310054015789786e-09,4.807021001519536e-08,0.0,0.0,7.626612831471651e-09,2.0353624982899105e-12,2.886481917848018e-09,8.36530254919633e-08,5.547359622699552e-15,1.8065493858629875e-21,8.035570334170677e-15,4.657578675076651e-09,8.297310699259582e-10,1.460240844979333e-09,3.3145768088642497e-20,1.5122519730449497e-26,2.9916263369249285e-17,2.6824309632226222e-17,4.542717922402992e-09,3.797190706408302e-17,5.9699922308117215e-15,1.595170327834754e-19,2.2321594123742605e-23,6.386933105247722e-17,4.0343701483625486e-19,1.717169344465147e-20,3.047237463675385e-17,5.648447287798366e-24,2.3273871555640765e-24,3.3681216359986387e-25,3.76,0.0,0.9218483091733565,0.9998166573262836,5.189800795564798e-09,1.5783915218492428e-11,4.9518935367506986e-08,9.825706946652921e-08,1.5666881264368618e-13,1.6349015724281184e-14,2.2188951623779158e-10,7.2422516593671905e-09,5.753633413040953e-10,1.1784486008712408e-10,1.1382961111796418e-15,2.9706398697739075e-17,4.5644367053158833e-10,2.630040735872178e-11,4.749718307981956e-13,1.5725042920345623e-11,0.0001832400310664427,1.5141285209064e-17,2.7285106742606767e-12,7.750799486780216e-18,2.0470098079500846e-22,7.164058713736497e-19,1.3879885992128954e-25,5.193898012471686e-20,6.512092579612973e-20,1.5371807727827594e-15,4.702476823379653e-15,6.592040788800109e-23,1.5813801308950207e-10,8.753911510485304e-20,2.794257786664475e-14,2.1299018306482072e-15
2.0369313420480662e-07,0.6227701962341912,1.229444430283396e-07,5.634195114903684e-09,5.5751382714585926e-09,5.0861606883962984e-08,0.0,0.0,7.976225383299057e-09,2.1935634971125667e-12,2.9895156636367665e-09,8.666783671750653e-08,5.894467435704584e-15,1.9243019550043052e-21,8.30449331836287e-15,4.657578648397004e-09,8.590679516937496e-10,1.5123616791431531e-09,3.5547184723787225e-20,1.681827478964979e-26,3.1226806614120364e-17,2.6921076018184665e-17,4.542717879096727e-09,4.14296491478473e-17,6.2285727096057365e-15,1.7275986210209131e-19,2.464234340312106e-23,6.849294858337136e-17,4.479511311690064e-19,1.8924065220282142e-20,3.2192102403090295e-17,6.066200447737494e-24,2.6662937741918366e-24,3.852766993680664e-25,3.76,0.0,0.9218483025238478,0.9998166533567159,5.6003257111652675e-09,1.692086922304882e-11,5.266908318760117e-08,1.0145736341065949e-07,1.583094134335578e-13,1.646536123088319e-14,2.2188960890894525e-10,7.443247451561391e-09,6.328050067047572e-10,1.2761006922317407e-10,1.1825837889937772e-15,3.053321401943136e-17,4.751578467690456e-10,2.743231416017043e-11,5.055572239030063e-13,1.670866214065993e-11,0.00018324003033913034,1.6373056392737188e-17,2.8964248684031384e-12,8.40707745636526e-18,2.3135586955133093e-22,7.635943488908752e-19,1.4504157365896605e-25,5.615845001554428e-20,7.282498969239608e-20,1.6532599269784864e-15,4.835163430610203e-15,7.16363690383987e-23,1.6797103244058885e-10,9.515387309988619e-20,3.0386354697124886e-14,2.3456588948173015e-15
2.10072363760008e-07,0.6227701969194674,1.2583583841708134e-07,5.903305660618925e-09,5.820520085772283e-09,5.371232485045948e-08,0.0,0.0,8.330790483416129e-09,2.358894116819421e-12,3.0925524783437114e-09,8.968436322307925e-08,6.246873144659617e-15,2.0429608204321886e-21,8.567476714479383e-15,4.657578594934191e-09,8.883820874094849e-10,1.5644831674320122e-09,3.8032336537606943e-20,1.8625262630597288e-26,3.254583873968705e-17,2.7005630968464437e-17,4.5427178321460236e-09,4.5066489320127034e-17,6.487200561368654e-15,1.867092643039613e-19,2.7096784470129583e-23,7.327717258755312e-17,4.95610587219825e-19,2.0785236810521302e-20,3.392482525706142e-17,6.498711310286456e-24,3.03914456326662e-24,4.385177670037059e-25,3.76,0.0,0.9218482957885373,0.999816649367864,6.0285180489906634e-09,1.8097309209121416e-11,5.590104785797219e-08,1.0465942287862617e-07,1.598316225455734e-13,1.657331078579634e-14,2.2188969870624357e-10,7.642373851129673e-09,6.938327355225933e-10,1.377763006836348e-10,1.2266186282853377e-15,3.135235557594521e-17,4.938056687379014e-10,2.856106527595432e-11,5.369486951295007e-13,1.7719081707618183e-11,0.00018324002960828098,1.7653723089796015e-17,3.0686567428215175e-12,9.09161166916587e-18,2.605804495124617e-22,8.121512622902136e-19,1.513389140572446e-25,6.061193494792427e-20,8.121092554216371e-20,1.773404102453535e-15,4.966616153700176e-15,7.76081418342851e-23,1.7794326990913816e-10,1.032305954846122e-19,3.2949043864246924e-14,2.5752891987357307e-15
2.228308228704108e-07,0.6227701982888915,1.3141246417431808e-07,6.445859893218996e-09,6.3144059857691184e-09,5.958607167357593e-08,0.0,0.0,9.054304823782861e-09,2.711334893663221e-12,3.298636022142875e-09,9.572258481124392e-08,6.9660073145095205e-15,2.282194802543781e-21,9.075890299515646e-15,4.657578445305824e-09,9.469405934405878e-10,1.668728108138608e-09,4.325328562681923e-20,2.2579698449422815e-26,3.520921061064021e-17,2.7144065882081902e-17,4.5427177315285076e-09,5.2888993383018034e-17,7.00444205199256e-15,2.1682912248203643e-19,3.240986736512089e-23,8.33269464763955e-17,6.007843924642179e-19,2.484382733982169e-20,3.742502060930734e-17,7.40793041196282e-24,3.894052337897037e-24,5.603542474183279e-25,3.76,0.0,0.9218482820657043,0.9998166413333106,6.9382313245994175e-09,2.0568523112214708e-11,6.260488428037055e-08,1.1106886177709943e-07,1.6255441369959828e-13,1.6766401193350545e-14,2.2188987180178607e-10,8.03508784963044e-09,8.270089764845326e-10,1.5929924665199622e-10,1.313871299997863e-15,3.2967895284264776e-17,5.308662320191752e-10,3.080658736868686e-11,6.02095336092626e-13,1.9819327808947043e-11,0.00018324002813615547,2.036020704437245e-17,3.4258491179553832e-12,1.0544962891018653e-17,3.2739984410816622e-22,9.133048723061817e-19,1.640989951366e-25,7.024615070509367e-20,1.001925838380991e-19,2.0257155209098924e-15,5.2258657243754926e-15,9.031839632348128e-23,1.9825224086424152e-10,1.2083895492491222e-19,3.84344767331266e-14,3.0777206294275676e-15
