Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37)
3.9290892971926136e-13,0.8446254534556532,8.87505952816089e-15,4.0874966338368327e-16,4.6327249548476353e-20,2.758271232621129e-10,0.0,0.0,6.060513445975798e-12,6.814131510994513e-20,3.730299434548043e-21,4.935805386951897e-21,1.435631925403663e-26,5.541555844393197e-33,1.2724724698685563e-20,8.972958694229557e-15,4.257057493208066e-13,3.779919852971365e-21,5.005015793954241e-38,1.118035388907405e-48,9.465877981536966e-35,5.890241879219434e-34,5.213110328288299e-10,2.410741694946753e-38,4.816112384623873e-22,2.2541196527475013e-43,2.441783583465314e-38,5.8029431500309815e-28,3.0133516741504494e-32,2.947790590993974e-32,4.856185105715631e-29,4.2637850648693437e-44,5.144668150760779e-45,8.118781322804206e-47,3.76,0.0,0.560169536039901,0.9999999999939393,6.133777084125373e-22,1.4903470393510884e-19,6.06923164954138e-12,5.213200115957191e-10,2.3012174200309338e-26,4.1057316043965733e-25,1.336732233002522e-19,2.758269604614446e-10,1.0214435573042696e-19,1.1649878695614637e-20,2.245351712008742e-22,2.5213041240071504e-21,1.626847869055938e-16,4.2570024948653817e-13
5.500725548986683e-13,0.8446254535063026,1.2510430353331958e-14,5.722883940086514e-16,9.135641744030481e-20,3.8615800988204323e-10,0.0,0.0,8.484719478121979e-12,1.3103333846696913e-19,9.849013774115378e-21,1.3055808090239361e-20,3.790577388844129e-26,1.4631222917910268e-32,2.4469035643065247e-20,1.7254517195449074e-14,5.959880324667615e-13,8.622185964746163e-21,2.799769853611355e-37,9.604436688728663e-48,5.307548074395363e-34,3.302215486660115e-33,7.298308238805707e-10,1.0758054903162035e-37,9.2611340601277e-22,1.438075324867936e-42,9.459127979916107e-38,1.5878373608131789e-27,8.245079918038446e-32,8.065798491776135e-32,1.2821999342478916e-28,2.385108380241335e-43,2.891728246089533e-44,4.5417655467884645e-46,3.76,0.0,0.5601695357184441,0.9999999999915148,1.6194922024256278e-21,2.8658847329354947e-19,8.49692820240783e-12,7.298480896521592e-10,6.07612649824735e-26,1.0839916964510041e-24,3.324488232348607e-19,3.861576968203979e-10,1.9642000237391999e-19,2.24021489684901e-20,4.317923754435825e-22,4.8481095858629955e-21,3.128366753888419e-16,5.959774540344297e-13
8.643998052574819e-13,0.8446254536076013,1.993196598118578e-14,8.994383849839088e-16,2.3480985383508146e-19,6.068197829569539e-10,0.0,0.0,1.333313124560226e-11,3.1968162079014107e-19,3.8083881912247216e-20,5.0695756141798257e-20,1.465831660736532e-25,5.657554773559445e-32,5.969618925444529e-20,4.2094924460482783e-14,9.365524761023128e-13,2.8145330509746716e-20,2.9741637752581745e-36,1.821314155852331e-46,5.537664554302094e-33,3.444991547513564e-32,1.14686212771431e-09,8.844971812417971e-37,2.2593940984633684e-21,1.8872998331116276e-41,6.103975484803461e-37,6.306454422794684e-27,3.274518909107043e-31,3.2034041852224117e-31,4.958273633500817e-28,2.533606955573857e-42,3.240900733599003e-43,4.825065473381315e-45,3.76,0.0,0.5601695350755302,0.9999999999866658,6.262265863344028e-21,6.991890455885423e-19,1.3352326732511306e-11,1.1469042505448715e-09,2.3497481952475502e-25,4.1912459340880095e-24,1.2070130586696295e-18,6.068190191724179e-10,4.792053608758407e-19,5.465363429771757e-20,1.053543246245368e-21,1.1826504510078275e-20,7.632244666651996e-16,9.365266550885182e-13
1e-12,0.8446254537089003,2.31957969408694e-14,1.0406012669893159e-15,3.204892779000498e-19,7.02012863881683e-10,0.0,0.0,1.5424726997074616e-11,4.269655946531017e-19,5.89694585652102e-20,7.863461562890477e-20,2.2697741612255e-25,8.760210962587879e-32,7.972952629202391e-20,5.6221326334745754e-14,1.0834712992663683e-12,4.1690567035515965e-20,6.261880997041308e-36,4.472884293808115e-46,1.1812763409414558e-32,7.348521674630868e-32,1.326765250501013e-09,1.746620269347788e-36,3.017614309075673e-21,4.330452690616475e-41,1.1070695919380844e-36,9.813198998077035e-27,5.095201055995016e-31,4.98460437370325e-31,7.677633517279252e-28,5.334281614490009e-42,6.832012136922946e-43,1.015914145917157e-44,3.76,0.0,0.5601695347981784,0.9999999999845738,9.696593130768456e-21,9.338343464876225e-19,1.5446938920107607e-11,1.3268215093574243e-09,3.6385341473457564e-25,6.489571693327686e-24,1.8403347304638174e-18,7.020118437686632e-10,6.400249736318059e-19,7.29947211256704e-20,1.407166569395026e-21,1.5794621098426377e-20,1.0193585283803823e-15,1.0834368054081348e-12
1.1787270556162957e-12,0.8446254537089003,2.7554939522404225e-14,1.2266887177849011e-15,4.553281641600375e-19,8.274815558161687e-10,0.0,0.0,1.8181542616996175e-11,5.922209089379809e-19,9.451331282859891e-20,1.2623370514655062e-19,3.6379784537093745e-25,1.4040426122316268e-31,1.1058775867422623e-19,7.79807801537067e-14,1.2771167634430237e-12,6.426108131262913e-20,1.2552371162478044e-35,9.724022544676993e-46,2.3872867341007344e-32,1.4850656042680834e-31,1.5638823845738255e-09,3.3681686043500844e-36,4.185531920083831e-21,9.107736622127405e-41,2.0141489359583596e-36,1.5789884123893168e-26,8.198210324494123e-31,8.02034691998497e-31,1.2305614915570333e-27,1.0692887876474687e-41,1.3699452916754124e-42,2.036508324380699e-44,3.76,0.0,0.5601695344326164,0.9999999999818165,1.554127421013989e-20,1.295271223970297e-18,1.8207732509068795e-11,1.5639604178160772e-09,5.8318989923858675e-25,1.0400874654893585e-23,2.9108412096933233e-18,8.274801408643376e-10,8.877441562243566e-19,1.0124629414445885e-19,1.9518958946054314e-21,2.1906586934257803e-20,1.413895170136187e-15,1.277068907250433e-12
1.807381556333923e-12,0.8446254539114978,4.340656695796131e-14,1.8815169537190666e-15,1.1710533991511071e-18,1.2688051009209001e-09,0.0,0.0,2.7878364171908505e-11,1.3888963472533018e-18,3.4326118880025873e-19,4.621664003118234e-19,1.3214493037328856e-24,5.099309670495333e-31,2.593468588547013e-19,1.8287564529055428e-13,1.9582449247703216e-12,2.1222090393515666e-19,1.1522741284869889e-34,1.4491298709913348e-44,2.149915392866078e-31,1.337323485158838e-30,2.397889768923378e-09,2.638927885249664e-35,9.815688199900533e-21,1.1187962553396281e-39,1.1532290196118286e-35,5.772614638490877e-26,2.9968223140183573e-30,2.931959373526001e-30,4.469778308988795e-27,9.815353578758756e-41,1.266489408588094e-41,1.8697659865357e-43,3.76,0.0,0.5601695331467886,0.9999999999721175,5.644512435285893e-20,3.0377141186719002e-18,2.7918565853044806e-11,2.3980727714874807e-09,2.1185120698772648e-24,3.776947527492442e-23,1.0249156339879352e-17,1.2688017824502275e-09,2.0819682783588064e-18,2.374391331103996e-19,4.578523112546421e-21,5.136384165205736e-20,3.3158955386240685e-15,1.958132579681432e-12
3.064690557769178e-12,0.8446254543166924,7.754250343643515e-14,3.1926554059344607e-15,3.982083660456822e-18,2.151452188889699e-09,0.0,0.0,4.727200253048218e-11,3.988615818525374e-18,1.7151999078491401e-18,2.349662091281237e-18,6.604935805848688e-24,2.5480039194084487e-30,7.447456181705199e-19,5.251351076625716e-13,3.32049995109293e-12,9.784312867382449e-19,1.8170372822508166e-33,4.2302373444986954e-43,3.297310610153089e-30,2.0509296378091637e-29,4.065772032457688e-09,3.6392322657234953e-34,2.8186408510861645e-20,2.6377651558912855e-38,1.01693090343903e-34,2.8946369124836185e-25,1.50236250606776e-29,1.4700052634047168e-29,2.2340210921452566e-26,1.547625629166225e-39,2.0727641300167693e-40,2.9494767781801144e-42,3.76,0.0,0.560169530575133,0.9999999999527169,2.8205522469900696e-19,8.723675236551719e-18,4.73403200773097e-11,4.0662975553403355e-09,1.059047963270589e-23,1.8866818198576682e-22,4.993695918406673e-17,2.151442658476562e-09,5.978976838853321e-18,6.818324224118701e-19,1.315377122073911e-20,1.4743279769862532e-19,9.522435789966254e-15,3.320176653174251e-12
5.579308560639688e-12,0.8446254551270825,1.5562599674537695e-13,5.822248209154039e-15,1.7392333916312207e-17,3.9167463575965205e-09,0.0,0.0,8.605926024444849e-11,1.3213441816685206e-17,1.0631019448593752e-17,1.5079607289372027e-17,4.096318915175869e-23,1.5792744713004585e-29,2.4668893053292207e-18,1.7393565793518473e-12,6.045007704156909e-12,5.7447321952322454e-18,3.998102388959262e-32,1.7835401884257985e-41,7.049458938042245e-29,4.384507323950863e-28,7.401006629824922e-09,7.322456541110038e-33,9.336095713020446e-20,9.60186282005958e-37,1.1811692778280948e-33,1.7974407979078936e-24,9.324353484704589e-29,9.125509857653659e-29,1.385408432340701e-25,3.4045217156206454e-38,4.699117927285801e-39,6.494430809428395e-41,3.76,0.0,0.5601695254318213,0.9999999999139061,1.7483601738773713e-18,2.8899735666355716e-17,8.618418169178235e-11,7.40274742904336e-09,6.570192182675021e-23,1.1686514072126471e-21,3.0418188026291605e-16,3.9167147821664745e-09,1.980712429857694e-17,2.2584790407814666e-18,4.3611064031549386e-20,4.879172120385426e-19,3.154505100315351e-14,6.04393216357442e-12
8.093926563510198e-12,0.8446254559374724,2.4689743035201337e-13,8.463401804717219e-15,4.414041003338238e-17,5.682040518917296e-09,0.0,0.0,1.2484649262292692e-10,2.7805425780205665e-17,3.125528848974711e-17,4.5398043688889574e-17,1.2048373681470346e-22,4.6430635111661413e-29,5.190615381658781e-18,3.659630317712971e-12,8.769516145372546e-12,1.6582810390759857e-17,2.078974650427115e-31,1.185687615393744e-40,3.866046545011185e-28,2.4044831097420538e-27,1.0735534760912948e-08,3.718009872090133e-32,1.964358913068818e-19,6.468847272775767e-36,4.733087630382592e-33,5.2884999069020235e-24,2.7423673998409094e-28,2.684359781657687e-28,4.0746312328198315e-25,1.7701850797772706e-37,2.3990943679395607e-38,3.3782913262939497e-40,3.76,0.0,0.5601695202885092,0.999999999875082,5.140498163243878e-18,6.081464026089166e-17,1.2502851813403815e-10,1.0739197710693839e-08,1.9328974620755476e-22,3.434323801438583e-21,8.886114920520412e-16,5.681974068111852e-09,4.168076792938683e-17,4.7520659124869435e-18,9.183549437371906e-20,1.0258478140534676e-18,6.637978011255884e-14,8.767244735277214e-12
1e-11,0.8446254567478624,3.2496650780850645e-13,1.047477335315615e-14,7.605188231458534e-17,7.02012856948852e-09,0.0,0.0,1.542470897650793e-10,4.2442105187760416e-17,5.792833060041232e-17,8.563779331665811e-17,2.233764740481531e-22,8.60540006602561e-29,7.922326631070386e-18,5.585416792177811e-12,1.083468990242319e-11,3.048188092126673e-17,5.576486458019613e-31,3.724265509891876e-40,1.0631147132853505e-27,6.611919443650685e-27,1.326262718538812e-08,9.840854468195478e-32,2.998089236467228e-19,2.1020349129077203e-35,1.0618719860254661e-32,9.80638224696724e-24,5.0835399893491055e-28,4.976715663300881e-28,7.554035060547146e-25,4.747994866206463e-37,6.282787278929938e-38,9.064715366558086e-40,3.76,0.0,0.5601695163898927,0.9999999998456446,9.527791926181991e-18,9.282738608578599e-17,1.544727369126509e-10,1.3268217995340702e-08,3.5841871085106606e-22,6.363007728015042e-21,1.6416433497845508e-15,7.02002713262661e-09,6.362145595750855e-17,7.252942774472765e-18,1.4025033022213303e-19,1.5648271836738278e-18,1.0132027957381169e-13,1.0831213489859319e-11
1.0608544566380709e-11,0.8446254567478624,3.515050068761301e-13,1.1118640329496664e-14,8.835341300144034e-17,7.447334676005283e-09,0.0,0.0,1.6363369966902748e-10,4.776452916265532e-17,6.844906079607305e-17,1.0161925126755823e-16,2.6396610255694195e-22,1.0168275244147556e-28,8.915626180395416e-18,6.285651485217647e-12,1.1494030520113872e-11,3.595161189187977e-17,7.09714803048722e-31,4.857105156352032e-40,1.3584457915976905e-27,8.448673944749463e-27,1.4069356575276986e-08,1.2496612491892441e-31,3.3739666424217206e-19,2.755050407004362e-35,1.3077728624142935e-32,1.1588698566461339e-23,6.007020186958133e-28,5.880992826037668e-28,8.926583966811378e-25,6.042687560659116e-37,7.962459828097155e-38,1.153724832330591e-39,3.76,0.0,0.5601695151451966,0.9999999998362447,1.1258317142282454e-17,1.0446838557569795e-16,1.6387333491129454e-10,1.4075648400223135e-08,4.235639849303927e-22,7.51802061005622e-21,1.9383658055773878e-15,7.4472205164233654e-09,7.159988681539163e-17,8.162303960081672e-18,1.578615680207464e-19,1.760737306603492e-18,1.1402577656349336e-13,1.1490115174547678e-11
1.3123162569251219e-11,0.8446254575582521,4.696024807565762e-13,1.3790572712664852e-14,1.5429659239369583e-16,9.212628832122568e-09,0.0,0.0,2.024208813861845e-10,7.309071853025448e-17,1.2723536485047178e-16,1.9293787692279602e-16,4.908657886316911e-22,1.8901074669181849e-28,1.364161526897831e-17,9.617105900374123e-12,1.4218556248513268e-11,6.639201728776556e-17,1.913712233977735e-30,1.5192603133402257e-39,3.7107277193784736e-27,2.3077968267567543e-26,1.740247222664203e-08,3.3321566238639912e-31,5.162283565743022e-19,8.959676137494635e-35,2.9381796784625547e-32,2.1553250923182632e-23,1.1167794554998222e-27,1.0935440603464867e-27,1.659882855059797e-24,1.6293037051116672e-36,2.0878782031397254e-37,3.112258174848273e-39,3.76,0.0,0.5601695100018836,0.9999999997973938,2.0928491029647366e-17,1.5986100296490387e-16,2.0271863771894688e-10,1.7412099497560913e-08,7.878128886379406e-22,1.3968946764554094e-20,3.592484753723634e-15,9.212454127200078e-09,1.0956446932222721e-16,1.2488895660553747e-17,2.4172488952196526e-19,2.6920833525890837e-18,1.7448218059514304e-13,1.4212544314153372e-11
1.8152398574992238e-11,0.8446254591790321,7.468403220722528e-13,1.9194190419738787e-14,3.6718204217063683e-16,1.2743217153554591e-08,0.0,0.0,2.7999516884779423e-10,1.3984424081645666e-16,3.281984414991578e-16,5.184080102494282e-16,1.2671805842529218e-21,4.875435441023763e-28,2.609539436052842e-17,1.8395151353421103e-11,1.9667661850564025e-11,1.6990289439585778e-16,9.060024866981099e-30,9.246130915634023e-39,1.7702456049911688e-26,1.100921799564976e-25,2.4066585608922427e-08,1.5539778536254298e-30,9.87449669506168e-19,5.817403196636899e-34,1.0221391658493792e-31,5.565418287688884e-23,2.881441887110958e-27,2.8225100305124557e-27,4.2845848844294e-24,7.712781206650738e-36,9.409105901105592e-37,1.4748125456923472e-38,3.76,0.0,0.5601694997152565,0.999999999719651,5.3990158617190225e-17,3.0586311187012473e-16,2.804107225545269e-10,2.4085002915402635e-08,2.034586566095804e-21,3.6002560262780956e-20,9.22556188098896e-15,1.2742882836493547e-08,2.0962999855708995e-16,2.389003970614111e-17,4.630948247959827e-19,5.142289579206868e-18,3.3382304662705577e-13,1.965608178037851e-11
2.318163458073326e-11,0.8446254607998118,1.0798539562301248e-12,2.469517272426453e-14,7.16985554868404e-16,1.627380550942211e-08,0.0,0.0,3.5756935503977354e-10,2.280657448930781e-16,6.7439372276767285e-16,1.1065073646478793e-15,2.6058681080410173e-21,1.0018189078285537e-27,4.254950023696392e-17,2.9991251282972325e-11,2.5116876382505886e-11,3.474753566187351e-16,2.8863133841291246e-29,3.504072306183933e-38,5.692252849376976e-26,3.5399311103612993e-25,3.072787613742033e-08,4.9106906163083706e-30,1.6099816562406697e-18,2.274987983388759e-33,2.631231751352943e-31,1.144748596611076e-22,5.922266562824805e-27,5.803193159001013e-27,8.810079852589342e-24,2.456895864744866e-35,2.924845202773595e-36,4.701972521463533e-38,3.76,0.0,0.5601694894286275,0.9999999996418527,1.1095279604880306e-16,4.988216475046938e-16,3.5810481835570794e-10,3.075790796365894e-08,4.185635275843978e-21,7.391996839523616e-20,1.8890942890371817e-14,1.6273260196738003e-08,3.41877299797899e-16,3.895311917740986e-17,7.56229342230518e-19,8.372459655395062e-18,5.443955321333159e-13,2.5097863808274343e-11
2.821087058647428e-11,0.8446254624205919,1.4699609669075023e-12,3.0315535787518655e-14,1.239682806151802e-15,1.9804393927360234e-08,0.0,0.0,4.351434400000034e-10,3.3775497241796335e-16,1.2081613487484775e-15,2.056424264710317e-15,4.671997111536253e-21,1.794733493369713e-27,6.300135279308338e-17,4.440275942987457e-11,3.056624553141067e-11,6.205270126368282e-16,7.394395109366856e-29,1.0423667857163643e-37,1.4687977614573138e-25,9.133989944859508e-25,3.738634510587399e-08,1.2512010486041687e-29,2.3837011544241442e-18,6.920221110410747e-33,5.666038870578528e-31,2.0528327294729219e-22,1.0612020577719543e-26,1.0402322631118664e-26,1.5793822248879072e-23,6.29374624218861e-35,7.382897150555499e-36,1.2054980734478755e-37,3.76,0.0,0.5601694791419968,0.9999999995639973,1.9879094452721061e-16,7.387376857980026e-16,4.358009732832724e-10,3.743081464174268e-08,7.507283457977313e-21,1.3231910962830805e-19,3.3738948641162046e-14,1.980358620871262e-08,5.063063243356592e-16,5.767563359130497e-17,1.1214260338516433e-18,1.2378394843951164e-17,8.061924362128781e-13,3.0537897421541987e-11
3.3240106592215296e-11,0.8446254640413717,1.9184793881130125e-12,3.607710232528724e-14,1.9709224715623055e-15,2.3334982434827005e-08,0.0,0.0,5.127174237714514e-10,4.689116695744872e-16,1.9714399644822717e-15,3.4794594183753718e-15,7.629724801381111e-21,2.928589133957471e-27,8.744839585881894e-17,6.162705426238056e-11,3.601581455094229e-11,1.0102723781704307e-15,1.646516848925604e-28,2.6657660443560684e-37,3.284135162824997e-25,2.0422393599273437e-24,4.4041993796119795e-08,2.774681329563744e-29,3.3084876615211293e-18,1.7940494760720763e-32,1.0828132059489744e-30,3.353132544958098e-22,1.7320378732849358e-26,1.698419204526641e-26,2.5789923122105422e-23,1.4013035156758906e-34,1.6285316359860697e-35,2.6864505007836993e-37,3.76,0.0,0.5601694688553639,0.9999999994860835,3.244168655524789e-16,1.0256127596259032e-15,5.134992351342061e-10,4.410372294907477e-08,1.2264898337937775e-20,2.1573527764638918e-19,5.4895944731408515e-14,2.333386087318444e-08,7.029170356669837e-16,8.005510859319745e-17,1.5589781016043587e-18,1.7155957288712745e-17,1.1192066252035875e-12,3.5976189580805486e-11
4.329857860369734e-11,0.8446254672829318,2.9958867146647864e-12,4.810752397155722e-14,4.195644684322856e-15,3.039615982410063e-08,0.0,0.0,6.678650879502016e-10,7.95626500572087e-16,4.347131939793591e-15,8.260823572797379e-15,1.6853189114495802e-20,6.45772897798182e-27,1.4831825845406954e-16,1.0450396045592978e-10,4.6915725497181294e-11,2.221084091968155e-15,6.356119508920498e-28,1.4260627410065163e-36,1.2726243892464955e-24,7.913114474290519e-24,5.734483525522539e-08,1.0645875835152538e-28,5.6108105779344066e-18,9.341229590101259e-32,3.1379431909750042e-30,7.4098887751982905e-22,3.8211804278301325e-26,3.7498756524867323e-26,5.695483108704034e-23,5.407498626272577e-34,6.288075350312099e-35,1.0393040340377507e-36,3.76,0.0,0.5601694482820925,0.9999999993300762,7.155292058282926e-16,1.7402491252805986e-15,6.689022633014357e-10,5.7449544449283343e-08,2.7115136261738245e-20,4.748538416062606e-19,1.203605852358284e-13,3.039425616255893e-08,1.1926834392283527e-15,1.3577547939798394e-16,2.652260242374745e-18,2.9010263800311186e-17,1.898859497279734e-12,4.6847576218584365e-11
5.2351203414031176e-11,0.8446254702003363,4.178328685328386e-12,5.962947472016844e-14,7.256647310419267e-15,3.6751220048237e-08,0.0,0.0,8.07497640164717e-10,1.1630861308188605e-15,7.676359628706659e-15,1.5505448277636337e-14,2.980603808475185e-20,1.140344995335752e-26,2.1673991148469368e-16,1.5268750380395445e-10,5.6726767186577866e-11,3.91537052423716e-15,1.6419163152200274e-27,4.4596751562068876e-36,3.291253474329164e-24,2.0463481969453946e-23,6.930775964464246e-08,2.741474875427732e-28,8.19841165912321e-18,2.8902594648599804e-31,6.713872609049681e-30,1.3109831330068338e-21,6.750713160914118e-26,6.629202908085905e-26,1.0070979985834047e-22,1.3964845972398633e-33,1.6275081466683552e-34,2.689198642421034e-36,3.76,0.0,0.5601694297661414,0.9999999991894578,1.2637843673854657e-15,2.5440455008443017e-15,8.087726590640126e-10,6.946078936593793e-08,4.799134092966234e-20,8.371796851891361e-19,2.115191304034088e-13,3.674843632198232e-08,1.7435343762340143e-15,1.9840669300254486e-16,3.886479263519707e-18,4.227842840447245e-17,2.7756409776810558e-12,5.662593590547629e-11
6.140382822436501e-11,0.8446254731177414,5.570325012659494e-12,7.193733893208279e-14,1.1529363466330259e-14,4.3106280978369435e-08,0.0,0.0,9.471298653871037e-10,1.6000965360485957e-15,1.2379131639358087e-14,2.6463619193772082e-14,4.8139610074071087e-20,1.8389810482039682e-26,2.980675491843057e-16,2.0994507238648e-10,6.653913617136543e-11,6.306391867671718e-15,3.62847604113913e-27,1.1512636578161504e-35,7.276438683026072e-24,4.5238589878951225e-23,8.126156561374307e-08,6.045535419294519e-28,1.1273718950403663e-17,7.426061876761011e-31,1.269947082232148e-29,2.118149322372742e-21,1.0891468900392481e-25,1.0702531781275024e-25,1.6262643189124444e-22,3.085310952059803e-33,3.601772500670323e-34,5.9525080058146094e-36,3.76,0.0,0.5601694112501832,0.9999999990486308,2.0384508528098694e-15,3.5000307241700813e-15,9.48650602987143e-10,8.147203955275472e-08,7.75681401077425e-20,1.3479253519300314e-18,3.3952844230099275e-13,4.310245012705989e-08,2.398653756968953e-15,2.728493741780036e-16,5.3594713657368815e-18,5.798534271981079e-17,3.818259036344305e-12,6.639875798134385e-11
