Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145)
4.818458573888386e-19,0.6222074568051134,4.8028643556942376e-24,6.407088578275833e-27,9.654312587034521e-34,7.638563980312178e-20,0.0,0.0,2.332834547163679e-20,2.8434007504440717e-35,2.3357838725135145e-41,2.7293576645984755e-41,5.4691046819080705e-49,1.3562861424437308e-58,3.333416487564103e-37,2.3971857306571607e-29,4.552887838518947e-23,6.566303258116774e-38,1.5589887052730953e-73,3.8237643986381166e-76,4.47355013130525e-52,4.848759436678322e-69,6.694210234095021e-19,1.1622901330930883e-52,6.61975973370632e-39,4.595249051224991e-72,4.2927337607998636e-57,2.262668897883015e-52,4.5694301069028265e-57,3.0800777599342836e-58,4.2657664495425734e-52,1.7068360102869404e-79,2.4012957797615147e-69,7.328734982521275e-84,3.76,0.0,0.6360652402048058,0.9999999999996345,3.8425288956504115e-42,3.242390080470992e-36,2.333314833595734e-20,6.694210234334758e-19,1.2043209273616532e-46,4.0374103927069474e-45,3.7586501589088454e-35,7.638563980308353e-20,1.0238760923621293e-33,3.8243834758144863e-34,7.996885911243973e-38,9.759913361996928e-37,3.682564068423609e-32,4.552887838392392e-23,5.174835827172745e-35,4.856523218060445e-34,3.6543117076532253e-13,3.8934367822628006e-54,3.938253922120366e-53,3.580864672774464e-53,3.930866070539738e-65,4.170636615701718e-67,2.7217300122719314e-78,1.3953749384537338e-52,6.0038437658126696e-64,2.1638580698927034e-54,5.851200758012472e-52
9.641103471472592e-19,0.6222074568051135,9.609901560434533e-24,1.2819743921973329e-26,3.8642410994382447e-33,1.5283764419338793e-19,0.0,0.0,4.6676958836808244e-20,1.1381013117986332e-34,1.8700473544943987e-40,2.185145724949144e-40,4.3786091968055597e-48,1.0858535939304691e-57,1.3342353083810929e-36,9.594990168350719e-29,9.109731270293981e-23,2.6287055631325043e-37,4.994922944386549e-72,6.123005039229868e-75,3.5815602150388457e-51,1.4409618684152947e-67,1.3394236462700712e-18,9.305388286240127e-52,2.6496290526271113e-38,7.360955580601005e-71,3.4367971745327914e-56,1.8119702238241644e-51,3.6592500564066647e-56,2.4665602711036868e-57,3.4152069284676383e-51,5.4686184188066e-78,3.845201906620311e-68,2.3480905544136412e-82,3.76,0.0,0.6360652402048058,0.9999999999992688,3.0763595384510837e-41,1.2978010234298492e-35,4.6686568738228e-20,1.3394236463660286e-18,9.641890230452027e-46,3.232383231924554e-44,1.5044655677354359e-34,1.5283764419323474e-19,4.0981726675829476e-33,1.5307500534137293e-33,3.200838417707866e-37,3.9065088468885273e-36,1.47398533125793e-31,9.109731269787433e-23,2.0712829316829147e-34,1.9438749337006994e-33,7.311798310517939e-13,3.1173445846004677e-53,3.152997765054097e-52,2.86687821943417e-52,6.296705015028209e-64,6.678452520297278e-66,8.720288753242755e-77,1.117431395098412e-51,9.61658445521778e-63,1.7324021742373081e-53,4.6845938658072154e-51
1.9286393266641e-18,0.6222074568051135,1.9223976191287467e-23,2.5645055283219904e-26,1.5461998430299994e-32,3.057416529739202e-19,0.0,0.0,9.337418556711668e-20,4.553887692801366e-34,1.4966062289906314e-39,1.748780733513466e-39,3.504218108561404e-47,8.690128881183868e-57,5.338679155075316e-36,3.839245872215829e-28,1.822341813384206e-22,1.0522031787483526e-36,1.5993615210689173e-70,9.800795656697796e-74,2.8663366812945363e-50,4.433797455727014e-66,2.6794288918471917e-18,7.447138726299624e-51,1.0601967511932238e-37,1.1784380789206233e-69,2.7504822524342502e-55,1.4503105803588466e-50,2.9288831579471616e-55,1.974247942704308e-56,2.733203494218389e-50,1.751037597238839e-76,6.154827226629058e-67,7.518525762421333e-81,3.76,0.0,0.6360652402048058,0.9999999999985373,2.462022599004172e-40,5.192894557835124e-35,9.339340954274503e-20,2.679428892231145e-18,7.716442591239489e-45,2.5868889718242857e-43,6.020029769127331e-34,3.0574165297330736e-19,1.6398028787675483e-32,6.1249941078567486e-33,1.280752299272412e-36,1.5631123813048786e-35,5.89786127979703e-31,1.822341813181521e-22,8.287829695100663e-34,7.7780317491518e-33,1.4626771497162029e-12,2.494914445885136e-52,2.5233564730291283e-51,2.2943775533681738e-51,1.008058729317457e-62,1.0689873333056053e-64,2.792214096539129e-75,8.94397914925503e-51,1.5394887433794396e-61,1.3864482517452803e-52,3.7492196483841915e-50
3.8576972856977826e-18,0.6222074568051135,3.845212633848285e-23,5.1295680701121385e-26,6.185806697413705e-32,6.115496705349848e-19,0.0,0.0,1.867686390275956e-19,1.821851608477315e-33,1.197512369729485e-38,1.39929035681566e-38,2.8039069039308912e-46,6.953423437752537e-56,2.1358192956041162e-35,1.5359483451872654e-27,3.6450791860930253e-22,4.2125267514881917e-36,5.119535332571884e-69,1.568446393455273e-72,2.293504841790998e-49,1.3904299143704477e-64,5.359439382425358e-18,5.958842461535491e-50,4.241477363243565e-37,1.8860497968891624e-68,2.200803696344919e-54,1.1605422971233022e-49,2.3436999163855727e-54,1.5797983617192308e-55,2.1869780650893178e-49,5.605048469377175e-75,9.849727402871009e-66,2.4066702773044228e-79,3.76,0.0,0.6360652402048058,0.9999999999970743,1.9699921461596588e-39,2.0774959641201384e-34,1.868070911516819e-19,5.359439383961421e-18,6.174326533788221e-44,2.0699042147924655e-42,2.4085702083437465e-33,6.115496705325332e-19,6.560279290773706e-32,2.4503964787449142e-32,5.1238432023306585e-36,6.253467332536001e-35,2.35952855754999e-30,3.6450791852821556e-22,3.315671547028377e-33,3.1117191746666075e-32,2.925671779410885e-12,1.9963475589794054e-51,2.0190685654532822e-50,1.8358521255209028e-50,1.6133628585254413e-61,1.7107277587759668e-63,8.937840805482174e-74,7.156994956317565e-50,2.4638503640574922e-60,1.1093692513099307e-51,3.000138692214098e-49
7.715813203765146e-18,0.6222074568051135,7.690843017483258e-23,1.0259694231857358e-25,2.4745244586662485e-31,1.2231657056571145e-18,0.0,0.0,3.735575459480016e-19,7.287999538849554e-33,9.581008597844918e-38,1.1195386877062292e-37,2.243338517328012e-45,5.563266937816183e-55,8.543972497066619e-35,6.144293406698461e-27,7.290553931507481e-22,1.687571143231977e-35,1.6385039064524614e-67,2.509769536288642e-71,1.8349780907410097e-48,4.403942973757226e-63,1.0719460361277393e-17,4.767526609473531e-49,1.6967290267081076e-36,3.018120579123654e-67,1.7608101326654686e-53,9.285513860885523e-49,1.8751973180990052e-53,1.2639987432216902e-54,1.7497485783532663e-48,1.79389206492421e-73,1.5761167116281298e-64,7.702532374495848e-78,3.76,0.0,0.6360652402048058,0.9999999999941483,1.576143359266662e-38,8.310660186612951e-34,3.7363445436916677e-19,1.0719460367422145e-17,4.9399303375126194e-43,1.656080601704754e-41,9.636395452380859e-33,1.2231657056473072e-18,2.6243252867754955e-31,9.802383642619963e-32,2.0497041115189285e-35,2.5015904907682804e-34,9.438882375974684e-30,7.290553928263735e-22,1.3263765590525428e-32,1.2447889720786223e-31,5.85166100826371e-12,1.5972451031709842e-50,1.6154082247060462e-49,1.468821775297282e-49,2.5817557371819353e-60,2.7374428521078847e-62,2.8605500315273356e-72,5.726320706978632e-49,3.942695357474765e-59,8.875796699543329e-51,2.4006482147204827e-48
1.5432045039899876e-17,0.6222074568051135,1.5382105201537546e-22,2.051995086802022e-25,9.898503810817302e-31,2.4463977759013753e-18,0.0,0.0,7.471353597866061e-19,2.91531844074364e-32,7.665170748417528e-37,8.95673645973038e-37,1.7947560234437327e-44,4.450824833493488e-54,3.4177280650975966e-34,2.4578173696213804e-26,1.4581503422323652e-21,6.769946472615767e-35,5.243616692573225e-66,4.015835529749846e-70,1.4680521632311199e-47,1.4019912039817466e-61,2.1439502309764273e-17,3.814202352858152e-48,6.787192278554002e-36,4.829351236770054e-66,1.4087149798954582e-52,7.428881325448522e-48,1.5002528142697198e-52,1.0112630700857202e-53,1.3998653177843805e-47,5.740897126883553e-72,2.521915008224052e-63,2.4650003851839018e-76,3.76,0.0,0.6360652402048058,0.9999999999882964,1.260974546859647e-37,3.324399345485503e-33,7.472891808025813e-19,2.143950233434428e-17,3.95213204592275e-42,1.3249273736976955e-40,3.855779479755049e-32,2.4463977758621456e-18,1.0497728304173991e-30,3.9211130079588563e-31,8.199150260405224e-35,1.0006768947422095e-33,3.7757065848634594e-29,1.4581503409348147e-21,5.305722114433235e-32,4.979358499926793e-31,1.1703639343823192e-11,1.2778639269570991e-49,1.2923879338154681e-48,1.1751134959967833e-48,4.131109299070556e-59,4.3801312732186385e-61,9.154465603889707e-71,4.581346477947967e-48,6.308740419408515e-58,7.100974452288137e-50,1.9211047565460674e-47
3.0864508712169336e-17,0.6222074568051136,3.076463523678946e-22,4.104048139113747e-25,3.9594846429194546e-30,4.892861916389905e-18,0.0,0.0,1.494290987454985e-18,1.1661511017542628e-31,6.132282142203522e-36,7.165562077729279e-36,1.4358389152697453e-43,3.5607443774043904e-53,1.3671190384998798e-33,9.831469481460549e-26,2.9163402403905063e-21,2.723543773651533e-34,1.6780220119319866e-64,6.425500313409539e-69,1.1744696075733434e-46,4.4747379202416986e-60,4.287958616986927e-17,3.051434309549587e-47,2.714932146002863e-35,7.727266448045156e-65,1.1269987340649285e-51,5.943293183961892e-47,1.2002402364882149e-51,8.090361671539074e-53,1.1199188386417887e-46,1.8371578810924416e-70,4.035166631703352e-62,7.888305350750528e-75,3.76,0.0,0.6360652402048058,0.9999999999765924,1.008803580807544e-36,1.3297867928419094e-32,1.49459863366319e-18,4.2879586268191305e-17,3.1617809438267144e-41,1.0599670518057464e-39,1.5431947477348965e-31,4.89286191623298e-18,4.199176755349732e-30,1.568477113695375e-30,3.279726981237774e-34,4.002788860763263e-33,1.5103133612658876e-28,2.9163402352001974e-21,2.1223320142296637e-31,1.991783922994047e-30,2.3407595526357527e-11,1.0223199093541108e-48,1.0339348922664524e-47,9.401132961931328e-48,6.610014869340955e-58,7.008388036215175e-60,2.9295418021869067e-69,3.665193147484591e-47,1.0094326951540873e-56,5.680914400931309e-49,1.5377123209319786e-46
6.172943605670824e-17,0.6222074568051135,6.152971797591459e-22,8.2081611441352795e-25,1.5838120185720833e-29,9.78579019736699e-18,0.0,0.0,2.9886022427564243e-18,4.664651858302449e-31,4.905883918369624e-35,5.732522222543139e-35,1.1486847898391552e-42,2.848629298709085e-52,5.4685317691083324e-33,3.932627781959459e-25,5.832720036686418e-21,1.10183678937313e-33,5.369773891477212e-63,1.0280931414918725e-67,9.39586836984875e-46,1.4300546141049314e-58,8.575975374260421e-17,2.441176417679297e-46,1.0859839048186354e-34,1.2363927037768224e-63,9.01609687340634e-51,4.7547098348256116e-46,9.602073834465844e-51,6.472393464744725e-52,8.959457074830915e-46,5.879018465608081e-69,6.456348705728405e-61,2.524306412992949e-73,3.76,0.0,0.6360652402048058,0.9999999999531844,8.070524403448668e-36,5.319201281128768e-32,2.9892175393595244e-18,8.57597541358964e-17,2.52945518984864e-40,8.479836951055077e-39,6.179654466944426e-31,9.785790196739288e-18,1.6796877896238822e-29,6.273972274465846e-30,1.3119042584465474e-33,1.601131707589073e-32,6.041314899281732e-28,5.8327200159249644e-21,8.489414330944661e-31,7.967216738580003e-30,4.681550593708782e-11,8.178700415870894e-48,8.271577367314363e-47,7.520997464204561e-47,1.0576215420603448e-56,1.1213562701452404e-58,9.37471377440739e-68,2.9322008993720107e-46,1.6151196920804033e-55,4.544785454607381e-48,1.2314517284522772e-45
1.2345929074578606e-16,0.6222074568051135,1.2305997412903352e-21,1.641641475642246e-24,6.33529669757929e-29,1.9571646759321273e-17,0.0,0.0,5.977224753218028e-18,1.865870233579829e-30,3.924730395000516e-34,4.586052235116783e-34,9.189533250937724e-42,2.2789169451163336e-51,2.1874238224681916e-32,1.573059101433759e-24,1.1665479629196792e-20,4.50663565960651e-33,1.718344180424111e-61,1.6449595439549772e-66,7.516739299592963e-45,5.297679569105133e-57,1.715200882981739e-16,1.9529527202327862e-45,4.343957707431112e-34,1.9782720286361023e-62,7.212920297547973e-50,3.8037980424594455e-45,7.681719844983464e-50,5.1779584736886626e-51,7.167608249018987e-45,1.8813040047171292e-67,1.0330223602122232e-59,8.077858704309334e-72,3.76,0.0,0.6360652402048057,0.9999999999063687,6.456457797698322e-35,2.127691334439166e-31,5.9784553506526635e-18,1.7152008987135065e-16,2.0235768243556457e-39,6.783909653956544e-38,2.4773245325288908e-30,1.9571646756810446e-17,6.718785338382581e-29,2.5096016722540916e-29,5.2476446891477646e-33,6.404558411308241e-32,2.416538249835154e-27,1.1665479546150508e-20,3.3957829363356024e-30,3.186902904693503e-29,9.363131894119624e-11,6.543058498838038e-47,6.6173012610119185e-46,6.016836162870636e-46,1.6922096307990084e-55,1.7941812012535237e-57,2.999936735823867e-66,2.3457792635946066e-45,2.5842134012211617e-54,3.6358499333778537e-47,9.871948756405778e-45
2.4691900012394174e-16,0.6222074568051135,2.461208491378135e-21,3.2833032395187414e-24,2.5341382439751692e-28,3.9143359883230275e-17,0.0,0.0,1.1954469773576131e-17,7.463499914555515e-30,3.139793585444029e-33,3.668864263371223e-33,7.351649055899986e-41,1.8231389383220455e-50,8.749717453600646e-32,6.2922523089851564e-24,2.3330998813892045e-20,1.8820719164920183e-32,5.498727738987783e-60,2.6319438265255535e-65,6.013409280758656e-44,1.7020256783172458e-55,3.4304075504971264e-16,1.562366807431272e-44,1.737587496792216e-33,3.165331081926679e-61,5.770353354716534e-49,3.0430505987441424e-44,6.145400186920832e-49,4.1423875406904996e-50,5.734103703080411e-44,6.020201615728502e-66,1.6528410290582273e-58,2.5849274615087697e-70,3.76,0.0,0.6360652402048055,0.999999999812737,5.165181503206843e-34,8.510786981678388e-31,1.1956930972840818e-17,3.4304076134243558e-16,1.6188673260618382e-38,5.4271435655841524e-37,9.952924817143466e-30,3.914335987318695e-17,2.6875209751592387e-28,1.003843220180129e-28,2.0990639854149336e-32,2.561829084120034e-31,9.66617757343322e-27,2.3330998481705638e-20,1.358316574594013e-29,1.2747644036317952e-28,1.8726291368001482e-10,5.234552800669104e-46,5.2938568760864427e-45,4.813487012392436e-45,2.7075471197526585e-54,2.870698285902503e-56,9.599840597693403e-65,1.8766308147855274e-44,4.1347589252298164e-53,2.908688568212639e-46,7.930024876283502e-44
4.93838418880253e-16,0.6222074568051136,4.922440499900819e-21,6.566670937119293e-24,1.0136670827965487e-27,7.828678613105004e-17,0.0,0.0,2.390895981203192e-17,2.98540376161468e-29,2.5118385206038436e-32,2.935114308662032e-32,5.881328998293961e-40,1.4585132711549163e-49,3.499891361413703e-31,2.5169040449792963e-23,4.66620371819829e-20,8.163602564431033e-32,1.7595970319532908e-58,4.211117422168612e-64,4.8107345603183555e-43,5.44644379836632e-54,6.860820791143872e-16,1.2498952933163064e-43,6.950358784247503e-33,5.064807697759929e-60,4.616289525802881e-48,2.4344454967409596e-43,4.91632987373249e-48,3.3139235867325873e-49,4.587289913056699e-43,1.926469027423203e-64,2.644549845033636e-57,8.271789226333004e-69,3.76,0.0,0.636065240204805,0.999999999625474,4.132151236629025e-33,3.404319121379245e-30,2.3913882215624654e-17,6.860821042853105e-16,1.2950974835963343e-37,4.341720877637966e-36,4.01605620706883e-29,7.82867860908767e-17,1.0750097610773264e-27,4.0153779735172694e-28,8.396272790551587e-32,1.0247323002827764e-30,3.8664759392316666e-26,4.666203585323208e-20,5.433272772587625e-29,5.099064097202222e-28,3.7452597808014257e-10,4.187791417312166e-45,4.235092040366888e-44,3.8508013314738777e-44,4.332083362671798e-53,4.593122120240015e-55,3.071954343633106e-63,1.5013075913863918e-43,6.615628164602034e-52,2.3269542929476514e-45,6.395937266577387e-43
9.876772563928755e-16,0.6222074568051137,9.844962552297729e-21,1.3133583045081238e-23,4.054754879325376e-27,1.565736386266967e-16,0.0,0.0,4.7817939879901857e-17,1.1941622635975983e-28,2.009472188527701e-31,2.3481228586493263e-31,4.7050683344667266e-39,1.1668114132869035e-48,1.3999573783390035e-30,1.0067621948544445e-22,9.332411391298473e-20,3.773687640660627e-31,5.630716751515537e-57,6.73779517049514e-63,3.848590501377036e-42,1.7427470345478515e-52,1.372164689490128e-15,9.999169653946242e-43,2.7801452486595734e-32,8.10459240804197e-59,3.6930343500115907e-47,1.9475586474145123e-42,3.933067788355299e-47,2.6511526902156636e-48,3.6698348851409746e-42,6.164707478952314e-63,4.231283099233001e-56,2.6469766516418645e-67,3.76,0.0,0.6360652402048043,0.9999999992509484,3.305723287785169e-32,1.3617285142289594e-29,4.78277846948224e-17,1.3721647901738818e-15,1.0360814777561064e-36,3.4733786132886313e-35,1.6343284713896854e-28,1.5657363846600313e-16,4.3000418107450356e-27,1.6061522001540985e-27,3.3585161894872483e-31,4.0989267161215435e-30,1.5465913536923992e-25,9.332410859795008e-20,2.1733101431456776e-28,2.0396269347438487e-27,7.490516065710285e-10,3.3504636463428546e-44,3.388076556217045e-43,3.0806529357432707e-43,6.93133528045761e-52,7.348993431962952e-54,9.830252635023509e-62,1.2010472137148292e-42,1.0585015842998149e-50,1.861564793338509e-44,5.1998063156505414e-42
1.481516093905498e-15,0.6222074568051137,1.4767542642009376e-20,1.9700671899174595e-23,8.61647906080296e-27,2.348604911223505e-16,0.0,0.0,7.172691993873014e-17,2.537595284256746e-28,5.745835438826932e-31,6.71421381305258e-31,1.345356003455098e-38,3.3363519070215863e-48,2.9749099024815764e-30,2.139369971231564e-22,1.3998619063882538e-19,8.765571918200774e-31,2.634175216594485e-56,2.479956882242726e-62,1.1004565558733754e-41,7.704423982795234e-52,2.058247262112263e-15,2.8591380995641968e-42,5.90780971004477e-32,3.0900240939284332e-58,1.0559772089975451e-46,5.78181690625551e-42,1.1676298277986116e-46,7.87063065966501e-48,1.0493436505587113e-41,2.8839879184684323e-62,1.5573934390443107e-55,1.2383150692258287e-66,3.76,0.0,0.6360652402048035,0.9999999988764233,9.452304074128711e-32,2.893673633712288e-29,7.174168716765029e-17,2.0582474760652745e-15,2.9625505114158707e-36,9.931692771350762e-35,3.513934045442794e-28,2.348604907808766e-16,9.137590604011763e-27,3.413074048142487e-27,7.136855489631347e-31,8.710213422782448e-30,3.28650723326866e-25,1.3998617934433359e-19,4.618284407027344e-28,4.334208045488342e-27,1.1235767347532136e-09,9.686211995025795e-44,9.687783922922024e-43,8.813007093722127e-43,2.6425715476010142e-51,2.7049167446697367e-53,4.5988108191596436e-61,3.5654918709914427e-42,4.004541767553515e-50,5.322912808924176e-44,1.500461948361065e-41
1.9753549314181206e-15,0.6222074568051138,1.969018077099896e-20,2.6267937532769917e-23,1.4698894732441558e-26,3.131473436180115e-16,0.0,0.0,9.563589998851682e-17,4.328839437957625e-28,1.2119631939233471e-30,1.4162316222651634e-30,2.837746266043605e-38,7.037332963084814e-48,5.0748466715271275e-30,3.6495136921095363e-22,1.8664826735952358e-19,1.6125548690576397e-30,8.498041159830966e-56,6.289709487223372e-62,2.3211818320345597e-41,2.6327740994072604e-51,2.744329796980794e-15,6.030750909605983e-42,1.0078029240987363e-31,8.314378660622852e-58,2.227361994966671e-46,1.2598277932409502e-41,2.544204331435853e-46,1.7149736290442796e-47,2.213369973685563e-41,9.303954863024451e-62,3.949887352356009e-55,3.9948953723073905e-66,3.76,0.0,0.6360652402048027,0.9999999985018986,1.993764846259369e-31,4.936267270531653e-29,9.565558963410834e-17,2.744330161959489e-15,6.248886248984501e-36,2.09488165628746e-34,6.058734940244313e-28,3.1314734303549693e-16,1.5587656161931617e-26,5.822303334367969e-27,1.2174648419787577e-30,1.4858589078997671e-29,5.606395229067416e-25,1.8664824809238295e-19,7.878249840610383e-28,7.393649741365029e-27,1.4981013626273656e-09,2.063159108946218e-43,2.0434345489065764e-42,1.859725517714977e-42,7.110031098040338e-51,6.860252228862003e-53,1.4836088724918108e-60,7.768805318144087e-42,1.0424837979138551e-49,1.1227565836960621e-43,3.1910104935726847e-41
2.963032606443366e-15,0.622207456805114,2.953559324969989e-20,3.940288379414516e-23,3.043286683723123e-26,4.697210486093504e-16,0.0,0.0,1.4345386006687008e-16,8.962313057037838e-28,3.310247548377426e-30,3.868210624539144e-30,7.750768339463795e-38,1.922113997719006e-47,1.0506825975287265e-29,7.555854752263235e-22,2.79972420788909e-19,3.743791123747269e-30,4.677719864744549e-55,2.199543291348405e-61,6.339868157950051e-41,1.6187973232029286e-50,4.1164947781124656e-15,1.6471852734383602e-41,2.0865281153604997e-31,3.363265441856325e-57,6.083617046052445e-46,3.656892781230463e-41,7.385041488734297e-46,4.978066426554577e-47,6.045400838380302e-41,5.1213322749447364e-61,1.3812948844187804e-54,2.1989784448501473e-65,3.76,0.0,0.6360652402048012,0.9999999977528505,5.445590508974561e-31,1.0219915349989435e-28,1.4348339455207494e-16,4.11649553375454e-15,1.7067687135395977e-35,5.721771175817837e-34,1.2766315765631454e-27,4.697210474033273e-16,3.227226546322071e-26,1.2054340566471661e-26,2.5206104891077807e-30,3.076278368288478e-29,1.1607330257468207e-24,2.7997238089851483e-19,1.6310914376973584e-27,1.5307614096398478e-26,2.247149444185421e-09,5.7427208305838e-43,5.5812546933279297e-42,5.0838164423247363e-42,2.875770483728988e-50,2.3990619992876763e-52,8.166464513090531e-60,2.2549332927786542e-41,3.827078413711609e-49,3.0665967414703123e-43,8.834374470938564e-41
3.950710281468611e-15,0.6222074568051144,3.93812191758343e-20,5.25384804140109e-23,5.175942167878376e-26,6.262947536007161e-16,0.0,0.0,1.912718201119742e-16,1.5242547925758779e-27,6.926145253425585e-30,8.093669756440434e-30,1.6217205344960436e-37,4.021705492517555e-47,1.786935927848485e-29,1.285052978604811e-21,3.7329657419953923e-19,7.02293056257976e-30,1.5012049975727102e-54,5.4960624388563804e-61,1.3265125674347832e-40,5.434320181920298e-50,5.488659620410686e-15,3.446462755557009e-41,3.5486379710857365e-31,9.110988757766136e-57,1.2728962577600201e-45,7.997214168891059e-41,1.615025421868445e-45,1.0886519269616811e-46,1.2649002125025166e-40,1.6435720057889118e-60,3.451480024011448e-54,7.057109794811001e-65,3.76,0.0,0.6360652402047996,0.999999997003804,1.1393997176344952e-30,1.7381400153569448e-28,1.9131119944661758e-16,5.4886609055599644e-15,3.5711385021108237e-35,1.197185819114611e-33,2.2072181208397995e-27,6.262947515495859e-16,5.488667419637915e-26,2.0501277007645955e-26,4.2869048468649835e-30,5.23193748097406e-29,1.9741029577819657e-24,3.7329650635606243e-19,2.7740590219144423e-27,2.6034243610915145e-26,2.996195685937954e-09,1.2188179494867872e-42,1.1677853544992907e-41,1.0643985060672305e-41,7.789665220608106e-50,5.994599509926143e-52,2.6208333805285172e-59,4.931117026567701e-41,9.925434641286562e-49,6.416346490255292e-43,1.870483296996142e-40
4.938387956493856e-15,0.6222074568051145,4.9227073808769765e-20,6.567477406959908e-23,7.90783977842779e-26,7.828684585921106e-16,0.0,0.0,2.390897801214542e-16,2.328716984645447e-27,1.2608782718684106e-29,1.4734362901007954e-29,2.9522811961222777e-37,7.32136114366869e-47,2.73003430477033e-29,1.963270522831975e-21,4.666207275901997e-19,1.1754906698693227e-29,3.9226003673161486e-54,1.1660501206062842e-60,2.4148655416205138e-40,1.4686129793332765e-49,6.860824313958798e-15,6.274153960917855e-41,5.421517095719074e-31,2.046963819449146e-56,2.3172590904154724e-45,1.5003865691657014e-40,3.0300076563691665e-45,2.0424686112752517e-46,2.3027027138192098e-40,4.2946007278918595e-60,7.322691409442044e-54,1.8440005987892908e-64,3.76,0.0,0.636065240204798,0.9999999962547599,2.074233658767026e-30,2.655485287548042e-28,2.3913900431606337e-16,6.860826277376506e-15,6.501134830222156e-35,2.1794308014236726e-33,3.428432688960136e-27,7.82868455458446e-16,8.38544396042034e-26,3.132131969772733e-26,6.54943213184548e-30,7.993208273474555e-29,3.015983347265495e-24,4.666206239401289e-19,4.2381348077198594e-27,3.977444293522906e-26,3.74523995647475e-09,2.2410903039267783e-42,2.1259089055708233e-41,1.9385933893210052e-41,1.7499226124490983e-49,1.2718189013452049e-51,6.848145435671801e-59,9.251239807661615e-41,2.1703796071883953e-48,1.1680713987504778e-42,3.4459467212918133e-40
6.913743306544346e-15,0.6222074568051148,6.891948365000665e-20,9.194949778331783e-23,1.5207251905773348e-25,1.0960158685749902e-15,0.0,0.0,3.3472570003130506e-16,4.4780403376243614e-27,3.3290902613837385e-29,3.890411664296378e-29,7.794899306794938e-37,1.9330551287222e-46,5.249758834346477e-29,3.775299158841614e-21,6.532690343112047e-19,2.7179499500010046e-29,2.1943071339751957e-53,4.272050970114714e-60,6.375957576058777e-40,8.234673760356618e-49,9.605153245461169e-15,1.6565617370936044e-40,1.0425385192144444e-30,7.940701964125123e-56,6.118247714403816e-45,4.1053331627109566e-40,8.290653561874161e-45,5.588631191443769e-46,6.079815442183164e-40,2.4024044134853425e-59,2.682806817387652e-53,1.0315371183821539e-63,3.76,0.0,0.6360652402047949,0.9999999947566772,5.47658835280205e-30,5.1064042203676015e-28,3.3479461397808944e-16,9.605157021043638e-15,1.716501065215672e-34,5.75433803719784e-33,6.843954529961743e-27,1.0960158625490586e-15,1.6124912234053792e-25,6.022978825278349e-26,1.2594370629968218e-29,1.5370610768766587e-28,5.799629181259704e-24,6.532688349932695e-19,8.149780101021235e-27,7.648484592835825e-26,5.243322460111092e-09,5.989846396419901e-42,5.613028251680854e-41,5.121385630042844e-41,6.7859571609529396e-49,4.6595399290360316e-51,3.830847001439483e-58,2.531242779377349e-40,8.348249319898e-48,3.084053074870804e-42,9.392502766510755e-40
8.889098656594836e-15,0.6222074568051151,8.861282258888067e-20,1.1822705589579498e-22,2.4941059960550885e-25,1.4091632785579907e-15,0.0,0.0,4.303616197964691e-16,7.343974788206495e-27,6.902037109696643e-29,8.065994676170312e-29,1.616078944929624e-36,4.007706969216151e-46,8.609590358263721e-29,6.1914801336135265e-21,8.3991734095299e-19,5.18703568214919e-29,7.253563630311657e-53,1.10930777783631e-59,1.3218956938918754e-39,2.752352911935701e-48,1.2349481572810714e-14,3.4344673022868744e-40,1.709760479135634e-30,2.11361724863354e-55,1.2684659794490138e-44,8.654545571630272e-40,1.747770695885432e-44,1.1781636101029979e-45,1.2604981674788634e-39,7.941455629918932e-59,6.966339040764713e-53,3.4098806844496634e-63,3.76,0.0,0.6360652402047918,0.9999999932586029,1.1354338270187585e-29,8.374489964399371e-28,4.3045022353818693e-16,1.2349487764755919e-14,3.558754681935642e-34,1.1930179533444604e-32,1.1624651667544488e-26,1.4091632686754698e-15,2.644481561200306e-25,9.877669839845714e-26,2.0654806758886025e-29,2.520768957317224e-28,9.511377063937155e-24,8.399170140680672e-19,1.336561369403185e-26,1.2543495313898212e-25,6.741396957662965e-09,1.249200442043554e-41,1.1637216099356345e-40,1.062087842217859e-40,1.8056751833655276e-48,1.2099223307716763e-50,1.266332289381141e-57,5.3361051108088e-40,2.2174910079426687e-47,6.39401429368228e-42,2.0024249585239116e-39
