Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81)
7.252425639546658e-19,0.6069221637513895,2.1022788547183218e-24,1.4655083888649095e-27,1.2613411926991629e-33,3.067064610250023e-20,0.0,0.0,1.548558512831905e-20,2.112371115281529e-35,2.7656385174299647e-41,6.849249966667448e-34,2.904683237337994e-49,2.1295545069714306e-59,1.246893819776212e-37,1.86997755988179e-29,1.5665618956187618e-23,2.615579096097609e-38,1.0296543181534489e-73,3.6601763430318024e-77,1.2740811190739834e-52,3.315499925703098e-69,3.3986043732685127e-19,5.2361943081090265e-53,2.2058401663799195e-39,8.505373326766762e-73,5.285333294819207e-58,6.149127424762461e-53,9.971385782911236e-58,4.704894137904561e-59,1.707346287349875e-52,1.0624698297708606e-79,4.3627484631904946e-70,2.5972013599127675e-84,3.76,0.0,0.7422995212422474,0.9999999999996175,4.5517320426179074e-42,1.3930874161036732e-36,1.5487687407152793e-20,3.398604373455527e-19,1.426358629339543e-46,5.076762339926626e-45,1.2796602772275138e-35,3.067064610247764e-20,1.2225291286381065e-33,4.791263991400079e-34,2.34799036105756e-38,2.823832110789095e-37,2.1054682535570508e-32,1.5665618955410825e-23,3.727811838825219e-35,2.677164730892153e-34,3.8243696214423676e-13,1.1531975520194494e-54,5.843206347825137e-35,1.2099509923955104e-53,1.6553428760928002e-65,1.8647260153626944e-50,8.811051678235516e-79,6.912151516638609e-53,4.581490539963562e-64,4.451884092890355e-49,2.6372827297358728e-36,7.246780443900198e-76,1.60184347969486e-39,6.9539931256609745e-53,1.1889016532676277e-37,4.3930718689365895e-39,6.261990997817833e-55
1.4511152257059907e-18,0.6069221637513895,4.20638423192854e-24,2.9322901416207914e-27,5.048652013325811e-33,6.136793916078021e-20,0.0,0.0,3.098462428367471e-20,8.454989459125566e-35,2.214192440367977e-40,2.741485081858634e-33,2.3255127629863752e-48,1.704938465757437e-58,4.990824777884662e-37,7.484783540993395e-29,3.134484835455849e-23,1.0474733619326578e-37,3.2989871270903716e-72,5.861051010929092e-76,1.0200395911234118e-51,1.0434899061106728e-67,6.800161486712894e-19,4.192139276740007e-52,8.829109250780397e-39,1.3624436576064364e-71,4.231480344751855e-57,4.924289102810638e-52,7.985195776044257e-57,3.76773119144167e-58,1.3669151696486385e-51,3.404085619354337e-78,6.986081785571744e-69,8.321305105335283e-83,3.76,0.0,0.7422995212422474,0.9999999999992347,3.6441532817893926e-41,5.575980154997078e-36,3.098883066782268e-20,6.800161487461442e-19,1.141954196368208e-45,4.064496759586626e-44,5.122283236947928e-35,6.136793916068982e-20,4.8933025174372445e-33,1.9177542359791237e-33,9.398080509396666e-38,1.1302687541218005e-36,8.427360022795215e-32,3.1344848351449295e-23,1.4920962310339485e-34,1.0715635816204625e-33,7.652061882332636e-13,9.233175655134289e-54,2.3388053226494586e-34,9.686986566515983e-53,2.6516308616344995e-64,1.4929146431506293e-49,2.8230175096318372e-77,5.535326408872452e-52,7.338346902900842e-63,3.564214210487576e-48,1.0556003874920068e-35,1.1608342902842503e-74,6.411769932655201e-39,5.568827980090007e-52,4.7587049801936636e-37,1.7583736151445222e-38,5.014669149354921e-54
2.9028605492086404e-18,0.6069221637513894,8.41459511290294e-24,5.8658539951109945e-27,2.0201184967433454e-32,1.227625252773402e-19,0.0,0.0,6.198270259436211e-20,3.383097097026204e-34,1.772026890268872e-39,1.0969512310544367e-32,1.8611169833625918e-47,1.3644689380067927e-57,1.9969799959493552e-36,2.994888354042423e-28,6.270330715129173e-23,4.195739975473896e-37,1.0563312935675593e-70,9.381498615537117e-75,8.163416837532939e-51,3.3111754059656377e-66,1.3603275712478212e-18,3.354985498015842e-51,3.5327937449549717e-38,2.1811783456513496e-70,3.3864703090368164e-56,3.9414271238349556e-51,6.391393061651661e-56,3.0157121044838327e-57,1.0939475693572623e-50,1.089977034007326e-76,1.1182280521392284e-67,2.6644605645025417e-81,3.76,0.0,0.7422995212422474,0.9999999999984692,2.916430157607727e-40,2.2311183670479874e-35,6.199111718913908e-20,1.3603275715473374e-18,9.139104295492065e-45,3.2528326892930655e-43,2.049826372802917e-34,1.2276252527697856e-19,1.9579583891658917e-32,7.673514934383994e-33,3.7604563809922867e-37,4.5225472430684304e-36,3.372041723548818e-31,6.270330713885086e-23,5.970328467088483e-34,4.2876501026782155e-33,1.5307446373821365e-12,7.389582098819388e-53,9.35826772558669e-34,7.752542059109387e-52,4.245076795917331e-63,1.1947854379368438e-48,9.039229662544792e-76,4.4305043006162103e-51,1.1747728307809168e-61,2.8524546059439314e-47,4.223776532208968e-35,1.8584152575518407e-73,2.5657203939103907e-38,4.4573168763471916e-51,1.9041018421019956e-36,7.035784848275372e-38,4.013766851829021e-53
5.80635119621394e-18,0.6069221637513895,1.6831017381067747e-23,1.173298309400751e-26,8.081790001515941e-32,2.455516975104603e-19,0.0,0.0,1.239788592156411e-19,1.3534591328624601e-33,1.4178907445596237e-38,4.3885200428368814e-32,1.4891763589040168e-46,1.091782460616184e-56,7.989220337185979e-36,1.1981503565874011e-27,1.2542022474472418e-22,1.6821554885192684e-36,3.381309185833128e-69,1.5013452160086082e-73,6.531973778450209e-50,1.0550941459354678e-64,2.7209504159515046e-18,2.6844981378781474e-50,1.4133475396200995e-37,3.490902154259531e-69,2.7096907704310235e-55,3.1539402330344147e-50,5.114409341845624e-55,2.4131807780145826e-56,8.75324264710948e-50,3.4889983162238386e-75,1.7895289473140697e-66,8.52890347703888e-80,3.76,0.0,0.7422995212422474,0.9999999999969381,2.3335872331550432e-39,8.925926285221123e-35,1.2399569023167823e-19,2.7209504171497666e-18,7.312672134087075e-44,2.602760367382778e-42,8.202607536070169e-34,2.4555169750901335e-19,7.833108502773525e-32,3.0699056429555143e-32,1.5044274350601614e-36,1.8093133744970255e-35,1.3490362635532102e-30,1.2542022469495265e-22,2.38852014936449e-33,1.7153392360746322e-32,3.061821523563161e-12,5.9128859776583824e-52,3.7439164640166134e-33,6.20321516771688e-51,6.794097431739206e-62,9.560098739164728e-48,2.8934455867446663e-74,3.5453009284230906e-50,1.8801465353012495e-60,2.282397072490421e-46,1.689785647943945e-34,2.974329489929824e-72,1.0265970496386023e-37,3.5667555176003518e-50,7.617647245037776e-36,2.8147720821045457e-37,3.2118262923940736e-52
1.161333249022454e-17,0.6069221637513895,3.366386394226248e-23,2.3467246859483815e-26,3.232979577734008e-31,4.911300419767006e-19,0.0,0.0,2.479711724578162e-19,5.414277150923976e-33,1.1344202994951292e-37,1.7555515472380313e-31,1.1914542122610062e-45,8.735089010433118e-56,3.1959482229383015e-35,4.792991481381786e-27,2.508540599314529e-22,6.757862221136451e-36,1.082186817041571e-67,2.4023967310040374e-72,5.2260751991144816e-49,3.369127515241307e-63,5.442196103561354e-18,2.1478024277113954e-49,5.65385027407002e-37,5.586262387178405e-68,2.167958447563558e-54,2.523471642755505e-49,4.092045493724488e-54,1.930789225542103e-55,7.003259029709881e-49,1.1166509805107197e-73,2.8635376030383053e-65,2.729669946698655e-78,3.76,0.0,0.7422995212422474,0.999999999993876,1.8670470475183404e-38,3.570661098185917e-34,2.480048363163823e-19,5.4421961083547914e-18,5.850693423577998e-43,2.082405997723657e-41,3.2828840013832643e-33,4.911300419709126e-19,3.1334984085953515e-31,1.2280621980898204e-31,6.018199639155572e-36,7.237842414532964e-35,5.396584233534169e-30,2.508540597323506e-22,9.554858166407225e-33,6.861915374046547e-32,6.123975247458325e-12,4.730802391938179e-51,1.497688469032779e-32,4.963045025289394e-50,1.087213572465142e-60,7.648805089781721e-47,9.260453400089904e-73,2.8365997807437207e-49,3.008642518393528e-59,1.8260910317854337e-45,6.759692696569529e-34,4.759620896159294e-71,4.107857079387707e-37,2.8537652638336994e-49,3.04730689098381e-35,1.1260004679255437e-36,2.5697861972525404e-51
2.322729507824574e-17,0.6069221637513894,6.732956516412127e-23,4.693579666132022e-26,1.2932448327790153e-30,9.822867309091823e-19,0.0,0.0,4.959557989406345e-19,2.1657989873961522e-32,9.075793224829443e-37,7.022497228977942e-31,9.532086289501259e-45,6.988402949976316e-55,1.2784313077318744e-34,1.917274604188203e-26,5.01721730304366e-22,2.7262099309620195e-35,3.4632664381688225e-66,3.844030305830238e-71,4.181058640404421e-48,1.0769727964613466e-61,1.088468747159098e-17,1.7183235132325316e-48,2.2616321356603545e-36,8.938692256965813e-67,1.7344490948566907e-53,2.0189051105226647e-48,3.2738436157223743e-53,1.5447294444853834e-54,5.602873209333026e-48,3.573557585754466e-72,4.58189320899409e-64,8.735617285939623e-77,3.76,0.0,0.7422995212422474,0.9999999999877517,1.493708544969194e-37,1.4283225581618616e-33,4.9602312848429315e-19,1.0884687490765515e-17,4.6807773218818684e-42,1.6660038780389873e-40,1.3144662470030487e-32,9.82286730886029e-19,1.2534503668346477e-30,4.912448680892858e-31,2.4073779179015824e-35,2.8952546893644357e-34,2.1587215322284707e-29,5.017217295079241e-22,3.8220987767038597e-32,2.74487783952416e-31,1.2248282501381117e-11,3.784848066151543e-50,5.990997651583763e-32,3.9706255585949586e-49,1.7396680901238027e-59,6.119334409291829e-46,2.963573454087015e-71,2.2694234469681383e-48,4.814154498807744e-58,1.4609421789354762e-44,2.7039870999025523e-33,7.615953366484546e-70,1.6441174686136798e-36,2.2831565583508024e-48,1.2189723567392716e-34,4.504185148389288e-36,2.0559590299148716e-50
4.6455220254288134e-17,0.6069221637513895,1.346610000057871e-22,9.38729853497337e-26,5.1730876114505405e-30,1.9646001087741504e-18,0.0,0.0,9.919250519001431e-19,8.663372206727201e-32,7.260806900761833e-36,2.809060276333201e-30,7.625850179710928e-44,5.590855050112673e-54,5.113829262625593e-34,7.669254425612199e-26,1.0034570710480153e-21,1.1088705693770215e-34,1.1082882386099373e-64,6.150604973512864e-70,3.344926306841592e-47,3.4444759564551037e-60,2.1769670178889943e-17,1.3746914394718988e-47,9.046712595085192e-36,1.4302501105005108e-65,1.3875922113605342e-52,1.6151752180847924e-47,2.619157783397023e-52,1.23582312933302e-53,4.48240497501472e-47,1.1435823361011486e-70,7.331215574682795e-63,2.795505327986081e-75,3.76,0.0,0.7422995212422474,0.999999999975503,1.1949951975460492e-36,5.713406472481141e-33,9.920597128141255e-19,2.176967025558965e-17,3.7447113484924365e-41,1.3328347257945901e-39,5.26804585970821e-32,1.9646001086815348e-18,5.013903476614299e-30,1.965019450456582e-30,9.629708431321548e-35,1.1581253697136334e-33,8.635061808255157e-29,1.0034570678621818e-21,1.528870605914455e-31,1.0979734741718099e-30,2.4496896233756612e-11,3.027974832660551e-49,2.396447816528581e-31,3.176576859129998e-48,2.7835699744631535e-58,4.8955834776375395e-45,9.483800080931617e-70,1.8155962057249228e-47,7.702908371999968e-57,1.1687814857493698e-43,1.0816168417265193e-32,1.2185989086633236e-68,6.583866017048613e-36,1.8265829850762953e-47,4.8759886293024615e-34,1.8017107153409567e-35,1.6448192525083966e-49
9.291107060637293e-17,0.6069221637513895,2.693239992814787e-22,1.8774771907516784e-25,2.0692585209064822e-29,3.9292268645041036e-18,0.0,0.0,1.983863557794649e-18,3.4653841343945314e-31,5.808714425487256e-35,1.1236389281642609e-29,6.100752774717219e-43,4.472737100749164e-53,2.0455525057613286e-33,3.067732958543085e-25,2.0069277525266108e-21,4.5824441756200345e-34,3.5596309597831953e-63,9.841093307981352e-69,2.6759728036290923e-46,1.276574040601505e-58,4.353963547844671e-17,1.0997662026488292e-46,3.618721846532474e-35,2.2884674381866906e-64,1.1100869432517495e-51,1.2921606419734695e-46,2.0953593835389296e-51,9.886748882917027e-53,3.585966560369168e-46,3.6595336986730433e-69,1.1730094071418027e-61,8.945789774230789e-74,3.76,0.0,0.7422995212422474,0.9999999999510059,9.560074996669367e-36,2.2853858371576343e-32,1.984132881449833e-18,4.353963578524865e-17,2.995805604312425e-40,1.0662804150693226e-38,2.115298979340396e-31,3.929226864133637e-18,2.0055817932158358e-29,7.860157756185056e-30,3.8519232302193385e-34,4.6325480579149884e-33,3.4540598583503894e-28,2.00692773978314e-21,6.115544555885213e-31,4.391938573676117e-30,4.899412059662763e-11,2.4224406849055404e-48,9.58588877826509e-31,2.5412930044277135e-47,4.4537924517181113e-57,3.9165128621955417e-44,3.0348740697783605e-68,1.452499940107416e-46,1.2324862302712646e-55,9.350362865197751e-43,4.326511347779231e-32,1.9498009553424276e-67,2.639383128768567e-35,1.4612894801247014e-46,1.9504152922769442e-33,7.206916173948948e-35,1.3158762107848208e-48
1.8582277131054253e-16,0.6069221637513896,5.386505162068377e-22,3.754986119976196e-25,8.277095597041605e-29,7.858480375964078e-18,0.0,0.0,3.9677405694856176e-18,1.3861607040990047e-30,4.646999063481893e-34,4.4946056727517516e-29,4.880631545526988e-42,3.578210879240923e-52,8.182251578142756e-33,1.2270994101034977e-24,4.013869115449027e-21,1.9505210111724924e-33,1.1392232892922409e-61,1.5745850089244698e-67,2.1407909461299452e-45,4.102030100254384e-57,8.707956561739561e-17,8.7981818153076e-46,1.4474960984910303e-34,3.661663257352765e-63,8.88074823977667e-51,1.0337367251665892e-45,1.6763007696412385e-50,7.909473527531013e-52,2.868790307383722e-45,1.1710619987324876e-67,1.8768269828316894e-60,2.8626805216858875e-72,3.76,0.0,0.7422995212422474,0.9999999999020114,7.648105313764207e-35,9.141589845099942e-32,3.96827921862542e-18,8.707956684460963e-17,2.3966602595905833e-39,8.530293617336423e-38,8.525712866467656e-31,7.858480374482201e-18,8.022367982452183e-29,3.1440790913754515e-29,1.540777667979718e-33,1.853028211584378e-32,1.3816309694749507e-27,4.013869064474829e-21,2.4462302018212044e-30,1.7567843648015195e-29,9.798855691485295e-11,1.9380125018373514e-47,3.834375013417099e-30,2.033048533380643e-46,7.12613147861797e-56,3.133228240928172e-43,9.711688152404902e-67,1.1620091358337179e-45,1.9719946699839047e-54,7.480334695843176e-42,1.730613316885824e-31,3.119732316249899e-66,1.060406590466203e-34,1.1690408151606732e-45,7.801700849678549e-33,2.8827811321315244e-34,1.0527092874505662e-47
3.716461727188817e-16,0.6069221637513895,1.0773056235897495e-21,7.510061003460961e-25,3.3108621899787046e-28,1.57169873988843e-17,0.0,0.0,7.93549459247538e-18,5.544656916862462e-30,3.717610197590183e-33,1.797868521049555e-28,3.9045174038503003e-41,2.862577141655702e-51,3.272908905087147e-32,4.9084100058050626e-24,8.027751841155049e-21,8.742378389034126e-33,3.645545041679248e-60,2.51934424295938e-66,1.7126378380196253e-44,1.3127489549673064e-55,1.7415942405463494e-16,7.038566313135903e-45,5.7899990989179045e-34,5.858965397749166e-62,7.104619664208905e-50,8.269927040179574e-45,1.3410459208259668e-49,6.327622800869184e-51,2.29503911249598e-44,3.7474162079718397e-66,3.0029327149967875e-59,9.160623148998704e-71,3.76,0.0,0.7422995212422473,0.9999999998040225,6.118502297012011e-34,3.6566452373003506e-31,7.936571892593287e-18,1.7415942896350349e-16,1.917336383488758e-38,6.824254626584415e-37,3.4618730637552725e-30,1.5716987392956776e-17,3.208955358330414e-28,1.2576348327043959e-28,6.163130658286899e-33,7.412128203733013e-32,5.5265379229515114e-27,8.027751637257291e-21,9.784945190004606e-30,7.027155329056234e-29,1.9597737992126186e-10,1.5504909851544019e-46,1.5337539054730254e-29,1.626446915308905e-45,1.1401858422474429e-54,2.5065890036580607e-42,3.1077536177268287e-65,9.296109717267783e-45,3.155204797384992e-53,5.984285536939832e-41,6.9224706756133615e-31,4.991666138989994e-65,4.2788209960271375e-34,9.352363352309795e-45,3.1206882754290405e-32,1.1531153853452564e-33,8.421707498989803e-47
7.432929755355601e-16,0.6069221637513895,2.154624132774665e-21,1.5020438919952546e-24,1.3243589849932196e-27,3.1434001444725835e-17,0.0,0.0,1.5871002636886208e-17,2.2178655866435547e-29,2.974092436851014e-32,7.191656669622891e-28,3.1236194894014114e-40,2.290065022680192e-50,1.3091651870363495e-31,1.963366404995635e-23,1.6055517292014228e-20,4.249176310211961e-32,1.1665772773213065e-58,4.030957899478022e-65,1.3701123025606988e-43,4.2006933089632413e-54,3.4831913356648015e-16,5.630861367956562e-44,2.3160025686934154e-33,9.375350843575216e-61,5.6837041520356436e-49,6.615955555501469e-44,1.0728388586602173e-48,5.062138568683551e-50,1.8360341053265896e-43,1.1991759517949787e-64,4.804699969358811e-58,2.931407330234576e-69,3.76,0.0,0.7422995212422471,0.9999999996080451,4.8948089270117e-33,1.4626599547310957e-30,1.5873157238995787e-17,3.483191532019787e-16,1.5338753616661782e-37,5.4594109766632165e-36,1.4260144066825602e-29,3.143400142101571e-17,1.2835837791347783e-27,5.0305457100676235e-28,2.465258848227186e-32,2.9648522573931583e-31,2.2106179723947472e-26,1.6055516476418604e-20,3.913982651535523e-29,2.8108657049150945e-28,3.9195482741411355e-10,1.2405163849559724e-45,6.135023419515497e-29,1.3011646663362906e-44,1.8243002988550082e-53,2.0052725359745392e-41,9.94482552603635e-64,7.436902258828124e-44,5.048338221319703e-52,4.787435571641025e-40,2.76899163384939e-30,7.98691360463373e-64,1.7412776899980158e-33,7.481905264909537e-44,1.2482768968255494e-31,4.612467406178701e-33,6.737379157319239e-46
1.1149397783522384e-15,0.6069221637513895,3.2319509366689876e-21,2.2531045035345294e-24,2.814282144801124e-27,4.7151015490568477e-17,0.0,0.0,2.380651067972833e-17,4.712966133832359e-29,8.504048582630737e-32,1.528253088257754e-27,8.931604411888703e-40,6.5481570287516085e-50,2.781977004545284e-31,4.172155033046414e-23,2.4083282742322902e-20,1.013432705506682e-31,5.44943969093023e-58,1.483660854828366e-64,3.917666357124744e-43,1.857075478990264e-53,5.22478835715692e-16,1.6100750299351616e-43,4.9215072757423835e-33,3.5745133277593383e-60,1.625184773366376e-48,1.964113050950631e-43,3.1849921520302476e-48,1.5028283481210943e-49,5.2499121705478046e-43,5.6100145158724555e-64,1.7684492778448547e-57,1.3713784186167807e-68,3.76,0.0,0.7422995212422469,0.9999999994120679,1.3996099325426508e-32,3.1081535661375417e-30,2.380974258386505e-17,5.224788774411414e-16,4.385933069689308e-37,1.5610507855925277e-35,3.090887374222363e-29,4.715101544018442e-17,2.7276165560635726e-27,1.068991360604321e-27,5.238682079048806e-32,6.300309299262195e-31,4.697564936742986e-26,2.4083281009176346e-20,8.317215655436364e-29,5.97309185548686e-28,5.879320763872004e-10,3.581047519641782e-45,1.3036929636839423e-28,3.7217772848631607e-44,6.955147116114463e-53,5.733825645296185e-41,4.6524119920301807e-63,2.2077848792909913e-43,1.9098862291750396e-51,1.3689078868544459e-39,5.884109191316107e-30,3.0450486598217993e-63,3.743907558532503e-33,2.2208177197334444e-43,2.652589396850953e-31,9.801496903466264e-33,2.000024552570949e-45
1.858233383985595e-15,0.6069221637513895,5.3866377256178144e-21,3.7553170456768375e-24,7.780795271022886e-27,7.858504358225821e-17,0.0,0.0,3.967752675913779e-17,1.3029969835750952e-28,3.9081461434698444e-31,4.225353418736313e-27,4.1046374322914664e-39,3.009290779700119e-49,7.691350515123794e-31,1.1534784690839001e-22,4.013881364075715e-20,3.5894639198076572e-31,7.980318617696856e-57,1.1415420479848951e-63,1.8004146731519275e-42,2.994829441591185e-52,8.707982105635855e-16,7.399309726328601e-43,1.3606524799761667e-32,2.9402086538428966e-59,7.468748580003127e-48,9.200326624870414e-43,1.4919182418806603e-47,7.03965026133408e-49,2.412665823447989e-42,8.193753606101262e-63,1.3606602812841174e-56,2.0029796732888795e-67,3.76,0.0,0.7422995212422464,0.9999999990201142,6.432089608689467e-32,8.593133510273704e-30,3.9682913267470675e-17,8.707983259222168e-16,2.015621825923625e-36,7.17401061997951e-35,8.977449395614278e-29,7.858504344296097e-17,7.541060263545613e-27,2.9554477380985307e-27,1.4483456447737571e-31,1.7418479133389366e-30,1.298738996183876e-25,4.0138808849077817e-20,2.2994659041591687e-28,1.6513848066109727e-27,9.798857802559233e-10,1.654159313056162e-44,3.6043288866429534e-28,1.7107058016242703e-43,5.7194643222804904e-52,2.6350506189119286e-40,6.795105344944501e-62,1.0341626469314065e-42,1.5073935943618787e-50,6.290994836554219e-39,1.6267835444867363e-29,2.5041993518589844e-62,1.0662276956134173e-32,1.0401916850261752e-42,7.3336321166573e-31,2.709826580249888e-32,9.368226153612598e-45
2.527197629055616e-15,0.6069221637513896,7.3258826396283e-21,5.107382125511394e-24,1.3855446416042555e-26,1.0687566886478262e-16,0.0,0.0,5.3961441225537835e-17,2.3202518707643816e-28,8.797198533023727e-31,7.524317888571495e-27,9.239501547138739e-39,6.7738840124065044e-49,1.3696017726121689e-30,2.0540035461798347e-22,5.458879144759814e-20,7.3214957885573035e-31,2.8600959375745543e-56,3.1438527571730954e-63,4.052715896707928e-42,1.1106304120041839e-51,1.1842856241378417e-15,1.6655774040840157e-42,2.422919221431068e-32,8.576541862839928e-59,1.6812080295719253e-47,2.1230694597108116e-42,3.442753401924453e-47,1.6244826226087053e-48,5.4308875361700105e-42,2.9336471707280677e-62,3.7473122341819704e-56,7.171362231780374e-67,3.76,0.0,0.7422995212422461,0.9999999986673564,1.4478570585518904e-31,1.5301826754902465e-29,5.396876687776189e-17,1.184285829557406e-15,4.537156440789093e-36,1.6148625700837862e-34,1.649618253609914e-28,1.0687566861673533e-16,1.3428395817529073e-26,5.262777429545647e-27,2.579079069928718e-31,3.1017120001637395e-30,2.3126696464959527e-25,5.458878291499199e-20,4.094667514449181e-28,2.940627441402994e-27,1.3326434723179183e-09,3.748269596613414e-44,6.418242668856192e-28,3.851702252287795e-43,1.6681055599834853e-51,5.9314686061481735e-40,2.4328803357966195e-61,2.386403877598842e-42,4.2305032663823227e-50,1.4160968231143255e-38,2.896819683380504e-29,7.303831083202036e-62,1.9354024650846478e-32,2.400093798784321e-42,1.3059027645165569e-30,4.825398885853222e-32,2.1617211182664063e-44
3.196161874125637e-15,0.6069221637513896,9.265155927098057e-21,6.459525346924179e-24,2.162879095263094e-26,1.351662941473109e-16,0.0,0.0,6.8245355686573e-17,3.621946198049634e-28,1.6627278385591464e-30,1.1745904981728965e-26,1.746326595861281e-38,1.2803082227031461e-48,2.137967785700826e-30,3.206328591096407e-22,6.903876925260345e-20,1.2893252628217624e-30,7.555731202550962e-56,7.080898600372987e-63,7.659897433968401e-42,2.9052719398264515e-51,1.497773012532092e-15,3.14804993240878e-42,3.782211363450128e-32,1.9627372885809822e-58,3.1775928484450847e-47,4.087842811863958e-42,6.628814130418454e-47,3.127863469910154e-48,1.0264732261199554e-41,7.752305337538341e-62,8.440068572072087e-56,1.8950678578011523e-66,3.76,0.0,0.7422995212422457,0.9999999983145994,2.736544198693077e-31,2.388636938160378e-29,6.825462048280955e-17,1.4977733331949467e-15,8.575544152639945e-36,3.052195142416092e-34,2.6554018442319177e-28,1.351662937601054e-16,2.096191709160247e-26,8.215270447813447e-27,4.025985856813831e-31,4.8418111452279655e-30,3.610110223350949e-25,6.90387559330147e-20,6.391833495246255e-28,4.590361293477901e-27,1.685400485451525e-09,7.120348828802226e-44,1.001896816127969e-27,7.28130189554923e-43,3.8169501574128985e-51,1.1210853345856142e-39,6.429000868124965e-61,4.5948319971411397e-42,9.685896807531752e-50,2.676515401472903e-38,4.521976454891607e-29,1.6712994107318656e-61,3.0790973829069e-32,4.6208778809429845e-42,2.03853280338876e-30,7.532516348954807e-32,4.162133498446293e-44
3.865126119195658e-15,0.6069221637513896,1.120445601796265e-20,7.811742409493293e-24,3.100677793141676e-26,1.6345691942984288e-16,0.0,0.0,8.252927014254046e-17,5.192323724175335e-28,2.779186503067504e-30,1.6839071836794604e-26,2.918919598207742e-38,2.1399866424233226e-48,3.0649324608533707e-30,4.59650535877724e-22,8.348874705588821e-20,2.0484276192419492e-30,1.71256535417488e-55,1.3609307149522587e-62,1.2803228504749514e-41,6.696992555460175e-51,1.8112603771411595e-15,5.261846224915643e-42,5.422075472074794e-32,3.882092769446129e-58,5.311226112482312e-47,6.950339419769413e-42,1.1270614804690372e-46,5.318172579558749e-48,1.7157112091554383e-41,1.756237186073197e-61,1.622159351229471e-55,4.293161149970373e-66,3.76,0.0,0.7422995212422454,0.999999997961843,4.57402985319182e-31,3.424285057095414e-29,8.254047408290419e-17,1.8112608368347083e-15,1.4333732347763726e-35,5.101627879534741e-34,3.9164696545261227e-28,1.634569188747554e-16,3.0050435270981194e-26,1.1777188602540444e-26,5.771553185938213e-31,6.941081558443164e-30,5.17535597212075e-25,8.348872796119305e-20,9.163157876968854e-28,6.580617308441558e-27,2.0381568572664547e-09,1.1957769410750732e-43,1.4362920706793752e-27,1.2172516693259062e-42,7.548291005828427e-51,1.8738502401498127e-39,1.4564493992197015e-60,7.81227585313641e-42,1.8888460579859693e-49,4.4736941782063745e-38,6.482582244234594e-29,3.3052071248208946e-61,4.49323589195723e-32,7.856078532004109e-42,2.9223852740533868e-30,1.0798410911196143e-31,7.0764506364027e-44
5.2030546093357e-15,0.6069221637513896,1.508311732912298e-20,1.0516345009354174e-23,5.342224380985488e-26,2.2003816999491538e-16,0.0,0.0,1.1109709904291867e-16,8.945805879774204e-28,5.9332459327607786e-30,2.901321468176026e-26,6.231563406274643e-38,4.5686272805213376e-48,5.280543106050485e-30,7.919275280862869e-22,1.1238870265857297e-19,4.1084193419530005e-30,5.993937174346308e-55,3.519329903279847e-62,2.733343320235555e-41,2.451282877592708e-50,2.4382350521176266e-15,1.1233441698240124e-41,9.341642892208705e-32,1.0862954712868173e-57,1.1338862205442067e-46,1.5367278626064907e-41,2.491944950399153e-46,1.1758683333867357e-47,3.6628481089442565e-41,6.138319828359949e-61,4.1948577988987604e-55,1.5005268824353496e-65,3.76,0.0,0.7422995212422447,0.9999999972563317,9.765031743423183e-31,5.899668631960515e-29,1.1111218127179817e-16,2.4382358441192963e-15,3.060100563165934e-35,1.0891391395371856e-33,7.065371706785229e-28,2.2003816903855968e-16,5.177361356986612e-26,2.0290807730939927e-26,9.943781457632656e-31,1.1958702849641725e-29,8.91657224032472e-25,1.1238866976022845e-19,1.5787115736840004e-27,1.1337683880022932e-26,2.7436681383841547e-09,2.5781637084396998e-43,2.474574144681203e-27,2.5996347183210796e-42,2.11138732889613e-50,4.0004516308324046e-39,5.090505342850744e-60,1.7272720552321307e-41,5.0152673575146955e-49,9.550827161554554e-38,1.1168778980902225e-28,9.245767694905641e-61,7.970404057358116e-32,1.7367439221293176e-41,5.0349501947551155e-30,1.8604480954593454e-31,1.5645222622814408e-43
