Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55)
0.018325724030792353,0.5292638895032025,4.864661774025358e-06,2.029530763138071e-06,1.7771184968989804e-05,0.006087969647544381,0.0,0.0,0.0004318130043921723,0.0002699307082286974,0.4057373848369507,0.015865332070040258,4.1602503141632745e-08,6.508043182917906e-21,3.323560065816805e-16,2.3554271396995873e-12,5.005823615471804e-09,0.00032977932514053146,2.9997995157970587e-13,1.0602141184139934e-16,1.18299865993615e-08,5.4606034997174905e-17,1.2202755676001012e-12,3.140740809759778e-08,2.0058646530735702e-11,1.9446151968021516e-09,2.87747343871898e-14,2.117499603721506e-12,1.4278286064151982e-12,1.1105082572135304e-15,1.0261641344866187e-10,1.121330249697548e-14,1.699229667943318e-13,2.295810998941367e-12,3.76,0.0,0.10920541375468633,0.5452596334197245,0.4427728562378819,5.697197059826132e-07,8.583482737897298e-05,0.4221636741284381,6.493697460505405e-16,2.249735203846225e-17,9.449935589708385e-14,2.1869633423868563e-08,0.027480952907156762,2.8626653850484683e-06,2.34952599569233e-12,4.800528262247866e-16,3.4534533754302734e-09,1.28356254504273e-09,2.498204065150257e-10,0.00023050375617366168
0.018383809589217003,0.5293581584870634,4.909341138548905e-06,2.0568673924893865e-06,1.78342712859391e-05,0.006117411171552832,0.0,0.0,0.0004330065903856162,0.00027105191377245074,0.4066754853826193,0.01600550132804648,4.1705128434775775e-08,6.597638120997352e-21,3.332433531634333e-16,2.3389779908626627e-12,5.014048083582175e-09,0.00032846290903440956,3.0516652500884747e-13,1.0714677294613326e-16,1.1888255569641877e-08,5.500045743008728e-17,1.2095921257484182e-12,3.1353258027406544e-08,2.0153457442691488e-11,1.944168839926e-09,2.923049114394883e-14,2.1410655093275807e-12,1.433645676409261e-12,1.1217426923829453e-15,1.0279279272833158e-10,1.1255708839725038e-14,1.7223716356324771e-13,2.305819305655662e-12,3.76,0.0,0.1082467851261486,0.5442440711865338,0.4437012218444526,5.707809929769619e-07,8.55596567178539e-05,0.4232411377277838,6.458999346111525e-16,2.2376969379255408e-17,9.396236840896522e-14,2.191711860076642e-08,0.02736189906461145,2.847666799244022e-06,2.3501929053918162e-12,4.801687381832487e-16,3.4538877397254863e-09,1.2918185222179384e-09,2.4856563205256295e-10,0.00023101274223648002
0.018441895147641652,0.5294519591039898,4.95431927040717e-06,2.0845995392460233e-06,1.7897595233599543e-05,0.006146745073910882,0.0,0.0,0.0004341975265113044,0.00027217196030097766,0.4076081724406087,0.01614646128940424,4.180658174505204e-08,6.687907047763143e-21,3.341140952460208e-16,2.3225606368379046e-12,5.022072460279611e-09,0.000327139379269737,3.104400057512996e-13,1.082783485809648e-16,1.194621724718414e-08,5.539482070583722e-17,1.1989637770543892e-12,3.129785694755641e-08,2.0247546378210987e-11,1.943597405612176e-09,2.96912474705773e-14,2.1647741727024023e-12,1.4393538053641329e-12,1.1330115664139335e-15,1.0296418185522347e-10,1.1297595230294504e-14,1.745705637253737e-13,2.3156860279411723e-12,3.76,0.0,0.10729287021586152,0.5432327657615696,0.44462499509136594,5.718214230535826e-07,8.528249606513878e-05,0.4243139680386643,6.424646867322739e-16,2.22577840791717e-17,9.342971690838069e-14,2.1963890269158978e-08,0.027242770151040128,2.8326663422927694e-06,2.3507892836007513e-12,4.802699920141072e-16,3.454211954353827e-09,1.3001025515227014e-09,2.4731055074792204e-10,0.00023151836219860471
0.018499980706066302,0.5295452908357003,4.999595414931008e-06,2.1127323029498625e-06,1.796115343134519e-05,0.00617596863544557,0.0,0.0,0.000435385728565894,0.00027329074194933984,0.40853544065711805,0.016288213973668336,4.1906831720435166e-08,6.778839731770972e-21,3.349679829301854e-16,2.3061756138037866e-12,5.029894760935376e-09,0.0003258087737755952,3.158015610844465e-13,1.0941603984313524e-16,1.2003863412967786e-08,5.578908080941979e-17,1.1883905318616038e-12,3.124121542918677e-08,2.0340889185198663e-11,1.9429012769444795e-09,3.015699842384219e-14,2.188623846756635e-12,1.44495114298485e-12,1.1443132680715045e-15,1.0313050854349163e-10,1.1338953636697681e-14,1.7692303507875975e-13,2.325408405741935e-12,3.76,0.0,0.10634367420058348,0.5422257200610077,0.4455441736495969,5.728409166262106e-07,8.500333569759433e-05,0.4253821617533157,6.39063893788785e-16,2.2139792379320146e-17,9.290139875088441e-14,2.200992860964042e-08,0.027123564318725174,2.8176638120855683e-06,2.3513136420954097e-12,4.803562820877946e-16,3.4544237990681133e-09,1.30841421930465e-09,2.4605513991026444e-10,0.00023202060473095275
0.018552257708648486,0.5296288880641603,5.040598169573633e-06,2.138398797661442e-06,1.801855349815316e-05,0.006202173244220274,0.0,0.0,0.0004364527018223964,0.00027429647484855814,0.40936534448113243,0.01641647081010712,4.199600216500759e-08,6.861237313840273e-21,3.357218596195826e-16,2.2914571799747438e-12,5.0367604237644445e-09,0.0003246052105053874,3.207032982429646e-13,1.1044511261479419e-16,1.2055468355428575e-08,5.614379023563536e-17,1.1789217339541528e-12,3.118918627034911e-08,2.0424239717991218e-11,1.9421684834052912e-09,3.058044167125733e-14,2.210207609128795e-12,1.4498925028803128e-12,1.1545115270522148e-15,1.0327581469778659e-10,1.1375718149186317e-14,1.7905644409209327e-13,2.3340328490813056e-12,3.76,0.0,0.10549343676452719,0.5413230234597928,0.44636750393446756,5.73740495766474e-07,8.475037302143709e-05,0.42633956900991354,6.36032553482679e-16,2.2034617415964917e-17,9.24296153863011e-14,2.205071949635223e-08,0.02701621179652441,2.8041595906753008e-06,2.3517227336826632e-12,4.804208918160707e-16,3.454516514531099e-09,1.3159180364740933e-09,2.449249690508855e-10,0.0002324697260300936
0.018599307010972455,0.5297038001610639,5.077706148618516e-06,2.1617831035452444e-06,1.8070371673617994e-05,0.0062256774364738,0.0,0.0,0.0004374109720986455,0.00027520061765958875,0.4101084980884036,0.01653245351684554,4.207538187802177e-08,6.9358404608714e-21,3.363883499424808e-16,2.2782336797940692e-12,5.042797023365301e-09,0.0003235171525759857,3.251774594842004e-13,1.113753874766312e-16,1.2101683534885505e-08,5.646289968919792e-17,1.170437992624231e-12,3.114151475537485e-08,2.0498707062476183e-11,1.9414231524635617e-09,3.0964993861156655e-14,2.229728241382223e-12,1.4542606297909441e-12,1.1637105862214902e-15,1.034029908256152e-10,1.1408430189568355e-14,1.8098953085853084e-13,2.3416913062433067e-12,3.76,0.0,0.10473149794510905,0.5405135504914319,0.4471053160475552,5.745355175955564e-07,8.452130841998149e-05,0.4271980200388433,6.333280736870124e-16,2.1940781896308476e-17,9.200800834493969e-14,2.2086897308214545e-08,0.026919538909522377,2.7920040881851497e-06,2.352039071961198e-12,4.804682743582112e-16,3.4545192127348293e-09,1.322690110662785e-09,2.4390755695723393e-10,0.00023287158168899116
0.018646356313296423,0.529778403681309,5.115008359464155e-06,2.185439840223279e-06,1.812233775510027e-05,0.00624910436849351,0.0,0.0,0.0004383672934329202,0.00027610373573621174,0.41084808673061424,0.01664895980866923,4.2153916282612484e-08,7.010859157195186e-21,3.370433362638658e-16,2.2650323555631255e-12,5.048697554030755e-09,0.0003224245200687339,3.2971158750352327e-13,1.123094974894741e-16,1.2147676885913642e-08,5.67818618502713e-17,1.1619904254530137e-12,3.1093048366550445e-08,2.0572641544470254e-11,1.9405967693334843e-09,3.135281322039862e-14,2.2493380191895888e-12,1.4585528271958286e-12,1.172928255506842e-15,1.0352671681090675e-10,1.14407816162902e-14,1.8293486599169117e-13,2.349250149800519e-12,3.76,0.0,0.1039726645683271,0.5397068777320502,0.44784010931270113,5.75316667285007e-07,8.429091394598135e-05,0.42805342286123277,6.30646007264553e-16,2.1847722837397782e-17,9.158924014076149e-14,2.2122557992210252e-08,0.02682281235430352,2.7798468684025823e-06,2.3523054558684295e-12,4.805052852516215e-16,3.454444167116283e-09,1.3294796128344969e-09,2.4288988815219034e-10,0.00023327120163637257
0.01869340561562039,0.5298526983385204,5.152504290286648e-06,2.209371876539302e-06,1.817444985133382e-05,0.006272452577745265,0.0,0.0,0.0004393216181283916,0.0002770057689159589,0.4115841074812119,0.01676599069193408,4.223158809469765e-08,7.086286728712399e-21,3.376866848015152e-16,2.2518534981056113e-12,5.054460989788475e-09,0.0003213273334047892,3.3430633331067136e-13,1.1324738540613135e-16,1.2193443920036802e-08,5.710065232197656e-17,1.1535790390897263e-12,3.104379282618833e-08,2.0646029858618897e-11,1.939689583640984e-09,3.1743894515327354e-14,2.2690358569630644e-12,1.4627681428644118e-12,1.182163611535877e-15,1.0364695372257891e-10,1.1472768219673114e-14,1.8489235925619453e-13,2.3567079134677027e-12,3.76,0.0,0.10321693948163252,0.5389030068571701,0.4485718824181818,5.760839059778213e-07,8.405918464708715e-05,0.42890577557144777,6.279862889985697e-16,2.1755437983583016e-17,9.117330933713205e-14,2.2157690576515425e-08,0.02672603119990885,2.767687837281317e-06,2.352521068855749e-12,4.805317568015802e-16,3.4542901611468065e-09,1.3362863154722545e-09,2.4187195146685837e-10,0.00023366858007313067
0.01874045491794436,0.529926683843572,5.190193435767147e-06,2.2335821401711063e-06,1.8226706055792186e-05,0.006295720598190274,0.0,0.0,0.0004402738978749516,0.0002779066561599945,0.4123165573976977,0.016883547156684327,4.230838002272452e-08,7.162116539502758e-21,3.3831826455376393e-16,2.2386974004972707e-12,5.060086309920586e-09,0.00032022561310285916,3.3896235266395495e-13,1.1418899224118457e-16,1.2238980122659964e-08,5.741924642946264e-17,1.145203840415134e-12,3.0993753878615104e-08,2.0718858691640617e-11,1.938701855306322e-09,3.2138231929606223e-14,2.2888206326652266e-12,1.4669056325773807e-12,1.1914157242136003e-15,1.0376366256954194e-10,1.1504385801088293e-14,1.8686191683765788e-13,2.364063132148195e-12,3.76,0.0,0.10246432555169799,0.5381019395689134,0.44930063403761306,5.768371956133563e-07,8.382611552599157e-05,0.42975507623175,6.253488551023586e-16,2.1663925128197082e-17,9.076021454060016e-14,2.2192283982283832e-08,0.026629194528253543,2.755526898303234e-06,2.35268508491164e-12,4.805475199202745e-16,3.4540559706941787e-09,1.3431099875095872e-09,2.4085373555038715e-10,0.00023406371125586688
0.018787504220268328,0.5300003599054535,5.228075259595596e-06,2.258073545397451e-06,1.8279104383999995e-05,0.006318906960442472,0.0,0.0,0.0004412240837472375,0.00027880633555709577,0.41304543352246764,0.0170016301761658,4.238427456659353e-08,7.238341936678833e-21,3.389379463093677e-16,2.225564357888822e-12,5.065572499860049e-09,0.0003191193797905544,3.4368029018749686e-13,1.1513425633295144e-16,1.228428095337649e-08,5.773761917669601e-17,1.1368648364786468e-12,3.094293728971689e-08,2.0791114634007295e-11,1.9376338545344644e-09,3.2535818594094033e-14,2.3086911874240963e-12,1.470964360461355e-12,1.20068364813478e-15,1.0387680416853827e-10,1.153563017578263e-14,1.8884344294684312e-13,2.371314342292421e-12,3.76,0.0,0.10171482566329522,0.5373036775954303,0.45002636283082575,5.775764989351385e-07,8.35917017806866e-05,0.43060132287266517,6.227336389663394e-16,2.1573181966411022e-17,9.034995434752729e-14,2.222632705292963e-08,0.026532301434633074,2.7433639592499286e-06,2.352796674748487e-12,4.805524049910161e-16,3.453740369337296e-09,1.34995038817381e-09,2.3983522942575645e-10,0.00023445658949889744
0.018834553522592296,0.5300737262306847,5.266149117405417e-06,2.2828489850595813e-06,1.8331642737906715e-05,0.006342010192011269,0.0,0.0,0.00044217212621758213,0.00027970474432773864,0.4137707328838997,0.01712024070618187,4.245925379204781e-08,7.314955553064545e-21,3.395455986317728e-16,2.21245466553504e-12,5.070918554564542e-09,0.0003180086542229155,3.484607907051862e-13,1.1608311414426636e-16,1.2329341846443553e-08,5.805574530810526e-17,1.1285620344640225e-12,3.08913488464454e-08,2.0862784021252743e-11,1.9364858618109973e-09,3.293664619783956e-14,2.3286463250364186e-12,1.4749433994325686e-12,1.2099664053434194e-15,1.039863391067442e-10,1.1566497182173925e-14,1.9083683484198815e-13,2.3784600823635994e-12,3.76,0.0,0.10096844271785181,0.536508222689987,0.45074906744502413,5.783017795021497e-07,8.335593892960867e-05,0.431444513493446,6.201405676660448e-16,2.1483205975723117e-17,8.994252717328819e-14,2.2259808546032504e-08,0.026435351028567103,2.731198939431461e-06,2.3528550077516905e-12,4.805462416167801e-16,3.4533421238290893e-09,1.356807267055625e-09,2.3881642296694707e-10,0.00023484720917698844
0.018881602824916265,0.5301467825238657,5.304414331403676e-06,2.307911406264408e-06,1.8384318996619913e-05,0.006365028817465244,0.0,0.0,0.00044311797512955743,0.0002806018188266697,0.4144924524972695,0.017239379684579316,4.2533299659141313e-08,7.391949706134634e-21,3.40141090960687e-16,2.1993686200027137e-12,5.076123478339385e-09,0.00031689345730077337,3.533045103539472e-13,1.170355008857934e-16,1.2374158211205276e-08,5.837359931726469e-17,1.1202954417537908e-12,3.083899435649196e-08,2.0933853108640574e-11,1.935258167894782e-09,3.334070561414283e-14,2.3486848115338954e-12,1.478841831570181e-12,1.2192630014565258e-15,1.040922279160406e-10,1.1596982680733345e-14,1.9284198271951857e-13,2.3854988932282028e-12,3.76,0.0,0.10022517963251873,0.5357155766301398,0.4514687465156159,5.79013001698157e-07,8.31188225137145e-05,0.43228464606249634,6.175695674449957e-16,2.1393994605384556e-17,8.953793139072646e-14,2.229271711463795e-08,0.026338342434614227,2.7190317597323987e-06,2.352859246980511e-12,4.805288581992136e-16,3.4528599924576394e-09,1.3636803712860146e-09,2.3779730612616705e-10,0.00023523556472780668
0.018928652127240233,0.5302195284871681,5.342870258857356e-06,2.333263797419415e-06,1.843713102222196e-05,0.006387961358154692,0.0,0.0,0.0004440615796228024,0.00028149749442577405,0.41521058936400396,0.017359048028324917,4.260639416499952e-08,7.469317180822454e-21,3.4072429635626317e-16,2.186306521182981e-12,5.081186282196856e-09,0.00031577381010244345,3.5821209878259784e-13,1.1799134919607656e-16,1.2418725429076206e-08,5.869115537180156e-17,1.112065065938449e-12,3.07858796505502e-08,2.1004308168551586e-11,1.9339510751696046e-09,3.3747987218669426e-14,2.3688053696725433e-12,1.4826587497340798e-12,1.2285724414355059e-15,1.0419443104070515e-10,1.1627082546913886e-14,1.948587753273776e-13,2.3924293189161207e-12,3.76,0.0,0.09948503934132986,0.5349257412203552,0.4521853986654301,5.797101308516944e-07,8.288034805032209e-05,0.4331217185137434,6.150205658258427e-16,2.1305545347921284e-17,8.913616550259827e-14,2.2325041310488635e-08,0.02624127479487982,2.706862337733715e-06,2.352808547571899e-12,4.805000821151739e-16,3.4522927288489383e-09,1.370569442355869e-09,2.3677786864467636e-10,0.00023562165066281287
0.0189757014295642,0.5302919638229607,5.381516128216881e-06,2.358909102206699e-06,1.8490076527392927e-05,0.00641080633332948,0.0,0.0,0.00044500288836353725,0.00028239170576362175,0.4159251404765671,0.01747924663791721,4.2678518814812317e-08,7.547049871854103e-21,3.412950861579987e-16,2.1732686683520073e-12,5.086105986097526e-09,0.0003146497338567307,3.6318420043910096e-13,1.189505896067252e-16,1.2463038861096278e-08,5.900838738955052e-17,1.103870914647226e-12,3.073201057593688e-08,2.1074135223579634e-11,1.9325648947276696e-09,3.4158479676082604e-14,2.3890066891413887e-12,1.4863932554326946e-12,1.237893695763019e-15,1.042929087401932e-10,1.1656792679228642e-14,1.9688709594289828e-13,2.3992499064567152e-12,3.76,0.0,0.0987480247891703,0.5341387182843431,0.4528990225092382,5.803931330148507e-07,8.264051145459379e-05,0.4339557287558927,6.124934832190359e-16,2.1217855450155976e-17,8.873722776437752e-14,2.2356769619492318e-08,0.026144147265370603,2.694690604119942e-06,2.3527020638849106e-12,4.804597401197806e-16,3.451639081892482e-09,1.3774742091046239e-09,2.3575810127094247e-10,0.00023600546155208083
0.01902275073188817,0.5303640882267033,5.4203511189872e-06,2.384850281248423e-06,1.854315316724645e-05,0.006433562260009661,0.0,0.0,0.0004459418494125161,0.0002832843866679955,0.41663610281796604,0.017599976395183757,4.2749654941325295e-08,7.625139456153086e-21,3.4185333318895494e-16,2.160255362628065e-12,5.090881619993686e-09,0.0003135212499773089,3.6822145898942676e-13,1.1991315031405757e-16,1.250709384604219e-08,5.932526895825591e-17,1.095712995634374e-12,3.067739299844031e-08,2.114332019361952e-11,1.9310999473593298e-09,3.4572170403260916e-14,2.40928742259699e-12,1.490044460007687e-12,1.2472257130290193e-15,1.0438762118655299e-10,1.1686109001642152e-14,1.9892682055429046e-13,2.4059592064254004e-12,3.76,0.0,0.09801413893234655,0.5333545096666218,0.453609616653451,5.810619750503272e-07,8.23993088030525e-05,0.4347866746697737,6.099882374710735e-16,2.1130922070624514e-17,8.834111638096473e-14,2.2387890443720955e-08,0.026046959018315396,2.6825164939718684e-06,2.3525389469254397e-12,4.804076584337416e-16,3.450897797524066e-09,1.3843943933855888e-09,2.3473799507847966e-10,0.00023638699203230236
0.019069800034212138,0.5304359013968872,5.4593744071980285e-06,2.411090337123091e-06,1.859635857874615e-05,0.006456227652912392,0.0,0.0,0.0004468784101982761,0.00028417547008895134,0.41734347336183747,0.01772123816137636,4.281978382017469e-08,7.703577641310132e-21,3.4239891148059745e-16,2.1472669069652592e-12,5.095512222359909e-09,0.00031238838008658854,3.7332452098149843e-13,1.2087895793608706e-16,1.2550885698916914e-08,5.964177342883495e-17,1.0875913168102679e-12,3.0622032803387693e-08,2.121184894388954e-11,1.9295565643110173e-09,3.498904625153441e-14,2.4296461823126923e-12,1.4936114857467576e-12,1.256567433315499e-15,1.0447852850301912e-10,1.1715027458852107e-14,2.00977821268607e-13,2.412555773605894e-12,3.76,0.0,0.09728338473881186,0.5325731172336201,0.45431717969604507,5.817166247041468e-07,8.215673619256728e-05,0.4356145541065538,6.075047455880365e-16,2.104474233875017e-17,8.794782959233806e-14,2.2418392090040104e-08,0.02594970924386336,2.670339943002887e-06,2.3523183422130648e-12,4.803436622561015e-16,3.450067614856305e-09,1.3913297139693475e-09,2.337175411790398e-10,0.00023676623681425225
0.019116849336536106,0.5305074030286098,5.4985851103101485e-06,2.437632278441481e-06,1.864969031302133e-05,0.006478801024673172,0.0,0.0,0.0004478125175494621,0.0002850648881037425,0.4180472490735974,0.01784303277664091,4.288888649698037e-08,7.782355778302305e-21,3.4293169582380446e-16,2.1343036051466216e-12,5.099996841437077e-09,0.00031125114602839496,3.7849403066465475e-13,1.2184793695906955e-16,1.2594409711477336e-08,5.995787388058559e-17,1.07950588617257e-12,3.056593589511008e-08,2.1279707223522227e-11,1.9279350872316197e-09,3.5409092884312466e-14,2.450081539874368e-12,1.497093466262564e-12,1.265917777538611e-15,1.0456559073470353e-10,1.174354402034781e-14,2.0303996571979323e-13,2.4190381674602123e-12,3.76,0.0,0.09655576518678641,0.5317945428728105,0.4550217102276549,5.823570506134425e-07,8.191278991846359e-05,0.43643936488837176,6.050429215081674e-16,2.0959313277702076e-17,8.755736554489686e-14,2.2448262784582228e-08,0.02585239715064493,2.658160892660641e-06,2.352039391410209e-12,4.802675759981772e-16,3.4491472682053447e-09,1.3982798809036511e-09,2.326967311394891e-10,0.00023714319068514868
