Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73)
9.027008810307306e-08,0.7467940897900077,6.401250287642108e-07,1.734589839184283e-08,2.605242005808032e-07,2.2341453984325885e-07,0.0,0.0,1.0161729999504973e-06,9.65172771442405e-11,5.774003274140194e-10,7.831905431704563e-14,2.55605613906165e-14,1.593260852905604e-24,2.6444747641246362e-18,1.2345516351495224e-12,6.377949384533555e-14,5.619290262400297e-14,7.865628881955818e-17,3.7698768889984114e-17,1.419358849061923e-08,1.0316335028497315e-14,2.455606907734506e-14,1.0815423163347572e-21,7.599401603477112e-19,7.866871403782564e-12,2.6253419075733016e-13,6.25711269416878e-16,1.0777306489624738e-28,2.4569556715569834e-23,6.521024551323393e-20,7.207430325344576e-19,2.5881991230483213e-13,7.784269720297786e-23,3.76,0.0,0.7362350708642362,0.9990416156997936,3.821743529081696e-08,4.0892140598533326e-16,0.0037025838099295945,0.0037026163477485692,4.925080839110085e-10,7.099955480185085e-13,0.0009570793285655912,1.8339528697959693e-10,5.862757536685837e-11,3.6838439391804503e-07,4.7968319021732154e-08,4.3323363306473674e-07,4.4440263407260566e-07,0.00014823547527923636,1.2659290106966395e-10,2.6066875609602204e-07,2.212207121780945e-09,3.565179130045111e-12,4.773535812664352e-10,9.730535172550316e-09,3.616866116337737e-14
9.190700095382038e-08,0.7468033622393145,6.559175401414939e-07,1.7992376769698e-08,2.6981606299739085e-07,2.3354389650665555e-07,0.0,0.0,1.0346519802596612e-06,1.0004333324315203e-10,6.094090239031028e-10,8.589913312976458e-14,2.733856602266724e-14,1.8433377309791635e-24,2.9541450296468722e-18,1.326646335194313e-12,6.971124929091731e-14,6.111593535211231e-14,8.625391300502067e-17,4.0709681085989083e-17,1.4712679419455061e-08,1.082296243678279e-14,2.6550957176741663e-14,1.2478702215837315e-21,8.374918285888417e-19,8.480701211100126e-12,2.765142102894602e-13,6.675715947091804e-16,1.3109754718528048e-28,2.678228761858076e-23,7.346956915784197e-20,7.765001762057894e-19,2.7690869851259904e-13,8.854659044826681e-23,3.76,0.0,0.7361667297735534,0.9990415864506706,4.031621143814155e-08,4.555088295764976e-16,0.003769549553438072,0.003769583256699831,5.015371485828546e-10,7.234060224494567e-13,0.0009570793005907757,1.9534604708789645e-10,6.35208989281102e-11,3.7284494264821454e-07,4.8577869842557154e-08,4.4687958439583016e-07,4.5740509961204766e-07,0.00015091166196331204,1.3458371005482232e-10,2.701831353510683e-07,2.259334527663094e-09,3.695781200437058e-12,4.900631709962184e-10,9.879014305775446e-09,3.921558377128692e-14
9.35439138045677e-08,0.7468126338759973,6.717741405702997e-07,1.8647363910686548e-08,2.7925695778962815e-07,2.4391969802088e-07,0.0,0.0,1.0531329816942267e-06,1.0363243259031136e-10,6.425820154896526e-10,9.403829920574912e-14,2.920241129484144e-14,2.1260752150497605e-24,3.2923446363473907e-18,1.423461088648108e-12,7.60649316646031e-14,6.636810718953815e-14,9.441289558195858e-17,4.3896625432019144e-17,1.5241080663206895e-08,1.1343958890510358e-14,2.86593659774434e-14,1.4359310239306984e-21,9.211750293869248e-19,9.12857135979881e-12,2.909493878042757e-13,7.113592473730723e-16,1.5889250617614072e-28,2.914787766193333e-23,8.258379568438988e-20,8.353285415526361e-19,2.958831910766469e-13,1.0047946179202626e-22,3.76,0.0,0.7360983946695372,0.9990415569982328,4.248915460458864e-08,5.063796449111884e-16,0.003836509071023393,0.0038365439611144692,5.105653738127177e-10,7.368152501159397e-13,0.0009570792724212131,2.0782947155275187e-10,6.872038383193816e-11,3.7732613575024515e-07,4.918955181064271e-08,4.606998962927664e-07,4.705644155774898e-07,0.00015358742737668648,1.4293230345289468e-10,2.7986714824853514e-07,2.306641868047333e-09,3.828741808778174e-12,5.029192758734633e-10,1.0027126437591115e-08,4.2457146586330863e-14
9.518082665531502e-08,0.746821904700308,6.876950324928532e-07,1.9310709805440857e-08,2.8884608404411896e-07,2.545429040282775e-07,0.0,0.0,1.0716160227849392e-06,1.0728456461053476e-10,6.769403912662776e-10,1.0276486207922787e-13,3.115437600396236e-14,2.4448885070505865e-24,3.660990265261172e-18,1.5251234472534415e-12,8.286132071435047e-14,7.196451832627404e-14,1.0316211201790746e-16,4.726623036675884e-17,1.5778791586325535e-08,1.1879418778402457e-14,3.088486013498306e-14,1.6480725051402133e-21,1.011332817019512e-18,9.811597611098729e-12,3.0584488274199015e-13,7.571253053302939e-16,1.9190616407605276e-28,3.167385451831974e-23,9.262172564129295e-20,8.973282887237697e-19,3.157679770329448e-13,1.1375521882277441e-22,3.76,0.0,0.73603006554925,0.999041527342354,4.4737443299262634e-08,5.618347961380976e-16,0.0039034623632027148,0.003903498461568903,5.195927596703984e-10,7.50223231121948e-13,0.0009570792440567835,2.2085837493178528e-10,7.423887228236831e-11,3.8182881758875076e-07,4.9803521739303045e-08,4.74695137182129e-07,4.838813212240993e-07,0.00015626277154805177,1.5164823923689172e-10,2.897207474917546e-07,2.3541300937674402e-09,3.96406161650139e-12,5.159226834747199e-10,1.0174944263282328e-08,4.590203066389445e-14
9.845465235680966e-08,0.7468404439128711,7.197308425877712e-07,2.066190672768542e-08,3.084658358360575e-07,2.7653538613261016e-07,0.0,0.0,1.1085883004516619e-06,1.1477788475795141e-10,7.492977722108234e-10,1.2209718426943301e-13,3.533180118948888e-14,3.2057626101663733e-24,4.497688187707633e-18,1.743500589135576e-12,9.786810611528007e-14,8.425225832315287e-14,1.225509477108067e-16,5.45805217154551e-17,1.6882139928769423e-08,1.299409219749743e-14,3.5701387895803615e-14,2.1550087811390148e-21,1.2124991209024318e-18,1.1287633360951564e-11,3.370371006129825e-13,8.547997277610746e-16,2.7713487191463447e-28,3.7238269039333204e-23,1.1576369541616757e-19,1.0312470777277193e-18,3.5836728440882985e-13,1.4483187740207896e-22,3.76,0.0,0.7358934252481538,0.9990414674197623,4.9464739903944495e-08,6.877753068868189e-16,0.0040373502734082104,0.00403738885290155,5.376450135479031e-10,7.770354535678698e-13,0.0009570791867428341,2.4860403730789164e-10,8.628559878634723e-11,3.9090169794237127e-07,5.1038890197966664e-08,5.032129041513805e-07,5.109909990974323e-07,0.0001616121962796596,1.7022080475601292e-10,3.099365158751737e-07,2.449653198651916e-09,4.241781518881925e-12,5.42374666611411e-10,1.0469971641328026e-08,5.343766327726574e-14
9.999999999999998e-08,0.7468571264285893,7.349432825138018e-07,2.131081725743366e-08,3.17930030343511e-07,2.8726389663028494e-07,0.0,0.0,1.1260432723542835e-06,1.1840252256576594e-10,7.851777969941886e-10,1.3214828417773897e-13,3.743454919491854e-14,3.629523161783182e-24,4.942553903571159e-18,1.8537865527617585e-12,1.0564726676599705e-13,9.058887291525033e-14,1.326353584697856e-16,5.831213238142893e-17,1.7415889913881217e-08,1.3540680506584586e-14,3.8150799072428e-14,2.437836019449468e-21,1.3177911793138852e-18,1.2037400907421688e-11,3.5241899261796673e-13,9.038462669963665e-16,3.2816302949014534e-28,4.011707914311706e-23,1.282517665687004e-19,1.099242866824515e-18,3.7983166265195986e-13,1.618435012562975e-22,3.76,0.0,0.7358289350772786,0.9990414388512409,5.180517169757352e-08,7.548031334494096e-16,0.0041005408853890795,0.004100580666076154,5.461650731229618e-10,7.896899251209963e-13,0.0009570791594176087,2.625062716258682e-10,9.246448189799866e-11,3.952169172171962e-07,5.1625696445097375e-08,5.169196648919119e-07,5.240095185950998e-07,0.00016413670598749657,1.795338928332711e-10,3.197144861561601e-07,2.494998213561981e-09,4.376155004274918e-12,5.550685787710558e-10,1.0609070344720676e-08,5.73108372545081e-14
1.0140109548815484e-07,0.7468571264285893,7.487863037854151e-07,2.19051836697789e-08,3.266225677073287e-07,2.9718445591372634e-07,0.0,0.0,1.141870521508824e-06,1.2173734015138328e-10,8.186854945499232e-10,1.4180459370242403e-13,3.9415797637169633e-14,4.0539087988567264e-24,5.375728686437901e-18,1.9578956964273406e-12,1.1310807290934326e-13,9.664736679945722e-14,1.4232643738027094e-16,6.185697974986751e-17,1.7906986165805163e-08,1.4047652859887443e-14,4.047254184739975e-14,2.721474181420782e-21,1.419358109525124e-18,1.2747703522762106e-11,3.667346847094506e-13,9.499967620037225e-16,3.8159388987689e-28,4.28752039486363e-23,1.4052319596087466e-19,1.1636431869806392e-18,4.000685189445695e-13,1.7870785838980342e-22,3.76,0.0,0.7357704694122089,0.9990414127923694,5.3988682898102925e-08,8.201240360414949e-16,0.004157828106877353,0.004157868993334457,5.538891720829435e-10,8.011621912311041e-13,0.0009570791344925982,2.7556986448501005e-10,9.835308749014006e-11,3.9914797758128043e-07,5.2159875922586964e-08,5.294837347052568e-07,5.359366327535784e-07,0.00016642523817883805,1.8829008376871733e-10,3.2871021843222623e-07,2.5362529393415676e-09,4.49980470326688e-12,5.666935733172245e-10,1.0735153803875205e-08,6.100703005149747e-14
1.0434753861950001e-07,0.7468738063165534,7.780560078841993e-07,2.3173470545224096e-08,3.452472072807601e-07,3.186502558678396e-07,0.0,0.0,1.1751596603534723e-06,1.289008605756158e-10,8.922429711656712e-10,1.6388983850163078e-13,4.382091352383632e-14,5.085214420484657e-24,6.3859577917971356e-18,2.189974054797649e-12,1.3013089901410922e-13,1.1040905471593803e-13,1.6450204180245984e-16,6.98337037057297e-17,1.8961985882654547e-08,1.514941737388764e-14,4.567864982016003e-14,3.412461934756025e-21,1.6530326629964389e-18,1.433949869049998e-11,3.9800074511076587e-13,1.0524241408214161e-15,5.203390203649928e-28,4.9159976571344025e-23,1.6953301502195407e-19,1.3079126034224589e-18,4.451057510370247e-13,2.1910042509181747e-22,3.76,0.0,0.7356475329181833,0.9990413575038036,5.877478725824609e-08,9.726968436139455e-16,0.0042782857780396645,0.004278329041889205,5.701306121330096e-10,8.252848913257353e-13,0.0009570790816090583,3.0450371024702546e-10,1.1166638938521031e-10,4.074743066916789e-07,5.329019570563367e-08,5.563320563576263e-07,5.614055291110965e-07,0.00017123691570140057,2.0770213838357595e-10,3.4803264561450587e-07,2.623455240945799e-09,4.765482367485875e-12,5.915029765060448e-10,1.1000369741315213e-08,6.938107570561802e-14
1.0729398175084519e-07,0.7468904835785354,8.075430682940307e-07,2.4466094346227297e-08,3.643351709299785e-07,3.409385930544514e-07,0.0,0.0,1.208455841088156e-06,1.3626838730764914e-10,9.700941183192073e-10,1.8854518345067765e-13,4.856054804170629e-14,6.330734839962312e-24,7.542565967830257e-18,2.4404733483270025e-12,1.490778121765157e-13,1.2563832469779186e-13,1.892770535204878e-16,7.855359589567845e-17,2.0047135374912367e-08,1.6299840739973965e-14,5.1340572828296683e-14,4.250233592715143e-21,1.9159229866045185e-18,1.6069889428939457e-11,4.3086295343316237e-13,1.162400800157786e-15,7.030305237801585e-28,5.61455165375948e-23,2.0334900925780898e-19,1.4646706415245645e-18,4.936254186514691e-13,2.670061182443378e-22,3.76,0.0,0.7355246157491494,0.9990413015532764,6.382970043891412e-08,1.1478134648804304e-15,0.004398723289884431,0.004398769001918444,5.863693341015455e-10,8.49403554453207e-13,0.0009570790280914613,3.3548131266479084e-10,1.2631029830460782e-10,4.158837010330354e-07,5.443039867869783e-08,5.837625312822417e-07,5.874028400528789e-07,0.0001760472290157167,2.2851579512464856e-10,3.679035219212613e-07,2.7112669362572483e-09,5.0388186703028e-12,6.168082359321482e-10,1.1265934617612084e-08,7.861920877865089e-14
1.1024042488219036e-07,0.7469071582163558,8.372509575047091e-07,2.5782436509930125e-08,3.8388191070494906e-07,3.640553642987307e-07,0.0,0.0,1.2417591919424093e-06,1.4383986254317185e-10,1.0523631458490754e-09,2.1597072882054243e-13,5.364811030738884e-14,7.825414469093477e-24,8.860666947136237e-18,2.71012886455247e-12,1.7009585585584014e-13,1.4243989843854424e-13,2.1685998432478384e-16,8.806079614768277e-17,2.1162430938756328e-08,1.7499353425666124e-14,5.747915285333904e-14,5.260152910989934e-21,2.2105465564580022e-18,1.7945847674815614e-11,4.65348367148833e-13,1.280252241978875e-15,9.416241914078689e-28,6.388758698850161e-23,2.4257734479410146e-19,1.6345411190196828e-18,5.457745728373144e-13,3.235363581021564e-22,3.76,0.0,0.7354017178882021,0.9990412449399795,6.916000532069853e-08,1.3479733478580232e-15,0.004519140645393396,0.004519188876772286,6.026053383909744e-10,8.735181812135353e-13,0.0009570789739390356,3.685786325565466e-10,1.4237247454946668e-10,4.2437879333376815e-07,5.558096049190759e-08,6.117801080272979e-07,6.139338957916954e-07,0.0001808561782904826,2.507907472853262e-10,3.8832257194782466e-07,2.799695182862255e-09,5.3198178544198375e-12,6.426149204401375e-10,1.1532136154934974e-08,8.878351727052036e-14
1.1318686801353554e-07,0.7469238302318999,8.671834382963999e-07,2.7121930765688744e-08,4.0388291822131265e-07,3.8800656530957945e-07,0.0,0.0,1.2750698450695936e-06,1.5161522942230672e-10,1.1391745685712215e-09,2.4637438352161037e-13,5.909701077833795e-14,9.608409943259533e-24,1.035631955489743e-17,2.99967336172653e-12,1.933378823590237e-13,1.609221988277023e-13,2.474686843529555e-16,9.840068473052088e-17,2.2307868870933965e-08,1.874836268221993e-14,6.411519999172105e-14,6.470998436926321e-21,2.539538509482931e-18,1.997444556930878e-11,5.01483466305733e-13,1.4063107446154252e-15,1.2508179398901789e-27,7.244488908525782e-23,2.8787698649150246e-19,1.818156168994879e-18,6.017007654341335e-13,3.899265132397711e-22,3.76,0.0,0.7352788393184446,0.9990411876630861,7.477222073868214e-08,1.5758628187921958e-15,0.004639537847540859,0.004639588669798333,6.188386254027098e-10,8.976287722053755e-13,0.0009570789191509905,4.0387182530290236e-10,1.599434403771258e-10,4.32961891900628e-07,5.674229449930215e-08,6.403899851778907e-07,6.41004182436016e-07,0.0001856637636947322,2.745875417361991e-10,4.092895203854228e-07,2.8887474439456215e-09,5.608484245480297e-12,6.689288015060583e-10,1.1799236580691219e-08,9.993882908853495e-14
1.1613331114488071e-07,0.7469404996270935,8.97344505656116e-07,2.8484060899993402e-08,4.243337281364761e-07,4.1279829799996205e-07,0.0,0.0,1.3083879363622621e-06,1.595944320541533e-10,1.230653217655885e-09,2.799718372386634e-13,6.492065338021688e-14,1.1723428204407579e-23,1.2046549450450124e-17,3.3098370056408134e-12,2.1896254326442937e-13,1.811973320169867e-13,2.813304647460061e-16,1.096198855287231e-16,2.348344546875031e-08,2.0047253789861524e-14,7.12694823296692e-14,7.915295935913434e-21,2.9056519374666673e-18,2.2162854662749735e-11,5.392941883905725e-13,1.5409155744429029e-15,1.6485678235768422e-27,8.187917118168766e-23,3.3996219671112583e-19,2.016156084249907e-18,6.61551942989162e-13,4.675453718572367e-22,3.76,0.0,0.7351559800229776,0.9990411297217486,8.067280206397711e-08,1.834362230293136e-15,0.004759914899293743,0.004759968384341695,6.350691955371675e-10,9.217353280259588e-13,0.0009570788637265177,4.4143721429909433e-10,1.7911657481612418e-10,4.416350303480873e-07,5.791476125719907e-08,6.69597580288474e-07,6.686193229927969e-07,0.0001904699853978486,2.9996756565681233e-10,4.3080409202105807e-07,2.978431470340809e-09,5.904822251387634e-12,6.957558463781132e-10,1.206747454962572e-08,1.1215277311522099e-13
1.1907975427622589e-07,0.7469571664039083,9.277383377596702e-07,2.986835847321208e-08,4.452299212549641e-07,4.3843677629588645e-07,0.0,0.0,1.341713605283968e-06,1.6777741554025676e-10,1.326924251980075e-09,3.1698653220374476e-13,7.113242828869742e-14,1.4219079936229873e-23,1.394937092183159e-17,3.641347366182804e-12,2.471342775562637e-13,2.03381069683057e-13,3.1868222412292303e-16,1.2176626946818578e-16,2.4689157030056316e-08,2.139639123679494e-14,7.896271824296915e-14,9.629670686006145e-21,3.3117580972700183e-18,2.4518345446601034e-11,5.788059614673589e-13,1.6844131989621276e-15,2.1566803870076507e-27,9.225534275199897e-23,3.9960504217113826e-19,2.229189190872869e-18,7.254763465426552e-13,5.57905010492133e-22,3.76,0.0,0.7350331399848907,0.9990410711150992,8.686814183196365e-08,2.126553089691123e-15,0.004880271803611674,0.004880328023745002,6.512970491937748e-10,9.458378492710514e-13,0.0009570788076647882,4.813512659626974e-10,1.9998810784522033e-10,4.504000098126292e-07,5.90986765944017e-08,6.994085032970837e-07,6.967850612748096e-07,0.0001952748435695753,3.2699303322281005e-10,4.5286601173745313e-07,3.068755283939062e-09,6.208836361902519e-12,7.231022111813015e-10,1.2337067018903315e-08,1.254958409087301e-13
1.2202619740757106e-07,0.746973830564351,9.58369255068805e-07,3.1274400513163285e-08,4.665671272827216e-07,4.649283306028318e-07,0.0,0.0,1.3750469947165123e-06,1.7616412599706287e-10,1.428113169453515e-09,3.576496351234698e-13,7.77457053454264e-14,1.7149248961497e-23,1.6083808791202645e-17,3.994929469451122e-12,2.7802329772368256e-13,2.275928317034265e-13,3.5977057920516004e-16,1.348889581438706e-16,2.5924999853237955e-08,2.27961198336286e-14,8.721557098209808e-14,1.1655220422295465e-20,3.760846543750665e-18,2.7048287196982516e-11,6.20043735614466e-13,1.8371575012113193e-15,2.8014903412837557e-27,1.0364159322842599e-22,4.676379080243824e-19,2.4579117496893023e-18,7.936224172251268e-13,6.626710718658993e-22,3.76,0.0,0.7349103191872534,0.999041011842248,9.336457041387769e-08,2.4557251649320225e-15,0.00500060856344704,0.005000667591348421,6.675221867709803e-10,9.69936336534986e-13,0.0009570787509649519,5.236905662751985e-10,2.226571139519214e-10,4.5925843444429015e-07,6.029431840389571e-08,7.298285339696734e-07,7.255072484024868e-07,0.00020007833838002711,3.5572697226165574e-10,4.7547500451305294e-07,3.159727162471982e-09,6.520531148504632e-12,7.509742341367103e-10,1.2608211056979546e-08,1.400414490287106e-13
1.2497264053891625e-07,0.7469904921104612,9.892416859711568e-07,3.270180721912453e-08,4.883410272703501e-07,4.922794112046369e-07,0.0,0.0,1.4083882508207058e-06,1.8475451057747822e-10,1.5343458183164463e-09,4.0220000989845563e-13,8.47738280561774e-14,2.057347794279344e-23,1.8469920541665116e-17,4.3713058969197534e-12,3.118055742279814e-13,2.5395566949860854e-13,4.048519998229821e-16,1.4903832763137207e-16,2.7190970237206e-08,2.4246765768023393e-14,9.604864526339971e-14,1.4037909097226348e-20,4.2560251968742085e-18,2.976014809176771e-11,6.630320127842824e-13,1.999509995596324e-15,3.614632106034881e-27,1.161095158248051e-22,5.449560179831832e-19,2.7029878826656242e-18,8.661387073498243e-13,7.836734500110396e-22,3.76,0.0,0.7347875176131083,0.9990409519022848,1.0016835672564904e-07,2.8253835655560644e-15,0.0051209251817450506,0.005120987090489644,6.837446086662614e-10,9.940307904107171e-13,0.0009570786936261392,5.685317987835912e-10,2.472255051114956e-10,4.6821174148543696e-07,6.150193240379721e-08,7.608636026205308e-07,7.547918313890214e-07,0.0002048804699997014,3.862332109106132e-10,4.986307954220803e-07,3.2513556257067114e-09,6.839911264486958e-12,7.793784291164101e-10,1.2881085562914754e-08,1.5586600199080115e-13
1.2791908367026144e-07,0.7470071510443077,1.0203601378500464e-06,3.415023969960839e-08,5.105473557743556e-07,5.204965907897151e-07,0.0,0.0,1.441737522909205e-06,1.9354851749162413e-10,1.6457484084075197e-09,4.5088419165486146e-13,9.223010813314524e-14,2.4557370910633637e-23,2.1128818739725855e-17,4.7711969255378875e-12,3.4866281865418903e-13,2.825962502493214e-13,4.541929485365393e-16,1.642660124429353e-16,2.8487064481386386e-08,2.5748637602996027e-14,1.0548248565175598e-13,1.6828981850905574e-20,4.800520351957124e-18,3.2661495574789465e-11,7.077948751575461e-13,2.1718400451091943e-15,4.633914858905156e-27,1.297342364435088e-22,6.325199596875308e-19,2.9650895221663276e-18,9.431737967859957e-13,9.229173860753997e-22,3.76,0.0,0.7346647352454656,0.9990408912942765,1.0728570896938095e-07,3.2392557966861536e-15,0.005241221661443778,0.005241286524503913,6.999643152761315e-10,1.0181212114898447e-12,0.0009570786356474601,6.159517240000107e-10,2.737980232197947e-10,4.772612268615768e-07,6.272173704282872e-08,7.925197735733271e-07,7.84644843448188e-07,0.00020968123859948896,4.185763642947624e-10,5.223331096346387e-07,3.343649422854577e-09,7.1669814452601374e-12,8.083214794709876e-10,1.315585288289582e-08,1.7304895584068275e-13
